外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
查询疾病最快最有效治疗方法,2025搜索,2026搜索,462,438,0.0182,0.0526,False,寻找疾病的治疗或缓解方案,88.74,寻找疾病的治疗或缓解方案,89.27,True
查询疾病最快最有效治疗方法,2025搜索,助手头部1k,462,52,0.1896,0.1144,True,寻找疾病的治疗或缓解方案,88.74,寻找疾病的治疗或缓解方案,76.92,True
查询疾病最快最有效治疗方法,2026搜索,助手头部1k,438,52,0.1965,0.1124,True,寻找疾病的治疗或缓解方案,89.27,寻找疾病的治疗或缓解方案,76.92,True
查询穴位及身体部位准确位置,2025搜索,2026搜索,146,194,0.129,0.1439,False,查询中医方剂组成、经络穴位与中医理论,50.0,查询中医方剂组成、经络穴位与中医理论,62.37,True
症状原因与处理方法查询,2025搜索,2026搜索,172,178,0.0436,0.1196,False,解释自身症状的原因,79.07,解释自身症状的原因,78.09,True
症状原因与处理方法查询,2025搜索,助手随机1k,172,31,0.4824,0.2361,True,解释自身症状的原因,79.07,解释自身症状的原因,35.48,True
症状原因与处理方法查询,2025搜索,助手语音1k,172,40,0.3488,0.1966,True,解释自身症状的原因,79.07,解释自身症状的原因,50.0,True
症状原因与处理方法查询,2026搜索,助手随机1k,178,31,0.4935,0.2355,True,解释自身症状的原因,78.09,解释自身症状的原因,35.48,True
症状原因与处理方法查询,2026搜索,助手语音1k,178,40,0.3652,0.2011,True,解释自身症状的原因,78.09,解释自身症状的原因,50.0,True
症状原因与处理方法查询,助手随机1k,助手语音1k,31,40,0.3056,0.3299,False,解释自身症状的原因,35.48,解释自身症状的原因,50.0,True
中医方剂配方与食疗搭配吃法查询,2025搜索,2026搜索,70,102,0.1616,0.2165,False,获取食疗/养生方的做法与搭配,38.57,查询中医方剂组成、经络穴位与中医理论,38.24,False
皮肤瘙痒起疙瘩原因与用药查询,2025搜索,2026搜索,210,165,0.0502,0.1278,False,解释自身症状的原因,77.14,解释自身症状的原因,74.55,True
皮肤瘙痒起疙瘩原因与用药查询,2025搜索,助手随机1k,210,36,0.4635,0.2184,True,解释自身症状的原因,77.14,解释自身症状的原因,36.11,True
皮肤瘙痒起疙瘩原因与用药查询,2025搜索,助手语音1k,210,46,0.4652,0.2077,True,解释自身症状的原因,77.14,解释自身症状的原因,36.96,True
皮肤瘙痒起疙瘩原因与用药查询,2026搜索,助手随机1k,165,36,0.4465,0.2546,True,解释自身症状的原因,74.55,解释自身症状的原因,36.11,True
皮肤瘙痒起疙瘩原因与用药查询,2026搜索,助手语音1k,165,46,0.4647,0.2181,True,解释自身症状的原因,74.55,解释自身症状的原因,36.96,True
皮肤瘙痒起疙瘩原因与用药查询,助手随机1k,助手语音1k,36,46,0.1969,0.359,False,解释自身症状的原因,36.11,解释自身症状的原因,36.96,True
查询皮肤病症状图片,2025搜索,2026搜索,104,102,0.1203,0.1631,False,查询疾病的症状与早期征兆,55.77,查询疾病的症状与早期征兆,65.69,True
查询病症用药推荐,2025搜索,2026搜索,308,351,0.0666,0.1086,False,寻找疾病的治疗或缓解方案,64.61,寻找疾病的治疗或缓解方案,60.97,True
查询病症用药推荐,2025搜索,助手头部1k,308,44,0.3896,0.1948,True,寻找疾病的治疗或缓解方案,64.61,处理非健康或无法归入上述意图的残余,40.91,False
查询病症用药推荐,2025搜索,助手随机1k,308,51,0.3441,0.1934,True,寻找疾病的治疗或缓解方案,64.61,寻找疾病的治疗或缓解方案,43.14,True
查询病症用药推荐,2025搜索,助手语音1k,308,39,0.2577,0.2301,True,寻找疾病的治疗或缓解方案,64.61,寻找疾病的治疗或缓解方案,48.72,True
查询病症用药推荐,2026搜索,助手头部1k,351,44,0.3971,0.2144,True,寻找疾病的治疗或缓解方案,60.97,处理非健康或无法归入上述意图的残余,40.91,False
查询病症用药推荐,2026搜索,助手随机1k,351,51,0.3064,0.2079,True,寻找疾病的治疗或缓解方案,60.97,寻找疾病的治疗或缓解方案,43.14,True
查询病症用药推荐,2026搜索,助手语音1k,351,39,0.2279,0.2308,False,寻找疾病的治疗或缓解方案,60.97,寻找疾病的治疗或缓解方案,48.72,True
查询病症用药推荐,助手头部1k,助手随机1k,44,51,0.3195,0.3093,True,处理非健康或无法归入上述意图的残余,40.91,寻找疾病的治疗或缓解方案,43.14,False
查询病症用药推荐,助手头部1k,助手语音1k,44,39,0.4114,0.3172,True,处理非健康或无法归入上述意图的残余,40.91,寻找疾病的治疗或缓解方案,48.72,False
查询病症用药推荐,助手随机1k,助手语音1k,51,39,0.2006,0.3381,False,寻找疾病的治疗或缓解方案,43.14,寻找疾病的治疗或缓解方案,48.72,True
检验指标异常原因查询,2025搜索,2026搜索,331,284,0.0547,0.0754,False,解读用户本人的检查数值或报告分级,86.4,解读用户本人的检查数值或报告分级,83.1,True
癌症早期症状查询,2025搜索,2026搜索,99,92,0.105,0.1641,False,查询疾病的症状与早期征兆,65.66,查询疾病的症状与早期征兆,71.74,True
查询症状原因与治疗方法,2025搜索,2026搜索,267,262,0.0331,0.0931,False,解释自身症状的原因,80.15,解释自身症状的原因,80.53,True
查询症状原因与治疗方法,2025搜索,助手随机1k,267,60,0.4268,0.1785,True,解释自身症状的原因,80.15,解释自身症状的原因,46.67,True
查询症状原因与治疗方法,2025搜索,助手语音1k,267,40,0.1913,0.1741,True,解释自身症状的原因,80.15,解释自身症状的原因,75.0,True
查询症状原因与治疗方法,2026搜索,助手随机1k,262,60,0.4212,0.1717,True,解释自身症状的原因,80.53,解释自身症状的原因,46.67,True
查询症状原因与治疗方法,2026搜索,助手语音1k,262,40,0.1927,0.1776,True,解释自身症状的原因,80.53,解释自身症状的原因,75.0,True
查询症状原因与治疗方法,助手随机1k,助手语音1k,60,40,0.3333,0.2833,True,解释自身症状的原因,46.67,解释自身症状的原因,75.0,True
身体疼痛病因查询,2025搜索,2026搜索,225,219,0.0206,0.0747,False,解释自身症状的原因,86.67,解释自身症状的原因,86.76,True
血糖与糖尿病问题查询,2025搜索,2026搜索,108,146,0.1507,0.2429,False,对具体行为、搭配或说法给出是否可行的裁决,24.07,对具体行为、搭配或说法给出是否可行的裁决,28.77,True
血糖与糖尿病问题查询,2025搜索,助手语音1k,108,39,0.4473,0.3071,True,对具体行为、搭配或说法给出是否可行的裁决,24.07,对具体行为、搭配或说法给出是否可行的裁决,58.97,True
血糖与糖尿病问题查询,2026搜索,助手语音1k,146,39,0.3532,0.3117,True,对具体行为、搭配或说法给出是否可行的裁决,28.77,对具体行为、搭配或说法给出是否可行的裁决,58.97,True
医疗健康信息查询,2025搜索,2026搜索,564,362,0.0077,0.0259,False,仅给出名称的裸实体查询,96.45,仅给出名称的裸实体查询,95.86,True
医疗健康信息查询,2025搜索,助手头部1k,564,112,0.1859,0.0576,True,仅给出名称的裸实体查询,96.45,仅给出名称的裸实体查询,78.57,True
医疗健康信息查询,2026搜索,助手头部1k,362,112,0.1784,0.0611,True,仅给出名称的裸实体查询,95.86,仅给出名称的裸实体查询,78.57,True
药品及医疗产品信息查询,2025搜索,2026搜索,593,348,0.26,0.065,True,仅给出名称的裸实体查询,86.34,仅给出名称的裸实体查询,60.34,True
药品及医疗产品信息查询,2025搜索,助手头部1k,593,41,0.0263,0.119,False,仅给出名称的裸实体查询,86.34,仅给出名称的裸实体查询,87.8,True
药品及医疗产品信息查询,2026搜索,助手头部1k,348,41,0.2746,0.1919,True,仅给出名称的裸实体查询,60.34,仅给出名称的裸实体查询,87.8,True
查询孕产流产相关时间,2025搜索,2026搜索,253,228,0.0684,0.1424,False,查询诊疗项目的费用、时长与恢复参数,46.25,查询诊疗项目的费用、时长与恢复参数,42.98,True
查询孕产流产相关时间,2025搜索,助手随机1k,253,48,0.2887,0.2528,True,查询诊疗项目的费用、时长与恢复参数,46.25,查询诊疗项目的费用、时长与恢复参数,29.17,True
查询孕产流产相关时间,2026搜索,助手随机1k,228,48,0.2829,0.2447,True,查询诊疗项目的费用、时长与恢复参数,42.98,查询诊疗项目的费用、时长与恢复参数,29.17,True
查询身体异常症状原因及应对方法,2025搜索,2026搜索,239,208,0.0452,0.1095,False,解释自身症状的原因,74.06,解释自身症状的原因,76.44,True
查询身体异常症状原因及应对方法,2025搜索,助手随机1k,239,43,0.5094,0.2208,True,解释自身症状的原因,74.06,解释自身症状的原因,30.23,True
查询身体异常症状原因及应对方法,2026搜索,助手随机1k,208,43,0.5246,0.2148,True,解释自身症状的原因,76.44,解释自身症状的原因,30.23,True
查询功效副作用与禁忌,2025搜索,2026搜索,234,302,0.061,0.1053,False,对具体行为、搭配或说法给出是否可行的裁决,57.69,对具体行为、搭配或说法给出是否可行的裁决,61.26,True
查询功效副作用与禁忌,2025搜索,助手随机1k,234,105,0.2336,0.1423,True,对具体行为、搭配或说法给出是否可行的裁决,57.69,对具体行为、搭配或说法给出是否可行的裁决,79.05,True
查询功效副作用与禁忌,2025搜索,助手语音1k,234,153,0.2662,0.1207,True,对具体行为、搭配或说法给出是否可行的裁决,57.69,对具体行为、搭配或说法给出是否可行的裁决,83.66,True
查询功效副作用与禁忌,2026搜索,助手随机1k,302,105,0.211,0.1337,True,对具体行为、搭配或说法给出是否可行的裁决,61.26,对具体行为、搭配或说法给出是否可行的裁决,79.05,True
查询功效副作用与禁忌,2026搜索,助手语音1k,302,153,0.2306,0.1174,True,对具体行为、搭配或说法给出是否可行的裁决,61.26,对具体行为、搭配或说法给出是否可行的裁决,83.66,True
查询功效副作用与禁忌,助手随机1k,助手语音1k,105,153,0.0715,0.1189,False,对具体行为、搭配或说法给出是否可行的裁决,79.05,对具体行为、搭配或说法给出是否可行的裁决,83.66,True
疾病发病原因查询,2025搜索,2026搜索,279,279,0.086,0.0932,False,查询疾病或医学术语的定义、病因与传染性,62.37,查询疾病或医学术语的定义、病因与传染性,69.53,True
查询疾病治疗与手术方案,2025搜索,2026搜索,180,205,0.0825,0.1762,False,对具体行为、搭配或说法给出是否可行的裁决,22.22,对具体行为、搭配或说法给出是否可行的裁决,26.34,True
查询疾病治疗与手术方案,2025搜索,助手头部1k,180,33,0.2313,0.3102,False,对具体行为、搭配或说法给出是否可行的裁决,22.22,处理非健康或无法归入上述意图的残余,36.36,False
查询疾病治疗与手术方案,2025搜索,助手随机1k,180,152,0.2673,0.1956,True,对具体行为、搭配或说法给出是否可行的裁决,22.22,处理非健康或无法归入上述意图的残余,26.97,False
查询疾病治疗与手术方案,2025搜索,助手语音1k,180,83,0.4193,0.2302,True,对具体行为、搭配或说法给出是否可行的裁决,22.22,对具体行为、搭配或说法给出是否可行的裁决,48.19,True
查询疾病治疗与手术方案,2026搜索,助手头部1k,205,33,0.2392,0.3137,False,对具体行为、搭配或说法给出是否可行的裁决,26.34,处理非健康或无法归入上述意图的残余,36.36,False
查询疾病治疗与手术方案,2026搜索,助手随机1k,205,152,0.2455,0.1816,True,对具体行为、搭配或说法给出是否可行的裁决,26.34,处理非健康或无法归入上述意图的残余,26.97,False
查询疾病治疗与手术方案,2026搜索,助手语音1k,205,83,0.3897,0.2179,True,对具体行为、搭配或说法给出是否可行的裁决,26.34,对具体行为、搭配或说法给出是否可行的裁决,48.19,True
查询疾病治疗与手术方案,助手头部1k,助手随机1k,33,152,0.2733,0.3235,False,处理非健康或无法归入上述意图的残余,36.36,处理非健康或无法归入上述意图的残余,26.97,True
查询疾病治疗与手术方案,助手头部1k,助手语音1k,33,83,0.4808,0.3297,True,处理非健康或无法归入上述意图的残余,36.36,对具体行为、搭配或说法给出是否可行的裁决,48.19,False
查询疾病治疗与手术方案,助手随机1k,助手语音1k,152,83,0.3183,0.243,True,处理非健康或无法归入上述意图的残余,26.97,对具体行为、搭配或说法给出是否可行的裁决,48.19,False
查询食物寒热属性,2025搜索,2026搜索,96,66,0.1477,0.2122,False,在两个或几个选项之间给出裁决,59.38,在两个或几个选项之间给出裁决,66.67,True
健康调理食物宜忌查询,2025搜索,2026搜索,171,154,0.0737,0.1571,False,寻找疾病的治疗或缓解方案,42.69,寻找疾病的治疗或缓解方案,38.31,True
健康调理食物宜忌查询,2025搜索,助手随机1k,171,32,0.3602,0.2884,True,寻找疾病的治疗或缓解方案,42.69,查询中药材/食材/茶饮的功效与作用,28.12,False
健康调理食物宜忌查询,2026搜索,助手随机1k,154,32,0.3462,0.2871,True,寻找疾病的治疗或缓解方案,38.31,查询中药材/食材/茶饮的功效与作用,28.12,False
医学健康图片查询,2025搜索,2026搜索,103,107,0.0639,0.1589,False,仅给出名称的裸实体查询,66.02,仅给出名称的裸实体查询,61.68,True
医学检查项目查询,2025搜索,2026搜索,147,132,0.0833,0.1689,False,查询疾病或医学术语的定义、病因与传染性,42.18,查询疾病或医学术语的定义、病因与传染性,43.18,True
查询疾病传染性及传播途径,2025搜索,2026搜索,45,41,0.0862,0.1913,False,查询疾病或医学术语的定义、病因与传染性,82.22,查询疾病或医学术语的定义、病因与传染性,78.05,True
医院信息查询与挂号咨询,2025搜索,2026搜索,172,171,0.0224,0.0879,False,查询就医科室、医院/医生导航与挂号入口,82.56,查询就医科室、医院/医生导航与挂号入口,84.21,True
医院信息查询与挂号咨询,2025搜索,助手头部1k,172,82,0.0623,0.1038,False,查询就医科室、医院/医生导航与挂号入口,82.56,查询就医科室、医院/医生导航与挂号入口,86.59,True
医院信息查询与挂号咨询,2025搜索,助手随机1k,172,37,0.0486,0.1467,False,查询就医科室、医院/医生导航与挂号入口,82.56,查询就医科室、医院/医生导航与挂号入口,83.78,True
医院信息查询与挂号咨询,2026搜索,助手头部1k,171,82,0.0628,0.1079,False,查询就医科室、医院/医生导航与挂号入口,84.21,查询就医科室、医院/医生导航与挂号入口,86.59,True
医院信息查询与挂号咨询,2026搜索,助手随机1k,171,37,0.0474,0.1475,False,查询就医科室、医院/医生导航与挂号入口,84.21,查询就医科室、医院/医生导航与挂号入口,83.78,True
医院信息查询与挂号咨询,助手头部1k,助手随机1k,82,37,0.0742,0.1526,False,查询就医科室、医院/医生导航与挂号入口,86.59,查询就医科室、医院/医生导航与挂号入口,83.78,True
药品用法用量查询,2025搜索,2026搜索,159,209,0.0349,0.1419,False,查询药品用法用量与服用时机,52.83,查询药品用法用量与服用时机,55.02,True
药品用法用量查询,2025搜索,助手随机1k,159,72,0.4261,0.2408,True,查询药品用法用量与服用时机,52.83,查询药品用法用量与服用时机,25.0,True
药品用法用量查询,2025搜索,助手语音1k,159,66,0.4463,0.2347,True,查询药品用法用量与服用时机,52.83,对具体行为、搭配或说法给出是否可行的裁决,27.27,False
药品用法用量查询,2026搜索,助手随机1k,209,72,0.435,0.2219,True,查询药品用法用量与服用时机,55.02,查询药品用法用量与服用时机,25.0,True
药品用法用量查询,2026搜索,助手语音1k,209,66,0.4569,0.2202,True,查询药品用法用量与服用时机,55.02,对具体行为、搭配或说法给出是否可行的裁决,27.27,False
药品用法用量查询,助手随机1k,助手语音1k,72,66,0.1439,0.293,False,查询药品用法用量与服用时机,25.0,对具体行为、搭配或说法给出是否可行的裁决,27.27,False
