外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
对具体行为、搭配或说法给出是否可行的裁决,2025搜索,助手语音1k,295,260,0.1662,0.1515,True,查询功效副作用与禁忌,45.76,查询功效副作用与禁忌,49.23,True
对具体行为、搭配或说法给出是否可行的裁决,2026搜索,助手头部1k,374,30,0.274,0.3112,False,查询功效副作用与禁忌,49.47,查询功效副作用与禁忌,43.33,True
对具体行为、搭配或说法给出是否可行的裁决,2026搜索,助手随机1k,374,188,0.1983,0.1614,True,查询功效副作用与禁忌,49.47,查询功效副作用与禁忌,44.15,True
对具体行为、搭配或说法给出是否可行的裁决,2026搜索,助手语音1k,374,260,0.1219,0.1463,False,查询功效副作用与禁忌,49.47,查询功效副作用与禁忌,49.23,True
对具体行为、搭配或说法给出是否可行的裁决,助手头部1k,助手随机1k,30,188,0.2461,0.3585,False,查询功效副作用与禁忌,43.33,查询功效副作用与禁忌,44.15,True
对具体行为、搭配或说法给出是否可行的裁决,助手头部1k,助手语音1k,30,260,0.3179,0.3398,False,查询功效副作用与禁忌,43.33,查询功效副作用与禁忌,49.23,True
对具体行为、搭配或说法给出是否可行的裁决,助手随机1k,助手语音1k,188,260,0.1578,0.1752,False,查询功效副作用与禁忌,44.15,查询功效副作用与禁忌,49.23,True
在两个或几个选项之间给出裁决,2025搜索,2026搜索,151,151,0.1722,0.2053,False,查询食物寒热属性,37.75,药品用法用量查询,32.45,False
在两个或几个选项之间给出裁决,2025搜索,助手语音1k,151,33,0.5127,0.3708,True,查询食物寒热属性,37.75,药品用法用量查询,36.36,False
在两个或几个选项之间给出裁决,2026搜索,助手语音1k,151,33,0.3963,0.35,True,药品用法用量查询,32.45,药品用法用量查询,36.36,True
查询诊疗项目的费用、时长与恢复参数,2025搜索,2026搜索,187,168,0.0708,0.1456,False,查询孕产流产相关时间,62.57,查询孕产流产相关时间,58.33,True
查询诊疗项目的费用、时长与恢复参数,2025搜索,助手随机1k,187,38,0.3124,0.2429,True,查询孕产流产相关时间,62.57,查询孕产流产相关时间,36.84,True
查询诊疗项目的费用、时长与恢复参数,2026搜索,助手随机1k,168,38,0.2976,0.2366,True,查询孕产流产相关时间,58.33,查询孕产流产相关时间,36.84,True
评估疾病的严重程度、预后或时间预期,2025搜索,2026搜索,113,127,0.0558,0.1893,False,查询孕产流产相关时间,32.74,查询孕产流产相关时间,33.07,True
由自述症状直接索取药品或药膏,2025搜索,2026搜索,65,65,0.0308,0.0777,False,查询病症用药推荐,92.31,查询病症用药推荐,95.38,True
获取食疗/养生方的做法与搭配,2025搜索,2026搜索,68,73,0.0941,0.2346,False,中医方剂配方与食疗搭配吃法查询,39.71,中医方剂配方与食疗搭配吃法查询,47.95,True
查询药品用法用量与服用时机,2025搜索,2026搜索,102,152,0.0989,0.1402,False,药品用法用量查询,82.35,药品用法用量查询,75.66,True
对正在发生的具体不适做分诊与处置判断,2025搜索,2026搜索,41,40,0.2067,0.358,False,查询疾病最快最有效治疗方法,41.46,查询疾病最快最有效治疗方法,32.5,True
对正在发生的具体不适做分诊与处置判断,2025搜索,助手随机1k,41,47,0.5158,0.352,True,查询疾病最快最有效治疗方法,41.46,查询身体异常症状原因及应对方法,21.28,False
对正在发生的具体不适做分诊与处置判断,2026搜索,助手随机1k,40,47,0.4734,0.3734,True,查询疾病最快最有效治疗方法,32.5,查询身体异常症状原因及应对方法,21.28,False
查询就医科室、医院/医生导航与挂号入口,2025搜索,2026搜索,162,166,0.0285,0.0944,False,医院信息查询与挂号咨询,87.65,医院信息查询与挂号咨询,86.75,True
查询就医科室、医院/医生导航与挂号入口,2025搜索,助手头部1k,162,73,0.1098,0.1064,True,医院信息查询与挂号咨询,87.65,医院信息查询与挂号咨询,97.26,True
查询就医科室、医院/医生导航与挂号入口,2025搜索,助手随机1k,162,42,0.1693,0.1755,False,医院信息查询与挂号咨询,87.65,医院信息查询与挂号咨询,73.81,True
查询就医科室、医院/医生导航与挂号入口,2025搜索,助手语音1k,162,31,0.2011,0.2027,False,医院信息查询与挂号咨询,87.65,医院信息查询与挂号咨询,77.42,True
查询就医科室、医院/医生导航与挂号入口,2026搜索,助手头部1k,166,73,0.1188,0.1129,True,医院信息查询与挂号咨询,86.75,医院信息查询与挂号咨询,97.26,True
查询就医科室、医院/医生导航与挂号入口,2026搜索,助手随机1k,166,42,0.1595,0.1842,False,医院信息查询与挂号咨询,86.75,医院信息查询与挂号咨询,73.81,True
查询就医科室、医院/医生导航与挂号入口,2026搜索,助手语音1k,166,31,0.1897,0.1898,False,医院信息查询与挂号咨询,86.75,医院信息查询与挂号咨询,77.42,True
查询就医科室、医院/医生导航与挂号入口,助手头部1k,助手随机1k,73,42,0.2482,0.153,True,医院信息查询与挂号咨询,97.26,医院信息查询与挂号咨询,73.81,True
查询就医科室、医院/医生导航与挂号入口,助手头部1k,助手语音1k,73,31,0.2258,0.1476,True,医院信息查询与挂号咨询,97.26,医院信息查询与挂号咨询,77.42,True
查询就医科室、医院/医生导航与挂号入口,助手随机1k,助手语音1k,42,31,0.1429,0.2835,False,医院信息查询与挂号咨询,73.81,医院信息查询与挂号咨询,77.42,True
