层级,快照,名次,key,条数,行占比%,流量占比%
自上而下 L2 子意图,助手头部1k,4,BARE_ENTITY_LOOKUP__2,73,7.620041753653445,6.327179945532395
自上而下 L2 子意图,助手头部1k,5,HERB_FOOD_EFFICACY_LOOKUP__2,70,7.306889352818372,5.633539210181545
自上而下 L2 子意图,助手头部1k,6,TREATMENT_SEEKING__1,53,5.532359081419624,4.652282024544798
自上而下 L2 子意图,助手头部1k,7,CARE_ROUTING_AND_NAVIGATION__2,51,5.323590814196242,7.9398182630716505
自上而下 L2 子意图,助手头部1k,8,DISEASE_SYMPTOM_LIST__2,47,4.906054279749478,3.5342828877761097
自上而下 L2 子意图,助手头部1k,9,TREATMENT_SEEKING__2,26,2.7139874739039667,3.4746970096292302
自上而下 L2 子意图,助手头部1k,10,OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__2,25,2.6096033402922756,3.149648405122857
自上而下 L2 子意图,助手随机1k,1,OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__1,177,17.73547094188377,16.48163962425277
自上而下 L2 子意图,助手随机1k,2,FEASIBILITY_CLAIM_VERDICT__2,101,10.120240480961924,12.040990606319383
自上而下 L2 子意图,助手随机1k,3,FEASIBILITY_CLAIM_VERDICT__1,87,8.71743486973948,7.685738684884712
自上而下 L2 子意图,助手随机1k,4,PERSONAL_RESULT_INTERPRETATION__2,50,5.01002004008016,4.355251921434671
自上而下 L2 子意图,助手随机1k,5,EPISODE_TRIAGE__1,47,4.709418837675351,4.184457728437232
自上而下 L2 子意图,助手随机1k,6,TREATMENT_SEEKING__1,41,4.108216432865731,5.636208368915455
自上而下 L2 子意图,助手随机1k,7,TREATMENT_SEEKING__2,37,3.7074148296593186,3.586678052946199
自上而下 L2 子意图,助手随机1k,8,CARE_ROUTING_AND_NAVIGATION__2,34,3.406813627254509,2.903501280956447
自上而下 L2 子意图,助手随机1k,9,SYMPTOM_CAUSE_EXPLANATION__4,32,3.2064128256513027,3.245089666951323
自上而下 L2 子意图,助手随机1k,10,BARE_ENTITY_LOOKUP__1,31,3.1062124248496996,3.3304867634500424
自上而下 L2 子意图,助手语音1k,1,FEASIBILITY_CLAIM_VERDICT__1,144,14.4,14.4
自上而下 L2 子意图,助手语音1k,2,OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__1,131,13.1,13.1
自上而下 L2 子意图,助手语音1k,3,FEASIBILITY_CLAIM_VERDICT__2,116,11.6,11.6
自上而下 L2 子意图,助手语音1k,4,HERB_FOOD_EFFICACY_LOOKUP__2,51,5.1,5.1
自上而下 L2 子意图,助手语音1k,5,BARE_ENTITY_LOOKUP__1,50,5.0,5.0
自上而下 L2 子意图,助手语音1k,6,BARE_ENTITY_LOOKUP__2,34,3.4,3.4
自上而下 L2 子意图,助手语音1k,7,PERSONAL_RESULT_INTERPRETATION__2,32,3.2,3.2
自上而下 L2 子意图,助手语音1k,8,TREATMENT_SEEKING__2,32,3.2,3.2
自上而下 L2 子意图,助手语音1k,9,SYMPTOM_CAUSE_EXPLANATION__3,29,2.9,2.9
自上而下 L2 子意图,助手语音1k,10,SYMPTOM_CAUSE_EXPLANATION__4,29,2.9,2.9
自下而上 家族,2025搜索,1,0,3271,32.716543308661734,37.26928624465077
自下而上 家族,2025搜索,2,1,620,6.20124024804961,7.686721798688111
自下而上 家族,2025搜索,3,11,593,5.9311862372474495,5.242089142242938
自下而上 家族,2025搜索,4,5,570,5.701140228045609,5.134983744013677
自下而上 家族,2025搜索,5,25,564,5.641128225645129,5.1607449617853005
自下而上 家族,2025搜索,6,15,462,4.6209241848369675,4.443645588555934
自下而上 家族,2025搜索,7,17,331,3.310662132426485,3.78015545342673
自下而上 家族,2025搜索,8,14,308,3.0806161232246447,2.493389821605109
自下而上 家族,2025搜索,9,3,279,2.7905581116223246,2.529276657694786
自下而上 家族,2025搜索,10,12,267,2.670534106821364,2.382522010884063
自下而上 家族,2026搜索,1,0,3687,36.87737547509502,44.963506985158375
自下而上 家族,2026搜索,2,5,626,6.26125225045009,5.056989315235404
自下而上 家族,2026搜索,3,1,619,6.19123824764953,7.266442496981236
自下而上 家族,2026搜索,4,15,438,4.380876175235047,3.9451586202447384
自下而上 家族,2026搜索,5,25,362,3.6207241448289658,2.6426307303959846
自下而上 家族,2026搜索,6,14,351,3.510702140428086,2.856349062651862
自下而上 家族,2026搜索,7,11,348,3.4806961392278457,2.7592916401782785
自下而上 家族,2026搜索,8,20,302,3.020604120824165,2.172166235268344
自下而上 家族,2026搜索,9,17,284,2.8405681136227248,3.2650654527992766
自下而上 家族,2026搜索,10,3,279,2.7905581116223246,2.760213253685446
自下而上 家族,助手头部1k,1,0,222,23.173277661795407,18.55297986684848
自下而上 家族,助手头部1k,2,25,112,11.691022964509395,13.81055510356866
自下而上 家族,助手头部1k,3,21,82,8.559498956158665,12.011901897199085
自下而上 家族,助手头部1k,4,5,60,6.263048016701461,6.678201881538692
自下而上 家族,助手头部1k,5,15,52,5.427974947807933,4.20004048784028
自下而上 家族,助手头部1k,6,1,51,5.323590814196242,3.933431879208731
自下而上 家族,助手头部1k,7,14,44,4.592901878914405,5.350506288983871
自下而上 家族,助手头部1k,8,11,41,4.279749478079332,3.4051801517912055
自下而上 家族,助手头部1k,9,29,34,3.549060542797495,3.4846279893203778
自下而上 家族,助手头部1k,10,16,28,2.922755741127349,3.1844068340418707
自下而上 家族,助手随机1k,1,5,179,17.935871743486974,16.140051238257904
自下而上 家族,助手随机1k,2,20,105,10.521042084168336,9.308283518360376
自下而上 家族,助手随机1k,3,9,72,7.214428857715431,6.404782237403929
自下而上 家族,助手随机1k,4,12,60,6.012024048096192,5.892399658411615
自下而上 家族,助手随机1k,5,14,51,5.110220440881764,7.600341588385997
自下而上 家族,助手随机1k,6,0,48,4.809619238476954,6.233988044406491
自下而上 家族,助手随机1k,7,22,48,4.809619238476954,4.52604611443211
自下而上 家族,助手随机1k,8,27,43,4.3086172344689375,4.099060631938515
自下而上 家族,助手随机1k,9,21,37,3.7074148296593186,3.245089666951324
自下而上 家族,助手随机1k,10,16,36,3.6072144288577155,3.5866780529461995
自下而上 家族,助手语音1k,1,20,153,15.3,15.3
自下而上 家族,助手语音1k,2,0,133,13.3,13.3
自下而上 家族,助手语音1k,3,5,112,11.2,11.2
自下而上 家族,助手语音1k,4,9,66,6.6,6.6
自下而上 家族,助手语音1k,5,16,46,4.6,4.6
自下而上 家族,助手语音1k,6,12,40,4.0,4.0
自下而上 家族,助手语音1k,7,8,40,4.0,4.0
自下而上 家族,助手语音1k,8,14,39,3.9,3.9
自下而上 家族,助手语音1k,9,18,39,3.9,3.9
自下而上 家族,助手语音1k,10,11,28,2.8,2.8
自下而上 叶,2025搜索,1,0,3271,32.716543308661734,37.269286244650765
自下而上 叶,2025搜索,2,28,593,5.9311862372474495,5.242089142242937
自下而上 叶,2025搜索,3,25,564,5.641128225645129,5.1607449617853
自下而上 叶,2025搜索,4,2,521,5.211042208441689,6.449484318192774
自下而上 叶,2025搜索,5,5,462,4.6209241848369675,4.443645588555933
自下而上 叶,2025搜索,6,11,331,3.310662132426485,3.780155453426729
自下而上 叶,2025搜索,7,4,308,3.0806161232246447,2.4933898216051085
自下而上 叶,2025搜索,8,8,279,2.7905581116223246,2.5292766576947856
自下而上 叶,2025搜索,9,6,267,2.670534106821364,2.3825220108840623
自下而上 叶,2025搜索,10,18,253,2.530506101220244,1.9805812228272346
自下而上 叶,2026搜索,1,0,3687,36.87737547509502,44.963506985158375
自下而上 叶,2026搜索,2,2,527,5.271054210842168,6.22223519307899
自下而上 叶,2026搜索,3,5,438,4.380876175235047,3.9451586202447384
自下而上 叶,2026搜索,4,25,362,3.6207241448289658,2.6426307303959846
自下而上 叶,2026搜索,5,4,351,3.510702140428086,2.856349062651862
自下而上 叶,2026搜索,6,28,348,3.4806961392278457,2.7592916401782785
自下而上 叶,2026搜索,7,17,302,3.020604120824165,2.172166235268344
自下而上 叶,2026搜索,8,11,284,2.8405681136227248,3.2650654527992766
自下而上 叶,2026搜索,9,8,279,2.7905581116223246,2.760213253685446
自下而上 叶,2026搜索,10,6,262,2.620524104820964,2.260103524077249
自下而上 叶,助手头部1k,1,0,222,23.173277661795407,18.552979866848478
自下而上 叶,助手头部1k,2,25,112,11.691022964509395,13.810555103568657
自下而上 叶,助手头部1k,3,24,82,8.559498956158665,12.011901897199083
自下而上 叶,助手头部1k,4,5,52,5.427974947807933,4.200040487840279
自下而上 叶,助手头部1k,5,4,44,4.592901878914405,5.35050628898387
自下而上 叶,助手头部1k,6,28,41,4.279749478079332,3.405180151791205
自下而上 叶,助手头部1k,7,2,39,4.07098121085595,2.8452256815134813
自下而上 叶,助手头部1k,8,19,34,3.549060542797495,3.484627989320377
自下而上 叶,助手头部1k,9,30,33,3.4446764091858038,4.557173795964202
自下而上 叶,助手头部1k,10,9,28,2.922755741127349,3.1844068340418703
自下而上 叶,助手随机1k,1,30,152,15.230460921843687,13.748932536293767
自下而上 叶,助手随机1k,2,17,105,10.521042084168336,9.308283518360374
自下而上 叶,助手随机1k,3,15,72,7.214428857715431,6.404782237403928
自下而上 叶,助手随机1k,4,6,60,6.012024048096192,5.892399658411614
自下而上 叶,助手随机1k,5,4,51,5.110220440881764,7.600341588385995
自下而上 叶,助手随机1k,6,0,48,4.809619238476954,6.233988044406489
自下而上 叶,助手随机1k,7,18,48,4.809619238476954,4.526046114432109
自下而上 叶,助手随机1k,8,10,43,4.3086172344689375,4.0990606319385146
自下而上 叶,助手随机1k,9,24,37,3.7074148296593186,3.2450896669513236
自下而上 叶,助手随机1k,10,9,36,3.6072144288577155,3.586678052946199
自下而上 叶,助手语音1k,1,17,153,15.3,15.3
自下而上 叶,助手语音1k,2,0,133,13.3,13.3
自下而上 叶,助手语音1k,3,30,83,8.3,8.3
自下而上 叶,助手语音1k,4,15,66,6.6,6.6
自下而上 叶,助手语音1k,5,9,46,4.6,4.6
自下而上 叶,助手语音1k,6,12,40,4.0,4.0
自下而上 叶,助手语音1k,7,6,40,4.0,4.0
自下而上 叶,助手语音1k,8,13,39,3.9,3.9
自下而上 叶,助手语音1k,9,4,39,3.9,3.9
自下而上 叶,助手语音1k,10,24,28,2.8,2.8
