key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
DRUG_EFFICACY_LOOKUP__1,DRUG_EFFICACY_LOOKUP__1,2025搜索,2026搜索,154,194,9998,9998,1.54,1.94,0.4,0.037,0.766,True,共有
DRUG_EFFICACY_LOOKUP__2,DRUG_EFFICACY_LOOKUP__2,2025搜索,2026搜索,475,659,9998,9998,4.751,6.591,1.84,1.2,2.483,True,共有
DRUG_EFFICACY_LOOKUP__3,DRUG_EFFICACY_LOOKUP__3,2025搜索,2026搜索,177,217,9998,9998,1.77,2.17,0.4,0.014,0.788,True,共有
DRUG_EFFICACY_LOOKUP__4,DRUG_EFFICACY_LOOKUP__4,2025搜索,2026搜索,433,589,9998,9998,4.331,5.891,1.56,0.951,2.173,True,共有
EPISODE_TRIAGE__1,EPISODE_TRIAGE__1,2025搜索,2026搜索,41,40,9998,9998,0.41,0.4,-0.01,-0.19,0.17,False,共有
FEASIBILITY_CLAIM_VERDICT__1,FEASIBILITY_CLAIM_VERDICT__1,2025搜索,2026搜索,143,166,9998,9998,1.43,1.66,0.23,-0.113,0.575,False,共有
FEASIBILITY_CLAIM_VERDICT__2,FEASIBILITY_CLAIM_VERDICT__2,2025搜索,2026搜索,152,208,9998,9998,1.52,2.08,0.56,0.192,0.932,True,共有
FOOD_THERAPY_PREPARATION__1,FOOD_THERAPY_PREPARATION__1,2025搜索,2026搜索,68,73,9998,9998,0.68,0.73,0.05,-0.185,0.285,False,共有
HERB_FOOD_EFFICACY_LOOKUP__1,HERB_FOOD_EFFICACY_LOOKUP__1,2025搜索,2026搜索,806,874,9998,9998,8.062,8.742,0.68,-0.089,1.45,False,共有
HERB_FOOD_EFFICACY_LOOKUP__2,HERB_FOOD_EFFICACY_LOOKUP__2,2025搜索,2026搜索,594,703,9998,9998,5.941,7.031,1.09,0.408,1.774,True,共有
HERB_FOOD_EFFICACY_LOOKUP__3,HERB_FOOD_EFFICACY_LOOKUP__3,2025搜索,2026搜索,187,191,9998,9998,1.87,1.91,0.04,-0.339,0.419,False,共有
NORMAL_RANGE_LOOKUP__1,NORMAL_RANGE_LOOKUP__1,2025搜索,2026搜索,128,135,9998,9998,1.28,1.35,0.07,-0.248,0.388,False,共有
OPTION_ADJUDICATION__1,OPTION_ADJUDICATION__1,2025搜索,2026搜索,48,39,9998,9998,0.48,0.39,-0.09,-0.278,0.095,False,共有
OPTION_ADJUDICATION__2,OPTION_ADJUDICATION__2,2025搜索,2026搜索,31,39,9998,9998,0.31,0.39,0.08,-0.087,0.25,False,共有
OPTION_ADJUDICATION__3,OPTION_ADJUDICATION__3,2025搜索,2026搜索,72,73,9998,9998,0.72,0.73,0.01,-0.228,0.248,False,共有
OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__1,OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__1,2025搜索,2026搜索,327,314,9998,9998,3.271,3.141,-0.13,-0.62,0.359,False,共有
OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__2,OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__2,2025搜索,2026搜索,111,141,9998,9998,1.11,1.41,0.3,-0.01,0.613,False,共有
PERSONAL_RESULT_INTERPRETATION__1,PERSONAL_RESULT_INTERPRETATION__1,2025搜索,2026搜索,287,245,9998,9998,2.871,2.45,-0.42,-0.868,0.027,False,共有
PERSONAL_RESULT_INTERPRETATION__2,PERSONAL_RESULT_INTERPRETATION__2,2025搜索,2026搜索,141,127,9998,9998,1.41,1.27,-0.14,-0.462,0.18,False,共有
PROGNOSIS_SEVERITY__1,PROGNOSIS_SEVERITY__1,2025搜索,2026搜索,113,127,9998,9998,1.13,1.27,0.14,-0.163,0.445,False,共有
SYMPTOM_CAUSE_EXPLANATION__1,SYMPTOM_CAUSE_EXPLANATION__1,2025搜索,2026搜索,197,192,9998,9998,1.97,1.92,-0.05,-0.435,0.334,False,共有
SYMPTOM_CAUSE_EXPLANATION__2,SYMPTOM_CAUSE_EXPLANATION__2,2025搜索,2026搜索,191,174,9998,9998,1.91,1.74,-0.17,-0.543,0.202,False,共有
SYMPTOM_CAUSE_EXPLANATION__3,SYMPTOM_CAUSE_EXPLANATION__3,2025搜索,2026搜索,156,153,9998,9998,1.56,1.53,-0.03,-0.374,0.314,False,共有
SYMPTOM_CAUSE_EXPLANATION__4,SYMPTOM_CAUSE_EXPLANATION__4,2025搜索,2026搜索,261,248,9998,9998,2.611,2.48,-0.13,-0.568,0.308,False,共有
SYMPTOM_CAUSE_EXPLANATION__5,SYMPTOM_CAUSE_EXPLANATION__5,2025搜索,2026搜索,188,144,9998,9998,1.88,1.44,-0.44,-0.798,-0.086,True,共有
SYMPTOM_TO_PRODUCT__1,SYMPTOM_TO_PRODUCT__1,2025搜索,2026搜索,65,65,9998,9998,0.65,0.65,0.0,-0.226,0.226,False,共有
TCM_THEORY_AND_FORMULAS__1,TCM_THEORY_AND_FORMULAS__1,2025搜索,2026搜索,55,97,9998,9998,0.55,0.97,0.42,0.18,0.667,True,共有
TCM_THEORY_AND_FORMULAS__2,TCM_THEORY_AND_FORMULAS__2,2025搜索,2026搜索,78,129,9998,9998,0.78,1.29,0.51,0.23,0.796,True,共有
TREATMENT_SEEKING__1,TREATMENT_SEEKING__1,2025搜索,2026搜索,503,479,9998,9998,5.031,4.791,-0.24,-0.84,0.36,False,共有
TREATMENT_SEEKING__2,TREATMENT_SEEKING__2,2025搜索,2026搜索,291,298,9998,9998,2.911,2.981,0.07,-0.4,0.54,False,共有
BARE_ENTITY_LOOKUP__1,BARE_ENTITY_LOOKUP__1,2025搜索,助手头部1k,825,139,9998,958,8.252,14.509,6.258,4.097,8.687,True,共有
BARE_ENTITY_LOOKUP__2,BARE_ENTITY_LOOKUP__2,2025搜索,助手头部1k,1031,73,9998,958,10.312,7.62,-2.692,-4.327,-0.749,True,共有
CARE_LOGISTICS_COST_DURATION__1,CARE_LOGISTICS_COST_DURATION__1,2025搜索,助手头部1k,121,5,9998,958,1.21,0.522,-0.688,-1.068,0.033,False,共有
CARE_LOGISTICS_COST_DURATION__2,CARE_LOGISTICS_COST_DURATION__2,2025搜索,助手头部1k,43,13,9998,958,0.43,1.357,0.927,0.345,1.884,True,共有
CARE_LOGISTICS_COST_DURATION__3,CARE_LOGISTICS_COST_DURATION__3,2025搜索,助手头部1k,23,0,9998,958,0.23,0.0,-0.23,-0.345,0.177,False,a独有
CARE_ROUTING_AND_NAVIGATION__1,CARE_ROUTING_AND_NAVIGATION__1,2025搜索,助手头部1k,23,3,9998,958,0.23,0.313,0.083,-0.153,0.691,False,共有
CARE_ROUTING_AND_NAVIGATION__2,CARE_ROUTING_AND_NAVIGATION__2,2025搜索,助手头部1k,28,51,9998,958,0.28,5.324,5.044,3.786,6.654,True,共有
CARE_ROUTING_AND_NAVIGATION__3,CARE_ROUTING_AND_NAVIGATION__3,2025搜索,助手头部1k,111,19,9998,958,1.11,1.983,0.873,0.128,1.983,True,共有
DISEASE_DEFINITION_CAUSE__1,DISEASE_DEFINITION_CAUSE__1,2025搜索,助手头部1k,138,2,9998,958,1.38,0.209,-1.172,-1.462,-0.583,True,共有
DISEASE_DEFINITION_CAUSE__2,DISEASE_DEFINITION_CAUSE__2,2025搜索,助手头部1k,66,4,9998,958,0.66,0.418,-0.243,-0.554,0.424,False,共有
DISEASE_DEFINITION_CAUSE__3,DISEASE_DEFINITION_CAUSE__3,2025搜索,助手头部1k,77,6,9998,958,0.77,0.626,-0.144,-0.533,0.605,False,共有
DISEASE_DEFINITION_CAUSE__4,DISEASE_DEFINITION_CAUSE__4,2025搜索,助手头部1k,151,5,9998,958,1.51,0.522,-0.988,-1.383,-0.26,True,共有
DISEASE_DEFINITION_CAUSE__5,DISEASE_DEFINITION_CAUSE__5,2025搜索,助手头部1k,54,4,9998,958,0.54,0.418,-0.123,-0.426,0.541,False,共有
DISEASE_DEFINITION_CAUSE__6,DISEASE_DEFINITION_CAUSE__6,2025搜索,助手头部1k,66,0,9998,958,0.66,0.0,-0.66,-0.839,-0.237,True,a独有
DISEASE_SYMPTOM_LIST__1,DISEASE_SYMPTOM_LIST__1,2025搜索,助手头部1k,75,7,9998,958,0.75,0.731,-0.019,-0.441,0.765,False,共有
DISEASE_SYMPTOM_LIST__2,DISEASE_SYMPTOM_LIST__2,2025搜索,助手头部1k,591,47,9998,958,5.911,4.906,-1.005,-2.294,0.614,False,共有
DOSAGE_USAGE__1,DOSAGE_USAGE__1,2025搜索,助手头部1k,102,3,9998,958,1.02,0.313,-0.707,-1.006,-0.078,True,共有
DRUG_EFFICACY_LOOKUP__1,DRUG_EFFICACY_LOOKUP__1,2025搜索,助手头部1k,154,2,9998,958,1.54,0.209,-1.332,-1.633,-0.739,True,共有
DRUG_EFFICACY_LOOKUP__2,DRUG_EFFICACY_LOOKUP__2,2025搜索,助手头部1k,475,10,9998,958,4.751,1.044,-3.707,-4.352,-2.752,True,共有
DRUG_EFFICACY_LOOKUP__3,DRUG_EFFICACY_LOOKUP__3,2025搜索,助手头部1k,177,6,9998,958,1.77,0.626,-1.144,-1.582,-0.372,True,共有
DRUG_EFFICACY_LOOKUP__4,DRUG_EFFICACY_LOOKUP__4,2025搜索,助手头部1k,433,16,9998,958,4.331,1.67,-2.661,-3.424,-1.566,True,共有
EPISODE_TRIAGE__1,EPISODE_TRIAGE__1,2025搜索,助手头部1k,41,2,9998,958,0.41,0.209,-0.201,-0.412,0.358,False,共有
FEASIBILITY_CLAIM_VERDICT__1,FEASIBILITY_CLAIM_VERDICT__1,2025搜索,助手头部1k,143,10,9998,958,1.43,1.044,-0.386,-0.925,0.507,False,共有
FEASIBILITY_CLAIM_VERDICT__2,FEASIBILITY_CLAIM_VERDICT__2,2025搜索,助手头部1k,152,20,9998,958,1.52,2.088,0.567,-0.209,1.704,False,共有
FOOD_THERAPY_PREPARATION__1,FOOD_THERAPY_PREPARATION__1,2025搜索,助手头部1k,68,4,9998,958,0.68,0.418,-0.263,-0.575,0.404,False,共有
HERB_FOOD_EFFICACY_LOOKUP__1,HERB_FOOD_EFFICACY_LOOKUP__1,2025搜索,助手头部1k,806,77,9998,958,8.062,8.038,-0.024,-1.677,1.939,False,共有
HERB_FOOD_EFFICACY_LOOKUP__2,HERB_FOOD_EFFICACY_LOOKUP__2,2025搜索,助手头部1k,594,70,9998,958,5.941,7.307,1.366,-0.193,3.244,False,共有
HERB_FOOD_EFFICACY_LOOKUP__3,HERB_FOOD_EFFICACY_LOOKUP__3,2025搜索,助手头部1k,187,10,9998,958,1.87,1.044,-0.827,-1.381,0.075,False,共有
NORMAL_RANGE_LOOKUP__1,NORMAL_RANGE_LOOKUP__1,2025搜索,助手头部1k,128,13,9998,958,1.28,1.357,0.077,-0.535,1.049,False,共有
OPTION_ADJUDICATION__1,OPTION_ADJUDICATION__1,2025搜索,助手头部1k,48,0,9998,958,0.48,0.0,-0.48,-0.636,-0.064,True,a独有
OPTION_ADJUDICATION__2,OPTION_ADJUDICATION__2,2025搜索,助手头部1k,31,2,9998,958,0.31,0.209,-0.101,-0.301,0.455,False,共有
OPTION_ADJUDICATION__3,OPTION_ADJUDICATION__3,2025搜索,助手头部1k,72,1,9998,958,0.72,0.104,-0.616,-0.82,-0.109,True,共有
OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__1,OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__1,2025搜索,助手头部1k,327,145,9998,958,3.271,15.136,11.865,9.704,14.296,True,共有
OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__2,OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__2,2025搜索,助手头部1k,111,25,9998,958,1.11,2.61,1.499,0.634,2.728,True,共有
PERSONAL_RESULT_INTERPRETATION__1,PERSONAL_RESULT_INTERPRETATION__1,2025搜索,助手头部1k,287,7,9998,958,2.871,0.731,-2.14,-2.651,-1.31,True,共有
PERSONAL_RESULT_INTERPRETATION__2,PERSONAL_RESULT_INTERPRETATION__2,2025搜索,助手头部1k,141,8,9998,958,1.41,0.835,-0.575,-1.057,0.257,False,共有
PROGNOSIS_SEVERITY__1,PROGNOSIS_SEVERITY__1,2025搜索,助手头部1k,113,8,9998,958,1.13,0.835,-0.295,-0.765,0.531,False,共有
SYMPTOM_CAUSE_EXPLANATION__1,SYMPTOM_CAUSE_EXPLANATION__1,2025搜索,助手头部1k,197,5,9998,958,1.97,0.522,-1.448,-1.866,-0.709,True,共有
SYMPTOM_CAUSE_EXPLANATION__2,SYMPTOM_CAUSE_EXPLANATION__2,2025搜索,助手头部1k,191,9,9998,958,1.91,0.939,-0.971,-1.5,-0.098,True,共有
SYMPTOM_CAUSE_EXPLANATION__3,SYMPTOM_CAUSE_EXPLANATION__3,2025搜索,助手头部1k,156,10,9998,958,1.56,1.044,-0.516,-1.06,0.379,False,共有
SYMPTOM_CAUSE_EXPLANATION__4,SYMPTOM_CAUSE_EXPLANATION__4,2025搜索,助手头部1k,261,16,9998,958,2.611,1.67,-0.94,-1.661,0.127,False,共有
SYMPTOM_CAUSE_EXPLANATION__5,SYMPTOM_CAUSE_EXPLANATION__5,2025搜索,助手头部1k,188,8,9998,958,1.88,0.835,-1.045,-1.546,-0.204,True,共有
SYMPTOM_TO_PRODUCT__1,SYMPTOM_TO_PRODUCT__1,2025搜索,助手头部1k,65,8,9998,958,0.65,0.835,0.185,-0.263,1.001,False,共有
TCM_THEORY_AND_FORMULAS__1,TCM_THEORY_AND_FORMULAS__1,2025搜索,助手头部1k,55,2,9998,958,0.55,0.209,-0.341,-0.565,0.222,False,共有
TCM_THEORY_AND_FORMULAS__2,TCM_THEORY_AND_FORMULAS__2,2025搜索,助手头部1k,78,4,9998,958,0.78,0.418,-0.363,-0.682,0.307,False,共有
TREATMENT_SEEKING__1,TREATMENT_SEEKING__1,2025搜索,助手头部1k,503,53,9998,958,5.031,5.532,0.501,-0.852,2.186,False,共有
TREATMENT_SEEKING__2,TREATMENT_SEEKING__2,2025搜索,助手头部1k,291,26,9998,958,2.911,2.714,-0.197,-1.12,1.075,False,共有
BARE_ENTITY_LOOKUP__1,BARE_ENTITY_LOOKUP__1,2025搜索,助手随机1k,825,31,9998,998,8.252,3.106,-5.145,-6.211,-3.773,True,共有
BARE_ENTITY_LOOKUP__2,BARE_ENTITY_LOOKUP__2,2025搜索,助手随机1k,1031,9,9998,998,10.312,0.902,-9.41,-10.156,-8.419,True,共有
CARE_LOGISTICS_COST_DURATION__1,CARE_LOGISTICS_COST_DURATION__1,2025搜索,助手随机1k,121,15,9998,998,1.21,1.503,0.293,-0.342,1.275,False,共有
CARE_LOGISTICS_COST_DURATION__2,CARE_LOGISTICS_COST_DURATION__2,2025搜索,助手随机1k,43,15,9998,998,0.43,1.503,1.073,0.464,2.041,True,共有
CARE_LOGISTICS_COST_DURATION__3,CARE_LOGISTICS_COST_DURATION__3,2025搜索,助手随机1k,23,8,9998,998,0.23,0.802,0.572,0.16,1.348,True,共有
CARE_ROUTING_AND_NAVIGATION__1,CARE_ROUTING_AND_NAVIGATION__1,2025搜索,助手随机1k,23,4,9998,998,0.23,0.401,0.171,-0.1,0.801,False,共有
CARE_ROUTING_AND_NAVIGATION__2,CARE_ROUTING_AND_NAVIGATION__2,2025搜索,助手随机1k,28,34,9998,998,0.28,3.407,3.127,2.16,4.446,True,共有
CARE_ROUTING_AND_NAVIGATION__3,CARE_ROUTING_AND_NAVIGATION__3,2025搜索,助手随机1k,111,4,9998,998,1.11,0.401,-0.709,-1.042,-0.057,True,共有
DISEASE_DEFINITION_CAUSE__1,DISEASE_DEFINITION_CAUSE__1,2025搜索,助手随机1k,138,6,9998,998,1.38,0.601,-0.779,-1.188,-0.044,True,共有
DISEASE_DEFINITION_CAUSE__2,DISEASE_DEFINITION_CAUSE__2,2025搜索,助手随机1k,66,3,9998,998,0.66,0.301,-0.36,-0.627,0.237,False,共有
DISEASE_DEFINITION_CAUSE__3,DISEASE_DEFINITION_CAUSE__3,2025搜索,助手随机1k,77,5,9998,998,0.77,0.501,-0.269,-0.614,0.415,False,共有
DISEASE_DEFINITION_CAUSE__4,DISEASE_DEFINITION_CAUSE__4,2025搜索,助手随机1k,151,5,9998,998,1.51,0.501,-1.009,-1.395,-0.307,True,共有
DISEASE_DEFINITION_CAUSE__5,DISEASE_DEFINITION_CAUSE__5,2025搜索,助手随机1k,54,4,9998,998,0.54,0.401,-0.139,-0.434,0.498,False,共有
DISEASE_DEFINITION_CAUSE__6,DISEASE_DEFINITION_CAUSE__6,2025搜索,助手随机1k,66,2,9998,998,0.66,0.2,-0.46,-0.69,0.086,False,共有
DISEASE_SYMPTOM_LIST__1,DISEASE_SYMPTOM_LIST__1,2025搜索,助手随机1k,75,3,9998,998,0.75,0.301,-0.45,-0.724,0.149,False,共有
DISEASE_SYMPTOM_LIST__2,DISEASE_SYMPTOM_LIST__2,2025搜索,助手随机1k,591,15,9998,998,5.911,1.503,-4.408,-5.168,-3.348,True,共有
DOSAGE_USAGE__1,DOSAGE_USAGE__1,2025搜索,助手随机1k,102,22,9998,998,1.02,2.204,1.184,0.409,2.309,True,共有
DRUG_EFFICACY_LOOKUP__1,DRUG_EFFICACY_LOOKUP__1,2025搜索,助手随机1k,154,3,9998,998,1.54,0.301,-1.24,-1.567,-0.619,True,共有
DRUG_EFFICACY_LOOKUP__2,DRUG_EFFICACY_LOOKUP__2,2025搜索,助手随机1k,475,19,9998,998,4.751,1.904,-2.847,-3.656,-1.723,True,共有
DRUG_EFFICACY_LOOKUP__3,DRUG_EFFICACY_LOOKUP__3,2025搜索,助手随机1k,177,4,9998,998,1.77,0.401,-1.37,-1.74,-0.7,True,共有
DRUG_EFFICACY_LOOKUP__4,DRUG_EFFICACY_LOOKUP__4,2025搜索,助手随机1k,433,6,9998,998,4.331,0.601,-3.73,-4.258,-2.929,True,共有
EPISODE_TRIAGE__1,EPISODE_TRIAGE__1,2025搜索,助手随机1k,41,47,9998,998,0.41,4.709,4.299,3.141,5.8,True,共有
FEASIBILITY_CLAIM_VERDICT__1,FEASIBILITY_CLAIM_VERDICT__1,2025搜索,助手随机1k,143,87,9998,998,1.43,8.717,7.287,5.672,9.211,True,共有
FEASIBILITY_CLAIM_VERDICT__2,FEASIBILITY_CLAIM_VERDICT__2,2025搜索,助手随机1k,152,101,9998,998,1.52,10.12,8.6,6.86,10.639,True,共有
FOOD_THERAPY_PREPARATION__1,FOOD_THERAPY_PREPARATION__1,2025搜索,助手随机1k,68,12,9998,998,0.68,1.202,0.522,-0.022,1.421,False,共有
HERB_FOOD_EFFICACY_LOOKUP__1,HERB_FOOD_EFFICACY_LOOKUP__1,2025搜索,助手随机1k,806,9,9998,998,8.062,0.902,-7.16,-7.856,-6.204,True,共有
HERB_FOOD_EFFICACY_LOOKUP__2,HERB_FOOD_EFFICACY_LOOKUP__2,2025搜索,助手随机1k,594,31,9998,998,5.941,3.106,-2.835,-3.864,-1.49,True,共有
HERB_FOOD_EFFICACY_LOOKUP__3,HERB_FOOD_EFFICACY_LOOKUP__3,2025搜索,助手随机1k,187,2,9998,998,1.87,0.2,-1.67,-1.99,-1.087,True,共有
NORMAL_RANGE_LOOKUP__1,NORMAL_RANGE_LOOKUP__1,2025搜索,助手随机1k,128,7,9998,998,1.28,0.701,-0.579,-1.012,0.188,False,共有
OPTION_ADJUDICATION__1,OPTION_ADJUDICATION__1,2025搜索,助手随机1k,48,0,9998,998,0.48,0.0,-0.48,-0.636,-0.079,True,a独有
OPTION_ADJUDICATION__2,OPTION_ADJUDICATION__2,2025搜索,助手随机1k,31,3,9998,998,0.31,0.301,-0.009,-0.246,0.577,False,共有
OPTION_ADJUDICATION__3,OPTION_ADJUDICATION__3,2025搜索,助手随机1k,72,22,9998,998,0.72,2.204,1.484,0.717,2.605,True,共有
OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__1,OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__1,2025搜索,助手随机1k,327,177,9998,998,3.271,17.735,14.465,12.19,16.979,True,共有
OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__2,OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__2,2025搜索,助手随机1k,111,18,9998,998,1.11,1.804,0.693,-0.004,1.74,False,共有
PERSONAL_RESULT_INTERPRETATION__1,PERSONAL_RESULT_INTERPRETATION__1,2025搜索,助手随机1k,287,8,9998,998,2.871,0.802,-2.069,-2.594,-1.237,True,共有
PERSONAL_RESULT_INTERPRETATION__2,PERSONAL_RESULT_INTERPRETATION__2,2025搜索,助手随机1k,141,50,9998,998,1.41,5.01,3.6,2.384,5.149,True,共有
PROGNOSIS_SEVERITY__1,PROGNOSIS_SEVERITY__1,2025搜索,助手随机1k,113,27,9998,998,1.13,2.705,1.575,0.706,2.792,True,共有
SYMPTOM_CAUSE_EXPLANATION__1,SYMPTOM_CAUSE_EXPLANATION__1,2025搜索,助手随机1k,197,15,9998,998,1.97,1.503,-0.467,-1.126,0.528,False,共有
SYMPTOM_CAUSE_EXPLANATION__2,SYMPTOM_CAUSE_EXPLANATION__2,2025搜索,助手随机1k,191,13,9998,998,1.91,1.303,-0.608,-1.219,0.339,False,共有
SYMPTOM_CAUSE_EXPLANATION__3,SYMPTOM_CAUSE_EXPLANATION__3,2025搜索,助手随机1k,156,13,9998,998,1.56,1.303,-0.258,-0.858,0.683,False,共有
SYMPTOM_CAUSE_EXPLANATION__4,SYMPTOM_CAUSE_EXPLANATION__4,2025搜索,助手随机1k,261,32,9998,998,2.611,3.206,0.596,-0.388,1.914,False,共有
SYMPTOM_CAUSE_EXPLANATION__5,SYMPTOM_CAUSE_EXPLANATION__5,2025搜索,助手随机1k,188,14,9998,998,1.88,1.403,-0.478,-1.111,0.493,False,共有
SYMPTOM_TO_PRODUCT__1,SYMPTOM_TO_PRODUCT__1,2025搜索,助手随机1k,65,6,9998,998,0.65,0.601,-0.049,-0.42,0.669,False,共有
TCM_THEORY_AND_FORMULAS__1,TCM_THEORY_AND_FORMULAS__1,2025搜索,助手随机1k,55,4,9998,998,0.55,0.401,-0.149,-0.445,0.489,False,共有
TCM_THEORY_AND_FORMULAS__2,TCM_THEORY_AND_FORMULAS__2,2025搜索,助手随机1k,78,5,9998,998,0.78,0.501,-0.279,-0.625,0.405,False,共有
TREATMENT_SEEKING__1,TREATMENT_SEEKING__1,2025搜索,助手随机1k,503,41,9998,998,5.031,4.108,-0.923,-2.078,0.553,False,共有
TREATMENT_SEEKING__2,TREATMENT_SEEKING__2,2025搜索,助手随机1k,291,37,9998,998,2.911,3.707,0.797,-0.268,2.193,False,共有
BARE_ENTITY_LOOKUP__1,BARE_ENTITY_LOOKUP__1,2025搜索,助手语音1k,825,50,9998,1000,8.252,5.0,-3.252,-4.562,-1.633,True,共有
BARE_ENTITY_LOOKUP__2,BARE_ENTITY_LOOKUP__2,2025搜索,助手语音1k,1031,34,9998,1000,10.312,3.4,-6.912,-8.048,-5.476,True,共有
CARE_LOGISTICS_COST_DURATION__1,CARE_LOGISTICS_COST_DURATION__1,2025搜索,助手语音1k,121,8,9998,1000,1.21,0.8,-0.41,-0.868,0.385,False,共有
CARE_LOGISTICS_COST_DURATION__2,CARE_LOGISTICS_COST_DURATION__2,2025搜索,助手语音1k,43,3,9998,1000,0.43,0.3,-0.13,-0.378,0.459,False,共有
CARE_LOGISTICS_COST_DURATION__3,CARE_LOGISTICS_COST_DURATION__3,2025搜索,助手语音1k,23,1,9998,1000,0.23,0.1,-0.13,-0.271,0.341,False,共有
CARE_ROUTING_AND_NAVIGATION__1,CARE_ROUTING_AND_NAVIGATION__1,2025搜索,助手语音1k,23,1,9998,1000,0.23,0.1,-0.13,-0.271,0.341,False,共有
CARE_ROUTING_AND_NAVIGATION__2,CARE_ROUTING_AND_NAVIGATION__2,2025搜索,助手语音1k,28,24,9998,1000,0.28,2.4,2.12,1.328,3.269,True,共有
CARE_ROUTING_AND_NAVIGATION__3,CARE_ROUTING_AND_NAVIGATION__3,2025搜索,助手语音1k,111,6,9998,1000,1.11,0.6,-0.51,-0.905,0.217,False,共有
DISEASE_DEFINITION_CAUSE__1,DISEASE_DEFINITION_CAUSE__1,2025搜索,助手语音1k,138,6,9998,1000,1.38,0.6,-0.78,-1.189,-0.047,True,共有
DISEASE_DEFINITION_CAUSE__2,DISEASE_DEFINITION_CAUSE__2,2025搜索,助手语音1k,66,4,9998,1000,0.66,0.4,-0.26,-0.563,0.38,False,共有
