key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
SYMPTOM_CAUSE_EXPLANATION__1,SYMPTOM_CAUSE_EXPLANATION__1,389,19996,1.945,38,2956,1.286,-0.66,-1.061,-0.152,True,两界面都有,,,,8.9
SYMPTOM_CAUSE_EXPLANATION__2,SYMPTOM_CAUSE_EXPLANATION__2,365,19996,1.825,37,2956,1.252,-0.574,-0.968,-0.073,True,两界面都有,,,,9.2
NORMAL_RANGE_LOOKUP__1,NORMAL_RANGE_LOOKUP__1,263,19996,1.315,24,2956,0.812,-0.503,-0.817,-0.083,True,两界面都有,,,,8.36
DISEASE_DEFINITION_CAUSE__6,DISEASE_DEFINITION_CAUSE__6,126,19996,0.63,4,2956,0.135,-0.495,-0.64,-0.26,True,两界面都有,,,,3.08
OPTION_ADJUDICATION__1,OPTION_ADJUDICATION__1,87,19996,0.435,0,2956,0.0,-0.435,-0.536,-0.281,True,仅搜索,12.86,0.0,真缺席,0.0
DISEASE_SYMPTOM_LIST__1,DISEASE_SYMPTOM_LIST__1,159,19996,0.795,11,2956,0.372,-0.423,-0.634,-0.109,True,两界面都有,,,,6.47
TCM_THEORY_AND_FORMULAS__1,TCM_THEORY_AND_FORMULAS__1,152,19996,0.76,11,2956,0.372,-0.388,-0.598,-0.075,True,两界面都有,,,,6.75
DISEASE_DEFINITION_CAUSE__2,DISEASE_DEFINITION_CAUSE__2,149,19996,0.745,11,2956,0.372,-0.373,-0.582,-0.06,True,两界面都有,,,,6.88
DISEASE_DEFINITION_CAUSE__3,DISEASE_DEFINITION_CAUSE__3,151,19996,0.755,14,2956,0.474,-0.282,-0.513,0.057,False,两界面都有,,,,8.48
SYMPTOM_CAUSE_EXPLANATION__5,SYMPTOM_CAUSE_EXPLANATION__5,332,19996,1.66,43,2956,1.455,-0.206,-0.623,0.321,False,两界面都有,,,,11.47
CARE_LOGISTICS_COST_DURATION__1,CARE_LOGISTICS_COST_DURATION__1,220,19996,1.1,28,2956,0.947,-0.153,-0.482,0.287,False,两界面都有,,,,11.29
DISEASE_DEFINITION_CAUSE__5,DISEASE_DEFINITION_CAUSE__5,103,19996,0.515,11,2956,0.372,-0.143,-0.34,0.164,False,两界面都有,,,,9.65
CARE_ROUTING_AND_NAVIGATION__3,CARE_ROUTING_AND_NAVIGATION__3,212,19996,1.06,29,2956,0.981,-0.079,-0.413,0.366,False,两界面都有,,,,12.03
CARE_ROUTING_AND_NAVIGATION__1,CARE_ROUTING_AND_NAVIGATION__1,47,19996,0.235,8,2956,0.271,0.036,-0.119,0.304,False,两界面都有,,,,14.55
FOOD_THERAPY_PREPARATION__1,FOOD_THERAPY_PREPARATION__1,141,19996,0.705,22,2956,0.744,0.039,-0.243,0.434,False,两界面都有,,,,13.5
DOSAGE_USAGE__1,DOSAGE_USAGE__1,254,19996,1.27,39,2956,1.319,0.049,-0.34,0.55,False,两界面都有,,,,13.31
SYMPTOM_CAUSE_EXPLANATION__4,SYMPTOM_CAUSE_EXPLANATION__4,509,19996,2.546,77,2956,2.605,0.059,-0.504,0.731,False,两界面都有,,,,13.14
CARE_LOGISTICS_COST_DURATION__3,CARE_LOGISTICS_COST_DURATION__3,46,19996,0.23,9,2956,0.304,0.074,-0.089,0.354,False,两界面都有,,,,16.36
SYMPTOM_TO_PRODUCT__1,SYMPTOM_TO_PRODUCT__1,130,19996,0.65,22,2956,0.744,0.094,-0.186,0.488,False,两界面都有,,,,14.47
OPTION_ADJUDICATION__2,OPTION_ADJUDICATION__2,70,19996,0.35,14,2956,0.474,0.124,-0.089,0.452,False,两界面都有,,,,16.67
SYMPTOM_CAUSE_EXPLANATION__3,SYMPTOM_CAUSE_EXPLANATION__3,309,19996,1.545,52,2956,1.759,0.214,-0.239,0.778,False,两界面都有,,,,14.4
TREATMENT_SEEKING__2,TREATMENT_SEEKING__2,589,19996,2.946,95,2956,3.214,0.268,-0.359,1.003,False,两界面都有,,,,13.89
PROGNOSIS_SEVERITY__1,PROGNOSIS_SEVERITY__1,240,19996,1.2,45,2956,1.522,0.322,-0.093,0.85,False,两界面都有,,,,15.79
BARE_ENTITY_LOOKUP__1,BARE_ENTITY_LOOKUP__1,1376,19996,6.881,220,2956,7.442,0.561,-0.4,1.62,False,两界面都有,,,,13.78
CARE_LOGISTICS_COST_DURATION__2,CARE_LOGISTICS_COST_DURATION__2,89,19996,0.445,31,2956,1.049,0.604,0.278,1.047,True,两界面都有,,,,25.83
OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__2,OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__2,252,19996,1.26,59,2956,1.996,0.736,0.261,1.324,True,两界面都有,,,,18.97
OPTION_ADJUDICATION__3,OPTION_ADJUDICATION__3,145,19996,0.725,47,2956,1.59,0.865,0.452,1.394,True,两界面都有,,,,24.48
PERSONAL_RESULT_INTERPRETATION__2,PERSONAL_RESULT_INTERPRETATION__2,268,19996,1.34,90,2956,3.045,1.704,1.118,2.404,True,两界面都有,,,,25.14
EPISODE_TRIAGE__1,EPISODE_TRIAGE__1,81,19996,0.405,65,2956,2.199,1.794,1.314,2.393,True,两界面都有,,,,44.52
CARE_ROUTING_AND_NAVIGATION__2,CARE_ROUTING_AND_NAVIGATION__2,69,19996,0.345,109,2956,3.687,3.342,2.714,4.088,True,两界面都有,,,,61.24
FEASIBILITY_CLAIM_VERDICT__2,FEASIBILITY_CLAIM_VERDICT__2,360,19996,1.8,237,2956,8.018,6.217,5.272,7.266,True,两界面都有,,,,39.7
FEASIBILITY_CLAIM_VERDICT__1,FEASIBILITY_CLAIM_VERDICT__1,309,19996,1.545,241,2956,8.153,6.608,5.657,7.662,True,两界面都有,,,,43.82
OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__1,OUT_OF_DOMAIN_OR_UNCLASSIFIABLE__1,641,19996,3.206,453,2956,15.325,12.119,10.84,13.483,True,两界面都有,,,,41.41
