label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
查询汉字输入编码,2026search,assistant_top,679,1,9999,940,0.06790679067906791,0.0010638297872340426,-6.684296089183387,-7.201668708335718,-5.997977086013237,stable,True,界面（同为头部流量）
获取翻墙工具或访问被限制的境外服务,2026search,assistant_top,556,3,9999,940,0.0556055605560556,0.0031914893617021275,-5.2414071194353475,-5.753193439631399,-4.489685347115466,stable,True,界面（同为头部流量）
直达指定页面或账号主页,2026search,assistant_top,628,12,9999,940,0.0628062806280628,0.01276595744680851,-5.00403231812543,-5.738500533557665,-3.9566666970681847,stable,True,界面（同为头部流量）
完成设置或操作步骤,2026search,assistant_top,876,40,9999,940,0.08760876087608761,0.0425531914893617,-4.5055569386725915,-5.757794687776478,-2.923798329295347,stable,True,界面（同为头部流量）
打开官方网页或网页版入口,2026search,assistant_top,444,30,9999,940,0.0444044404440444,0.031914893617021274,-1.2489546827023128,-2.2854839664145934,0.13412237834816448,stable,False,界面（同为头部流量）
获取社交文案与发布素材,2026search,assistant_top,503,36,9999,940,0.0503050305030503,0.03829787234042553,-1.2007158162624771,-2.3422066403451742,0.28402495733451555,stable,False,界面（同为头部流量）
排查并修复故障,2026search,assistant_top,76,0,9999,940,0.007600760076007601,0.0,-0.7600760076007601,-0.9502326568360137,-0.32549854293668695,receded,True,界面（同为头部流量）
获取成人内容或成人应用,2026search,assistant_top,89,2,9999,940,0.0089008900890089,0.002127659574468085,-0.6773230514540816,-0.9330726398486243,-0.09350785412785834,stable,True,界面（同为头部流量）
获取非官方软件库或第三方分发渠道,2026search,assistant_top,101,4,9999,940,0.010101010101010102,0.00425531914893617,-0.5845690952073932,-0.9223246118464954,0.10237431302427304,stable,False,界面（同为头部流量）
取消持续扣费或授权,2026search,assistant_top,55,0,9999,940,0.005500550055005501,0.0,-0.5500550055005501,-0.7152255700727451,-0.12364180418914525,receded,True,界面（同为头部流量）
恢复误删或丢失的数据与关系,2026search,assistant_top,156,10,9999,940,0.015601560156015602,0.010638297872340425,-0.49632622836751766,-1.0476224974376658,0.41518140544021565,stable,False,界面（同为头部流量）
获取灰色辅助或作弊工具,2026search,assistant_top,41,1,9999,940,0.004100410041004101,0.0010638297872340426,-0.30365802537700587,-0.4736773282359959,0.2016738583683576,stable,False,界面（同为头部流量）
获取破解或解锁版软件,2026search,assistant_top,18,0,9999,940,0.0018001800180018,0.0,-0.18001800180018002,-0.2843972210157851,0.23231938198774355,receded,False,界面（同为头部流量）
获取位置伪造工具,2026search,assistant_top,7,0,9999,940,0.0007000700070007,0.0,-0.07000700070007,-0.14444788245696963,0.33859260865182733,receded,False,界面（同为头部流量）
平台规则与能力裁决,2026search,assistant_top,177,16,9999,940,0.0177017701770177,0.01702127659574468,-0.068049358127302,-0.7764375554811398,1.0041613915655214,stable,False,界面（同为头部流量）
获取蹭网或WiFi破解工具,2026search,assistant_top,35,4,9999,940,0.0035003500350035003,0.00425531914893617,0.075496911393267,-0.21803264359666172,0.7461983974711931,stable,False,界面（同为头部流量）
判断社交关系状态与可见性,2026search,assistant_top,43,6,9999,940,0.004300430043004301,0.006382978723404255,0.20825486803999543,-0.16782320873517032,0.963644337475482,stable,False,界面（同为头部流量）
解释术语或比较概念,2026search,assistant_top,188,21,9999,940,0.018801880188018802,0.022340425531914895,0.3538545343896093,-0.46567307057871815,1.5372868260994215,stable,False,界面（同为头部流量）
按功能求推荐软件,2026search,assistant_top,346,43,9999,940,0.034603460346034606,0.045744680851063826,1.114122050502922,-0.10619802306693314,2.6821496291106754,stable,False,界面（同为头部流量）
从图片或文档提取内容,2026search,assistant_top,15,29,9999,940,0.0015001500150015,0.030851063829787233,2.9350913814785735,2.0014061296575028,4.246906481573907,stable,True,界面（同为头部流量）
生成露骨性图像编辑,2026search,assistant_top,0,33,9999,940,0.0,0.035106382978723406,3.5106382978723407,2.5097954367159545,4.8891698701228234,emergent,True,界面（同为头部流量）
直接编辑或生成图像,2026search,assistant_top,54,434,9999,940,0.0054005400540054005,0.46170212765957447,45.6301587605569,42.46100180261226,48.828728888691565,stable,True,界面（同为头部流量）
直接编辑或生成图像,assistant_top,assistant_random,434,235,940,984,0.46170212765957447,0.23882113821138212,-22.288098944819236,-26.382525433579957,-18.087267906826526,stable,True,深度（助手头部→长尾）
仅产品名消歧,assistant_top,assistant_random,199,60,940,984,0.21170212765957447,0.06097560975609756,-15.072651790347692,-18.106472071306882,-12.071774654437439,stable,True,深度（助手头部→长尾）
打开官方网页或网页版入口,assistant_top,assistant_random,30,2,940,984,0.031914893617021274,0.0020325203252032522,-2.988237329181802,-4.324361162142477,-1.9007249854088186,stable,True,深度（助手头部→长尾）
生成露骨性图像编辑,assistant_top,assistant_random,33,18,940,984,0.035106382978723406,0.018292682926829267,-1.6813700051894138,-3.2136955775223726,-0.2358305796960185,stable,True,深度（助手头部→长尾）
获取社交文案与发布素材,assistant_top,assistant_random,36,27,940,984,0.03829787234042553,0.027439024390243903,-1.085884795018163,-2.7472210740645373,0.5234229347174817,stable,False,深度（助手头部→长尾）
从图片或文档提取内容,assistant_top,assistant_random,29,20,940,984,0.030851063829787233,0.02032520325203252,-1.0525860577754713,-2.544467129594748,0.37632406099463356,stable,False,深度（助手头部→长尾）
解释术语或比较概念,assistant_top,assistant_random,21,14,940,984,0.022340425531914895,0.014227642276422764,-0.8112783255492131,-2.1026401239272676,0.4114264198482003,stable,False,深度（助手头部→长尾）
获取蹭网或WiFi破解工具,assistant_top,assistant_random,4,1,940,984,0.00425531914893617,0.0010162601626016261,-0.32390589863345437,-0.992631569556948,0.2147300272610217,stable,False,深度（助手头部→长尾）
获取灰色辅助或作弊工具,assistant_top,assistant_random,1,0,940,984,0.0010638297872340426,0.0,-0.10638297872340426,-0.6001208758174414,0.2922358850266683,receded,False,深度（助手头部→长尾）
获取非官方软件库或第三方分发渠道,assistant_top,assistant_random,4,4,940,984,0.00425531914893617,0.0040650406504065045,-0.01902784985296658,-0.7274415973504281,0.6662102654551589,stable,False,深度（助手头部→长尾）
查询汉字输入编码,assistant_top,assistant_random,1,1,940,984,0.0010638297872340426,0.0010162601626016261,-0.004756962463241645,-0.5055365238351274,0.4750752474528688,stable,False,深度（助手头部→长尾）
获取成人内容或成人应用,assistant_top,assistant_random,2,3,940,984,0.002127659574468085,0.003048780487804878,0.0921120913336793,-0.5026032891143497,0.6996989766636917,stable,False,深度（助手头部→长尾）
获取翻墙工具或访问被限制的境外服务,assistant_top,assistant_random,3,7,940,984,0.0031914893617021275,0.007113821138211382,0.39223317765092536,-0.32358585599964723,1.1709479391394968,stable,False,深度（助手头部→长尾）
按功能求推荐软件,assistant_top,assistant_random,43,49,940,984,0.045744680851063826,0.049796747967479675,0.40520671164158484,-1.5351625582032333,2.3359247296494026,stable,False,深度（助手头部→长尾）
获取破解或解锁版软件,assistant_top,assistant_random,0,5,940,984,0.0,0.00508130081300813,0.5081300813008129,0.0078575285969904,1.1839499637455009,emergent,True,深度（助手头部→长尾）
取消持续扣费或授权,assistant_top,assistant_random,0,5,940,984,0.0,0.00508130081300813,0.5081300813008129,0.0078575285969904,1.1839499637455009,emergent,True,深度（助手头部→长尾）
直达指定页面或账号主页,assistant_top,assistant_random,12,18,940,984,0.01276595744680851,0.018292682926829267,0.5526725480020758,-0.6023202058029331,1.7300538302032338,stable,False,深度（助手头部→长尾）
恢复误删或丢失的数据与关系,assistant_top,assistant_random,10,19,940,984,0.010638297872340425,0.019308943089430895,0.867064521709047,-0.2546115426933277,2.0374453275703632,stable,False,深度（助手头部→长尾）
判断社交关系状态与可见性,assistant_top,assistant_random,6,20,940,984,0.006382978723404255,0.02032520325203252,1.3942224528628266,0.36140069559746685,2.5338831112212823,stable,True,深度（助手头部→长尾）
下载并安装指定软件,assistant_top,assistant_random,16,32,940,984,0.01702127659574468,0.032520325203252036,1.5499048607507355,0.14498166683298458,3.0065837723073856,stable,True,深度（助手头部→长尾）
排查并修复故障,assistant_top,assistant_random,0,29,940,984,0.0,0.029471544715447155,2.9471544715447155,1.97084096060854,4.200539872264388,emergent,True,深度（助手头部→长尾）
平台规则与能力裁决,assistant_top,assistant_random,16,176,940,984,0.01702127659574468,0.17886178861788618,16.18405120221415,13.686723138846407,18.785024415048156,stable,True,深度（助手头部→长尾）
完成设置或操作步骤,assistant_top,assistant_random,40,239,940,984,0.0425531914893617,0.24288617886178862,20.033298737242692,17.058737810450832,23.024834455684683,stable,True,深度（助手头部→长尾）
仅产品名消歧,2026search,assistant_random,2917,60,9999,984,0.2917291729172917,0.06097560975609756,-23.075356316119418,-24.68157902897502,-21.18403165577715,stable,True,界面+深度（不可单独归因）
下载并安装指定软件,2026search,assistant_random,1995,32,9999,984,0.1995199519951995,0.032520325203252036,-16.699962679194748,-17.930302041208645,-15.185795481834258,stable,True,界面+深度（不可单独归因）
查询汉字输入编码,2026search,assistant_random,679,1,9999,984,0.06790679067906791,0.0010162601626016261,-6.689053051646628,-7.205776862791182,-6.018365624708537,stable,True,界面+深度（不可单独归因）
获取翻墙工具或访问被限制的境外服务,2026search,assistant_random,556,7,9999,984,0.0556055605560556,0.007113821138211382,-4.849173941784422,-5.442317462752858,-3.9837379749269513,stable,True,界面+深度（不可单独归因）
直达指定页面或账号主页,2026search,assistant_random,628,18,9999,984,0.0628062806280628,0.018292682926829267,-4.451359770123354,-5.282179774720368,-3.3111793076234184,stable,True,界面+深度（不可单独归因）
打开官方网页或网页版入口,2026search,assistant_random,444,2,9999,984,0.0444044404440444,0.0020325203252032522,-4.237192011884115,-4.683805364958088,-3.5773216543077266,stable,True,界面+深度（不可单独归因）
获取社交文案与发布素材,2026search,assistant_random,503,27,9999,984,0.0503050305030503,0.027439024390243903,-2.2866006112806403,-3.24770354856839,-1.0001303021437429,stable,True,界面+深度（不可单独归因）
获取非官方软件库或第三方分发渠道,2026search,assistant_random,101,4,9999,984,0.010101010101010102,0.0040650406504065045,-0.6035969450603598,-0.9324953528939264,0.05495286839028628,stable,False,界面+深度（不可单独归因）
获取成人内容或成人应用,2026search,assistant_random,89,3,9999,984,0.0089008900890089,0.003048780487804878,-0.5852109601204023,-0.8716125441147891,0.0254719686267133,stable,False,界面+深度（不可单独归因）
解释术语或比较概念,2026search,assistant_random,188,14,9999,984,0.018801880188018802,0.014227642276422764,-0.45742379115960385,-1.0978661046299207,0.5256552752164314,stable,False,界面+深度（不可单独归因）
获取灰色辅助或作弊工具,2026search,assistant_random,41,0,9999,984,0.004100410041004101,0.0,-0.41004100410041006,-0.5557550227770283,-0.0065484860354189135,receded,True,界面+深度（不可单独归因）
获取蹭网或WiFi破解工具,2026search,assistant_random,35,1,9999,984,0.0035003500350035003,0.0010162601626016261,-0.2484089872401874,-0.408405732883883,0.2334773895160445,stable,False,界面+深度（不可单独归因）
获取位置伪造工具,2026search,assistant_random,7,0,9999,984,0.0007000700070007,0.0,-0.07000700070007,-0.14444788245696963,0.32053821942135247,receded,False,界面+深度（不可单独归因）
取消持续扣费或授权,2026search,assistant_random,55,5,9999,984,0.005500550055005501,0.00508130081300813,-0.04192492419973709,-0.3764437729294194,0.6457593416706751,stable,False,界面+深度（不可单独归因）
获取破解或解锁版软件,2026search,assistant_random,18,5,9999,984,0.0018001800180018,0.00508130081300813,0.32811207950063304,0.019054534440827435,1.0071581378369998,stable,True,界面+深度（不可单独归因）
恢复误删或丢失的数据与关系,2026search,assistant_random,156,19,9999,984,0.015601560156015602,0.019308943089430895,0.37073829334152936,-0.3686243797223125,1.4594117015749635,stable,False,界面+深度（不可单独归因）
按功能求推荐软件,2026search,assistant_random,346,49,9999,984,0.034603460346034606,0.049796747967479675,1.5193287621445069,0.26865562530037773,3.0993135286034796,stable,True,界面+深度（不可单独归因）
判断社交关系状态与可见性,2026search,assistant_random,43,20,9999,984,0.004300430043004301,0.02032520325203252,1.6024773209028218,0.8741604028749168,2.6941410501336263,stable,True,界面+深度（不可单独归因）
生成露骨性图像编辑,2026search,assistant_random,0,18,9999,984,0.0,0.018292682926829267,1.8292682926829267,1.15908383575488,2.872998449525141,emergent,True,界面+深度（不可单独归因）
从图片或文档提取内容,2026search,assistant_random,15,20,9999,984,0.0015001500150015,0.02032520325203252,1.8825053237031022,1.1629073446833111,2.970157360822643,stable,True,界面+深度（不可单独归因）
排查并修复故障,2026search,assistant_random,76,29,9999,984,0.007600760076007601,0.029471544715447155,2.1870784639439553,1.2795011721112233,3.4496874506443516,stable,True,界面+深度（不可单独归因）
完成设置或操作步骤,2026search,assistant_random,876,239,9999,984,0.08760876087608761,0.24288617886178862,15.5277417985701,12.889370428125563,18.355486068117305,stable,True,界面+深度（不可单独归因）
平台规则与能力裁决,2026search,assistant_random,177,176,9999,984,0.0177017701770177,0.17886178861788618,16.116001844086846,13.830845469041892,18.64546342905136,stable,True,界面+深度（不可单独归因）
直接编辑或生成图像,2026search,assistant_random,54,235,9999,984,0.0054005400540054005,0.23882113821138212,23.342059815737674,20.777654101818072,26.107222531381602,stable,True,界面+深度（不可单独归因）
