source,label,k,n,row_share,lo,hi,pv_share
2026search,31,207,9999,0.020702070207020702,0.01808977482865678,0.023682501638876762,0.014159863449034821
2026search,26,151,9999,0.015101510151015102,0.01289051585930467,0.017684942138157272,0.00686235977136697
2026search,17,294,9999,0.029402940294029404,0.02626817900408137,0.032899154729456266,0.014973442184815442
2026search,14,21,9999,0.0021002100210021,0.0013741291528906316,0.003208714539047963,0.0017647190935531324
2026search,0,681,9999,0.06810681068106811,0.06333286982560936,0.07321247726360162,0.027903111700037057
assistant_top,1,21,940,0.022340425531914895,0.014657765697024138,0.033911258740226546,0.012643802072905917
assistant_top,17,20,940,0.02127659574468085,0.013814903767741932,0.032635120723934694,0.016386121078650298
assistant_top,4,4,940,0.00425531914893617,0.0016560173369684177,0.01089000802552338,0.010125822001139637
assistant_top,39,35,940,0.03723404255319149,0.026892603459533537,0.05134242021575386,0.040364683596938386
assistant_top,35,104,940,0.11063829787234042,0.09214836147893757,0.1322976584409594,0.08915343507923552
assistant_top,28,49,940,0.052127659574468084,0.03965281075668898,0.06824821215663515,0.06375032726040689
assistant_top,31,76,940,0.08085106382978724,0.06508214806577718,0.10003187337804638,0.135401105755163
assistant_top,14,219,940,0.23297872340425532,0.20707489373225083,0.2610561199286622,0.17314000585218609
assistant_top,24,6,940,0.006382978723404255,0.002928563054779988,0.013855462198859914,0.0039579258620424124
assistant_top,41,16,940,0.01702127659574468,0.010503972527052492,0.027470052182327932,0.025164400227927246
assistant_top,40,153,940,0.16276595744680852,0.1405478471511114,0.18772917010191414,0.133091032294827
assistant_top,42,18,940,0.019148936170212766,0.012146413933341236,0.030065610667187288,0.018665393559515193
assistant_top,5,19,940,0.02021276595744681,0.012977647468247925,0.031353377077854655,0.01818797837771241
assistant_top,29,5,940,0.005319148936170213,0.0022740987666626383,0.012390926541403212,0.0035806138635208597
assistant_top,36,1,940,0.0010638297872340426,0.0001878167675952282,0.006001208758174414,0.0006160195894229436
assistant_top,34,38,940,0.04042553191489362,0.029592456669245683,0.05499956684276388,0.08360925877442904
assistant_top,32,13,940,0.013829787234042552,0.008099783885262292,0.023517240987395972,0.02232300987171392
assistant_top,3,41,940,0.043617021276595745,0.03231283758091332,0.05863618576781839,0.036152649654259
assistant_top,33,5,940,0.005319148936170213,0.0022740987666626383,0.012390926541403212,0.0037423190057443824
assistant_top,38,55,940,0.05851063829787234,0.04522656849253234,0.0753884540942361,0.08094497405017478
assistant_top,2,34,940,0.036170212765957444,0.02599763350828532,0.050118390221428014,0.02388615957987464
assistant_top,26,6,940,0.006382978723404255,0.002928563054779988,0.013855462198859914,0.003896323903100118
assistant_top,16,2,940,0.002127659574468085,0.0005836750365702734,0.007724350434773422,0.0012166386891103137
assistant_random,26,60,984,0.06097560975609756,0.04766372094839228,0.07770200223308174,0.046563192904656305
assistant_random,17,79,984,0.08028455284552846,0.06489307381027551,0.09894036062016145,0.06060606060606059
assistant_random,32,15,984,0.01524390243902439,0.009259463672255667,0.02499852234062189,0.012564671101256466
assistant_random,5,62,984,0.06300813008130081,0.04946045717328961,0.07995449877123312,0.0687361419068736
assistant_random,28,28,984,0.028455284552845527,0.019759564723210905,0.04081843424948341,0.0229120473022912
assistant_random,31,38,984,0.03861788617886179,0.02826322844321673,0.05256093434472124,0.028824833702882472
assistant_random,36,10,984,0.01016260162601626,0.005529367441078462,0.018605536664177268,0.016260162601626018
assistant_random,16,12,984,0.012195121951219513,0.006989693430671266,0.021194443437633194,0.009608277900960827
assistant_random,41,12,984,0.012195121951219513,0.006989693430671266,0.021194443437633194,0.08203991130820398
assistant_random,2,158,984,0.16056910569105692,0.13895671514595698,0.18482141342490488,0.13082039911308202
assistant_random,1,24,984,0.024390243902439025,0.016444119248930765,0.03603541419766609,0.018477457501847743
assistant_random,42,37,984,0.037601626016260166,0.027401520397844666,0.051398026008568944,0.045824094604582394
assistant_random,39,13,984,0.013211382113821139,0.0077368587931864775,0.02247189445664235,0.015521064301552104
assistant_random,14,245,984,0.24898373983739838,0.2229763329010971,0.2769434208623846,0.24094604582409465
assistant_random,40,48,984,0.04878048780487805,0.03698820287076666,0.06408212373241498,0.06504065040650406
assistant_random,38,34,984,0.034552845528455285,0.024830269122979996,0.0478954281388605,0.0376940133037694
assistant_random,19,1,984,0.0010162601626016261,0.00017941740192455253,0.005733939269611885,0.0007390983000739098
assistant_random,22,6,984,0.006097560975609756,0.002797474605140975,0.013238963974017292,0.005173688100517369
assistant_random,4,8,984,0.008130081300813009,0.004125288444609645,0.015960382897597353,0.005912786400591279
assistant_random,35,26,984,0.026422764227642278,0.018094434462353412,0.038434331747292175,0.021433850702143382
assistant_random,3,39,984,0.039634146341463415,0.02912710596477274,0.05372167320468959,0.03991130820399112
assistant_random,34,16,984,0.016260162601626018,0.01003315242133665,0.026249449973065282,0.014042867701404288
assistant_random,0,3,984,0.003048780487804878,0.0010373904738296925,0.008925198960755477,0.0022172949002217295
assistant_random,29,3,984,0.003048780487804878,0.0010373904738296925,0.008925198960755477,0.0022172949002217295
assistant_random,24,6,984,0.006097560975609756,0.002797474605140975,0.013238963974017292,0.005173688100517369
assistant_random,33,1,984,0.0010162601626016261,0.00017941740192455253,0.005733939269611885,0.0007390983000739098
