层级,快照,名次,key,条数,行占比%,流量占比%
自上而下 L1 意图,助手随机1k,3,OBTAIN_READY_TO_POST_COPY,138,14.480587618048268,20.368818105616093
自上而下 L1 意图,助手随机1k,4,COMPOSE_OR_REVISE_TEXT_ON_DEMAND,87,9.12906610703043,8.466051969823972
自上而下 L1 意图,助手随机1k,5,OBTAIN_REFERENCE_IMAGE,61,6.40083945435467,6.119027661357921
自上而下 L1 意图,助手随机1k,6,LOOK_UP_DEFINITION,40,4.197271773347325,4.0234702430846605
自上而下 L1 意图,助手随机1k,7,GENERATE_OR_EDIT_IMAGE,35,3.6726128016789086,3.5205364626990776
自上而下 L1 意图,助手随机1k,8,REQUEST_EXPLICIT_OR_SEXUAL_CONTENT,20,2.0986358866736623,3.6881810561609387
自上而下 L1 意图,助手随机1k,9,COMPLETE_OR_INTERPRET_QUOTE,15,1.5739769150052465,1.5088013411567478
自上而下 L1 意图,助手随机1k,10,OBTAIN_ASSIGNED_WRITING_MATERIALS,14,1.4690451206715636,1.2573344509639566
自上而下 L2 子意图,2025搜索,1,LOOK_UP_DEFINITION__2,893,8.94072887464958,7.209342529805327
自上而下 L2 子意图,2025搜索,2,OBTAIN_REFERENCE_IMAGE__1,744,7.448938726471766,6.7184008608363115
自上而下 L2 子意图,2025搜索,3,OBTAIN_READABLE_MANGA__2,635,6.357629154985983,6.260128317604653
自上而下 L2 子意图,2025搜索,4,OBTAIN_REFERENCE_IMAGE__4,531,5.3163796555867044,4.1386385925455595
自上而下 L2 子意图,2025搜索,5,OBTAIN_REFERENCE_IMAGE__3,526,5.2663195835002,3.941815996238689
自上而下 L2 子意图,2025搜索,6,LOOK_UP_DEFINITION__1,518,5.186223468161794,3.935062438099116
自上而下 L2 子意图,2025搜索,7,OBTAIN_REFERENCE_IMAGE__2,516,5.166199439327193,3.2014773812351263
自上而下 L2 子意图,2025搜索,8,OBTAIN_READABLE_MANGA__1,502,5.026031237484982,6.809428484181649
自上而下 L2 子意图,2025搜索,9,OBTAIN_READY_TO_POST_COPY__5,416,4.1649979975971165,3.6505728406790405
自上而下 L2 子意图,2025搜索,10,OBTAIN_READY_TO_POST_COPY__4,300,3.0036043251902282,2.988950338728102
自上而下 L2 子意图,2026搜索,1,OBTAIN_READABLE_MANGA__2,884,8.844422211105552,8.51646090766943
自上而下 L2 子意图,2026搜索,2,LOOK_UP_DEFINITION__2,775,7.753876938469235,7.174922016006023
自上而下 L2 子意图,2026搜索,3,OBTAIN_READABLE_MANGA__1,763,7.633816908454227,9.222854411464631
自上而下 L2 子意图,2026搜索,4,OBTAIN_REFERENCE_IMAGE__1,756,7.563781890945473,6.840439167975323
自上而下 L2 子意图,2026搜索,5,OBTAIN_REFERENCE_IMAGE__2,597,5.972986493246624,3.9738862127004264
自上而下 L2 子意图,2026搜索,6,OBTAIN_REFERENCE_IMAGE__3,588,5.882941470735368,3.652029613061853
自上而下 L2 子意图,2026搜索,7,OBTAIN_REFERENCE_IMAGE__4,506,5.062531265632816,3.971462423946581
自上而下 L2 子意图,2026搜索,8,LOOK_UP_DEFINITION__1,422,4.222111055527764,3.166088151505961
自上而下 L2 子意图,2026搜索,9,OBTAIN_READY_TO_POST_COPY__5,313,3.1315657828914456,2.529477216949385
自上而下 L2 子意图,2026搜索,10,OBTAIN_READY_TO_POST_COPY__4,278,2.7813906953476737,2.718983677191922
自上而下 L2 子意图,助手头部1k,1,CONTEXT_DEPENDENT_REVISION_OR_FOLLOWUP__3,212,24.941176470588236,33.96399677182038
自上而下 L2 子意图,助手头部1k,2,OBTAIN_READY_TO_POST_COPY__4,89,10.470588235294118,7.735037397978085
自上而下 L2 子意图,助手头部1k,3,CONTEXT_DEPENDENT_REVISION_OR_FOLLOWUP__1,88,10.352941176470589,8.589308596549962
自上而下 L2 子意图,助手头部1k,4,OBTAIN_READY_TO_POST_COPY__6,83,9.764705882352942,8.060898831831361
自上而下 L2 子意图,助手头部1k,5,CONTEXT_DEPENDENT_REVISION_OR_FOLLOWUP__2,77,9.058823529411764,10.785541197595867
自上而下 L2 子意图,助手头部1k,6,GENERATE_OR_EDIT_IMAGE__1,47,5.529411764705882,5.1493452861336255
自上而下 L2 子意图,助手头部1k,7,OBTAIN_READY_TO_POST_COPY__5,45,5.294117647058823,3.4399633104163367
自上而下 L2 子意图,助手头部1k,8,OBTAIN_READY_TO_POST_COPY__1,39,4.588235294117647,4.885192877435172
自上而下 L2 子意图,助手头部1k,9,OBTAIN_REFERENCE_IMAGE__1,34,4.0,4.059992086971944
自上而下 L2 子意图,助手头部1k,10,REQUEST_EXPLICIT_OR_SEXUAL_CONTENT__1,32,3.764705882352941,2.5935631609713505
自上而下 L2 子意图,助手随机1k,1,VENT_SEEK_EMPATHY__1,224,23.504721930745017,19.53059513830679
自上而下 L2 子意图,助手随机1k,2,CONTEXT_DEPENDENT_REVISION_OR_FOLLOWUP__1,210,22.03567681007345,19.614417435037723
自上而下 L2 子意图,助手随机1k,3,COMPOSE_OR_REVISE_TEXT_ON_DEMAND__1,87,9.12906610703043,8.466051969823972
自上而下 L2 子意图,助手随机1k,4,OBTAIN_READY_TO_POST_COPY__5,51,5.351521511017839,5.532271584241409
自上而下 L2 子意图,助手随机1k,5,OBTAIN_READY_TO_POST_COPY__6,41,4.3022035676810075,9.220452640402346
自上而下 L2 子意图,助手随机1k,6,OBTAIN_READY_TO_POST_COPY__4,37,3.882476390346275,4.274937133277452
自上而下 L2 子意图,助手随机1k,7,GENERATE_OR_EDIT_IMAGE__1,35,3.6726128016789086,3.5205364626990776
自上而下 L2 子意图,助手随机1k,8,LOOK_UP_DEFINITION__2,35,3.6726128016789086,3.6043587594300086
自上而下 L2 子意图,助手随机1k,9,CONTEXT_DEPENDENT_REVISION_OR_FOLLOWUP__3,31,3.2528856243441764,4.694048616932104
自上而下 L2 子意图,助手随机1k,10,OBTAIN_REFERENCE_IMAGE__1,25,2.6232948583420774,2.5984911986588437
自下而上 家族,2025搜索,1,1,1867,18.69243091710052,18.609930315559193
自下而上 家族,2025搜索,2,4,1410,14.116940328394072,13.745752771301579
自下而上 家族,2025搜索,3,24,1244,12.454945935122147,10.23490426265848
自下而上 家族,2025搜索,4,20,991,9.921906287545054,10.340796176645938
自下而上 家族,2025搜索,5,3,868,8.69042851421706,9.40693096021702
自下而上 家族,2025搜索,6,18,561,5.616740088105727,4.8790741485750475
自下而上 家族,2025搜索,7,17,422,4.225070084100921,5.0721483585460785
自下而上 家族,2025搜索,8,0,311,3.113736483780537,2.465727308125435
自下而上 家族,2025搜索,9,11,299,2.9935923107729274,1.9444107843659975
自下而上 家族,2025搜索,10,25,250,2.5030036043251904,2.241308833104714
自下而上 家族,2026搜索,1,1,1616,16.16808404202101,14.035258798635011
自下而上 家族,2026搜索,2,24,1253,12.536268134067033,9.199969336253906
自下而上 家族,2026搜索,3,4,1133,11.335667833916958,12.605674371308655
自下而上 家族,2026搜索,4,3,1111,11.115557778889444,12.387251547560936
自下而上 家族,2026搜索,5,20,982,9.824912456228114,11.653407226948923
自下而上 家族,2026搜索,6,18,805,8.054027013506753,7.3793094118535665
自下而上 家族,2026搜索,7,17,631,6.313156578289145,6.854700064596789
自下而上 家族,2026搜索,8,13,265,2.651325662831416,1.8357663287266317
自下而上 家族,2026搜索,9,0,257,2.571285642821411,2.0437048569344594
自下而上 家族,2026搜索,10,11,250,2.5012506253126565,1.7299087640819306
自下而上 家族,助手头部1k,1,4,298,35.05882352941177,46.1856371194479
自下而上 家族,助手头部1k,2,1,294,34.588235294117645,27.780395630413313
自下而上 家族,助手头部1k,3,21,71,8.352941176470589,5.296271536502253
自下而上 家族,助手头部1k,4,20,58,6.823529411764706,5.0992854136866
自下而上 家族,助手头部1k,5,24,41,4.823529411764706,5.941382722942219
自下而上 家族,助手头部1k,6,0,15,1.7647058823529411,1.779276891964079
自下而上 家族,助手头部1k,7,23,14,1.6470588235294117,1.6202816996008855
自下而上 家族,助手头部1k,8,5,14,1.6470588235294117,0.8810327656033055
自下而上 家族,助手头部1k,9,14,11,1.2941176470588236,1.6381227442885042
自下而上 家族,助手头部1k,10,3,7,0.8235294117647058,0.39229308848423533
自下而上 家族,助手随机1k,1,21,579,60.75550891920252,54.400670578373855
自下而上 家族,助手随机1k,2,1,157,16.474291710388247,22.296730930427493
自下而上 家族,助手随机1k,3,20,58,6.08604407135362,6.957250628667226
自下而上 家族,助手随机1k,4,4,57,5.981112277019937,6.370494551550713
自下而上 家族,助手随机1k,5,24,21,2.2035676810073452,2.4308466051969826
自下而上 家族,助手随机1k,6,0,14,1.4690451206715636,1.173512154233026
自下而上 家族,助手随机1k,7,3,14,1.4690451206715636,1.341156747694887
自下而上 家族,助手随机1k,8,23,11,1.154249737670514,0.9220452640402349
自下而上 家族,助手随机1k,9,16,10,1.0493179433368311,0.9220452640402349
自下而上 家族,助手随机1k,10,5,8,0.8394543546694648,1.0058675607711651
自下而上 叶,2025搜索,1,15,1244,12.454945935122147,10.23490426265848
自下而上 叶,2025搜索,2,4,1101,11.023227873448137,11.797205836496035
自下而上 叶,2025搜索,3,19,991,9.921906287545054,10.340796176645938
自下而上 叶,2025搜索,4,34,702,7.028434120945134,5.669498960307497
自下而上 叶,2025搜索,5,12,561,5.616740088105727,4.8790741485750475
自下而上 叶,2025搜索,6,20,539,5.39647577092511,5.156487051102461
自下而上 叶,2025搜索,7,14,523,5.236283540248298,3.4689376717673803
自下而上 叶,2025搜索,8,11,422,4.225070084100921,5.0721483585460785
自下而上 叶,2025搜索,9,0,311,3.113736483780537,2.465727308125435
自下而上 叶,2025搜索,10,2,299,2.9935923107729274,1.9444107843659975
自下而上 叶,2026搜索,1,15,1253,12.536268134067033,9.199969336253906
自下而上 叶,2026搜索,2,19,982,9.824912456228114,11.653407226948923
自下而上 叶,2026搜索,3,4,979,9.794897448724361,8.90043414002284
自下而上 叶,2026搜索,4,12,805,8.054027013506753,7.3793094118535665
自下而上 叶,2026搜索,5,11,631,6.313156578289145,6.854700064596789
自下而上 叶,2026搜索,6,14,631,6.313156578289145,4.3770806535436355
自下而上 叶,2026搜索,7,34,501,5.012506253126563,4.178104507007004
自下而上 叶,2026搜索,8,20,444,4.442221110555278,4.509994464742892
自下而上 叶,2026搜索,9,6,283,2.831415707853927,1.804087973385672
自下而上 叶,2026搜索,10,17,265,2.651325662831416,1.8357663287266317
自下而上 叶,助手头部1k,1,33,285,33.529411764705884,44.69139715319895
自下而上 叶,助手头部1k,2,4,218,25.647058823529413,19.301386668961516
自下而上 叶,助手头部1k,3,23,71,8.352941176470589,5.296271536502253
自下而上 叶,助手头部1k,4,19,58,6.823529411764706,5.0992854136866
自下而上 叶,助手头部1k,5,5,43,5.0588235294117645,6.019988266889436
自下而上 叶,助手头部1k,6,15,41,4.823529411764706,5.941382722942219
自下而上 叶,助手头部1k,7,31,20,2.3529411764705883,1.5116612216497929
自下而上 叶,助手头部1k,8,0,15,1.7647058823529411,1.779276891964079
自下而上 叶,助手头部1k,9,25,14,1.6470588235294117,0.8810327656033055
自下而上 叶,助手头部1k,10,7,14,1.6470588235294117,1.6202816996008855
自下而上 叶,助手随机1k,1,23,579,60.75550891920252,54.400670578373855
自下而上 叶,助手随机1k,2,4,131,13.746065057712487,19.279128248114
自下而上 叶,助手随机1k,3,19,58,6.08604407135362,6.957250628667226
自下而上 叶,助手随机1k,4,33,35,3.6726128016789086,4.442581726739314
自下而上 叶,助手随机1k,5,15,21,2.2035676810073452,2.4308466051969826
自下而上 叶,助手随机1k,6,34,15,1.5739769150052465,1.2573344509639566
自下而上 叶,助手随机1k,7,0,14,1.4690451206715636,1.173512154233026
自下而上 叶,助手随机1k,8,14,11,1.154249737670514,1.0058675607711651
自下而上 叶,助手随机1k,9,7,11,1.154249737670514,0.9220452640402349
自下而上 叶,助手随机1k,10,30,10,1.0493179433368311,0.9220452640402349
