source,label,rank,query,pv_raw,tier
2025search,19,top_pv,黄精怎么食用最好,1372.0,user
2025search,19,top_pv,乌鸡汤怎么炖好喝又营养补气血,1208.0,user
2025search,19,top_pv,冬瓜汤和什么搭配最好,1156.0,user
2025search,19,sample,安宫牛黄丸适合什么人群吃,394.0,user
2025search,19,sample,鹅蛋和鸡蛋哪个营养价值高,487.0,user
2025search,19,sample,补气血喝什么泡水,413.0,user
2025search,19,sample,六君子汤的配方,346.0,user
2025search,19,sample,鹅蛋的最佳吃法和功效,460.0,user
2025search,19,sample,金匮肾气丸的配方组成,460.0,user
2025search,16,top_pv,"荨麻疹是什么原因引起的,怎么根治",8231.0,user
2025search,16,top_pv,身上出现红色的小点是怎么回事,6867.0,user
2025search,16,top_pv,皮肤痒是什么原因.越抓越痒,4330.0,user
2025search,16,top_pv,"肛门瘙痒是什么原因引起的,怎么治疗",4281.0,user
2025search,16,top_pv,手上起小水泡很痒怎么回事,4210.0,user
2025search,16,top_pv,阴道瘙痒,3979.0,user
2025search,16,sample,晒伤后皮肤发红怎么修复,1375.0,user
2025search,16,sample,脖子上面长小肉揪是怎么回事,975.0,user
2025search,16,sample,耳朵后面长了个小鼓包是怎么回事,1093.0,user
2025search,16,sample,乳头很痒是什么原因,1046.0,user
2025search,16,sample,手上长了红色的小点,528.0,user
2025search,16,sample,被虫子咬了红肿很硬痒怎么办,640.0,user
2025search,23,top_pv,梅毒的症状和图片,7849.0,user
2025search,23,top_pv,带状疱疹,6995.0,user
2025search,23,top_pv,荨麻疹,6283.0,user
2025search,23,top_pv,湿疹,5826.0,user
2025search,23,top_pv,艾滋病皮肤症状图片,5466.0,user
2025search,23,top_pv,荨麻疹图片和症状图,4050.0,user
2025search,23,sample,荨麻疹症状图片,1260.0,user
2025search,23,sample,哈西奈德溶液治疗什么皮肤病,410.0,user
2025search,23,sample,疱疹性咽峡炎,3205.0,user
2025search,23,sample,珍珠状丘疹,623.0,user
2025search,23,sample,臭虫咬了的症状图片,496.0,user
2025search,23,sample,幼儿急疹的症状及治疗,428.0,user
2025search,14,top_pv,尿路感染吃什么药好得快,7135.0,user
2025search,14,top_pv,痛风吃什么药最好最快断根,3366.0,user
2025search,14,top_pv,霉菌性霉菌性阴炎用什么药好得快,3158.0,user
2025search,14,top_pv,甲状腺结节吃什么散结最快效果好,3111.0,user
2025search,14,top_pv,脚气用什么药最有效最好能根治,3015.0,user
2025search,14,top_pv,痔疮用什么药治最好效果最快,2769.0,user
2025search,14,sample,牙痛吃什么药好的最快最有效,397.0,user
2025search,14,sample,脾虚吃什么药效果最好,507.0,user
2025search,14,sample,感冒挂什么科门诊,395.0,user
2025search,14,sample,除湿气吃什么药最好最有效,433.0,user
2025search,14,sample,安眠药药店能买到吗,1014.0,user
2025search,14,sample,钙片哪个牌子最好补钙效果好,378.0,user
2025search,17,top_pv,总胆红素偏高说明什么,6828.0,user
2025search,17,top_pv,甘油三酯高是什么原因,6787.0,user
2025search,17,top_pv,白细胞高是怎么回事,5761.0,user
2025search,17,top_pv,低密度脂蛋白偏高是什么意思,5441.0,user
2025search,17,top_pv,超敏c反应蛋白高说明什么问题,4840.0,user
2025search,17,top_pv,c反应蛋白高说明什么,4796.0,user
2025search,17,sample,血氧低是什么原因造成的,410.0,user
2025search,17,sample,胆碱酯酶偏高说明什么问题,1477.0,user
2025search,17,sample,血小板压积偏高是怎么回事,3004.0,user
2025search,17,sample,谷草/谷丙偏高是怎么回事,1472.0,user
2025search,17,sample,白细胞酯酶1个加是什么意思,395.0,user
2025search,17,sample,ast/alt偏高说明什么,438.0,user
2025search,12,top_pv,"低压高是什么原因,怎么解决",6700.0,user
2025search,12,top_pv,"手麻是什么原因引起的,怎么解决",5154.0,user
2025search,12,top_pv,眼睛模糊看不清是怎么回事,4554.0,user
2025search,12,top_pv,"血压低是什么原因,怎么解决",4436.0,user
2025search,12,top_pv,胸闷气短胸口堵得慌怎么回事,4171.0,user
2025search,12,top_pv,静脉曲张是怎么引起的原因,3512.0,user
2025search,12,sample,窦性心律过缓,463.0,user
2025search,12,sample,心率低40-50之间该怎么治疗,632.0,user
2025search,12,sample,眼睛有红血丝是怎么回事,359.0,user
2025search,12,sample,高血压是什么原因引起的,816.0,user
2025search,12,sample,眼睛红的像血一样是怎么回事,388.0,user
2025search,12,sample,腿部浮肿是什么原因引起的,448.0,user
2025search,26,top_pv,乳头疼是怎么回事一碰就疼,6005.0,user
2025search,26,top_pv,脚后跟疼是怎么回事什么原因,6000.0,user
2025search,26,top_pv,胆囊炎的症状是哪里疼,5087.0,user
2025search,26,top_pv,胸口中间疼是什么原因,3439.0,user
2025search,26,top_pv,小腿酸痛胀痛什么原因,3316.0,user
2025search,26,top_pv,阑尾炎是哪个部位疼,3188.0,user
2025search,26,sample,肚脐眼上面痛什么原因,478.0,user
2025search,26,sample,后脑勺疼是什么原因引起的该怎么去治,890.0,user
2025search,26,sample,右下腹部疼痛女性什么原因,893.0,user
2025search,26,sample,脖子疼痛部位对照表甲状腺,462.0,user
2025search,26,sample,脚掌疼是怎么回事什么原因引起的,462.0,user
2025search,26,sample,左胸下方疼痛要警惕的三种病症,490.0,user
2025search,18,top_pv,血糖高吃什么最好降的快,6002.0,user
2025search,18,top_pv,糖尿病,5770.0,user
2025search,18,top_pv,血糖高有什么症状和感觉,3713.0,user
2025search,18,top_pv,糖尿病可以吃的水果有哪些水果,3656.0,user
2025search,18,top_pv,糖化血红蛋白,2255.0,user
2025search,18,top_pv,糖尿病寿命一般能活多久,1841.0,user
2025search,18,sample,糖尿病患者吃什么食物最好,791.0,user
2025search,18,sample,土豆升糖指数高吗,368.0,user
2025search,18,sample,血糖高了会出现什么症状,1213.0,user
2025search,18,sample,低糖水果有哪些?,520.0,user
2025search,18,sample,血糖高会影响男性性功能吗,371.0,user
2025search,18,sample,火龙果糖尿病患者可以吃吗,386.0,user
2025search,25,top_pv,多囊卵巢综合症,5714.0,user
2025search,25,top_pv,甲状腺结节,5556.0,user
2025search,25,top_pv,白癜风,4851.0,user
2025search,25,top_pv,尖锐湿疣,4265.0,user
2025search,25,top_pv,bmi,3920.0,user
2025search,25,top_pv,阴道炎,3727.0,user
2025search,25,sample,贫血,902.0,user
2025search,25,sample,念珠菌性阴道炎,543.0,user
2025search,25,sample,子宫腺肌症,537.0,user
2025search,25,sample,血痣,436.0,user
2025search,25,sample,肠镜,390.0,user
2025search,25,sample,双向情感障碍,1179.0,user
2025search,11,top_pv,维生素D,5452.0,user
2025search,11,top_pv,维生素c,4595.0,user
2025search,11,top_pv,幽门螺旋杆菌,4215.0,user
2025search,11,top_pv,维生素E,4057.0,user
2025search,11,top_pv,左氧氟沙星,3738.0,user
2025search,11,top_pv,盐酸氟桂利嗪胶囊,3714.0,user
2025search,11,sample,藿香清胃胶囊,374.0,user
2025search,11,sample,易坦静氨溴特罗口服溶液的功效,404.0,user
2025search,11,sample,醋酸氯已定,489.0,user
2025search,11,sample,雷贝拉唑钠肠溶片,915.0,user
2025search,11,sample,聚乙烯醇滴眼液,419.0,user
2025search,11,sample,熊去氧胆酸胶囊,908.0,user
2025search,22,top_pv,排卵期是怎么算的从哪天开始,5375.0,user
2025search,22,top_pv,怀孕多少天能查出来,4181.0,user
2025search,22,top_pv,手足口病一般几天能好,3697.0,user
2025search,22,top_pv,排卵期,3404.0,user
2025search,22,top_pv,紧急避孕药的最佳服用时间,2664.0,user
2025search,22,top_pv,宫外孕能用验孕棒测出来吗,2383.0,user
2025search,22,sample,直肠癌中晚期手术后能活多久,684.0,user
2025search,22,sample,孕吐一般什么时候开始,604.0,user
2025search,22,sample,白内障手术多久才能恢复正常,757.0,user
2025search,22,sample,取环一般要休息几天,597.0,user
2025search,22,sample,取环的最佳时间是什么时候,781.0,user
2025search,22,sample,针灸后多久可以洗澡,542.0,user
2025search,27,top_pv,月经一直不干净是什么原因,5240.0,user
2025search,27,top_pv,肚子胀气是什么原因怎么解决,4780.0,user
2025search,27,top_pv,月经量少颜色黑褐色是什么原因,4209.0,user
2025search,27,top_pv,月经迟迟不来是什么原因,4185.0,user
2025search,27,top_pv,尿液发黄是什么原因,3509.0,user
2025search,27,top_pv,尿频尿急尿不尽是什么原因造成的怎么办,2825.0,user
2025search,27,sample,子宫后位是怎么回事,356.0,user
2025search,27,sample,做春梦是什么原因女,448.0,user
2025search,27,sample,来月经能洗澡吗,406.0,user
2025search,27,sample,"便血,血色鲜红,与粪便混合,不痛",391.0,user
2025search,27,sample,经期有血块排出是怎么回事,469.0,user
2025search,27,sample,一个月来两次姨妈怎么回事,483.0,user
2025search,20,top_pv,喝醋、吞饭可解鱼刺卡喉?无依据,5009.0,user
2025search,20,top_pv,决定蜂胶品质好坏的因素有哪些,3426.0,user
2025search,20,top_pv,吃荔枝的好处与坏处,3279.0,user
2025search,20,top_pv,紧急避孕药的危害和副作用,3185.0,user
2025search,20,top_pv,红薯发芽了还能不能吃,2368.0,user
2025search,20,top_pv,榴莲不能和什么一起吃,2367.0,user
2025search,20,sample,榴莲吃多了会怎么样,437.0,user
2025search,20,sample,风油精可以口服吗?,360.0,user
2025search,20,sample,荔枝三种人不宜吃,466.0,user
2025search,20,sample,倒立对身体有什么好处和坏处,378.0,user
2025search,20,sample,吃桃子会发胖吗,436.0,user
2025search,20,sample,芒果吃多了有什么好处和坏处,525.0,user
2025search,3,top_pv,"肝囊肿是什么病,需要治疗吗",4983.0,user
2025search,3,top_pv,脚浮肿是什么原因引起的,4555.0,user
2025search,3,top_pv,指甲有竖纹是身体的什么原因,4317.0,user
2025search,3,top_pv,肺部结节是怎么回事,3946.0,user
2025search,3,top_pv,"脂肪肝是什么原因引起的,该怎么治疗",3937.0,user
2025search,3,top_pv,"肾囊肿是怎么回事,需要怎么治疗",3830.0,user
2025search,3,sample,白头发怎么越来越多是什么原因,406.0,user
2025search,3,sample,乳腺增生是什么原因引起的呢,352.0,user
2025search,3,sample,"子宫肌瘤是什么造成的,该怎样治疗",394.0,user
2025search,3,sample,幽门螺旋杆菌是由什么原因造成的,718.0,user
2025search,3,sample,滑膜炎是什么原因引起的,484.0,user
2025search,3,sample,脂肪肝是什么病,528.0,user
2025search,28,top_pv,火龙果属于凉性还是热性,4541.0,user
2025search,28,top_pv,桃子是凉性还是热性,3746.0,user
2025search,28,top_pv,荔枝是寒性还是热性,3721.0,user
2025search,28,top_pv,荔枝是热性还是凉性,2844.0,user
2025search,28,top_pv,山竹是凉性还是热性,2526.0,user
2025search,28,top_pv,李子是热性还是凉性,2250.0,user
2025search,28,sample,杏子是热性还是凉性的,1518.0,user
2025search,28,sample,吹空调感冒是风寒还是风热,990.0,user
2025search,28,sample,木瓜是凉性还是热性,436.0,user
2025search,28,sample,夏天感冒是风热还是风寒,503.0,user
2025search,28,sample,黄鼻涕是什么类型的感冒,403.0,user
2025search,28,sample,荔枝热量,635.0,user
2025search,4,top_pv,尿酸高吃什么好得快还能降下来,4382.0,user
2025search,4,top_pv,尿酸高不能吃些什么东西,4099.0,user
2025search,4,top_pv,蛋白质高的食物有哪些,4043.0,user
2025search,4,top_pv,血脂高吃什么降血脂最快,3725.0,user
2025search,4,top_pv,贫血吃什么补血效果最好最快,3705.0,user
2025search,4,top_pv,痛风忌口不能吃什么东西,3680.0,user
2025search,4,sample,血小板低吃什么补得快,968.0,user
2025search,4,sample,拉肚子吃什么食物好,791.0,user
2025search,4,sample,壮阳吃什么补最快最好,475.0,user
2025search,4,sample,补血吃什么食物最好最快,2055.0,user
2025search,4,sample,胃不好吃什么养胃最好,615.0,user
2025search,4,sample,土豆减肥还是增肥,677.0,user
2025search,24,top_pv,蜘蛛痣图片,3307.0,user
2025search,24,top_pv,蜘蛛痣,3209.0,user
2025search,24,top_pv,马齿苋图片,2212.0,user
2025search,24,top_pv,鸡眼长什么样子图片,1876.0,user
2025search,24,top_pv,蜘蛛痣早期图片,1692.0,user
2025search,24,top_pv,湿疹图片,1640.0,user
2025search,24,sample,花斑癣图片,696.0,user
2025search,24,sample,淫羊藿图片 野生,370.0,user
2025search,24,sample,痔疮是什么样子图片,1453.0,user
2025search,24,sample,包皮过长图片,472.0,user
2025search,24,sample,心脏图片结构图,418.0,user
2025search,24,sample,剑突位置图片,378.0,user
2025search,30,top_pv,肝功能检查主要看哪几项指标,3293.0,user
2025search,30,top_pv,tct检查什么项目,2780.0,user
2025search,30,top_pv,mri检查是什么检查,2655.0,user
2025search,30,top_pv,八项是哪八项,2244.0,user
2025search,30,top_pv,肾功能检查哪些项目,2067.0,user
2025search,30,top_pv,健康证体检哪些项目,2022.0,user
2025search,30,sample,无创是检查什么,720.0,user
2025search,30,sample,美年大健康体检中心官网,608.0,user
2025search,30,sample,色盲测试图,1490.0,user
2025search,30,sample,公务员体检标准项目表,685.0,user
2025search,30,sample,癌胚抗原是查什么的指标,556.0,user
2025search,30,sample,糖化血红蛋白是检查什么的,1019.0,user
2025search,13,top_pv,艾滋病传播方式有几种,3163.0,user
2025search,13,top_pv,酒店光脚洗澡或感染HPV?医生回应,2688.0,user
2025search,13,top_pv,乙肝传染途径有哪些?,2034.0,user
2025search,13,top_pv,乙肝携带者会传染人吗,1894.0,user
2025search,13,top_pv,幽门螺杆菌传染吗会传染给家人吗,1500.0,user
2025search,13,top_pv,肺结核会不会传染,1481.0,user
2025search,13,sample,乙肝通过什么途径传染,1018.0,user
2025search,13,sample,染发的危害性有多大,433.0,user
2025search,13,sample,红斑狼疮会传染吗,430.0,user
2025search,13,sample,乙肝能治愈吗,398.0,user
2025search,13,sample,百白破疫苗是预防什么的,379.0,user
2025search,13,sample,丙肝传播途径有哪些,483.0,user
2025search,21,top_pv,创新医疗,2665.0,user
2025search,21,top_pv,百度健康,2125.0,user
2025search,21,top_pv,徐州二院郑伟,1950.0,user
2025search,21,top_pv,华西医院,1917.0,user
2025search,21,top_pv,北京协和医院,1737.0,user
2025search,21,top_pv,301解放军总医院,1530.0,user
2025search,21,sample,浙二医院,339.0,user
2025search,21,sample,北大一医院杨建梅,378.0,user
2025search,21,sample,吉大一院,475.0,user
2025search,21,sample,北京大学第三医院,595.0,user
2025search,21,sample,华东医药,359.0,user
2025search,21,sample,中国医科大学附属第一医院,598.0,user
2025search,9,top_pv,钙片什么时候吃吸收效果最好,2660.0,user
2025search,9,top_pv,阿莫西林胶囊一次吃几粒,2431.0,user
2025search,9,top_pv,"益生菌什么时间吃最好,空腹还是饭后",2331.0,user
2025search,9,top_pv,乌灵参多少钱一斤,2210.0,user
2025search,9,top_pv,避孕药什么时候吃最好最有效,2202.0,user
2025search,9,top_pv,奥美拉唑饭前吃还是饭后吃,2198.0,user
2025search,9,sample,降压药什么时候吃最好,898.0,user
2025search,9,sample,马来酸曲美布汀片饭前吃还是饭后吃,370.0,user
2025search,9,sample,阿奇霉素吃几天停几天,619.0,user
2025search,9,sample,藿香正气水饭前喝还是饭后喝,424.0,user
2025search,9,sample,"阿莫西林一天几次,一次几粒",912.0,user
2025search,9,sample,甲硝唑片一次吃几片,1288.0,user
2026search,0,top_pv,JXX,18973.0,user
2026search,0,top_pv,太极实业,14952.0,user
2026search,0,top_pv,黄精药材有什么功效,14471.0,user
2026search,0,top_pv,甲钴胺片的功效和作用,13004.0,user
2026search,0,top_pv,紫苏叶的功效与作用与主治,11193.0,user
2026search,0,top_pv,马齿苋的作用和功效,10948.0,user
2026search,0,sample,桂圆的功效和作用,1083.0,user
2026search,0,sample,晒太阳的好处与功效与作用,299.0,user
2026search,0,sample,卡优能的功效与作用是什么?它适合治疗哪种高血压?,218.0,user
2026search,0,sample,姜枣茶的功效与作用,415.0,user
2026search,0,sample,富贵包,207.0,user
2026search,0,sample,橄榄果的功效与作用,402.0,user
2026search,29,top_pv,血压正常值是多少范围,12477.0,user
2026search,29,top_pv,血糖正常值范围 最新标准2025,9209.0,user
2026search,29,top_pv,心率正常范围是多少,4453.0,user
2026search,29,top_pv,空腹血糖正常值是多少,2722.0,user
2026search,29,top_pv,血氧饱和度正常值是多少,2359.0,user
2026search,29,top_pv,餐后2小时血糖值多少正常,2340.0,user
2026search,29,sample,尿酸正常值多少,455.0,user
2026search,29,sample,正常血压是多少40-50岁,181.0,user
2026search,29,sample,心率多少正常范围内,1693.0,user
2026search,29,sample,bmi体重指数计算公式,892.0,user
2026search,29,sample,一岁半宝宝身高体重标准,177.0,user
2026search,29,sample,"hrv是什么意思,正常值是多少",188.0,user
2026search,20,top_pv,荞麦枕真的可以养生吗,7157.0,user
2026search,20,top_pv,红薯发芽还能吃吗,2583.0,user
2026search,20,top_pv,常吃这种水果好处多多,1961.0,user
2026search,20,top_pv,杏子吃多了有什么坏处和好处,1717.0,user
2026search,20,top_pv,荞麦枕可以养生吗,1698.0,user
2026search,20,top_pv,山药发芽了还能吃吗,1412.0,user
2026search,20,sample,女人吃了伟哥有没有效果,198.0,user
2026search,20,sample,韭菜是发物吗,199.0,user
2026search,20,sample,避孕药对女性的危害和副作用,776.0,user
2026search,20,sample,茶多酚对人体的好处与坏处,204.0,user
2026search,20,sample,苦荞茶能减肥吗瘦肚子,178.0,user
2026search,20,sample,左旋肉碱的危害及副作用,483.0,user
2026search,5,top_pv,hpv是什么东西,7067.0,user
2026search,5,top_pv,人体结构器官位置图,4796.0,user
2026search,5,top_pv,bmi是指什么,4471.0,user
2026search,5,top_pv,人体器官结构示意图,3491.0,user
2026search,5,top_pv,npd是什么意思啊,3299.0,user
2026search,5,top_pv,足三里的准确位置图,3288.0,user
2026search,5,sample,三伏贴贴哪几个部位,228.0,user
2026search,5,sample,膻中准确位置图,202.0,user
2026search,5,sample,直系亲属为什么不能输血,211.0,user
2026search,5,sample,双肺多发结节是什么意思严重吗,236.0,user
2026search,5,sample,按摩女用舌头舔会得hpv吗,232.0,user
2026search,5,sample,rh(d)血型鉴定为阳性是怎么回事儿,203.0,user
2026search,15,top_pv,牙龈肿痛怎么消炎最快最有效,6505.0,user
2026search,15,top_pv,牙疼怎么止疼最快,4900.0,user
2026search,15,top_pv,腰椎间盘突出最好的治疗方法,3538.0,user
2026search,15,top_pv,痔疮肉球突出怎么消除,3134.0,user
2026search,15,top_pv,口腔溃疡怎么治最快有效,2794.0,user
2026search,15,top_pv,口腔溃疡怎么治最快有效药,2684.0,user
2026search,15,sample,类风湿性关节炎怎么治疗最好最有效,375.0,user
2026search,15,sample,淋巴结节怎么消除 颈部,183.0,user
2026search,15,sample,发烧最好的退烧方法,705.0,user
2026search,15,sample,催眠性治疗,310.0,user
2026search,15,sample,脚踝扭伤了肿了怎么恢复最快,1347.0,user
2026search,15,sample,中暑头晕最简单的恢复方法,379.0,user
2026search,1,top_pv,甲亢有哪些症状和表现,5374.0,user
2026search,1,top_pv,糖尿病的早期症状有哪些表现,4982.0,user
2026search,1,top_pv,心梗的前兆都有哪些症状,4935.0,user
2026search,1,top_pv,艾滋病初期有哪些症状,4644.0,user
2026search,1,top_pv,尿酸高的症状,4534.0,user
2026search,1,top_pv,手足口病症状初期图片,4352.0,user
2026search,1,sample,痛风有哪些症状,229.0,user
2026search,1,sample,肠炎的主要症状有哪些,1343.0,user
2026search,1,sample,孕早期有什么症状或征兆吗,195.0,user
2026search,1,sample,热伤风的症状,223.0,user
2026search,1,sample,肠癌早期有哪些症状,1306.0,user
2026search,1,sample,骨质疏松有什么症状表现,1180.0,user
2026search,11,top_pv,昂伟达盐酸司美那非片的功效,5107.0,user
2026search,11,top_pv,药明康德,3828.0,user
2026search,11,top_pv,恒瑞医药,3383.0,user
2026search,11,top_pv,昂伟达男性药,2487.0,user
2026search,11,top_pv,海南海药,2351.0,user
2026search,11,top_pv,盐酸氟桂利嗪胶囊作用,1979.0,user
2026search,11,sample,右佐匹克隆片,375.0,user
2026search,11,sample,草酸艾司西酞普兰片,188.0,user
2026search,11,sample,太龙药业,307.0,user
2026search,11,sample,立普妥阿托伐他汀钙片功效作用,189.0,user
2026search,11,sample,名芒维生素b,1168.0,user
2026search,11,sample,谷维素片,180.0,user
2026search,8,top_pv,舌苔厚白是什么原因引起的,4267.0,user
2026search,8,top_pv,"口臭是什么原因引起的,怎样去除",3018.0,user
2026search,8,top_pv,嘴唇发紫黑是什么原因,2987.0,user
2026search,8,top_pv,"喉咙有异物感,咽部好像有东西堵塞",1820.0,user
2026search,8,top_pv,喉咙里总是有痰液粘着是什么原因,1767.0,user
2026search,8,top_pv,"耳鸣,耳朵嗡嗡响是怎么回事?",1707.0,user
2026search,8,sample,牙齿吃冷热都疼是什么原因,389.0,user
2026search,8,sample,耳朵里面有声响是什么原因,179.0,user
2026search,8,sample,喉镜怎么做的 难受吗,352.0,user
2026search,8,sample,牙龈出血是怎么回事,381.0,user
2026search,8,sample,喉咙干燥是什么原因引起的,193.0,user
2026search,8,sample,嘴唇发紫,241.0,user
2026search,14,top_pv,尿路感染吃什么药好得快,4261.0,user
2026search,14,top_pv,灰指甲用什么药最有效最好能根治,2059.0,user
2026search,14,top_pv,痛风吃什么药最好最快断根,1815.0,user
2026search,14,top_pv,前列腺炎吃什么药效果好见效快,1754.0,user
2026search,14,top_pv,湿疹用什么药最好最快最有效,1668.0,user
2026search,14,top_pv,霉菌性霉菌性阴炎用什么药好得快,1605.0,user
2026search,14,sample,双唑泰栓治什么妇科病,324.0,user
2026search,14,sample,幽门螺杆菌吃什么药最好最有效,1367.0,user
2026search,14,sample,支气管炎吃什么药效果最好,567.0,user
2026search,14,sample,叶非舒丁是什么药,170.0,user
2026search,14,sample,脾虚湿气重吃什么药效果最好,597.0,user
2026search,14,sample,风热感冒吃什么药效果好,196.0,user
2026search,17,top_pv,肌酐高怎么回事,4152.0,user
2026search,17,top_pv,甘油三酯偏高说明什么,4075.0,user
2026search,17,top_pv,总胆固醇高说明什么,3370.0,user
2026search,17,top_pv,胆固醇高是什么原因引起,3294.0,user
2026search,17,top_pv,同型半胱氨酸高说明什么,2866.0,user
2026search,17,top_pv,总胆红素偏高说明什么,2781.0,user
2026search,17,sample,血小板计数高是怎么回事,214.0,user
2026search,17,sample,肾小球滤过率,209.0,user
2026search,17,sample,平均红细胞体积偏低是什么意思,243.0,user
2026search,17,sample,促甲状腺激素高说明什么问题,1507.0,user
2026search,17,sample,白细胞高是怎么回事,814.0,user
2026search,17,sample,甲状旁腺激素高说明什么问题,252.0,user
2026search,23,top_pv,梅毒的症状和图片,3818.0,user
2026search,23,top_pv,带状疱疹的症状表现及治疗方法,3114.0,user
2026search,23,top_pv,尖锐湿疣的症状和图片,2251.0,user
2026search,23,top_pv,带状疱疹,2147.0,user
2026search,23,top_pv,荨麻疹图片和症状图,2022.0,user
2026search,23,top_pv,扁平疣的症状和图片,2014.0,user
2026search,23,sample,疱疹,580.0,user
2026search,23,sample,急性荨麻疹,185.0,user
2026search,23,sample,湿疹图片和症状,1655.0,user
2026search,23,sample,过敏性紫癜的症状是什么,255.0,user
2026search,23,sample,带状疱疹初期什么症状表现,223.0,user
2026search,23,sample,珍珠疹,187.0,user
2026search,3,top_pv,羊水栓塞是什么原因引起的,3622.0,user
