层级,快照,名次,key,条数,行占比%,流量占比%
自上而下 L2 子意图,健康AI管家周榜,9,CLAIM_FACTCHECK__1,4,1.7777777777777777,0.36704405667684176
自上而下 L2 子意图,健康AI管家周榜,10,PROGNOSIS_INQUIRY__1,3,1.3333333333333333,0.24104173310856986
自下而上 家族,健康搜索周榜,1,16,300,13.416815742397137,10.422862914263108
自下而上 家族,健康搜索周榜,2,12,260,11.627906976744185,11.879017161930415
自下而上 家族,健康搜索周榜,3,15,229,10.241502683363148,12.532137721099094
自下而上 家族,健康搜索周榜,4,2,207,9.257602862254025,11.52285110373396
自下而上 家族,健康搜索周榜,5,6,200,8.94454382826476,11.638989865476315
自下而上 家族,健康搜索周榜,6,9,174,7.78175313059034,4.986123337679373
自下而上 家族,健康搜索周榜,7,11,154,6.887298747763864,5.890150955134688
自下而上 家族,健康搜索周榜,8,5,125,5.590339892665474,5.385774390743269
自下而上 家族,健康搜索周榜,9,8,119,5.322003577817531,4.721444895935958
自下而上 家族,健康搜索周榜,10,3,86,3.8461538461538463,3.553913646700365
自下而上 家族,健康AI管家周榜,1,18,90,40.0,43.26336051756344
自下而上 家族,健康AI管家周榜,2,5,39,17.333333333333332,23.01457355688186
自下而上 家族,健康AI管家周榜,3,12,19,8.444444444444445,5.441022370039637
自下而上 家族,健康AI管家周榜,4,11,18,8.0,5.03368604492232
自下而上 家族,健康AI管家周榜,5,8,14,6.222222222222222,9.275764271720806
自下而上 家族,健康AI管家周榜,6,0,11,4.888888888888889,2.5197617203517244
自下而上 家族,健康AI管家周榜,7,2,11,4.888888888888889,2.692463210169028
自下而上 家族,健康AI管家周榜,8,6,8,3.5555555555555554,1.4258907011708961
自下而上 家族,健康AI管家周榜,9,3,5,2.2222222222222223,0.8962538156635838
自下而上 家族,健康AI管家周榜,10,13,4,1.7777777777777777,1.841484805685908
自下而上 叶,健康搜索周榜,1,2,300,13.416815742397137,10.422862914263108
自下而上 叶,健康搜索周榜,2,7,260,11.627906976744185,11.879017161930415
自下而上 叶,健康搜索周榜,3,12,229,10.241502683363148,12.532137721099094
自下而上 叶,健康搜索周榜,4,14,207,9.257602862254025,11.52285110373396
自下而上 叶,健康搜索周榜,5,9,200,8.94454382826476,11.638989865476315
自下而上 叶,健康搜索周榜,6,1,174,7.78175313059034,4.986123337679373
自下而上 叶,健康搜索周榜,7,6,154,6.887298747763864,5.890150955134688
自下而上 叶,健康搜索周榜,8,4,125,5.590339892665474,5.385774390743269
自下而上 叶,健康搜索周榜,9,0,119,5.322003577817531,4.721444895935958
自下而上 叶,健康搜索周榜,10,15,86,3.8461538461538463,3.553913646700365
自下而上 叶,健康AI管家周榜,1,5,90,40.0,43.26336051756344
自下而上 叶,健康AI管家周榜,2,4,39,17.333333333333332,23.01457355688186
自下而上 叶,健康AI管家周榜,3,7,19,8.444444444444445,5.441022370039637
自下而上 叶,健康AI管家周榜,4,6,18,8.0,5.03368604492232
自下而上 叶,健康AI管家周榜,5,0,14,6.222222222222222,9.275764271720806
自下而上 叶,健康AI管家周榜,6,13,11,4.888888888888889,2.5197617203517244
自下而上 叶,健康AI管家周榜,7,14,11,4.888888888888889,2.692463210169028
自下而上 叶,健康AI管家周榜,8,9,8,3.5555555555555554,1.4258907011708961
自下而上 叶,健康AI管家周榜,9,15,5,2.2222222222222223,0.8962538156635838
自下而上 叶,健康AI管家周榜,10,1,4,1.7777777777777777,4.274112715841269
