key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
CLIP_QUOTE_DERIVATIVE__2,CLIP_QUOTE_DERIVATIVE__2,2025搜索,助手头部1k,45,8,9998,955,0.45,0.838,0.388,-0.052,1.202,False,共有
CLIP_QUOTE_DERIVATIVE__3,CLIP_QUOTE_DERIVATIVE__3,2025搜索,助手头部1k,3,49,9998,955,0.03,5.131,5.101,3.871,6.689,True,共有
IDENTIFY_TITLE_FROM_FRAGMENT__1,IDENTIFY_TITLE_FROM_FRAGMENT__1,2025搜索,助手头部1k,19,25,9998,955,0.19,2.618,2.428,1.583,3.648,True,共有
LIVE_TV_SCHEDULE__1,LIVE_TV_SCHEDULE__1,2025搜索,助手头部1k,112,9,9998,955,1.12,0.942,-0.178,-0.678,0.682,False,共有
LIVE_TV_SCHEDULE__2,LIVE_TV_SCHEDULE__2,2025搜索,助手头部1k,52,2,9998,955,0.52,0.209,-0.311,-0.532,0.254,False,共有
LORE_QA_DISCUSSION__1,LORE_QA_DISCUSSION__1,2025搜索,助手头部1k,22,14,9998,955,0.22,1.466,1.246,0.644,2.228,True,共有
LORE_QA_DISCUSSION__2,LORE_QA_DISCUSSION__2,2025搜索,助手头部1k,11,10,9998,955,0.11,1.047,0.937,0.452,1.808,True,共有
PERSON_TO_WORKS__1,PERSON_TO_WORKS__1,2025搜索,助手头部1k,74,11,9998,955,0.74,1.152,0.412,-0.129,1.323,False,共有
PLATFORM_ACCOUNT_SUPPORT__1,PLATFORM_ACCOUNT_SUPPORT__1,2025搜索,助手头部1k,40,1,9998,955,0.4,0.105,-0.295,-0.463,0.202,False,共有
PLOT_SYNOPSIS_ENDING__1,PLOT_SYNOPSIS_ENDING__1,2025搜索,助手头部1k,108,60,9998,955,1.08,6.283,5.203,3.814,6.933,True,共有
SITE_PORTAL_NAV__1,SITE_PORTAL_NAV__1,2025搜索,助手头部1k,254,27,9998,955,2.541,2.827,0.287,-0.649,1.575,False,共有
SITE_PORTAL_NAV__2,SITE_PORTAL_NAV__2,2025搜索,助手头部1k,48,4,9998,955,0.48,0.419,-0.061,-0.361,0.602,False,共有
SITE_PORTAL_NAV__3,SITE_PORTAL_NAV__3,2025搜索,助手头部1k,222,19,9998,955,2.22,1.99,-0.231,-1.007,0.899,False,共有
UNCENSORED_VERSION__1,UNCENSORED_VERSION__1,2025搜索,助手头部1k,15,0,9998,955,0.15,0.0,-0.15,-0.247,0.255,False,a独有
WORK_CAST_LOOKUP__1,WORK_CAST_LOOKUP__1,2025搜索,助手头部1k,27,1,9998,955,0.27,0.105,-0.165,-0.315,0.328,False,共有
WORK_CAST_LOOKUP__2,WORK_CAST_LOOKUP__2,2025搜索,助手头部1k,152,39,9998,955,1.52,4.084,2.563,1.451,4.03,True,共有
ACCESS_SPECIFIC_EPISODE__1,ACCESS_SPECIFIC_EPISODE__1,2025搜索,助手随机1k,84,12,9998,982,0.84,1.222,0.382,-0.176,1.298,False,共有
ACCESS_SPECIFIC_EPISODE__2,ACCESS_SPECIFIC_EPISODE__2,2025搜索,助手随机1k,59,6,9998,982,0.59,0.611,0.021,-0.351,0.749,False,共有
ACCESS_SPECIFIC_EPISODE__3,ACCESS_SPECIFIC_EPISODE__3,2025搜索,助手随机1k,59,0,9998,982,0.59,0.0,-0.59,-0.76,-0.179,True,a独有
ACCESS_WATCH__1,ACCESS_WATCH__1,2025搜索,助手随机1k,977,27,9998,982,9.772,2.749,-7.022,-8.064,-5.676,True,共有
ACCESS_WATCH__2,ACCESS_WATCH__2,2025搜索,助手随机1k,2024,19,9998,982,20.244,1.935,-18.309,-19.367,-16.99,True,共有
ACCESS_WATCH__3,ACCESS_WATCH__3,2025搜索,助手随机1k,818,16,9998,982,8.182,1.629,-6.552,-7.386,-5.424,True,共有
ADULT_RESTRICTED_ACCESS__1,ADULT_RESTRICTED_ACCESS__1,2025搜索,助手随机1k,102,9,9998,982,1.02,0.916,-0.104,-0.588,0.732,False,共有
APP_INSTALL_SUPPORT__1,APP_INSTALL_SUPPORT__1,2025搜索,助手随机1k,134,8,9998,982,1.34,0.815,-0.526,-0.996,0.286,False,共有
APP_INSTALL_SUPPORT__2,APP_INSTALL_SUPPORT__2,2025搜索,助手随机1k,36,1,9998,982,0.36,0.102,-0.258,-0.42,0.225,False,共有
BARE_TITLE_LOOKUP__1,BARE_TITLE_LOOKUP__1,2025搜索,助手随机1k,877,32,9998,982,8.772,3.259,-5.513,-6.614,-4.101,True,共有
BARE_TITLE_LOOKUP__2,BARE_TITLE_LOOKUP__2,2025搜索,助手随机1k,865,45,9998,982,8.652,4.582,-4.069,-5.343,-2.482,True,共有
BARE_TITLE_LOOKUP__3,BARE_TITLE_LOOKUP__3,2025搜索,助手随机1k,640,33,9998,982,6.401,3.36,-3.041,-4.12,-1.641,True,共有
BARE_TITLE_LOOKUP__4,BARE_TITLE_LOOKUP__4,2025搜索,助手随机1k,345,27,9998,982,3.451,2.749,-0.701,-1.633,0.567,False,共有
BARE_TITLE_LOOKUP__5,BARE_TITLE_LOOKUP__5,2025搜索,助手随机1k,249,12,9998,982,2.49,1.222,-1.269,-1.883,-0.322,True,共有
BARE_TITLE_LOOKUP__6,BARE_TITLE_LOOKUP__6,2025搜索,助手随机1k,1264,54,9998,982,12.643,5.499,-7.144,-8.569,-5.415,True,共有
BROADCAST_FACTS__1,BROADCAST_FACTS__1,2025搜索,助手随机1k,112,43,9998,982,1.12,4.379,3.259,2.124,4.738,True,共有
CHANNEL_RESOURCE_ACCESS__2,CHANNEL_RESOURCE_ACCESS__2,2025搜索,助手随机1k,3,8,9998,982,0.03,0.815,0.785,0.379,1.57,True,共有
CHANNEL_RESOURCE_ACCESS__3,CHANNEL_RESOURCE_ACCESS__3,2025搜索,助手随机1k,8,0,9998,982,0.08,0.0,-0.08,-0.158,0.312,False,a独有
CLIP_QUOTE_DERIVATIVE__1,CLIP_QUOTE_DERIVATIVE__1,2025搜索,助手随机1k,138,35,9998,982,1.38,3.564,2.184,1.163,3.552,True,共有
CLIP_QUOTE_DERIVATIVE__2,CLIP_QUOTE_DERIVATIVE__2,2025搜索,助手随机1k,45,1,9998,982,0.45,0.102,-0.348,-0.521,0.138,False,共有
CLIP_QUOTE_DERIVATIVE__3,CLIP_QUOTE_DERIVATIVE__3,2025搜索,助手随机1k,3,86,9998,982,0.03,8.758,8.728,7.115,10.66,True,共有
IDENTIFY_TITLE_FROM_FRAGMENT__1,IDENTIFY_TITLE_FROM_FRAGMENT__1,2025搜索,助手随机1k,19,40,9998,982,0.19,4.073,3.883,2.81,5.311,True,共有
LIVE_TV_SCHEDULE__1,LIVE_TV_SCHEDULE__1,2025搜索,助手随机1k,112,6,9998,982,1.12,0.611,-0.509,-0.91,0.231,False,共有
LIVE_TV_SCHEDULE__2,LIVE_TV_SCHEDULE__2,2025搜索,助手随机1k,52,3,9998,982,0.52,0.305,-0.215,-0.473,0.387,False,共有
LORE_QA_DISCUSSION__1,LORE_QA_DISCUSSION__1,2025搜索,助手随机1k,22,169,9998,982,0.22,17.21,16.99,14.755,19.478,True,共有
LORE_QA_DISCUSSION__2,LORE_QA_DISCUSSION__2,2025搜索,助手随机1k,11,186,9998,982,0.11,18.941,18.831,16.501,21.401,True,共有
PERSON_TO_WORKS__1,PERSON_TO_WORKS__1,2025搜索,助手随机1k,74,15,9998,982,0.74,1.527,0.787,0.159,1.776,True,共有
PLATFORM_ACCOUNT_SUPPORT__1,PLATFORM_ACCOUNT_SUPPORT__1,2025搜索,助手随机1k,40,29,9998,982,0.4,2.953,2.553,1.652,3.813,True,共有
PLOT_SYNOPSIS_ENDING__1,PLOT_SYNOPSIS_ENDING__1,2025搜索,助手随机1k,108,26,9998,982,1.08,2.648,1.567,0.704,2.785,True,共有
SITE_PORTAL_NAV__1,SITE_PORTAL_NAV__1,2025搜索,助手随机1k,254,8,9998,982,2.541,0.815,-1.726,-2.244,-0.889,True,共有
SITE_PORTAL_NAV__2,SITE_PORTAL_NAV__2,2025搜索,助手随机1k,48,1,9998,982,0.48,0.102,-0.378,-0.555,0.109,False,共有
SITE_PORTAL_NAV__3,SITE_PORTAL_NAV__3,2025搜索,助手随机1k,222,3,9998,982,2.22,0.305,-1.915,-2.283,-1.267,True,共有
UNCENSORED_VERSION__1,UNCENSORED_VERSION__1,2025搜索,助手随机1k,15,1,9998,982,0.15,0.102,-0.048,-0.177,0.428,False,共有
WORK_CAST_LOOKUP__1,WORK_CAST_LOOKUP__1,2025搜索,助手随机1k,27,3,9998,982,0.27,0.305,0.035,-0.2,0.63,False,共有
WORK_CAST_LOOKUP__2,WORK_CAST_LOOKUP__2,2025搜索,助手随机1k,152,18,9998,982,1.52,1.833,0.313,-0.406,1.382,False,共有
ACCESS_SPECIFIC_EPISODE__1,ACCESS_SPECIFIC_EPISODE__1,2026搜索,助手头部1k,111,5,9999,955,1.11,0.524,-0.587,-0.961,0.134,False,共有
ACCESS_SPECIFIC_EPISODE__2,ACCESS_SPECIFIC_EPISODE__2,2026搜索,助手头部1k,132,2,9999,955,1.32,0.209,-1.111,-1.397,-0.523,True,共有
ACCESS_SPECIFIC_EPISODE__3,ACCESS_SPECIFIC_EPISODE__3,2026搜索,助手头部1k,2,0,9999,955,0.02,0.0,-0.02,-0.073,0.381,False,a独有
ACCESS_WATCH__1,ACCESS_WATCH__1,2026搜索,助手头部1k,918,41,9999,955,9.181,4.293,-4.888,-6.144,-3.309,True,共有
ACCESS_WATCH__2,ACCESS_WATCH__2,2026搜索,助手头部1k,1620,101,9999,955,16.202,10.576,-5.626,-7.565,-3.399,True,共有
ACCESS_WATCH__3,ACCESS_WATCH__3,2026搜索,助手头部1k,824,22,9999,955,8.241,2.304,-5.937,-6.893,-4.665,True,共有
ADULT_RESTRICTED_ACCESS__1,ADULT_RESTRICTED_ACCESS__1,2026搜索,助手头部1k,90,13,9999,955,0.9,1.361,0.461,-0.139,1.429,False,共有
APP_INSTALL_SUPPORT__1,APP_INSTALL_SUPPORT__1,2026搜索,助手头部1k,86,9,9999,955,0.86,0.942,0.082,-0.407,0.937,False,共有
APP_INSTALL_SUPPORT__2,APP_INSTALL_SUPPORT__2,2026搜索,助手头部1k,33,3,9999,955,0.33,0.314,-0.016,-0.262,0.597,False,共有
BARE_TITLE_LOOKUP__1,BARE_TITLE_LOOKUP__1,2026搜索,助手头部1k,786,38,9999,955,7.861,3.979,-3.882,-5.079,-2.358,True,共有
BARE_TITLE_LOOKUP__2,BARE_TITLE_LOOKUP__2,2026搜索,助手头部1k,883,81,9999,955,8.831,8.482,-0.349,-2.053,1.662,False,共有
BARE_TITLE_LOOKUP__3,BARE_TITLE_LOOKUP__3,2026搜索,助手头部1k,630,51,9999,955,6.301,5.34,-0.96,-2.309,0.717,False,共有
BARE_TITLE_LOOKUP__4,BARE_TITLE_LOOKUP__4,2026搜索,助手头部1k,702,79,9999,955,7.021,8.272,1.252,-0.415,3.23,False,共有
BARE_TITLE_LOOKUP__5,BARE_TITLE_LOOKUP__5,2026搜索,助手头部1k,417,42,9999,955,4.17,4.398,0.227,-0.973,1.767,False,共有
BARE_TITLE_LOOKUP__6,BARE_TITLE_LOOKUP__6,2026搜索,助手头部1k,997,114,9999,955,9.971,11.937,1.966,-0.032,4.249,False,共有
BROADCAST_FACTS__1,BROADCAST_FACTS__1,2026搜索,助手头部1k,95,15,9999,955,0.95,1.571,0.621,-0.031,1.64,False,共有
CHANNEL_RESOURCE_ACCESS__1,CHANNEL_RESOURCE_ACCESS__1,2026搜索,助手头部1k,11,0,9999,955,0.11,0.0,-0.11,-0.197,0.294,False,a独有
CHANNEL_RESOURCE_ACCESS__2,CHANNEL_RESOURCE_ACCESS__2,2026搜索,助手头部1k,155,11,9999,955,1.55,1.152,-0.398,-0.969,0.528,False,共有
CHANNEL_RESOURCE_ACCESS__3,CHANNEL_RESOURCE_ACCESS__3,2026搜索,助手头部1k,131,8,9999,955,1.31,0.838,-0.472,-0.951,0.36,False,共有
CLIP_QUOTE_DERIVATIVE__1,CLIP_QUOTE_DERIVATIVE__1,2026搜索,助手头部1k,92,41,9999,955,0.92,4.293,3.373,2.241,4.862,True,共有
CLIP_QUOTE_DERIVATIVE__2,CLIP_QUOTE_DERIVATIVE__2,2026搜索,助手头部1k,30,8,9999,955,0.3,0.838,0.538,0.106,1.349,True,共有
CLIP_QUOTE_DERIVATIVE__3,CLIP_QUOTE_DERIVATIVE__3,2026搜索,助手头部1k,1,49,9999,955,0.01,5.131,5.121,3.892,6.709,True,共有
IDENTIFY_TITLE_FROM_FRAGMENT__1,IDENTIFY_TITLE_FROM_FRAGMENT__1,2026搜索,助手头部1k,22,25,9999,955,0.22,2.618,2.398,1.552,3.618,True,共有
LIVE_TV_SCHEDULE__1,LIVE_TV_SCHEDULE__1,2026搜索,助手头部1k,298,9,9999,955,2.98,0.942,-2.038,-2.606,-1.142,True,共有
LIVE_TV_SCHEDULE__2,LIVE_TV_SCHEDULE__2,2026搜索,助手头部1k,98,2,9999,955,0.98,0.209,-0.771,-1.032,-0.193,True,共有
LORE_QA_DISCUSSION__1,LORE_QA_DISCUSSION__1,2026搜索,助手头部1k,17,14,9999,955,0.17,1.466,1.296,0.696,2.278,True,共有
LORE_QA_DISCUSSION__2,LORE_QA_DISCUSSION__2,2026搜索,助手头部1k,13,10,9999,955,0.13,1.047,0.917,0.431,1.788,True,共有
PERSON_TO_WORKS__1,PERSON_TO_WORKS__1,2026搜索,助手头部1k,70,11,9999,955,0.7,1.152,0.452,-0.088,1.362,False,共有
PLATFORM_ACCOUNT_SUPPORT__1,PLATFORM_ACCOUNT_SUPPORT__1,2026搜索,助手头部1k,18,1,9999,955,0.18,0.105,-0.075,-0.211,0.415,False,共有
PLOT_SYNOPSIS_ENDING__1,PLOT_SYNOPSIS_ENDING__1,2026搜索,助手头部1k,76,60,9999,955,0.76,6.283,5.523,4.139,7.25,True,共有
SITE_PORTAL_NAV__1,SITE_PORTAL_NAV__1,2026搜索,助手头部1k,248,27,9999,955,2.48,2.827,0.347,-0.588,1.634,False,共有
SITE_PORTAL_NAV__2,SITE_PORTAL_NAV__2,2026搜索,助手头部1k,52,4,9999,955,0.52,0.419,-0.101,-0.404,0.563,False,共有
SITE_PORTAL_NAV__3,SITE_PORTAL_NAV__3,2026搜索,助手头部1k,200,19,9999,955,2.0,1.99,-0.011,-0.781,1.116,False,共有
UNCENSORED_VERSION__1,UNCENSORED_VERSION__1,2026搜索,助手头部1k,14,0,9999,955,0.14,0.0,-0.14,-0.235,0.265,False,a独有
WORK_CAST_LOOKUP__1,WORK_CAST_LOOKUP__1,2026搜索,助手头部1k,5,1,9999,955,0.05,0.105,0.055,-0.054,0.542,False,共有
WORK_CAST_LOOKUP__2,WORK_CAST_LOOKUP__2,2026搜索,助手头部1k,122,39,9999,955,1.22,4.084,2.864,1.756,4.327,True,共有
ACCESS_SPECIFIC_EPISODE__1,ACCESS_SPECIFIC_EPISODE__1,2026搜索,助手随机1k,111,12,9999,982,1.11,1.222,0.112,-0.456,1.033,False,共有
ACCESS_SPECIFIC_EPISODE__2,ACCESS_SPECIFIC_EPISODE__2,2026搜索,助手随机1k,132,6,9999,982,1.32,0.611,-0.709,-1.12,0.035,False,共有
ACCESS_SPECIFIC_EPISODE__3,ACCESS_SPECIFIC_EPISODE__3,2026搜索,助手随机1k,2,0,9999,982,0.02,0.0,-0.02,-0.073,0.37,False,a独有
ACCESS_WATCH__1,ACCESS_WATCH__1,2026搜索,助手随机1k,918,27,9999,982,9.181,2.749,-6.431,-7.464,-5.092,True,共有
ACCESS_WATCH__2,ACCESS_WATCH__2,2026搜索,助手随机1k,1620,19,9999,982,16.202,1.935,-14.267,-15.277,-12.985,True,共有
ACCESS_WATCH__3,ACCESS_WATCH__3,2026搜索,助手随机1k,824,16,9999,982,8.241,1.629,-6.611,-7.447,-5.482,True,共有
ADULT_RESTRICTED_ACCESS__1,ADULT_RESTRICTED_ACCESS__1,2026搜索,助手随机1k,90,9,9999,982,0.9,0.916,0.016,-0.463,0.849,False,共有
APP_INSTALL_SUPPORT__1,APP_INSTALL_SUPPORT__1,2026搜索,助手随机1k,86,8,9999,982,0.86,0.815,-0.045,-0.494,0.756,False,共有
APP_INSTALL_SUPPORT__2,APP_INSTALL_SUPPORT__2,2026搜索,助手随机1k,33,1,9999,982,0.33,0.102,-0.228,-0.385,0.254,False,共有
BARE_TITLE_LOOKUP__1,BARE_TITLE_LOOKUP__1,2026搜索,助手随机1k,786,32,9999,982,7.861,3.259,-4.602,-5.689,-3.2,True,共有
BARE_TITLE_LOOKUP__2,BARE_TITLE_LOOKUP__2,2026搜索,助手随机1k,883,45,9999,982,8.831,4.582,-4.248,-5.524,-2.659,True,共有
BARE_TITLE_LOOKUP__3,BARE_TITLE_LOOKUP__3,2026搜索,助手随机1k,630,33,9999,982,6.301,3.36,-2.94,-4.017,-1.541,True,共有
BARE_TITLE_LOOKUP__4,BARE_TITLE_LOOKUP__4,2026搜索,助手随机1k,702,27,9999,982,7.021,2.749,-4.271,-5.269,-2.957,True,共有
BARE_TITLE_LOOKUP__5,BARE_TITLE_LOOKUP__5,2026搜索,助手随机1k,417,12,9999,982,4.17,1.222,-2.948,-3.612,-1.972,True,共有
BARE_TITLE_LOOKUP__6,BARE_TITLE_LOOKUP__6,2026搜索,助手随机1k,997,54,9999,982,9.971,5.499,-4.472,-5.869,-2.766,True,共有
BROADCAST_FACTS__1,BROADCAST_FACTS__1,2026搜索,助手随机1k,95,43,9999,982,0.95,4.379,3.429,2.297,4.906,True,共有
CHANNEL_RESOURCE_ACCESS__1,CHANNEL_RESOURCE_ACCESS__1,2026搜索,助手随机1k,11,0,9999,982,0.11,0.0,-0.11,-0.197,0.283,False,a独有
CHANNEL_RESOURCE_ACCESS__2,CHANNEL_RESOURCE_ACCESS__2,2026搜索,助手随机1k,155,8,9999,982,1.55,0.815,-0.735,-1.214,0.081,False,共有
CHANNEL_RESOURCE_ACCESS__3,CHANNEL_RESOURCE_ACCESS__3,2026搜索,助手随机1k,131,0,9999,982,1.31,0.0,-1.31,-1.552,-0.87,True,a独有
