key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
0,在线观看动漫全集,2025搜索,助手头部1k,642,20,9998,955,6.421,2.094,-4.327,-5.214,-3.116,True,共有
1,动漫资源与剧情查询,2025搜索,助手头部1k,650,60,9998,955,6.501,6.283,-0.219,-1.678,1.565,False,共有
10,免费影视在线观看查询,2025搜索,助手头部1k,903,38,9998,955,9.032,3.979,-5.053,-6.266,-3.517,True,共有
11,电视剧与短剧查询推荐,2025搜索,助手头部1k,340,68,9998,955,3.401,7.12,3.72,2.208,5.56,True,共有
12,影视动漫剧情信息查询,2025搜索,助手头部1k,190,122,9998,955,1.9,12.775,10.874,8.885,13.155,True,共有
13,CCTV5在线直播观看查询,2025搜索,助手头部1k,137,8,9998,955,1.37,0.838,-0.533,-1.014,0.301,False,共有
14,电视节目表查询,2025搜索,助手头部1k,53,2,9998,955,0.53,0.209,-0.321,-0.543,0.244,False,共有
16,查询影视节目观看入口,2025搜索,助手头部1k,289,24,9998,955,2.891,2.513,-0.377,-1.267,0.861,False,共有
17,视频内容查询与生成,2025搜索,助手头部1k,370,116,9998,955,3.701,12.147,8.446,6.485,10.699,True,共有
18,短剧免费观看查询,2025搜索,助手头部1k,96,16,9998,955,0.96,1.675,0.715,0.04,1.758,True,共有
19,影视剧演员表查询,2025搜索,助手头部1k,157,41,9998,955,1.57,4.293,2.723,1.579,4.219,True,共有
2,查询《逆爱》电视剧在线观看资源,2025搜索,助手头部1k,341,3,9998,955,3.411,0.314,-3.097,-3.524,-2.403,True,共有
3,免费电视剧全集在线观看查询,2025搜索,助手头部1k,1838,75,9998,955,18.384,7.853,-10.53,-12.255,-8.507,True,共有
4,影视剧免费在线观看查询,2025搜索,助手头部1k,324,4,9998,955,3.241,0.419,-2.822,-3.268,-2.09,True,共有
5,日韩泰剧在线观看,2025搜索,助手头部1k,209,55,9998,955,2.09,5.759,3.669,2.327,5.352,True,共有
6,影视视频资源查询,2025搜索,助手头部1k,1196,131,9998,955,11.962,13.717,1.755,-0.384,4.164,False,共有
7,影视文学动漫作品名称查询,2025搜索,助手头部1k,1506,79,9998,955,15.063,8.272,-6.791,-8.529,-4.753,True,共有
8,视频平台官方应用下载与官网入口查询,2025搜索,助手头部1k,239,23,9998,955,2.39,2.408,0.018,-0.841,1.231,False,共有
9,电影资源查询,2025搜索,助手头部1k,518,70,9998,955,5.181,7.33,2.149,0.594,4.025,True,共有
0,在线观看动漫全集,2025搜索,助手随机1k,642,15,9998,982,6.421,1.527,-4.894,-5.673,-3.812,True,共有
1,动漫资源与剧情查询,2025搜索,助手随机1k,650,102,9998,982,6.501,10.387,3.886,2.059,6.003,True,共有
10,免费影视在线观看查询,2025搜索,助手随机1k,903,13,9998,982,9.032,1.324,-7.708,-8.505,-6.631,True,共有
11,电视剧与短剧查询推荐,2025搜索,助手随机1k,340,29,9998,982,3.401,2.953,-0.448,-1.412,0.853,False,共有
12,影视动漫剧情信息查询,2025搜索,助手随机1k,190,367,9998,982,1.9,37.373,35.472,32.487,38.552,True,共有
13,CCTV5在线直播观看查询,2025搜索,助手随机1k,137,7,9998,982,1.37,0.713,-0.657,-1.1,0.123,False,共有
14,电视节目表查询,2025搜索,助手随机1k,53,3,9998,982,0.53,0.305,-0.225,-0.484,0.377,False,共有
16,查询影视节目观看入口,2025搜索,助手随机1k,289,18,9998,982,2.891,1.833,-1.058,-1.812,0.033,False,共有
17,视频内容查询与生成,2025搜索,助手随机1k,370,122,9998,982,3.701,12.424,8.723,6.766,10.961,True,共有
18,短剧免费观看查询,2025搜索,助手随机1k,96,13,9998,982,0.96,1.324,0.364,-0.224,1.308,False,共有
19,影视剧演员表查询,2025搜索,助手随机1k,157,21,9998,982,1.57,2.138,0.568,-0.213,1.7,False,共有
2,查询《逆爱》电视剧在线观看资源,2025搜索,助手随机1k,341,3,9998,982,3.411,0.305,-3.105,-3.53,-2.426,True,共有
3,免费电视剧全集在线观看查询,2025搜索,助手随机1k,1838,13,9998,982,18.384,1.324,-17.06,-18.006,-15.869,True,共有
4,影视剧免费在线观看查询,2025搜索,助手随机1k,324,6,9998,982,3.241,0.611,-2.63,-3.123,-1.842,True,共有
5,日韩泰剧在线观看,2025搜索,助手随机1k,209,9,9998,982,2.09,0.916,-1.174,-1.701,-0.317,True,共有
6,影视视频资源查询,2025搜索,助手随机1k,1196,82,9998,982,11.962,8.35,-3.612,-5.314,-1.616,True,共有
7,影视文学动漫作品名称查询,2025搜索,助手随机1k,1506,63,9998,982,15.063,6.415,-8.648,-10.192,-6.806,True,共有
8,视频平台官方应用下载与官网入口查询,2025搜索,助手随机1k,239,43,9998,982,2.39,4.379,1.988,0.832,3.483,True,共有
9,电影资源查询,2025搜索,助手随机1k,518,53,9998,982,5.181,5.397,0.216,-1.111,1.865,False,共有
0,在线观看动漫全集,2026搜索,助手头部1k,682,20,9999,955,6.821,2.094,-4.726,-5.621,-3.51,True,共有
1,动漫资源与剧情查询,2026搜索,助手头部1k,680,60,9999,955,6.801,6.283,-0.518,-1.981,1.268,False,共有
10,免费影视在线观看查询,2026搜索,助手头部1k,863,38,9999,955,8.631,3.979,-4.652,-5.859,-3.12,True,共有
11,电视剧与短剧查询推荐,2026搜索,助手头部1k,749,68,9999,955,7.491,7.12,-0.37,-1.929,1.506,False,共有
12,影视动漫剧情信息查询,2026搜索,助手头部1k,176,122,9999,955,1.76,12.775,11.015,9.026,13.295,True,共有
13,CCTV5在线直播观看查询,2026搜索,助手头部1k,320,8,9999,955,3.2,0.838,-2.363,-2.912,-1.492,True,共有
14,电视节目表查询,2026搜索,助手头部1k,93,2,9999,955,0.93,0.209,-0.721,-0.978,-0.144,True,共有
16,查询影视节目观看入口,2026搜索,助手头部1k,292,24,9999,955,2.92,2.513,-0.407,-1.297,0.832,False,共有
17,视频内容查询与生成,2026搜索,助手头部1k,285,116,9999,955,2.85,12.147,9.296,7.344,11.542,True,共有
18,短剧免费观看查询,2026搜索,助手头部1k,52,16,9999,955,0.52,1.675,1.155,0.494,2.191,True,共有
19,影视剧演员表查询,2026搜索,助手头部1k,121,41,9999,955,1.21,4.293,3.083,1.946,4.575,True,共有
2,查询《逆爱》电视剧在线观看资源,2026搜索,助手头部1k,22,3,9999,955,0.22,0.314,0.094,-0.142,0.704,False,共有
3,免费电视剧全集在线观看查询,2026搜索,助手头部1k,1475,75,9999,955,14.751,7.853,-6.898,-8.595,-4.898,True,共有
4,影视剧免费在线观看查询,2026搜索,助手头部1k,143,4,9999,955,1.43,0.419,-1.011,-1.37,-0.324,True,共有
5,日韩泰剧在线观看,2026搜索,助手头部1k,663,55,9999,955,6.631,5.759,-0.872,-2.273,0.856,False,共有
6,影视视频资源查询,2026搜索,助手头部1k,1197,131,9999,955,11.971,13.717,1.746,-0.392,4.155,False,共有
7,影视文学动漫作品名称查询,2026搜索,助手头部1k,1268,79,9999,955,12.681,8.272,-4.409,-6.128,-2.387,True,共有
8,视频平台官方应用下载与官网入口查询,2026搜索,助手头部1k,184,23,9999,955,1.84,2.408,0.568,-0.279,1.773,False,共有
9,电影资源查询,2026搜索,助手头部1k,734,70,9999,955,7.341,7.33,-0.011,-1.589,1.884,False,共有
0,在线观看动漫全集,2026搜索,助手随机1k,682,15,9999,982,6.821,1.527,-5.293,-6.081,-4.205,True,共有
1,动漫资源与剧情查询,2026搜索,助手随机1k,680,102,9999,982,6.801,10.387,3.586,1.757,5.706,True,共有
10,免费影视在线观看查询,2026搜索,助手随机1k,863,13,9999,982,8.631,1.324,-7.307,-8.096,-6.236,True,共有
11,电视剧与短剧查询推荐,2026搜索,助手随机1k,749,29,9999,982,7.491,2.953,-4.538,-5.574,-3.186,True,共有
12,影视动漫剧情信息查询,2026搜索,助手随机1k,176,367,9999,982,1.76,37.373,35.613,32.628,38.691,True,共有
13,CCTV5在线直播观看查询,2026搜索,助手随机1k,320,7,9999,982,3.2,0.713,-2.487,-3.004,-1.668,True,共有
14,电视节目表查询,2026搜索,助手随机1k,93,3,9999,982,0.93,0.305,-0.625,-0.914,-0.012,True,共有
16,查询影视节目观看入口,2026搜索,助手随机1k,292,18,9999,982,2.92,1.833,-1.087,-1.843,0.004,False,共有
17,视频内容查询与生成,2026搜索,助手随机1k,285,122,9999,982,2.85,12.424,9.573,7.625,11.805,True,共有
18,短剧免费观看查询,2026搜索,助手随机1k,52,13,9999,982,0.52,1.324,0.804,0.232,1.74,True,共有
19,影视剧演员表查询,2026搜索,助手随机1k,121,21,9999,982,1.21,2.138,0.928,0.157,2.054,True,共有
2,查询《逆爱》电视剧在线观看资源,2026搜索,助手随机1k,22,3,9999,982,0.22,0.305,0.085,-0.146,0.679,False,共有
3,免费电视剧全集在线观看查询,2026搜索,助手随机1k,1475,13,9999,982,14.751,1.324,-13.428,-14.324,-12.276,True,共有
4,影视剧免费在线观看查询,2026搜索,助手随机1k,143,6,9999,982,1.43,0.611,-0.819,-1.235,-0.072,True,共有
5,日韩泰剧在线观看,2026搜索,助手随机1k,663,9,9999,982,6.631,0.916,-5.714,-6.379,-4.772,True,共有
6,影视视频资源查询,2026搜索,助手随机1k,1197,82,9999,982,11.971,8.35,-3.621,-5.323,-1.625,True,共有
7,影视文学动漫作品名称查询,2026搜索,助手随机1k,1268,63,9999,982,12.681,6.415,-6.266,-7.789,-4.442,True,共有
8,视频平台官方应用下载与官网入口查询,2026搜索,助手随机1k,184,43,9999,982,1.84,4.379,2.539,1.391,4.026,True,共有
9,电影资源查询,2026搜索,助手随机1k,734,53,9999,982,7.341,5.397,-1.944,-3.298,-0.274,True,共有
0,在线观看动漫全集,助手头部1k,助手随机1k,20,15,955,982,2.094,1.527,-0.567,-1.836,0.656,False,共有
1,动漫资源与剧情查询,助手头部1k,助手随机1k,60,102,955,982,6.283,10.387,4.104,1.645,6.583,True,共有
10,免费影视在线观看查询,助手头部1k,助手随机1k,38,13,955,982,3.979,1.324,-2.655,-4.192,-1.242,True,共有
11,电视剧与短剧查询推荐,助手头部1k,助手随机1k,68,29,955,982,7.12,2.953,-4.167,-6.183,-2.238,True,共有
12,影视动漫剧情信息查询,助手头部1k,助手随机1k,122,367,955,982,12.775,37.373,24.598,20.86,28.245,True,共有
13,CCTV5在线直播观看查询,助手头部1k,助手随机1k,8,7,955,982,0.838,0.713,-0.125,-1.011,0.732,False,共有
14,电视节目表查询,助手头部1k,助手随机1k,2,3,955,982,0.209,0.305,0.096,-0.491,0.704,False,共有
16,查询影视节目观看入口,助手头部1k,助手随机1k,24,18,955,982,2.513,1.833,-0.68,-2.054,0.648,False,共有
17,视频内容查询与生成,助手头部1k,助手随机1k,116,122,955,982,12.147,12.424,0.277,-2.66,3.206,False,共有
18,短剧免费观看查询,助手头部1k,助手随机1k,16,13,955,982,1.675,1.324,-0.352,-1.517,0.777,False,共有
19,影视剧演员表查询,助手头部1k,助手随机1k,41,21,955,982,4.293,2.138,-2.155,-3.807,-0.584,True,共有
2,查询《逆爱》电视剧在线观看资源,助手头部1k,助手随机1k,3,3,955,982,0.314,0.305,-0.009,-0.647,0.616,False,共有
3,免费电视剧全集在线观看查询,助手头部1k,助手随机1k,75,13,955,982,7.853,1.324,-6.53,-8.488,-4.73,True,共有
4,影视剧免费在线观看查询,助手头部1k,助手随机1k,4,6,955,982,0.419,0.611,0.192,-0.54,0.952,False,共有
5,日韩泰剧在线观看,助手头部1k,助手随机1k,55,9,955,982,5.759,0.916,-4.843,-6.561,-3.301,True,共有
6,影视视频资源查询,助手头部1k,助手随机1k,131,82,955,982,13.717,8.35,-5.367,-8.176,-2.584,True,共有
7,影视文学动漫作品名称查询,助手头部1k,助手随机1k,79,63,955,982,8.272,6.415,-1.857,-4.214,0.473,False,共有
8,视频平台官方应用下载与官网入口查询,助手头部1k,助手随机1k,23,43,955,982,2.408,4.379,1.97,0.349,3.641,True,共有
9,电影资源查询,助手头部1k,助手随机1k,70,53,955,982,7.33,5.397,-1.933,-4.147,0.248,False,共有
