key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
16,日韩泰剧在线观看,2025搜索,助手头部1k,209,55,9998,955,2.09,5.759,3.669,2.327,5.352,True,共有
17,影视节目观看入口查询,2025搜索,助手头部1k,289,24,9998,955,2.891,2.513,-0.377,-1.267,0.861,False,共有
2,视频内容查询与生成,2025搜索,助手头部1k,370,116,9998,955,3.701,12.147,8.446,6.485,10.699,True,共有
4,影视动漫剧情与演员表查询,2025搜索,助手头部1k,443,179,9998,955,4.431,18.743,14.313,11.927,16.94,True,共有
5,电视频道直播与节目表查询,2025搜索,助手头部1k,190,10,9998,955,1.9,1.047,-0.853,-1.41,0.052,False,共有
6,动漫全集在线观看查询,2025搜索,助手头部1k,642,20,9998,955,6.421,2.094,-4.327,-5.214,-3.116,True,共有
7,电影资源查询,2025搜索,助手头部1k,518,70,9998,955,5.181,7.33,2.149,0.594,4.025,True,共有
8,影视视频资源查询,2025搜索,助手头部1k,1196,131,9998,955,11.962,13.717,1.755,-0.384,4.164,False,共有
9,影视文学动漫作品名称查询,2025搜索,助手头部1k,1506,79,9998,955,15.063,8.272,-6.791,-8.529,-4.753,True,共有
1,查询《逆爱》电视剧在线观看资源,2025搜索,助手随机1k,341,3,9998,982,3.411,0.305,-3.105,-3.53,-2.426,True,共有
10,电视剧与短剧查询推荐,2025搜索,助手随机1k,340,29,9998,982,3.401,2.953,-0.448,-1.412,0.853,False,共有
11,动漫资源与剧情查询,2025搜索,助手随机1k,650,102,9998,982,6.501,10.387,3.886,2.059,6.003,True,共有
12,影视剧免费在线观看查询,2025搜索,助手随机1k,324,6,9998,982,3.241,0.611,-2.63,-3.123,-1.842,True,共有
13,免费电视剧全集在线观看查询,2025搜索,助手随机1k,1838,13,9998,982,18.384,1.324,-17.06,-18.006,-15.869,True,共有
14,免费影视完整版在线观看查询,2025搜索,助手随机1k,903,13,9998,982,9.032,1.324,-7.708,-8.505,-6.631,True,共有
15,视频平台官方应用下载与官网入口查询,2025搜索,助手随机1k,239,43,9998,982,2.39,4.379,1.988,0.832,3.483,True,共有
16,日韩泰剧在线观看,2025搜索,助手随机1k,209,9,9998,982,2.09,0.916,-1.174,-1.701,-0.317,True,共有
17,影视节目观看入口查询,2025搜索,助手随机1k,289,18,9998,982,2.891,1.833,-1.058,-1.812,0.033,False,共有
2,视频内容查询与生成,2025搜索,助手随机1k,370,122,9998,982,3.701,12.424,8.723,6.766,10.961,True,共有
4,影视动漫剧情与演员表查询,2025搜索,助手随机1k,443,401,9998,982,4.431,40.835,36.404,33.342,39.532,True,共有
5,电视频道直播与节目表查询,2025搜索,助手随机1k,190,10,9998,982,1.9,1.018,-0.882,-1.428,0.0,False,共有
6,动漫全集在线观看查询,2025搜索,助手随机1k,642,15,9998,982,6.421,1.527,-4.894,-5.673,-3.812,True,共有
7,电影资源查询,2025搜索,助手随机1k,518,53,9998,982,5.181,5.397,0.216,-1.111,1.865,False,共有
8,影视视频资源查询,2025搜索,助手随机1k,1196,82,9998,982,11.962,8.35,-3.612,-5.314,-1.616,True,共有
9,影视文学动漫作品名称查询,2025搜索,助手随机1k,1506,63,9998,982,15.063,6.415,-8.648,-10.192,-6.806,True,共有
1,查询《逆爱》电视剧在线观看资源,2026搜索,助手头部1k,22,3,9999,955,0.22,0.314,0.094,-0.142,0.704,False,共有
10,电视剧与短剧查询推荐,2026搜索,助手头部1k,749,68,9999,955,7.491,7.12,-0.37,-1.929,1.506,False,共有
11,动漫资源与剧情查询,2026搜索,助手头部1k,680,60,9999,955,6.801,6.283,-0.518,-1.981,1.268,False,共有
12,影视剧免费在线观看查询,2026搜索,助手头部1k,143,4,9999,955,1.43,0.419,-1.011,-1.37,-0.324,True,共有
13,免费电视剧全集在线观看查询,2026搜索,助手头部1k,1475,75,9999,955,14.751,7.853,-6.898,-8.595,-4.898,True,共有
14,免费影视完整版在线观看查询,2026搜索,助手头部1k,863,38,9999,955,8.631,3.979,-4.652,-5.859,-3.12,True,共有
15,视频平台官方应用下载与官网入口查询,2026搜索,助手头部1k,184,23,9999,955,1.84,2.408,0.568,-0.279,1.773,False,共有
16,日韩泰剧在线观看,2026搜索,助手头部1k,663,55,9999,955,6.631,5.759,-0.872,-2.273,0.856,False,共有
17,影视节目观看入口查询,2026搜索,助手头部1k,292,24,9999,955,2.92,2.513,-0.407,-1.297,0.832,False,共有
2,视频内容查询与生成,2026搜索,助手头部1k,285,116,9999,955,2.85,12.147,9.296,7.344,11.542,True,共有
4,影视动漫剧情与演员表查询,2026搜索,助手头部1k,349,179,9999,955,3.49,18.743,15.253,12.875,17.874,True,共有
5,电视频道直播与节目表查询,2026搜索,助手头部1k,413,10,9999,955,4.13,1.047,-3.083,-3.711,-2.137,True,共有
6,动漫全集在线观看查询,2026搜索,助手头部1k,682,20,9999,955,6.821,2.094,-4.726,-5.621,-3.51,True,共有
7,电影资源查询,2026搜索,助手头部1k,734,70,9999,955,7.341,7.33,-0.011,-1.589,1.884,False,共有
8,影视视频资源查询,2026搜索,助手头部1k,1197,131,9999,955,11.971,13.717,1.746,-0.392,4.155,False,共有
9,影视文学动漫作品名称查询,2026搜索,助手头部1k,1268,79,9999,955,12.681,8.272,-4.409,-6.128,-2.387,True,共有
1,查询《逆爱》电视剧在线观看资源,2026搜索,助手随机1k,22,3,9999,982,0.22,0.305,0.085,-0.146,0.679,False,共有
10,电视剧与短剧查询推荐,2026搜索,助手随机1k,749,29,9999,982,7.491,2.953,-4.538,-5.574,-3.186,True,共有
11,动漫资源与剧情查询,2026搜索,助手随机1k,680,102,9999,982,6.801,10.387,3.586,1.757,5.706,True,共有
12,影视剧免费在线观看查询,2026搜索,助手随机1k,143,6,9999,982,1.43,0.611,-0.819,-1.235,-0.072,True,共有
13,免费电视剧全集在线观看查询,2026搜索,助手随机1k,1475,13,9999,982,14.751,1.324,-13.428,-14.324,-12.276,True,共有
14,免费影视完整版在线观看查询,2026搜索,助手随机1k,863,13,9999,982,8.631,1.324,-7.307,-8.096,-6.236,True,共有
15,视频平台官方应用下载与官网入口查询,2026搜索,助手随机1k,184,43,9999,982,1.84,4.379,2.539,1.391,4.026,True,共有
16,日韩泰剧在线观看,2026搜索,助手随机1k,663,9,9999,982,6.631,0.916,-5.714,-6.379,-4.772,True,共有
17,影视节目观看入口查询,2026搜索,助手随机1k,292,18,9999,982,2.92,1.833,-1.087,-1.843,0.004,False,共有
2,视频内容查询与生成,2026搜索,助手随机1k,285,122,9999,982,2.85,12.424,9.573,7.625,11.805,True,共有
4,影视动漫剧情与演员表查询,2026搜索,助手随机1k,349,401,9999,982,3.49,40.835,37.345,34.288,40.468,True,共有
5,电视频道直播与节目表查询,2026搜索,助手随机1k,413,10,9999,982,4.13,1.018,-3.112,-3.73,-2.188,True,共有
6,动漫全集在线观看查询,2026搜索,助手随机1k,682,15,9999,982,6.821,1.527,-5.293,-6.081,-4.205,True,共有
7,电影资源查询,2026搜索,助手随机1k,734,53,9999,982,7.341,5.397,-1.944,-3.298,-0.274,True,共有
8,影视视频资源查询,2026搜索,助手随机1k,1197,82,9999,982,11.971,8.35,-3.621,-5.323,-1.625,True,共有
9,影视文学动漫作品名称查询,2026搜索,助手随机1k,1268,63,9999,982,12.681,6.415,-6.266,-7.789,-4.442,True,共有
1,查询《逆爱》电视剧在线观看资源,助手头部1k,助手随机1k,3,3,955,982,0.314,0.305,-0.009,-0.647,0.616,False,共有
10,电视剧与短剧查询推荐,助手头部1k,助手随机1k,68,29,955,982,7.12,2.953,-4.167,-6.183,-2.238,True,共有
11,动漫资源与剧情查询,助手头部1k,助手随机1k,60,102,955,982,6.283,10.387,4.104,1.645,6.583,True,共有
12,影视剧免费在线观看查询,助手头部1k,助手随机1k,4,6,955,982,0.419,0.611,0.192,-0.54,0.952,False,共有
13,免费电视剧全集在线观看查询,助手头部1k,助手随机1k,75,13,955,982,7.853,1.324,-6.53,-8.488,-4.73,True,共有
14,免费影视完整版在线观看查询,助手头部1k,助手随机1k,38,13,955,982,3.979,1.324,-2.655,-4.192,-1.242,True,共有
15,视频平台官方应用下载与官网入口查询,助手头部1k,助手随机1k,23,43,955,982,2.408,4.379,1.97,0.349,3.641,True,共有
16,日韩泰剧在线观看,助手头部1k,助手随机1k,55,9,955,982,5.759,0.916,-4.843,-6.561,-3.301,True,共有
17,影视节目观看入口查询,助手头部1k,助手随机1k,24,18,955,982,2.513,1.833,-0.68,-2.054,0.648,False,共有
2,视频内容查询与生成,助手头部1k,助手随机1k,116,122,955,982,12.147,12.424,0.277,-2.66,3.206,False,共有
4,影视动漫剧情与演员表查询,助手头部1k,助手随机1k,179,401,955,982,18.743,40.835,22.092,18.098,25.984,True,共有
5,电视频道直播与节目表查询,助手头部1k,助手随机1k,10,10,955,982,1.047,1.018,-0.029,-1.015,0.943,False,共有
6,动漫全集在线观看查询,助手头部1k,助手随机1k,20,15,955,982,2.094,1.527,-0.567,-1.836,0.656,False,共有
7,电影资源查询,助手头部1k,助手随机1k,70,53,955,982,7.33,5.397,-1.933,-4.147,0.248,False,共有
8,影视视频资源查询,助手头部1k,助手随机1k,131,82,955,982,13.717,8.35,-5.367,-8.176,-2.584,True,共有
9,影视文学动漫作品名称查询,助手头部1k,助手随机1k,79,63,955,982,8.272,6.415,-1.857,-4.214,0.473,False,共有
