外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
查询影视节目观看入口,2025搜索,2026搜索,289,292,0.1087,0.1075,True,裸片名或仅带实体类型词的作品查询,62.28,裸片名或仅带实体类型词的作品查询,54.11,True
短剧免费观看查询,2025搜索,2026搜索,96,52,0.2845,0.2142,True,获取作品的在线播放入口,47.92,裸片名或仅带实体类型词的作品查询,53.85,False
影视动漫剧情信息查询,2025搜索,2026搜索,190,176,0.0892,0.1579,False,查询剧情梗概或结局剧透,36.32,查询剧情梗概或结局剧透,36.93,True
影视动漫剧情信息查询,2025搜索,助手头部1k,190,122,0.2167,0.1702,True,查询剧情梗概或结局剧透,36.32,查询剧情梗概或结局剧透,46.72,True
影视动漫剧情信息查询,2025搜索,助手随机1k,190,367,0.6195,0.1378,True,查询剧情梗概或结局剧透,36.32,剧情设定讨论与同人假设问答,62.13,False
影视动漫剧情信息查询,2026搜索,助手头部1k,176,122,0.1998,0.1725,True,查询剧情梗概或结局剧透,36.93,查询剧情梗概或结局剧透,46.72,True
影视动漫剧情信息查询,2026搜索,助手随机1k,176,367,0.5628,0.1388,True,查询剧情梗概或结局剧透,36.93,剧情设定讨论与同人假设问答,62.13,False
影视动漫剧情信息查询,助手头部1k,助手随机1k,122,367,0.591,0.1592,True,查询剧情梗概或结局剧透,46.72,剧情设定讨论与同人假设问答,62.13,False
日韩泰剧在线观看,2025搜索,2026搜索,209,663,0.1673,0.0857,True,获取作品的在线播放入口,60.29,获取作品的在线播放入口,73.0,True
日韩泰剧在线观看,2025搜索,助手头部1k,209,55,0.1254,0.1742,False,获取作品的在线播放入口,60.29,获取作品的在线播放入口,70.91,True
日韩泰剧在线观看,2026搜索,助手头部1k,663,55,0.0963,0.1385,False,获取作品的在线播放入口,73.0,获取作品的在线播放入口,70.91,True
影视剧演员表查询,2025搜索,2026搜索,157,121,0.0262,0.0553,False,查询作品演员表与角色信息,94.9,查询作品演员表与角色信息,96.69,True
影视剧演员表查询,2025搜索,助手头部1k,157,41,0.0138,0.0785,False,查询作品演员表与角色信息,94.9,查询作品演员表与角色信息,95.12,True
影视剧演员表查询,2026搜索,助手头部1k,121,41,0.0323,0.0732,False,查询作品演员表与角色信息,96.69,查询作品演员表与角色信息,95.12,True
