source,label,n,distinct,hhi_strings,top1_pv_share,top5_pv_share
assistant_top,动漫资源与剧情查询,60,59,0.01722222222222222,0.1649531199482703,0.3407048173294536
assistant_top,电视剧与短剧查询推荐,68,64,0.016868512110726645,0.2986415008181438,0.4910384717835534
assistant_top,查询影视节目观看入口,24,23,0.045138888888888895,0.08913346767942953,0.3794760502247714
assistant_top,短剧免费观看查询,16,16,0.0625,0.32248093962497426,0.7051308468988254
assistant_top,视频内容查询与生成,116,113,0.009215219976218785,0.15215794576490294,0.2820753885477569
assistant_top,免费电视剧全集在线观看查询,75,71,0.014755555555555562,0.10948171956609082,0.30992366412213745
assistant_top,影视动漫剧情信息查询,122,119,0.008599838753023375,0.04331467100114382,0.19703810727830953
assistant_top,日韩泰剧在线观看,55,54,0.01884297520661156,0.18686497735340918,0.34924715387440314
assistant_top,电影资源查询（合并后目标）,70,69,0.014693877551020413,0.1420506634499397,0.3505428226779253
assistant_top,CCTV5直播观看（合并后目标）,8,8,0.125,0.2236637259989621,0.8033212247016087
assistant_top,免费影视在线观看查询,38,37,0.027700831024930747,0.09627940719245516,0.3413825266867032
assistant_top,视频平台官方应用下载与官网入口查询,23,22,0.04725897920604913,0.24057067891111844,0.532797638570023
assistant_top,电视节目表查询,2,2,0.5,0.5376044568245125,1.0
assistant_top,影视文学动漫作品名称查询,79,78,0.012978689312610165,0.09100248729317614,0.23283226992538114
assistant_top,影视视频资源查询（合并后目标）,131,126,0.008216304411164856,0.05820696414472789,0.19917780621273587
assistant_top,在线观看动漫全集（合并后目标）,20,20,0.05000000000000002,0.14063800277392513,0.4380027739251041
assistant_top,影视剧演员表查询,41,41,0.024390243902439025,0.1493035282342147,0.4522478939027441
assistant_top,影视剧免费在线观看查询,4,4,0.25,0.30260869565217396,1.0
assistant_top,查询《逆爱》电视剧在线观看资源（合并后目标）,3,3,0.3333333333333333,0.371900826446281,1.0
assistant_random,影视视频资源查询（合并后目标）,82,82,0.012195121951219511,0.04999999999999999,0.19
assistant_random,影视剧演员表查询,21,21,0.0476190476190476,0.09090909090909095,0.2727272727272729
assistant_random,电影资源查询（合并后目标）,53,53,0.018867924528301876,0.09230769230769233,0.2307692307692308
assistant_random,查询影视节目观看入口,18,18,0.05555555555555555,0.10526315789473688,0.3157894736842106
assistant_random,影视动漫剧情信息查询,367,367,0.002724795640326976,0.029680365296803648,0.11187214611872147
assistant_random,视频平台官方应用下载与官网入口查询,43,43,0.023255813953488372,0.12500000000000003,0.20833333333333337
assistant_random,电视剧与短剧查询推荐,29,29,0.03448275862068965,0.21951219512195122,0.41463414634146345
assistant_random,视频内容查询与生成,122,122,0.008196721311475407,0.36818181818181817,0.4272727272727273
assistant_random,影视文学动漫作品名称查询,63,63,0.015873015873015872,0.11842105263157887,0.23684210526315774
assistant_random,动漫资源与剧情查询,102,102,0.009803921568627447,0.019230769230769225,0.06730769230769229
assistant_random,影视剧免费在线观看查询,6,6,0.16666666666666669,0.2857142857142857,0.8571428571428571
assistant_random,免费电视剧全集在线观看查询,13,13,0.07692307692307694,0.11764705882352942,0.5294117647058824
assistant_random,免费影视在线观看查询,13,13,0.07692307692307694,0.19047619047619055,0.6190476190476193
assistant_random,在线观看动漫全集（合并后目标）,15,15,0.06666666666666667,0.1428571428571429,0.523809523809524
assistant_random,查询《逆爱》电视剧在线观看资源（合并后目标）,3,3,0.3333333333333333,0.3333333333333333,1.0
assistant_random,短剧免费观看查询,13,13,0.07692307692307694,0.20000000000000007,0.6000000000000002
assistant_random,电视节目表查询,3,3,0.3333333333333333,0.3333333333333333,1.0
assistant_random,CCTV5直播观看（合并后目标）,7,7,0.14285714285714285,0.3333333333333333,0.7777777777777778
assistant_random,日韩泰剧在线观看,9,9,0.1111111111111111,0.2,0.6
