label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
视频平台官方应用下载与官网入口查询,2026search,assistant_top,184,23,9999,955,0.0184018401840184,0.024083769633507852,0.5681929449489451,-0.27859696964156955,1.7730825195461404,stable,False,界面（同为头部流量）
短剧免费观看查询,2026search,assistant_top,52,16,9999,955,0.005200520052005201,0.016753926701570682,1.155340664956548,0.4938557357193075,2.1914404199691018,stable,True,界面（同为头部流量）
影视视频资源查询（合并后目标）,2026search,assistant_top,1197,131,9999,955,0.11971197119711971,0.13717277486910995,1.7460803671990237,-0.39244153212371347,4.155448592795674,stable,False,界面（同为头部流量）
影视剧演员表查询,2026search,assistant_top,121,41,9999,955,0.0121012101210121,0.04293193717277487,3.0830727051762765,1.9458622779756483,4.5751958384893765,stable,True,界面（同为头部流量）
视频内容查询与生成,2026search,assistant_top,285,116,9999,955,0.028502850285028504,0.12146596858638743,9.296311830135892,7.34406766045415,11.542476167367116,stable,True,界面（同为头部流量）
影视动漫剧情信息查询,2026search,assistant_top,176,122,9999,955,0.0176017601760176,0.12774869109947645,11.014693092345885,9.02632547534152,13.294611527498274,stable,True,界面（同为头部流量）
免费电视剧全集在线观看查询,assistant_top,assistant_random,75,13,955,982,0.07853403141361257,0.013238289205702648,-6.529574220790992,-8.487901465617512,-4.729726106753881,stable,True,深度（助手头部→长尾）
影视视频资源查询（合并后目标）,assistant_top,assistant_random,131,82,955,982,0.13717277486910995,0.0835030549898167,-5.366971987929325,-8.175940187081965,-2.583568920099822,stable,True,深度（助手头部→长尾）
日韩泰剧在线观看,assistant_top,assistant_random,55,9,955,982,0.05759162303664921,0.009164969450101833,-4.842665358654738,-6.56073444748457,-3.3009744761360795,stable,True,深度（助手头部→长尾）
电视剧与短剧查询推荐,assistant_top,assistant_random,68,29,955,982,0.0712041884816754,0.029531568228105907,-4.1672620253569495,-6.1826239881349965,-2.237640767712329,stable,True,深度（助手头部→长尾）
免费影视在线观看查询,assistant_top,assistant_random,38,13,955,982,0.039790575916230364,0.013238289205702648,-2.6552286710527713,-4.19175008756081,-1.2415601506802791,stable,True,深度（助手头部→长尾）
影视剧演员表查询,assistant_top,assistant_random,41,21,955,982,0.04293193717277487,0.021384928716904276,-2.154700845587059,-3.806662144977793,-0.5838580520098373,stable,True,深度（助手头部→长尾）
电影资源查询（合并后目标）,assistant_top,assistant_random,70,53,955,982,0.07329842931937172,0.0539714867617108,-1.9326942557660924,-4.146922807296215,0.2483003348592253,stable,False,深度（助手头部→长尾）
影视文学动漫作品名称查询,assistant_top,assistant_random,79,63,955,982,0.08272251308900523,0.06415478615071284,-1.8567726938292395,-4.213887699404265,0.47349924920003783,stable,False,深度（助手头部→长尾）
查询影视节目观看入口,assistant_top,assistant_random,24,18,955,982,0.025130890052356022,0.018329938900203666,-0.6800951152152356,-2.053872804915013,0.6479854687611222,stable,False,深度（助手头部→长尾）
在线观看动漫全集（合并后目标）,assistant_top,assistant_random,20,15,955,982,0.020942408376963352,0.015274949083503055,-0.5667459293460297,-1.8357365166428128,0.655896190011727,stable,False,深度（助手头部→长尾）
短剧免费观看查询,assistant_top,assistant_random,16,13,955,982,0.016753926701570682,0.013238289205702648,-0.3515637495868034,-1.5174283895312854,0.776524867033573,stable,False,深度（助手头部→长尾）
CCTV5直播观看（合并后目标）,assistant_top,assistant_random,8,7,955,982,0.008376963350785341,0.007128309572301426,-0.12486537784839151,-1.011030893814688,0.7322177358378948,stable,False,深度（助手头部→长尾）
查询《逆爱》电视剧在线观看资源（合并后目标）,assistant_top,assistant_random,3,3,955,982,0.0031413612565445027,0.003054989816700611,-0.00863714398438918,-0.6466707716987361,0.6156000940688032,stable,False,深度（助手头部→长尾）
电视节目表查询,assistant_top,assistant_random,2,3,955,982,0.0020942408376963353,0.003054989816700611,0.09607489790042756,-0.49056540097898,0.7042011468638164,stable,False,深度（助手头部→长尾）
影视剧免费在线观看查询,assistant_top,assistant_random,4,6,955,982,0.004188481675392671,0.006109979633401222,0.19214979580085512,-0.5399202153859652,0.9520943331342389,stable,False,深度（助手头部→长尾）
视频内容查询与生成,assistant_top,assistant_random,116,122,955,982,0.12146596858638743,0.12423625254582485,0.2770283959437417,-2.6603284458535703,3.2060895899093653,stable,False,深度（助手头部→长尾）
视频平台官方应用下载与官网入口查询,assistant_top,assistant_random,23,43,955,982,0.024083769633507852,0.04378818737270876,1.9704417739200908,0.34941992672378636,3.6409203540129416,stable,True,深度（助手头部→长尾）
动漫资源与剧情查询,assistant_top,assistant_random,60,102,955,982,0.06282722513089005,0.10386965376782077,4.104242863693072,1.645261610001803,6.582816207489484,stable,True,深度（助手头部→长尾）
影视动漫剧情信息查询,assistant_top,assistant_random,122,367,955,982,0.12774869109947645,0.37372708757637474,24.597839647689828,20.860409722330058,28.244656325751677,stable,True,深度（助手头部→长尾）
免费电视剧全集在线观看查询,2026search,assistant_random,1475,13,9999,982,0.1475147514751475,0.013238289205702648,-13.427646226944487,-14.32377636078502,-12.276339240947742,stable,True,界面+深度（不可单独归因）
免费影视在线观看查询,2026search,assistant_random,863,13,9999,982,0.08630863086308631,0.013238289205702648,-7.307034165738366,-8.09555811383379,-6.2361103315336,stable,True,界面+深度（不可单独归因）
影视文学动漫作品名称查询,2026search,assistant_random,1268,63,9999,982,0.1268126812681268,0.06415478615071284,-6.2657895117413975,-7.788554244778421,-4.441818616527355,stable,True,界面+深度（不可单独归因）
日韩泰剧在线观看,2026search,assistant_random,663,9,9999,982,0.0663066306630663,0.009164969450101833,-5.714166121296447,-6.379418449145508,-4.771781186994742,stable,True,界面+深度（不可单独归因）
在线观看动漫全集（合并后目标）,2026search,assistant_random,682,15,9999,982,0.06820682068206821,0.015274949083503055,-5.293187159856515,-6.080973478591156,-4.205265491003043,stable,True,界面+深度（不可单独归因）
电视剧与短剧查询推荐,2026search,assistant_random,749,29,9999,982,0.0749074907490749,0.029531568228105907,-4.5375922520969,-5.574042176753221,-3.1859188370174,stable,True,界面+深度（不可单独归因）
影视视频资源查询（合并后目标）,2026search,assistant_random,1197,82,9999,982,0.11971197119711971,0.0835030549898167,-3.6208916207303017,-5.322509657354527,-1.6248170807021554,stable,True,界面+深度（不可单独归因）
CCTV5直播观看（合并后目标）,2026search,assistant_random,320,7,9999,982,0.032003200320032,0.007128309572301426,-2.4874890747730576,-3.0040203687127653,-1.668016484813882,stable,True,界面+深度（不可单独归因）
电影资源查询（合并后目标）,2026search,assistant_random,734,53,9999,982,0.0734073407340734,0.0539714867617108,-1.9435853972362602,-3.2980145979093294,-0.27356089680822365,stable,True,界面+深度（不可单独归因）
查询影视节目观看入口,2026search,assistant_random,292,18,9999,982,0.029202920292029203,0.018329938900203666,-1.0872981391825538,-1.8429220911960975,0.004175004960012274,stable,False,界面+深度（不可单独归因）
影视剧免费在线观看查询,2026search,assistant_random,143,6,9999,982,0.014301430143014302,0.006109979633401222,-0.8191450509613081,-1.2349458338301744,-0.07202919441815867,stable,True,界面+深度（不可单独归因）
电视节目表查询,2026search,assistant_random,93,3,9999,982,0.0093009300930093,0.003054989816700611,-0.624594027630869,-0.9141526376028972,-0.01165585935885326,stable,True,界面+深度（不可单独归因）
查询《逆爱》电视剧在线观看资源（合并后目标）,2026search,assistant_random,22,3,9999,982,0.0022002200220022,0.003054989816700611,0.08547697946984108,-0.14554217403091235,0.6790235473767087,stable,False,界面+深度（不可单独归因）
短剧免费观看查询,2026search,assistant_random,52,13,9999,982,0.005200520052005201,0.013238289205702648,0.8037769153697447,0.23200942079243564,1.739833551936084,stable,True,界面+深度（不可单独归因）
影视剧演员表查询,2026search,assistant_random,121,21,9999,982,0.0121012101210121,0.021384928716904276,0.9283718595892175,0.15651018999347466,2.054216108885789,stable,True,界面+深度（不可单独归因）
视频平台官方应用下载与官网入口查询,2026search,assistant_random,184,43,9999,982,0.0184018401840184,0.04378818737270876,2.538634718869036,1.3914381460227778,4.026435969618715,stable,True,界面+深度（不可单独归因）
动漫资源与剧情查询,2026search,assistant_random,680,102,9999,982,0.06800680068006801,0.10386965376782077,3.586285308775276,1.7573136081653051,5.705745466936789,stable,True,界面+深度（不可单独归因）
视频内容查询与生成,2026search,assistant_random,285,122,9999,982,0.028502850285028504,0.12423625254582485,9.573340226079635,7.624800928045074,11.805410249560058,stable,True,界面+深度（不可单独归因）
影视动漫剧情信息查询,2026search,assistant_random,176,367,9999,982,0.0176017601760176,0.37372708757637474,35.61253274003571,32.62848481693727,38.69146985117642,stable,True,界面+深度（不可单独归因）
