label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
收看电视频道直播或查询节目表,2025search,2026search,164,396,9998,9999,0.016403280656131225,0.039603960396039604,2.320067973990838,1.8671922101989549,2.7822469998546464,stable,True,时间（搜索内部，2025→2026）
获取作品的网盘或资源下载渠道,2025search,2026search,11,297,9998,9999,0.0011002200440088017,0.0297029702970297,2.86027502530209,2.533395039927686,3.2148581459246715,stable,True,时间（搜索内部，2025→2026）
获取作品的在线播放入口,2026search,assistant_top,3362,164,9999,955,0.33623362336233625,0.17172774869109947,-16.45058746712368,-18.894577352600095,-13.765906198879835,stable,True,界面（同为头部流量）
收看电视频道直播或查询节目表,2026search,assistant_top,396,11,9999,955,0.039603960396039604,0.011518324607329843,-2.8085635788709764,-3.4548982469768474,-1.8384396227547493,stable,True,界面（同为头部流量）
裸片名或仅带实体类型词的作品查询,2026search,assistant_top,4415,405,9999,955,0.44154415441544154,0.42408376963350786,-1.746038478193368,-4.993791278000399,1.5584643285794904,stable,False,界面（同为头部流量）
直达指定集数的播放页,2026search,assistant_top,245,7,9999,955,0.024502450245024503,0.007329842931937173,-1.717260731308733,-2.213281583748225,-0.894014722357728,stable,True,界面（同为头部流量）
获取作品的网盘或资源下载渠道,2026search,assistant_top,297,19,9999,955,0.0297029702970297,0.019895287958115182,-0.980768233891452,-1.7748754680716323,0.16049755801287868,stable,False,界面（同为头部流量）
获取未删减或未遮挡版本,2026search,assistant_top,14,0,9999,955,0.0014001400140014,0.0,-0.14001400140014,-0.23489959154483264,0.26459832849376447,receded,False,界面（同为头部流量）
处理平台账号或客服问题,2026search,assistant_top,18,1,9999,955,0.0018001800180018,0.0010471204188481676,-0.07530595991536325,-0.21069370532359016,0.41519201193763333,stable,False,界面（同为头部流量）
下载或安装影视App与排障,2026search,assistant_top,119,12,9999,955,0.011901190119011902,0.012565445026178011,0.06642549071661091,-0.5179442183748378,1.0135070448700831,stable,False,界面（同为头部流量）
导航到指定影视站点或平台,2026search,assistant_top,500,50,9999,955,0.05000500050005,0.05235602094240838,0.23510204423583744,-1.0840290260089516,1.8874054908900046,stable,False,界面（同为头部流量）
按演职人员反查作品列表,2026search,assistant_top,70,11,9999,955,0.0070007000700070005,0.011518324607329843,0.4517624537322842,-0.0878355077603369,1.3623446823797942,stable,False,界面（同为头部流量）
获取成人或限制级内容,2026search,assistant_top,90,13,9999,955,0.009000900090009001,0.013612565445026177,0.4611665355017176,-0.13892458440318642,1.4294638599717637,stable,False,界面（同为头部流量）
核实播出信息与集数,2026search,assistant_top,95,15,9999,955,0.009500950095009501,0.015706806282722512,0.6205856187713011,-0.030706523251710673,1.6398376612281025,stable,False,界面（同为头部流量）
剧情设定讨论与同人假设问答,2026search,assistant_top,30,24,9999,955,0.003000300030003,0.025130890052356022,2.213059002235302,1.3845449156923004,3.4154883159830276,stable,True,界面（同为头部流量）
凭情节片段反查片名,2026search,assistant_top,22,25,9999,955,0.0022002200220022,0.02617801047120419,2.3977790449201986,1.551758790976464,3.6181777466751885,stable,True,界面（同为头部流量）
查询作品演员表与角色信息,2026search,assistant_top,127,40,9999,955,0.012701270127012701,0.041884816753926704,2.9183546626914003,1.794989254513572,4.396884069485119,stable,True,界面（同为头部流量）
查询剧情梗概或结局剧透,2026search,assistant_top,76,60,9999,955,0.007600760076007601,0.06282722513089005,5.522646505488245,4.138827540265795,7.250360960110447,stable,True,界面（同为头部流量）
获取片段、台词或混剪等衍生内容,2026search,assistant_top,123,98,9999,955,0.012301230123012302,0.10261780104712041,9.03165709241081,7.247887712602435,11.127598464496433,stable,True,界面（同为头部流量）
裸片名或仅带实体类型词的作品查询,assistant_top,assistant_random,405,203,955,982,0.42408376963350786,0.20672097759674135,-21.736279203676652,-25.713071533652865,-17.663073453465017,stable,True,深度（助手头部→长尾）
获取作品的在线播放入口,assistant_top,assistant_random,164,62,955,982,0.17172774869109947,0.06313645621181263,-10.859129247928683,-13.723512182618453,-8.032964813657806,stable,True,深度（助手头部→长尾）
导航到指定影视站点或平台,assistant_top,assistant_random,50,12,955,982,0.05235602094240838,0.012219959266802444,-4.013606167560593,-5.697030126407356,-2.4788635604941507,stable,True,深度（助手头部→长尾）
查询剧情梗概或结局剧透,assistant_top,assistant_random,60,26,955,982,0.06282722513089005,0.026476578411405296,-3.635064671948475,-5.547709010658624,-1.8109711824388433,stable,True,深度（助手头部→长尾）
查询作品演员表与角色信息,assistant_top,assistant_random,40,21,955,982,0.041884816753926704,0.021384928716904276,-2.049988803702243,-3.689053034948738,-0.4899181093716736,stable,True,深度（助手头部→长尾）
获取作品的网盘或资源下载渠道,assistant_top,assistant_random,19,8,955,982,0.019895287958115182,0.008146639511201629,-1.1748648446913554,-2.3428652668209207,-0.11522052896624432,stable,True,深度（助手头部→长尾）
获取成人或限制级内容,assistant_top,assistant_random,13,9,955,982,0.013612565445026177,0.009164969450101833,-0.4447595994924345,-1.4924453795045682,0.5472866174505514,stable,False,深度（助手头部→长尾）
下载或安装影视App与排障,assistant_top,assistant_random,12,9,955,982,0.012565445026178011,0.009164969450101833,-0.3400475576076178,-1.3633237249554389,0.6365052861127276,stable,False,深度（助手头部→长尾）
收看电视频道直播或查询节目表,assistant_top,assistant_random,11,9,955,982,0.011518324607329843,0.009164969450101833,-0.23533551572280098,-1.2333189488163399,0.7256809851782533,stable,False,深度（助手头部→长尾）
获取未删减或未遮挡版本,assistant_top,assistant_random,0,1,955,982,0.0,0.0010183299389002036,0.10183299389002036,-0.3074839776126731,0.5745570378628327,emergent,False,深度（助手头部→长尾）
按演职人员反查作品列表,assistant_top,assistant_random,11,15,955,982,0.011518324607329843,0.015274949083503055,0.3756624476173212,-0.7048765899140669,1.4769652686117818,stable,False,深度（助手头部→长尾）
直达指定集数的播放页,assistant_top,assistant_random,7,18,955,982,0.007329842931937173,0.018329938900203666,1.1000095968266492,0.07734208068438733,2.2118667548856803,stable,True,深度（助手头部→长尾）
凭情节片段反查片名,assistant_top,assistant_random,25,40,955,982,0.02617801047120419,0.04073319755600815,1.455518708480396,-0.1644053488638636,3.109571088977774,stable,False,深度（助手头部→长尾）
获取片段、台词或混剪等衍生内容,assistant_top,assistant_random,98,122,955,982,0.10261780104712041,0.12423625254582485,2.1618451498704436,-0.6721821636560168,4.992625393970636,stable,False,深度（助手头部→长尾）
核实播出信息与集数,assistant_top,assistant_random,15,43,955,982,0.015706806282722512,0.04378818737270876,2.808138108998625,1.30965165246973,4.399803821575426,stable,True,深度（助手头部→长尾）
处理平台账号或客服问题,assistant_top,assistant_random,1,29,955,982,0.0010471204188481676,0.029531568228105907,2.848444780925774,1.8350655824401416,4.1072740331379505,stable,True,深度（助手头部→长尾）
剧情设定讨论与同人假设问答,assistant_top,assistant_random,24,355,955,982,0.025130890052356022,0.3615071283095723,33.63762382572163,30.457364617206796,36.79892396634353,stable,True,深度（助手头部→长尾）
获取作品的在线播放入口,2026search,assistant_random,3362,62,9999,982,0.33623362336233625,0.06313645621181263,-27.309716715052364,-28.956387664950334,-25.37879258863468,stable,True,界面+深度（不可单独归因）
裸片名或仅带实体类型词的作品查询,2026search,assistant_random,4415,203,9999,982,0.44154415441544154,0.20672097759674135,-23.48231768187002,-26.087907191086497,-20.665037949636506,stable,True,界面+深度（不可单独归因）
导航到指定影视站点或平台,2026search,assistant_random,500,12,9999,982,0.05000500050005,0.012219959266802444,-3.778504123324756,-4.463977416108189,-2.787851722537661,stable,True,界面+深度（不可单独归因）
收看电视频道直播或查询节目表,2026search,assistant_random,396,9,9999,982,0.039603960396039604,0.009164969450101833,-3.043899094593777,-3.6340019716123066,-2.149921927784939,stable,True,界面+深度（不可单独归因）
获取作品的网盘或资源下载渠道,2026search,assistant_random,297,8,9999,982,0.0297029702970297,0.008146639511201629,-2.1556330785828073,-2.688930738946281,-1.3101102860475766,stable,True,界面+深度（不可单独归因）
直达指定集数的播放页,2026search,assistant_random,245,18,9999,982,0.024502450245024503,0.018329938900203666,-0.6172511344820837,-1.3609138562621426,0.4667733303335421,stable,False,界面+深度（不可单独归因）
下载或安装影视App与排障,2026search,assistant_random,119,9,9999,982,0.011901190119011902,0.009164969450101833,-0.2736220668910069,-0.7654127923011715,0.5653624221371485,stable,False,界面+深度（不可单独归因）
获取未删减或未遮挡版本,2026search,assistant_random,14,1,9999,982,0.0014001400140014,0.0010183299389002036,-0.03818100751011965,-0.1648099427897458,0.437918129356344,stable,False,界面+深度（不可单独归因）
获取成人或限制级内容,2026search,assistant_random,90,9,9999,982,0.009000900090009001,0.009164969450101833,0.01640693600928316,-0.4631546063520252,0.8494614553598123,stable,False,界面+深度（不可单独归因）
按演职人员反查作品列表,2026search,assistant_random,70,15,9999,982,0.0070007000700070005,0.015274949083503055,0.8274249013496054,0.20034233803190027,1.81562015948429,stable,True,界面+深度（不可单独归因）
查询作品演员表与角色信息,2026search,assistant_random,127,21,9999,982,0.012701270127012701,0.021384928716904276,0.8683658589891575,0.09493245372904219,1.9951256452758814,stable,True,界面+深度（不可单独归因）
查询剧情梗概或结局剧透,2026search,assistant_random,76,26,9999,982,0.007600760076007601,0.026476578411405296,1.8875818335397694,1.0316746122258806,3.100729875523872,stable,True,界面+深度（不可单独归因）
处理平台账号或客服问题,2026search,assistant_random,18,29,9999,982,0.0018001800180018,0.029531568228105907,2.7731388210104106,1.877809162856419,4.030750566286753,stable,True,界面+深度（不可单独归因）
核实播出信息与集数,2026search,assistant_random,95,43,9999,982,0.009500950095009501,0.04378818737270876,3.428723727769926,2.2972259515832802,4.906194055559576,stable,True,界面+深度（不可单独归因）
凭情节片段反查片名,2026search,assistant_random,22,40,9999,982,0.0022002200220022,0.04073319755600815,3.8532977534005948,2.779470496918484,5.281045288433486,stable,True,界面+深度（不可单独归因）
获取片段、台词或混剪等衍生内容,2026search,assistant_random,123,122,9999,982,0.012301230123012302,0.12423625254582485,11.193502242281255,9.261284866860466,13.413008267803633,stable,True,界面+深度（不可单独归因）
剧情设定讨论与同人假设问答,2026search,assistant_random,30,355,9999,982,0.003000300030003,0.3615071283095723,35.85068282795693,32.902353649535804,38.90548487605132,stable,True,界面+深度（不可单独归因）
