label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
查询习近平个人资料与讲话,assistant_top,assistant_random,2,1,889,950,0.0022497187851518562,0.0010526315789473684,-0.11970872062044878,-0.7175951370637481,0.39541238901421594,stable,False,深度（助手头部→长尾）
鞠婧祎资料与送花影响力查询,assistant_top,assistant_random,1,0,889,950,0.0011248593925759281,0.0,-0.11248593925759282,-0.634395596791715,0.30076415352467917,receded,False,深度（助手头部→长尾）
肖战个人资料简介查询,assistant_top,assistant_random,1,0,889,950,0.0011248593925759281,0.0,-0.11248593925759282,-0.634395596791715,0.30076415352467917,receded,False,深度（助手头部→长尾）
查询鹿晗关晓彤近况与感情动态,assistant_top,assistant_random,1,0,889,950,0.0011248593925759281,0.0,-0.11248593925759282,-0.634395596791715,0.30076415352467917,receded,False,深度（助手头部→长尾）
查询人物个人资料简历,assistant_top,assistant_random,1,0,889,950,0.0011248593925759281,0.0,-0.11248593925759282,-0.634395596791715,0.30076415352467917,receded,False,深度（助手头部→长尾）
查询人物图片,assistant_top,assistant_random,15,15,889,950,0.01687289088863892,0.015789473684210527,-0.1083417204428394,-1.3517030034125288,1.0991898114963312,stable,False,深度（助手头部→长尾）
查询中国中央党政军领导成员名单与职务,assistant_top,assistant_random,13,13,889,950,0.014623172103487065,0.01368421052631579,-0.09389615771712746,-1.2638930112189988,1.040149534075522,stable,False,深度（助手头部→长尾）
查询部长级官员任职信息,assistant_top,assistant_random,1,2,889,950,0.0011248593925759281,0.002105263157894737,0.09804037653188087,-0.4457697053639181,0.6595462247681116,stable,False,深度（助手头部→长尾）
省级党委书记任免查询,assistant_top,assistant_random,0,1,889,950,0.0,0.0010526315789473684,0.10526315789473684,-0.33363223666429775,0.5938300769604536,emergent,False,深度（助手头部→长尾）
七一勋章获得者信息查询,assistant_top,assistant_random,0,1,889,950,0.0,0.0010526315789473684,0.10526315789473684,-0.33363223666429775,0.5938300769604536,emergent,False,深度（助手头部→长尾）
人物简历查询,assistant_top,assistant_random,4,7,889,950,0.0044994375703037125,0.007368421052631579,0.28689834823278665,-0.5104061717620353,1.1103803476109448,stable,False,深度（助手头部→长尾）
查询女性人物资料,assistant_top,assistant_random,1,4,889,950,0.0011248593925759281,0.004210526315789474,0.30856669232135453,-0.2732744629226478,0.9716079774218348,stable,False,深度（助手头部→长尾）
明星百度影响力查询,assistant_top,assistant_random,0,5,889,950,0.0,0.005263157894736842,0.5263157894736842,0.0010551896353955606,1.226113910251922,emergent,True,深度（助手头部→长尾）
党委书记及常委任职查询,assistant_top,assistant_random,3,9,889,950,0.003374578177727784,0.009473684210526316,0.6099106032798532,-0.17959442403442122,1.482072927509531,stable,False,深度（助手头部→长尾）
领导班子成员名单查询,assistant_top,assistant_random,1,12,889,950,0.0011248593925759281,0.01263157894736842,1.1506719554792493,0.4003096871910884,2.086949453392833,stable,True,深度（助手头部→长尾）
查询人物身份与归属信息,assistant_top,assistant_random,15,36,889,950,0.01687289088863892,0.037894736842105266,2.1021845953466345,0.6044880375396975,3.661781562651161,stable,True,深度（助手头部→长尾）
人物年龄及属性查询,assistant_top,assistant_random,2,27,889,950,0.0022497187851518562,0.028421052631578948,2.617133384642709,1.5554501746577993,3.8890956522012923,stable,True,深度（助手头部→长尾）
人物及机构基本信息查询,assistant_top,assistant_random,33,92,889,950,0.03712035995500562,0.0968421052631579,5.972174530815227,3.7180953713716964,8.27517719822263,stable,True,深度（助手头部→长尾）
查询个人背景与任职信息,assistant_top,assistant_random,3,95,889,950,0.003374578177727784,0.1,9.662542182227222,7.796155149635757,11.746210565145125,stable,True,深度（助手头部→长尾）
列举特定对象的重要成果与相关条目,assistant_top,assistant_random,12,115,889,950,0.013498312710911136,0.12105263157894737,10.755431886803624,8.590388979396774,13.056950624797986,stable,True,深度（助手头部→长尾）
查询人物背景与个人生活,assistant_top,assistant_random,64,269,889,950,0.0719910011248594,0.2831578947368421,21.116689361198272,17.760992175010788,24.43387630332363,stable,True,深度（助手头部→长尾）
人物资料查询,2026search,assistant_random,6339,82,9982,950,0.6350430775395712,0.0863157894736842,-54.8727288065887,-56.74811838818652,-52.69797062691614,stable,True,界面+深度（不可单独归因）
专名信息查询,2026search,assistant_random,744,34,9982,950,0.07453416149068323,0.035789473684210524,-3.8744687806472706,-5.012951809809386,-2.40647272147954,stable,True,界面+深度（不可单独归因）
名称含义查询,2026search,assistant_random,294,8,9982,950,0.029453015427769985,0.008421052631578947,-2.103196279619104,-2.646055702731875,-1.233768832086384,stable,True,界面+深度（不可单独归因）
百度送花明星影响力查询,2026search,assistant_random,206,0,9982,950,0.02063714686435584,0.0,-2.063714686435584,-2.3616027165340023,-1.5837975365422332,receded,True,界面+深度（不可单独归因）
人物角色资料查询,2026search,assistant_random,247,9,9982,950,0.024744540172310158,0.009473684210526316,-1.5270855961783842,-2.079820734012931,-0.636329505708144,stable,True,界面+深度（不可单独归因）
查询人物个人资料简历,2026search,assistant_random,134,0,9982,950,0.013424163494289721,0.0,-1.342416349428972,-1.5876264330615126,-0.8892431825042624,receded,True,界面+深度（不可单独归因）
肖战个人资料简介查询,2026search,assistant_random,131,0,9982,950,0.013123622520536966,0.0,-1.3123622520536966,-1.5550865387364385,-0.8603338924096187,receded,True,界面+深度（不可单独归因）
人物个人简介查询,2026search,assistant_random,141,2,9982,950,0.014125425766379483,0.002105263157894737,-1.2020162608484746,-1.495768779908044,-0.6084684893487454,stable,True,界面+深度（不可单独归因）
人名信息查询,2026search,assistant_random,163,5,9982,950,0.01632939290723302,0.005263157894736842,-1.1066235012496177,-1.5097900488145686,-0.36978874226264646,stable,True,界面+深度（不可单独归因）
鞠婧祎资料与送花影响力查询,2026search,assistant_random,108,0,9982,950,0.010819475055099179,0.0,-1.081947505509918,-1.3045434044210793,-0.6387704799388306,receded,True,界面+深度（不可单独归因）
明星百度影响力查询,2026search,assistant_random,144,5,9982,950,0.014425966740132239,0.005263157894736842,-0.9162808845395397,-1.3099055812882223,-0.1839250662111675,stable,True,界面+深度（不可单独归因）
七一勋章获得者信息查询,2026search,assistant_random,87,1,9982,950,0.008715688238829894,0.0010526315789473684,-0.7663056659882526,-0.9862869136094455,-0.25082500876999064,stable,True,界面+深度（不可单独归因）
查询习近平个人资料与讲话,2026search,assistant_random,85,1,9982,950,0.00851532758966139,0.0010526315789473684,-0.7462696010714022,-0.9643501266476722,-0.23145008658627292,stable,True,界面+深度（不可单独归因）
查询中国中央党政军领导成员名单与职务,2026search,assistant_random,190,13,9982,950,0.019034261671007816,0.01368421052631579,-0.5350051144692025,-1.170559322443483,0.4557918711750507,stable,False,界面+深度（不可单独归因）
查询含“马”字人物信息,2026search,assistant_random,50,1,9982,950,0.005009016229212583,0.0010526315789473684,-0.39563846502652145,-0.5765640440870085,0.10762349998948047,stable,False,界面+深度（不可单独归因）
人物简历查询,2026search,assistant_random,99,7,9982,950,0.009917852133840914,0.007368421052631579,-0.25494310812093346,-0.6906520039722109,0.5411167555545883,stable,False,界面+深度（不可单独归因）
查询部长级官员任职信息,2026search,assistant_random,36,2,9982,950,0.0036064916850330597,0.002105263157894737,-0.1501228527138323,-0.3561374392078186,0.4126497629046285,stable,False,界面+深度（不可单独归因）
查询习近平总书记个人信息与讲话,2026search,assistant_random,14,0,9982,950,0.001402524544179523,0.0,-0.1402524544179523,-0.23529940228664387,0.26645287265696527,receded,False,界面+深度（不可单独归因）
美女图片查询,2026search,assistant_random,51,4,9982,950,0.005109196553796835,0.004210526315789474,-0.0898670238007361,-0.3928555129454796,0.5779275539669119,stable,False,界面+深度（不可单独归因）
查询人物配偶及亲属关系,2026search,assistant_random,38,3,9982,950,0.003806852334201563,0.003157894736842105,-0.06489575973594579,-0.316668732433225,0.5523199118242241,stable,False,界面+深度（不可单独归因）
查询鹿晗关晓彤近况与感情动态,2026search,assistant_random,6,0,9982,950,0.0006010819475055099,0.0,-0.060108194750550986,-0.13108825453596218,0.34394120532565314,receded,False,界面+深度（不可单独归因）
官员职务及履历查询,2026search,assistant_random,48,5,9982,950,0.004808655580044079,0.005263157894736842,0.045450231469276306,-0.2938698552100663,0.7551210191521676,stable,False,界面+深度（不可单独归因）
省级党委书记任免查询,2026search,assistant_random,1,1,9982,950,0.00010018032458425165,0.0010526315789473684,0.09524512543631167,-0.003219061783994487,0.583881687726071,stable,False,界面+深度（不可单独归因）
查询女性人物资料,2026search,assistant_random,28,4,9982,950,0.002805049088359046,0.004210526315789474,0.14054772274304272,-0.14524343994067046,0.8027419474690508,stable,False,界面+深度（不可单独归因）
查询女性人物及角色信息,2026search,assistant_random,56,8,9982,950,0.005610098176718092,0.008421052631578947,0.28109544548608545,-0.1659558536032349,1.1019918719473192,stable,False,界面+深度（不可单独归因）
党委书记及常委任职查询,2026search,assistant_random,66,9,9982,950,0.006611901422560609,0.009473684210526316,0.28617827879657076,-0.19643618076525607,1.1411725540486342,stable,False,界面+深度（不可单独归因）
领导班子成员名单查询,2026search,assistant_random,43,12,9982,950,0.004307753957122821,0.01263157894736842,0.83238249902456,0.2730670327667601,1.77063121912297,stable,True,界面+深度（不可单独归因）
查询人物图片,2026search,assistant_random,64,15,9982,950,0.006411540773392106,0.015789473684210527,0.9377932910818421,0.29331877536660195,1.957075859161659,stable,True,界面+深度（不可单独归因）
人物年龄及属性查询,2026search,assistant_random,40,27,9982,950,0.004007212983370066,0.028421052631578948,2.441383964820888,1.5480294488128745,3.707296042826369,stable,True,界面+深度（不可单独归因）
查询人物身份与归属信息,2026search,assistant_random,31,36,9982,950,0.003105590062111801,0.037894736842105266,3.4789146779993465,2.430985627769426,4.893945827638353,stable,True,界面+深度（不可单独归因）
查询明星娱乐八卦动态,2026search,assistant_random,98,43,9982,950,0.009817671809256662,0.045263157894736845,3.5445486085480185,2.3761860618619393,5.069704257602002,stable,True,界面+深度（不可单独归因）
查询对象身份,2026search,assistant_random,59,42,9982,950,0.005910639150470847,0.04421052631578947,3.8299887165318625,2.683415218573721,5.336772422791301,stable,True,界面+深度（不可单独归因）
人物及机构基本信息查询,2026search,assistant_random,43,92,9982,950,0.004307753957122821,0.0968421052631579,9.253435130603508,7.525535150157019,11.302634235587366,stable,True,界面+深度（不可单独归因）
查询个人背景与任职信息,2026search,assistant_random,21,95,9982,950,0.0021037868162692847,0.1,9.789621318373072,8.03654855107897,11.862638720203227,stable,True,界面+深度（不可单独归因）
列举特定对象的重要成果与相关条目,2026search,assistant_random,8,115,9982,950,0.0008014425966740132,0.12105263157894737,12.025118898227335,10.100498548683207,14.253742395772568,stable,True,界面+深度（不可单独归因）
查询人物背景与个人生活,2026search,assistant_random,69,269,9982,950,0.0069124423963133645,0.2831578947368421,27.62454523405287,24.845393815917976,30.57589939697818,stable,True,界面+深度（不可单独归因）
