source,label,n,distinct,hhi_strings,top1_pv_share,top5_pv_share
assistant_top,图片搜索,41,41,0.024390243902439025,0.11689894547188807,0.40054404465405474
assistant_top,查询事物图片,2,2,0.5,0.6372980910425845,1.0
assistant_top,女生头像图片查询,5,5,0.20000000000000004,0.28069111852076384,1.0
assistant_top,头像图片查询,2,2,0.5,0.7566105769230769,1.0
assistant_top,查询感谢老师话语模板,12,12,0.08333333333333334,0.12801844436354812,0.5283339400558185
assistant_top,早安问候图片查询,5,5,0.20000000000000004,0.21254208754208756,1.0
assistant_top,情侣头像查询,11,11,0.09090909090909091,0.2041130117240054,0.6652572233967583
assistant_top,查询故事内容,1,1,1.0,1.0,1.0
assistant_random,生成角色扮演对话,579,579,0.0017271157167530224,0.02773497688751926,0.05855161787365177
assistant_random,文案短句查询,131,131,0.007633587786259541,0.24782608695652172,0.33043478260869563
assistant_random,再生成与调整回答,58,58,0.017241379310344827,0.2409638554216867,0.3373493975903613
assistant_random,术语定义查询,14,14,0.07142857142857142,0.07142857142857145,0.35714285714285726
assistant_random,经典语录短句查询,10,10,0.10000000000000003,0.16666666666666666,0.5833333333333334
assistant_random,思想汇报与心得体会范文查询,15,15,0.06666666666666667,0.0666666666666667,0.3333333333333335
assistant_random,图片搜索,21,21,0.0476190476190476,0.24137931034482762,0.4482758620689656
assistant_random,调整生成结果,35,35,0.028571428571428567,0.1320754716981132,0.4150943396226414
assistant_random,女生头像图片查询,10,10,0.10000000000000003,0.18181818181818185,0.5454545454545455
assistant_random,家长寄语评语写法查询,10,10,0.10000000000000003,0.23529411764705885,0.7058823529411765
assistant_random,查询事物图片,11,11,0.09090909090909091,0.16666666666666666,0.5
assistant_random,办公文档与演示文稿模板查询,7,7,0.14285714285714285,0.25,0.75
assistant_random,获取爆笑笑话与脑筋急转弯合集,5,5,0.20000000000000004,0.3333333333333333,1.0
assistant_random,查询故事内容,4,4,0.25,0.4,1.0
assistant_random,文书写法与模板查询,11,11,0.09090909090909091,0.09090909090909093,0.45454545454545464
assistant_random,按关键词查找图片,7,7,0.14285714285714285,0.14285714285714285,0.7142857142857143
assistant_random,安全标志与安全生产信息查询,1,1,1.0,1.0,1.0
assistant_random,微信头像图片查询,8,8,0.125,0.3333333333333333,0.7499999999999999
assistant_random,头像图片查询,2,2,0.5,0.5,1.0
assistant_random,查找漫画资源,3,3,0.3333333333333333,0.5,1.0
assistant_random,男生头像查询,2,2,0.5,0.5,1.0
assistant_random,情侣头像查询,3,3,0.3333333333333333,0.3333333333333333,1.0
assistant_random,早安问候图片查询,2,2,0.5,0.6666666666666666,1.0
assistant_random,七月及七一图片与祝福语查询,1,1,1.0,1.0,1.0
assistant_random,人口统计数据查询,1,1,1.0,1.0,1.0
assistant_random,查询感谢老师话语模板,2,2,0.5,0.5,1.0
