label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
学习某类文字怎么写,assistant_top,assistant_random,13,6,850,953,0.015294117647058824,0.0062959076600209865,-0.8998209987037837,-2.022391094131075,0.0721222756464768,stable,False,深度（助手头部→长尾）
获取可套用文书模板或范文,assistant_top,assistant_random,5,8,850,953,0.0058823529411764705,0.008394543546694649,0.2512190605518178,-0.6327789108153273,1.1267770244535684,stable,False,深度（助手头部→长尾）
获取应景问候图片,assistant_top,assistant_random,2,5,850,953,0.002352941176470588,0.005246589716684155,0.2893648540213567,-0.3982339050280106,1.007570344091203,stable,False,深度（助手头部→长尾）
查询词语或概念的含义,assistant_top,assistant_random,32,40,850,953,0.03764705882352941,0.04197271773347324,0.43256589099438314,-1.4287561226980767,2.2580841313757682,stable,False,深度（助手头部→长尾）
进入指定网站或电子报刊页面,assistant_top,assistant_random,1,6,850,953,0.001176470588235294,0.0062959076600209865,0.5119437071785693,-0.1314152403262334,1.2554334587671592,stable,False,深度（助手头部→长尾）
索取受限、欺骗性或有害内容,assistant_top,assistant_random,0,5,850,953,0.0,0.005246589716684155,0.5246589716684155,-0.016289552259055994,1.2222731390596018,emergent,False,深度（助手头部→长尾）
查询具体数字或年度主题,assistant_top,assistant_random,0,6,850,953,0.0,0.0062959076600209865,0.6295907660020986,0.06522192632263668,1.3667420158621597,emergent,True,深度（助手头部→长尾）
获取漫画免费阅读或下载入口,assistant_top,assistant_random,4,12,850,953,0.004705882352941176,0.012591815320041973,0.7885932967100797,-0.1204045618793715,1.7608468157350479,stable,False,深度（助手头部→长尾）
查询官方政策法规或合规原文,assistant_top,assistant_random,0,9,850,953,0.0,0.00944386149003148,0.944386149003148,0.3103478859190317,1.7850330399113767,emergent,True,深度（助手头部→长尾）
获取故事或典故全文/梗概,assistant_top,assistant_random,1,12,850,953,0.001176470588235294,0.012591815320041973,1.1415344731806678,0.37560826927101254,2.0753660005417194,stable,True,深度（助手头部→长尾）
获取单位或组织指定写作成稿,assistant_top,assistant_random,1,14,850,953,0.001176470588235294,0.014690451206715634,1.351398061848034,0.5462591048572161,2.337821487349305,stable,True,深度（助手头部→长尾）
补全或解释给定句子,assistant_top,assistant_random,1,15,850,953,0.001176470588235294,0.015739769150052464,1.456329856181717,0.6319896054544141,2.4676546246330435,stable,True,深度（助手头部→长尾）
获取说明性/参考图片,assistant_top,assistant_random,42,61,850,953,0.04941176470588235,0.06400839454354669,1.459662983766434,-0.7107424335337658,3.607509118893484,stable,False,深度（助手头部→长尾）
现场生成或改写文字内容,assistant_top,assistant_random,6,87,850,953,0.007058823529411765,0.0912906610703043,8.423183754089253,6.561861568144073,10.455807413154506,stable,True,深度（助手头部→长尾）
倾诉并寻求情绪支持,assistant_top,assistant_random,6,224,850,953,0.007058823529411765,0.23504721930745015,22.79883957780384,20.087642967355468,25.62001850088491,stable,True,深度（助手头部→长尾）
获取说明性/参考图片,2026search,assistant_random,2447,61,9995,953,0.2448224112056028,0.06400839454354669,-18.08140166620561,-19.708423423984655,-16.156068157084864,stable,True,界面+深度（不可单独归因）
获取漫画免费阅读或下载入口,2026search,assistant_random,1647,12,9995,953,0.1647823911955978,0.012591815320041973,-15.219057587555582,-16.13374553224546,-14.047301077960928,stable,True,界面+深度（不可单独归因）
查询词语或概念的含义,2026search,assistant_random,1197,40,9995,953,0.11975987993996999,0.04197271773347324,-7.778716220649676,-9.056945598139137,-6.184673525664385,stable,True,界面+深度（不可单独归因）
获取个人装饰用图（头像/壁纸）,2026search,assistant_random,668,5,9995,953,0.06683341670835417,0.005246589716684155,-6.158682699167002,-6.747473852155669,-5.315756439566509,stable,True,界面+深度（不可单独归因）
获取应景问候图片,2026search,assistant_random,469,5,9995,953,0.04692346173086543,0.005246589716684155,-4.167687201418127,-4.694069189577359,-3.3647895591207915,stable,True,界面+深度（不可单独归因）
获取可套用文书模板或范文,2026search,assistant_random,441,8,9995,953,0.04412206103051526,0.008394543546694649,-3.572751748382061,-4.162440323346547,-2.677345042013938,stable,True,界面+深度（不可单独归因）
进入指定网站或电子报刊页面,2026search,assistant_random,378,6,9995,953,0.037818909454727365,0.0062959076600209865,-3.152300179470638,-3.671747007656597,-2.3334406814090602,stable,True,界面+深度（不可单独归因）
获取故事或典故全文/梗概,2026search,assistant_random,422,12,9995,953,0.042221110555277636,0.012591815320041973,-2.9629295235235666,-3.640195582836329,-1.9605536234124668,stable,True,界面+深度（不可单独归因）
查询官方政策法规或合规原文,2026search,assistant_random,229,9,9995,953,0.022911455727863933,0.00944386149003148,-1.3467594237832452,-1.8917753410499825,-0.4621158933626709,stable,True,界面+深度（不可单独归因）
学习某类文字怎么写,2026search,assistant_random,187,6,9995,953,0.01870935467733867,0.0062959076600209865,-1.2413447017317683,-1.685375563436743,-0.4636782848855328,stable,True,界面+深度（不可单独归因）
查询具体数字或年度主题,2026search,assistant_random,175,6,9995,953,0.017508754377188594,0.0062959076600209865,-1.1212846717167608,-1.559954737988618,-0.3462925406454916,stable,True,界面+深度（不可单独归因）
获取单位或组织指定写作成稿,2026search,assistant_random,174,14,9995,953,0.017408704352176087,0.014690451206715634,-0.2718253145460453,-0.9247985341624546,0.7383830903612211,stable,False,界面+深度（不可单独归因）
索取受限、欺骗性或有害内容,2026search,assistant_random,54,5,9995,953,0.005402701350675338,0.005246589716684155,-0.015611163399118291,-0.3577912734414879,0.6932782287513399,stable,False,界面+深度（不可单独归因）
补全或解释给定句子,2026search,assistant_random,129,15,9995,953,0.012906453226613306,0.015739769150052464,0.2833315923439158,-0.37975299062787793,1.3103314380227704,stable,False,界面+深度（不可单独归因）
索取露骨或性化内容,2026search,assistant_random,95,20,9995,953,0.009504752376188095,0.02098635886673662,1.1481606490548526,0.3827547327342129,2.281992049336321,stable,True,界面+深度（不可单独归因）
生成或修改图片,2026search,assistant_random,5,35,9995,953,0.0005002501250625312,0.03672612801678909,3.622587789172656,2.6001887618048896,5.01506541921533,stable,True,界面+深度（不可单独归因）
获取现成可直接发布文案,2026search,assistant_random,981,138,9995,953,0.09814907453726864,0.14480587618048268,4.6656801643214045,2.4899664814345766,7.109478847607129,stable,True,界面+深度（不可单独归因）
现场生成或改写文字内容,2026search,assistant_random,80,87,9995,953,0.0080040020010005,0.0912906610703043,8.32866590693038,6.649119005324011,10.331221224364793,stable,True,界面+深度（不可单独归因）
倾诉并寻求情绪支持,2026search,assistant_random,25,224,9995,953,0.0025012506253126563,0.23504721930745015,23.25459686821375,20.669405627901256,26.050959585912153,stable,True,界面+深度（不可单独归因）
依赖前文的修改或追问,2026search,assistant_random,192,245,9995,953,0.0192096048024012,0.2570828961175236,23.78732913151224,21.098576334317748,26.66662565854656,stable,True,界面+深度（不可单独归因）
