key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
NK_XH,消化内科,2025搜索,2025搜索随机1w,627,519,9998,10000,6.271,5.19,-1.081,-1.727,-0.437,True,共有
NK_XX,心血管内科,2025搜索,2025搜索随机1w,476,341,9998,10000,4.761,3.41,-1.351,-1.902,-0.803,True,共有
NK_XY,血液内科,2025搜索,2025搜索随机1w,123,79,9998,10000,1.23,0.79,-0.44,-0.723,-0.163,True,共有
PF,皮肤科,2025搜索,2025搜索随机1w,559,506,9998,10000,5.591,5.06,-0.531,-1.155,0.092,False,共有
PF_XB,性病科,2025搜索,2025搜索随机1w,62,51,9998,10000,0.62,0.51,-0.11,-0.323,0.1,False,共有
QK,全科/综合,2025搜索,2025搜索随机1w,96,142,9998,10000,0.96,1.42,0.46,0.159,0.765,True,共有
TT,疼痛科,2025搜索,2025搜索随机1w,3,5,9998,10000,0.03,0.05,0.02,-0.045,0.09,False,共有
WFPD,无法判断,2025搜索,2025搜索随机1w,392,319,9998,10000,3.921,3.19,-0.731,-1.246,-0.217,True,共有
WK_GK,骨科,2025搜索,2025搜索随机1w,277,396,9998,10000,2.771,3.96,1.189,0.69,1.692,True,共有
WK_MN,泌尿外科,2025搜索,2025搜索随机1w,135,156,9998,10000,1.35,1.56,0.21,-0.123,0.545,False,共有
WK_PW,普通外科,2025搜索,2025搜索随机1w,202,256,9998,10000,2.02,2.56,0.54,0.125,0.957,True,共有
WK_SJ,神经外科,2025搜索,2025搜索随机1w,7,31,9998,10000,0.07,0.31,0.24,0.122,0.375,True,共有
WK_SZ,烧伤整形科,2025搜索,2025搜索随机1w,8,23,9998,10000,0.08,0.23,0.15,0.041,0.271,True,共有
WK_XX,心胸外科,2025搜索,2025搜索随机1w,4,12,9998,10000,0.04,0.12,0.08,-0.001,0.173,False,共有
YK,眼科,2025搜索,2025搜索随机1w,120,134,9998,10000,1.2,1.34,0.14,-0.172,0.453,False,共有
YP_GENERIC,药品通用问题,2025搜索,2025搜索随机1w,1056,552,9998,10000,10.562,5.52,-5.042,-5.795,-4.293,True,共有
YS,养生保健营养,2025搜索,2025搜索随机1w,1411,1154,9998,10000,14.113,11.54,-2.573,-3.499,-1.647,True,共有
ZL,肿瘤科,2025搜索,2025搜索随机1w,149,175,9998,10000,1.49,1.75,0.26,-0.091,0.612,False,共有
ZY,中医科,2025搜索,2025搜索随机1w,1177,604,9998,10000,11.772,6.04,-5.732,-6.52,-4.948,True,共有
EB,耳鼻咽喉科,2025搜索,2026搜索,172,166,9998,9998,1.72,1.66,-0.06,-0.419,0.299,False,共有
EK,儿科,2025搜索,2026搜索,105,98,9998,9998,1.05,0.98,-0.07,-0.351,0.21,False,共有
FCK_CK,产科,2025搜索,2026搜索,110,85,9998,9998,1.1,0.85,-0.25,-0.527,0.023,False,共有
FCK_FK,妇科,2025搜索,2026搜索,508,448,9998,9998,5.081,4.481,-0.6,-1.193,-0.008,True,共有
FCK_SZ,生殖医学科,2025搜索,2026搜索,10,10,9998,9998,0.1,0.1,0.0,-0.096,0.096,False,共有
FYL,非医疗内容,2025搜索,2026搜索,84,104,9998,9998,0.84,1.04,0.2,-0.069,0.471,False,共有
GR,感染科,2025搜索,2026搜索,164,135,9998,9998,1.64,1.35,-0.29,-0.63,0.047,False,共有
JC,检验影像病理,2025搜索,2026搜索,288,242,9998,9998,2.881,2.42,-0.46,-0.908,-0.014,True,共有
JS,精神心理科,2025搜索,2026搜索,168,179,9998,9998,1.68,1.79,0.11,-0.253,0.474,False,共有
JY,就医事务,2025搜索,2026搜索,217,222,9998,9998,2.17,2.22,0.05,-0.358,0.458,False,共有
JZ,急诊科,2025搜索,2026搜索,80,60,9998,9998,0.8,0.6,-0.2,-0.436,0.032,False,共有
KF,康复医学科,2025搜索,2026搜索,17,21,9998,9998,0.17,0.21,0.04,-0.085,0.168,False,共有
KQ,口腔科,2025搜索,2026搜索,102,112,9998,9998,1.02,1.12,0.1,-0.187,0.388,False,共有
MR,医学美容科,2025搜索,2026搜索,1,2,9998,9998,0.01,0.02,0.01,-0.039,0.064,False,共有
NANKE,男科,2025搜索,2026搜索,113,145,9998,9998,1.13,1.45,0.32,0.007,0.637,True,共有
NK_FS,风湿免疫科,2025搜索,2026搜索,69,81,9998,9998,0.69,0.81,0.12,-0.121,0.363,False,共有
NK_HX,呼吸内科,2025搜索,2026搜索,219,287,9998,9998,2.19,2.871,0.68,0.245,1.118,True,共有
NK_NF,内分泌科,2025搜索,2026搜索,324,345,9998,9998,3.241,3.451,0.21,-0.289,0.71,False,共有
NK_SJ,神经内科,2025搜索,2026搜索,259,275,9998,9998,2.591,2.751,0.16,-0.288,0.609,False,共有
NK_SN,肾内科,2025搜索,2026搜索,104,99,9998,9998,1.04,0.99,-0.05,-0.331,0.23,False,共有
NK_XH,消化内科,2025搜索,2026搜索,627,594,9998,9998,6.271,5.941,-0.33,-0.995,0.334,False,共有
NK_XX,心血管内科,2025搜索,2026搜索,476,521,9998,9998,4.761,5.211,0.45,-0.154,1.055,False,共有
NK_XY,血液内科,2025搜索,2026搜索,123,98,9998,9998,1.23,0.98,-0.25,-0.544,0.041,False,共有
PF,皮肤科,2025搜索,2026搜索,559,506,9998,9998,5.591,5.061,-0.53,-1.154,0.093,False,共有
PF_XB,性病科,2025搜索,2026搜索,62,54,9998,9998,0.62,0.54,-0.08,-0.295,0.133,False,共有
QK,全科/综合,2025搜索,2026搜索,96,102,9998,9998,0.96,1.02,0.06,-0.217,0.337,False,共有
TT,疼痛科,2025搜索,2026搜索,3,5,9998,9998,0.03,0.05,0.02,-0.045,0.09,False,共有
WFPD,无法判断,2025搜索,2026搜索,392,344,9998,9998,3.921,3.441,-0.48,-1.004,0.042,False,共有
WK_GK,骨科,2025搜索,2026搜索,277,279,9998,9998,2.771,2.791,0.02,-0.437,0.477,False,共有
WK_MN,泌尿外科,2025搜索,2026搜索,135,133,9998,9998,1.35,1.33,-0.02,-0.341,0.301,False,共有
WK_PW,普通外科,2025搜索,2026搜索,202,199,9998,9998,2.02,1.99,-0.03,-0.42,0.36,False,共有
WK_SJ,神经外科,2025搜索,2026搜索,7,5,9998,9998,0.07,0.05,-0.02,-0.1,0.056,False,共有
WK_SZ,烧伤整形科,2025搜索,2026搜索,8,8,9998,9998,0.08,0.08,0.0,-0.087,0.087,False,共有
WK_XX,心胸外科,2025搜索,2026搜索,4,7,9998,9998,0.04,0.07,0.03,-0.042,0.108,False,共有
YK,眼科,2025搜索,2026搜索,120,103,9998,9998,1.2,1.03,-0.17,-0.464,0.122,False,共有
YP_GENERIC,药品通用问题,2025搜索,2026搜索,1056,1049,9998,9998,10.562,10.492,-0.07,-0.921,0.781,False,共有
YS,养生保健营养,2025搜索,2026搜索,1411,1460,9998,9998,14.113,14.603,0.49,-0.482,1.462,False,共有
ZL,肿瘤科,2025搜索,2026搜索,149,143,9998,9998,1.49,1.43,-0.06,-0.395,0.274,False,共有
ZY,中医科,2025搜索,2026搜索,1177,1272,9998,9998,11.772,12.723,0.95,0.041,1.859,True,共有
EB,耳鼻咽喉科,2025搜索,2026搜索随机1w,172,185,9998,10000,1.72,1.85,0.13,-0.239,0.499,False,共有
EK,儿科,2025搜索,2026搜索随机1w,105,413,9998,10000,1.05,4.13,3.08,2.647,3.526,True,共有
FCK_CK,产科,2025搜索,2026搜索随机1w,110,230,9998,10000,1.1,2.3,1.2,0.844,1.564,True,共有
FCK_FK,妇科,2025搜索,2026搜索随机1w,508,507,9998,10000,5.081,5.07,-0.011,-0.62,0.598,False,共有
FCK_SZ,生殖医学科,2025搜索,2026搜索随机1w,10,29,9998,10000,0.1,0.29,0.19,0.068,0.324,True,共有
FYL,非医疗内容,2025搜索,2026搜索随机1w,84,261,9998,10000,0.84,2.61,1.77,1.414,2.138,True,共有
GR,感染科,2025搜索,2026搜索随机1w,164,97,9998,10000,1.64,0.97,-0.67,-0.99,-0.357,True,共有
JC,检验影像病理,2025搜索,2026搜索随机1w,288,282,9998,10000,2.881,2.82,-0.061,-0.523,0.402,False,共有
JS,精神心理科,2025搜索,2026搜索随机1w,168,135,9998,10000,1.68,1.35,-0.33,-0.672,0.009,False,共有
JY,就医事务,2025搜索,2026搜索随机1w,217,883,9998,10000,2.17,8.83,6.66,6.039,7.291,True,共有
JZ,急诊科,2025搜索,2026搜索随机1w,80,106,9998,10000,0.8,1.06,0.26,-0.007,0.53,False,共有
KF,康复医学科,2025搜索,2026搜索随机1w,17,35,9998,10000,0.17,0.35,0.18,0.038,0.331,True,共有
KQ,口腔科,2025搜索,2026搜索随机1w,102,147,9998,10000,1.02,1.47,0.45,0.143,0.762,True,共有
MR,医学美容科,2025搜索,2026搜索随机1w,1,5,9998,10000,0.01,0.05,0.04,-0.015,0.108,False,共有
NANKE,男科,2025搜索,2026搜索随机1w,113,110,9998,10000,1.13,1.1,-0.03,-0.324,0.263,False,共有
NK_FS,风湿免疫科,2025搜索,2026搜索随机1w,69,72,9998,10000,0.69,0.72,0.03,-0.205,0.265,False,共有
NK_HX,呼吸内科,2025搜索,2026搜索随机1w,219,242,9998,10000,2.19,2.42,0.23,-0.187,0.648,False,共有
NK_NF,内分泌科,2025搜索,2026搜索随机1w,324,334,9998,10000,3.241,3.34,0.099,-0.396,0.595,False,共有
NK_SJ,神经内科,2025搜索,2026搜索随机1w,259,248,9998,10000,2.591,2.48,-0.111,-0.548,0.326,False,共有
NK_SN,肾内科,2025搜索,2026搜索随机1w,104,99,9998,10000,1.04,0.99,-0.05,-0.331,0.23,False,共有
NK_XH,消化内科,2025搜索,2026搜索随机1w,627,509,9998,10000,6.271,5.09,-1.181,-1.824,-0.54,True,共有
NK_XX,心血管内科,2025搜索,2026搜索随机1w,476,402,9998,10000,4.761,4.02,-0.741,-1.311,-0.173,True,共有
NK_XY,血液内科,2025搜索,2026搜索随机1w,123,73,9998,10000,1.23,0.73,-0.5,-0.779,-0.228,True,共有
PF,皮肤科,2025搜索,2026搜索随机1w,559,502,9998,10000,5.591,5.02,-0.571,-1.194,0.051,False,共有
PF_XB,性病科,2025搜索,2026搜索随机1w,62,42,9998,10000,0.62,0.42,-0.2,-0.405,0.0,False,共有
QK,全科/综合,2025搜索,2026搜索随机1w,96,130,9998,10000,0.96,1.3,0.34,0.046,0.637,True,共有
TT,疼痛科,2025搜索,2026搜索随机1w,3,8,9998,10000,0.03,0.08,0.05,-0.02,0.13,False,共有
WFPD,无法判断,2025搜索,2026搜索随机1w,392,315,9998,10000,3.921,3.15,-0.771,-1.285,-0.259,True,共有
WK_GK,骨科,2025搜索,2026搜索随机1w,277,414,9998,10000,2.771,4.14,1.369,0.864,1.879,True,共有
WK_MN,泌尿外科,2025搜索,2026搜索随机1w,135,149,9998,10000,1.35,1.49,0.14,-0.19,0.47,False,共有
WK_PW,普通外科,2025搜索,2026搜索随机1w,202,269,9998,10000,2.02,2.69,0.67,0.249,1.093,True,共有
WK_SJ,神经外科,2025搜索,2026搜索随机1w,7,14,9998,10000,0.07,0.14,0.07,-0.024,0.171,False,共有
WK_SZ,烧伤整形科,2025搜索,2026搜索随机1w,8,17,9998,10000,0.08,0.17,0.09,-0.011,0.199,False,共有
WK_XX,心胸外科,2025搜索,2026搜索随机1w,4,14,9998,10000,0.04,0.14,0.1,0.015,0.198,True,共有
YK,眼科,2025搜索,2026搜索随机1w,120,131,9998,10000,1.2,1.31,0.11,-0.2,0.421,False,共有
YP_GENERIC,药品通用问题,2025搜索,2026搜索随机1w,1056,581,9998,10000,10.562,5.81,-4.752,-5.512,-3.996,True,共有
YS,养生保健营养,2025搜索,2026搜索随机1w,1411,1187,9998,10000,14.113,11.87,-2.243,-3.175,-1.311,True,共有
ZL,肿瘤科,2025搜索,2026搜索随机1w,149,186,9998,10000,1.49,1.86,0.37,0.013,0.729,True,共有
ZY,中医科,2025搜索,2026搜索随机1w,1177,637,9998,10000,11.772,6.37,-5.402,-6.197,-4.611,True,共有
EB,耳鼻咽喉科,2025搜索,助手头部1k,172,14,9998,958,1.72,1.461,-0.259,-0.909,0.746,False,共有
EK,儿科,2025搜索,助手头部1k,105,3,9998,958,1.05,0.313,-0.737,-1.038,-0.107,True,共有
FCK_CK,产科,2025搜索,助手头部1k,110,12,9998,958,1.1,1.253,0.152,-0.427,1.095,False,共有
FCK_FK,妇科,2025搜索,助手头部1k,508,29,9998,958,5.081,3.027,-2.054,-3.069,-0.703,True,共有
FCK_SZ,生殖医学科,2025搜索,助手头部1k,10,9,9998,958,0.1,0.939,0.839,0.387,1.677,True,共有
FYL,非医疗内容,2025搜索,助手头部1k,84,20,9998,958,0.84,2.088,1.248,0.489,2.374,True,共有
GR,感染科,2025搜索,助手头部1k,164,6,9998,958,1.64,0.626,-1.014,-1.446,-0.245,True,共有
JC,检验影像病理,2025搜索,助手头部1k,288,7,9998,958,2.881,0.731,-2.15,-2.661,-1.32,True,共有
JS,精神心理科,2025搜索,助手头部1k,168,15,9998,958,1.68,1.566,-0.115,-0.786,0.914,False,共有
JY,就医事务,2025搜索,助手头部1k,217,75,9998,958,2.17,7.829,5.658,4.091,7.552,True,共有
JZ,急诊科,2025搜索,助手头部1k,80,2,9998,958,0.8,0.209,-0.591,-0.838,-0.02,True,共有
KF,康复医学科,2025搜索,助手头部1k,17,2,9998,958,0.17,0.209,0.039,-0.144,0.592,False,共有
KQ,口腔科,2025搜索,助手头部1k,102,15,9998,958,1.02,1.566,0.546,-0.106,1.563,False,共有
MR,医学美容科,2025搜索,助手头部1k,1,8,9998,958,0.01,0.835,0.825,0.411,1.629,True,共有
NANKE,男科,2025搜索,助手头部1k,113,20,9998,958,1.13,2.088,0.957,0.191,2.088,True,共有
NK_FS,风湿免疫科,2025搜索,助手头部1k,69,8,9998,958,0.69,0.835,0.145,-0.305,0.962,False,共有
NK_HX,呼吸内科,2025搜索,助手头部1k,219,11,9998,958,2.19,1.148,-1.042,-1.633,-0.107,True,共有
NK_NF,内分泌科,2025搜索,助手头部1k,324,32,9998,958,3.241,3.34,0.1,-0.932,1.477,False,共有
NK_SJ,神经内科,2025搜索,助手头部1k,259,17,9998,958,2.591,1.775,-0.816,-1.557,0.273,False,共有
NK_SN,肾内科,2025搜索,助手头部1k,104,1,9998,958,1.04,0.104,-0.936,-1.171,-0.419,True,共有
NK_XH,消化内科,2025搜索,助手头部1k,627,36,9998,958,6.271,3.758,-2.513,-3.656,-1.04,True,共有
NK_XX,心血管内科,2025搜索,助手头部1k,476,31,9998,958,4.761,3.236,-1.525,-2.567,-0.145,True,共有
NK_XY,血液内科,2025搜索,助手头部1k,123,4,9998,958,1.23,0.418,-0.813,-1.16,-0.132,True,共有
PF,皮肤科,2025搜索,助手头部1k,559,62,9998,958,5.591,6.472,0.881,-0.586,2.672,False,共有
PF_XB,性病科,2025搜索,助手头部1k,62,9,9998,958,0.62,0.939,0.319,-0.158,1.167,False,共有
QK,全科/综合,2025搜索,助手头部1k,96,9,9998,958,0.96,0.939,-0.021,-0.513,0.833,False,共有
TT,疼痛科,2025搜索,助手头部1k,3,0,9998,958,0.03,0.0,-0.03,-0.088,0.37,False,a独有
WFPD,无法判断,2025搜索,助手头部1k,392,155,9998,958,3.921,16.18,12.259,10.027,14.752,True,共有
WK_GK,骨科,2025搜索,助手头部1k,277,10,9998,958,2.771,1.044,-1.727,-2.312,-0.808,True,共有
WK_MN,泌尿外科,2025搜索,助手头部1k,135,11,9998,958,1.35,1.148,-0.202,-0.764,0.718,False,共有
WK_PW,普通外科,2025搜索,助手头部1k,202,20,9998,958,2.02,2.088,0.067,-0.722,1.212,False,共有
WK_SJ,神经外科,2025搜索,助手头部1k,7,1,9998,958,0.07,0.104,0.034,-0.079,0.52,False,共有
WK_SZ,烧伤整形科,2025搜索,助手头部1k,8,3,9998,958,0.08,0.313,0.233,0.012,0.838,True,共有
WK_XX,心胸外科,2025搜索,助手头部1k,4,1,9998,958,0.04,0.104,0.064,-0.042,0.55,False,共有
YK,眼科,2025搜索,助手头部1k,120,8,9998,958,1.2,0.835,-0.365,-0.838,0.462,False,共有
YP_GENERIC,药品通用问题,2025搜索,助手头部1k,1056,74,9998,958,10.562,7.724,-2.838,-4.485,-0.883,True,共有
YS,养生保健营养,2025搜索,助手头部1k,1411,139,9998,958,14.113,14.509,0.397,-1.805,2.861,False,共有
ZL,肿瘤科,2025搜索,助手头部1k,149,11,9998,958,1.49,1.148,-0.342,-0.909,0.581,False,共有
ZY,中医科,2025搜索,助手头部1k,1177,68,9998,958,11.772,7.098,-4.674,-6.271,-2.768,True,共有
EB,耳鼻咽喉科,2025搜索,助手随机1k,172,16,9998,998,1.72,1.603,-0.117,-0.79,0.896,False,共有
EK,儿科,2025搜索,助手随机1k,105,30,9998,998,1.05,3.006,1.956,1.037,3.222,True,共有
FCK_CK,产科,2025搜索,助手随机1k,110,9,9998,998,1.1,0.902,-0.198,-0.68,0.626,False,共有
FCK_FK,妇科,2025搜索,助手随机1k,508,28,9998,998,5.081,2.806,-2.275,-3.243,-0.988,True,共有
FCK_SZ,生殖医学科,2025搜索,助手随机1k,10,4,9998,998,0.1,0.401,0.301,0.042,0.928,True,共有
FYL,非医疗内容,2025搜索,助手随机1k,84,45,9998,998,0.84,4.509,3.669,2.529,5.149,True,共有
GR,感染科,2025搜索,助手随机1k,164,17,9998,998,1.64,1.703,0.063,-0.628,1.097,False,共有
JC,检验影像病理,2025搜索,助手随机1k,288,17,9998,998,2.881,1.703,-1.177,-1.902,-0.123,True,共有
JS,精神心理科,2025搜索,助手随机1k,168,11,9998,998,1.68,1.102,-0.578,-1.134,0.314,False,共有
JY,就医事务,2025搜索,助手随机1k,217,52,9998,998,2.17,5.21,3.04,1.787,4.621,True,共有
JZ,急诊科,2025搜索,助手随机1k,80,4,9998,998,0.8,0.401,-0.399,-0.712,0.245,False,共有
KF,康复医学科,2025搜索,助手随机1k,17,3,9998,998,0.17,0.301,0.131,-0.092,0.714,False,共有
KQ,口腔科,2025搜索,助手随机1k,102,10,9998,998,1.02,1.002,-0.018,-0.524,0.833,False,共有
MR,医学美容科,2025搜索,助手随机1k,1,3,9998,998,0.01,0.301,0.291,0.087,0.87,True,共有
NANKE,男科,2025搜索,助手随机1k,113,10,9998,998,1.13,1.002,-0.128,-0.638,0.726,False,共有
NK_FS,风湿免疫科,2025搜索,助手随机1k,69,13,9998,998,0.69,1.303,0.612,0.043,1.537,True,共有
NK_HX,呼吸内科,2025搜索,助手随机1k,219,28,9998,998,2.19,2.806,0.615,-0.295,1.864,False,共有
NK_NF,内分泌科,2025搜索,助手随机1k,324,36,9998,998,3.241,3.607,0.367,-0.689,1.752,False,共有
NK_SJ,神经内科,2025搜索,助手随机1k,259,24,9998,998,2.591,2.405,-0.186,-1.036,1.0,False,共有
NK_SN,肾内科,2025搜索,助手随机1k,104,11,9998,998,1.04,1.102,0.062,-0.471,0.941,False,共有
NK_XH,消化内科,2025搜索,助手随机1k,627,56,9998,998,6.271,5.611,-0.66,-2.017,1.01,False,共有
NK_XX,心血管内科,2025搜索,助手随机1k,476,38,9998,998,4.761,3.808,-0.953,-2.063,0.479,False,共有
NK_XY,血液内科,2025搜索,助手随机1k,123,0,9998,998,1.23,0.0,-1.23,-1.466,-0.799,True,a独有
PF,皮肤科,2025搜索,助手随机1k,559,37,9998,998,5.591,3.707,-1.884,-2.993,-0.455,True,共有
PF_XB,性病科,2025搜索,助手随机1k,62,2,9998,998,0.62,0.2,-0.42,-0.646,0.125,False,共有
QK,全科/综合,2025搜索,助手随机1k,96,9,9998,998,0.96,0.902,-0.058,-0.534,0.763,False,共有
TT,疼痛科,2025搜索,助手随机1k,3,1,9998,998,0.03,0.1,0.07,-0.031,0.536,False,共有
WFPD,无法判断,2025搜索,助手随机1k,392,98,9998,998,3.921,9.82,5.899,4.158,7.935,True,共有
WK_GK,骨科,2025搜索,助手随机1k,277,51,9998,998,2.771,5.11,2.34,1.09,3.916,True,共有
WK_MN,泌尿外科,2025搜索,助手随机1k,135,10,9998,998,1.35,1.002,-0.348,-0.867,0.51,False,共有
WK_PW,普通外科,2025搜索,助手随机1k,202,28,9998,998,2.02,2.806,0.785,-0.122,2.032,False,共有
WK_SJ,神经外科,2025搜索,助手随机1k,7,2,9998,998,0.07,0.2,0.13,-0.033,0.659,False,共有
WK_SZ,烧伤整形科,2025搜索,助手随机1k,8,0,9998,998,0.08,0.0,-0.08,-0.158,0.305,False,a独有
WK_XX,心胸外科,2025搜索,助手随机1k,4,4,9998,998,0.04,0.401,0.361,0.108,0.986,True,共有
YK,眼科,2025搜索,助手随机1k,120,18,9998,998,1.2,1.804,0.603,-0.096,1.651,False,共有
YP_GENERIC,药品通用问题,2025搜索,助手随机1k,1056,75,9998,998,10.562,7.515,-3.047,-4.649,-1.15,True,共有
YS,养生保健营养,2025搜索,助手随机1k,1411,117,9998,998,14.113,11.723,-2.389,-4.367,-0.143,True,共有
ZL,肿瘤科,2025搜索,助手随机1k,149,22,9998,998,1.49,2.204,0.714,-0.073,1.846,False,共有
ZY,中医科,2025搜索,助手随机1k,1177,59,9998,998,11.772,5.912,-5.861,-7.313,-4.109,True,共有
EB,耳鼻咽喉科,2025搜索,助手语音头部1k,172,11,9998,1067,1.72,1.031,-0.689,-1.22,0.15,False,共有
EK,儿科,2025搜索,助手语音头部1k,105,3,9998,1067,1.05,0.281,-0.769,-1.056,-0.197,True,共有
FCK_CK,产科,2025搜索,助手语音头部1k,110,6,9998,1067,1.1,0.562,-0.538,-0.916,0.147,False,共有
FCK_FK,妇科,2025搜索,助手语音头部1k,508,25,9998,1067,5.081,2.343,-2.738,-3.612,-1.569,True,共有
FCK_SZ,生殖医学科,2025搜索,助手语音头部1k,10,1,9998,1067,0.1,0.094,-0.006,-0.12,0.431,False,共有
FYL,非医疗内容,2025搜索,助手语音头部1k,84,18,9998,1067,0.84,1.687,0.847,0.198,1.824,True,共有
GR,感染科,2025搜索,助手语音头部1k,164,6,9998,1067,1.64,0.562,-1.078,-1.484,-0.38,True,共有
JC,检验影像病理,2025搜索,助手语音头部1k,288,7,9998,1067,2.881,0.656,-2.225,-2.708,-1.466,True,共有
JS,精神心理科,2025搜索,助手语音头部1k,168,21,9998,1067,1.68,1.968,0.288,-0.442,1.336,False,共有
JY,就医事务,2025搜索,助手语音头部1k,217,4,9998,1067,2.17,0.375,-1.796,-2.177,-1.152,True,共有
JZ,急诊科,2025搜索,助手语音头部1k,80,11,9998,1067,0.8,1.031,0.231,-0.263,1.052,False,共有
KF,康复医学科,2025搜索,助手语音头部1k,17,2,9998,1067,0.17,0.187,0.017,-0.153,0.515,False,共有
KQ,口腔科,2025搜索,助手语音头部1k,102,10,9998,1067,1.02,0.937,-0.083,-0.562,0.717,False,共有
MR,医学美容科,2025搜索,助手语音头部1k,1,1,9998,1067,0.01,0.094,0.084,-0.006,0.519,False,共有
NANKE,男科,2025搜索,助手语音头部1k,113,17,9998,1067,1.13,1.593,0.463,-0.175,1.425,False,共有
NK_FS,风湿免疫科,2025搜索,助手语音头部1k,69,3,9998,1067,0.69,0.281,-0.409,-0.669,0.152,False,共有
NK_HX,呼吸内科,2025搜索,助手语音头部1k,219,13,9998,1067,2.19,1.218,-0.972,-1.562,-0.076,True,共有
NK_NF,内分泌科,2025搜索,助手语音头部1k,324,23,9998,1067,3.241,2.156,-1.085,-1.888,0.023,False,共有
NK_SJ,神经内科,2025搜索,助手语音头部1k,259,34,9998,1067,2.591,3.187,0.596,-0.36,1.864,False,共有
NK_SN,肾内科,2025搜索,助手语音头部1k,104,4,9998,1067,1.04,0.375,-0.665,-0.982,-0.053,True,共有
NK_XH,消化内科,2025搜索,助手语音头部1k,627,32,9998,1067,6.271,2.999,-3.272,-4.269,-1.984,True,共有
NK_XX,心血管内科,2025搜索,助手语音头部1k,476,42,9998,1067,4.761,3.936,-0.825,-1.925,0.575,False,共有
NK_XY,血液内科,2025搜索,助手语音头部1k,123,3,9998,1067,1.23,0.281,-0.949,-1.249,-0.372,True,共有
PF,皮肤科,2025搜索,助手语音头部1k,559,21,9998,1067,5.591,1.968,-3.623,-4.446,-2.513,True,共有
PF_XB,性病科,2025搜索,助手语音头部1k,62,5,9998,1067,0.62,0.469,-0.152,-0.471,0.487,False,共有
QK,全科/综合,2025搜索,助手语音头部1k,96,16,9998,1067,0.96,1.5,0.539,-0.073,1.478,False,共有
TT,疼痛科,2025搜索,助手语音头部1k,3,0,9998,1067,0.03,0.0,-0.03,-0.088,0.329,False,a独有
WFPD,无法判断,2025搜索,助手语音头部1k,392,263,9998,1067,3.921,24.649,20.728,18.204,23.426,True,共有
WK_GK,骨科,2025搜索,助手语音头部1k,277,23,9998,1067,2.771,2.156,-0.615,-1.407,0.486,False,共有
WK_MN,泌尿外科,2025搜索,助手语音头部1k,135,11,9998,1067,1.35,1.031,-0.319,-0.836,0.513,False,共有
WK_PW,普通外科,2025搜索,助手语音头部1k,202,15,9998,1067,2.02,1.406,-0.615,-1.24,0.322,False,共有
WK_SJ,神经外科,2025搜索,助手语音头部1k,7,0,9998,1067,0.07,0.0,-0.07,-0.144,0.291,False,a独有
