key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
40,检查项目及指标查询,2025搜索,2025搜索随机1w,121,219,9998,10000,1.21,2.19,0.98,0.623,1.343,True,共有
41,医学健康知识查询,2025搜索,2025搜索随机1w,212,392,9998,10000,2.12,3.92,1.8,1.328,2.278,True,共有
42,早孕检测与月经变化查询,2025搜索,2025搜索随机1w,135,429,9998,10000,1.35,4.29,2.94,2.487,3.404,True,共有
43,查询医学术语及检查结果含义,2025搜索,2025搜索随机1w,199,136,9998,10000,1.99,1.36,-0.63,-0.99,-0.275,True,共有
44,查询医疗健康恢复时间与费用,2025搜索,2025搜索随机1w,194,334,9998,10000,1.94,3.34,1.4,0.957,1.848,True,共有
46,查询疾病严重性、传染性与治疗风险,2025搜索,2025搜索随机1w,155,668,9998,10000,1.55,6.68,5.13,4.589,5.683,True,共有
47,查询健康指标正常范围,2025搜索,2025搜索随机1w,242,302,9998,10000,2.42,3.02,0.6,0.149,1.053,True,共有
48,查询物品功效与作用,2025搜索,2025搜索随机1w,416,67,9998,10000,4.161,0.67,-3.491,-3.924,-3.076,True,共有
5,药品用法用量查询,2025搜索,2025搜索随机1w,118,250,9998,10000,1.18,2.5,1.32,0.95,1.698,True,共有
6,中药方剂配方剂量查询,2025搜索,2025搜索随机1w,140,179,9998,10000,1.4,1.79,0.39,0.042,0.74,True,共有
7,药品用法药效与联用查询,2025搜索,2025搜索随机1w,58,567,9998,10000,0.58,5.67,5.09,4.622,5.578,True,共有
8,病症用药查询,2025搜索,2025搜索随机1w,254,188,9998,10000,2.541,1.88,-0.661,-1.071,-0.253,True,共有
9,查询药物功效与主治,2025搜索,2025搜索随机1w,1271,191,9998,10000,12.713,1.91,-10.803,-11.515,-10.102,True,共有
0,查询特定情况下饮食用药可否,2025搜索,2026搜索,53,65,9998,9998,0.53,0.65,0.12,-0.094,0.337,False,共有
1,食物热量与健康影响查询,2025搜索,2026搜索,267,289,9998,9998,2.671,2.891,0.22,-0.237,0.678,False,共有
12,功效作用查询,2025搜索,2026搜索,274,322,9998,9998,2.741,3.221,0.48,0.008,0.954,True,共有
13,查询物品作用与功效,2025搜索,2026搜索,210,229,9998,9998,2.1,2.29,0.19,-0.217,0.598,False,共有
15,功效与作用查询,2025搜索,2026搜索,349,392,9998,9998,3.491,3.921,0.43,-0.094,0.955,False,共有
16,中成药丸剂功效与作用查询,2025搜索,2026搜索,212,236,9998,9998,2.12,2.36,0.24,-0.171,0.652,False,共有
18,医院及科室信息查询,2025搜索,2026搜索,176,178,9998,9998,1.76,1.78,0.02,-0.347,0.387,False,共有
19,医学词条查询,2025搜索,2026搜索,658,440,9998,9998,6.581,4.401,-2.18,-2.814,-1.551,True,共有
2,查询健康问题对应的食物建议,2025搜索,2026搜索,209,199,9998,9998,2.09,1.99,-0.1,-0.494,0.293,False,共有
20,查询药品及药物成分信息,2025搜索,2026搜索,645,405,9998,9998,6.451,4.051,-2.4,-3.021,-1.784,True,共有
21,查询穴位与身体部位位置图,2025搜索,2026搜索,137,183,9998,9998,1.37,1.83,0.46,0.112,0.812,True,共有
22,身体不适快速缓解方法查询,2025搜索,2026搜索,188,173,9998,9998,1.88,1.73,-0.15,-0.521,0.22,False,共有
23,症状原因查询,2025搜索,2026搜索,728,667,9998,9998,7.281,6.671,-0.61,-1.317,0.096,False,共有
24,查询身体不适症状及可能病因,2025搜索,2026搜索,94,86,9998,9998,0.94,0.86,-0.08,-0.345,0.184,False,共有
25,查询疾病治疗方法,2025搜索,2026搜索,344,327,9998,9998,3.441,3.271,-0.17,-0.671,0.33,False,共有
26,查询皮肤疙瘩红疹症状与处理,2025搜索,2026搜索,112,75,9998,9998,1.12,0.75,-0.37,-0.642,-0.103,True,共有
27,查询癌症早期症状和前兆,2025搜索,2026搜索,90,87,9998,9998,0.9,0.87,-0.03,-0.293,0.232,False,共有
28,症状及健康影响查询,2025搜索,2026搜索,142,153,9998,9998,1.42,1.53,0.11,-0.226,0.447,False,共有
29,疾病症状表现查询,2025搜索,2026搜索,144,147,9998,9998,1.44,1.47,0.03,-0.304,0.364,False,共有
3,药品与药企信息查询,2025搜索,2026搜索,114,152,9998,9998,1.14,1.52,0.38,0.062,0.701,True,共有
30,疾病症状查询,2025搜索,2026搜索,253,250,9998,9998,2.531,2.501,-0.03,-0.466,0.405,False,共有
31,查询病症与物品图片,2025搜索,2026搜索,158,171,9998,9998,1.58,1.71,0.13,-0.224,0.485,False,共有
33,查询皮肤瘙痒起疹原因,2025搜索,2026搜索,73,61,9998,9998,0.73,0.61,-0.12,-0.35,0.108,False,共有
34,口腔不适原因与解决方法查询,2025搜索,2026搜索,65,72,9998,9998,0.65,0.72,0.07,-0.161,0.302,False,共有
35,查询化验指标异常原因与临床意义,2025搜索,2026搜索,300,244,9998,9998,3.001,2.44,-0.56,-1.014,-0.109,True,共有
38,身体部位疼痛原因查询,2025搜索,2026搜索,97,104,9998,9998,0.97,1.04,0.07,-0.209,0.349,False,共有
39,查询身体排泄与分泌物异常原因,2025搜索,2026搜索,83,80,9998,9998,0.83,0.8,-0.03,-0.282,0.222,False,共有
4,药品信息查询,2025搜索,2026搜索,308,191,9998,9998,3.081,1.91,-1.17,-1.606,-0.739,True,共有
40,检查项目及指标查询,2025搜索,2026搜索,121,113,9998,9998,1.21,1.13,-0.08,-0.381,0.22,False,共有
41,医学健康知识查询,2025搜索,2026搜索,212,201,9998,9998,2.12,2.01,-0.11,-0.506,0.286,False,共有
42,早孕检测与月经变化查询,2025搜索,2026搜索,135,95,9998,9998,1.35,0.95,-0.4,-0.7,-0.104,True,共有
43,查询医学术语及检查结果含义,2025搜索,2026搜索,199,194,9998,9998,1.99,1.94,-0.05,-0.437,0.336,False,共有
44,查询医疗健康恢复时间与费用,2025搜索,2026搜索,194,190,9998,9998,1.94,1.9,-0.04,-0.422,0.342,False,共有
46,查询疾病严重性、传染性与治疗风险,2025搜索,2026搜索,155,178,9998,9998,1.55,1.78,0.23,-0.126,0.587,False,共有
47,查询健康指标正常范围,2025搜索,2026搜索,242,250,9998,9998,2.42,2.501,0.08,-0.351,0.511,False,共有
48,查询物品功效与作用,2025搜索,2026搜索,416,499,9998,9998,4.161,4.991,0.83,0.251,1.411,True,共有
5,药品用法用量查询,2025搜索,2026搜索,118,152,9998,9998,1.18,1.52,0.34,0.02,0.664,True,共有
6,中药方剂配方剂量查询,2025搜索,2026搜索,140,180,9998,9998,1.4,1.8,0.4,0.052,0.751,True,共有
7,药品用法药效与联用查询,2025搜索,2026搜索,58,111,9998,9998,0.58,1.11,0.53,0.278,0.79,True,共有
8,病症用药查询,2025搜索,2026搜索,254,267,9998,9998,2.541,2.671,0.13,-0.313,0.573,False,共有
9,查询药物功效与主治,2025搜索,2026搜索,1271,1590,9998,9998,12.713,15.903,3.191,2.221,4.161,True,共有
0,查询特定情况下饮食用药可否,2025搜索,2026搜索随机1w,53,709,9998,10000,0.53,7.09,6.56,6.047,7.094,True,共有
1,食物热量与健康影响查询,2025搜索,2026搜索随机1w,267,551,9998,10000,2.671,5.51,2.839,2.294,3.392,True,共有
12,功效作用查询,2025搜索,2026搜索随机1w,274,174,9998,10000,2.741,1.74,-1.001,-1.415,-0.592,True,共有
13,查询物品作用与功效,2025搜索,2026搜索随机1w,210,65,9998,10000,2.1,0.65,-1.45,-1.781,-1.133,True,共有
15,功效与作用查询,2025搜索,2026搜索随机1w,349,27,9998,10000,3.491,0.27,-3.221,-3.608,-2.857,True,共有
16,中成药丸剂功效与作用查询,2025搜索,2026搜索随机1w,212,53,9998,10000,2.12,0.53,-1.59,-1.916,-1.28,True,共有
18,医院及科室信息查询,2025搜索,2026搜索随机1w,176,847,9998,10000,1.76,8.47,6.71,6.112,7.321,True,共有
19,医学词条查询,2025搜索,2026搜索随机1w,658,201,9998,10000,6.581,2.01,-4.571,-5.136,-4.017,True,共有
2,查询健康问题对应的食物建议,2025搜索,2026搜索随机1w,209,195,9998,10000,2.09,1.95,-0.14,-0.532,0.251,False,共有
20,查询药品及药物成分信息,2025搜索,2026搜索随机1w,645,157,9998,10000,6.451,1.57,-4.881,-5.428,-4.347,True,共有
21,查询穴位与身体部位位置图,2025搜索,2026搜索随机1w,137,72,9998,10000,1.37,0.72,-0.65,-0.938,-0.37,True,共有
22,身体不适快速缓解方法查询,2025搜索,2026搜索随机1w,188,339,9998,10000,1.88,3.39,1.51,1.068,1.958,True,共有
23,症状原因查询,2025搜索,2026搜索随机1w,728,625,9998,10000,7.281,6.25,-1.031,-1.729,-0.335,True,共有
24,查询身体不适症状及可能病因,2025搜索,2026搜索随机1w,94,637,9998,10000,0.94,6.37,5.43,4.923,5.954,True,共有
25,查询疾病治疗方法,2025搜索,2026搜索随机1w,344,112,9998,10000,3.441,1.12,-2.321,-2.741,-1.913,True,共有
26,查询皮肤疙瘩红疹症状与处理,2025搜索,2026搜索随机1w,112,348,9998,10000,1.12,3.48,2.36,1.95,2.782,True,共有
27,查询癌症早期症状和前兆,2025搜索,2026搜索随机1w,90,28,9998,10000,0.9,0.28,-0.62,-0.842,-0.412,True,共有
28,症状及健康影响查询,2025搜索,2026搜索随机1w,142,40,9998,10000,1.42,0.4,-1.02,-1.293,-0.762,True,共有
29,疾病症状表现查询,2025搜索,2026搜索随机1w,144,53,9998,10000,1.44,0.53,-0.91,-1.192,-0.64,True,共有
3,药品与药企信息查询,2025搜索,2026搜索随机1w,114,205,9998,10000,1.14,2.05,0.91,0.564,1.262,True,共有
30,疾病症状查询,2025搜索,2026搜索随机1w,253,24,9998,10000,2.531,0.24,-2.291,-2.626,-1.978,True,共有
31,查询病症与物品图片,2025搜索,2026搜索随机1w,158,81,9998,10000,1.58,0.81,-0.77,-1.078,-0.471,True,共有
33,查询皮肤瘙痒起疹原因,2025搜索,2026搜索随机1w,73,63,9998,10000,0.73,0.63,-0.1,-0.332,0.13,False,共有
34,口腔不适原因与解决方法查询,2025搜索,2026搜索随机1w,65,79,9998,10000,0.65,0.79,0.14,-0.096,0.378,False,共有
35,查询化验指标异常原因与临床意义,2025搜索,2026搜索随机1w,300,145,9998,10000,3.001,1.45,-1.551,-1.965,-1.145,True,共有
38,身体部位疼痛原因查询,2025搜索,2026搜索随机1w,97,76,9998,10000,0.97,0.76,-0.21,-0.471,0.048,False,共有
39,查询身体排泄与分泌物异常原因,2025搜索,2026搜索随机1w,83,103,9998,10000,0.83,1.03,0.2,-0.067,0.47,False,共有
4,药品信息查询,2025搜索,2026搜索随机1w,308,149,9998,10000,3.081,1.49,-1.591,-2.01,-1.179,True,共有
40,检查项目及指标查询,2025搜索,2026搜索随机1w,121,197,9998,10000,1.21,1.97,0.76,0.414,1.111,True,共有
41,医学健康知识查询,2025搜索,2026搜索随机1w,212,349,9998,10000,2.12,3.49,1.37,0.914,1.831,True,共有
42,早孕检测与月经变化查询,2025搜索,2026搜索随机1w,135,349,9998,10000,1.35,3.49,2.14,1.718,2.571,True,共有
43,查询医学术语及检查结果含义,2025搜索,2026搜索随机1w,199,120,9998,10000,1.99,1.2,-0.79,-1.142,-0.444,True,共有
44,查询医疗健康恢复时间与费用,2025搜索,2026搜索随机1w,194,335,9998,10000,1.94,3.35,1.41,0.967,1.858,True,共有
46,查询疾病严重性、传染性与治疗风险,2025搜索,2026搜索随机1w,155,622,9998,10000,1.55,6.22,4.67,4.143,5.209,True,共有
47,查询健康指标正常范围,2025搜索,2026搜索随机1w,242,314,9998,10000,2.42,3.14,0.72,0.264,1.178,True,共有
48,查询物品功效与作用,2025搜索,2026搜索随机1w,416,43,9998,10000,4.161,0.43,-3.731,-4.155,-3.328,True,共有
5,药品用法用量查询,2025搜索,2026搜索随机1w,118,262,9998,10000,1.18,2.62,1.44,1.065,1.824,True,共有
6,中药方剂配方剂量查询,2025搜索,2026搜索随机1w,140,247,9998,10000,1.4,2.47,1.07,0.69,1.456,True,共有
7,药品用法药效与联用查询,2025搜索,2026搜索随机1w,58,661,9998,10000,0.58,6.61,6.03,5.53,6.55,True,共有
8,病症用药查询,2025搜索,2026搜索随机1w,254,197,9998,10000,2.541,1.97,-0.571,-0.985,-0.159,True,共有
9,查询药物功效与主治,2025搜索,2026搜索随机1w,1271,146,9998,10000,12.713,1.46,-11.253,-11.954,-10.565,True,共有
0,查询特定情况下饮食用药可否,2025搜索,助手头部1k,53,1,9998,958,0.53,0.104,-0.426,-0.61,0.075,False,共有
1,食物热量与健康影响查询,2025搜索,助手头部1k,267,20,9998,958,2.671,2.088,-0.583,-1.388,0.571,False,共有
12,功效作用查询,2025搜索,助手头部1k,274,96,9998,958,2.741,10.021,7.28,5.503,9.366,True,共有
13,查询物品作用与功效,2025搜索,助手头部1k,210,13,9998,958,2.1,1.357,-0.743,-1.381,0.243,False,共有
15,功效与作用查询,2025搜索,助手头部1k,349,11,9998,958,3.491,1.148,-2.342,-2.974,-1.383,True,共有
16,中成药丸剂功效与作用查询,2025搜索,助手头部1k,212,13,9998,958,2.12,1.357,-0.763,-1.401,0.223,False,共有
18,医院及科室信息查询,2025搜索,助手头部1k,176,75,9998,958,1.76,7.829,6.068,4.506,7.958,True,共有
19,医学词条查询,2025搜索,助手头部1k,658,119,9998,958,6.581,12.422,5.84,3.837,8.129,True,共有
2,查询健康问题对应的食物建议,2025搜索,助手头部1k,209,29,9998,958,2.09,3.027,0.937,-0.022,2.25,False,共有
20,查询药品及药物成分信息,2025搜索,助手头部1k,645,43,9998,958,6.451,4.489,-1.963,-3.206,-0.39,True,共有
21,查询穴位与身体部位位置图,2025搜索,助手头部1k,137,7,9998,958,1.37,0.731,-0.64,-1.09,0.158,False,共有
22,身体不适快速缓解方法查询,2025搜索,助手头部1k,188,27,9998,958,1.88,2.818,0.938,0.018,2.214,True,共有
23,症状原因查询,2025搜索,助手头部1k,728,26,9998,958,7.281,2.714,-4.567,-5.571,-3.24,True,共有
24,查询身体不适症状及可能病因,2025搜索,助手头部1k,94,49,9998,958,0.94,5.115,4.175,2.932,5.767,True,共有
25,查询疾病治疗方法,2025搜索,助手头部1k,344,35,9998,958,3.441,3.653,0.213,-0.869,1.639,False,共有
26,查询皮肤疙瘩红疹症状与处理,2025搜索,助手头部1k,112,20,9998,958,1.12,2.088,0.967,0.201,2.098,True,共有
27,查询癌症早期症状和前兆,2025搜索,助手头部1k,90,13,9998,958,0.9,1.357,0.457,-0.142,1.422,False,共有
28,症状及健康影响查询,2025搜索,助手头部1k,142,5,9998,958,1.42,0.522,-0.898,-1.289,-0.172,True,共有
29,疾病症状表现查询,2025搜索,助手头部1k,144,20,9998,958,1.44,2.088,0.647,-0.127,1.783,False,共有
3,药品与药企信息查询,2025搜索,助手头部1k,114,16,9998,958,1.14,1.67,0.53,-0.149,1.573,False,共有
30,疾病症状查询,2025搜索,助手头部1k,253,11,9998,958,2.531,1.148,-1.382,-1.984,-0.44,True,共有
31,查询病症与物品图片,2025搜索,助手头部1k,158,15,9998,958,1.58,1.566,-0.015,-0.683,1.012,False,共有
33,查询皮肤瘙痒起疹原因,2025搜索,助手头部1k,73,17,9998,958,0.73,1.775,1.044,0.355,2.104,True,共有
34,口腔不适原因与解决方法查询,2025搜索,助手头部1k,65,7,9998,958,0.65,0.731,0.081,-0.336,0.863,False,共有
35,查询化验指标异常原因与临床意义,2025搜索,助手头部1k,300,8,9998,958,3.001,0.835,-2.166,-2.707,-1.301,True,共有
38,身体部位疼痛原因查询,2025搜索,助手头部1k,97,2,9998,958,0.97,0.209,-0.761,-1.022,-0.185,True,共有
39,查询身体排泄与分泌物异常原因,2025搜索,助手头部1k,83,5,9998,958,0.83,0.522,-0.308,-0.667,0.404,False,共有
4,药品信息查询,2025搜索,助手头部1k,308,21,9998,958,3.081,2.192,-0.889,-1.723,0.292,False,共有
40,检查项目及指标查询,2025搜索,助手头部1k,121,2,9998,958,1.21,0.209,-1.001,-1.28,-0.418,True,共有
41,医学健康知识查询,2025搜索,助手头部1k,212,14,9998,958,2.12,1.461,-0.659,-1.321,0.353,False,共有
42,早孕检测与月经变化查询,2025搜索,助手头部1k,135,27,9998,958,1.35,2.818,1.468,0.56,2.736,True,共有
43,查询医学术语及检查结果含义,2025搜索,助手头部1k,199,1,9998,958,1.99,0.104,-1.886,-2.191,-1.338,True,共有
44,查询医疗健康恢复时间与费用,2025搜索,助手头部1k,194,21,9998,958,1.94,2.192,0.252,-0.556,1.415,False,共有
46,查询疾病严重性、传染性与治疗风险,2025搜索,助手头部1k,155,23,9998,958,1.55,2.401,0.851,0.013,2.048,True,共有
47,查询健康指标正常范围,2025搜索,助手头部1k,242,30,9998,958,2.42,3.132,0.711,-0.272,2.045,False,共有
48,查询物品功效与作用,2025搜索,助手头部1k,416,3,9998,958,4.161,0.313,-3.848,-4.306,-3.138,True,共有
5,药品用法用量查询,2025搜索,助手头部1k,118,8,9998,958,1.18,0.835,-0.345,-0.817,0.482,False,共有
6,中药方剂配方剂量查询,2025搜索,助手头部1k,140,14,9998,958,1.4,1.461,0.061,-0.579,1.061,False,共有
7,药品用法药效与联用查询,2025搜索,助手头部1k,58,8,9998,958,0.58,0.835,0.255,-0.19,1.07,False,共有
8,病症用药查询,2025搜索,助手头部1k,254,28,9998,958,2.541,2.923,0.382,-0.569,1.684,False,共有
9,查询药物功效与主治,2025搜索,助手头部1k,1271,55,9998,958,12.713,5.741,-6.971,-8.436,-5.195,True,共有
0,查询特定情况下饮食用药可否,2025搜索,助手随机1k,53,57,9998,998,0.53,5.711,5.181,3.894,6.803,True,共有
1,食物热量与健康影响查询,2025搜索,助手随机1k,267,53,9998,998,2.671,5.311,2.64,1.368,4.239,True,共有
12,功效作用查询,2025搜索,助手随机1k,274,13,9998,998,2.741,1.303,-1.438,-2.075,-0.476,True,共有
13,查询物品作用与功效,2025搜索,助手随机1k,210,10,9998,998,2.1,1.002,-1.098,-1.645,-0.225,True,共有
15,功效与作用查询,2025搜索,助手随机1k,349,1,9998,998,3.491,0.1,-3.39,-3.777,-2.813,True,共有
16,中成药丸剂功效与作用查询,2025搜索,助手随机1k,212,8,9998,998,2.12,0.802,-1.319,-1.816,-0.503,True,共有
18,医院及科室信息查询,2025搜索,助手随机1k,176,48,9998,998,1.76,4.81,3.049,1.854,4.578,True,共有
19,医学词条查询,2025搜索,助手随机1k,658,16,9998,998,6.581,1.603,-4.978,-5.772,-3.887,True,共有
2,查询健康问题对应的食物建议,2025搜索,助手随机1k,209,34,9998,998,2.09,3.407,1.316,0.312,2.658,True,共有
20,查询药品及药物成分信息,2025搜索,助手随机1k,645,10,9998,998,6.451,1.002,-5.449,-6.125,-4.496,True,共有
21,查询穴位与身体部位位置图,2025搜索,助手随机1k,137,4,9998,998,1.37,0.401,-0.969,-1.317,-0.31,True,共有
22,身体不适快速缓解方法查询,2025搜索,助手随机1k,188,22,9998,998,1.88,2.204,0.324,-0.473,1.462,False,共有
23,症状原因查询,2025搜索,助手随机1k,728,32,9998,998,7.281,3.206,-4.075,-5.14,-2.699,True,共有
24,查询身体不适症状及可能病因,2025搜索,助手随机1k,94,108,9998,998,0.94,10.822,9.881,8.09,11.968,True,共有
25,查询疾病治疗方法,2025搜索,助手随机1k,344,22,9998,998,3.441,2.204,-1.236,-2.07,-0.075,True,共有
26,查询皮肤疙瘩红疹症状与处理,2025搜索,助手随机1k,112,42,9998,998,1.12,4.208,3.088,1.985,4.532,True,共有
27,查询癌症早期症状和前兆,2025搜索,助手随机1k,90,2,9998,998,0.9,0.2,-0.7,-0.951,-0.147,True,共有
28,症状及健康影响查询,2025搜索,助手随机1k,142,2,9998,998,1.42,0.2,-1.22,-1.51,-0.651,True,共有
29,疾病症状表现查询,2025搜索,助手随机1k,144,3,9998,998,1.44,0.301,-1.14,-1.461,-0.521,True,共有
3,药品与药企信息查询,2025搜索,助手随机1k,114,25,9998,998,1.14,2.505,1.365,0.531,2.547,True,共有
30,疾病症状查询,2025搜索,助手随机1k,253,6,9998,998,2.531,0.601,-1.929,-2.39,-1.168,True,共有
31,查询病症与物品图片,2025搜索,助手随机1k,158,3,9998,998,1.58,0.301,-1.28,-1.61,-0.658,True,共有
33,查询皮肤瘙痒起疹原因,2025搜索,助手随机1k,73,6,9998,998,0.73,0.601,-0.129,-0.504,0.591,False,共有
34,口腔不适原因与解决方法查询,2025搜索,助手随机1k,65,8,9998,998,0.65,0.802,0.151,-0.281,0.936,False,共有
35,查询化验指标异常原因与临床意义,2025搜索,助手随机1k,300,15,9998,998,3.001,1.503,-1.498,-2.185,-0.485,True,共有
38,身体部位疼痛原因查询,2025搜索,助手随机1k,97,4,9998,998,0.97,0.401,-0.569,-0.893,0.08,False,共有
39,查询身体排泄与分泌物异常原因,2025搜索,助手随机1k,83,10,9998,998,0.83,1.002,0.172,-0.326,1.02,False,共有
4,药品信息查询,2025搜索,助手随机1k,308,16,9998,998,3.081,1.603,-1.477,-2.188,-0.441,True,共有
40,检查项目及指标查询,2025搜索,助手随机1k,121,19,9998,998,1.21,1.904,0.694,-0.027,1.762,False,共有
41,医学健康知识查询,2025搜索,助手随机1k,212,28,9998,998,2.12,2.806,0.685,-0.224,1.933,False,共有
42,早孕检测与月经变化查询,2025搜索,助手随机1k,135,21,9998,998,1.35,2.104,0.754,-0.01,1.865,False,共有
43,查询医学术语及检查结果含义,2025搜索,助手随机1k,199,2,9998,998,1.99,0.2,-1.79,-2.117,-1.204,True,共有
44,查询医疗健康恢复时间与费用,2025搜索,助手随机1k,194,55,9998,998,1.94,5.511,3.571,2.285,5.184,True,共有
46,查询疾病严重性、传染性与治疗风险,2025搜索,助手随机1k,155,84,9998,998,1.55,8.417,6.867,5.278,8.766,True,共有
47,查询健康指标正常范围,2025搜索,助手随机1k,242,38,9998,998,2.42,3.808,1.387,0.317,2.791,True,共有
48,查询物品功效与作用,2025搜索,助手随机1k,416,0,9998,998,4.161,0.0,-4.161,-4.57,-3.625,True,a独有
5,药品用法用量查询,2025搜索,助手随机1k,118,37,9998,998,1.18,3.707,2.527,1.495,3.902,True,共有
6,中药方剂配方剂量查询,2025搜索,助手随机1k,140,27,9998,998,1.4,2.705,1.305,0.429,2.526,True,共有
7,药品用法药效与联用查询,2025搜索,助手随机1k,58,70,9998,998,0.58,7.014,6.434,4.999,8.194,True,共有
8,病症用药查询,2025搜索,助手随机1k,254,15,9998,998,2.541,1.503,-1.038,-1.712,-0.033,True,共有
9,查询药物功效与主治,2025搜索,助手随机1k,1271,22,9998,998,12.713,2.204,-10.508,-11.508,-9.227,True,共有
0,查询特定情况下饮食用药可否,2025搜索,助手语音头部1k,53,9,9998,1067,0.53,0.843,0.313,-0.118,1.075,False,共有
1,食物热量与健康影响查询,2025搜索,助手语音头部1k,267,41,9998,1067,2.671,3.843,1.172,0.12,2.534,True,共有
12,功效作用查询,2025搜索,助手语音头部1k,274,104,9998,1067,2.741,9.747,7.006,5.334,8.957,True,共有
13,查询物品作用与功效,2025搜索,助手语音头部1k,210,32,9998,1067,2.1,2.999,0.899,-0.019,2.131,False,共有
15,功效与作用查询,2025搜索,助手语音头部1k,349,3,9998,1067,3.491,0.281,-3.21,-3.631,-2.568,True,共有
16,中成药丸剂功效与作用查询,2025搜索,助手语音头部1k,212,58,9998,1067,2.12,5.436,3.315,2.071,4.865,True,共有
18,医院及科室信息查询,2025搜索,助手语音头部1k,176,10,9998,1067,1.76,0.937,-0.823,-1.332,-0.008,True,共有
19,医学词条查询,2025搜索,助手语音头部1k,658,319,9998,1067,6.581,29.897,23.316,20.598,26.17,True,共有
2,查询健康问题对应的食物建议,2025搜索,助手语音头部1k,209,9,9998,1067,2.09,0.843,-1.247,-1.746,-0.451,True,共有
20,查询药品及药物成分信息,2025搜索,助手语音头部1k,645,191,9998,1067,6.451,17.901,11.449,9.209,13.908,True,共有
21,查询穴位与身体部位位置图,2025搜索,助手语音头部1k,137,6,9998,1067,1.37,0.562,-0.808,-1.2,-0.116,True,共有
