key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
SYMPTOM_ATTRIBUTION_DIFFERENTIATION__4,SYMPTOM_ATTRIBUTION_DIFFERENTIATION__4,943,39996,2.358,84,4023,2.088,-0.27,-0.697,0.241,False,两界面都有,,,,8.18
CARE_NAVIGATION_COST__4,CARE_NAVIGATION_COST__4,244,39996,0.61,15,4023,0.373,-0.237,-0.405,0.015,False,两界面都有,,,,5.79
REFERENCE_VALUE_CALCULATOR__1,REFERENCE_VALUE_CALCULATOR__1,371,39996,0.928,28,4023,0.696,-0.232,-0.467,0.089,False,两界面都有,,,,7.02
REPRODUCTIVE_HEALTH__1,REPRODUCTIVE_HEALTH__1,450,39996,1.125,36,4023,0.895,-0.23,-0.501,0.125,False,两界面都有,,,,7.41
REFERENCE_VALUE_CALCULATOR__3,REFERENCE_VALUE_CALCULATOR__3,214,39996,0.535,13,4023,0.323,-0.212,-0.366,0.027,False,两界面都有,,,,5.73
DOSAGE_ADMINISTRATION__3,DOSAGE_ADMINISTRATION__3,131,39996,0.328,5,4023,0.124,-0.203,-0.297,-0.029,True,两界面都有,,,,3.68
PROGNOSIS_CONTAGION_VERDICT__4,PROGNOSIS_CONTAGION_VERDICT__4,97,39996,0.243,3,4023,0.075,-0.168,-0.24,-0.017,True,两界面都有,,,,3.0
PHARMA_COMPANY_LOOKUP__1,PHARMA_COMPANY_LOOKUP__1,125,39996,0.313,6,4023,0.149,-0.163,-0.264,0.02,False,两界面都有,,,,4.58
EFFICACY_AUTHENTICITY_CHECK__1,EFFICACY_AUTHENTICITY_CHECK__1,130,39996,0.325,7,4023,0.174,-0.151,-0.259,0.041,False,两界面都有,,,,5.11
DOSAGE_ADMINISTRATION__5,DOSAGE_ADMINISTRATION__5,76,39996,0.19,2,4023,0.05,-0.14,-0.2,-0.003,True,两界面都有,,,,2.56
SYMPTOM_ATTRIBUTION_DIFFERENTIATION__5,SYMPTOM_ATTRIBUTION_DIFFERENTIATION__5,675,39996,1.688,63,4023,1.566,-0.122,-0.486,0.328,False,两界面都有,,,,8.54
EFFICACY_AUTHENTICITY_CHECK__2,EFFICACY_AUTHENTICITY_CHECK__2,154,39996,0.385,12,4023,0.298,-0.087,-0.23,0.143,False,两界面都有,,,,7.23
DISEASE_CONCEPT_INFO__6,DISEASE_CONCEPT_INFO__6,431,39996,1.078,40,4023,0.994,-0.083,-0.367,0.286,False,两界面都有,,,,8.49
RECOVERY_TIMING__1,RECOVERY_TIMING__1,241,39996,0.603,21,4023,0.522,-0.081,-0.278,0.203,False,两界面都有,,,,8.02
COMPARISON_DIFFERENCE_VERDICT__1,COMPARISON_DIFFERENCE_VERDICT__1,119,39996,0.298,9,4023,0.224,-0.074,-0.195,0.133,False,两界面都有,,,,7.03
DOSAGE_ADMINISTRATION__1,DOSAGE_ADMINISTRATION__1,73,39996,0.183,5,4023,0.124,-0.058,-0.143,0.112,False,两界面都有,,,,6.41
COMPARISON_DIFFERENCE_VERDICT__4,COMPARISON_DIFFERENCE_VERDICT__4,99,39996,0.248,8,4023,0.199,-0.049,-0.16,0.149,False,两界面都有,,,,7.48
EFFICACY_AUTHENTICITY_CHECK__3,EFFICACY_AUTHENTICITY_CHECK__3,66,39996,0.165,5,4023,0.124,-0.041,-0.125,0.129,False,两界面都有,,,,7.04
DOSAGE_ADMINISTRATION__6,DOSAGE_ADMINISTRATION__6,174,39996,0.435,16,4023,0.398,-0.037,-0.205,0.217,False,两界面都有,,,,8.42
PROGNOSIS_CONTAGION_VERDICT__2,PROGNOSIS_CONTAGION_VERDICT__2,94,39996,0.235,8,4023,0.199,-0.036,-0.147,0.162,False,两界面都有,,,,7.84
ACCIDENTAL_INGESTION_FIRST_AID__1,ACCIDENTAL_INGESTION_FIRST_AID__1,6,39996,0.015,0,4023,0.0,-0.015,-0.033,0.081,False,仅搜索,0.6,0.5469,不可判定（样本量不足）,0.0
RECOVERY_TIMING__2,RECOVERY_TIMING__2,254,39996,0.635,25,4023,0.621,-0.014,-0.23,0.29,False,两界面都有,,,,8.96
COMPARISON_DIFFERENCE_VERDICT__5,COMPARISON_DIFFERENCE_VERDICT__5,104,39996,0.26,10,4023,0.249,-0.011,-0.138,0.202,False,两界面都有,,,,8.77
DOSAGE_ADMINISTRATION__4,DOSAGE_ADMINISTRATION__4,142,39996,0.355,14,4023,0.348,-0.007,-0.161,0.234,False,两界面都有,,,,8.97
COMPARISON_DIFFERENCE_VERDICT__6,COMPARISON_DIFFERENCE_VERDICT__6,52,39996,0.13,5,4023,0.124,-0.006,-0.088,0.163,False,两界面都有,,,,8.77
CARE_NAVIGATION_COST__1,CARE_NAVIGATION_COST__1,1015,39996,2.538,102,4023,2.535,-0.002,-0.472,0.551,False,两界面都有,,,,9.13
PROGNOSIS_CONTAGION_VERDICT__3,PROGNOSIS_CONTAGION_VERDICT__3,74,39996,0.185,8,4023,0.199,0.014,-0.095,0.211,False,两界面都有,,,,9.76
COMPARISON_DIFFERENCE_VERDICT__3,COMPARISON_DIFFERENCE_VERDICT__3,79,39996,0.198,9,4023,0.224,0.026,-0.09,0.231,False,两界面都有,,,,10.23
SYMPTOM_ATTRIBUTION_DIFFERENTIATION__1,SYMPTOM_ATTRIBUTION_DIFFERENTIATION__1,891,39996,2.228,91,4023,2.262,0.034,-0.408,0.56,False,两界面都有,,,,9.27
DISEASE_CONCEPT_INFO__3,DISEASE_CONCEPT_INFO__3,502,39996,1.255,52,4023,1.293,0.037,-0.289,0.449,False,两界面都有,,,,9.39
COMPARISON_DIFFERENCE_VERDICT__2,COMPARISON_DIFFERENCE_VERDICT__2,131,39996,0.328,15,4023,0.373,0.045,-0.114,0.292,False,两界面都有,,,,10.27
EFFICACY_AUTHENTICITY_CHECK__4,EFFICACY_AUTHENTICITY_CHECK__4,204,39996,0.51,24,4023,0.597,0.087,-0.123,0.383,False,两界面都有,,,,10.53
PROGNOSIS_CONTAGION_VERDICT__1,PROGNOSIS_CONTAGION_VERDICT__1,163,39996,0.408,20,4023,0.497,0.09,-0.098,0.365,False,两界面都有,,,,10.93
REFERENCE_VALUE_CALCULATOR__2,REFERENCE_VALUE_CALCULATOR__2,351,39996,0.878,39,4023,0.969,0.092,-0.185,0.455,False,两界面都有,,,,10.0
DOSAGE_ADMINISTRATION__2,DOSAGE_ADMINISTRATION__2,135,39996,0.338,19,4023,0.472,0.135,-0.046,0.404,False,两界面都有,,,,12.34
CARE_NAVIGATION_COST__3,CARE_NAVIGATION_COST__3,280,39996,0.7,43,4023,1.069,0.369,0.081,0.744,True,两界面都有,,,,13.31
SYMPTOM_ATTRIBUTION_DIFFERENTIATION__3,SYMPTOM_ATTRIBUTION_DIFFERENTIATION__3,1285,39996,3.213,154,4023,3.828,0.615,0.037,1.275,True,两界面都有,,,,10.7
PERMISSION_CHECK__2,PERMISSION_CHECK__2,1483,39996,3.708,198,4023,4.922,1.214,0.559,1.949,True,两界面都有,,,,11.78
NON_HEALTH_OTHER__1,NON_HEALTH_OTHER__1,719,39996,1.798,172,4023,4.275,2.478,1.88,3.159,True,两界面都有,,,,19.3
NON_HEALTH_OTHER__2,NON_HEALTH_OTHER__2,449,39996,1.123,210,4023,5.22,4.097,3.443,4.835,True,两界面都有,,,,31.87
DISEASE_CONCEPT_INFO__5,DISEASE_CONCEPT_INFO__5,1312,39996,3.28,322,4023,8.004,4.724,3.905,5.619,True,两界面都有,,,,19.71
SUBSTANCE_EFFICACY_LOOKUP__1,SUBSTANCE_EFFICACY_LOOKUP__1,2561,39996,6.403,504,4023,12.528,6.125,5.108,7.21,True,两界面都有,,,,16.44
