key,类目,快照,该类该快照条数,可引条数,取法,query,pv_raw
16,中成药丸剂功效与作用查询,2025搜索,212,210,随机,逍遥丸的功效与作用,2035.0
12,功效作用查询,2025搜索,274,274,流量最高,黄精药材有什么功效,12734.0
12,功效作用查询,2025搜索,274,274,流量最高,百香果的功效和作用,9973.0
12,功效作用查询,2025搜索,274,274,流量最高,西洋参的功效和作用,8569.0
12,功效作用查询,2025搜索,274,274,随机,苦瓜泡水喝有什么功效和作用,562.0
12,功效作用查询,2025搜索,274,274,随机,松花粉的功效和作用,2001.0
12,功效作用查询,2025搜索,274,274,随机,百香果的正确吃法和功效,1463.0
48,查询物品功效与作用,2025搜索,416,416,流量最高,黄芪的功效与作用,12521.0
48,查询物品功效与作用,2025搜索,416,416,流量最高,藿香正气水的功效与作用,9768.0
48,查询物品功效与作用,2025搜索,416,416,流量最高,五味子的功效与作用,8695.0
48,查询物品功效与作用,2025搜索,416,416,随机,夏桑菊的功效与作用,574.0
48,查询物品功效与作用,2025搜索,416,416,随机,真武汤的功效与作用,561.0
48,查询物品功效与作用,2025搜索,416,416,随机,干姜的功效与作用,1729.0
15,功效与作用查询,2025搜索,349,349,流量最高,黄皮果的功效与作用图片,12323.0
15,功效与作用查询,2025搜索,349,349,流量最高,李子的功效与作用,9770.0
15,功效与作用查询,2025搜索,349,349,流量最高,桃子的功效与作用,8186.0
15,功效与作用查询,2025搜索,349,349,随机,虫草花的功效与作用及营养,565.0
15,功效与作用查询,2025搜索,349,349,随机,菊花茶的功效与作用,2813.0
15,功效与作用查询,2025搜索,349,349,随机,魔芋的功效与作用,614.0
1,食物热量与健康影响查询,2025搜索,267,266,流量最高,榴莲的功效和营养价值,11375.0
1,食物热量与健康影响查询,2025搜索,267,266,流量最高,秋葵的功效与作用及营养,10142.0
1,食物热量与健康影响查询,2025搜索,267,266,流量最高,火龙果属于凉性还是热性,4541.0
1,食物热量与健康影响查询,2025搜索,267,266,随机,土豆减肥还是增肥,677.0
1,食物热量与健康影响查询,2025搜索,267,266,随机,毛豆的营养价值及功效,1561.0
1,食物热量与健康影响查询,2025搜索,267,266,随机,甲鱼的功效与作用及营养,803.0
29,疾病症状表现查询,2025搜索,144,140,流量最高,中暑的症状表现,10812.0
29,疾病症状表现查询,2025搜索,144,140,流量最高,尿酸高的症状,7632.0
29,疾病症状表现查询,2025搜索,144,140,流量最高,胆囊炎的症状是哪里疼,5087.0
29,疾病症状表现查询,2025搜索,144,140,随机,甲流的症状和表现,672.0
29,疾病症状表现查询,2025搜索,144,140,随机,hpv男性感染后的表现,868.0
29,疾病症状表现查询,2025搜索,144,140,随机,脑膜炎的症状表现,951.0
22,身体不适快速缓解方法查询,2025搜索,188,181,流量最高,牙疼怎么止疼最快,10593.0
22,身体不适快速缓解方法查询,2025搜索,188,181,流量最高,幽门螺旋杆菌感染阳性怎么办,4027.0
22,身体不适快速缓解方法查询,2025搜索,188,181,流量最高,打嗝不停怎么办快速止嗝,3410.0
22,身体不适快速缓解方法查询,2025搜索,188,181,随机,"喉咙发炎肿痛怎么办,吞咽疼痛",409.0
22,身体不适快速缓解方法查询,2025搜索,188,181,随机,蜈蚣咬了怎么处理方法,1110.0
22,身体不适快速缓解方法查询,2025搜索,188,181,随机,子宫下垂怎么办才能恢复,368.0
25,查询疾病治疗方法,2025搜索,344,280,流量最高,牙龈肿痛怎么消炎最快最有效,9828.0
25,查询疾病治疗方法,2025搜索,344,280,流量最高,口腔溃疡怎么治最快有效药,9779.0
25,查询疾病治疗方法,2025搜索,344,280,流量最高,湿气重怎么排湿最快最有效方法,5976.0
25,查询疾病治疗方法,2025搜索,344,280,随机,半月板损伤怎么治疗比较好得快,1964.0
25,查询疾病治疗方法,2025搜索,344,280,随机,腰疼最快缓解方法,381.0
25,查询疾病治疗方法,2025搜索,344,280,随机,卵巢囊肿怎么治疗效果最好的药,497.0
30,疾病症状查询,2025搜索,253,248,流量最高,甲状腺的症状有哪些表现,9810.0
30,疾病症状查询,2025搜索,253,248,流量最高,抑郁症的症状有哪些表现,9081.0
30,疾病症状查询,2025搜索,253,248,流量最高,糖尿病的症状有哪些表现,9007.0
30,疾病症状查询,2025搜索,253,248,随机,血脂高有哪些症状出现,6515.0
30,疾病症状查询,2025搜索,253,248,随机,肝气郁结的症状有哪些表现,1031.0
30,疾病症状查询,2025搜索,253,248,随机,慢性肾炎有哪些症状,349.0
21,查询穴位与身体部位位置图,2025搜索,137,137,流量最高,人体结构器官位置图,8604.0
21,查询穴位与身体部位位置图,2025搜索,137,137,流量最高,足三里的准确位置图,5843.0
21,查询穴位与身体部位位置图,2025搜索,137,137,流量最高,人体器官结构示意图,5643.0
21,查询穴位与身体部位位置图,2025搜索,137,137,随机,人体内脏器官分布图,339.0
21,查询穴位与身体部位位置图,2025搜索,137,137,随机,委中的准确位置图,410.0
21,查询穴位与身体部位位置图,2025搜索,137,137,随机,斜方肌位置图,437.0
34,口腔不适原因与解决方法查询,2025搜索,65,58,流量最高,嘴唇发紫黑是什么原因,2957.0
34,口腔不适原因与解决方法查询,2025搜索,65,58,流量最高,舌苔发黄厚腻是什么原因怎么调理,2801.0
34,口腔不适原因与解决方法查询,2025搜索,65,58,流量最高,喉咙里总是有痰液粘着是什么原因,2419.0
34,口腔不适原因与解决方法查询,2025搜索,65,58,随机,胃酸反酸水的原因及解决办法,857.0
34,口腔不适原因与解决方法查询,2025搜索,65,58,随机,经常口腔溃疡是什么原因导致的,675.0
34,口腔不适原因与解决方法查询,2025搜索,65,58,随机,嘴巴里经常口腔溃疡是什么原因,527.0
6,中药方剂配方剂量查询,2025搜索,140,140,流量最高,西洋参的功效与作用、三种人不宜吃、和什么搭配泡水好,8579.0
6,中药方剂配方剂量查询,2025搜索,140,140,流量最高,藿香正气水,3919.0
6,中药方剂配方剂量查询,2025搜索,140,140,流量最高,霍香正气液与藿香正气水的区别,2324.0
6,中药方剂配方剂量查询,2025搜索,140,140,随机,龙胆泻肝汤,526.0
6,中药方剂配方剂量查询,2025搜索,140,140,随机,参苓白术散的组成配方,606.0
6,中药方剂配方剂量查询,2025搜索,140,140,随机,二陈汤的配方,643.0
23,症状原因查询,2025搜索,728,529,流量最高,身上出现红色的小点是怎么回事,6867.0
23,症状原因查询,2025搜索,728,529,流量最高,"低压高是什么原因,怎么解决",6700.0
23,症状原因查询,2025搜索,728,529,流量最高,乳头疼是怎么回事一碰就疼,6005.0
23,症状原因查询,2025搜索,728,529,随机,半夜2点到3点老是醒来是什么原因,727.0
23,症状原因查询,2025搜索,728,529,随机,阑尾炎是怎么引起的,363.0
23,症状原因查询,2025搜索,728,529,随机,右眼皮一直跳是因为什么原因,631.0
20,查询药品及药物成分信息,2025搜索,645,632,流量最高,黄芪,7981.0
20,查询药品及药物成分信息,2025搜索,645,632,流量最高,乌灵参,7952.0
20,查询药品及药物成分信息,2025搜索,645,632,流量最高,黄精,5493.0
20,查询药品及药物成分信息,2025搜索,645,632,随机,补肾,364.0
20,查询药品及药物成分信息,2025搜索,645,632,随机,胶体果胶铋胶囊,452.0
20,查询药品及药物成分信息,2025搜索,645,632,随机,水杨酸,577.0
31,查询病症与物品图片,2025搜索,158,148,流量最高,手足口病症状初期图片,7449.0
31,查询病症与物品图片,2025搜索,158,148,流量最高,荨麻疹图片和症状图,4050.0
31,查询病症与物品图片,2025搜索,158,148,流量最高,湿疹的症状图片 男性,3550.0
31,查询病症与物品图片,2025搜索,158,148,随机,鸡眼长什么样子图片,1876.0
31,查询病症与物品图片,2025搜索,158,148,随机,蠓虫叮咬后的症状图,388.0
31,查询病症与物品图片,2025搜索,158,148,随机,皮肤病 拍图识别,903.0
19,医学词条查询,2025搜索,658,645,流量最高,JXX,7649.0
19,医学词条查询,2025搜索,658,645,流量最高,带状疱疹,6995.0
19,医学词条查询,2025搜索,658,645,流量最高,荨麻疹,6283.0
19,医学词条查询,2025搜索,658,645,随机,锁阳,668.0
19,医学词条查询,2025搜索,658,645,随机,乙肝表面抗原,408.0
19,医学词条查询,2025搜索,658,645,随机,性瘾,568.0
8,病症用药查询,2025搜索,254,227,流量最高,尿路感染吃什么药好得快,7135.0
8,病症用药查询,2025搜索,254,227,流量最高,霉菌性霉菌性阴炎用什么药好得快,3158.0
8,病症用药查询,2025搜索,254,227,流量最高,肺结节吃什么消结节最快最好,3150.0
8,病症用药查询,2025搜索,254,227,随机,跳蚤咬了擦什么药最有效,856.0
8,病症用药查询,2025搜索,254,227,随机,腱鞘炎用什么药治疗最好最快,446.0
8,病症用药查询,2025搜索,254,227,随机,新冠吃什么药效果最好,593.0
35,查询化验指标异常原因与临床意义,2025搜索,300,288,流量最高,总胆红素偏高说明什么,6828.0
35,查询化验指标异常原因与临床意义,2025搜索,300,288,流量最高,甘油三酯高是什么原因,6787.0
35,查询化验指标异常原因与临床意义,2025搜索,300,288,流量最高,白细胞高是怎么回事,5761.0
35,查询化验指标异常原因与临床意义,2025搜索,300,288,随机,肌酐高怎么回事,2729.0
35,查询化验指标异常原因与临床意义,2025搜索,300,288,随机,游离三碘甲状腺原氨酸偏高是什么意思,547.0
35,查询化验指标异常原因与临床意义,2025搜索,300,288,随机,甲胎蛋白,717.0
42,早孕检测与月经变化查询,2025搜索,135,107,流量最高,怀孕的最初征兆,6711.0
42,早孕检测与月经变化查询,2025搜索,135,107,流量最高,排卵期是怎么算的从哪天开始,5375.0
42,早孕检测与月经变化查询,2025搜索,135,107,流量最高,怀孕多少天能查出来,4181.0
42,早孕检测与月经变化查询,2025搜索,135,107,随机,排卵期是哪几天,913.0
42,早孕检测与月经变化查询,2025搜索,135,107,随机,孕酮多少才算怀孕,586.0
42,早孕检测与月经变化查询,2025搜索,135,107,随机,孕吐是什么时候开始有的,413.0
43,查询医学术语及检查结果含义,2025搜索,199,185,流量最高,乙肝表面抗体阳性是什么意思,6524.0
43,查询医学术语及检查结果含义,2025搜索,199,185,流量最高,窦性心律是什么意思?,5423.0
43,查询医学术语及检查结果含义,2025搜索,199,185,流量最高,bmi是什么意思,4326.0
43,查询医学术语及检查结果含义,2025搜索,199,185,随机,psa检查是什么意思,403.0
43,查询医学术语及检查结果含义,2025搜索,199,185,随机,色弱是什么意思,951.0
43,查询医学术语及检查结果含义,2025搜索,199,185,随机,房性早搏是什么意思,473.0
4,药品信息查询,2025搜索,308,288,流量最高,双氯芬酸钠缓释片的功效与作用,6130.0
4,药品信息查询,2025搜索,308,288,流量最高,阿托伐他汀钙片作用与功效,6023.0
4,药品信息查询,2025搜索,308,288,流量最高,氯雷他定片作用与功效,4269.0
4,药品信息查询,2025搜索,308,288,随机,头孢呋辛酯片,1942.0
4,药品信息查询,2025搜索,308,288,随机,盐酸多西环素肠溶胶囊,577.0
4,药品信息查询,2025搜索,308,288,随机,头孢克洛缓释片,680.0
2,查询健康问题对应的食物建议,2025搜索,209,202,流量最高,血糖高吃什么最好降的快,6002.0
2,查询健康问题对应的食物建议,2025搜索,209,202,流量最高,尿酸高吃什么好得快还能降下来,4382.0
2,查询健康问题对应的食物建议,2025搜索,209,202,流量最高,尿酸高不能吃些什么东西,4099.0
2,查询健康问题对应的食物建议,2025搜索,209,202,随机,低血压吃什么食物能补上来,661.0
2,查询健康问题对应的食物建议,2025搜索,209,202,随机,解酒喝什么最好最快方法,574.0
2,查询健康问题对应的食物建议,2025搜索,209,202,随机,缺铁性贫血的人吃什么补血最快,1505.0
38,身体部位疼痛原因查询,2025搜索,97,82,流量最高,脚后跟疼是怎么回事什么原因,6000.0
38,身体部位疼痛原因查询,2025搜索,97,82,流量最高,胸口中间疼是什么原因,3439.0
38,身体部位疼痛原因查询,2025搜索,97,82,流量最高,小腿酸痛胀痛什么原因,3316.0
38,身体部位疼痛原因查询,2025搜索,97,82,随机,腿膝盖疼是什么原因,409.0
38,身体部位疼痛原因查询,2025搜索,97,82,随机,耳朵疼痛什么原因,678.0
38,身体部位疼痛原因查询,2025搜索,97,82,随机,乳房胀痛什么原因导致的,429.0
26,查询皮肤疙瘩红疹症状与处理,2025搜索,112,105,流量最高,湿疹,5826.0
26,查询皮肤疙瘩红疹症状与处理,2025搜索,112,105,流量最高,阴道瘙痒,3979.0
26,查询皮肤疙瘩红疹症状与处理,2025搜索,112,105,流量最高,汗疱疹,2955.0
26,查询皮肤疙瘩红疹症状与处理,2025搜索,112,105,随机,外阴痒,939.0
26,查询皮肤疙瘩红疹症状与处理,2025搜索,112,105,随机,皮疹,647.0
26,查询皮肤疙瘩红疹症状与处理,2025搜索,112,105,随机,胳肢窝长了个肉疙瘩,423.0
27,查询癌症早期症状和前兆,2025搜索,90,84,流量最高,宫颈癌的早期症状表现有哪些,5526.0
27,查询癌症早期症状和前兆,2025搜索,90,84,流量最高,乳腺癌的早期症状和前兆,5374.0
27,查询癌症早期症状和前兆,2025搜索,90,84,流量最高,白血病的早期症状和前兆,5140.0
27,查询癌症早期症状和前兆,2025搜索,90,84,随机,冠心病的早期症状和前兆,474.0
27,查询癌症早期症状和前兆,2025搜索,90,84,随机,癌症晚期一步步死亡表现,878.0
27,查询癌症早期症状和前兆,2025搜索,90,84,随机,直肠癌的早期症状,480.0
39,查询身体排泄与分泌物异常原因,2025搜索,83,74,流量最高,月经一直不干净是什么原因,5240.0
39,查询身体排泄与分泌物异常原因,2025搜索,83,74,流量最高,肚子胀气是什么原因怎么解决,4780.0
39,查询身体排泄与分泌物异常原因,2025搜索,83,74,流量最高,月经量少颜色黑褐色是什么原因,4209.0
39,查询身体排泄与分泌物异常原因,2025搜索,83,74,随机,大便出血女性是什么原因,969.0
39,查询身体排泄与分泌物异常原因,2025搜索,83,74,随机,尿频尿急尿不尽是什么原因造成的怎么办,2825.0
39,查询身体排泄与分泌物异常原因,2025搜索,83,74,随机,拉屎出血但是不疼血是鲜红色是为什么,405.0
28,症状及健康影响查询,2025搜索,142,138,流量最高,更年期的女人有什么症状表现,5096.0
28,症状及健康影响查询,2025搜索,142,138,流量最高,心肌缺血有什么症状和表现,4642.0
28,症状及健康影响查询,2025搜索,142,138,流量最高,缺钾有什么表现和症状,4465.0
28,症状及健康影响查询,2025搜索,142,138,随机,神经炎有什么症状表现,342.0
28,症状及健康影响查询,2025搜索,142,138,随机,疝气是什么症状,427.0
28,症状及健康影响查询,2025搜索,142,138,随机,胎停了有什么明显症状,486.0
0,查询特定情况下饮食用药可否,2025搜索,53,43,流量最高,喝醋、吞饭可解鱼刺卡喉?无依据,5009.0
0,查询特定情况下饮食用药可否,2025搜索,53,43,流量最高,红薯发芽了还能不能吃,2368.0
0,查询特定情况下饮食用药可否,2025搜索,53,43,流量最高,榴莲不能和什么一起吃,2367.0
0,查询特定情况下饮食用药可否,2025搜索,53,43,随机,糖尿病可以吃西瓜吗,463.0
0,查询特定情况下饮食用药可否,2025搜索,53,43,随机,黄瓜和西红柿能一起吃吗?,354.0
0,查询特定情况下饮食用药可否,2025搜索,53,43,随机,六味地黄丸可以随便吃吗,362.0
46,查询疾病严重性、传染性与治疗风险,2025搜索,155,107,流量最高,包皮过长不割有影响吗,3119.0
46,查询疾病严重性、传染性与治疗风险,2025搜索,155,107,流量最高,胆囊切除后有什么影响,2308.0
46,查询疾病严重性、传染性与治疗风险,2025搜索,155,107,流量最高,乙肝携带者会传染人吗,1894.0
46,查询疾病严重性、传染性与治疗风险,2025搜索,155,107,随机,阑尾炎一定要做手术吗,795.0
46,查询疾病严重性、传染性与治疗风险,2025搜索,155,107,随机,牛皮癣传染吗会传染人吗,598.0
46,查询疾病严重性、传染性与治疗风险,2025搜索,155,107,随机,荨麻疹传染吗会传染给别人吗,411.0
33,查询皮肤瘙痒起疹原因,2025搜索,73,69,流量最高,皮肤痒是什么原因.越抓越痒,4330.0
33,查询皮肤瘙痒起疹原因,2025搜索,73,69,流量最高,指甲有竖纹是身体的什么原因,4317.0
33,查询皮肤瘙痒起疹原因,2025搜索,73,69,流量最高,身上痒是什么原因.越抓越痒,2581.0
33,查询皮肤瘙痒起疹原因,2025搜索,73,69,随机,全身痒是怎么回事挠了越抓越痒,716.0
33,查询皮肤瘙痒起疹原因,2025搜索,73,69,随机,丝状疣是什么原因长出来的,2059.0
33,查询皮肤瘙痒起疹原因,2025搜索,73,69,随机,过敏皮肤痒怎么办,479.0
7,药品用法药效与联用查询,2025搜索,58,51,流量最高,氨基丁酸对青少年长高真有效吗,1159.0
7,药品用法药效与联用查询,2025搜索,58,51,流量最高,诺特兰德是正规品牌吗,947.0
7,药品用法药效与联用查询,2025搜索,58,51,流量最高,三伏贴真的有用吗,917.0
7,药品用法药效与联用查询,2025搜索,58,51,随机,侧柏叶粉洗头真的白发能变黑吗,486.0
7,药品用法药效与联用查询,2025搜索,58,51,随机,三九胃泰颗粒适合哪种胃病,479.0
7,药品用法药效与联用查询,2025搜索,58,51,随机,硝酸甘油和速效救心丸的区别,436.0
44,查询医疗健康恢复时间与费用,2025搜索,194,171,流量最高,手足口病一般几天能好,3697.0
44,查询医疗健康恢复时间与费用,2025搜索,194,171,流量最高,肺结节多少mm以上建议手术,3271.0
44,查询医疗健康恢复时间与费用,2025搜索,194,171,流量最高,狂犬疫苗一共打几针多少钱,3260.0
44,查询医疗健康恢复时间与费用,2025搜索,194,171,随机,肠癌手术后能活多少年,433.0
44,查询医疗健康恢复时间与费用,2025搜索,194,171,随机,破伤风的潜伏期一般为多少天,348.0
44,查询医疗健康恢复时间与费用,2025搜索,194,171,随机,换牙齿顺序和年龄,562.0
24,查询身体不适症状及可能病因,2025搜索,94,94,流量最高,"喉咙有异物感,咽部好像有东西堵塞",3453.0
24,查询身体不适症状及可能病因,2025搜索,94,94,流量最高,胃疼上腹部正中隐痛可要当心了,2610.0
24,查询身体不适症状及可能病因,2025搜索,94,94,流量最高,肩膀疼痛要警惕的三种病右肩膀疼痛,2494.0
24,查询身体不适症状及可能病因,2025搜索,94,94,随机,平板支撑正确姿势,850.0
24,查询身体不适症状及可能病因,2025搜索,94,94,随机,心脏部位隐隐作痛,809.0
24,查询身体不适症状及可能病因,2025搜索,94,94,随机,脸色暗沉发黄是身体哪里出现了问题,417.0
40,检查项目及指标查询,2025搜索,121,120,流量最高,肝功能检查主要看哪几项指标,3293.0
40,检查项目及指标查询,2025搜索,121,120,流量最高,tct检查什么项目,2780.0
40,检查项目及指标查询,2025搜索,121,120,流量最高,mri检查是什么检查,2655.0
40,检查项目及指标查询,2025搜索,121,120,随机,羊水穿刺是检查什么的,461.0
40,检查项目及指标查询,2025搜索,121,120,随机,激素六项什么时候查最准,428.0
40,检查项目及指标查询,2025搜索,121,120,随机,输卵管造影检查是怎么做的,485.0
3,药品与药企信息查询,2025搜索,114,96,流量最高,常山药业,2912.0
3,药品与药企信息查询,2025搜索,114,96,流量最高,永安药业,2823.0
3,药品与药企信息查询,2025搜索,114,96,流量最高,药明康德,2763.0
3,药品与药企信息查询,2025搜索,114,96,随机,退烧药有哪些药,717.0
3,药品与药企信息查询,2025搜索,114,96,随机,药明生物,353.0
3,药品与药企信息查询,2025搜索,114,96,随机,亚太药业,402.0
18,医院及科室信息查询,2025搜索,176,158,流量最高,华西医院,1917.0
18,医院及科室信息查询,2025搜索,176,158,流量最高,北京协和医院,1737.0
18,医院及科室信息查询,2025搜索,176,158,流量最高,301解放军总医院,1530.0
18,医院及科室信息查询,2025搜索,176,158,随机,上海新华医院,479.0
18,医院及科室信息查询,2025搜索,176,158,随机,广安门中医院,509.0
18,医院及科室信息查询,2025搜索,176,158,随机,省人民医院,685.0
5,药品用法用量查询,2025搜索,118,100,流量最高,钙片什么时候吃吸收效果最好,2660.0
5,药品用法用量查询,2025搜索,118,100,流量最高,阿莫西林胶囊一次吃几粒,2431.0
5,药品用法用量查询,2025搜索,118,100,流量最高,"益生菌什么时间吃最好,空腹还是饭后",2331.0
5,药品用法用量查询,2025搜索,118,100,随机,ad滴剂什么时候吃最好,880.0
5,药品用法用量查询,2025搜索,118,100,随机,乌鸡白凤丸是经前吃还是经后吃,399.0
5,药品用法用量查询,2025搜索,118,100,随机,雷贝拉唑肠溶片是饭前吃还是饭后吃,383.0
33,查询皮肤瘙痒起疹原因,2025搜索随机1w,67,59,流量最高,皮肤起红疙瘩很痒怎么回事,109.0
33,查询皮肤瘙痒起疹原因,2025搜索随机1w,67,59,流量最高,脸上过敏是什么原因导致的,12.0
33,查询皮肤瘙痒起疹原因,2025搜索随机1w,67,59,流量最高,劲部长了淋巴结肿大是什么原因,9.0
33,查询皮肤瘙痒起疹原因,2025搜索随机1w,67,59,随机,脸上过敏是什么原因导致的,12.0
33,查询皮肤瘙痒起疹原因,2025搜索随机1w,67,59,随机,下巴涨红胞是什么原因,1.0
33,查询皮肤瘙痒起疹原因,2025搜索随机1w,67,59,随机,膝盖下面肿是什么,1.0
35,查询化验指标异常原因与临床意义,2025搜索随机1w,150,136,流量最高,肌酐高了会出现什么问题,3980.0
35,查询化验指标异常原因与临床意义,2025搜索随机1w,150,136,流量最高,转氨酶偏高说明身体哪有问题了,3257.0
35,查询化验指标异常原因与临床意义,2025搜索随机1w,150,136,流量最高,肌酸激酶高的原因及危害,215.0
35,查询化验指标异常原因与临床意义,2025搜索随机1w,150,136,随机,髌韧带密度增高,1.0
35,查询化验指标异常原因与临床意义,2025搜索随机1w,150,136,随机,TSH和TG高代表什么,1.0
35,查询化验指标异常原因与临床意义,2025搜索随机1w,150,136,随机,碱性磷酸酶几岁开始升高,1.0
19,医学词条查询,2025搜索随机1w,251,245,流量最高,阳萎,1010.0
19,医学词条查询,2025搜索随机1w,251,245,流量最高,咽炎,698.0
19,医学词条查询,2025搜索随机1w,251,245,流量最高,弱视,415.0
19,医学词条查询,2025搜索随机1w,251,245,随机,前列腺52*56*47,1.0
19,医学词条查询,2025搜索随机1w,251,245,随机,耳朵增生,13.0
19,医学词条查询,2025搜索随机1w,251,245,随机,伊立元取名慎用,2.0
46,查询疾病严重性、传染性与治疗风险,2025搜索随机1w,668,560,流量最高,hpv可以治愈吗,654.0
46,查询疾病严重性、传染性与治疗风险,2025搜索随机1w,668,560,流量最高,慢性乙型病毒肝炎有传染性吗,78.0
46,查询疾病严重性、传染性与治疗风险,2025搜索随机1w,668,560,流量最高,扁桃体切除有什么影响,68.0
46,查询疾病严重性、传染性与治疗风险,2025搜索随机1w,668,560,随机,发育时骨龄会不会加速增长,1.0
46,查询疾病严重性、传染性与治疗风险,2025搜索随机1w,668,560,随机,"无高血压病史,有风湿性心脏病会产生脑出血还是脑梗死脑出血",1.0
46,查询疾病严重性、传染性与治疗风险,2025搜索随机1w,668,560,随机,一只眼正常一只眼无神可以恢复吗,2.0
0,查询特定情况下饮食用药可否,2025搜索随机1w,613,566,流量最高,糖尿病人能吃荔枝吗,229.0
0,查询特定情况下饮食用药可否,2025搜索随机1w,613,566,流量最高,感冒能喝牛奶吗,100.0
0,查询特定情况下饮食用药可否,2025搜索随机1w,613,566,流量最高,李子和桃子可以一起吃吗,79.0
0,查询特定情况下饮食用药可否,2025搜索随机1w,613,566,随机,春笋发苦还能吃吗,1.0
0,查询特定情况下饮食用药可否,2025搜索随机1w,613,566,随机,乙肝病毒开水可以消灭吗,1.0
0,查询特定情况下饮食用药可否,2025搜索随机1w,613,566,随机,葱头和土豆能一起炒吗,2.0
9,查询药物功效与主治,2025搜索随机1w,191,182,流量最高,黑顺片的功效作用与主治,651.0
9,查询药物功效与主治,2025搜索随机1w,191,182,流量最高,强力定眩片的功效与作用,426.0
9,查询药物功效与主治,2025搜索随机1w,191,182,流量最高,铬元素的作用与功效,196.0
9,查询药物功效与主治,2025搜索随机1w,191,182,随机,曲唑片的功效与作用,4.0
9,查询药物功效与主治,2025搜索随机1w,191,182,随机,曷根功效作用,25.0
9,查询药物功效与主治,2025搜索随机1w,191,182,随机,脸部筋膜复位有副作用吗,1.0
6,中药方剂配方剂量查询,2025搜索随机1w,179,168,流量最高,川贝粉的正确吃法,36.0
6,中药方剂配方剂量查询,2025搜索随机1w,179,168,流量最高,夜晚咳嗽的止咳方法,30.0
6,中药方剂配方剂量查询,2025搜索随机1w,179,168,流量最高,四逆汤和四逆散的区别与功效,27.0
6,中药方剂配方剂量查询,2025搜索随机1w,179,168,随机,蒟蒻药性归经,1.0
6,中药方剂配方剂量查询,2025搜索随机1w,179,168,随机,牛尾骨汤怎么做对化疗有好处,11.0
6,中药方剂配方剂量查询,2025搜索随机1w,179,168,随机,启斯元角豆提取物什么时候喝最合适,1.0
26,查询皮肤疙瘩红疹症状与处理,2025搜索随机1w,364,343,流量最高,念珠菌阴道炎,33.0
26,查询皮肤疙瘩红疹症状与处理,2025搜索随机1w,364,343,流量最高,阴道下面长个小肉揪咋回事,26.0
26,查询皮肤疙瘩红疹症状与处理,2025搜索随机1w,364,343,流量最高,同房后阴道瘙痒,14.0
26,查询皮肤疙瘩红疹症状与处理,2025搜索随机1w,364,343,随机,天气1热身上就痒长痱子,1.0
26,查询皮肤疙瘩红疹症状与处理,2025搜索随机1w,364,343,随机,肉里有个疙瘩挤出来白色固体,2.0
