层级,快照,名次,key,条数,行占比%,流量占比%
自上而下 L1 意图,2026搜索,5,CONTACT_BRANCH_LOOKUP,331,3.3103310331033104,2.0653986307091143
自上而下 L1 意图,2026搜索,6,CONCEPT_EXPLAIN,154,1.54015401540154,0.6466886105367469
自上而下 L1 意图,2026搜索,7,OTHER_INTENT,97,0.9700970097009701,0.5849995810615597
自上而下 L1 意图,2026搜索,8,HOWTO_OPERATE,84,0.8400840084008401,0.3245602821213134
自上而下 L1 意图,2026搜索,9,RATE_CALC,84,0.8400840084008401,0.2667899101269214
自上而下 L1 意图,2026搜索,10,NEWS_EVENT,61,0.6100610061006101,0.25957664366344363
自上而下 L1 意图,2026搜索随机1w,1,QUOTE_LOOKUP,1667,16.67,56.88765546304862
自上而下 L1 意图,2026搜索随机1w,2,CONCEPT_EXPLAIN,1071,10.71,3.907904203926406
自上而下 L1 意图,2026搜索随机1w,3,HOWTO_OPERATE,954,9.54,2.890327885702539
自上而下 L1 意图,2026搜索随机1w,4,CONTACT_BRANCH_LOOKUP,907,9.07,3.311748381128585
自上而下 L1 意图,2026搜索随机1w,5,VERDICT_QUESTION,900,9.0,2.518244423887347
自上而下 L1 意图,2026搜索随机1w,6,RATE_CALC,822,8.22,2.3476205159831434
自上而下 L1 意图,2026搜索随机1w,7,FX_CONVERT,627,6.27,5.807379997944291
自上而下 L1 意图,2026搜索随机1w,8,OTHER_INTENT,529,5.29,1.9796484736355229
自上而下 L1 意图,2026搜索随机1w,9,NEWS_EVENT,459,4.59,1.9447014081611675
自上而下 L1 意图,2026搜索随机1w,10,INVEST_ADVICE,421,4.21,1.426662555247199
自上而下 L1 意图,助手头部1k,1,QUOTE_LOOKUP,456,48.0,53.93161762898507
自上而下 L1 意图,助手头部1k,2,FX_CONVERT,84,8.842105263157896,5.340068333210432
自上而下 L1 意图,助手头部1k,3,RESOLVE_BARE_ENTITY,73,7.684210526315789,8.493719735516063
自上而下 L1 意图,助手头部1k,4,INVEST_ADVICE,62,6.526315789473684,3.081139542314972
自上而下 L1 意图,助手头部1k,5,OTHER_INTENT,59,6.2105263157894735,4.707125826512303
自上而下 L1 意图,助手头部1k,6,TXN_ISSUE,44,4.631578947368421,5.974239854484674
自上而下 L1 意图,助手头部1k,7,PAGE_NAV,30,3.1578947368421053,4.370375832657375
自上而下 L1 意图,助手头部1k,8,RATE_CALC,29,3.0526315789473686,4.05574810117248
自上而下 L1 意图,助手头部1k,9,CONCEPT_EXPLAIN,20,2.1052631578947367,1.222254995944252
自上而下 L1 意图,助手头部1k,10,HOWTO_OPERATE,20,2.1052631578947367,2.419929700366246
自上而下 L1 意图,助手随机1k,1,INVEST_ADVICE,160,16.210739614994935,18.048359240069082
自上而下 L1 意图,助手随机1k,2,CONCEPT_EXPLAIN,139,14.083080040526848,12.089810017271157
自上而下 L1 意图,助手随机1k,3,OTHER_INTENT,100,10.131712259371835,8.894645941278064
自上而下 L1 意图,助手随机1k,4,RATE_CALC,98,9.929078014184396,10.708117443868739
自上而下 L1 意图,助手随机1k,5,HOWTO_OPERATE,83,8.409321175278622,8.894645941278064
自上而下 L1 意图,助手随机1k,6,NEWS_EVENT,79,8.00405268490375,7.599309153713298
自上而下 L1 意图,助手随机1k,7,QUOTE_LOOKUP,79,8.00405268490375,9.671848013816925
自上而下 L1 意图,助手随机1k,8,VERDICT_QUESTION,76,7.700101317122594,7.167530224525042
自上而下 L1 意图,助手随机1k,9,CONTACT_BRANCH_LOOKUP,34,3.4447821681864235,3.10880829015544
自上而下 L1 意图,助手随机1k,10,MARKET_MOVEMENT_EXPLAIN,27,2.735562310030395,2.5043177892918824
自上而下 L1 意图,助手语音头部1k,1,QUOTE_LOOKUP,700,70.0,75.21514629948365
自上而下 L1 意图,助手语音头部1k,2,RESOLVE_BARE_ENTITY,93,9.3,8.822386319471434
自上而下 L1 意图,助手语音头部1k,3,FX_CONVERT,74,7.4,6.651490755649326
自上而下 L1 意图,助手语音头部1k,4,CONTACT_BRANCH_LOOKUP,46,4.6,2.9981677863527847
自上而下 L1 意图,助手语音头部1k,5,PAGE_NAV,21,2.1,2.0765088001776695
自上而下 L1 意图,助手语音头部1k,6,OTHER_INTENT,16,1.6,1.154849814002554
自上而下 L1 意图,助手语音头部1k,7,RATE_CALC,10,1.0,0.5274554438953972
自上而下 L1 意图,助手语音头部1k,8,NEWS_EVENT,9,0.9,0.47748598078951754
自上而下 L1 意图,助手语音头部1k,9,CONCEPT_EXPLAIN,8,0.8,0.6218422075398368
自上而下 L1 意图,助手语音头部1k,10,HOWTO_OPERATE,7,0.7,0.3442340791738382
自上而下 L1 意图,助手语音1k,1,QUOTE_LOOKUP,152,15.2,15.2
自上而下 L1 意图,助手语音1k,2,FX_CONVERT,128,12.8,12.8
自上而下 L1 意图,助手语音1k,3,HOWTO_OPERATE,104,10.4,10.4
自上而下 L1 意图,助手语音1k,4,CONCEPT_EXPLAIN,94,9.4,9.4
自上而下 L1 意图,助手语音1k,5,VERDICT_QUESTION,85,8.5,8.5
自上而下 L1 意图,助手语音1k,6,OTHER_INTENT,76,7.6,7.6
自上而下 L1 意图,助手语音1k,7,CONTACT_BRANCH_LOOKUP,75,7.5,7.5
自上而下 L1 意图,助手语音1k,8,RATE_CALC,74,7.4,7.4
自上而下 L1 意图,助手语音1k,9,INVEST_ADVICE,52,5.2,5.2
自上而下 L1 意图,助手语音1k,10,TXN_ISSUE,41,4.1,4.1
自上而下 L2 子意图,2025搜索,1,QUOTE_LOOKUP__2,2974,29.74594918983797,29.20578629683877
自上而下 L2 子意图,2025搜索,2,PAGE_NAV__2,1073,10.732146429285857,4.34322172734779
自上而下 L2 子意图,2025搜索,3,QUOTE_LOOKUP__3,1052,10.522104420884176,4.838745972636805
自上而下 L2 子意图,2025搜索,4,QUOTE_LOOKUP__1,992,9.921984396879376,24.192740718796394
自上而下 L2 子意图,2025搜索,5,FX_CONVERT__1,679,6.791358271654331,11.355884506512158
自上而下 L2 子意图,2025搜索,6,PAGE_NAV__1,308,3.0806161232246447,3.691276661459646
自上而下 L2 子意图,2025搜索,7,FX_CONVERT__2,306,3.060612122424485,1.8098127574402827
自上而下 L2 子意图,2025搜索,8,CONTACT_BRANCH_LOOKUP__4,291,2.9105821164232846,3.715745620748689
自上而下 L2 子意图,2025搜索,9,RESOLVE_BARE_ENTITY__5,192,1.920384076815363,1.7600958876569373
自上而下 L2 子意图,2025搜索,10,RESOLVE_BARE_ENTITY__3,159,1.5903180636127225,1.7588223642578613
自上而下 L2 子意图,2025搜索随机1w,1,VERDICT_QUESTION__2,783,7.83,2.5689192485972185
自上而下 L2 子意图,2025搜索随机1w,2,CONTACT_BRANCH_LOOKUP__3,716,7.16,2.5250060990485483
自上而下 L2 子意图,2025搜索随机1w,3,QUOTE_LOOKUP__2,601,6.01,17.6286899243718
自上而下 L2 子意图,2025搜索随机1w,4,RATE_CALC__1,535,5.35,2.3322761649182726
自上而下 L2 子意图,2025搜索随机1w,5,CONCEPT_EXPLAIN__3,506,5.06,1.9175408636252742
自上而下 L2 子意图,2025搜索随机1w,6,RATE_CALC__2,477,4.77,2.3103195901439375
自上而下 L2 子意图,2025搜索随机1w,7,CONCEPT_EXPLAIN__2,419,4.19,1.6833373993656988
自上而下 L2 子意图,2025搜索随机1w,8,FX_CONVERT__2,374,3.74,2.039521834593803
自上而下 L2 子意图,2025搜索随机1w,9,HOWTO_OPERATE__6,371,3.71,1.6394242498170286
自上而下 L2 子意图,2025搜索随机1w,10,QUOTE_LOOKUP__1,313,3.13,8.6069773115394
自上而下 L2 子意图,2026搜索,1,QUOTE_LOOKUP__2,3891,38.91389138913891,43.69546286457165
自上而下 L2 子意图,2026搜索,2,PAGE_NAV__2,1411,14.111411141114111,5.045578942180897
自上而下 L2 子意图,2026搜索,3,QUOTE_LOOKUP__1,1234,12.341234123412342,28.824332091446234
自上而下 L2 子意图,2026搜索,4,QUOTE_LOOKUP__3,1157,11.571157115711571,4.941702398796541
自上而下 L2 子意图,2026搜索,5,FX_CONVERT__1,584,5.840584058405841,6.518259980256207
自上而下 L2 子意图,2026搜索,6,PAGE_NAV__1,180,1.8001800180018002,2.1368613609268
自上而下 L2 子意图,2026搜索,7,CONTACT_BRANCH_LOOKUP__4,160,1.6001600160016,1.2325141381399263
自上而下 L2 子意图,2026搜索,8,FX_CONVERT__2,133,1.33013301330133,0.48759295225322347
自上而下 L2 子意图,2026搜索,9,RESOLVE_BARE_ENTITY__5,116,1.1601160116011602,1.0885516559356327
自上而下 L2 子意图,2026搜索,10,CONCEPT_EXPLAIN__2,98,0.98009800980098,0.4283542308515077
自上而下 L2 子意图,2026搜索随机1w,1,QUOTE_LOOKUP__2,990,9.9,38.813855483605714
自上而下 L2 子意图,2026搜索随机1w,2,VERDICT_QUESTION__2,577,5.77,1.4431082331174834
自上而下 L2 子意图,2026搜索随机1w,3,CONCEPT_EXPLAIN__2,569,5.69,2.1091581868640144
自上而下 L2 子意图,2026搜索随机1w,4,CONTACT_BRANCH_LOOKUP__3,551,5.51,1.3382670366944187
自上而下 L2 子意图,2026搜索随机1w,5,QUOTE_LOOKUP__1,454,4.54,13.094871004214204
自上而下 L2 子意图,2026搜索随机1w,6,RATE_CALC__1,443,4.43,1.2231472916024257
自上而下 L2 子意图,2026搜索随机1w,7,CONCEPT_EXPLAIN__3,416,4.16,1.5109466543324082
自上而下 L2 子意图,2026搜索随机1w,8,FX_CONVERT__2,379,3.79,1.4225511357796277
自上而下 L2 子意图,2026搜索随机1w,9,RATE_CALC__2,379,3.79,1.1244732243807174
自上而下 L2 子意图,2026搜索随机1w,10,VERDICT_QUESTION__1,323,3.23,1.075136190769863
自上而下 L2 子意图,助手头部1k,1,QUOTE_LOOKUP__2,293,30.842105263157894,26.773468033330875
自上而下 L2 子意图,助手头部1k,2,QUOTE_LOOKUP__1,151,15.894736842105264,26.499397782857706
自上而下 L2 子意图,助手头部1k,3,FX_CONVERT__1,67,7.052631578947368,4.508025465182017
自上而下 L2 子意图,助手头部1k,4,OTHER_INTENT__2,33,3.473684210526316,1.8594990536587763
自上而下 L2 子意图,助手头部1k,5,TXN_ISSUE__3,30,3.1578947368421053,4.152840252685397
自上而下 L2 子意图,助手头部1k,6,PAGE_NAV__1,29,3.0526315789473686,3.636039623429934
自上而下 L2 子意图,助手头部1k,7,RATE_CALC__1,22,2.3157894736842106,3.712853034436988
自上而下 L2 子意图,助手头部1k,8,INVEST_ADVICE__4,20,2.1052631578947367,1.0096354742767248
自上而下 L2 子意图,助手头部1k,9,INVEST_ADVICE__2,19,2.0,1.1706363837475113
自上而下 L2 子意图,助手头部1k,10,FX_CONVERT__2,17,1.7894736842105263,0.8320428680284149
自上而下 L2 子意图,助手随机1k,1,INVEST_ADVICE__2,86,8.713272543059777,10.10362694300518
自上而下 L2 子意图,助手随机1k,2,CONCEPT_EXPLAIN__2,83,8.409321175278622,7.167530224525042
自上而下 L2 子意图,助手随机1k,3,RATE_CALC__1,60,6.079027355623101,6.563039723661485
自上而下 L2 子意图,助手随机1k,4,INVEST_ADVICE__1,57,5.775075987841945,6.13126079447323
自上而下 L2 子意图,助手随机1k,5,OTHER_INTENT__4,50,5.065856129685917,4.490500863557858
自上而下 L2 子意图,助手随机1k,6,CONCEPT_EXPLAIN__3,47,4.761904761904762,4.1450777202072535
自上而下 L2 子意图,助手随机1k,7,QUOTE_LOOKUP__2,41,4.154002026342452,5.008635578583765
自上而下 L2 子意图,助手随机1k,8,VERDICT_QUESTION__2,41,4.154002026342452,3.626943005181347
自上而下 L2 子意图,助手随机1k,9,RATE_CALC__2,38,3.850050658561297,4.1450777202072535
自上而下 L2 子意图,助手随机1k,10,QUOTE_LOOKUP__1,35,3.5460992907801416,4.404145077720207
自上而下 L2 子意图,助手语音头部1k,1,QUOTE_LOOKUP__2,454,45.4,38.60418633057576
自上而下 L2 子意图,助手语音头部1k,2,QUOTE_LOOKUP__1,136,13.6,26.6337238354339
自上而下 L2 子意图,助手语音头部1k,3,QUOTE_LOOKUP__3,110,11.0,9.977236133473989
自上而下 L2 子意图,助手语音头部1k,4,FX_CONVERT__1,60,6.0,5.241241463550052
自上而下 L2 子意图,助手语音头部1k,5,RESOLVE_BARE_ENTITY__3,33,3.3,2.6539337071789464
自上而下 L2 子意图,助手语音头部1k,6,CONTACT_BRANCH_LOOKUP__4,32,3.2,2.320803953139748
自上而下 L2 子意图,助手语音头部1k,7,RESOLVE_BARE_ENTITY__5,17,1.7,1.5657098439842316
自上而下 L2 子意图,助手语音头部1k,8,FX_CONVERT__2,14,1.4,1.4102492920992729
自上而下 L2 子意图,助手语音头部1k,9,RESOLVE_BARE_ENTITY__1,12,1.2,0.9161068236077952
自上而下 L2 子意图,助手语音头部1k,10,PAGE_NAV__2,11,1.1,0.582977069568597
自上而下 L2 子意图,助手语音1k,1,QUOTE_LOOKUP__2,97,9.7,9.7
自上而下 L2 子意图,助手语音1k,2,FX_CONVERT__2,86,8.6,8.6
自上而下 L2 子意图,助手语音1k,3,VERDICT_QUESTION__2,48,4.8,4.8
自上而下 L2 子意图,助手语音1k,4,CONCEPT_EXPLAIN__2,43,4.3,4.3
自上而下 L2 子意图,助手语音1k,5,CONCEPT_EXPLAIN__3,43,4.3,4.3
自上而下 L2 子意图,助手语音1k,6,FX_CONVERT__1,42,4.2,4.2
自上而下 L2 子意图,助手语音1k,7,QUOTE_LOOKUP__1,42,4.2,4.2
自上而下 L2 子意图,助手语音1k,8,RATE_CALC__1,41,4.1,4.1
自上而下 L2 子意图,助手语音1k,9,VERDICT_QUESTION__1,37,3.7,3.7
自上而下 L2 子意图,助手语音1k,10,HOWTO_OPERATE__6,35,3.5,3.5
自下而上 家族,2025搜索,1,4,1910,19.10382076415283,17.446417430306738
自下而上 家族,2025搜索,2,0,1171,11.712342468493699,5.327321478602704
自下而上 家族,2025搜索,3,6,877,8.771754350870173,12.048866700182174
自下而上 家族,2025搜索,4,3,820,8.201640328065613,3.3452368617514923
自下而上 家族,2025搜索,5,11,503,5.031006201240248,5.113777569617835
自下而上 家族,2025搜索,6,40,429,4.290858171634327,5.4213272883422645
自下而上 家族,2025搜索,7,5,427,4.270854170834167,6.636849733388493
自下而上 家族,2025搜索,8,72,261,2.6105221044208844,1.6858853299748582
自下而上 家族,2025搜索,9,13,239,2.3904780956191236,5.0951074693012846
自下而上 家族,2025搜索,10,69,226,2.2604520904180836,1.416615499051781
自下而上 家族,2025搜索随机1w,1,11,1053,10.53,4.108319102220054
自下而上 家族,2025搜索随机1w,2,14,560,5.6,2.417662844596243
自下而上 家族,2025搜索随机1w,3,65,543,5.43,2.6201512564040006
自下而上 家族,2025搜索随机1w,4,33,502,5.02,2.02488411807758
自下而上 家族,2025搜索随机1w,5,63,500,5.0,1.8443522810441568
自下而上 家族,2025搜索随机1w,6,6,489,4.89,17.22371310075628
自下而上 家族,2025搜索随机1w,7,56,416,4.16,1.6321053915589168
自下而上 家族,2025搜索随机1w,8,48,385,3.85,1.422298121493047
自下而上 家族,2025搜索随机1w,9,71,342,3.42,1.4613320322029761
自下而上 家族,2025搜索随机1w,10,0,341,3.41,7.350573310563552
自下而上 家族,2026搜索,1,4,2448,24.482448244824482,26.552180687002146
自下而上 家族,2026搜索,2,0,1260,12.601260126012601,4.317901684646452
自下而上 家族,2026搜索,3,3,1083,10.831083108310832,4.036813722165717
自下而上 家族,2026搜索,4,6,624,6.240624062406241,6.03862364635392
自下而上 家族,2026搜索,5,5,421,4.21042104210421,7.220103465405551
自下而上 家族,2026搜索,6,40,364,3.6403640364036405,4.116646044005147
自下而上 家族,2026搜索,7,13,341,3.41034103410341,6.51703941481137
自下而上 家族,2026搜索,8,69,329,3.29032903290329,4.259718339381251
自下而上 家族,2026搜索,9,9,319,3.1903190319031904,1.8145127801002683
自下而上 家族,2026搜索,10,72,282,2.8202820282028203,1.6822970931545644
自下而上 家族,2026搜索随机1w,1,11,905,9.05,3.151403021893309
自下而上 家族,2026搜索随机1w,2,65,881,8.81,6.294583204851475
自下而上 家族,2026搜索随机1w,3,14,491,4.91,1.4616096207215543
自下而上 家族,2026搜索随机1w,4,6,484,4.84,4.783636550519067
自下而上 家族,2026搜索随机1w,5,0,411,4.11,6.204131976564909
自下而上 家族,2026搜索随机1w,6,63,404,4.04,1.165587419056429
自下而上 家族,2026搜索随机1w,7,4,403,4.03,29.357590708192003
自下而上 家族,2026搜索随机1w,8,33,371,3.71,1.1059718367766473
自下而上 家族,2026搜索随机1w,9,40,324,3.24,4.810360777058279
自下而上 家族,2026搜索随机1w,10,1,311,3.11,1.7987460170623908
自下而上 家族,助手头部1k,1,4,143,15.052631578947368,8.709411793623875
自下而上 家族,助手头部1k,2,5,96,10.105263157894736,13.910601479733552
自下而上 家族,助手头部1k,3,6,76,8.0,4.9455546542782
自下而上 家族,助手头部1k,4,11,63,6.631578947368421,7.449057345820123
自下而上 家族,助手头部1k,5,65,62,6.526315789473684,3.7276012093503437
自下而上 家族,助手头部1k,6,13,48,5.052631578947368,6.2120541749625175
自下而上 家族,助手头部1k,7,70,37,3.8947368421052633,4.300936509106998
自下而上 家族,助手头部1k,8,45,34,3.5789473684210527,11.859376152201168
自下而上 家族,助手头部1k,9,37,29,3.0526315789473686,4.621709313472459
自下而上 家族,助手头部1k,10,40,27,2.8421052631578947,1.965194307204484
自下而上 家族,助手随机1k,1,65,207,20.972644376899694,21.157167530224527
自下而上 家族,助手随机1k,2,63,63,6.382978723404255,5.785837651122625
自下而上 家族,助手随机1k,3,11,56,5.673758865248227,4.922279792746115
自下而上 家族,助手随机1k,4,53,56,5.673758865248227,5.699481865284974
自下而上 家族,助手随机1k,5,14,43,4.356636271529888,4.1450777202072535
自下而上 家族,助手随机1k,6,49,30,3.0395136778115504,2.7633851468048363
自下而上 家族,助手随机1k,7,52,29,2.9381965552178317,2.504317789291883
自下而上 家族,助手随机1k,8,73,29,2.9381965552178317,2.936096718480139
自下而上 家族,助手随机1k,9,4,28,2.8368794326241136,3.1951640759930924
自下而上 家族,助手随机1k,10,54,28,2.8368794326241136,2.936096718480139
自下而上 家族,助手语音头部1k,1,4,219,21.9,17.01182610626839
自下而上 家族,助手语音头部1k,2,0,116,11.6,10.054966409416467
自下而上 家族,助手语音头部1k,3,5,90,9.0,11.054355671534063
自下而上 家族,助手语音头部1k,4,6,61,6.1,5.640997168397091
自下而上 家族,助手语音头部1k,5,11,57,5.7,4.352895452778858
自下而上 家族,助手语音头部1k,6,13,46,4.6,8.061740047748598
自下而上 家族,助手语音头部1k,7,65,38,3.8,2.2319693520626287
自下而上 家族,助手语音头部1k,8,70,35,3.5,9.943923158070069
自下而上 家族,助手语音头部1k,9,40,30,3.0,3.7310532452390204
自下而上 家族,助手语音头部1k,10,72,29,2.9,2.715007495419466
自下而上 家族,助手语音1k,1,6,102,10.2,10.2
自下而上 家族,助手语音1k,2,11,82,8.2,8.2
自下而上 家族,助手语音1k,3,65,78,7.8,7.8
自下而上 家族,助手语音1k,4,4,54,5.4,5.4
自下而上 家族,助手语音1k,5,5,51,5.1,5.1
自下而上 家族,助手语音1k,6,33,48,4.8,4.8
自下而上 家族,助手语音1k,7,63,42,4.2,4.2
自下而上 家族,助手语音1k,8,14,38,3.8,3.8
自下而上 家族,助手语音1k,9,71,33,3.3,3.3
自下而上 家族,助手语音1k,10,48,32,3.2,3.2
自下而上 叶,2025搜索,1,25,1763,17.63352670534107,16.36515897157669
自下而上 叶,2025搜索,2,24,820,8.201640328065613,3.3452368617514927
自下而上 叶,2025搜索,3,0,684,6.841368273654731,2.794555452547158
自下而上 叶,2025搜索,4,33,453,4.530906181236247,9.193466503490814
自下而上 叶,2025搜索,5,31,429,4.290858171634327,5.421327288342265
自下而上 叶,2025搜索,6,35,325,3.2506501300260053,2.093783746824537
自下而上 叶,2025搜索,7,45,261,2.6105221044208844,1.6858853299748586
自下而上 叶,2025搜索,8,55,247,2.470494098819764,2.5159753000754965
自下而上 叶,2025搜索,9,58,239,2.3904780956191236,5.095107469301286
自下而上 叶,2025搜索,10,1,238,2.380476095219044,0.9581470753844247
自下而上 叶,2025搜索随机1w,1,49,793,7.93,3.0763600878262984
自下而上 叶,2025搜索随机1w,2,30,543,5.43,2.620151256404
自下而上 叶,2025搜索随机1w,3,48,502,5.02,2.0248841180775794
自下而上 叶,2025搜索随机1w,4,10,500,5.0,1.8443522810441566
自下而上 叶,2025搜索随机1w,5,8,416,4.16,1.6321053915589165
自下而上 叶,2025搜索随机1w,6,12,385,3.85,1.4222981214930468
自下而上 叶,2025搜索随机1w,7,44,342,3.42,1.461332032202976
自下而上 叶,2025搜索随机1w,8,35,331,3.31,1.7858014149792627
自下而上 叶,2025搜索随机1w,9,65,294,2.94,1.219809709685289
自下而上 叶,2025搜索随机1w,10,18,290,2.9,1.0368382532324956
自下而上 叶,2026搜索,1,25,2258,22.58225822582258,24.737823919026404
自下而上 叶,2026搜索,2,24,1083,10.831083108310832,4.036813722165716
自下而上 叶,2026搜索,3,0,726,7.260726072607261,2.4661111839677536
自下而上 叶,2026搜索,4,33,375,3.7503750375037503,4.611525680192214
自下而上 叶,2026搜索,5,31,364,3.6403640364036405,4.116646044005146
自下而上 叶,2026搜索,6,58,341,3.41034103410341,6.517039414811369
自下而上 叶,2026搜索,7,23,329,3.29032903290329,4.2597183393812506
自下而上 叶,2026搜索,8,46,319,3.1903190319031904,1.814512780100268
自下而上 叶,2026搜索,9,45,282,2.8202820282028203,1.6822970931545642
自下而上 叶,2026搜索,10,27,246,2.4602460246024602,5.657164824698811
自下而上 叶,2026搜索随机1w,1,30,881,8.81,6.294583204851475
自下而上 叶,2026搜索随机1w,2,49,667,6.67,2.168773769143797
自下而上 叶,2026搜索随机1w,3,10,404,4.04,1.165587419056429
自下而上 叶,2026搜索随机1w,4,48,371,3.71,1.1059718367766473
自下而上 叶,2026搜索随机1w,5,25,354,3.54,28.870387501284817
自下而上 叶,2026搜索随机1w,6,31,324,3.24,4.810360777058279
自下而上 叶,2026搜索随机1w,7,11,311,3.11,1.7987460170623908
自下而上 叶,2026搜索随机1w,8,35,309,3.09,1.251927227875424
自下而上 叶,2026搜索随机1w,9,7,291,2.91,1.667180594100113
自下而上 叶,2026搜索随机1w,10,12,288,2.88,0.8942337341967314
自下而上 叶,助手头部1k,1,25,126,13.263157894736842,7.84787257576875
自下而上 叶,助手头部1k,2,27,62,6.526315789473684,11.61234422240248
自下而上 叶,助手头部1k,3,30,62,6.526315789473684,3.7276012093503437
自下而上 叶,助手头部1k,4,49,53,5.578947368421052,6.2753484256323295
自下而上 叶,助手头部1k,5,58,48,5.052631578947368,6.2120541749625175
自下而上 叶,助手头部1k,6,33,44,4.631578947368421,3.1118649067177944
自下而上 叶,助手头部1k,7,28,37,3.8947368421052633,4.300936509106998
自下而上 叶,助手头部1k,8,62,34,3.5789473684210527,11.859376152201168
自下而上 叶,助手头部1k,9,29,32,3.3684210526315788,1.8189415726470521
自下而上 叶,助手头部1k,10,50,29,3.0526315789473686,4.621709313472459
自下而上 叶,助手随机1k,1,30,207,20.972644376899694,21.157167530224523
自下而上 叶,助手随机1k,2,10,63,6.382978723404255,5.785837651122624
自下而上 叶,助手随机1k,3,66,56,5.673758865248227,5.699481865284973
自下而上 叶,助手随机1k,4,49,38,3.850050658561297,3.2815198618307426
自下而上 叶,助手随机1k,5,22,30,3.0395136778115504,2.763385146804836
自下而上 叶,助手随机1k,6,63,29,2.9381965552178317,2.936096718480138
自下而上 叶,助手随机1k,7,64,29,2.9381965552178317,2.5043177892918824
自下而上 叶,助手随机1k,8,71,28,2.8368794326241136,2.936096718480138
自下而上 叶,助手随机1k,9,12,26,2.634245187436677,2.33160621761658
自下而上 叶,助手随机1k,10,65,25,2.5329280648429586,2.590673575129533
自下而上 叶,助手语音头部1k,1,25,204,20.4,15.979123868746878
自下而上 叶,助手语音头部1k,2,0,72,7.2,6.423852090389208
自下而上 叶,助手语音头部1k,3,27,59,5.9,7.90072733329632
自下而上 叶,助手语音头部1k,4,58,46,4.6,8.0617400477486
自下而上 叶,助手语音头部1k,5,33,39,3.9,3.5256232302481822
自下而上 叶,助手语音头部1k,6,30,38,3.8,2.231969352062629
自下而上 叶,助手语音头部1k,7,28,35,3.5,9.94392315807007
自下而上 叶,助手语音头部1k,8,31,30,3.0,3.731053245239021
自下而上 叶,助手语音头部1k,9,45,29,2.9,2.7150074954194663
自下而上 叶,助手语音头部1k,10,49,29,2.9,2.2153128643606688
自下而上 叶,助手语音1k,1,30,78,7.8,7.8
自下而上 叶,助手语音1k,2,35,74,7.4,7.4
自下而上 叶,助手语音1k,3,25,48,4.8,4.8
自下而上 叶,助手语音1k,4,48,48,4.8,4.8
自下而上 叶,助手语音1k,5,49,48,4.8,4.8
自下而上 叶,助手语音1k,6,10,42,4.2,4.2
自下而上 叶,助手语音1k,7,44,33,3.3,3.3
自下而上 叶,助手语音1k,8,12,32,3.2,3.2
自下而上 叶,助手语音1k,9,66,32,3.2,3.2
自下而上 叶,助手语音1k,10,27,31,3.1,3.1
