key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
20,查询交强险保费、赔偿与投保规定,117,39997,0.293,5,3937,0.127,-0.166,-0.259,0.011,False,两界面都有,,,,4.1
72,金融代码查询,410,39997,1.025,35,3937,0.889,-0.136,-0.406,0.221,False,两界面都有,,,,7.87
17,查询保险公司信息,495,39997,1.238,44,3937,1.118,-0.12,-0.426,0.273,False,两界面都有,,,,8.16
73,证券代码信息查询#73,149,39997,0.373,10,3937,0.254,-0.119,-0.251,0.101,False,两界面都有,,,,6.29
18,查询保险相关业务,603,39997,1.508,55,3937,1.397,-0.111,-0.456,0.322,False,两界面都有,,,,8.36
16,查询人寿保险相关业务信息,194,39997,0.485,15,3937,0.381,-0.104,-0.271,0.151,False,两界面都有,,,,7.18
6,查询股票代码与指数信息,386,39997,0.965,34,3937,0.864,-0.101,-0.366,0.251,False,两界面都有,,,,8.1
32,证券股票信息查询,439,39997,1.098,40,3937,1.016,-0.082,-0.371,0.296,False,两界面都有,,,,8.35
54,建设银行网点与服务查询,317,39997,0.793,28,3937,0.711,-0.081,-0.319,0.244,False,两界面都有,,,,8.12
43,支付方式使用与设置查询,336,39997,0.84,30,3937,0.762,-0.078,-0.325,0.257,False,两界面都有,,,,8.2
2,证券代码信息查询#2,107,39997,0.268,9,3937,0.229,-0.039,-0.161,0.172,False,两界面都有,,,,7.76
23,科技类股票信息查询,648,39997,1.62,63,3937,1.6,-0.02,-0.39,0.438,False,两界面都有,,,,8.86
39,货币兑换查询,234,39997,0.585,23,3937,0.584,-0.001,-0.211,0.298,False,两界面都有,,,,8.95
36,人民币及货币信息查询,386,39997,0.965,39,3937,0.991,0.026,-0.258,0.398,False,两界面都有,,,,9.18
45,查询股份公司及股票信息,731,39997,1.828,77,3937,1.956,0.128,-0.283,0.626,False,两界面都有,,,,9.53
34,查询美元兑日元汇率,221,39997,0.553,27,3937,0.686,0.133,-0.094,0.451,False,两界面都有,,,,10.89
19,车险购买与理赔咨询,442,39997,1.105,49,3937,1.245,0.14,-0.181,0.548,False,两界面都有,,,,9.98
33,查询人民币兑外币汇率,1112,39997,2.78,115,3937,2.921,0.141,-0.369,0.735,False,两界面都有,,,,9.37
26,查询个股股票行情与股吧讨论,410,39997,1.025,46,3937,1.168,0.143,-0.166,0.541,False,两界面都有,,,,10.09
53,中国银行服务信息查询,365,39997,0.913,42,3937,1.067,0.154,-0.139,0.537,False,两界面都有,,,,10.32
21,保险公司电话查询,242,39997,0.605,30,3937,0.762,0.157,-0.085,0.488,False,两界面都有,,,,11.03
70,查询定期存款利率,313,39997,0.783,37,3937,0.94,0.157,-0.116,0.519,False,两界面都有,,,,10.57
60,市场价格行情查询,410,39997,1.025,48,3937,1.219,0.194,-0.122,0.599,False,两界面都有,,,,10.48
35,货币兑换金额换算查询,1128,39997,2.82,121,3937,3.073,0.253,-0.269,0.861,False,两界面都有,,,,9.69
67,贷款月供计算,187,39997,0.468,35,3937,0.889,0.421,0.162,0.772,True,两界面都有,,,,15.77
50,农业银行及农村信用社服务信息查询,558,39997,1.395,74,3937,1.88,0.484,0.086,0.971,True,两界面都有,,,,11.71
10,查询转账与账户业务可行性,971,39997,2.428,116,3937,2.946,0.519,0.01,1.113,True,两界面都有,,,,10.67
71,查询价格与金额,438,39997,1.095,65,3937,1.651,0.556,0.187,1.014,True,两界面都有,,,,12.92
64,查询金融业务数值与代码,247,39997,0.618,49,3937,1.245,0.627,0.314,1.03,True,两界面都有,,,,16.55
22,查询科技股与科创板信息,357,39997,0.893,61,3937,1.549,0.657,0.302,1.101,True,两界面都有,,,,14.59
29,蚂蚁庄园今日答案查询,227,39997,0.568,54,3937,1.372,0.804,0.476,1.223,True,两界面都有,,,,19.22
63,查询价格走势图,434,39997,1.085,78,3937,1.981,0.896,0.491,1.39,True,两界面都有,,,,15.23
62,查询金价,381,39997,0.953,74,3937,1.88,0.927,0.534,1.409,True,两界面都有,,,,16.26
28,股指行情查询,480,39997,1.2,86,3937,2.184,0.984,0.557,1.5,True,两界面都有,,,,15.19
58,查询黄金价格,739,39997,1.848,118,3937,2.997,1.15,0.642,1.744,True,两界面都有,,,,13.77
66,金融行情数据查询,379,39997,0.948,102,3937,2.591,1.643,1.18,2.195,True,两界面都有,,,,21.21
27,查询市场行情,683,39997,1.708,152,3937,3.861,2.153,1.58,2.813,True,两界面都有,,,,18.2
30,股票行情与选股建议查询,1855,39997,4.638,385,3937,9.779,5.141,4.228,6.129,True,两界面都有,,,,17.19
