key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
64,查询保险相关业务,603,39997,1.508,55,3937,1.397,-0.111,-0.456,0.322,False,两界面都有,,,,8.36
67,查询人寿保险业务信息,194,39997,0.485,15,3937,0.381,-0.104,-0.271,0.151,False,两界面都有,,,,7.18
46,查询股票代码与指数信息,386,39997,0.965,34,3937,0.864,-0.101,-0.366,0.251,False,两界面都有,,,,8.1
62,建设银行网点与服务查询,317,39997,0.793,28,3937,0.711,-0.081,-0.319,0.244,False,两界面都有,,,,8.12
8,支付方式使用与设置查询,336,39997,0.84,30,3937,0.762,-0.078,-0.325,0.257,False,两界面都有,,,,8.2
69,科技类股票信息查询,648,39997,1.62,63,3937,1.6,-0.02,-0.39,0.438,False,两界面都有,,,,8.86
42,人民币及货币信息查询,386,39997,0.965,39,3937,0.991,0.026,-0.258,0.398,False,两界面都有,,,,9.18
72,查询股份公司及股票信息,731,39997,1.828,77,3937,1.956,0.128,-0.283,0.626,False,两界面都有,,,,9.53
41,查询美元兑日元汇率,221,39997,0.553,27,3937,0.686,0.133,-0.094,0.451,False,两界面都有,,,,10.89
68,车险购买与理赔咨询,442,39997,1.105,49,3937,1.245,0.14,-0.181,0.548,False,两界面都有,,,,9.98
51,查询具体标的最新价格行情,410,39997,1.025,48,3937,1.219,0.194,-0.122,0.599,False,两界面都有,,,,10.48
6,货币兑换汇率与金额换算查询,2474,39997,6.185,259,3937,6.579,0.393,-0.378,1.243,False,两界面都有,,,,9.48
61,贷款月供计算,187,39997,0.468,35,3937,0.889,0.421,0.162,0.772,True,两界面都有,,,,15.77
37,农业银行及农村信用社服务信息查询,558,39997,1.395,74,3937,1.88,0.484,0.086,0.971,True,两界面都有,,,,11.71
63,查询转账与账户业务可行性,971,39997,2.428,116,3937,2.946,0.519,0.01,1.113,True,两界面都有,,,,10.67
54,查询价格与金额,438,39997,1.095,65,3937,1.651,0.556,0.187,1.014,True,两界面都有,,,,12.92
52,查询金融业务数值与代码,247,39997,0.618,49,3937,1.245,0.627,0.314,1.03,True,两界面都有,,,,16.55
49,查询科技股与科创板信息,357,39997,0.893,61,3937,1.549,0.657,0.302,1.101,True,两界面都有,,,,14.59
73,查询价格走势图,434,39997,1.085,78,3937,1.981,0.896,0.491,1.39,True,两界面都有,,,,15.23
45,查询黄金价格与涨跌,381,39997,0.953,74,3937,1.88,0.927,0.534,1.409,True,两界面都有,,,,16.26
70,股指行情查询,480,39997,1.2,86,3937,2.184,0.984,0.557,1.5,True,两界面都有,,,,15.19
13,查询黄金价格,739,39997,1.848,118,3937,2.997,1.15,0.642,1.744,True,两界面都有,,,,13.77
53,金融行情数据查询,379,39997,0.948,102,3937,2.591,1.643,1.18,2.195,True,两界面都有,,,,21.21
5,查询市场行情与证券股票信息,1349,39997,3.373,246,3937,6.248,2.876,2.139,3.694,True,两界面都有,,,,15.42
65,股票行情与选股建议查询,1855,39997,4.638,385,3937,9.779,5.141,4.228,6.129,True,两界面都有,,,,17.19
