外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
查询可报价品种实时行情与价格,2026搜索,助手语音头部1k,6282,700,0.1419,0.0931,True,查询股票信息,35.64,查询股票信息,28.86,True
查询可报价品种实时行情与价格,2026搜索,助手语音1k,6282,152,0.3705,0.1869,True,查询股票信息,35.64,查询股票信息,26.32,True
查询可报价品种实时行情与价格,2026搜索随机1w,助手头部1k,1667,456,0.3912,0.1405,True,查询股票信息,15.24,查询股票信息,26.97,True
查询可报价品种实时行情与价格,2026搜索随机1w,助手随机1k,1667,79,0.3826,0.2955,True,查询股票信息,15.24,金融行情数据查询,20.25,False
查询可报价品种实时行情与价格,2026搜索随机1w,助手语音头部1k,1667,700,0.3464,0.1174,True,查询股票信息,15.24,查询股票信息,28.86,True
查询可报价品种实时行情与价格,2026搜索随机1w,助手语音1k,1667,152,0.2751,0.2255,True,查询股票信息,15.24,查询股票信息,26.32,True
查询可报价品种实时行情与价格,助手头部1k,助手随机1k,456,79,0.515,0.284,True,查询股票信息,26.97,金融行情数据查询,20.25,False
查询可报价品种实时行情与价格,助手头部1k,助手语音头部1k,456,700,0.2344,0.1397,True,查询股票信息,26.97,查询股票信息,28.86,True
查询可报价品种实时行情与价格,助手头部1k,助手语音1k,456,152,0.2873,0.2171,True,查询股票信息,26.97,查询股票信息,26.32,True
查询可报价品种实时行情与价格,助手随机1k,助手语音头部1k,79,700,0.516,0.2712,True,金融行情数据查询,20.25,查询股票信息,28.86,False
查询可报价品种实时行情与价格,助手随机1k,助手语音1k,79,152,0.4066,0.3066,True,金融行情数据查询,20.25,查询股票信息,26.32,False
查询可报价品种实时行情与价格,助手语音头部1k,助手语音1k,700,152,0.2818,0.2101,True,查询股票信息,28.86,查询股票信息,26.32,True
打开目标页面或获取官方应用入口,2025搜索,2025搜索随机1w,1381,338,0.4514,0.1233,True,证券股吧查询,59.23,下载安装金融类App,25.15,False
打开目标页面或获取官方应用入口,2025搜索,2026搜索,1381,1591,0.1125,0.0574,True,证券股吧查询,59.23,证券股吧查询,67.94,True
打开目标页面或获取官方应用入口,2025搜索,2026搜索随机1w,1381,320,0.412,0.1201,True,证券股吧查询,59.23,证券股吧查询,25.31,True
打开目标页面或获取官方应用入口,2025搜索,助手头部1k,1381,30,0.8096,0.2923,True,证券股吧查询,59.23,下载安装金融类App,60.0,False
打开目标页面或获取官方应用入口,2025搜索随机1w,2026搜索,338,1591,0.5554,0.1088,True,下载安装金融类App,25.15,证券股吧查询,67.94,False
打开目标页面或获取官方应用入口,2025搜索随机1w,2026搜索随机1w,338,320,0.209,0.1947,True,下载安装金融类App,25.15,证券股吧查询,25.31,False
打开目标页面或获取官方应用入口,2025搜索随机1w,助手头部1k,338,30,0.6095,0.4554,True,下载安装金融类App,25.15,下载安装金融类App,60.0,True
打开目标页面或获取官方应用入口,2026搜索,2026搜索随机1w,1591,320,0.513,0.1128,True,证券股吧查询,67.94,证券股吧查询,25.31,True
打开目标页面或获取官方应用入口,2026搜索,助手头部1k,1591,30,0.9051,0.2737,True,证券股吧查询,67.94,下载安装金融类App,60.0,False
打开目标页面或获取官方应用入口,2026搜索随机1w,助手头部1k,320,30,0.6437,0.4469,True,证券股吧查询,25.31,下载安装金融类App,60.0,False
查询汇率并换算外币金额,2025搜索,2025搜索随机1w,985,584,0.3326,0.0844,True,查询人民币兑外币汇率,45.18,货币兑换金额换算查询,54.62,False
查询汇率并换算外币金额,2025搜索,2026搜索,985,717,0.118,0.0673,True,查询人民币兑外币汇率,45.18,查询人民币兑外币汇率,52.02,True
查询汇率并换算外币金额,2025搜索,2026搜索随机1w,985,627,0.2983,0.0844,True,查询人民币兑外币汇率,45.18,货币兑换金额换算查询,47.53,False
查询汇率并换算外币金额,2025搜索,助手头部1k,985,84,0.0907,0.1614,False,查询人民币兑外币汇率,45.18,查询人民币兑外币汇率,51.19,True
查询汇率并换算外币金额,2025搜索,助手语音头部1k,985,74,0.1882,0.1693,True,查询人民币兑外币汇率,45.18,查询人民币兑外币汇率,52.7,True
查询汇率并换算外币金额,2025搜索,助手语音1k,985,128,0.3576,0.126,True,查询人民币兑外币汇率,45.18,货币兑换金额换算查询,56.25,False
查询汇率并换算外币金额,2025搜索随机1w,2026搜索,584,717,0.4332,0.092,True,货币兑换金额换算查询,54.62,查询人民币兑外币汇率,52.02,False
查询汇率并换算外币金额,2025搜索随机1w,2026搜索随机1w,584,627,0.0915,0.0964,False,货币兑换金额换算查询,54.62,货币兑换金额换算查询,47.53,True
查询汇率并换算外币金额,2025搜索随机1w,助手头部1k,584,84,0.3827,0.1752,True,货币兑换金额换算查询,54.62,查询人民币兑外币汇率,51.19,False
查询汇率并换算外币金额,2025搜索随机1w,助手语音头部1k,584,74,0.4807,0.1818,True,货币兑换金额换算查询,54.62,查询人民币兑外币汇率,52.7,False
查询汇率并换算外币金额,2025搜索随机1w,助手语音1k,584,128,0.0865,0.1503,False,货币兑换金额换算查询,54.62,货币兑换金额换算查询,56.25,True
查询汇率并换算外币金额,2026搜索,2026搜索随机1w,717,627,0.3963,0.0898,True,查询人民币兑外币汇率,52.02,货币兑换金额换算查询,47.53,False
查询汇率并换算外币金额,2026搜索,助手头部1k,717,84,0.0689,0.144,False,查询人民币兑外币汇率,52.02,查询人民币兑外币汇率,51.19,True
查询汇率并换算外币金额,2026搜索,助手语音头部1k,717,74,0.0707,0.1707,False,查询人民币兑外币汇率,52.02,查询人民币兑外币汇率,52.7,True
查询汇率并换算外币金额,2026搜索,助手语音1k,717,128,0.4482,0.1352,True,查询人民币兑外币汇率,52.02,货币兑换金额换算查询,56.25,False
查询汇率并换算外币金额,2026搜索随机1w,助手头部1k,627,84,0.352,0.198,True,货币兑换金额换算查询,47.53,查询人民币兑外币汇率,51.19,False
查询汇率并换算外币金额,2026搜索随机1w,助手语音头部1k,627,74,0.4425,0.2096,True,货币兑换金额换算查询,47.53,查询人民币兑外币汇率,52.7,False
查询汇率并换算外币金额,2026搜索随机1w,助手语音1k,627,128,0.1417,0.1626,False,货币兑换金额换算查询,47.53,货币兑换金额换算查询,56.25,True
查询汇率并换算外币金额,助手头部1k,助手语音头部1k,84,74,0.1187,0.2088,False,查询人民币兑外币汇率,51.19,查询人民币兑外币汇率,52.7,True
查询汇率并换算外币金额,助手头部1k,助手语音1k,84,128,0.4122,0.2006,True,查询人民币兑外币汇率,51.19,货币兑换金额换算查询,56.25,False
查询汇率并换算外币金额,助手语音头部1k,助手语音1k,74,128,0.4947,0.2098,True,查询人民币兑外币汇率,52.7,货币兑换金额换算查询,56.25,False
解析裸非可报价名称,2025搜索,2025搜索随机1w,725,472,0.2044,0.1625,True,查询财经门户与市场行情,22.07,查询财经门户与市场行情,17.16,True
解析裸非可报价名称,2025搜索,2026搜索,725,414,0.1673,0.1648,True,查询财经门户与市场行情,22.07,查询财经门户与市场行情,25.36,True
解析裸非可报价名称,2025搜索,2026搜索随机1w,725,411,0.1998,0.1662,True,查询财经门户与市场行情,22.07,查询财经门户与市场行情,17.52,True
解析裸非可报价名称,2025搜索,助手头部1k,725,73,0.3808,0.3221,True,查询财经门户与市场行情,22.07,银行信息查询,15.07,False
解析裸非可报价名称,2025搜索,助手语音头部1k,725,93,0.2931,0.2844,True,查询财经门户与市场行情,22.07,银行信息查询,20.43,False
解析裸非可报价名称,2025搜索,助手语音1k,725,30,0.4759,0.4596,True,查询财经门户与市场行情,22.07,银行信息查询,30.0,False
解析裸非可报价名称,2025搜索随机1w,2026搜索,472,414,0.2654,0.1777,True,查询财经门户与市场行情,17.16,查询财经门户与市场行情,25.36,True
解析裸非可报价名称,2025搜索随机1w,2026搜索随机1w,472,411,0.1642,0.1842,False,查询财经门户与市场行情,17.16,查询财经门户与市场行情,17.52,True
解析裸非可报价名称,2025搜索随机1w,助手头部1k,472,73,0.3379,0.3355,True,查询财经门户与市场行情,17.16,银行信息查询,15.07,False
解析裸非可报价名称,2025搜索随机1w,助手语音头部1k,472,93,0.3348,0.3096,True,查询财经门户与市场行情,17.16,银行信息查询,20.43,False
解析裸非可报价名称,2025搜索随机1w,助手语音1k,472,30,0.4949,0.4949,False,查询财经门户与市场行情,17.16,银行信息查询,30.0,False
解析裸非可报价名称,2026搜索,2026搜索随机1w,414,411,0.2572,0.1872,True,查询财经门户与市场行情,25.36,查询财经门户与市场行情,17.52,True
解析裸非可报价名称,2026搜索,助手头部1k,414,73,0.4443,0.3195,True,查询财经门户与市场行情,25.36,银行信息查询,15.07,False
解析裸非可报价名称,2026搜索,助手语音头部1k,414,93,0.3263,0.2859,True,查询财经门户与市场行情,25.36,银行信息查询,20.43,False
解析裸非可报价名称,2026搜索,助手语音1k,414,30,0.4541,0.4435,True,查询财经门户与市场行情,25.36,银行信息查询,30.0,False
解析裸非可报价名称,2026搜索随机1w,助手头部1k,411,73,0.3873,0.3442,True,查询财经门户与市场行情,17.52,银行信息查询,15.07,False
解析裸非可报价名称,2026搜索随机1w,助手语音头部1k,411,93,0.3439,0.3169,True,查询财经门户与市场行情,17.52,银行信息查询,20.43,False
解析裸非可报价名称,2026搜索随机1w,助手语音1k,411,30,0.508,0.4767,True,查询财经门户与市场行情,17.52,银行信息查询,30.0,False
解析裸非可报价名称,助手头部1k,助手语音头部1k,73,93,0.3467,0.4035,False,银行信息查询,15.07,银行信息查询,20.43,True
解析裸非可报价名称,助手头部1k,助手语音1k,73,30,0.5557,0.528,True,银行信息查询,15.07,银行信息查询,30.0,True
解析裸非可报价名称,助手语音头部1k,助手语音1k,93,30,0.4398,0.511,False,银行信息查询,20.43,银行信息查询,30.0,True
其他非金融意图或无明确意图,2025搜索,2025搜索随机1w,204,616,0.6172,0.2361,True,蚂蚁庄园今日答案查询,56.37,查询保险相关业务,9.9,False
其他非金融意图或无明确意图,2025搜索,2026搜索,204,97,0.1854,0.2484,False,蚂蚁庄园今日答案查询,56.37,蚂蚁庄园今日答案查询,52.58,True
其他非金融意图或无明确意图,2025搜索,2026搜索随机1w,204,529,0.6178,0.2486,True,蚂蚁庄园今日答案查询,56.37,查询财经门户与市场行情,8.88,False
其他非金融意图或无明确意图,2025搜索,助手头部1k,204,59,0.2775,0.296,False,蚂蚁庄园今日答案查询,56.37,蚂蚁庄园今日答案查询,54.24,True
其他非金融意图或无明确意图,2025搜索,助手随机1k,204,100,0.7188,0.3063,True,蚂蚁庄园今日答案查询,56.37,股票行情与选股建议查询,22.0,False
其他非金融意图或无明确意图,2025搜索,助手语音1k,204,76,0.572,0.3137,True,蚂蚁庄园今日答案查询,56.37,蚂蚁庄园今日答案查询,15.79,True
其他非金融意图或无明确意图,2025搜索随机1w,2026搜索,616,97,0.6418,0.3146,True,查询保险相关业务,9.9,蚂蚁庄园今日答案查询,52.58,False
其他非金融意图或无明确意图,2025搜索随机1w,2026搜索随机1w,616,529,0.1645,0.1806,False,查询保险相关业务,9.9,查询财经门户与市场行情,8.88,False
其他非金融意图或无明确意图,2025搜索随机1w,助手头部1k,616,59,0.6355,0.4,True,查询保险相关业务,9.9,蚂蚁庄园今日答案查询,54.24,False
其他非金融意图或无明确意图,2025搜索随机1w,助手随机1k,616,100,0.4289,0.3265,True,查询保险相关业务,9.9,股票行情与选股建议查询,22.0,False
其他非金融意图或无明确意图,2025搜索随机1w,助手语音1k,616,76,0.3233,0.3609,False,查询保险相关业务,9.9,蚂蚁庄园今日答案查询,15.79,False
其他非金融意图或无明确意图,2026搜索,2026搜索随机1w,97,529,0.6058,0.3249,True,蚂蚁庄园今日答案查询,52.58,查询财经门户与市场行情,8.88,False
其他非金融意图或无明确意图,2026搜索,助手头部1k,97,59,0.2937,0.3145,False,蚂蚁庄园今日答案查询,52.58,蚂蚁庄园今日答案查询,54.24,True
其他非金融意图或无明确意图,2026搜索,助手随机1k,97,100,0.7354,0.3626,True,蚂蚁庄园今日答案查询,52.58,股票行情与选股建议查询,22.0,False
其他非金融意图或无明确意图,2026搜索,助手语音1k,97,76,0.6011,0.3896,True,蚂蚁庄园今日答案查询,52.58,蚂蚁庄园今日答案查询,15.79,True
其他非金融意图或无明确意图,2026搜索随机1w,助手头部1k,529,59,0.6283,0.4056,True,查询财经门户与市场行情,8.88,蚂蚁庄园今日答案查询,54.24,False
其他非金融意图或无明确意图,2026搜索随机1w,助手随机1k,529,100,0.4003,0.3394,True,查询财经门户与市场行情,8.88,股票行情与选股建议查询,22.0,False
其他非金融意图或无明确意图,2026搜索随机1w,助手语音1k,529,76,0.3703,0.3642,True,查询财经门户与市场行情,8.88,蚂蚁庄园今日答案查询,15.79,False
其他非金融意图或无明确意图,助手头部1k,助手随机1k,59,100,0.7453,0.4305,True,蚂蚁庄园今日答案查询,54.24,股票行情与选股建议查询,22.0,False
其他非金融意图或无明确意图,助手头部1k,助手语音1k,59,76,0.5241,0.4245,True,蚂蚁庄园今日答案查询,54.24,蚂蚁庄园今日答案查询,15.79,True
其他非金融意图或无明确意图,助手随机1k,助手语音1k,100,76,0.4805,0.439,True,股票行情与选股建议查询,22.0,蚂蚁庄园今日答案查询,15.79,False
查询机构联系方式、网点信息及号码归属,2025搜索,2025搜索随机1w,576,1103,0.6357,0.1076,True,银行客服电话查询,42.36,银行信息查询,39.08,False
查询机构联系方式、网点信息及号码归属,2025搜索,2026搜索,576,331,0.1265,0.1116,True,银行客服电话查询,42.36,银行客服电话查询,38.07,True
查询机构联系方式、网点信息及号码归属,2025搜索,2026搜索随机1w,576,907,0.6177,0.1105,True,银行客服电话查询,42.36,银行信息查询,37.16,False
查询机构联系方式、网点信息及号码归属,2025搜索,助手随机1k,576,34,0.6085,0.291,True,银行客服电话查询,42.36,银行信息查询,38.24,False
查询机构联系方式、网点信息及号码归属,2025搜索,助手语音头部1k,576,46,0.25,0.2495,True,银行客服电话查询,42.36,银行客服电话查询,43.48,True
查询机构联系方式、网点信息及号码归属,2025搜索,助手语音1k,576,75,0.5278,0.2095,True,银行客服电话查询,42.36,银行信息查询,25.33,False
查询机构联系方式、网点信息及号码归属,2025搜索随机1w,2026搜索,1103,331,0.6867,0.1352,True,银行信息查询,39.08,银行客服电话查询,38.07,False
查询机构联系方式、网点信息及号码归属,2025搜索随机1w,2026搜索随机1w,1103,907,0.0726,0.0907,False,银行信息查询,39.08,银行信息查询,37.16,True
查询机构联系方式、网点信息及号码归属,2025搜索随机1w,助手随机1k,1103,34,0.2206,0.3329,False,银行信息查询,39.08,银行信息查询,38.24,True
查询机构联系方式、网点信息及号码归属,2025搜索随机1w,助手语音头部1k,1103,46,0.5523,0.2835,True,银行信息查询,39.08,银行客服电话查询,43.48,False
查询机构联系方式、网点信息及号码归属,2025搜索随机1w,助手语音1k,1103,75,0.2341,0.2302,True,银行信息查询,39.08,银行信息查询,25.33,True
查询机构联系方式、网点信息及号码归属,2026搜索,2026搜索随机1w,331,907,0.6686,0.1312,True,银行客服电话查询,38.07,银行信息查询,37.16,False
查询机构联系方式、网点信息及号码归属,2026搜索,助手随机1k,331,34,0.6529,0.3038,True,银行客服电话查询,38.07,银行信息查询,38.24,False
查询机构联系方式、网点信息及号码归属,2026搜索,助手语音头部1k,331,46,0.3474,0.2582,True,银行客服电话查询,38.07,银行客服电话查询,43.48,True
查询机构联系方式、网点信息及号码归属,2026搜索,助手语音1k,331,75,0.5737,0.2162,True,银行客服电话查询,38.07,银行信息查询,25.33,False
查询机构联系方式、网点信息及号码归属,2026搜索随机1w,助手随机1k,907,34,0.2241,0.3322,False,银行信息查询,37.16,银行信息查询,38.24,True
查询机构联系方式、网点信息及号码归属,2026搜索随机1w,助手语音头部1k,907,46,0.5434,0.2911,True,银行信息查询,37.16,银行客服电话查询,43.48,False
查询机构联系方式、网点信息及号码归属,2026搜索随机1w,助手语音1k,907,75,0.2107,0.2289,False,银行信息查询,37.16,银行信息查询,25.33,True
查询机构联系方式、网点信息及号码归属,助手随机1k,助手语音头部1k,34,46,0.555,0.3875,True,银行信息查询,38.24,银行客服电话查询,43.48,False
查询机构联系方式、网点信息及号码归属,助手随机1k,助手语音1k,34,75,0.2976,0.3777,False,银行信息查询,38.24,银行信息查询,25.33,True
查询机构联系方式、网点信息及号码归属,助手语音头部1k,助手语音1k,46,75,0.4557,0.3359,True,银行客服电话查询,43.48,银行信息查询,25.33,False
解释金融术语与交易/业务规则,2025搜索,2025搜索随机1w,266,1037,0.345,0.1865,True,查询金融术语含义,45.11,查询金融术语含义,21.6,True
解释金融术语与交易/业务规则,2025搜索,2026搜索,266,154,0.2286,0.2205,True,查询金融术语含义,45.11,查询金融术语含义,40.91,True
解释金融术语与交易/业务规则,2025搜索,2026搜索随机1w,266,1071,0.3224,0.1806,True,查询金融术语含义,45.11,查询金融术语含义,25.77,True
解释金融术语与交易/业务规则,2025搜索,助手随机1k,266,139,0.5665,0.2568,True,查询金融术语含义,45.11,股票行情与选股建议查询,30.22,False
解释金融术语与交易/业务规则,2025搜索,助手语音1k,266,94,0.4834,0.2725,True,查询金融术语含义,45.11,查询金融术语含义,20.21,True
解释金融术语与交易/业务规则,2025搜索随机1w,2026搜索,1037,154,0.3698,0.2369,True,查询金融术语含义,21.6,查询金融术语含义,40.91,True
解释金融术语与交易/业务规则,2025搜索随机1w,2026搜索随机1w,1037,1071,0.1632,0.1194,True,查询金融术语含义,21.6,查询金融术语含义,25.77,True
解释金融术语与交易/业务规则,2025搜索随机1w,助手随机1k,1037,139,0.374,0.2517,True,查询金融术语含义,21.6,股票行情与选股建议查询,30.22,False
解释金融术语与交易/业务规则,2025搜索随机1w,助手语音1k,1037,94,0.2817,0.2869,False,查询金融术语含义,21.6,查询金融术语含义,20.21,True
解释金融术语与交易/业务规则,2026搜索,2026搜索随机1w,154,1071,0.3026,0.2238,True,查询金融术语含义,40.91,查询金融术语含义,25.77,True
解释金融术语与交易/业务规则,2026搜索,助手随机1k,154,139,0.5351,0.2881,True,查询金融术语含义,40.91,股票行情与选股建议查询,30.22,False
解释金融术语与交易/业务规则,2026搜索,助手语音1k,154,94,0.4117,0.2978,True,查询金融术语含义,40.91,查询金融术语含义,20.21,True
解释金融术语与交易/业务规则,2026搜索随机1w,助手随机1k,1071,139,0.3503,0.2487,True,查询金融术语含义,25.77,股票行情与选股建议查询,30.22,False
解释金融术语与交易/业务规则,2026搜索随机1w,助手语音1k,1071,94,0.2807,0.2849,False,查询金融术语含义,25.77,查询金融术语含义,20.21,True
解释金融术语与交易/业务规则,助手随机1k,助手语音1k,139,94,0.4181,0.3513,True,股票行情与选股建议查询,30.22,查询金融术语含义,20.21,False
查询利率、费率、限额并试算利息/还款,2025搜索,2025搜索随机1w,233,1012,0.315,0.1737,True,利率查询与计算,33.05,计算存贷款利息,23.22,False
查询利率、费率、限额并试算利息/还款,2025搜索,2026搜索,233,84,0.199,0.2611,False,利率查询与计算,33.05,利率查询与计算,23.81,True
查询利率、费率、限额并试算利息/还款,2025搜索,2026搜索随机1w,233,822,0.3684,0.1943,True,利率查询与计算,33.05,计算存贷款利息,25.3,False
查询利率、费率、限额并试算利息/还款,2025搜索,助手随机1k,233,98,0.4342,0.2506,True,利率查询与计算,33.05,计算存贷款利息,18.37,False
查询利率、费率、限额并试算利息/还款,2025搜索,助手语音1k,233,74,0.3994,0.2961,True,利率查询与计算,33.05,计算存贷款利息,21.62,False
查询利率、费率、限额并试算利息/还款,2025搜索随机1w,2026搜索,1012,84,0.3566,0.2695,True,计算存贷款利息,23.22,利率查询与计算,23.81,False
查询利率、费率、限额并试算利息/还款,2025搜索随机1w,2026搜索随机1w,1012,822,0.1287,0.1205,True,计算存贷款利息,23.22,计算存贷款利息,25.3,True
查询利率、费率、限额并试算利息/还款,2025搜索随机1w,助手随机1k,1012,98,0.3171,0.2555,True,计算存贷款利息,23.22,计算存贷款利息,18.37,True
查询利率、费率、限额并试算利息/还款,2025搜索随机1w,助手语音1k,1012,74,0.2642,0.2908,False,计算存贷款利息,23.22,计算存贷款利息,21.62,True
查询利率、费率、限额并试算利息/还款,2026搜索,2026搜索随机1w,84,822,0.4151,0.28,True,利率查询与计算,23.81,计算存贷款利息,25.3,False
查询利率、费率、限额并试算利息/还款,2026搜索,助手随机1k,84,98,0.4745,0.335,True,利率查询与计算,23.81,计算存贷款利息,18.37,False
查询利率、费率、限额并试算利息/还款,2026搜索,助手语音1k,84,74,0.4321,0.3767,True,利率查询与计算,23.81,计算存贷款利息,21.62,False
查询利率、费率、限额并试算利息/还款,2026搜索随机1w,助手随机1k,822,98,0.273,0.2604,True,计算存贷款利息,25.3,计算存贷款利息,18.37,True
查询利率、费率、限额并试算利息/还款,2026搜索随机1w,助手语音1k,822,74,0.2381,0.2951,False,计算存贷款利息,25.3,计算存贷款利息,21.62,True
查询利率、费率、限额并试算利息/还款,助手随机1k,助手语音1k,98,74,0.2443,0.3503,False,计算存贷款利息,18.37,计算存贷款利息,21.62,True
对“是不是/是A还是B”给出裁决结论,2025搜索,2025搜索随机1w,80,1088,0.3064,0.2901,True,查询转账与账户业务可行性,20.0,查询转账与账户业务可行性,17.37,True
对“是不是/是A还是B”给出裁决结论,2025搜索,2026搜索随机1w,80,900,0.2989,0.2982,True,查询转账与账户业务可行性,20.0,查询转账与账户业务可行性,16.89,True
对“是不是/是A还是B”给出裁决结论,2025搜索,助手随机1k,80,76,0.3684,0.3829,False,查询转账与账户业务可行性,20.0,查询转账与账户业务可行性,27.63,True
对“是不是/是A还是B”给出裁决结论,2025搜索,助手语音1k,80,85,0.3713,0.3692,True,查询转账与账户业务可行性,20.0,查询转账与账户业务可行性,16.47,True
对“是不是/是A还是B”给出裁决结论,2025搜索随机1w,2026搜索随机1w,1088,900,0.1237,0.1222,True,查询转账与账户业务可行性,17.37,查询转账与账户业务可行性,16.89,True
对“是不是/是A还是B”给出裁决结论,2025搜索随机1w,助手随机1k,1088,76,0.456,0.2974,True,查询转账与账户业务可行性,17.37,查询转账与账户业务可行性,27.63,True
对“是不是/是A还是B”给出裁决结论,2025搜索随机1w,助手语音1k,1088,85,0.2846,0.278,True,查询转账与账户业务可行性,17.37,查询转账与账户业务可行性,16.47,True
对“是不是/是A还是B”给出裁决结论,2026搜索随机1w,助手随机1k,900,76,0.4116,0.3143,True,查询转账与账户业务可行性,16.89,查询转账与账户业务可行性,27.63,True
对“是不是/是A还是B”给出裁决结论,2026搜索随机1w,助手语音1k,900,85,0.2886,0.2883,True,查询转账与账户业务可行性,16.89,查询转账与账户业务可行性,16.47,True
对“是不是/是A还是B”给出裁决结论,助手随机1k,助手语音1k,76,85,0.5169,0.4027,True,查询转账与账户业务可行性,27.63,查询转账与账户业务可行性,16.47,True
获取银行/支付业务办理步骤与所需资料,2025搜索,2025搜索随机1w,225,1231,0.2453,0.1778,True,支付宝相关操作查询,20.0,金融业务操作与问题处理方法查询,17.14,False
获取银行/支付业务办理步骤与所需资料,2025搜索,2026搜索,225,84,0.1838,0.2801,False,支付宝相关操作查询,20.0,支付宝相关操作查询,22.62,True
获取银行/支付业务办理步骤与所需资料,2025搜索,2026搜索随机1w,225,954,0.247,0.1806,True,支付宝相关操作查询,20.0,金融业务操作与问题处理方法查询,17.09,False
获取银行/支付业务办理步骤与所需资料,2025搜索,助手随机1k,225,83,0.3642,0.3007,True,支付宝相关操作查询,20.0,金融业务操作与问题处理方法查询,15.66,False
获取银行/支付业务办理步骤与所需资料,2025搜索,助手语音1k,225,104,0.3108,0.2796,True,支付宝相关操作查询,20.0,金融业务操作与问题处理方法查询,19.23,False
获取银行/支付业务办理步骤与所需资料,2025搜索随机1w,2026搜索,1231,84,0.3164,0.27,True,金融业务操作与问题处理方法查询,17.14,支付宝相关操作查询,22.62,False
获取银行/支付业务办理步骤与所需资料,2025搜索随机1w,2026搜索随机1w,1231,954,0.0888,0.1088,False,金融业务操作与问题处理方法查询,17.14,金融业务操作与问题处理方法查询,17.09,True
获取银行/支付业务办理步骤与所需资料,2025搜索随机1w,助手随机1k,1231,83,0.229,0.2689,False,金融业务操作与问题处理方法查询,17.14,金融业务操作与问题处理方法查询,15.66,True
获取银行/支付业务办理步骤与所需资料,2025搜索随机1w,助手语音1k,1231,104,0.1933,0.239,False,金融业务操作与问题处理方法查询,17.14,金融业务操作与问题处理方法查询,19.23,True
获取银行/支付业务办理步骤与所需资料,2026搜索,2026搜索随机1w,84,954,0.3035,0.2638,True,支付宝相关操作查询,22.62,金融业务操作与问题处理方法查询,17.09,False
获取银行/支付业务办理步骤与所需资料,2026搜索,助手随机1k,84,83,0.4116,0.3553,True,支付宝相关操作查询,22.62,金融业务操作与问题处理方法查询,15.66,False
获取银行/支付业务办理步骤与所需资料,2026搜索,助手语音1k,84,104,0.3782,0.3389,True,支付宝相关操作查询,22.62,金融业务操作与问题处理方法查询,19.23,False
获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,助手随机1k,954,83,0.2492,0.2827,False,金融业务操作与问题处理方法查询,17.09,金融业务操作与问题处理方法查询,15.66,True
获取银行/支付业务办理步骤与所需资料,2026搜索随机1w,助手语音1k,954,104,0.1991,0.2436,False,金融业务操作与问题处理方法查询,17.09,金融业务操作与问题处理方法查询,19.23,True
获取银行/支付业务办理步骤与所需资料,助手随机1k,助手语音1k,83,104,0.3042,0.3452,False,金融业务操作与问题处理方法查询,15.66,金融业务操作与问题处理方法查询,19.23,True
