key,类目,快照,该类该快照条数,可引条数,取法,query,pv_raw
54,建设银行网点与服务查询,2025搜索,27,27,流量最高,建设银行电话,4858.0
54,建设银行网点与服务查询,2025搜索,27,27,流量最高,建设银行股票,3976.0
54,建设银行网点与服务查询,2025搜索,27,27,随机,建设银行上班时间,1093.0
54,建设银行网点与服务查询,2025搜索,27,27,随机,建设银行信用卡电话,542.0
54,建设银行网点与服务查询,2025搜索,27,27,随机,建元信托,336.0
50,农业银行及农村信用社服务信息查询,2025搜索,51,50,流量最高,农业银行,7829.0
50,农业银行及农村信用社服务信息查询,2025搜索,51,50,流量最高,农业银行股票,6855.0
50,农业银行及农村信用社服务信息查询,2025搜索,51,50,流量最高,中国农业银行,4682.0
50,农业银行及农村信用社服务信息查询,2025搜索,51,50,随机,广西农村信用社,358.0
50,农业银行及农村信用社服务信息查询,2025搜索,51,50,随机,中国农业银行股票,312.0
50,农业银行及农村信用社服务信息查询,2025搜索,51,50,随机,黔农云,233.0
6,查询股票代码与指数信息,2025搜索,130,130,流量最高,纳斯达克100,7527.0
6,查询股票代码与指数信息,2025搜索,130,130,流量最高,000001,4608.0
6,查询股票代码与指数信息,2025搜索,130,130,流量最高,标普500,2997.0
6,查询股票代码与指数信息,2025搜索,130,130,随机,000700,153.0
6,查询股票代码与指数信息,2025搜索,130,130,随机,000543,173.0
6,查询股票代码与指数信息,2025搜索,130,130,随机,000676,328.0
59,实时行情查询,2025搜索,167,166,流量最高,美股实时行情,7234.0
59,实时行情查询,2025搜索,167,166,流量最高,a50富时中国期货指数实时行情,5755.0
59,实时行情查询,2025搜索,167,166,流量最高,美国股市今日实时行情,3259.0
59,实时行情查询,2025搜索,167,166,随机,富时a50夜盘行情实时,326.0
59,实时行情查询,2025搜索,167,166,随机,美股特斯拉实时行情,242.0
59,实时行情查询,2025搜索,167,166,随机,纽约黄金期货实时行情走势,576.0
0,股票代码查询,2025搜索,684,684,流量最高,600643,7040.0
0,股票代码查询,2025搜索,684,684,流量最高,002015,2444.0
0,股票代码查询,2025搜索,684,684,流量最高,600030,1547.0
0,股票代码查询,2025搜索,684,684,随机,600570,400.0
0,股票代码查询,2025搜索,684,684,随机,002427,212.0
0,股票代码查询,2025搜索,684,684,随机,002383,406.0
3,查询电话号码归属,2025搜索,118,101,流量最高,95588,6922.0
3,查询电话号码归属,2025搜索,118,101,流量最高,95588是什么电话,4349.0
3,查询电话号码归属,2025搜索,118,101,流量最高,95588是什么银行电话,4069.0
3,查询电话号码归属,2025搜索,118,101,随机,95559是哪个银行,949.0
3,查询电话号码归属,2025搜索,118,101,随机,95500,248.0
3,查询电话号码归属,2025搜索,118,101,随机,9540600是什么电话,220.0
23,科技类股票信息查询,2025搜索,226,226,流量最高,岩山科技股票,6195.0
23,科技类股票信息查询,2025搜索,226,226,流量最高,华天科技股票,3841.0
23,科技类股票信息查询,2025搜索,226,226,流量最高,胜宏科技股票,2697.0
23,科技类股票信息查询,2025搜索,226,226,随机,凯盛科技股票,249.0
23,科技类股票信息查询,2025搜索,226,226,随机,万润科技股票,523.0
23,科技类股票信息查询,2025搜索,226,226,随机,广信科技股票,389.0
39,货币兑换查询,2025搜索,99,99,流量最高,人民币兑美元,6179.0
39,货币兑换查询,2025搜索,99,99,流量最高,人民币兑换港币,4876.0
39,货币兑换查询,2025搜索,99,99,流量最高,人民币兑日元,4224.0
39,货币兑换查询,2025搜索,99,99,随机,日元人民币的兑换率,636.0
39,货币兑换查询,2025搜索,99,99,随机,韩币和人民币的兑换,173.0
39,货币兑换查询,2025搜索,99,99,随机,美元人民币兑换汇率,196.0
45,查询股份公司及股票信息,2025搜索,261,261,流量最高,利欧股份,5852.0
45,查询股份公司及股票信息,2025搜索,261,261,流量最高,屹唐股份,4711.0
45,查询股份公司及股票信息,2025搜索,261,261,流量最高,包钢股份,4549.0
45,查询股份公司及股票信息,2025搜索,261,261,随机,润都股份,281.0
45,查询股份公司及股票信息,2025搜索,261,261,随机,浔兴股份,157.0
45,查询股份公司及股票信息,2025搜索,261,261,随机,兆丰股份,238.0
43,支付方式使用与设置查询,2025搜索,38,38,流量最高,云闪付,5790.0
43,支付方式使用与设置查询,2025搜索,38,38,流量最高,中金支付扣款怎么联系客服退款,1130.0
43,支付方式使用与设置查询,2025搜索,38,38,流量最高,云闪付是干什么的,1014.0
43,支付方式使用与设置查询,2025搜索,38,38,随机,微信支付密码在哪改,721.0
43,支付方式使用与设置查询,2025搜索,38,38,随机,微信零钱支付限额怎么解除,227.0
43,支付方式使用与设置查询,2025搜索,38,38,随机,富友支付,737.0
26,查询个股股票行情与股吧讨论,2025搜索,147,147,流量最高,紫金矿业股票,5640.0
26,查询个股股票行情与股吧讨论,2025搜索,147,147,流量最高,建设工业股票,4582.0
26,查询个股股票行情与股吧讨论,2025搜索,147,147,流量最高,北方铜业,4169.0
26,查询个股股票行情与股吧讨论,2025搜索,147,147,随机,红日药业,1388.0
26,查询个股股票行情与股吧讨论,2025搜索,147,147,随机,康弘药业 股票,190.0
26,查询个股股票行情与股吧讨论,2025搜索,147,147,随机,300255常山药业股吧,516.0
63,查询价格走势图,2025搜索,123,123,流量最高,黄金价格走势图,5557.0
63,查询价格走势图,2025搜索,123,123,流量最高,黄金走势,4343.0
63,查询价格走势图,2025搜索,123,123,流量最高,黄金走势图,3123.0
63,查询价格走势图,2025搜索,123,123,随机,今天黄金价格走势图,158.0
63,查询价格走势图,2025搜索,123,123,随机,伦敦黄金价格实时走势图,232.0
63,查询价格走势图,2025搜索,123,123,随机,美股走势,223.0
14,个人征信报告查询与影响咨询,2025搜索,61,54,流量最高,中国人民银行征信中心官网,4907.0
14,个人征信报告查询与影响咨询,2025搜索,61,54,流量最高,征信查询个人信用报告,2538.0
14,个人征信报告查询与影响咨询,2025搜索,61,54,流量最高,中国人民银行个人征信中心官网查询,2048.0
14,个人征信报告查询与影响咨询,2025搜索,61,54,随机,企业征信怎么查询,199.0
14,个人征信报告查询与影响咨询,2025搜索,61,54,随机,中国人民征信中心官网查询,210.0
14,个人征信报告查询与影响咨询,2025搜索,61,54,随机,中国人民银行征信查询官网入口,595.0
22,查询科技股与科创板信息,2025搜索,47,47,流量最高,科创50,4438.0
22,查询科技股与科创板信息,2025搜索,47,47,流量最高,协鑫能科股票,3926.0
22,查询科技股与科创板信息,2025搜索,47,47,流量最高,大位科技,1800.0
22,查询科技股与科创板信息,2025搜索,47,47,随机,科创板开户条件,332.0
22,查询科技股与科创板信息,2025搜索,47,47,随机,恒银科技,351.0
22,查询科技股与科创板信息,2025搜索,47,47,随机,创新药板块,434.0
16,查询人寿保险相关业务信息,2025搜索,42,42,流量最高,中国人寿保险电话,4375.0
16,查询人寿保险相关业务信息,2025搜索,42,42,流量最高,中国人寿,1496.0
16,查询人寿保险相关业务信息,2025搜索,42,42,流量最高,中国人保,1005.0
16,查询人寿保险相关业务信息,2025搜索,42,42,随机,中汇人寿保险公司,260.0
16,查询人寿保险相关业务信息,2025搜索,42,42,随机,人寿保险,862.0
16,查询人寿保险相关业务信息,2025搜索,42,42,随机,中国人寿是国企还是央企,249.0
1,查询300开头股票代码与行情,2025搜索,238,238,流量最高,沪深300,4268.0
1,查询300开头股票代码与行情,2025搜索,238,238,流量最高,4007305555,1727.0
1,查询300开头股票代码与行情,2025搜索,238,238,流量最高,300059,1296.0
1,查询300开头股票代码与行情,2025搜索,238,238,随机,300079,216.0
1,查询300开头股票代码与行情,2025搜索,238,238,随机,300007,284.0
1,查询300开头股票代码与行情,2025搜索,238,238,随机,603002,277.0
70,查询定期存款利率,2025搜索,33,33,流量最高,银行定存利率,3819.0
70,查询定期存款利率,2025搜索,33,33,流量最高,工商银行存款定期2025最新,939.0
70,查询定期存款利率,2025搜索,33,33,流量最高,存款利率,805.0
70,查询定期存款利率,2025搜索,33,33,随机,中国银行定期存款利率,683.0
70,查询定期存款利率,2025搜索,33,33,随机,7月1日银行存款新规定,222.0
70,查询定期存款利率,2025搜索,33,33,随机,农商银行存款定期2025最新,686.0
13,花呗操作查询,2025搜索,47,47,流量最高,同花顺,3408.0
13,花呗操作查询,2025搜索,47,47,流量最高,花呗怎么关闭不再使用,2777.0
13,花呗操作查询,2025搜索,47,47,流量最高,安逸花,2326.0
13,花呗操作查询,2025搜索,47,47,随机,花呗额度怎么提升,319.0
13,花呗操作查询,2025搜索,47,47,随机,恒小花,346.0
13,花呗操作查询,2025搜索,47,47,随机,易得花,471.0
46,查询股份股票及股吧信息,2025搜索,201,201,流量最高,恒宝股份股票,3388.0
46,查询股份股票及股吧信息,2025搜索,201,201,流量最高,翠微股份股票,2895.0
46,查询股份股票及股吧信息,2025搜索,201,201,流量最高,利君股份股票,2786.0
46,查询股份股票及股吧信息,2025搜索,201,201,随机,正丹股份股票,381.0
46,查询股份股票及股吧信息,2025搜索,201,201,随机,鼎龙股份股票,153.0
46,查询股份股票及股吧信息,2025搜索,201,201,随机,利源股份股票,184.0
52,下载安装金融类App,2025搜索,181,179,流量最高,云闪付app官方下载,3070.0
52,下载安装金融类App,2025搜索,181,179,流量最高,欧交易所app最新版下载安装.排名前十的.cc,2881.0
52,下载安装金融类App,2025搜索,181,179,流量最高,欧交易所最新版app下载安装地址.极速下载.中国,2603.0
52,下载安装金融类App,2025搜索,181,179,随机,捷冠贷款app可靠吗,159.0
52,下载安装金融类App,2025搜索,181,179,随机,通达信app手机版下载,190.0
52,下载安装金融类App,2025搜索,181,179,随机,农村信用社app下载,180.0
66,金融行情数据查询,2025搜索,17,17,流量最高,lpr最新报价2025年6月利率,3002.0
66,金融行情数据查询,2025搜索,17,17,流量最高,港股休市时间2025年,967.0
66,金融行情数据查询,2025搜索,17,17,流量最高,派币2025年官方最新消息,690.0
66,金融行情数据查询,2025搜索,17,17,随机,半年报业绩预告披露时间规定,153.0
66,金融行情数据查询,2025搜索,17,17,随机,贷款计算器2025在线计算,167.0
66,金融行情数据查询,2025搜索,17,17,随机,伯25发债,442.0
24,证券股吧查询,2025搜索,820,820,流量最高,长城军工股吧,2957.0
24,证券股吧查询,2025搜索,820,820,流量最高,股吧东方财富网股吧,2363.0
24,证券股吧查询,2025搜索,820,820,流量最高,四方精创股吧,2137.0
24,证券股吧查询,2025搜索,820,820,随机,每日互动股吧,187.0
24,证券股吧查询,2025搜索,820,820,随机,华能国际股吧,156.0
24,证券股吧查询,2025搜索,820,820,随机,中科三环股票股吧,155.0
20,查询交强险保费、赔偿与投保规定,2025搜索,16,16,流量最高,交强险赔偿范围和金额多少,2880.0
20,查询交强险保费、赔偿与投保规定,2025搜索,16,16,流量最高,交强险,1091.0
20,查询交强险保费、赔偿与投保规定,2025搜索,16,16,流量最高,交强险多少钱一年,769.0
20,查询交强险保费、赔偿与投保规定,2025搜索,16,16,随机,交强险在线办理,186.0
20,查询交强险保费、赔偿与投保规定,2025搜索,16,16,随机,交强险主要保什么,175.0
20,查询交强险保费、赔偿与投保规定,2025搜索,16,16,随机,摩托车交强险怎么网上买,331.0
11,查询金融术语含义,2025搜索,129,129,流量最高,稳定币是什么意思,2818.0
11,查询金融术语含义,2025搜索,129,129,流量最高,usd是什么货币,2000.0
11,查询金融术语含义,2025搜索,129,129,流量最高,借记卡是什么意思,1644.0
11,查询金融术语含义,2025搜索,129,129,随机,aum在银行什么意思啊,175.0
11,查询金融术语含义,2025搜索,129,129,随机,汇款冲正是什么意思呀,181.0
11,查询金融术语含义,2025搜索,129,129,随机,hkd是什么币种,212.0
18,查询保险相关业务,2025搜索,65,64,流量最高,元保,2715.0
18,查询保险相关业务,2025搜索,65,64,流量最高,元保保险,1898.0
18,查询保险相关业务,2025搜索,65,64,流量最高,阳光保险,1592.0
18,查询保险相关业务,2025搜索,65,64,随机,保险怎么买最划算,183.0
18,查询保险相关业务,2025搜索,65,64,随机,众安保险,1131.0
18,查询保险相关业务,2025搜索,65,64,随机,众安保险可靠吗能买吗?,242.0
15,查询借款平台正规性,2025搜索,98,91,流量最高,树拍易购平台是正规的吗安全吗,2393.0
15,查询借款平台正规性,2025搜索,98,91,流量最高,鑫慷嘉投资是正规的平台吗,1737.0
15,查询借款平台正规性,2025搜索,98,91,流量最高,财付通支付属于哪个平台,1321.0
15,查询借款平台正规性,2025搜索,98,91,随机,小辉付借款是正规平台吗,537.0
15,查询借款平台正规性,2025搜索,98,91,随机,众惠财产相互保险社是哪个平台的,230.0
15,查询借款平台正规性,2025搜索,98,91,随机,360借条是正规的吗,438.0
67,贷款月供计算,2025搜索,7,7,流量最高,七月流火,2340.0
67,贷款月供计算,2025搜索,7,7,流量最高,万向钱潮,792.0
67,贷款月供计算,2025搜索,7,7,流量最高,公积金贷款最多可以贷多少,242.0
67,贷款月供计算,2025搜索,7,7,随机,公积金贷款能贷多少,206.0
67,贷款月供计算,2025搜索,7,7,随机,100万韩元,219.0
67,贷款月供计算,2025搜索,7,7,随机,公积金贷款能贷多少钱,236.0
72,金融代码查询,2025搜索,57,57,流量最高,001388,2256.0
72,金融代码查询,2025搜索,57,57,流量最高,001388信通电子股吧,1156.0
72,金融代码查询,2025搜索,57,57,流量最高,301678,1102.0
72,金融代码查询,2025搜索,57,57,随机,301678股吧,215.0
72,金融代码查询,2025搜索,57,57,随机,301319,201.0
72,金融代码查询,2025搜索,57,57,随机,301129,188.0
17,查询保险公司信息,2025搜索,65,64,流量最高,太平保险公司,2131.0
17,查询保险公司信息,2025搜索,65,64,流量最高,泰康在线财产保险股份有限公司,1888.0
17,查询保险公司信息,2025搜索,65,64,流量最高,大地保险公司,1628.0
17,查询保险公司信息,2025搜索,65,64,随机,华农财产保险股份有限公司,184.0
17,查询保险公司信息,2025搜索,65,64,随机,华安保险公司,800.0
17,查询保险公司信息,2025搜索,65,64,随机,新利众股票是正规公司吗,240.0
48,银行卡业务查询与办理指导,2025搜索,92,91,流量最高,我爱卡,2105.0
48,银行卡业务查询与办理指导,2025搜索,92,91,流量最高,银行卡被冻结了怎么办最快解冻,1751.0
48,银行卡业务查询与办理指导,2025搜索,92,91,流量最高,借记卡跟储蓄卡有什么区别,1232.0
48,银行卡业务查询与办理指导,2025搜索,92,91,随机,银行卡丢了可以补办原卡号吗,386.0
48,银行卡业务查询与办理指导,2025搜索,92,91,随机,微信提现到银行卡要手续费吗,223.0
48,银行卡业务查询与办理指导,2025搜索,92,91,随机,怎么查银行卡开户行支行地址,374.0
68,利率查询与计算,2025搜索,88,88,流量最高,百利电气,2038.0
68,利率查询与计算,2025搜索,88,88,流量最高,房贷利率2025最新利率,1677.0
68,利率查询与计算,2025搜索,88,88,流量最高,银行利率2025最新利率,1394.0
68,利率查询与计算,2025搜索,88,88,随机,公积金贷款利率最新,896.0
68,利率查询与计算,2025搜索,88,88,随机,年利率,281.0
68,利率查询与计算,2025搜索,88,88,随机,活期利率2025最新利率表,719.0
65,计算存贷款利息,2025搜索,72,72,流量最高,利息计算公式计算器,1918.0
65,计算存贷款利息,2025搜索,72,72,流量最高,等额本息与等额本金哪个划算,1708.0
65,计算存贷款利息,2025搜索,72,72,流量最高,100万存银行一年利息多少,1219.0
65,计算存贷款利息,2025搜索,72,72,随机,一万元存银行一年多少利息,368.0
65,计算存贷款利息,2025搜索,72,72,随机,等额本息和等额本金有什么区别,631.0
65,计算存贷款利息,2025搜索,72,72,随机,东山精密最新利好消息,174.0
10,查询转账与账户业务可行性,2025搜索,49,46,流量最高,跨行转账要收多少手续费,1565.0
10,查询转账与账户业务可行性,2025搜索,49,46,流量最高,开户,1507.0
10,查询转账与账户业务可行性,2025搜索,49,46,流量最高,借钱,1100.0
10,查询转账与账户业务可行性,2025搜索,49,46,随机,黑户借款5000马上到账的口子,231.0
10,查询转账与账户业务可行性,2025搜索,49,46,随机,公户转账转给个人私户可以吗,234.0
10,查询转账与账户业务可行性,2025搜索,49,46,随机,微信转账要收手续费吗,322.0
73,证券代码信息查询#73,2025搜索,63,63,流量最高,300008,1458.0
73,证券代码信息查询#73,2025搜索,63,63,流量最高,000981,1302.0
73,证券代码信息查询#73,2025搜索,63,63,流量最高,000858,762.0
73,证券代码信息查询#73,2025搜索,63,63,随机,000850,204.0
73,证券代码信息查询#73,2025搜索,63,63,随机,000998,242.0
73,证券代码信息查询#73,2025搜索,63,63,随机,000931,153.0
64,查询金融业务数值与代码,2025搜索,16,16,流量最高,公积金利息年利率是多少,1440.0
64,查询金融业务数值与代码,2025搜索,16,16,流量最高,二类卡每日限额是多少,696.0
64,查询金融业务数值与代码,2025搜索,16,16,流量最高,公积金账户利息利率是多少,474.0
64,查询金融业务数值与代码,2025搜索,16,16,随机,微粒贷利息是多少,207.0
64,查询金融业务数值与代码,2025搜索,16,16,随机,股票交易的佣金是多少,179.0
64,查询金融业务数值与代码,2025搜索,16,16,随机,商贷房贷率是多少,390.0
71,查询价格与金额,2025搜索,28,28,流量最高,智慧零钱,1059.0
71,查询价格与金额,2025搜索,28,28,流量最高,余额宝1万一天收益多少,619.0
71,查询价格与金额,2025搜索,28,28,流量最高,洋钱罐,611.0
71,查询价格与金额,2025搜索,28,28,随机,atm机一天最多取多少钱,511.0
71,查询价格与金额,2025搜索,28,28,随机,比特币多少钱一枚,313.0
71,查询价格与金额,2025搜索,28,28,随机,钱小乐,234.0
19,车险购买与理赔咨询,2025搜索,39,39,流量最高,车损险主要保什么,934.0
19,车险购买与理赔咨询,2025搜索,39,39,流量最高,"意外险包括哪些范围,理赔多少",839.0
19,车险购买与理赔咨询,2025搜索,39,39,流量最高,车损险有必要买吗,671.0
19,车险购买与理赔咨询,2025搜索,39,39,随机,余额宝有风险吗,165.0
19,车险购买与理赔咨询,2025搜索,39,39,随机,车损保险具体都包括什么,632.0
19,车险购买与理赔咨询,2025搜索,39,39,随机,怎么查车辆保险,206.0
7,基金净值查询,2025搜索,26,26,流量最高,天天基金网官网,845.0
7,基金净值查询,2025搜索,26,26,流量最高,基金速查网,703.0
