外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
股指行情查询,2026搜索,助手语音头部1k,194,35,0.0417,0.12,False,查询可报价品种实时行情与价格,90.21,查询可报价品种实时行情与价格,88.57,True
股指行情查询,2026搜索随机1w,助手头部1k,78,37,0.4089,0.2637,True,查询可报价品种实时行情与价格,55.13,查询可报价品种实时行情与价格,94.59,True
股指行情查询,2026搜索随机1w,助手语音头部1k,78,35,0.3916,0.273,True,查询可报价品种实时行情与价格,55.13,查询可报价品种实时行情与价格,88.57,True
股指行情查询,助手头部1k,助手语音头部1k,37,35,0.0873,0.1429,False,查询可报价品种实时行情与价格,94.59,查询可报价品种实时行情与价格,88.57,True
查询黄金价格,2025搜索,2025搜索随机1w,239,60,0.3624,0.1207,True,查询可报价品种实时行情与价格,94.56,查询可报价品种实时行情与价格,60.0,True
查询黄金价格,2025搜索,2026搜索,239,341,0.0209,0.0365,False,查询可报价品种实时行情与价格,94.56,查询可报价品种实时行情与价格,95.89,True
查询黄金价格,2025搜索,2026搜索随机1w,239,99,0.3149,0.1055,True,查询可报价品种实时行情与价格,94.56,查询可报价品种实时行情与价格,65.66,True
查询黄金价格,2025搜索,助手头部1k,239,48,0.1083,0.0832,True,查询可报价品种实时行情与价格,94.56,查询可报价品种实时行情与价格,87.5,True
查询黄金价格,2025搜索,助手语音头部1k,239,46,0.0201,0.071,False,查询可报价品种实时行情与价格,94.56,查询可报价品种实时行情与价格,95.65,True
查询黄金价格,2025搜索随机1w,2026搜索,60,341,0.3657,0.1099,True,查询可报价品种实时行情与价格,60.0,查询可报价品种实时行情与价格,95.89,True
查询黄金价格,2025搜索随机1w,2026搜索随机1w,60,99,0.1076,0.2355,False,查询可报价品种实时行情与价格,60.0,查询可报价品种实时行情与价格,65.66,True
查询黄金价格,2025搜索随机1w,助手头部1k,60,48,0.3167,0.2542,True,查询可报价品种实时行情与价格,60.0,查询可报价品种实时行情与价格,87.5,True
查询黄金价格,2025搜索随机1w,助手语音头部1k,60,46,0.3667,0.2429,True,查询可报价品种实时行情与价格,60.0,查询可报价品种实时行情与价格,95.65,True
查询黄金价格,2026搜索,2026搜索随机1w,341,99,0.3157,0.0929,True,查询可报价品种实时行情与价格,95.89,查询可报价品种实时行情与价格,65.66,True
查询黄金价格,2026搜索,助手头部1k,341,48,0.1074,0.069,True,查询可报价品种实时行情与价格,95.89,查询可报价品种实时行情与价格,87.5,True
查询黄金价格,2026搜索,助手语音头部1k,341,46,0.0159,0.0639,False,查询可报价品种实时行情与价格,95.89,查询可报价品种实时行情与价格,95.65,True
查询黄金价格,2026搜索随机1w,助手头部1k,99,48,0.2727,0.2137,True,查询可报价品种实时行情与价格,65.66,查询可报价品种实时行情与价格,87.5,True
查询黄金价格,2026搜索随机1w,助手语音头部1k,99,46,0.3232,0.2064,True,查询可报价品种实时行情与价格,65.66,查询可报价品种实时行情与价格,95.65,True
查询黄金价格,助手头部1k,助手语音头部1k,48,46,0.1042,0.1305,False,查询可报价品种实时行情与价格,87.5,查询可报价品种实时行情与价格,95.65,True
查询财经门户与市场行情,2025搜索,2025搜索随机1w,429,262,0.3096,0.1158,True,解析裸非可报价名称,37.3,解析裸非可报价名称,30.92,True
查询财经门户与市场行情,2025搜索,2026搜索,429,364,0.1198,0.0947,True,解析裸非可报价名称,37.3,查询可报价品种实时行情与价格,46.7,False
查询财经门户与市场行情,2025搜索,2026搜索随机1w,429,324,0.3352,0.1081,True,解析裸非可报价名称,37.3,查询可报价品种实时行情与价格,23.46,False
查询财经门户与市场行情,2025搜索,助手语音头部1k,429,30,0.1231,0.2411,False,解析裸非可报价名称,37.3,查询可报价品种实时行情与价格,40.0,False
查询财经门户与市场行情,2025搜索随机1w,2026搜索,262,364,0.3332,0.1214,True,解析裸非可报价名称,30.92,查询可报价品种实时行情与价格,46.7,False
查询财经门户与市场行情,2025搜索随机1w,2026搜索随机1w,262,324,0.1408,0.131,True,解析裸非可报价名称,30.92,查询可报价品种实时行情与价格,23.46,False
查询财经门户与市场行情,2025搜索随机1w,助手语音头部1k,262,30,0.2667,0.312,False,解析裸非可报价名称,30.92,查询可报价品种实时行情与价格,40.0,False
查询财经门户与市场行情,2026搜索,2026搜索随机1w,364,324,0.3377,0.1161,True,查询可报价品种实时行情与价格,46.7,查询可报价品种实时行情与价格,23.46,True
查询财经门户与市场行情,2026搜索,助手语音头部1k,364,30,0.1593,0.2432,False,查询可报价品种实时行情与价格,46.7,查询可报价品种实时行情与价格,40.0,True
查询财经门户与市场行情,2026搜索随机1w,助手语音头部1k,324,30,0.3099,0.3155,False,查询可报价品种实时行情与价格,23.46,查询可报价品种实时行情与价格,40.0,True
查询市场行情,2025搜索,2025搜索随机1w,201,93,0.1834,0.1129,True,查询可报价品种实时行情与价格,90.55,查询可报价品种实时行情与价格,73.12,True
查询市场行情,2025搜索,2026搜索,201,246,0.0177,0.0668,False,查询可报价品种实时行情与价格,90.55,查询可报价品种实时行情与价格,91.06,True
查询市场行情,2025搜索,2026搜索随机1w,201,143,0.1091,0.0892,True,查询可报价品种实时行情与价格,90.55,查询可报价品种实时行情与价格,83.22,True
查询市场行情,2025搜索,助手头部1k,201,62,0.0697,0.0934,False,查询可报价品种实时行情与价格,90.55,查询可报价品种实时行情与价格,93.55,True
查询市场行情,2025搜索,助手语音头部1k,201,59,0.0697,0.0929,False,查询可报价品种实时行情与价格,90.55,查询可报价品种实时行情与价格,93.22,True
查询市场行情,2025搜索,助手语音1k,201,31,0.2778,0.1635,True,查询可报价品种实时行情与价格,90.55,查询可报价品种实时行情与价格,67.74,True
查询市场行情,2025搜索随机1w,2026搜索,93,246,0.189,0.1056,True,查询可报价品种实时行情与价格,73.12,查询可报价品种实时行情与价格,91.06,True
查询市场行情,2025搜索随机1w,2026搜索随机1w,93,143,0.1311,0.1313,False,查询可报价品种实时行情与价格,73.12,查询可报价品种实时行情与价格,83.22,True
查询市场行情,2025搜索随机1w,助手头部1k,93,62,0.2473,0.1562,True,查询可报价品种实时行情与价格,73.12,查询可报价品种实时行情与价格,93.55,True
查询市场行情,2025搜索随机1w,助手语音头部1k,93,59,0.2473,0.169,True,查询可报价品种实时行情与价格,73.12,查询可报价品种实时行情与价格,93.22,True
查询市场行情,2025搜索随机1w,助手语音1k,93,31,0.1613,0.2473,False,查询可报价品种实时行情与价格,73.12,查询可报价品种实时行情与价格,67.74,True
查询市场行情,2026搜索,2026搜索随机1w,246,143,0.0981,0.0848,True,查询可报价品种实时行情与价格,91.06,查询可报价品种实时行情与价格,83.22,True
查询市场行情,2026搜索,助手头部1k,246,62,0.061,0.0924,False,查询可报价品种实时行情与价格,91.06,查询可报价品种实时行情与价格,93.55,True
查询市场行情,2026搜索,助手语音头部1k,246,59,0.061,0.0854,False,查询可报价品种实时行情与价格,91.06,查询可报价品种实时行情与价格,93.22,True
查询市场行情,2026搜索,助手语音1k,246,31,0.2657,0.1447,True,查询可报价品种实时行情与价格,91.06,查询可报价品种实时行情与价格,67.74,True
查询市场行情,2026搜索随机1w,助手头部1k,143,62,0.1538,0.1259,True,查询可报价品种实时行情与价格,83.22,查询可报价品种实时行情与价格,93.55,True
查询市场行情,2026搜索随机1w,助手语音头部1k,143,59,0.1538,0.1343,True,查询可报价品种实时行情与价格,83.22,查询可报价品种实时行情与价格,93.22,True
查询市场行情,2026搜索随机1w,助手语音1k,143,31,0.2107,0.1845,True,查询可报价品种实时行情与价格,83.22,查询可报价品种实时行情与价格,67.74,True
查询市场行情,助手头部1k,助手语音头部1k,62,59,0.0033,0.0694,False,查询可报价品种实时行情与价格,93.55,查询可报价品种实时行情与价格,93.22,True
查询市场行情,助手头部1k,助手语音1k,62,31,0.3065,0.1774,True,查询可报价品种实时行情与价格,93.55,查询可报价品种实时行情与价格,67.74,True
查询市场行情,助手语音头部1k,助手语音1k,59,31,0.3056,0.1698,True,查询可报价品种实时行情与价格,93.22,查询可报价品种实时行情与价格,67.74,True
查询人民币兑外币汇率,2025搜索,2025搜索随机1w,453,140,0.1488,0.0569,True,查询汇率并换算外币金额,98.23,查询汇率并换算外币金额,83.57,True
查询人民币兑外币汇率,2025搜索,2026搜索,453,375,0.0123,0.015,False,查询汇率并换算外币金额,98.23,查询汇率并换算外币金额,99.47,True
查询人民币兑外币汇率,2025搜索,2026搜索随机1w,453,144,0.0796,0.042,True,查询汇率并换算外币金额,98.23,查询汇率并换算外币金额,90.28,True
查询人民币兑外币汇率,2025搜索,助手头部1k,453,44,0.0139,0.041,False,查询汇率并换算外币金额,98.23,查询汇率并换算外币金额,97.73,True
查询人民币兑外币汇率,2025搜索,助手语音头部1k,453,39,0.0177,0.0469,False,查询汇率并换算外币金额,98.23,查询汇率并换算外币金额,100.0,True
查询人民币兑外币汇率,2025搜索随机1w,2026搜索,140,375,0.159,0.0546,True,查询汇率并换算外币金额,83.57,查询汇率并换算外币金额,99.47,True
查询人民币兑外币汇率,2025搜索随机1w,2026搜索随机1w,140,144,0.0877,0.1016,False,查询汇率并换算外币金额,83.57,查询汇率并换算外币金额,90.28,True
查询人民币兑外币汇率,2025搜索随机1w,助手头部1k,140,44,0.1416,0.1416,False,查询汇率并换算外币金额,83.57,查询汇率并换算外币金额,97.73,True
查询人民币兑外币汇率,2025搜索随机1w,助手语音头部1k,140,39,0.1643,0.1451,True,查询汇率并换算外币金额,83.57,查询汇率并换算外币金额,100.0,True
查询人民币兑外币汇率,2026搜索,2026搜索随机1w,375,144,0.0919,0.0396,True,查询汇率并换算外币金额,99.47,查询汇率并换算外币金额,90.28,True
查询人民币兑外币汇率,2026搜索,助手头部1k,375,44,0.0201,0.0227,False,查询汇率并换算外币金额,99.47,查询汇率并换算外币金额,97.73,True
查询人民币兑外币汇率,2026搜索,助手语音头部1k,375,39,0.0053,0.0256,False,查询汇率并换算外币金额,99.47,查询汇率并换算外币金额,100.0,True
查询人民币兑外币汇率,2026搜索随机1w,助手头部1k,144,44,0.0764,0.1068,False,查询汇率并换算外币金额,90.28,查询汇率并换算外币金额,97.73,True
查询人民币兑外币汇率,2026搜索随机1w,助手语音头部1k,144,39,0.0972,0.1122,False,查询汇率并换算外币金额,90.28,查询汇率并换算外币金额,100.0,True
查询人民币兑外币汇率,助手头部1k,助手语音头部1k,44,39,0.0227,0.0256,False,查询汇率并换算外币金额,97.73,查询汇率并换算外币金额,100.0,True
查询股票信息,2025搜索,2025搜索随机1w,1763,250,0.2989,0.0345,True,查询可报价品种实时行情与价格,99.49,查询可报价品种实时行情与价格,69.6,True
查询股票信息,2025搜索,2026搜索,1763,2258,0.0048,0.0057,False,查询可报价品种实时行情与价格,99.49,查询可报价品种实时行情与价格,99.16,True
查询股票信息,2025搜索,2026搜索随机1w,1763,354,0.2774,0.0324,True,查询可报价品种实时行情与价格,99.49,查询可报价品种实时行情与价格,71.75,True
查询股票信息,2025搜索,助手头部1k,1763,126,0.0221,0.0161,True,查询可报价品种实时行情与价格,99.49,查询可报价品种实时行情与价格,97.62,True
查询股票信息,2025搜索,助手语音头部1k,1763,204,0.0081,0.0119,False,查询可报价品种实时行情与价格,99.49,查询可报价品种实时行情与价格,99.02,True
查询股票信息,2025搜索,助手语音1k,1763,48,0.1627,0.0383,True,查询可报价品种实时行情与价格,99.49,查询可报价品种实时行情与价格,83.33,True
查询股票信息,2025搜索随机1w,2026搜索,250,2258,0.296,0.0308,True,查询可报价品种实时行情与价格,69.6,查询可报价品种实时行情与价格,99.16,True
查询股票信息,2025搜索随机1w,2026搜索随机1w,250,354,0.0835,0.1105,False,查询可报价品种实时行情与价格,69.6,查询可报价品种实时行情与价格,71.75,True
查询股票信息,2025搜索随机1w,助手头部1k,250,126,0.2802,0.1105,True,查询可报价品种实时行情与价格,69.6,查询可报价品种实时行情与价格,97.62,True
查询股票信息,2025搜索随机1w,助手语音头部1k,250,204,0.2991,0.0908,True,查询可报价品种实时行情与价格,69.6,查询可报价品种实时行情与价格,99.02,True
查询股票信息,2025搜索随机1w,助手语音1k,250,48,0.155,0.1785,False,查询可报价品种实时行情与价格,69.6,查询可报价品种实时行情与价格,83.33,True
查询股票信息,2026搜索,2026搜索随机1w,2258,354,0.2741,0.0298,True,查询可报价品种实时行情与价格,99.16,查询可报价品种实时行情与价格,71.75,True
查询股票信息,2026搜索,助手头部1k,2258,126,0.0234,0.0203,True,查询可报价品种实时行情与价格,99.16,查询可报价品种实时行情与价格,97.62,True
查询股票信息,2026搜索,助手语音头部1k,2258,204,0.0089,0.0157,False,查询可报价品种实时行情与价格,99.16,查询可报价品种实时行情与价格,99.02,True
查询股票信息,2026搜索,助手语音1k,2258,48,0.1596,0.0386,True,查询可报价品种实时行情与价格,99.16,查询可报价品种实时行情与价格,83.33,True
查询股票信息,2026搜索随机1w,助手头部1k,354,126,0.2587,0.1121,True,查询可报价品种实时行情与价格,71.75,查询可报价品种实时行情与价格,97.62,True
查询股票信息,2026搜索随机1w,助手语音头部1k,354,204,0.2727,0.0899,True,查询可报价品种实时行情与价格,71.75,查询可报价品种实时行情与价格,99.02,True
查询股票信息,2026搜索随机1w,助手语音1k,354,48,0.1427,0.1845,False,查询可报价品种实时行情与价格,71.75,查询可报价品种实时行情与价格,83.33,True
查询股票信息,助手头部1k,助手语音头部1k,126,204,0.0189,0.0268,False,查询可报价品种实时行情与价格,97.62,查询可报价品种实时行情与价格,99.02,True
查询股票信息,助手头部1k,助手语音1k,126,48,0.1429,0.0933,True,查询可报价品种实时行情与价格,97.62,查询可报价品种实时行情与价格,83.33,True
查询股票信息,助手语音头部1k,助手语音1k,204,48,0.1618,0.0686,True,查询可报价品种实时行情与价格,99.02,查询可报价品种实时行情与价格,83.33,True
蚂蚁庄园今日答案查询,2025搜索,2026搜索,121,53,0.0119,0.0695,False,其他非金融意图或无明确意图,95.04,其他非金融意图或无明确意图,96.23,True
蚂蚁庄园今日答案查询,2025搜索,助手头部1k,121,32,0.0496,0.069,False,其他非金融意图或无明确意图,95.04,其他非金融意图或无明确意图,100.0,True
蚂蚁庄园今日答案查询,2026搜索,助手头部1k,53,32,0.0377,0.0625,False,其他非金融意图或无明确意图,96.23,其他非金融意图或无明确意图,100.0,True
货币兑换金额换算查询,2025搜索,2025搜索随机1w,325,331,0.0301,0.0331,False,查询汇率并换算外币金额,98.15,查询汇率并换算外币金额,96.37,True
货币兑换金额换算查询,2025搜索,2026搜索,325,163,0.0185,0.0215,False,查询汇率并换算外币金额,98.15,查询汇率并换算外币金额,100.0,True
货币兑换金额换算查询,2025搜索,2026搜索随机1w,325,309,0.0294,0.0296,False,查询汇率并换算外币金额,98.15,查询汇率并换算外币金额,96.44,True
货币兑换金额换算查询,2025搜索,助手语音1k,325,74,0.024,0.0376,False,查询汇率并换算外币金额,98.15,查询汇率并换算外币金额,97.3,True
货币兑换金额换算查询,2025搜索随机1w,2026搜索,331,163,0.0363,0.0333,True,查询汇率并换算外币金额,96.37,查询汇率并换算外币金额,100.0,True
货币兑换金额换算查询,2025搜索随机1w,2026搜索随机1w,331,309,0.0171,0.0358,False,查询汇率并换算外币金额,96.37,查询汇率并换算外币金额,96.44,True
货币兑换金额换算查询,2025搜索随机1w,助手语音1k,331,74,0.0197,0.0464,False,查询汇率并换算外币金额,96.37,查询汇率并换算外币金额,97.3,True
货币兑换金额换算查询,2026搜索,2026搜索随机1w,163,309,0.0356,0.0303,True,查询汇率并换算外币金额,100.0,查询汇率并换算外币金额,96.44,True
货币兑换金额换算查询,2026搜索,助手语音1k,163,74,0.027,0.027,False,查询汇率并换算外币金额,100.0,查询汇率并换算外币金额,97.3,True
货币兑换金额换算查询,2026搜索随机1w,助手语音1k,309,74,0.0162,0.0546,False,查询汇率并换算外币金额,96.44,查询汇率并换算外币金额,97.3,True
股票行情与选股建议查询,2025搜索,2025搜索随机1w,199,543,0.2769,0.1394,True,查询可报价品种实时行情与价格,43.22,解释金融术语与交易/业务规则,27.44,False
股票行情与选股建议查询,2025搜索,2026搜索,199,232,0.1146,0.1496,False,查询可报价品种实时行情与价格,43.22,查询可报价品种实时行情与价格,44.4,True
股票行情与选股建议查询,2025搜索,2026搜索随机1w,199,881,0.2701,0.1296,True,查询可报价品种实时行情与价格,43.22,解释金融术语与交易/业务规则,22.93,False
股票行情与选股建议查询,2025搜索,助手头部1k,199,62,0.41,0.2099,True,查询可报价品种实时行情与价格,43.22,请求个股买卖持有决策与涨跌预测,51.61,False
股票行情与选股建议查询,2025搜索,助手随机1k,199,207,0.4851,0.1639,True,查询可报价品种实时行情与价格,43.22,请求个股买卖持有决策与涨跌预测,37.68,False
股票行情与选股建议查询,2025搜索,助手语音头部1k,199,38,0.3783,0.261,True,查询可报价品种实时行情与价格,43.22,查询可报价品种实时行情与价格,65.79,True
股票行情与选股建议查询,2025搜索,助手语音1k,199,78,0.2868,0.2116,True,查询可报价品种实时行情与价格,43.22,请求个股买卖持有决策与涨跌预测,30.77,False
股票行情与选股建议查询,2025搜索随机1w,2026搜索,543,232,0.2913,0.1386,True,解释金融术语与交易/业务规则,27.44,查询可报价品种实时行情与价格,44.4,False
股票行情与选股建议查询,2025搜索随机1w,2026搜索随机1w,543,881,0.1012,0.0943,True,解释金融术语与交易/业务规则,27.44,解释金融术语与交易/业务规则,22.93,True
股票行情与选股建议查询,2025搜索随机1w,助手头部1k,543,62,0.4112,0.2236,True,解释金融术语与交易/业务规则,27.44,请求个股买卖持有决策与涨跌预测,51.61,False
股票行情与选股建议查询,2025搜索随机1w,助手随机1k,543,207,0.3479,0.1359,True,解释金融术语与交易/业务规则,27.44,请求个股买卖持有决策与涨跌预测,37.68,False
股票行情与选股建议查询,2025搜索随机1w,助手语音头部1k,543,38,0.4956,0.2847,True,解释金融术语与交易/业务规则,27.44,查询可报价品种实时行情与价格,65.79,False
股票行情与选股建议查询,2025搜索随机1w,助手语音1k,543,78,0.2002,0.2086,False,解释金融术语与交易/业务规则,27.44,请求个股买卖持有决策与涨跌预测,30.77,False
股票行情与选股建议查询,2026搜索,2026搜索随机1w,232,881,0.3192,0.1295,True,查询可报价品种实时行情与价格,44.4,解释金融术语与交易/业务规则,22.93,False
股票行情与选股建议查询,2026搜索,助手头部1k,232,62,0.3909,0.2125,True,查询可报价品种实时行情与价格,44.4,请求个股买卖持有决策与涨跌预测,51.61,False
股票行情与选股建议查询,2026搜索,助手随机1k,232,207,0.5303,0.1555,True,查询可报价品种实时行情与价格,44.4,请求个股买卖持有决策与涨跌预测,37.68,False
股票行情与选股建议查询,2026搜索,助手语音头部1k,232,38,0.3172,0.2646,True,查询可报价品种实时行情与价格,44.4,查询可报价品种实时行情与价格,65.79,True
股票行情与选股建议查询,2026搜索,助手语音1k,232,78,0.3605,0.1941,True,查询可报价品种实时行情与价格,44.4,请求个股买卖持有决策与涨跌预测,30.77,False
股票行情与选股建议查询,2026搜索随机1w,助手头部1k,881,62,0.3717,0.2246,True,解释金融术语与交易/业务规则,22.93,请求个股买卖持有决策与涨跌预测,51.61,False
股票行情与选股建议查询,2026搜索随机1w,助手随机1k,881,207,0.2804,0.1359,True,解释金融术语与交易/业务规则,22.93,请求个股买卖持有决策与涨跌预测,37.68,False
股票行情与选股建议查询,2026搜索随机1w,助手语音头部1k,881,38,0.534,0.284,True,解释金融术语与交易/业务规则,22.93,查询可报价品种实时行情与价格,65.79,False
股票行情与选股建议查询,2026搜索随机1w,助手语音1k,881,78,0.1211,0.194,False,解释金融术语与交易/业务规则,22.93,请求个股买卖持有决策与涨跌预测,30.77,False
股票行情与选股建议查询,助手头部1k,助手随机1k,62,207,0.3993,0.2281,True,请求个股买卖持有决策与涨跌预测,51.61,请求个股买卖持有决策与涨跌预测,37.68,True
股票行情与选股建议查询,助手头部1k,助手语音头部1k,62,38,0.5662,0.2666,True,请求个股买卖持有决策与涨跌预测,51.61,查询可报价品种实时行情与价格,65.79,False
股票行情与选股建议查询,助手头部1k,助手语音1k,62,78,0.3073,0.244,True,请求个股买卖持有决策与涨跌预测,51.61,请求个股买卖持有决策与涨跌预测,30.77,True
股票行情与选股建议查询,助手随机1k,助手语音头部1k,207,38,0.7278,0.2699,True,请求个股买卖持有决策与涨跌预测,37.68,查询可报价品种实时行情与价格,65.79,False
股票行情与选股建议查询,助手随机1k,助手语音1k,207,78,0.2471,0.2109,True,请求个股买卖持有决策与涨跌预测,37.68,请求个股买卖持有决策与涨跌预测,30.77,True
股票行情与选股建议查询,助手语音头部1k,助手语音1k,38,78,0.6005,0.2895,True,查询可报价品种实时行情与价格,65.79,请求个股买卖持有决策与涨跌预测,30.77,False
银行信息查询,2025搜索,2025搜索随机1w,207,793,0.5235,0.1257,True,解析裸非可报价名称,51.21,查询机构联系方式、网点信息及号码归属,54.35,False
银行信息查询,2025搜索,2026搜索,207,106,0.1366,0.167,False,解析裸非可报价名称,51.21,解析裸非可报价名称,53.77,True
银行信息查询,2025搜索,2026搜索随机1w,207,667,0.5239,0.1313,True,解析裸非可报价名称,51.21,查询机构联系方式、网点信息及号码归属,50.52,False
银行信息查询,2025搜索,助手头部1k,207,53,0.6169,0.2466,True,解析裸非可报价名称,51.21,排查账户与交易异常,41.51,False
银行信息查询,2025搜索,助手随机1k,207,38,0.5416,0.2753,True,解析裸非可报价名称,51.21,查询机构联系方式、网点信息及号码归属,34.21,False
银行信息查询,2025搜索,助手语音1k,207,48,0.484,0.238,True,解析裸非可报价名称,51.21,查询机构联系方式、网点信息及号码归属,39.58,False
银行信息查询,2025搜索随机1w,2026搜索,793,106,0.6254,0.166,True,查询机构联系方式、网点信息及号码归属,54.35,解析裸非可报价名称,53.77,False
银行信息查询,2025搜索随机1w,2026搜索随机1w,793,667,0.0578,0.0874,False,查询机构联系方式、网点信息及号码归属,54.35,查询机构联系方式、网点信息及号码归属,50.52,True
银行信息查询,2025搜索随机1w,助手头部1k,793,53,0.7039,0.2295,True,查询机构联系方式、网点信息及号码归属,54.35,排查账户与交易异常,41.51,False
银行信息查询,2025搜索随机1w,助手随机1k,793,38,0.275,0.2568,True,查询机构联系方式、网点信息及号码归属,54.35,查询机构联系方式、网点信息及号码归属,34.21,True
银行信息查询,2025搜索随机1w,助手语音1k,793,48,0.2812,0.2352,True,查询机构联系方式、网点信息及号码归属,54.35,查询机构联系方式、网点信息及号码归属,39.58,True
银行信息查询,2026搜索,2026搜索随机1w,106,667,0.6262,0.1686,True,解析裸非可报价名称,53.77,查询机构联系方式、网点信息及号码归属,50.52,False
银行信息查询,2026搜索,助手头部1k,106,53,0.6321,0.2736,True,解析裸非可报价名称,53.77,排查账户与交易异常,41.51,False
银行信息查询,2026搜索,助手随机1k,106,38,0.6643,0.298,True,解析裸非可报价名称,53.77,查询机构联系方式、网点信息及号码归属,34.21,False
银行信息查询,2026搜索,助手语音1k,106,48,0.5861,0.2555,True,解析裸非可报价名称,53.77,查询机构联系方式、网点信息及号码归属,39.58,False
银行信息查询,2026搜索随机1w,助手头部1k,667,53,0.6799,0.2347,True,查询机构联系方式、网点信息及号码归属,50.52,排查账户与交易异常,41.51,False
银行信息查询,2026搜索随机1w,助手随机1k,667,38,0.2503,0.2793,False,查询机构联系方式、网点信息及号码归属,50.52,查询机构联系方式、网点信息及号码归属,34.21,True
银行信息查询,2026搜索随机1w,助手语音1k,667,48,0.2585,0.2359,True,查询机构联系方式、网点信息及号码归属,50.52,查询机构联系方式、网点信息及号码归属,39.58,True
银行信息查询,助手头部1k,助手随机1k,53,38,0.6797,0.3676,True,排查账户与交易异常,41.51,查询机构联系方式、网点信息及号码归属,34.21,False
银行信息查询,助手头部1k,助手语音1k,53,48,0.5613,0.327,True,排查账户与交易异常,41.51,查询机构联系方式、网点信息及号码归属,39.58,False
银行信息查询,助手随机1k,助手语音1k,38,48,0.2961,0.3236,False,查询机构联系方式、网点信息及号码归属,34.21,查询机构联系方式、网点信息及号码归属,39.58,True
人民币及货币信息查询,2025搜索,2025搜索随机1w,112,115,0.3805,0.2119,True,查询汇率并换算外币金额,47.32,查询汇率并换算外币金额,40.0,True
人民币及货币信息查询,2025搜索,2026搜索,112,52,0.114,0.2233,False,查询汇率并换算外币金额,47.32,查询汇率并换算外币金额,57.69,True
人民币及货币信息查询,2025搜索,2026搜索随机1w,112,107,0.3126,0.204,True,查询汇率并换算外币金额,47.32,查询汇率并换算外币金额,41.12,True
