key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
SCENE_LOCATE__1,SCENE_LOCATE__1,283,39997,0.708,20,3936,0.508,-0.199,-0.398,0.087,False,两界面都有,,,,6.6
ADULT_RESTRICTED_CONTENT_ACCESS__4,ADULT_RESTRICTED_CONTENT_ACCESS__4,130,39997,0.325,5,3936,0.127,-0.198,-0.293,-0.02,True,两界面都有,,,,3.7
ADULT_RESTRICTED_CONTENT_ACCESS__1,ADULT_RESTRICTED_CONTENT_ACCESS__1,255,39997,0.638,18,3936,0.457,-0.18,-0.367,0.094,False,两界面都有,,,,6.59
LIVE_TV_SPORTS__2,LIVE_TV_SPORTS__2,408,39997,1.02,35,3936,0.889,-0.131,-0.401,0.227,False,两界面都有,,,,7.9
CAST_LOOKUP__3,CAST_LOOKUP__3,322,39997,0.805,27,3936,0.686,-0.119,-0.352,0.202,False,两界面都有,,,,7.74
ADULT_RESTRICTED_CONTENT_ACCESS__3,ADULT_RESTRICTED_CONTENT_ACCESS__3,48,39997,0.12,2,3936,0.051,-0.069,-0.123,0.068,False,两界面都有,,,,4.0
SCENE_LOCATE__2,SCENE_LOCATE__2,55,39997,0.138,3,3936,0.076,-0.061,-0.126,0.09,False,两界面都有,,,,5.17
ADULT_RESTRICTED_CONTENT_ACCESS__2,ADULT_RESTRICTED_CONTENT_ACCESS__2,25,39997,0.063,1,3936,0.025,-0.037,-0.073,0.083,False,两界面都有,,,,3.85
LIVE_TV_SPORTS__1,LIVE_TV_SPORTS__1,442,39997,1.105,43,3936,1.092,-0.013,-0.313,0.376,False,两界面都有,,,,8.87
RECOMMENDATION__1,RECOMMENDATION__1,91,39997,0.228,9,3936,0.229,0.001,-0.119,0.211,False,两界面都有,,,,9.0
RECOMMENDATION__2,RECOMMENDATION__2,90,39997,0.225,9,3936,0.229,0.004,-0.116,0.213,False,两界面都有,,,,9.09
TITLE_IDENTIFICATION__2,TITLE_IDENTIFICATION__2,98,39997,0.245,13,3936,0.33,0.085,-0.062,0.323,False,两界面都有,,,,11.71
RECOMMENDATION__4,RECOMMENDATION__4,284,39997,0.71,32,3936,0.813,0.103,-0.149,0.444,False,两界面都有,,,,10.13
TITLE_IDENTIFICATION__1,TITLE_IDENTIFICATION__1,54,39997,0.135,10,3936,0.254,0.119,-0.004,0.334,False,两界面都有,,,,15.62
FACT_VERIFICATION__3,FACT_VERIFICATION__3,74,39997,0.185,12,3936,0.305,0.12,-0.019,0.35,False,两界面都有,,,,13.95
WHERE_TO_WATCH__1,WHERE_TO_WATCH__1,244,39997,0.61,29,3936,0.737,0.127,-0.111,0.454,False,两界面都有,,,,10.62
TITLE_IDENTIFICATION__3,TITLE_IDENTIFICATION__3,142,39997,0.355,19,3936,0.483,0.128,-0.057,0.403,False,两界面都有,,,,11.8
CAST_LOOKUP__2,CAST_LOOKUP__2,583,39997,1.458,63,3936,1.601,0.143,-0.225,0.599,False,两界面都有,,,,9.75
FACT_VERIFICATION__2,FACT_VERIFICATION__2,151,39997,0.378,23,3936,0.584,0.207,0.002,0.503,True,两界面都有,,,,13.22
PLOT_INFO_QA__3,PLOT_INFO_QA__3,139,39997,0.348,22,3936,0.559,0.211,0.012,0.502,True,两界面都有,,,,13.66
SCENE_CLIP_WATCH__1,SCENE_CLIP_WATCH__1,142,39997,0.355,23,3936,0.584,0.229,0.025,0.525,True,两界面都有,,,,13.94
TITLE_IDENTIFICATION__4,TITLE_IDENTIFICATION__4,152,39997,0.38,26,3936,0.661,0.281,0.061,0.591,True,两界面都有,,,,14.61
TITLE_IDENTIFICATION__5,TITLE_IDENTIFICATION__5,156,39997,0.39,27,3936,0.686,0.296,0.072,0.611,True,两界面都有,,,,14.75
NON_DRAMA_VIDEO__2,NON_DRAMA_VIDEO__2,357,39997,0.893,47,3936,1.194,0.302,-0.009,0.701,False,两界面都有,,,,11.63
RECOMMENDATION__3,RECOMMENDATION__3,140,39997,0.35,27,3936,0.686,0.336,0.113,0.651,True,两界面都有,,,,16.17
PLOT_INFO_QA__4,PLOT_INFO_QA__4,363,39997,0.908,49,3936,1.245,0.337,0.02,0.744,True,两界面都有,,,,11.89
CAST_LOOKUP__4,CAST_LOOKUP__4,404,39997,1.01,54,3936,1.372,0.362,0.027,0.786,True,两界面都有,,,,11.79
OTHER__1,OTHER__1,408,39997,1.02,59,3936,1.499,0.479,0.128,0.919,True,两界面都有,,,,12.63
RECOMMENDATION__5,RECOMMENDATION__5,204,39997,0.51,39,3936,0.991,0.481,0.205,0.847,True,两界面都有,,,,16.05
WORK_FACT_QA__1,WORK_FACT_QA__1,222,39997,0.555,42,3936,1.067,0.512,0.225,0.89,True,两界面都有,,,,15.91
PLOT_INFO_QA__2,PLOT_INFO_QA__2,163,39997,0.408,44,3936,1.118,0.71,0.418,1.094,True,两界面都有,,,,21.26
WORK_FACT_QA__3,WORK_FACT_QA__3,679,39997,1.698,95,3936,2.414,0.716,0.262,1.258,True,两界面都有,,,,12.27
PLOT_INFO_QA__5,PLOT_INFO_QA__5,367,39997,0.918,65,3936,1.651,0.734,0.367,1.19,True,两界面都有,,,,15.05
FACT_VERIFICATION__1,FACT_VERIFICATION__1,61,39997,0.153,36,3936,0.915,0.762,0.505,1.113,True,两界面都有,,,,37.11
OTHER__2,OTHER__2,269,39997,0.673,62,3936,1.575,0.903,0.548,1.348,True,两界面都有,,,,18.73
OTHER__3,OTHER__3,470,39997,1.175,93,3936,2.363,1.188,0.744,1.72,True,两界面都有,,,,16.52
WORK_FACT_QA__2,WORK_FACT_QA__2,499,39997,1.248,99,3936,2.515,1.268,0.809,1.815,True,两界面都有,,,,16.56
PLOT_INFO_QA__1,PLOT_INFO_QA__1,157,39997,0.393,72,3936,1.829,1.437,1.057,1.908,True,两界面都有,,,,31.44
BARE_TITLE_LOOKUP__3,BARE_TITLE_LOOKUP__3,2805,39997,7.013,335,3936,8.511,1.498,0.628,2.443,True,两界面都有,,,,10.67
NON_DRAMA_VIDEO__1,NON_DRAMA_VIDEO__1,2728,39997,6.821,369,3936,9.375,2.554,1.648,3.536,True,两界面都有,,,,11.91
OTHER__4,OTHER__4,600,39997,1.5,182,3936,4.624,3.124,2.498,3.835,True,两界面都有,,,,23.27
