外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
免费在线观看电视剧资源查找,2025搜索,助手语音头部1k,370,59,0.0378,0.0595,False,直接在线播放,94.86,直接在线播放,94.92,True
免费在线观看电视剧资源查找,2025搜索随机1w,2026搜索,58,462,0.039,0.0667,False,直接在线播放,96.55,直接在线播放,94.59,True
免费在线观看电视剧资源查找,2025搜索随机1w,2026搜索随机1w,58,97,0.0549,0.083,False,直接在线播放,96.55,直接在线播放,91.75,True
免费在线观看电视剧资源查找,2025搜索随机1w,助手头部1k,58,33,0.1212,0.104,True,直接在线播放,96.55,直接在线播放,87.88,True
免费在线观看电视剧资源查找,2025搜索随机1w,助手语音头部1k,58,59,0.0508,0.069,False,直接在线播放,96.55,直接在线播放,94.92,True
免费在线观看电视剧资源查找,2026搜索,2026搜索随机1w,462,97,0.0407,0.059,False,直接在线播放,94.59,直接在线播放,91.75,True
免费在线观看电视剧资源查找,2026搜索,助手头部1k,462,33,0.0909,0.0847,True,直接在线播放,94.59,直接在线播放,87.88,True
免费在线观看电视剧资源查找,2026搜索,助手语音头部1k,462,59,0.0238,0.0672,False,直接在线播放,94.59,直接在线播放,94.92,True
免费在线观看电视剧资源查找,2026搜索随机1w,助手头部1k,97,33,0.1006,0.1237,False,直接在线播放,91.75,直接在线播放,87.88,True
免费在线观看电视剧资源查找,2026搜索随机1w,助手语音头部1k,97,59,0.0619,0.0928,False,直接在线播放,91.75,直接在线播放,94.92,True
免费在线观看电视剧资源查找,助手头部1k,助手语音头部1k,33,59,0.0704,0.1176,False,直接在线播放,87.88,直接在线播放,94.92,True
查询电视剧《逆爱》在线观看资源,2025搜索,2025搜索随机1w,329,54,0.1515,0.1601,False,直接在线播放,73.25,直接在线播放,68.52,True
电视剧免费观看资源查询,2025搜索,2025搜索随机1w,1005,170,0.02,0.0269,False,直接在线播放,97.41,直接在线播放,99.41,True
电视剧免费观看资源查询,2025搜索,2026搜索,1005,658,0.0211,0.0202,True,直接在线播放,97.41,直接在线播放,95.59,True
电视剧免费观看资源查询,2025搜索,2026搜索随机1w,1005,132,0.0453,0.0371,True,直接在线播放,97.41,直接在线播放,93.18,True
电视剧免费观看资源查询,2025搜索随机1w,2026搜索,170,658,0.0382,0.0382,False,直接在线播放,99.41,直接在线播放,95.59,True
电视剧免费观看资源查询,2025搜索随机1w,2026搜索随机1w,170,132,0.0623,0.0455,True,直接在线播放,99.41,直接在线播放,93.18,True
电视剧免费观看资源查询,2026搜索,2026搜索随机1w,658,132,0.0287,0.0484,False,直接在线播放,95.59,直接在线播放,93.18,True
影视在线观看查询,2025搜索,2025搜索随机1w,370,190,0.0698,0.0691,True,直接在线播放,90.0,直接在线播放,84.21,True
影视在线观看查询,2025搜索,2026搜索,370,361,0.0515,0.058,False,直接在线播放,90.0,直接在线播放,85.87,True
影视在线观看查询,2025搜索,2026搜索随机1w,370,281,0.0678,0.0614,True,直接在线播放,90.0,直接在线播放,85.41,True
影视在线观看查询,2025搜索随机1w,2026搜索,190,361,0.0382,0.074,False,直接在线播放,84.21,直接在线播放,85.87,True
影视在线观看查询,2025搜索随机1w,2026搜索随机1w,190,281,0.0287,0.0793,False,直接在线播放,84.21,直接在线播放,85.41,True
影视在线观看查询,2026搜索,2026搜索随机1w,361,281,0.0395,0.0676,False,直接在线播放,85.87,直接在线播放,85.41,True
抖音下载安装与客服查询,2025搜索,2025搜索随机1w,52,63,0.1862,0.1719,True,平台功能与规则求助,84.62,平台功能与规则求助,66.67,True
抖音下载安装与客服查询,2025搜索,2026搜索,52,54,0.0548,0.146,False,平台功能与规则求助,84.62,平台功能与规则求助,83.33,True
抖音下载安装与客服查询,2025搜索,2026搜索随机1w,52,64,0.2524,0.1827,True,平台功能与规则求助,84.62,平台功能与规则求助,59.38,True
抖音下载安装与客服查询,2025搜索随机1w,2026搜索,63,54,0.1667,0.1905,False,平台功能与规则求助,66.67,平台功能与规则求助,83.33,True
抖音下载安装与客服查询,2025搜索随机1w,2026搜索随机1w,63,64,0.0747,0.1947,False,平台功能与规则求助,66.67,平台功能与规则求助,59.38,True
抖音下载安装与客服查询,2026搜索,2026搜索随机1w,54,64,0.2396,0.2043,True,平台功能与规则求助,83.33,平台功能与规则求助,59.38,True
影视全集免费观看查询,2025搜索,2025搜索随机1w,226,181,0.0386,0.0475,False,直接在线播放,97.35,直接在线播放,93.92,True
影视全集免费观看查询,2025搜索,2026搜索,226,271,0.0118,0.0324,False,直接在线播放,97.35,直接在线播放,97.42,True
影视全集免费观看查询,2025搜索,2026搜索随机1w,226,207,0.0459,0.0495,False,直接在线播放,97.35,直接在线播放,92.75,True
影视全集免费观看查询,2025搜索随机1w,2026搜索,181,271,0.046,0.0424,True,直接在线播放,93.92,直接在线播放,97.42,True
影视全集免费观看查询,2025搜索随机1w,2026搜索随机1w,181,207,0.0373,0.0595,False,直接在线播放,93.92,直接在线播放,92.75,True
影视全集免费观看查询,2026搜索,2026搜索随机1w,271,207,0.054,0.0468,True,直接在线播放,97.42,直接在线播放,92.75,True
查询影视动漫游戏作品信息,2025搜索,2025搜索随机1w,378,397,0.2864,0.0703,True,裸片名导航,93.12,裸片名导航,64.48,True
查询影视动漫游戏作品信息,2025搜索,2026搜索,378,282,0.0113,0.041,False,裸片名导航,93.12,裸片名导航,93.97,True
查询影视动漫游戏作品信息,2025搜索,2026搜索随机1w,378,319,0.3513,0.0793,True,裸片名导航,93.12,裸片名导航,57.99,True
查询影视动漫游戏作品信息,2025搜索,助手随机1k,378,39,0.5775,0.1349,True,裸片名导航,93.12,裸片名导航,35.9,True
查询影视动漫游戏作品信息,2025搜索,助手语音头部1k,378,39,0.0688,0.0807,False,裸片名导航,93.12,裸片名导航,100.0,True
查询影视动漫游戏作品信息,2025搜索,助手语音随机1k,378,60,0.3032,0.0945,True,裸片名导航,93.12,裸片名导航,63.33,True
查询影视动漫游戏作品信息,2025搜索随机1w,2026搜索,397,282,0.2949,0.089,True,裸片名导航,64.48,裸片名导航,93.97,True
查询影视动漫游戏作品信息,2025搜索随机1w,2026搜索随机1w,397,319,0.0893,0.1038,False,裸片名导航,64.48,裸片名导航,57.99,True
查询影视动漫游戏作品信息,2025搜索随机1w,助手随机1k,397,39,0.3685,0.2328,True,裸片名导航,64.48,裸片名导航,35.9,True
查询影视动漫游戏作品信息,2025搜索随机1w,助手语音头部1k,397,39,0.3552,0.2049,True,裸片名导航,64.48,裸片名导航,100.0,True
查询影视动漫游戏作品信息,2025搜索随机1w,助手语音随机1k,397,60,0.1169,0.1701,False,裸片名导航,64.48,裸片名导航,63.33,True
查询影视动漫游戏作品信息,2026搜索,2026搜索随机1w,282,319,0.3598,0.0858,True,裸片名导航,93.97,裸片名导航,57.99,True
查询影视动漫游戏作品信息,2026搜索,助手随机1k,282,39,0.5843,0.1387,True,裸片名导航,93.97,裸片名导航,35.9,True
查询影视动漫游戏作品信息,2026搜索,助手语音头部1k,282,39,0.0603,0.0815,False,裸片名导航,93.97,裸片名导航,100.0,True
查询影视动漫游戏作品信息,2026搜索,助手语音随机1k,282,60,0.3099,0.0993,True,裸片名导航,93.97,裸片名导航,63.33,True
查询影视动漫游戏作品信息,2026搜索随机1w,助手随机1k,319,39,0.3176,0.2219,True,裸片名导航,57.99,裸片名导航,35.9,True
查询影视动漫游戏作品信息,2026搜索随机1w,助手语音头部1k,319,39,0.4201,0.2161,True,裸片名导航,57.99,裸片名导航,100.0,True
查询影视动漫游戏作品信息,2026搜索随机1w,助手语音随机1k,319,60,0.1343,0.1973,False,裸片名导航,57.99,裸片名导航,63.33,True
查询影视动漫游戏作品信息,助手随机1k,助手语音头部1k,39,39,0.641,0.2821,True,裸片名导航,35.9,裸片名导航,100.0,True
查询影视动漫游戏作品信息,助手随机1k,助手语音随机1k,39,60,0.3154,0.2859,True,裸片名导航,35.9,裸片名导航,63.33,True
查询影视动漫游戏作品信息,助手语音头部1k,助手语音随机1k,39,60,0.3667,0.1987,True,裸片名导航,100.0,裸片名导航,63.33,True
影视作品资源与剧情查询,2025搜索,2025搜索随机1w,220,133,0.4039,0.1313,True,裸片名导航,92.27,裸片名导航,51.88,True
影视作品资源与剧情查询,2025搜索,2026搜索,220,212,0.0213,0.0577,False,裸片名导航,92.27,裸片名导航,91.51,True
影视作品资源与剧情查询,2025搜索,2026搜索随机1w,220,135,0.3005,0.1088,True,裸片名导航,92.27,裸片名导航,62.22,True
影视作品资源与剧情查询,2025搜索,助手头部1k,220,31,0.1808,0.1435,True,裸片名导航,92.27,裸片名导航,74.19,True
影视作品资源与剧情查询,2025搜索,助手语音头部1k,220,36,0.1076,0.1118,False,裸片名导航,92.27,裸片名导航,83.33,True
影视作品资源与剧情查询,2025搜索随机1w,2026搜索,133,212,0.404,0.1231,True,裸片名导航,51.88,裸片名导航,91.51,True
影视作品资源与剧情查询,2025搜索随机1w,2026搜索随机1w,133,135,0.1992,0.1687,True,裸片名导航,51.88,裸片名导航,62.22,True
影视作品资源与剧情查询,2025搜索随机1w,助手头部1k,133,31,0.3168,0.2779,True,裸片名导航,51.88,裸片名导航,74.19,True
影视作品资源与剧情查询,2025搜索随机1w,助手语音头部1k,133,36,0.3678,0.2686,True,裸片名导航,51.88,裸片名导航,83.33,True
影视作品资源与剧情查询,2026搜索,2026搜索随机1w,212,135,0.2929,0.1036,True,裸片名导航,91.51,裸片名导航,62.22,True
影视作品资源与剧情查询,2026搜索,助手头部1k,212,31,0.1732,0.1371,True,裸片名导航,91.51,裸片名导航,74.19,True
影视作品资源与剧情查询,2026搜索,助手语音头部1k,212,36,0.087,0.1237,False,裸片名导航,91.51,裸片名导航,83.33,True
影视作品资源与剧情查询,2026搜索随机1w,助手头部1k,135,31,0.1646,0.2466,False,裸片名导航,62.22,裸片名导航,74.19,True
影视作品资源与剧情查询,2026搜索随机1w,助手语音头部1k,135,36,0.2296,0.2353,False,裸片名导航,62.22,裸片名导航,83.33,True
影视作品资源与剧情查询,助手头部1k,助手语音头部1k,31,36,0.138,0.2455,False,裸片名导航,74.19,裸片名导航,83.33,True
央视直播频道查询,2025搜索,2025搜索随机1w,112,78,0.204,0.1463,True,直播频道与赛事节目表,85.71,直播频道与赛事节目表,71.79,True
央视直播频道查询,2025搜索,2026搜索,112,299,0.0715,0.0759,False,直播频道与赛事节目表,85.71,直播频道与赛事节目表,91.3,True
央视直播频道查询,2025搜索,2026搜索随机1w,112,94,0.1328,0.1273,True,直播频道与赛事节目表,85.71,直播频道与赛事节目表,79.79,True
央视直播频道查询,2025搜索,助手语音头部1k,112,47,0.1468,0.1484,False,直播频道与赛事节目表,85.71,直播频道与赛事节目表,80.85,True
央视直播频道查询,2025搜索随机1w,2026搜索,78,299,0.209,0.1099,True,直播频道与赛事节目表,71.79,直播频道与赛事节目表,91.3,True
央视直播频道查询,2025搜索随机1w,2026搜索随机1w,78,94,0.1285,0.1652,False,直播频道与赛事节目表,71.79,直播频道与赛事节目表,79.79,True
央视直播频道查询,2025搜索随机1w,助手语音头部1k,78,47,0.2223,0.221,True,直播频道与赛事节目表,71.79,直播频道与赛事节目表,80.85,True
央视直播频道查询,2026搜索,2026搜索随机1w,299,94,0.1386,0.0927,True,直播频道与赛事节目表,91.3,直播频道与赛事节目表,79.79,True
央视直播频道查询,2026搜索,助手语音头部1k,299,47,0.1547,0.1038,True,直播频道与赛事节目表,91.3,直播频道与赛事节目表,80.85,True
央视直播频道查询,2026搜索随机1w,助手语音头部1k,94,47,0.1277,0.1702,False,直播频道与赛事节目表,79.79,直播频道与赛事节目表,80.85,True
查询哔哩哔哩平台入口及相关内容,2025搜索,2025搜索随机1w,47,59,0.5629,0.279,True,站点与聚合站导航,55.32,平台功能与规则求助,49.15,False
查询哔哩哔哩平台入口及相关内容,2025搜索,2026搜索,47,36,0.1489,0.2808,False,站点与聚合站导航,55.32,站点与聚合站导航,55.56,True
查询哔哩哔哩平台入口及相关内容,2025搜索,2026搜索随机1w,47,46,0.5685,0.2919,True,站点与聚合站导航,55.32,平台功能与规则求助,52.17,False
查询哔哩哔哩平台入口及相关内容,2025搜索随机1w,2026搜索,59,36,0.5005,0.2877,True,平台功能与规则求助,49.15,站点与聚合站导航,55.56,False
查询哔哩哔哩平台入口及相关内容,2025搜索随机1w,2026搜索随机1w,59,46,0.112,0.258,False,平台功能与规则求助,49.15,平台功能与规则求助,52.17,True
查询哔哩哔哩平台入口及相关内容,2026搜索,2026搜索随机1w,36,46,0.5229,0.3069,True,站点与聚合站导航,55.56,平台功能与规则求助,52.17,False
电影信息查询,2025搜索,2025搜索随机1w,266,538,0.2188,0.1232,True,裸片名导航,49.62,裸片名导航,41.45,True
电影信息查询,2025搜索,2026搜索,266,449,0.1368,0.1054,True,裸片名导航,49.62,裸片名导航,59.24,True
电影信息查询,2025搜索,2026搜索随机1w,266,628,0.1989,0.1109,True,裸片名导航,49.62,裸片名导航,43.47,True
电影信息查询,2025搜索,助手头部1k,266,47,0.3891,0.232,True,裸片名导航,49.62,其他意图,34.04,False
电影信息查询,2025搜索,助手随机1k,266,41,0.4518,0.2541,True,裸片名导航,49.62,裸片名导航,19.51,True
电影信息查询,2025搜索,助手语音头部1k,266,48,0.393,0.2224,True,裸片名导航,49.62,作品点状事实问答,29.17,False
电影信息查询,2025搜索,助手语音随机1k,266,66,0.2474,0.2105,True,裸片名导航,49.62,裸片名导航,42.42,True
电影信息查询,2025搜索随机1w,2026搜索,538,449,0.2068,0.1024,True,裸片名导航,41.45,裸片名导航,59.24,True
电影信息查询,2025搜索随机1w,2026搜索随机1w,538,628,0.0867,0.095,False,裸片名导航,41.45,裸片名导航,43.47,True
电影信息查询,2025搜索随机1w,助手头部1k,538,47,0.2847,0.2479,True,裸片名导航,41.45,其他意图,34.04,False
电影信息查询,2025搜索随机1w,助手随机1k,538,41,0.2856,0.2658,True,裸片名导航,41.45,裸片名导航,19.51,True
电影信息查询,2025搜索随机1w,助手语音头部1k,538,48,0.3934,0.2553,True,裸片名导航,41.45,作品点状事实问答,29.17,False
电影信息查询,2025搜索随机1w,助手语音随机1k,538,66,0.1453,0.2097,False,裸片名导航,41.45,裸片名导航,42.42,True
电影信息查询,2026搜索,2026搜索随机1w,449,628,0.1802,0.0949,True,裸片名导航,59.24,裸片名导航,43.47,True
电影信息查询,2026搜索,助手头部1k,449,47,0.4005,0.2065,True,裸片名导航,59.24,其他意图,34.04,False
电影信息查询,2026搜索,助手随机1k,449,41,0.4619,0.2363,True,裸片名导航,59.24,裸片名导航,19.51,True
电影信息查询,2026搜索,助手语音头部1k,449,48,0.4247,0.2208,True,裸片名导航,59.24,作品点状事实问答,29.17,False
电影信息查询,2026搜索,助手语音随机1k,449,66,0.2242,0.1932,True,裸片名导航,59.24,裸片名导航,42.42,True
电影信息查询,2026搜索随机1w,助手头部1k,628,47,0.3471,0.2436,True,裸片名导航,43.47,其他意图,34.04,False
电影信息查询,2026搜索随机1w,助手随机1k,628,41,0.3145,0.2596,True,裸片名导航,43.47,裸片名导航,19.51,True
电影信息查询,2026搜索随机1w,助手语音头部1k,628,48,0.3848,0.2376,True,裸片名导航,43.47,作品点状事实问答,29.17,False
电影信息查询,2026搜索随机1w,助手语音随机1k,628,66,0.1423,0.2108,False,裸片名导航,43.47,裸片名导航,42.42,True
电影信息查询,助手头部1k,助手随机1k,47,41,0.3451,0.3544,False,其他意图,34.04,裸片名导航,19.51,False
电影信息查询,助手头部1k,助手语音头部1k,47,48,0.4145,0.3092,True,其他意图,34.04,作品点状事实问答,29.17,False
电影信息查询,助手头部1k,助手语音随机1k,47,66,0.3169,0.293,True,其他意图,34.04,裸片名导航,42.42,False
电影信息查询,助手随机1k,助手语音头部1k,41,48,0.3526,0.3562,False,裸片名导航,19.51,作品点状事实问答,29.17,False
电影信息查询,助手随机1k,助手语音随机1k,41,66,0.2679,0.3271,False,裸片名导航,19.51,裸片名导航,42.42,True
电影信息查询,助手语音头部1k,助手语音随机1k,48,66,0.3636,0.2918,True,作品点状事实问答,29.17,裸片名导航,42.42,False
查询完整版视频免费观看资源,2025搜索,2025搜索随机1w,310,174,0.0841,0.0699,True,直接在线播放,93.87,直接在线播放,88.51,True
查询完整版视频免费观看资源,2025搜索,2026搜索,310,265,0.0236,0.0486,False,直接在线播放,93.87,直接在线播放,93.96,True
查询完整版视频免费观看资源,2025搜索,2026搜索随机1w,310,169,0.0931,0.0667,True,直接在线播放,93.87,直接在线播放,86.98,True
查询完整版视频免费观看资源,2025搜索随机1w,2026搜索,174,265,0.0788,0.0656,True,直接在线播放,88.51,直接在线播放,93.96,True
查询完整版视频免费观看资源,2025搜索随机1w,2026搜索随机1w,174,169,0.0421,0.0851,False,直接在线播放,88.51,直接在线播放,86.98,True
查询完整版视频免费观看资源,2026搜索,2026搜索随机1w,265,169,0.0849,0.0675,True,直接在线播放,93.96,直接在线播放,86.98,True
在线观看电影,2025搜索,2025搜索随机1w,200,92,0.0724,0.0998,False,直接在线播放,84.5,直接在线播放,89.13,True
在线观看电影,2025搜索,2026搜索,200,210,0.0376,0.0903,False,直接在线播放,84.5,直接在线播放,82.86,True
在线观看电影,2025搜索,2026搜索随机1w,200,146,0.0414,0.1023,False,直接在线播放,84.5,直接在线播放,82.19,True
在线观看电影,2025搜索随机1w,2026搜索,92,210,0.0906,0.1114,False,直接在线播放,89.13,直接在线播放,82.86,True
在线观看电影,2025搜索随机1w,2026搜索随机1w,92,146,0.0951,0.1266,False,直接在线播放,89.13,直接在线播放,82.19,True
在线观看电影,2026搜索,2026搜索随机1w,210,146,0.0515,0.101,False,直接在线播放,82.86,直接在线播放,82.19,True
免费影视观看查询,2025搜索,2025搜索随机1w,160,223,0.0704,0.0783,False,直接在线播放,87.5,直接在线播放,89.69,True
免费影视观看查询,2025搜索,2026搜索,160,127,0.038,0.0858,False,直接在线播放,87.5,直接在线播放,86.61,True
免费影视观看查询,2025搜索,2026搜索随机1w,160,181,0.0676,0.0833,False,直接在线播放,87.5,直接在线播放,88.95,True
免费影视观看查询,2025搜索随机1w,2026搜索,223,127,0.0654,0.0806,False,直接在线播放,89.69,直接在线播放,86.61,True
免费影视观看查询,2025搜索随机1w,2026搜索随机1w,223,181,0.0318,0.0739,False,直接在线播放,89.69,直接在线播放,88.95,True
免费影视观看查询,2026搜索,2026搜索随机1w,127,181,0.055,0.0928,False,直接在线播放,86.61,直接在线播放,88.95,True
查询电视剧,2025搜索,2025搜索随机1w,282,323,0.2112,0.1221,True,裸片名导航,61.35,裸片名导航,44.58,True
查询电视剧,2025搜索,2026搜索,282,651,0.1786,0.0784,True,裸片名导航,61.35,裸片名导航,74.96,True
查询电视剧,2025搜索,2026搜索随机1w,282,352,0.2363,0.123,True,裸片名导航,61.35,裸片名导航,39.2,True
查询电视剧,2025搜索,助手头部1k,282,47,0.1844,0.2021,False,裸片名导航,61.35,裸片名导航,53.19,True
查询电视剧,2025搜索,助手随机1k,282,30,0.3681,0.2628,True,裸片名导航,61.35,裸片名导航,26.67,True
查询电视剧,2025搜索,助手语音随机1k,282,36,0.2145,0.2287,False,裸片名导航,61.35,裸片名导航,44.44,True
查询电视剧,2025搜索随机1w,2026搜索,323,651,0.3053,0.0857,True,裸片名导航,44.58,裸片名导航,74.96,True
查询电视剧,2025搜索随机1w,2026搜索随机1w,323,352,0.1043,0.1269,False,裸片名导航,44.58,裸片名导航,39.2,True
查询电视剧,2025搜索随机1w,助手头部1k,323,47,0.2094,0.2258,False,裸片名导航,44.58,裸片名导航,53.19,True
查询电视剧,2025搜索随机1w,助手随机1k,323,30,0.2873,0.3036,False,裸片名导航,44.58,裸片名导航,26.67,True
查询电视剧,2025搜索随机1w,助手语音随机1k,323,36,0.1072,0.2729,False,裸片名导航,44.58,裸片名导航,44.44,True
查询电视剧,2026搜索,2026搜索随机1w,651,352,0.3624,0.0854,True,裸片名导航,74.96,裸片名导航,39.2,True
查询电视剧,2026搜索,助手头部1k,651,47,0.2331,0.16,True,裸片名导航,74.96,裸片名导航,53.19,True
查询电视剧,2026搜索,助手随机1k,651,30,0.494,0.1885,True,裸片名导航,74.96,裸片名导航,26.67,True
查询电视剧,2026搜索,助手语音随机1k,651,36,0.319,0.1793,True,裸片名导航,74.96,裸片名导航,44.44,True
查询电视剧,2026搜索随机1w,助手头部1k,352,47,0.209,0.2423,False,裸片名导航,39.2,裸片名导航,53.19,True
查询电视剧,2026搜索随机1w,助手随机1k,352,30,0.242,0.3189,False,裸片名导航,39.2,裸片名导航,26.67,True
查询电视剧,2026搜索随机1w,助手语音随机1k,352,36,0.1291,0.2816,False,裸片名导航,39.2,裸片名导航,44.44,True
查询电视剧,助手头部1k,助手随机1k,47,30,0.366,0.3348,True,裸片名导航,53.19,裸片名导航,26.67,True
查询电视剧,助手头部1k,助手语音随机1k,47,36,0.1779,0.298,False,裸片名导航,53.19,裸片名导航,44.44,True
查询电视剧,助手随机1k,助手语音随机1k,30,36,0.2389,0.3889,False,裸片名导航,26.67,裸片名导航,44.44,True
电视节目表查询,2025搜索,2025搜索随机1w,60,56,0.5286,0.2655,True,直播频道与赛事节目表,83.33,直播频道与赛事节目表,32.14,True
电视节目表查询,2025搜索,2026搜索,60,96,0.1146,0.125,False,直播频道与赛事节目表,83.33,直播频道与赛事节目表,93.75,True
电视节目表查询,2025搜索,2026搜索随机1w,60,52,0.4167,0.2437,True,直播频道与赛事节目表,83.33,直播频道与赛事节目表,50.0,True
电视节目表查询,2025搜索随机1w,2026搜索,56,96,0.6161,0.2084,True,直播频道与赛事节目表,32.14,直播频道与赛事节目表,93.75,True
电视节目表查询,2025搜索随机1w,2026搜索随机1w,56,52,0.3022,0.3063,False,直播频道与赛事节目表,32.14,直播频道与赛事节目表,50.0,True
电视节目表查询,2026搜索,2026搜索随机1w,96,52,0.4688,0.1859,True,直播频道与赛事节目表,93.75,直播频道与赛事节目表,50.0,True
影视剧演员表查询,2025搜索,2025搜索随机1w,186,422,0.1065,0.0696,True,演员及人剧关系查询,97.85,演员及人剧关系查询,87.2,True
影视剧演员表查询,2025搜索,2026搜索,186,144,0.041,0.041,False,演员及人剧关系查询,97.85,演员及人剧关系查询,93.75,True
影视剧演员表查询,2025搜索,2026搜索随机1w,186,352,0.1234,0.0678,True,演员及人剧关系查询,97.85,演员及人剧关系查询,85.51,True
影视剧演员表查询,2025搜索,助手头部1k,186,53,0.1106,0.0728,True,演员及人剧关系查询,97.85,演员及人剧关系查询,86.79,True
影视剧演员表查询,2025搜索,助手随机1k,186,35,0.3035,0.1106,True,演员及人剧关系查询,97.85,演员及人剧关系查询,68.57,True
影视剧演员表查询,2025搜索,助手语音随机1k,186,49,0.2234,0.086,True,演员及人剧关系查询,97.85,演员及人剧关系查询,75.51,True
影视剧演员表查询,2025搜索随机1w,2026搜索,422,144,0.077,0.0838,False,演员及人剧关系查询,87.2,演员及人剧关系查询,93.75,True
影视剧演员表查询,2025搜索随机1w,2026搜索随机1w,422,352,0.0454,0.066,False,演员及人剧关系查询,87.2,演员及人剧关系查询,85.51,True
影视剧演员表查询,2025搜索随机1w,助手头部1k,422,53,0.0754,0.1304,False,演员及人剧关系查询,87.2,演员及人剧关系查询,86.79,True
影视剧演员表查询,2025搜索随机1w,助手随机1k,422,35,0.2432,0.1622,True,演员及人剧关系查询,87.2,演员及人剧关系查询,68.57,True
