层级,快照,n,类目数,前1条数,前1行占比%,前1流量占比%,前3条数,前3行占比%,前3流量占比%,前5条数,前5行占比%,前5流量占比%,前10条数,前10行占比%,前10流量占比%,流量有效n,单行最大流量%,前10之外类数,前10之外条数,前10之外行占比%,前10之外流量占比%,第10名条数,并列类数,并列需选,边界并列,前10流量占比%低,前10流量占比%高,前10流量摆动pp
自下而上 家族,2025搜索随机1w,10000,52,1242,12.42,3.7763977940187416,2479,24.79,15.976550239878042,3379,33.79,18.65163879298749,5149,51.49,26.46112630587813,26.791924985769846,13.873133659148989,42,4851,48.51,73.53887369412188,275,1,1,False,26.46112630587813,26.46112630587813,0.0
自下而上 家族,2026搜索,9999,52,1095,10.951095109510952,11.430770738772187,2404,24.04240424042404,26.129862751726854,3315,33.15331533153315,34.75752004913012,5256,52.565256525652565,60.454933716345565,630.3522447089841,2.6306939229481276,42,4743,47.434743474347435,39.545066283654435,304,1,1,False,60.454933716345565,60.454933716345565,0.0
自下而上 家族,2026搜索随机1w,10000,52,944,9.44,3.035690202665424,2251,22.51,12.17463800988193,3151,31.51,14.694162794404322,4754,47.54,26.973014724813943,9.757506936060071,28.391550090114393,42,5246,52.46,73.02698527518606,281,1,1,False,26.973014724813943,26.973014724813943,0.0
自下而上 家族,助手头部1k,955,50,122,12.774869109947645,11.717633399590698,277,29.005235602094242,28.077568881328283,376,39.3717277486911,39.21982871062678,568,59.47643979057592,63.23120391224633,296.96076285920816,2.883481340774734,40,387,40.52356020942408,36.76879608775367,31,1,1,False,63.23120391224633,63.23120391224633,0.0
自下而上 家族,助手随机1k,982,49,188,19.144602851323828,15.996784565916402,412,41.955193482688394,39.4694533762058,529,53.86965376782077,49.51768488745981,699,71.18126272912424,66.39871382636656,177.38835396607058,6.511254019292605,39,283,28.818737270875758,33.60128617363344,25,1,1,False,66.39871382636656,66.39871382636656,0.0
自下而上 家族,助手语音头部1k,999,51,195,19.51951951951952,16.672828096118298,310,31.03103103103103,30.252618607516943,416,41.64164164164164,42.876507349705136,605,60.56056056056056,60.17252002464571,311.7416327364612,2.0209488601355514,41,394,39.43943943943944,39.82747997535429,29,2,1,True,60.17252002464571,60.97526626177272,0.8027462371270033
自下而上 家族,助手语音随机1k,1000,50,93,9.3,11.764705882352942,255,25.5,24.1421568627451,381,38.1,35.17156862745098,582,58.2,52.08333333333334,80.2139501264908,9.497549019607842,40,418,41.8,47.91666666666666,35,1,1,False,52.08333333333334,52.08333333333334,0.0
自下而上 叶,2025搜索,9998,58,1286,12.8625725145029,13.47566398174472,2754,27.545509101820365,31.421963111348585,3502,35.02700540108022,41.35809515820494,5156,51.570314062812564,61.60737894600554,410.92762915704077,2.219014742452342,48,4842,48.429685937187436,38.39262105399446,282,1,1,False,61.60737894600554,61.60737894600554,0.0
自下而上 叶,2025搜索随机1w,10000,58,699,6.99,8.59973994529884,1715,17.15,13.629892839528317,2534,25.34,15.979352553468145,4332,43.32,24.02647625879927,26.791924985769846,13.873133659148989,48,5668,56.68,75.97352374120072,323,1,1,False,24.02647625879927,24.02647625879927,0.0
自下而上 叶,2026搜索,9999,58,1095,10.951095109510952,11.430770738772187,2404,24.04240424042404,26.129862751726854,3315,33.15331533153315,34.75752004913012,5160,51.605160516051605,58.93449250545612,630.3522447089841,2.6306939229481276,48,4839,48.394839483948395,41.06550749454388,299,1,1,False,58.93449250545612,58.93449250545612,0.0
自下而上 叶,2026搜索随机1w,10000,58,679,6.79,3.689172786680235,1812,18.12,10.6874440616456,2559,25.59,13.583365006191531,4124,41.24,25.046896264237457,9.757506936060071,28.391550090114393,48,5876,58.76,74.95310373576254,281,1,1,False,25.046896264237457,25.046896264237457,0.0
自下而上 叶,助手头部1k,955,56,122,12.774869109947645,11.717633399590698,225,23.56020942408377,23.918786351227723,321,33.61256544502618,33.672213424648476,501,52.460732984293195,55.91374540270638,296.96076285920816,2.883481340774734,46,454,47.539267015706805,44.08625459729362,31,1,1,False,55.91374540270638,55.91374540270638,0.0
自下而上 叶,助手随机1k,982,55,188,19.144602851323828,15.996784565916398,333,33.91038696537678,28.778135048231512,432,43.9918533604888,39.30868167202572,620,63.13645621181263,59.405144694533746,177.38835396607058,6.511254019292605,45,362,36.86354378818737,40.594855305466254,30,1,1,False,59.405144694533746,59.405144694533746,0.0
自下而上 叶,助手语音头部1k,999,57,195,19.51951951951952,16.6728280961183,310,31.03103103103103,30.252618607516947,411,41.14114114114114,40.42601883637004,599,59.95995995995996,60.55804946747646,311.7416327364612,2.0209488601355514,47,400,40.04004004004004,39.44195053252354,29,2,1,True,59.75530323034945,60.55804946747646,0.8027462371270104
自下而上 叶,助手语音随机1k,1000,56,93,9.3,11.76470588235294,245,24.5,24.816176470588236,354,35.4,33.08823529411765,534,53.4,48.5906862745098,80.2139501264908,9.497549019607842,46,466,46.6,51.4093137254902,28,1,1,False,48.5906862745098,48.5906862745098,0.0
