key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
55,韩剧在线观看资源查询,2025搜索,2025搜索随机1w,93,85,9998,10000,0.93,0.85,-0.08,-0.344,0.182,False,共有
56,央视直播频道查询,2025搜索,2025搜索随机1w,112,78,9998,10000,1.12,0.78,-0.34,-0.614,-0.071,True,共有
57,电视节目表查询,2025搜索,2025搜索随机1w,60,56,9998,10000,0.6,0.56,-0.04,-0.254,0.173,False,共有
59,查询人物身份与关系结局,2025搜索,2025搜索随机1w,15,181,9998,10000,0.15,1.81,1.66,1.398,1.947,True,共有
6,电视剧免费观看资源查询,2025搜索,2025搜索随机1w,1005,170,9998,10000,10.052,1.7,-8.352,-9.001,-7.716,True,共有
60,查找视频,2025搜索,2025搜索随机1w,160,478,9998,10000,1.6,4.78,3.18,2.699,3.672,True,共有
61,查询视频平台与播放器访问入口,2025搜索,2025搜索随机1w,64,73,9998,10000,0.64,0.73,0.09,-0.141,0.322,False,共有
7,查询含“爱”字影视资源,2025搜索,2025搜索随机1w,110,74,9998,10000,1.1,0.74,-0.36,-0.63,-0.095,True,共有
8,查询电视剧《逆爱》在线观看资源,2025搜索,2025搜索随机1w,329,54,9998,10000,3.291,0.54,-2.751,-3.14,-2.38,True,共有
9,查询电视剧《爱情有烟火》免费观看资源,2025搜索,2025搜索随机1w,37,18,9998,10000,0.37,0.18,-0.19,-0.345,-0.045,True,共有
0,查询剧情结局,2025搜索,2026搜索,39,23,9998,9999,0.39,0.23,-0.16,-0.322,-0.005,True,共有
1,查询影视剧集数与情节所在集数,2025搜索,2026搜索,49,24,9998,9999,0.49,0.24,-0.25,-0.426,-0.083,True,共有
10,查询爱情题材影视与情感类片段,2025搜索,2026搜索,100,105,9998,9999,1.0,1.05,0.05,-0.231,0.332,False,共有
11,泰剧资源与观看渠道查询,2025搜索,2026搜索,75,167,9998,9999,0.75,1.67,0.92,0.62,1.23,True,共有
12,含“恋”影视与词条内容查找,2025搜索,2026搜索,67,92,9998,9999,0.67,0.92,0.25,0.003,0.501,True,共有
13,奥特曼影视与角色查询,2025搜索,2026搜索,38,37,9998,9999,0.38,0.37,-0.01,-0.184,0.163,False,共有
14,鬼灭之刃等惊悚悬疑影视在线观看查询,2025搜索,2026搜索,463,443,9998,9999,4.631,4.43,-0.2,-0.778,0.377,False,共有
15,查找儿童动画片视频,2025搜索,2026搜索,221,172,9998,9999,2.21,1.72,-0.49,-0.878,-0.105,True,共有
16,查询影视动漫游戏作品信息,2025搜索,2026搜索,378,282,9998,9999,3.781,2.82,-0.96,-1.458,-0.466,True,共有
17,动画片查询观看,2025搜索,2026搜索,44,38,9998,9999,0.44,0.38,-0.06,-0.242,0.12,False,共有
18,动漫免费在线观看,2025搜索,2026搜索,363,438,9998,9999,3.631,4.38,0.75,0.206,1.295,True,共有
19,获取或生成视频,2025搜索,2026搜索,60,25,9998,9999,0.6,0.25,-0.35,-0.54,-0.171,True,共有
2,虚构作品剧情设定查询与同人创作讨论,2025搜索,2026搜索,50,29,9998,9999,0.5,0.29,-0.21,-0.391,-0.036,True,共有
20,影视剧演员表查询,2025搜索,2026搜索,186,144,9998,9999,1.86,1.44,-0.42,-0.777,-0.067,True,共有
22,影视动漫及娱乐视频查询,2025搜索,2026搜索,38,45,9998,9999,0.38,0.45,0.07,-0.111,0.253,False,共有
23,App下载安装渠道查询,2025搜索,2026搜索,85,44,9998,9999,0.85,0.44,-0.41,-0.639,-0.189,True,共有
24,查询直播平台与节目播出信息,2025搜索,2026搜索,37,50,9998,9999,0.37,0.5,0.13,-0.054,0.318,False,共有
25,查询哔哩哔哩平台入口及相关内容,2025搜索,2026搜索,47,36,9998,9999,0.47,0.36,-0.11,-0.294,0.07,False,共有
26,查询影视综艺免费观看资源,2025搜索,2026搜索,134,153,9998,9999,1.34,1.53,0.19,-0.141,0.522,False,共有
27,快手应用下载与使用查询,2025搜索,2026搜索,40,29,9998,9999,0.4,0.29,-0.11,-0.279,0.055,False,共有
28,查询完整版视频免费观看资源,2025搜索,2026搜索,310,265,9998,9999,3.101,2.65,-0.45,-0.916,0.013,False,共有
29,免费影视观看查询,2025搜索,2026搜索,160,127,9998,9999,1.6,1.27,-0.33,-0.663,0.0,False,共有
3,查询影视剧名称与详情,2025搜索,2026搜索,32,39,9998,9999,0.32,0.39,0.07,-0.098,0.24,False,共有
30,影视全集免费观看查询,2025搜索,2026搜索,226,271,9998,9999,2.26,2.71,0.45,0.018,0.884,True,共有
31,电影信息查询,2025搜索,2026搜索,266,449,9998,9999,2.661,4.49,1.83,1.317,2.348,True,共有
32,影视在线观看渠道查询,2025搜索,2026搜索,187,179,9998,9999,1.87,1.79,-0.08,-0.454,0.293,False,共有
33,查询抖音功能设置与使用问题解决方法,2025搜索,2026搜索,23,7,9998,9999,0.23,0.07,-0.16,-0.281,-0.053,True,共有
34,解析抖音作品分享口令,2025搜索,2026搜索,1,1,9998,9999,0.01,0.01,-0.0,-0.047,0.047,False,共有
36,抖音下载安装与客服查询,2025搜索,2026搜索,52,54,9998,9999,0.52,0.54,0.02,-0.185,0.225,False,共有
37,免费电影在线观看,2025搜索,2026搜索,250,155,9998,9999,2.501,1.55,-0.95,-1.345,-0.561,True,共有
38,在线观看电影,2025搜索,2026搜索,200,210,9998,9999,2.0,2.1,0.1,-0.294,0.495,False,共有
39,免费在线观看电视剧资源查找,2025搜索,2026搜索,370,462,9998,9999,3.701,4.62,0.92,0.366,1.475,True,共有
4,查询影视剧情介绍,2025搜索,2026搜索,78,61,9998,9999,0.78,0.61,-0.17,-0.405,0.062,False,共有
40,影视在线观看查询,2025搜索,2026搜索,370,361,9998,9999,3.701,3.61,-0.09,-0.612,0.431,False,共有
41,查询女性相关视频,2025搜索,2026搜索,173,181,9998,9999,1.73,1.81,0.08,-0.287,0.447,False,共有
42,影视作品资源与剧情查询,2025搜索,2026搜索,220,212,9998,9999,2.2,2.12,-0.08,-0.485,0.324,False,共有
43,少女少年影视资源查询,2025搜索,2026搜索,97,93,9998,9999,0.97,0.93,-0.04,-0.312,0.231,False,共有
44,查询姐姐/姐妹相关影视与人物信息,2025搜索,2026搜索,46,76,9998,9999,0.46,0.76,0.3,0.084,0.522,True,共有
45,美字相关影视视频与美容内容查询,2025搜索,2026搜索,102,95,9998,9999,1.02,0.95,-0.07,-0.347,0.206,False,共有
46,影视视频搜索播放,2025搜索,2026搜索,1286,1095,9998,9999,12.863,10.951,-1.911,-2.809,-1.014,True,共有
48,第三季影视免费在线观看查询,2025搜索,2026搜索,117,120,9998,9999,1.17,1.2,0.03,-0.272,0.332,False,共有
49,第一季影视动漫观看资源查询,2025搜索,2026搜索,180,263,9998,9999,1.8,2.63,0.83,0.423,1.241,True,共有
5,短剧免费全集观看查询,2025搜索,2026搜索,113,24,9998,9999,1.13,0.24,-0.89,-1.13,-0.668,True,共有
50,查询影视动漫第二季在线观看资源,2025搜索,2026搜索,139,164,9998,9999,1.39,1.64,0.25,-0.09,0.591,False,共有
51,指定季数影视综免费在线观看查询,2025搜索,2026搜索,118,129,9998,9999,1.18,1.29,0.11,-0.198,0.419,False,共有
52,奔跑吧各季节目查询观看,2025搜索,2026搜索,55,47,9998,9999,0.55,0.47,-0.08,-0.282,0.12,False,共有
53,查询电视剧,2025搜索,2026搜索,282,651,9998,9999,2.821,6.511,3.69,3.111,4.277,True,共有
54,短剧查询与在线观看,2025搜索,2026搜索,46,29,9998,9999,0.46,0.29,-0.17,-0.347,0.001,False,共有
55,韩剧在线观看资源查询,2025搜索,2026搜索,93,304,9998,9999,0.93,3.04,2.11,1.729,2.504,True,共有
56,央视直播频道查询,2025搜索,2026搜索,112,299,9998,9999,1.12,2.99,1.87,1.481,2.27,True,共有
57,电视节目表查询,2025搜索,2026搜索,60,96,9998,9999,0.6,0.96,0.36,0.116,0.61,True,共有
59,查询人物身份与关系结局,2025搜索,2026搜索,15,6,9998,9999,0.15,0.06,-0.09,-0.193,0.002,False,共有
6,电视剧免费观看资源查询,2025搜索,2026搜索,1005,658,9998,9999,10.052,6.581,-3.471,-4.237,-2.708,True,共有
60,查找视频,2025搜索,2026搜索,160,146,9998,9999,1.6,1.46,-0.14,-0.483,0.202,False,共有
61,查询视频平台与播放器访问入口,2025搜索,2026搜索,64,53,9998,9999,0.64,0.53,-0.11,-0.326,0.103,False,共有
7,查询含“爱”字影视资源,2025搜索,2026搜索,110,123,9998,9999,1.1,1.23,0.13,-0.169,0.43,False,共有
8,查询电视剧《逆爱》在线观看资源,2025搜索,2026搜索,329,11,9998,9999,3.291,0.11,-3.181,-3.552,-2.837,True,共有
9,查询电视剧《爱情有烟火》免费观看资源,2025搜索,2026搜索,37,107,9998,9999,0.37,1.07,0.7,0.469,0.943,True,共有
0,查询剧情结局,2025搜索,2026搜索随机1w,39,152,9998,10000,0.39,1.52,1.13,0.866,1.409,True,共有
1,查询影视剧集数与情节所在集数,2025搜索,2026搜索随机1w,49,314,9998,10000,0.49,3.14,2.65,2.29,3.029,True,共有
10,查询爱情题材影视与情感类片段,2025搜索,2026搜索随机1w,100,80,9998,10000,1.0,0.8,-0.2,-0.466,0.063,False,共有
11,泰剧资源与观看渠道查询,2025搜索,2026搜索随机1w,75,71,9998,10000,0.75,0.71,-0.04,-0.279,0.198,False,共有
12,含“恋”影视与词条内容查找,2025搜索,2026搜索随机1w,67,49,9998,10000,0.67,0.49,-0.18,-0.396,0.032,False,共有
13,奥特曼影视与角色查询,2025搜索,2026搜索随机1w,38,77,9998,10000,0.38,0.77,0.39,0.181,0.607,True,共有
14,鬼灭之刃等惊悚悬疑影视在线观看查询,2025搜索,2026搜索随机1w,463,273,9998,10000,4.631,2.73,-1.901,-2.426,-1.381,True,共有
15,查找儿童动画片视频,2025搜索,2026搜索随机1w,221,395,9998,10000,2.21,3.95,1.74,1.263,2.222,True,共有
16,查询影视动漫游戏作品信息,2025搜索,2026搜索随机1w,378,319,9998,10000,3.781,3.19,-0.591,-1.101,-0.082,True,共有
17,动画片查询观看,2025搜索,2026搜索随机1w,44,125,9998,10000,0.44,1.25,0.81,0.56,1.072,True,共有
18,动漫免费在线观看,2025搜索,2026搜索随机1w,363,299,9998,10000,3.631,2.99,-0.641,-1.139,-0.145,True,共有
19,获取或生成视频,2025搜索,2026搜索随机1w,60,204,9998,10000,0.6,2.04,1.44,1.129,1.765,True,共有
2,虚构作品剧情设定查询与同人创作讨论,2025搜索,2026搜索随机1w,50,239,9998,10000,0.5,2.39,1.89,1.567,2.23,True,共有
20,影视剧演员表查询,2025搜索,2026搜索随机1w,186,352,9998,10000,1.86,3.52,1.66,1.214,2.112,True,共有
22,影视动漫及娱乐视频查询,2025搜索,2026搜索随机1w,38,120,9998,10000,0.38,1.2,0.82,0.579,1.075,True,共有
23,App下载安装渠道查询,2025搜索,2026搜索随机1w,85,109,9998,10000,0.85,1.09,0.24,-0.033,0.516,False,共有
24,查询直播平台与节目播出信息,2025搜索,2026搜索随机1w,37,94,9998,10000,0.37,0.94,0.57,0.349,0.802,True,共有
25,查询哔哩哔哩平台入口及相关内容,2025搜索,2026搜索随机1w,47,46,9998,10000,0.47,0.46,-0.01,-0.203,0.182,False,共有
26,查询影视综艺免费观看资源,2025搜索,2026搜索随机1w,134,269,9998,10000,1.34,2.69,1.35,0.963,1.744,True,共有
27,快手应用下载与使用查询,2025搜索,2026搜索随机1w,40,51,9998,10000,0.4,0.51,0.11,-0.079,0.302,False,共有
28,查询完整版视频免费观看资源,2025搜索,2026搜索随机1w,310,169,9998,10000,3.101,1.69,-1.411,-1.839,-0.989,True,共有
29,免费影视观看查询,2025搜索,2026搜索随机1w,160,181,9998,10000,1.6,1.81,0.21,-0.15,0.571,False,共有
3,查询影视剧名称与详情,2025搜索,2026搜索随机1w,32,263,9998,10000,0.32,2.63,2.31,1.986,2.655,True,共有
30,影视全集免费观看查询,2025搜索,2026搜索随机1w,226,207,9998,10000,2.26,2.07,-0.19,-0.596,0.214,False,共有
31,电影信息查询,2025搜索,2026搜索随机1w,266,628,9998,10000,2.661,6.28,3.619,3.052,4.195,True,共有
32,影视在线观看渠道查询,2025搜索,2026搜索随机1w,187,71,9998,10000,1.87,0.71,-1.16,-1.481,-0.852,True,共有
33,查询抖音功能设置与使用问题解决方法,2025搜索,2026搜索随机1w,23,250,9998,10000,0.23,2.5,2.27,1.96,2.604,True,共有
34,解析抖音作品分享口令,2025搜索,2026搜索随机1w,1,50,9998,10000,0.01,0.5,0.49,0.361,0.649,True,共有
36,抖音下载安装与客服查询,2025搜索,2026搜索随机1w,52,64,9998,10000,0.52,0.64,0.12,-0.093,0.335,False,共有
37,免费电影在线观看,2025搜索,2026搜索随机1w,250,117,9998,10000,2.501,1.17,-1.331,-1.708,-0.962,True,共有
38,在线观看电影,2025搜索,2026搜索随机1w,200,146,9998,10000,2.0,1.46,-0.54,-0.905,-0.179,True,共有
39,免费在线观看电视剧资源查找,2025搜索,2026搜索随机1w,370,97,9998,10000,3.701,0.97,-2.731,-3.156,-2.319,True,共有
4,查询影视剧情介绍,2025搜索,2026搜索随机1w,78,105,9998,10000,0.78,1.05,0.27,0.005,0.538,True,共有
40,影视在线观看查询,2025搜索,2026搜索随机1w,370,281,9998,10000,3.701,2.81,-0.891,-1.385,-0.399,True,共有
41,查询女性相关视频,2025搜索,2026搜索随机1w,173,233,9998,10000,1.73,2.33,0.6,0.209,0.994,True,共有
42,影视作品资源与剧情查询,2025搜索,2026搜索随机1w,220,135,9998,10000,2.2,1.35,-0.85,-1.221,-0.486,True,共有
43,少女少年影视资源查询,2025搜索,2026搜索随机1w,97,82,9998,10000,0.97,0.82,-0.15,-0.415,0.112,False,共有
44,查询姐姐/姐妹相关影视与人物信息,2025搜索,2026搜索随机1w,46,63,9998,10000,0.46,0.63,0.17,-0.036,0.379,False,共有
45,美字相关影视视频与美容内容查询,2025搜索,2026搜索随机1w,102,137,9998,10000,1.02,1.37,0.35,0.048,0.655,True,共有
46,影视视频搜索播放,2025搜索,2026搜索随机1w,1286,679,9998,10000,12.863,6.79,-6.073,-6.895,-5.253,True,共有
48,第三季影视免费在线观看查询,2025搜索,2026搜索随机1w,117,139,9998,10000,1.17,1.39,0.22,-0.093,0.535,False,共有
49,第一季影视动漫观看资源查询,2025搜索,2026搜索随机1w,180,135,9998,10000,1.8,1.35,-0.45,-0.799,-0.105,True,共有
5,短剧免费全集观看查询,2025搜索,2026搜索随机1w,113,64,9998,10000,1.13,0.64,-0.49,-0.756,-0.232,True,共有
50,查询影视动漫第二季在线观看资源,2025搜索,2026搜索随机1w,139,158,9998,10000,1.39,1.58,0.19,-0.147,0.528,False,共有
51,指定季数影视综免费在线观看查询,2025搜索,2026搜索随机1w,118,79,9998,10000,1.18,0.79,-0.39,-0.669,-0.116,True,共有
52,奔跑吧各季节目查询观看,2025搜索,2026搜索随机1w,55,29,9998,10000,0.55,0.29,-0.26,-0.447,-0.081,True,共有
53,查询电视剧,2025搜索,2026搜索随机1w,282,352,9998,10000,2.821,3.52,0.699,0.214,1.187,True,共有
54,短剧查询与在线观看,2025搜索,2026搜索随机1w,46,190,9998,10000,0.46,1.9,1.44,1.147,1.749,True,共有
55,韩剧在线观看资源查询,2025搜索,2026搜索随机1w,93,166,9998,10000,0.93,1.66,0.73,0.418,1.049,True,共有
56,央视直播频道查询,2025搜索,2026搜索随机1w,112,94,9998,10000,1.12,0.94,-0.18,-0.464,0.101,False,共有
57,电视节目表查询,2025搜索,2026搜索随机1w,60,52,9998,10000,0.6,0.52,-0.08,-0.291,0.129,False,共有
59,查询人物身份与关系结局,2025搜索,2026搜索随机1w,15,110,9998,10000,0.15,1.1,0.95,0.74,1.182,True,共有
6,电视剧免费观看资源查询,2025搜索,2026搜索随机1w,1005,132,9998,10000,10.052,1.32,-8.732,-9.371,-8.109,True,共有
60,查找视频,2025搜索,2026搜索随机1w,160,505,9998,10000,1.6,5.05,3.45,2.96,3.951,True,共有
61,查询视频平台与播放器访问入口,2025搜索,2026搜索随机1w,64,69,9998,10000,0.64,0.69,0.05,-0.178,0.279,False,共有
7,查询含“爱”字影视资源,2025搜索,2026搜索随机1w,110,77,9998,10000,1.1,0.77,-0.33,-0.602,-0.063,True,共有
8,查询电视剧《逆爱》在线观看资源,2025搜索,2026搜索随机1w,329,7,9998,10000,3.291,0.07,-3.221,-3.59,-2.88,True,共有
9,查询电视剧《爱情有烟火》免费观看资源,2025搜索,2026搜索随机1w,37,46,9998,10000,0.37,0.46,0.09,-0.091,0.273,False,共有
0,查询剧情结局,2025搜索,助手头部1k,39,35,9998,955,0.39,3.665,3.275,2.247,4.668,True,共有
1,查询影视剧集数与情节所在集数,2025搜索,助手头部1k,49,16,9998,955,0.49,1.675,1.185,0.525,2.221,True,共有
10,查询爱情题材影视与情感类片段,2025搜索,助手头部1k,100,12,9998,955,1.0,1.257,0.256,-0.321,1.2,False,共有
11,泰剧资源与观看渠道查询,2025搜索,助手头部1k,75,4,9998,955,0.75,0.419,-0.331,-0.649,0.339,False,共有
12,含“恋”影视与词条内容查找,2025搜索,助手头部1k,67,7,9998,955,0.67,0.733,0.063,-0.355,0.848,False,共有
13,奥特曼影视与角色查询,2025搜索,助手头部1k,38,4,9998,955,0.38,0.419,0.039,-0.253,0.7,False,共有
14,鬼灭之刃等惊悚悬疑影视在线观看查询,2025搜索,助手头部1k,463,15,9998,955,4.631,1.571,-3.06,-3.812,-1.981,True,共有
15,查找儿童动画片视频,2025搜索,助手头部1k,221,28,9998,955,2.21,2.932,0.721,-0.225,2.023,False,共有
16,查询影视动漫游戏作品信息,2025搜索,助手头部1k,378,22,9998,955,3.781,2.304,-1.477,-2.348,-0.264,True,共有
17,动画片查询观看,2025搜索,助手头部1k,44,7,9998,955,0.44,0.733,0.293,-0.113,1.073,False,共有
18,动漫免费在线观看,2025搜索,助手头部1k,363,28,9998,955,3.631,2.932,-0.699,-1.674,0.621,False,共有
19,获取或生成视频,2025搜索,助手头部1k,60,49,9998,955,0.6,5.131,4.531,3.291,6.124,True,共有
2,虚构作品剧情设定查询与同人创作讨论,2025搜索,助手头部1k,50,6,9998,955,0.5,0.628,0.128,-0.247,0.874,False,共有
20,影视剧演员表查询,2025搜索,助手头部1k,186,53,9998,955,1.86,5.55,3.689,2.376,5.346,True,共有
22,影视动漫及娱乐视频查询,2025搜索,助手头部1k,38,2,9998,955,0.38,0.209,-0.171,-0.378,0.39,False,共有
23,App下载安装渠道查询,2025搜索,助手头部1k,85,1,9998,955,0.85,0.105,-0.745,-0.963,-0.233,True,共有
24,查询直播平台与节目播出信息,2025搜索,助手头部1k,37,4,9998,955,0.37,0.419,0.049,-0.243,0.71,False,共有
25,查询哔哩哔哩平台入口及相关内容,2025搜索,助手头部1k,47,6,9998,955,0.47,0.628,0.158,-0.215,0.903,False,共有
26,查询影视综艺免费观看资源,2025搜索,助手头部1k,134,8,9998,955,1.34,0.838,-0.503,-0.982,0.33,False,共有
27,快手应用下载与使用查询,2025搜索,助手头部1k,40,4,9998,955,0.4,0.419,0.019,-0.275,0.68,False,共有
28,查询完整版视频免费观看资源,2025搜索,助手头部1k,310,13,9998,955,3.101,1.361,-1.739,-2.408,-0.733,True,共有
29,免费影视观看查询,2025搜索,助手头部1k,160,3,9998,955,1.6,0.314,-1.286,-1.623,-0.639,True,共有
3,查询影视剧名称与详情,2025搜索,助手头部1k,32,18,9998,955,0.32,1.885,1.565,0.863,2.644,True,共有
30,影视全集免费观看查询,2025搜索,助手头部1k,226,14,9998,955,2.26,1.466,-0.794,-1.462,0.223,False,共有
31,电影信息查询,2025搜索,助手头部1k,266,47,9998,955,2.661,4.921,2.261,1.015,3.851,True,共有
32,影视在线观看渠道查询,2025搜索,助手头部1k,187,19,9998,955,1.87,1.99,0.119,-0.648,1.244,False,共有
33,查询抖音功能设置与使用问题解决方法,2025搜索,助手头部1k,23,2,9998,955,0.23,0.209,-0.021,-0.211,0.536,False,共有
34,解析抖音作品分享口令,2025搜索,助手头部1k,1,0,9998,955,0.01,0.0,-0.01,-0.057,0.391,False,a独有
36,抖音下载安装与客服查询,2025搜索,助手头部1k,52,7,9998,955,0.52,0.733,0.213,-0.198,0.995,False,共有
37,免费电影在线观看,2025搜索,助手头部1k,250,3,9998,955,2.501,0.314,-2.186,-2.572,-1.516,True,共有
38,在线观看电影,2025搜索,助手头部1k,200,8,9998,955,2.0,0.838,-1.163,-1.669,-0.316,True,共有
39,免费在线观看电视剧资源查找,2025搜索,助手头部1k,370,33,9998,955,3.701,3.455,-0.245,-1.304,1.157,False,共有
4,查询影视剧情介绍,2025搜索,助手头部1k,78,30,9998,955,0.78,3.141,2.361,1.409,3.678,True,共有
40,影视在线观看查询,2025搜索,助手头部1k,370,15,9998,955,3.701,1.571,-2.13,-2.859,-1.065,True,共有
41,查询女性相关视频,2025搜索,助手头部1k,173,10,9998,955,1.73,1.047,-0.683,-1.234,0.218,False,共有
42,影视作品资源与剧情查询,2025搜索,助手头部1k,220,31,9998,955,2.2,3.246,1.046,0.047,2.397,True,共有
43,少女少年影视资源查询,2025搜索,助手头部1k,97,10,9998,955,0.97,1.047,0.077,-0.445,0.964,False,共有
