key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
57,指定季数影视综免费在线观看查询,388,39997,0.97,16,3936,0.407,-0.564,-0.749,-0.295,True,两界面都有,,,,3.96
42,泰剧资源与观看渠道查询,351,39997,0.878,14,3936,0.356,-0.522,-0.695,-0.266,True,两界面都有,,,,3.84
38,短剧免费全集观看查询,297,39997,0.743,12,3936,0.305,-0.438,-0.596,-0.197,True,两界面都有,,,,3.88
43,影视动漫及娱乐视频查询,296,39997,0.74,15,3936,0.381,-0.359,-0.533,-0.1,True,两界面都有,,,,4.82
7,查询应用与视频平台下载使用入口,462,39997,1.155,32,3936,0.813,-0.342,-0.603,0.005,False,两界面都有,,,,6.48
9,抖音功能设置与使用问题查询,662,39997,1.655,53,3936,1.347,-0.309,-0.65,0.119,False,两界面都有,,,,7.41
47,影视全集免费观看查询,885,39997,2.213,75,3936,1.905,-0.307,-0.718,0.189,False,两界面都有,,,,7.81
48,影视在线观看渠道查询,507,39997,1.268,40,3936,1.016,-0.251,-0.544,0.128,False,两界面都有,,,,7.31
58,奔跑吧各季节目查询观看,166,39997,0.415,7,3936,0.178,-0.237,-0.351,-0.04,True,两界面都有,,,,4.05
30,查询女性相关视频,782,39997,1.955,68,3936,1.728,-0.228,-0.616,0.248,False,两界面都有,,,,8.0
26,含“恋”影视与词条内容查找,253,39997,0.633,17,3936,0.432,-0.201,-0.383,0.068,False,两界面都有,,,,6.3
66,少女少年影视资源查询,355,39997,0.888,29,3936,0.737,-0.151,-0.394,0.18,False,两界面都有,,,,7.55
49,抖音下载安装与客服查询,233,39997,0.583,18,3936,0.457,-0.125,-0.311,0.148,False,两界面都有,,,,7.17
61,查询直播平台与节目播出信息,301,39997,0.753,25,3936,0.635,-0.117,-0.341,0.194,False,两界面都有,,,,7.67
59,抖音作品分享口令解析查询,60,39997,0.15,3,3936,0.076,-0.074,-0.14,0.078,False,两界面都有,,,,4.76
32,爱情题材影视与情感类片段查询,358,39997,0.895,33,3936,0.838,-0.057,-0.316,0.291,False,两界面都有,,,,8.44
41,查询电视剧免费观看资源,208,39997,0.52,19,3936,0.483,-0.037,-0.226,0.241,False,两界面都有,,,,8.37
52,免费在线观看电视剧资源查找,987,39997,2.468,96,3936,2.439,-0.029,-0.493,0.522,False,两界面都有,,,,8.86
54,第三季影视免费在线观看查询,476,39997,1.19,48,3936,1.22,0.029,-0.289,0.436,False,两界面都有,,,,9.16
65,查询哔哩哔哩平台入口及相关内容,188,39997,0.47,20,3936,0.508,0.038,-0.155,0.321,False,两界面都有,,,,9.62
31,查询含“爱”字影视资源,384,39997,0.96,41,3936,1.042,0.082,-0.209,0.461,False,两界面都有,,,,9.65
14,电视节目播出与直播查询,847,39997,2.118,89,3936,2.261,0.144,-0.301,0.674,False,两界面都有,,,,9.51
36,美字相关视频影视与美容内容查询,454,39997,1.135,52,3936,1.321,0.186,-0.145,0.605,False,两界面都有,,,,10.28
5,查找视频,1289,39997,3.223,137,3936,3.481,0.258,-0.3,0.9,False,两界面都有,,,,9.61
4,动画片与动画电影查询观看,328,39997,0.82,43,3936,1.092,0.272,-0.023,0.657,False,两界面都有,,,,11.59
67,查询姐姐/姐妹相关影视与人物信息,236,39997,0.59,34,3936,0.864,0.274,0.016,0.622,True,两界面都有,,,,12.59
37,韩剧在线观看资源查询,648,39997,1.62,78,3936,1.982,0.362,-0.05,0.861,False,两界面都有,,,,10.74
8,电影信息查询,1881,39997,4.703,202,3936,5.132,0.429,-0.251,1.191,False,两界面都有,,,,9.7
68,短剧查询与在线观看,448,39997,1.12,63,3936,1.601,0.481,0.117,0.933,True,两界面都有,,,,12.33
64,影视动漫游戏作品信息查询,1376,39997,3.44,160,3936,4.065,0.625,0.023,1.31,True,两界面都有,,,,10.42
63,奥特曼影视与角色查询,216,39997,0.54,54,3936,1.372,0.832,0.504,1.251,True,两界面都有,,,,20.0
35,影视作品资源与剧情查询,700,39997,1.75,104,3936,2.642,0.892,0.416,1.455,True,两界面都有,,,,12.94
6,影视剧演员表查询,1104,39997,2.76,144,3936,3.659,0.898,0.331,1.55,True,两界面都有,,,,11.54
0,查询作品剧情与详情信息,2552,39997,6.38,338,3936,8.587,2.207,1.337,3.153,True,两界面都有,,,,11.7
25,查找儿童动画片视频,1181,39997,2.953,214,3936,5.437,2.484,1.797,3.254,True,两界面都有,,,,15.34
11,影视综艺视频搜索播放,3759,39997,9.398,480,3936,12.195,2.797,1.77,3.893,True,两界面都有,,,,11.32
60,获取或生成视频,502,39997,1.255,170,3936,4.319,3.064,2.461,3.753,True,两界面都有,,,,25.3
62,虚构作品剧情设定与同人创作讨论查询,593,39997,1.483,231,3936,5.869,4.386,3.683,5.173,True,两界面都有,,,,28.03
