外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
血压问题查询,传统搜索随机1w,健康管家随机1w,135,173,0.1764,0.1917,False,判读个人测量值、检查结果或自身发现,34.81,判读个人测量值、检查结果或自身发现,47.4,True
血压问题查询,传统搜索随机1w,健康管家Top1w,135,157,0.3791,0.1897,True,判读个人测量值、检查结果或自身发现,34.81,查询医学名词、检查、疫苗或疾病定义,33.76,False
血压问题查询,健康管家随机1w,健康管家Top1w,173,157,0.4777,0.1702,True,判读个人测量值、检查结果或自身发现,47.4,查询医学名词、检查、疫苗或疾病定义,33.76,False
功效作用与副作用查询,传统搜索随机1w,健康管家随机1w,486,479,0.0638,0.07,False,查询药品、药材、保健品或食物的基本信息与功效,79.63,查询药品、药材、保健品或食物的基本信息与功效,75.37,True
功效作用与副作用查询,传统搜索随机1w,健康管家Top1w,486,1568,0.1852,0.0314,True,查询药品、药材、保健品或食物的基本信息与功效,79.63,查询药品、药材、保健品或食物的基本信息与功效,98.15,True
功效作用与副作用查询,健康管家随机1w,健康管家Top1w,479,1568,0.2285,0.0361,True,查询药品、药材、保健品或食物的基本信息与功效,75.37,查询药品、药材、保健品或食物的基本信息与功效,98.15,True
食物药物同食同服查询,传统搜索随机1w,健康管家随机1w,146,101,0.0366,0.1012,False,判断药物、食物、酒类之间的相互作用,86.99,判断药物、食物、酒类之间的相互作用,86.14,True
食物药物同食同服查询,传统搜索随机1w,健康管家Top1w,146,53,0.1115,0.1391,False,判断药物、食物、酒类之间的相互作用,86.99,判断药物、食物、酒类之间的相互作用,81.13,True
食物药物同食同服查询,健康管家随机1w,健康管家Top1w,101,53,0.1024,0.1516,False,判断药物、食物、酒类之间的相互作用,86.14,判断药物、食物、酒类之间的相互作用,81.13,True
病症用药饮食查询,传统搜索随机1w,健康管家随机1w,276,301,0.0592,0.0707,False,寻求症状或疾病的治疗方案与用药推荐,86.59,寻求症状或疾病的治疗方案与用药推荐,89.7,True
病症用药饮食查询,传统搜索随机1w,健康管家Top1w,276,396,0.0785,0.0565,True,寻求症状或疾病的治疗方案与用药推荐,86.59,寻求症状或疾病的治疗方案与用药推荐,93.94,True
病症用药饮食查询,健康管家随机1w,健康管家Top1w,301,396,0.0494,0.0534,False,寻求症状或疾病的治疗方案与用药推荐,89.7,寻求症状或疾病的治疗方案与用药推荐,93.94,True
查询身体不适症状原因,传统搜索随机1w,健康管家随机1w,293,446,0.0658,0.1037,False,查询症状或体征的原因,66.21,查询症状或体征的原因,68.16,True
查询身体不适症状原因,传统搜索随机1w,健康管家Top1w,293,179,0.1493,0.1348,True,查询症状或体征的原因,66.21,查询症状或体征的原因,62.01,True
查询身体不适症状原因,健康管家随机1w,健康管家Top1w,446,179,0.1952,0.1216,True,查询症状或体征的原因,68.16,查询症状或体征的原因,62.01,True
肢体不适症状查询,传统搜索随机1w,健康管家随机1w,288,322,0.0935,0.1295,False,查询症状或体征的原因,44.44,查询症状或体征的原因,48.45,True
肢体不适症状查询,传统搜索随机1w,健康管家Top1w,288,79,0.1724,0.2019,False,查询症状或体征的原因,44.44,查询症状或体征的原因,41.77,True
肢体不适症状查询,健康管家随机1w,健康管家Top1w,322,79,0.2163,0.1967,True,查询症状或体征的原因,48.45,查询症状或体征的原因,41.77,True
症状原因查询#32,传统搜索随机1w,健康管家随机1w,380,405,0.0166,0.0262,False,查询症状或体征的原因,97.63,查询症状或体征的原因,96.3,True
症状原因查询#32,传统搜索随机1w,健康管家Top1w,380,194,0.0486,0.0358,True,查询症状或体征的原因,97.63,查询症状或体征的原因,93.3,True
症状原因查询#32,健康管家随机1w,健康管家Top1w,405,194,0.0468,0.0376,True,查询症状或体征的原因,96.3,查询症状或体征的原因,93.3,True
查询物品功效与作用,传统搜索随机1w,健康管家随机1w,100,110,0.0209,0.04,False,查询药品、药材、保健品或食物的基本信息与功效,97.0,查询药品、药材、保健品或食物的基本信息与功效,99.09,True
查询物品功效与作用,传统搜索随机1w,健康管家Top1w,100,537,0.03,0.0181,True,查询药品、药材、保健品或食物的基本信息与功效,97.0,查询药品、药材、保健品或食物的基本信息与功效,99.63,True
查询物品功效与作用,健康管家随机1w,健康管家Top1w,110,537,0.0091,0.0182,False,查询药品、药材、保健品或食物的基本信息与功效,99.09,查询药品、药材、保健品或食物的基本信息与功效,99.63,True
医院及医生信息查询,传统搜索随机1w,健康管家随机1w,541,70,0.1138,0.0548,True,就医导航、机构核实与医疗行政事务,97.97,就医导航、机构核实与医疗行政事务,87.14,True
医院及医生信息查询,传统搜索随机1w,健康管家Top1w,541,44,0.0552,0.0552,False,就医导航、机构核实与医疗行政事务,97.97,就医导航、机构核实与医疗行政事务,93.18,True
医院及医生信息查询,健康管家随机1w,健康管家Top1w,70,44,0.1,0.1364,False,就医导航、机构核实与医疗行政事务,87.14,就医导航、机构核实与医疗行政事务,93.18,True
查询心脑血管疾病诊疗信息,传统搜索随机1w,健康管家随机1w,275,317,0.1667,0.1422,True,查询医学名词、检查、疫苗或疾病定义,41.82,查询医学名词、检查、疫苗或疾病定义,35.33,True
查询心脑血管疾病诊疗信息,传统搜索随机1w,健康管家Top1w,275,368,0.215,0.1174,True,查询医学名词、检查、疫苗或疾病定义,41.82,查询医学名词、检查、疫苗或疾病定义,63.32,True
查询心脑血管疾病诊疗信息,健康管家随机1w,健康管家Top1w,317,368,0.2857,0.1171,True,查询医学名词、检查、疫苗或疾病定义,35.33,查询医学名词、检查、疫苗或疾病定义,63.32,True
健康利弊查询,传统搜索随机1w,健康管家随机1w,98,97,0.0858,0.1814,False,查询药品、药材、保健品或食物的基本信息与功效,58.16,查询药品、药材、保健品或食物的基本信息与功效,55.67,True
健康利弊查询,传统搜索随机1w,健康管家Top1w,98,261,0.1923,0.1267,True,查询药品、药材、保健品或食物的基本信息与功效,58.16,查询药品、药材、保健品或食物的基本信息与功效,77.01,True
健康利弊查询,健康管家随机1w,健康管家Top1w,97,261,0.2249,0.1221,True,查询药品、药材、保健品或食物的基本信息与功效,55.67,查询药品、药材、保健品或食物的基本信息与功效,77.01,True
解答婴幼儿喂养与奶类营养问题,传统搜索随机1w,健康管家随机1w,103,194,0.1073,0.2106,False,判断个人情形下能否做某事或吃某物,23.3,判断个人情形下能否做某事或吃某物,26.29,True
解答婴幼儿喂养与奶类营养问题,传统搜索随机1w,健康管家Top1w,103,46,0.4308,0.3048,True,判断个人情形下能否做某事或吃某物,23.3,查询医学名词、检查、疫苗或疾病定义,43.48,False
解答婴幼儿喂养与奶类营养问题,健康管家随机1w,健康管家Top1w,194,46,0.4711,0.2821,True,判断个人情形下能否做某事或吃某物,26.29,查询医学名词、检查、疫苗或疾病定义,43.48,False
解答月经避孕怀孕相关疑问,传统搜索随机1w,健康管家随机1w,229,267,0.1314,0.17,False,查询医学名词、检查、疫苗或疾病定义,16.59,判读个人测量值、检查结果或自身发现,16.1,False
解答月经避孕怀孕相关疑问,传统搜索随机1w,健康管家Top1w,229,222,0.2415,0.1802,True,查询医学名词、检查、疫苗或疾病定义,16.59,查询医学名词、检查、疫苗或疾病定义,27.93,True
解答月经避孕怀孕相关疑问,健康管家随机1w,健康管家Top1w,267,222,0.2657,0.1797,True,判读个人测量值、检查结果或自身发现,16.1,查询医学名词、检查、疫苗或疾病定义,27.93,False
查询健康症状处理办法,传统搜索随机1w,健康管家随机1w,204,308,0.0646,0.0923,False,寻求症状或疾病的治疗方案与用药推荐,82.35,寻求症状或疾病的治疗方案与用药推荐,81.82,True
查询健康症状处理办法,传统搜索随机1w,健康管家Top1w,204,247,0.0629,0.0872,False,寻求症状或疾病的治疗方案与用药推荐,82.35,寻求症状或疾病的治疗方案与用药推荐,84.62,True
查询健康症状处理办法,健康管家随机1w,健康管家Top1w,308,247,0.0618,0.0849,False,寻求症状或疾病的治疗方案与用药推荐,81.82,寻求症状或疾病的治疗方案与用药推荐,84.62,True
查询化验检查指标含义与异常原因,传统搜索随机1w,健康管家随机1w,271,322,0.1604,0.1217,True,查询医学名词、检查、疫苗或疾病定义,38.38,判读个人测量值、检查结果或自身发现,48.76,False
查询化验检查指标含义与异常原因,传统搜索随机1w,健康管家Top1w,271,492,0.1625,0.1083,True,查询医学名词、检查、疫苗或疾病定义,38.38,查询医学名词、检查、疫苗或疾病定义,48.37,True
查询化验检查指标含义与异常原因,健康管家随机1w,健康管家Top1w,322,492,0.2525,0.1018,True,判读个人测量值、检查结果或自身发现,48.76,查询医学名词、检查、疫苗或疾病定义,48.37,False
医生信息查询,传统搜索随机1w,健康管家随机1w,184,52,0.3671,0.1965,True,就医导航、机构核实与医疗行政事务,79.35,就医导航、机构核实与医疗行政事务,48.08,True
特定场景饮品饮用适宜性查询,传统搜索随机1w,健康管家随机1w,260,253,0.1533,0.1555,False,判断个人情形下能否做某事或吃某物,25.0,判断个人情形下能否做某事或吃某物,30.04,True
特定场景饮品饮用适宜性查询,传统搜索随机1w,健康管家Top1w,260,198,0.2784,0.1601,True,判断个人情形下能否做某事或吃某物,25.0,查询药品、药材、保健品或食物的基本信息与功效,36.36,False
特定场景饮品饮用适宜性查询,健康管家随机1w,健康管家Top1w,253,198,0.2901,0.1571,True,判断个人情形下能否做某事或吃某物,30.04,查询药品、药材、保健品或食物的基本信息与功效,36.36,False
判断身体症状或检查结果是否正常,传统搜索随机1w,健康管家随机1w,182,253,0.0758,0.1123,False,判读个人测量值、检查结果或自身发现,76.92,判读个人测量值、检查结果或自身发现,70.36,True
判断身体症状或检查结果是否正常,传统搜索随机1w,健康管家Top1w,182,117,0.5104,0.1594,True,判读个人测量值、检查结果或自身发现,76.92,查询医学名词、检查、疫苗或疾病定义,53.85,False
判断身体症状或检查结果是否正常,健康管家随机1w,健康管家Top1w,253,117,0.4769,0.1488,True,判读个人测量值、检查结果或自身发现,70.36,查询医学名词、检查、疫苗或疾病定义,53.85,False
解读个人健康指标与用药疑问,传统搜索随机1w,健康管家随机1w,226,300,0.219,0.1443,True,判读个人测量值、检查结果或自身发现,43.81,判读个人测量值、检查结果或自身发现,63.67,True
解读个人健康指标与用药疑问,传统搜索随机1w,健康管家Top1w,226,149,0.2073,0.1759,True,判读个人测量值、检查结果或自身发现,43.81,判读个人测量值、检查结果或自身发现,36.91,True
解读个人健康指标与用药疑问,健康管家随机1w,健康管家Top1w,300,149,0.3303,0.1564,True,判读个人测量值、检查结果或自身发现,63.67,判读个人测量值、检查结果或自身发现,36.91,True
