key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
TREATMENT_SEEKING__1,TREATMENT_SEEKING__1,487,10000,4.87,1133,21568,5.253,0.383,-0.143,0.89,False,两界面都有,,,,69.94
OWN_CASE_VERDICT__5,OWN_CASE_VERDICT__5,142,10000,1.42,407,21568,1.887,0.467,0.162,0.753,True,两界面都有,,,,74.13
DIAGNOSIS_PROGNOSIS_VERDICT__1,DIAGNOSIS_PROGNOSIS_VERDICT__1,83,10000,0.83,280,21568,1.298,0.468,0.224,0.694,True,两界面都有,,,,77.13
OWN_CASE_VERDICT__1,OWN_CASE_VERDICT__1,143,10000,1.43,413,21568,1.915,0.485,0.178,0.773,True,两界面都有,,,,74.28
DOSAGE_ADMINISTRATION__3,DOSAGE_ADMINISTRATION__3,76,10000,0.76,275,21568,1.275,0.515,0.278,0.735,True,两界面都有,,,,78.35
MEDICAL_KNOWLEDGE_LOOKUP__2,MEDICAL_KNOWLEDGE_LOOKUP__2,497,10000,4.97,1194,21568,5.536,0.566,0.032,1.081,True,两界面都有,,,,70.61
DOSAGE_ADMINISTRATION__2,DOSAGE_ADMINISTRATION__2,60,10000,0.6,277,21568,1.284,0.684,0.462,0.892,True,两界面都有,,,,82.2
DIAGNOSIS_PROGNOSIS_VERDICT__2,DIAGNOSIS_PROGNOSIS_VERDICT__2,55,10000,0.55,318,21568,1.474,0.924,0.7,1.136,True,两界面都有,,,,85.25
TREATMENT_SEEKING__2,TREATMENT_SEEKING__2,551,10000,5.51,1515,21568,7.024,1.514,0.942,2.068,True,两界面都有,,,,73.33
MEDICAL_KNOWLEDGE_LOOKUP__1,MEDICAL_KNOWLEDGE_LOOKUP__1,322,10000,3.22,1347,21568,6.245,3.025,2.544,3.492,True,两界面都有,,,,80.71
PRODUCT_INFO_LOOKUP__1,PRODUCT_INFO_LOOKUP__1,513,10000,5.13,1762,21568,8.17,3.04,2.464,3.598,True,两界面都有,,,,77.45
PRODUCT_INFO_LOOKUP__2,PRODUCT_INFO_LOOKUP__2,647,10000,6.47,2711,21568,12.57,6.1,5.437,6.746,True,两界面都有,,,,80.73
