sid,query
d000082,10斤相当于多少脂肪
d000083,10月1号到7号，火箭军医院应该放假吧
d000084,10月龄婴儿在展馆内喝奶瓶被赶出天气太热晚上睡觉小孩子不穿衣服会肚子着凉吗
d000085,10点睡觉4点半起床是熬夜吗
d000086,10种常见白斑图片
d000087,11.3血糖餐后
d000088,11.5岁的正常身高
d000089,11000千卡相当于减肥几斤
d000090,114网上预约挂号
d000091,119高压79低压
d000092,11个月宝宝吃退烧药吃多少毫升
d000093,"11个月宝宝查出食物不耐受,免疫球蛋白E27.4"
d000094,11个月宝宝正常血红蛋白值是多少
d000095,11个月的宝宝夜里哭闹是什么原因
d000096,11周岁来月经正常吗?属于早熟吗?
d000097,11岁1米45正常吗男孩
d000098,11岁儿童视力标准
d000099,11岁半男孩睾丸变大阴茎没长是正常的吗
d000100,11岁女孩来月经了正常吗
d000101,11岁女孩的身高标准是多少
d000102,11岁女孩肚脐下方小腹疼痛原因
d000103,11岁女孩身高142体重80斤正常吗
d000104,11岁孩子每天吃多少克肉?
d000105,11岁孩子用吃钙片吗
d000106,11岁男孩呃男大约在多少斤
d000107,11岁男孩正常身高是多少
d000108,11岁男孩肥胖孕酮和催乳素高会不会肾上腺素也高
d000109,11岁男孩鼻头粉刺怎么回事
d000110,11岁男童标准身高
d000111,11月18号末次月经预产期是什么时候
d000112,11月25末次月经预产期什么时候
d000113,11瓶做静脉曲张是他自己亲自做吗
d000114,120 76
d000115,120万抗癌针可以治疗什么癌？
d000116,120分钟胰岛素参考值？
d000117,12320预约挂号网
d000118,125斤半年瘦了5斤怎样能吃胖
d000119,12个月宝宝还没有长牙
d000120,12个月的宝宝吃了蛋黄三小时呕吐
d000121,12周岁男孩143在标准值吗
d000122,12和甲钴胺一样吗
d000123,12岁儿童两边舌根烂了怎么办
d000124,12岁儿童趴着睡口水白色
d000125,12岁儿童鼻黏膜增厚怎么治疗
d000126,12岁复方氨酚那敏颗粒能治疗咳嗽吗
d000127,12岁女孩子心跳多少次算正常
d000128,12岁女孩第一次来这个月经来了十多天下个月还来吗
d000129,12岁女孩蹲下露白内裤需要检查吗
d000130,12岁孩子九价多少钱一针疫苗
d000131,"12岁孩子做难题作业,心率快怎么办"
d000132,12岁孩子怎么吃奥美拉唑肠溶胶囊
d000133,12岁孩子没穿衣吹空调一个小时左右会感冒吗
d000134,12岁孩子牙齿发黄，多久能改善
d000135,12岁孩子老摔跤是什么原因
d000136,12岁孩子耳朵听不见怎么办
d000137,12岁孩子膝盖疼关节少许积液到底是两个月之前摔伤引起的还是一个月之前连续跳爵士舞6天引起的？
d000138,12岁小孩头痛呕吐什么原因
d000139,12岁小孩每次拉屎都没拉完难受
d000140,12岁小孩能不能吃阿莫西林
d000141,12岁小孩还可以吃钙铁锌吗
d000142,12岁拉肚子吃什么药最有效
d000143,12岁男孩两边脚踝疼是怎么回事
d000144,12岁男孩咳嗽
d000145,12岁男孩老吼叫顶嘴怎么回事
d000146,12岁男孩舌苔厚白是怎么回事
d000147,12岁男生怎么减重
d000148,12岁的孩子补牙有什么影响吗?
d000149,12岁的孩子起床之后说脖子疼
d000150,12岁的小朋友感冒了眼睛有点肿能不能用左痒氟沙星这个BI
d000151,12岁的小男孩睡觉流口水是什么原因
d000152,12岁的男孩身高多少才正常
d000153,12岁胸片双肺纹理稍增多、增粗什么原因
d000154,12指肠出血是啥引起的？
d000155,12指肠溃疡严重嘛
d000156,12指肠溃疡，它不疼吗？我是不疼，有时候疼的时候只是隐隐约约的闷胀
d000157,12种高危型阳性
d000158,130和76高血压正常吗?
d000159,131821染色体分辨男女准吗
d000160,131碘疗对身体有危害吗
d000161,135和180的剂量一周打一针是什么
d000162,13三体综合症表现
d000163,13个月宝宝不会走路他不肯走
d000164,13个月宝宝辅食有哪些
d000165,13价肺炎疫苗有没有必要打
d000166,"13号月经,排卵期哪天"
d000167,13周两天吃了六粒米非司酮多久出血
d000168,13周岁快14了。
d000169,13周岁男生大便上面有粘液然后屁眼疼是怎么回事
d000170,13岁70斤160
d000171,13岁女孩出尿口
d000172,"13岁女孩晚上11点上床,7点起床,中午午休1小时"
d000173,13岁女孩肺结节核中阳性严重吗
d000174,"13岁女孩腋毛有点长,还会长高吗?"
d000175,13岁女孩臀围多少正常范围
d000176,13岁娃睡到半夜莫名坐起来什么原因
d000177,"13岁孩子体重不达标,血压低怎么办呢"
d000178,13岁孩子发烧吃半片复方对乙酰氨基酚片
d000179,13岁孩子痛经原因有哪些
d000180,13岁孩子脚踝特别粗
d000181,13岁孩子补维生素一次吃多久合适
d000182,13岁小孩恶心呕吐吃什么药好
d000183,13岁小孩检查生殖发育挂哪个科
d000184,13岁小阴唇肿大疼怎么办
d000185,13岁男孩左胸疼怎么回事
d000186,13岁男孩标准身高
d000187,"13岁男孩身高172,体重84公斤"
d000188,"13岁的男孩,经常吃炸素鸡好吗"
d000189,1459414住院号
d000190,14个月宝宝不喜欢吃辅食怎么办
d000191,14个月的宝宝撅着屁股像青蛙一样的睡觉。是怎么回事
d000192,14周岁半的男孩身高应该有多少
d000193,14天中药冷冻行不行
d000194,14岁一天睡几个小时最好
d000195,14岁不到15岁未完全发育能怀孕吗
d000196,14岁初中生取精最简单方法
d000197,14岁女孩坐着站起来会晕
d000198,"14岁女孩对性产生好奇,将东西赛进身体要看心理医生吗"
d000199,14岁女孩手脚冰凉是怎么回事
d000200,14岁女孩腋下有个疙瘩
d000201,"14岁女孩赶冒以后鼻子眼痒,经常用手去揉去,这是啥原因,用啥药"
d000202,14岁女生偶尔尿床是怎么回事
d000203,14岁女生多高算正常
d000204,14岁孩子手表一天测出房颤3次正常吗怎么回事
d000205,"14岁孩子服托莫西丁第五周了今天去医院做了检查是肌酐偏低56.9,碱性磷酸酶高1"
d000206,14岁孩子脸发黄什么原因
d000207,14岁孩子蜷着睡觉
d000208,14岁孩子高烧反复咳嗽嗓子疼
d000209,14岁孩检查B族维生素能吃益生菌吗
d000210,14岁小姑娘破膜了怎么办
d000211,14岁小孩拉肚子期间可以说是面包吗
d000212,14岁心口疼闷堵是怎么回事
d000213,14岁怀孕的前兆
d000214,14岁每天凌晨睡早六点半起床时间长了会对身体有什么害处
d000215,14岁男孩165斤175厘米体脂率是多少
d000216,14岁男孩两个膝盖都疼怎么回事
d000217,14岁男孩跑跳胸口痛
d000218,14岁男孩身高标准表
d000219,"14岁的孩子,头晕头疼20天,做检查什么都正常,该怎么治疗?"
d000220,14岁的孩子肚子疼能吃诺氟沙星胶囊吗
d000221,14岁美女孕妇怀孕8个月要生了
d000222,14岁角膜厚度英文缩写
d000223,14年前hiv人数和现在比哪个时候多
d000224,14片奥氮平长什么样
d000225,150女标准体重 四十岁
d000226,150度角躺着好吗
d000227,153105血压高吗
d000228,153身高体重三围多少正常
d000229,157cm男孩标准体重
d000230,"158cm,体重150斤爬坡时心率要在多少减脂效果才能最好"
d000231,158cm女生标准体重是多少
d000232,15、甲状腺性甲亢中最多见的是(1分)⚑标记存疑A多结节性毒性甲状腺肿B弥漫
d000233,15个月的宝宝晚上出汗体温35.5正常吗
d000234,15岁165cm女生标准体重
d000235,15岁一个月没来月经 还老犯困怎么回事
d000236,15岁去妇科检查要家长陪同吗
d000237,15岁大姨妈疼怎么缓解
d000238,15岁女孩吃过饭恶心需要查肝功能吗
d000239,15岁女孩感冒吃布洛芬漏尿正常吗
d000240,"15岁女孩甲状腺左侧叶上下径45.1mm,左右径15.7mm,前后径12.9mm,正常吗?"
d000241,15岁孩子手拿东西定住不动会抖
d000242,15岁男孩肚子疼拉稀什么毛病
d000243,15岁男孩腿疼是缺钙吗
d000244,15岁男孩舌下脱敏有用吗
d000245,15岁男生身高1.7米体重50公斤算清瘦吗
d000246,"15岁红细胞数目5.9,红细胞压积50.50是什么意思"
d000247,15岁能吃胃痛定吗
d000248,15岁青少年腹泻最怕三个药
d000249,15年烟瘾还能戒掉么
d000250,15粒生花生米蛋白质含量多少
d000251,160cm120斤胖吗
d000252,160cm女生标准体重
d000253,163体重110斤胖吗
d000254,165厘米，感觉还是挺矮的吧
d000255,166cm女生标准体重
d000256,168厘米的男生标准体重是多少
d000257,16个月宝宝吃饭能跟着大人吃吗能吃盐吗
d000258,16岁女孩能查内分泌吗怎么查
d000259,"16岁孩子有时候就想哭,事情就往最坏的地方想怎么了"
d000260,16岁孩子焦虑重度抑郁吃什么中药成分药
d000261,16岁小男孩拉完尿会有泡泡是什么原因
d000262,16岁来月经不走是怎么回事
d000263,16岁男孩可以吃阿胶吗
d000264,16岁男孩左边乳腺肿疼
d000265,"16岁男孩把刚掉的门牙齿用水冲洗了一下半小时塞进去,再巩固复位能长结实吗"
d000266,16岁男孩血压140严重吗
d000267,16岁能吃非布司他吗
d000268,16岁还需不需要打流感疫苗三价疫苗和鼻喷疫苗
d000269,175cm标准体重 男
d000270,17cm体重74.6公斤要注意什么?
d000271,17个半月的宝宝天天抠抠鼻子天天抠鼻子什么原因
d000272,17个月宝宝下嘴唇外翻怎么办
d000273,17个月宝宝额头摔个包
d000274,17号排卵期喝中药怀孕有影响吗
d000275,17岁女孩痛经怎么调理
d000276,17岁女孩阴道长蛆
d000277,17岁脖子粗的十大征兆
d000278,17岁高中生总是便秘怎么办
d000279,"17岁高中生水肿一年多查小便正常,每天晚上23点后才睡觉有关系吗"
d000280,17草名字
d000281,184cm250斤
d000282,187的标准体重是多少斤
d000283,188医院
d000284,18个月宝宝头后面有两个会动的疙瘩
d000285,18分钟把饭吃完正常吗
d000286,18岁以上高血压患病率
d000287,18岁女孩乳房有硬块
d000288,18岁女孩奥氮平如何加量
d000289,18岁女生晚上睡不着都有哪几种原因
d000290,18岁打呼噜正常吗
d000291,18岁男孩双肾衰竭能活多久
d000292,18岁男孩标准身高
d000293,18岁男孩脾大双肾双肾弥漫性病变嗯定义什么定义呢定义什么病呢
d000294,18岁的男孩开始头一点有一点痛现在头不痛了有一点点恶心是什么原因
d000295,18岁腺样体肥大需要做手术吗
d000296,18岁血压133/80正常吗
d000297,18种氨基酸过敏率高吗
d000298,"19个月宝宝吃西兰花鱼肉鸡蛋饭,还需要搭配什么吗"
d000299,19号尹杰在哪个院区出诊
d000300,"19号来姨妈,14号算安全期吗正常吗"
d000301,19周了还没胎动正常吗
d000302,19周是怀孕几个月
d000303,19天后还能用云南白药或者扶他林吗
d000304,19岁女两只乳房都有硬块
d000305,"19岁女孩大便出血,但身体没有感觉,是怎么回事"
d000306,19岁姑娘晚上睡不着什么原因
d000307,19岁有白发什么原因
d000308,19岁男孩小便有泡沫是怎么回事
d000309,1Cm混合磨玻璃结节手术记录根据CT影像行S3a，纵隔窗会显影吗
d000310,1L椰子汁的热量
d000311,1个月吃一次乳果糖清肠可以吗
d000312,1个月宝宝老是吐奶怎么回事
d000313,1个毛孔里长了4根毛
d000314,1八珍丸的功能与作用
d000315,1几岁张老年斑怎么回事
d000316,1到2微毫升血是多少克血
d000317,1包铁剂是01克
d000318,1号是a打头的是中药还是西药
d000319,1型糖尿病和2型糖尿病的区别
d000320,1天半之内反复发烧需要输液吗
d000321,1岁1个月宝宝偶尔会点头
d000322,1岁3个月宝宝可以吃的水果
d000323,1岁3个月的女孩头发稀少
d000324,1岁3个月脑门感觉偏小怎么回事
d000325,1岁4个月宝宝吃什么钙好
d000326,1岁5个月宝宝发烧39.5度严重吗?
d000327,1岁5个月的宝宝发烧 从肚皮以上发烧
d000328,1岁6个月宝宝咳嗽有痰流流黄鼻涕吃什么药
d000329,1岁6个月宝宝能不能用艾草肚脐贴
d000330,1岁7个月宝宝喝酸奶长个吗
d000331,1岁8个月宝宝耳朵有分泌物
d000332,1岁8个月的宝宝吃东西嚼嚼就吐正常吗
d000333,1岁8个月身高
d000334,1岁半宝宝可以注射头孢呋辛注射作用和功效与作用
d000335,1岁婴儿咳嗽呕吐是什么原因
d000336,1岁宝宝用霍香正气水洗澡可以吗
d000337,"1岁小朋友发热,可以吃什么哟"
d000338,1心肌缺血吃维生素C和维生b6可以吗
d000339,1月龄宝宝吃益生菌吐怎么回事
d000340,1点到3点醒是什么原因怎样调理
d000341,1省中医院
d000342,1窦性心律2频发室性早搏3轻度ST改变是什么意思
d000343,1米58高+体重114+正常吗
d000344,"1级产科超声检查(孕12周后):胎位:LOA 胎儿生物指标:双顶径28mm,头围105mm,腹"
d000345,1级烫伤严重吗
d000346,1级高血压外侧动脉
d000347,1胸部面部头部，天突穴下方发红
d000348,1髓是什么意思
d000349,2 [判断题]感觉神经系统是将中枢发出的神经冲动传至外周效应器的神经纤维。
d000350,2%的碳酸氢钠溶液可以用于敌敌畏的洗胃吗
d000351,2. 皮肤纤维瘤
d000352,2. 软皮圆润腋下包 白底
d000353,2.4×0.66可以做人流
d000354,2.5ml
d000355,"2.病案首页的填写要求中,患者姓名应当用全名,并注明性别、年龄,以下哪项不属"
d000356,20%水杨酸酒精溶液可以治疗疣吗治疗效果怎么样
d000357,200g的去皮熟鸭腿有多少蛋白质
d000358,200克南瓜的营养成分和热量
d000359,200克豆腐的热量
d000360,200克香蕉的热量是多少?
d000361,2020年的重大疾病有多少种
d000362,2023年我老伴得了脑出血在梅河医院住了一个多月，过了两年，2025年这喷门癌手术，手术后就不吃降压药，血压就不高了
d000363,2024年糖尿病讲座主题
d000364,2025妇科肿瘤年会
d000365,2025年5月几号西双版纳州人民医院率先开设本地区首个肛肠科女性关爱门诊
d000366,2025年国家医保药品目录完整pdf
d000367,2025年甲乙丙类药各多少种
d000368,2025辟谷时间表
d000369,2026乙肝筛查是强制的吗
d000370,2026年70/80岁老年血糖标准是多少
d000371,2026年8月8日做的头皮激光祛除化脓性肉芽肿血管瘤 9月14日又在头皮同地方长出来 是不是根部基底没有清理干净？
d000372,2026年9.13至9.14这附近几天襄阳市第一人民医院东院区住院部咋停靠的有湖北天
d000373,2026年末次月经2.8预产期39周
d000374,2026新版献血操作规程血红蛋白是多少
d000375,2026黑龙江两癌筛查年龄范围
d000376,202医院韩田凤
d000377,202医院骨科主任是谁
d000378,"20g绿豆,10g红豆,10g黄豆,10g银耳,9g红枣,热量蛋白质"
d000379,20mm肺结节可能是良性吗
d000380,20个月宝宝一天吃几次饭
d000381,20个李子的热量
d000382,20克花生米含多少蛋白质
d000383,20周夜间胎动一次动了十几下正常吗
d000384,20周宫颈口全程扩张 35mm怎么办
d000385,20岁开始健身算不算晚
d000386,20岁掉头发特别厉害什么原因
d000387,20岁检查出先天性二尖瓣畸形。做手术后可以一辈子不用再做了吗?
d000388,20岁的男生有生理需要怎么办
d000389,20岁能吃乌灵胶囊作用与功效
d000390,20岁腹腔镜畸胎瘤手术后阴蒂高潮了怎么办
d000391,20年前脱出过，现在又突然脱出。
d000392,20松花粉
d000393,21三体0.067
d000394,21个月宝宝半夜总醒是怎么回事
d000395,21个月宝宝得了手足口长了很多泡
d000396,21个月宝宝能吃毛桃叮
d000397,21体三体综合征出现并发症儿童去那个医院看病
d000398,"21号来月经,现在肚子隐隐作痛正常吗"
d000399,21周b超看到阴囊 会不会看错
d000400,21周双顶径5.5Cm正常吗
d000401,21周胎盘成熟一度
d000402,21天打一次的免疫针副作用大吗
d000403,21天的小婴儿高烧怎么降温
d000404,21岁和女孩子接吻会怀孕嘛
d000405,21点前大量喝水了第2天早上抽血会影响结果吗
d000406,21金维他
d000407,21金维他多种维生素的功效与作用
d000408,"21金维他怎么服用,是嚼服还是直接下咽"
d000409,21金维他有减肥效果吗
d000410,21金维他的作用及功能主治
d000411,21金维他非变性Ⅱ型胶原维生素D特不殊膳食
d000412,22岁纪性不好吃什么补脑快
d000413,22岁肥胖血糖高
d000414,"22岁腹部和肚子总是隐隐作痛想吐,是大问题吗"
d000415,22毫米部分实性结节要切多少肺
d000416,22的需要多长时间终结
d000417,23个月宝宝稍微有点咳嗽能吃鳝鱼吗
d000418,23介肺炎疫苗多久打一次
d000419,23价肺炎疫苗有没有必要打
d000420,23岁女孩子可以吃黄精么
d000421,23岁没有备孕计划
d000422,24h动态心电图怎么做
d000423,24周出血了要不要
d000424,24周加4天。左肾2.4×1.2厘米。偏小吗？属于
d000425,"24周发现高位梗阻,发生短肠综合征概率多大"
d000426,24周是怀孕几个月
d000427,24周脐带绕颈一圈会在绕两周吗
d000428,24天婴儿喝奶粉吐的厉害
d000429,24小时动态血压脉压差大怎么办
d000430,24小时吃布洛芬能吃四次吗
d000431,24小时存在的真性幻听严重吗
d000432,24小时尿磷低是什么意思
d000433,24小时尿蛋白定量多少算严重
d000434,24小时微量白蛋白高有什么问题
d000435,24小时避孕药和72小时避孕药哪个好
d000436,24岁女孩半年不来月经是什么毛病
d000437,25-羟基维生素d偏低是什么原因
d000438,25羟基维生素D偏低
d000439,25羟基维生素d3正常范围
d000440,25羟维生素D是什么意思?
d000441,26岁肠癌几率有多大
d000442,26年9月中旬排卵怀孕到27年几月份生
d000443,27、齿轮样肌张力增高、铅管样肌张力增高、折刀样肌张力增高见于
d000444,28 cv
d000445,280克阿胶用多少黄酒
d000446,28周有时候没胎动正常吗
d000447,28天一次好护骨
d000448,28岁女孩的肺活量怎么测
d000449,29周胎儿标准对照表
d000450,29无痛周引产手术多长时间能做完啊
d000451,2a期结肠癌术后多长时间做一次增强ct
d000452,2gb颗粒
d000453,2个月宝宝喝完奶多久可以侧躺
d000454,2个月宝宝打卡介苗的地方化脓了怎么办
d000455,2个鼻子都不通气家里也没有什么药该怎么办
d000456,2价疫苗打几针
d000457,2克的头孢曲松钠怎么配皮试
d000458,2公里跑步平均步频
d000459,2包泡面有多少热量
d000460,2周宝宝过敏用马芷苋洗澡有用吗
d000461,2型糖尿病
d000462,2型糖尿病早上空腹测血粕9.1正常吗
d000463,2型糖尿病是什么意思
d000464,2型糖尿病能吃六味地黄丸吗
d000465,2型糖尿酮症严重吗
d000466,2小时喝2000ml的水
d000467,2岁9个月身高86正常吗?
d000468,2岁以下婴幼儿肌内注射时应选
d000469,2岁儿童单核细胞正常值
d000470,2岁全麻对小孩子智力有没有影响
d000471,2岁半幼儿身高85体重20正常吗
d000472,2岁半流鼻涕吃午时茶会怎么样
d000473,2岁半着凉低烧能吃豉翘吗
d000474,2岁发烧40度可以贴肚脐贴吗?
d000475,2岁发现有佝偻病还能好吗
d000476,2岁多的宝宝睡觉前在床上翻滚时间
d000477,2岁多的小孩子脾气暴躁易怒怎么办
d000478,2岁孩子吃健儿强骨颗粒可以同时吃补钙的药吗
d000479,2岁宝宝一点点尿就要小便
d000480,2岁宝宝便秘严重太硬拉不出来怎么办
d000481,2岁宝宝可以吃大米小米南瓜红枣粥配肉松吃吗
d000482,2岁宝宝喝蒙脱石散怎么喝
d000483,2岁宝宝屁眼痒是怎么回事?
d000484,2岁宝宝干咳，我感冒了，是不是传染给宝宝的
d000485,2岁宝宝拉肚子怎么办最快的方法
d000486,2岁宝宝撞到额头肿包已经一周了没有完全消肿
d000487,2岁宝宝晚上睡觉后背出汗多是什么原因
d000488,2岁宝宝洗手用什么洗
d000489,2岁宝宝胸部有硬核是发育了吗
d000490,2岁宝宝能喝念慈庵枇杷膏吗
d000491,2岁宝宝血糖5.2
d000492,2岁宝宝身高80体重十斤十公斤正常吗
d000493,2岁宝宝身高体重标准
d000494,2岁宝宝远视500度能恢复吗
d000495,2岁宝宝阴道痒怎么办
d000496,2岁小孩1型糖尿病
d000497,2岁小孩都能吃哪些五谷具体怎么做
d000498,2岁脖子处有个鼓包怎么回事
d000499,2年前是150度不戴眼镜2年后能应该多少度
d000500,2年级孩子最后一排看不清黑板是近视吗
d000501,2指快了吗
d000502,2根手指头2边手都发麻
d000503,3. 内关穴
d000504,300克一条生鲈鱼有多少蛋白质
d000505,301医院
d000506,301医院凌志培医生怎么样
d000507,301医院刘朝阳
d000508,301医院最擅长看什么病
d000509,301研究所
d000510,301解放军总医院
d000511,301解放军总医院肝胆监护室
d000512,301退休医生张建东
d000513,305医院医生名单
d000514,307和302是一个医院吗
d000515,30x26x21的肌瘤是多大的
d000516,30多岁妇女大肚子怎么回事
d000517,30多岁男人会得糖尿病吗
d000518,30岁以上眼睛度数还会增加吗?
d000519,30岁心理停滞青少年时期的表现有哪些
d000520,30岁指甲凹凸不平是什么原因
d000521,30岁男性身高还会增加吗
d000522,30度白醋能烧掉疣体吗
d000523,30斤宝宝恬倩一次用多少
d000524,30秒自测前列腺增生
d000525,31周头围281mm正常吗
d000526,31周时不时肚子胀正常吗
d000527,320-420千卡‌相当于几碗饭
d000528,32周早产儿要在保温箱多久
d000529,32周没吃晚饭测胎心会猛涨吗
d000530,32周胎位头位还会变吗
d000531,32天宝宝喝茵栀黄口服液去黄疸几天见效
d000532,32岁外阴癌癌前病变是什么原因
d000533,32岁大脑缺少增长激素还治吗
d000534,3350和奶粉一起喝还是空腹喝还是饭后喝
d000535,33周有必要经常产检吗胎动正常 家里有胎心仪
d000536,33岁私处现白毛，担忧卵巢早衰？医生调理有方
d000537,33岁老是脸上长痘
d000538,345突出压迫神经症状
d000539,34✕44多大肌瘤
d000540,34千卡相当于多少运动量
d000541,34周胎儿双顶径8.4
d000542,35%氧浓度等于好多氧流量
d000543,3500米高海拔地区可以喝红枣冰糖水吗
d000544,35周孕妇体重多少正常
d000545,35天喝药流产对身体伤害大吗
d000546,35岁卵巢早衰还能怀孕吗
d000547,35岁女人同房松弛怎么办
d000548,35岁女性排卵期有点出血可以同房吗
d000549,35岁正常血压多少
d000550,35岁脑干出血会不会遗传
d000551,35岁脖子上长小肉粒是怎么引起的
d000552,35点8度体温正常吗为什么
d000553,36.6度是不是低烧
d000554,36.8度算发烧吗 成人
d000555,36.9度属于低烧还是正常
d000556,36.9度算不算发热
d000557,36kcal是多少热量
d000558,36℃8是低烧吗
d000559,36周胎儿股骨长偏短怎么办？
d000560,36周胎儿能听到音乐吗
d000561,36天婴儿体温37.4正常吗
d000562,36岁女头发根白了发尾黑的是什么情况
d000563,36度2正常吗体温
d000564,37.1属于正常还是发烧
d000565,37.1度算不算发烧
d000566,37.2度算发烧吗 成人腋下
d000567,37.2是低烧吗
d000568,37.2的体温是正常还是发烧
d000569,37.3℃成人算发烧吗
d000570,37.3是发烧吗
d000571,37.4度算发烧吗
d000572,37.5度感冒鼻音咳嗽头疼
d000573,37.5度是低烧还是正常
d000574,37.5度算不算发烧
d000575,37.5度算发烧吗
d000576,37.5算不算发烧
d000577,37.6体温是发烧吗
d000578,37.6算发烧吗 大人
d000579,37.7度算发烧吗
d000580,37.7算低烧还是高烧
d000581,37.8度低烧
d000582,37.8度算发烧吗
d000583,375度是低烧还是正常体温
d000584,37周一天宫缩10多次正常吗
d000585,37周羊水破了正常吗
d000586,37山药片的用法
d000587,37岁感觉外阴没那么饱满了
d000588,37岁来月经期腰疼的厉害怎么回事
d000589,37岁男子一觉醒来面瘫怎么回事
d000590,37岁的男孩子心脏瓣膜修复修复刚手术后可以吃羊肚菌和干贝炖瘦肉吗
d000591,37岁老是感觉身体疲惫
d000592,37度可以吃布洛芬吗
d000593,37度四属于发烧吗
d000594,37度是低烧还是正常
d000595,37度是发烧吗
d000596,37度浑身酸痛乏力
d000597,37度算发烧不
d000598,37的功效
d000599,37粉的功效
d000600,38.2度发烧吃了退烧药怎么办
d000601,38.5以上可以拿酒精到温水擦身体吗为什么
d000602,"38.5算是高烧吗,需要吃退烧药吗"
d000603,380斤大胖子爱犯困
d000604,38℃算发烧吗
d000605,38养水破了24小时生对婴儿什么影响
d000606,"38周做彩超时老公说他看到是儿子,会不会是他看错了"
d000607,"38岁,头发没白,怎么下阴长几根白毛"
d000608,38岁同房干涩没水应那种润滑液没副作用
d000609,38岁头胎风险多大
