key,类目,快照,该类该快照条数,可引条数,取法,query,pv_raw
31,名单查询,2025搜索,24,22,流量最高,李泽钜落选,1525.0
31,名单查询,2025搜索,24,22,随机,皖乡凤姐,923.0
31,名单查询,2025搜索,24,22,随机,徽商,594.0
31,名单查询,2025搜索,24,22,随机,郭宝昌,440.0
15,解答原因类查询,2025搜索,66,65,流量最高,鹿晗为什么暴瘦,2807.0
15,解答原因类查询,2025搜索,66,65,流量最高,和珅,1921.0
15,解答原因类查询,2025搜索,66,65,流量最高,fresh_ye为什么叫年薪,1731.0
15,解答原因类查询,2025搜索,66,65,随机,玄武,626.0
15,解答原因类查询,2025搜索,66,65,随机,五条悟,1270.0
15,解答原因类查询,2025搜索,66,65,随机,狼王梦,316.0
17,查询人物或事物的属性与背景,2025搜索,67,65,流量最高,冯嘉怡,2553.0
17,查询人物或事物的属性与背景,2025搜索,67,65,流量最高,乌萨奇,1232.0
17,查询人物或事物的属性与背景,2025搜索,67,65,流量最高,你认为鹿晗状态回春的原因是什么,1207.0
17,查询人物或事物的属性与背景,2025搜索,67,65,随机,河童,490.0
17,查询人物或事物的属性与背景,2025搜索,67,65,随机,邓伦是什么原因退出,801.0
17,查询人物或事物的属性与背景,2025搜索,67,65,随机,天启,279.0
13,人物照片查询#13,2025搜索,35,35,流量最高,金城武,2288.0
13,人物照片查询#13,2025搜索,35,35,流量最高,余华,1901.0
13,人物照片查询#13,2025搜索,35,35,流量最高,迈克尔杰克逊,1838.0
13,人物照片查询#13,2025搜索,35,35,随机,钟丽缇,1433.0
13,人物照片查询#13,2025搜索,35,35,随机,迈克尔波特,244.0
13,人物照片查询#13,2025搜索,35,35,随机,辛柏青,1517.0
26,查询人物身份及关系,2025搜索,92,85,流量最高,闻鸡起舞的主人公是谁,1772.0
26,查询人物身份及关系,2025搜索,92,85,流量最高,春晓的作者到底是谁,1560.0
26,查询人物身份及关系,2025搜索,92,85,流量最高,东野圭吾,1233.0
26,查询人物身份及关系,2025搜索,92,85,随机,小阿七,230.0
26,查询人物身份及关系,2025搜索,92,85,随机,浪里白条是谁的绰号,363.0
26,查询人物身份及关系,2025搜索,92,85,随机,中国首富是谁第一,274.0
5,领导班子名单查询,2025搜索,24,2,流量最高,暨军民,726.0
5,领导班子名单查询,2025搜索,24,2,流量最高,草台班子,292.0
3,查询领导信息,2025搜索,22,21,流量最高,李先念,1677.0
3,查询领导信息,2025搜索,22,21,流量最高,蒋经国,1352.0
3,查询领导信息,2025搜索,22,21,流量最高,副国级,881.0
3,查询领导信息,2025搜索,22,21,随机,王静,253.0
3,查询领导信息,2025搜索,22,21,随机,刘波,280.0
3,查询领导信息,2025搜索,22,21,随机,詹青云,220.0
56,老师信息查询,2025搜索,11,8,流量最高,黄晶教声乐老师简介,1665.0
56,老师信息查询,2025搜索,11,8,流量最高,女老师,579.0
56,老师信息查询,2025搜索,11,8,流量最高,小栗旬,355.0
56,老师信息查询,2025搜索,11,8,随机,苍老师,325.0
56,老师信息查询,2025搜索,11,8,随机,高校老师,221.0
56,老师信息查询,2025搜索,11,8,随机,三幻神是哪三位老师,255.0
54,教师名单与简介查询,2025搜索,22,22,流量最高,李瑞环,1659.0
54,教师名单与简介查询,2025搜索,22,22,流量最高,水野朝阳,1023.0
54,教师名单与简介查询,2025搜索,22,22,流量最高,张朝阳,781.0
54,教师名单与简介查询,2025搜索,22,22,随机,魏巍,564.0
54,教师名单与简介查询,2025搜索,22,22,随机,黄晶,493.0
54,教师名单与简介查询,2025搜索,22,22,随机,许开心,362.0
42,查询机构职务负责人及人员信息,2025搜索,23,23,流量最高,观音菩萨,1466.0
42,查询机构职务负责人及人员信息,2025搜索,23,23,流量最高,施一公,927.0
42,查询机构职务负责人及人员信息,2025搜索,23,23,流量最高,中央办公厅主任,842.0
42,查询机构职务负责人及人员信息,2025搜索,23,23,随机,韩东君,797.0
42,查询机构职务负责人及人员信息,2025搜索,23,23,随机,梁红玉,240.0
42,查询机构职务负责人及人员信息,2025搜索,23,23,随机,王家卫,789.0
12,人物照片查询#12,2025搜索,53,49,流量最高,梁咏琪,1084.0
12,人物照片查询#12,2025搜索,53,49,流量最高,袁泉,1052.0
12,人物照片查询#12,2025搜索,53,49,流量最高,希岛爱理,1010.0
12,人物照片查询#12,2025搜索,53,49,随机,川岛芳子,525.0
12,人物照片查询#12,2025搜索,53,49,随机,李依晓,373.0
12,人物照片查询#12,2025搜索,53,49,随机,妮可基德曼,479.0
4,领导班子成员名单查询,2025搜索,16,5,流量最高,exo成员介绍,972.0
4,领导班子成员名单查询,2025搜索,16,5,流量最高,水木年华成员资料,944.0
4,领导班子成员名单查询,2025搜索,16,5,流量最高,古子成,418.0
4,领导班子成员名单查询,2025搜索,16,5,随机,开心麻花团队成员介绍,417.0
4,领导班子成员名单查询,2025搜索,16,5,随机,国家新一届班子成员简历,392.0
11,个人简历与成就查询,2025搜索,15,15,流量最高,时光辉,867.0
11,个人简历与成就查询,2025搜索,15,15,流量最高,郭永怀,551.0
11,个人简历与成就查询,2025搜索,15,15,流量最高,黄永胜,472.0
11,个人简历与成就查询,2025搜索,15,15,随机,宋林静,278.0
11,个人简历与成就查询,2025搜索,15,15,随机,吴利军,227.0
11,个人简历与成就查询,2025搜索,15,15,随机,德明利,344.0
33,人员名单查询,2025搜索,18,13,流量最高,小火箭,703.0
33,人员名单查询,2025搜索,18,13,流量最高,汪东城,621.0
33,人员名单查询,2025搜索,18,13,流量最高,中国女篮球员名单,553.0
33,人员名单查询,2025搜索,18,13,随机,信乐团,236.0
33,人员名单查询,2025搜索,18,13,随机,曹全碑,248.0
33,人员名单查询,2025搜索,18,13,随机,周作人,506.0
27,负责人任职查询,2025搜索,11,9,流量最高,吴起,465.0
27,负责人任职查询,2025搜索,11,9,流量最高,山村小万,332.0
27,负责人任职查询,2025搜索,11,9,流量最高,馆长,331.0
27,负责人任职查询,2025搜索,11,9,随机,芒果店长,226.0
27,负责人任职查询,2025搜索,11,9,随机,格力董事长是谁,210.0
27,负责人任职查询,2025搜索,11,9,随机,西蒙,277.0
32,领导名单查询,2025搜索,4,3,流量最高,龙潭三杰,313.0
32,领导名单查询,2025搜索,4,3,流量最高,张树林,270.0
32,领导名单查询,2025搜索,4,3,流量最高,八路军三个师领导名单,225.0
20,查询王橹杰个人资料,2025搜索,1,1,流量最高,来俊臣,236.0
0,人物信息查询,2025搜索随机1w,5033,4615,流量最高,拍戏演员遗照怎么处理,1221.0
0,人物信息查询,2025搜索随机1w,5033,4615,流量最高,关婷娜个人简历资料多高,1120.0
0,人物信息查询,2025搜索随机1w,5033,4615,流量最高,徐福,582.0
0,人物信息查询,2025搜索随机1w,5033,4615,随机,斩神孙悟空编号,11.0
0,人物信息查询,2025搜索随机1w,5033,4615,随机,朱立世军旅人生,1.0
0,人物信息查询,2025搜索随机1w,5033,4615,随机,徐小凤个人详细简历,1.0
55,人名查询,2025搜索随机1w,1556,1548,流量最高,绿洲乐队,1676.0
55,人名查询,2025搜索随机1w,1556,1548,流量最高,洛谷,715.0
55,人名查询,2025搜索随机1w,1556,1548,流量最高,李嘉琦,683.0
55,人名查询,2025搜索随机1w,1556,1548,随机,路易·德布罗意,1.0
55,人名查询,2025搜索随机1w,1556,1548,随机,泳衣美少女,1.0
55,人名查询,2025搜索随机1w,1556,1548,随机,谢丽微,1.0
21,高校人员信息查询,2025搜索随机1w,345,337,流量最高,张雪峰谈天津职业大学,72.0
21,高校人员信息查询,2025搜索随机1w,345,337,流量最高,张雪峰评北京民政大学,34.0
21,高校人员信息查询,2025搜索随机1w,345,337,流量最高,浙江大学历任校长,16.0
21,高校人员信息查询,2025搜索随机1w,345,337,随机,西南交通大学杨林川,2.0
21,高校人员信息查询,2025搜索随机1w,345,337,随机,张健山东师范大学简历,1.0
21,高校人员信息查询,2025搜索随机1w,345,337,随机,东北恺木,1.0
2,人物厉害程度比较查询,2025搜索随机1w,70,70,流量最高,安妮特 安妮特海雯私人诊所角色解析,241.0
2,人物厉害程度比较查询,2025搜索随机1w,70,70,流量最高,吕大临墓最贵三个东西,18.0
2,人物厉害程度比较查询,2025搜索随机1w,70,70,流量最高,钟繇最厉害三个作品,15.0
2,人物厉害程度比较查询,2025搜索随机1w,70,70,随机,清远市建设局段军去那个部门,1.0
2,人物厉害程度比较查询,2025搜索随机1w,70,70,随机,谭咏麟和林子祥哪个厉害,3.0
2,人物厉害程度比较查询,2025搜索随机1w,70,70,随机,儒林外史中谁替杜少卿反驳高翰林的话,1.0
48,人物个人资料查询,2025搜索随机1w,113,107,流量最高,成毅个人资料图片,472.0
48,人物个人资料查询,2025搜索随机1w,113,107,流量最高,杨坤个人资料,135.0
48,人物个人资料查询,2025搜索随机1w,113,107,流量最高,赵梓冲个人资料,29.0
48,人物个人资料查询,2025搜索随机1w,113,107,随机,花志成个人资料,2.0
48,人物个人资料查询,2025搜索随机1w,113,107,随机,陈秋平个人资料,2.0
48,人物个人资料查询,2025搜索随机1w,113,107,随机,西塔崔日新个人资料,1.0
26,查询人物身份及关系,2025搜索随机1w,268,253,流量最高,第一个向杨过传授武功的人是谁,714.0
26,查询人物身份及关系,2025搜索随机1w,268,253,流量最高,被誉为东方的莎士比亚是谁,492.0
26,查询人物身份及关系,2025搜索随机1w,268,253,流量最高,岳悦谁演的,98.0
26,查询人物身份及关系,2025搜索随机1w,268,253,随机,设计中国的设计者是谁,1.0
26,查询人物身份及关系,2025搜索随机1w,268,253,随机,我国的国母是谁?,19.0
26,查询人物身份及关系,2025搜索随机1w,268,253,随机,瓷爹的骨扇是谁的骨头,2.0
24,外文人名与专名背景查询,2025搜索随机1w,215,214,流量最高,liz,244.0
24,外文人名与专名背景查询,2025搜索随机1w,215,214,流量最高,JeffBBWbig,106.0
24,外文人名与专名背景查询,2025搜索随机1w,215,214,流量最高,陈ly,78.0
24,外文人名与专名背景查询,2025搜索随机1w,215,214,随机,泰 namfonk,1.0
24,外文人名与专名背景查询,2025搜索随机1w,215,214,随机,alex和真希的合照,2.0
24,外文人名与专名背景查询,2025搜索随机1w,215,214,随机,aespa dirty work,17.0
18,人物姓名查询,2025搜索随机1w,106,90,流量最高,香港行政区长官名字叫什么,196.0
18,人物姓名查询,2025搜索随机1w,106,90,流量最高,美国前总统叫什么名字,63.0
18,人物姓名查询,2025搜索随机1w,106,90,流量最高,阎罗王叫什么名字,40.0
18,人物姓名查询,2025搜索随机1w,106,90,随机,貂蝉拜月,27.0
18,人物姓名查询,2025搜索随机1w,106,90,随机,阿拉胡巴拉克,5.0
18,人物姓名查询,2025搜索随机1w,106,90,随机,潇潇学姐真名叫什么,1.0
16,人物时间节点查询,2025搜索随机1w,48,42,流量最高,向佐车库跳郭碧婷新歌,134.0
16,人物时间节点查询,2025搜索随机1w,48,42,流量最高,霍氏八极拳传人,84.0
16,人物时间节点查询,2025搜索随机1w,48,42,流量最高,鸣人x纲手,53.0
16,人物时间节点查询,2025搜索随机1w,48,42,随机,你好你认识袁曼青吗,1.0
16,人物时间节点查询,2025搜索随机1w,48,42,随机,朱德旅欧支部合影,2.0
16,人物时间节点查询,2025搜索随机1w,48,42,随机,王青什么时候火的,1.0
17,查询人物或事物的属性与背景,2025搜索随机1w,126,121,流量最高,蜘蛛精,147.0
17,查询人物或事物的属性与背景,2025搜索随机1w,126,121,流量最高,刘邦是汉什么帝,115.0
17,查询人物或事物的属性与背景,2025搜索随机1w,126,121,流量最高,王文洪历史真相是什么,109.0
17,查询人物或事物的属性与背景,2025搜索随机1w,126,121,随机,向华强属于什么档次,8.0
17,查询人物或事物的属性与背景,2025搜索随机1w,126,121,随机,太朴是什么职位,1.0
17,查询人物或事物的属性与背景,2025搜索随机1w,126,121,随机,桦川县周建伟职务是什么,1.0
25,人物及角色图片查询,2025搜索随机1w,111,104,流量最高,刘浩存图片,119.0
25,人物及角色图片查询,2025搜索随机1w,111,104,流量最高,王昭君脸红流口水流眼泪图片,31.0
25,人物及角色图片查询,2025搜索随机1w,111,104,流量最高,任鲁豫图片大全,28.0
25,人物及角色图片查询,2025搜索随机1w,111,104,随机,takuya图片,1.0
25,人物及角色图片查询,2025搜索随机1w,111,104,随机,镇北堡紫霞仙子图片,2.0
25,人物及角色图片查询,2025搜索随机1w,111,104,随机,张晓琼图片,1.0
5,领导班子名单查询,2025搜索随机1w,108,5,流量最高,世界就是个巨大的草台班子,10.0
5,领导班子名单查询,2025搜索随机1w,108,5,流量最高,滨江区检察院最新班子,1.0
5,领导班子名单查询,2025搜索随机1w,108,5,流量最高,九龙坡区规资局徐莎,1.0
5,领导班子名单查询,2025搜索随机1w,108,5,随机,世界就是个巨大的草台班子,10.0
5,领导班子名单查询,2025搜索随机1w,108,5,随机,两个牌子一套班子,1.0
52,查询省级党委领导人任职信息,2025搜索随机1w,17,4,流量最高,吴祖平贵州,2.0
52,查询省级党委领导人任职信息,2025搜索随机1w,17,4,流量最高,贵州制衣厂陈新明,1.0
52,查询省级党委领导人任职信息,2025搜索随机1w,17,4,流量最高,邓德禄贵州,1.0
52,查询省级党委领导人任职信息,2025搜索随机1w,17,4,随机,陕西省住建厅陈弢哪年人,1.0
1,搜索美女图片,2025搜索随机1w,38,6,流量最高,破面带土,111.0
1,搜索美女图片,2025搜索随机1w,38,6,流量最高,二毛和松松,19.0
1,搜索美女图片,2025搜索随机1w,38,6,流量最高,曹斐然泳衣身材太好了,15.0
1,搜索美女图片,2025搜索随机1w,38,6,随机,关成关美美美美虎虎,1.0
1,搜索美女图片,2025搜索随机1w,38,6,随机,拉尼凯亚超级星团,3.0
1,搜索美女图片,2025搜索随机1w,38,6,随机,二毛和松松,19.0
31,名单查询,2025搜索随机1w,143,125,流量最高,聂磊集团全部名单,17.0
31,名单查询,2025搜索随机1w,143,125,流量最高,金砖国家成员国名单,17.0
31,名单查询,2025搜索随机1w,143,125,流量最高,杨天真全部艺人名单,16.0
31,名单查询,2025搜索随机1w,143,125,随机,国家女领导全部名单,5.0
31,名单查询,2025搜索随机1w,143,125,随机,长宁区委常委班子名单,3.0
31,名单查询,2025搜索随机1w,143,125,随机,北票市公安局最新名单,3.0
6,人物简历查询,2025搜索随机1w,205,195,流量最高,十一世班神大师简历,45.0
6,人物简历查询,2025搜索随机1w,205,195,流量最高,东莞港万辉简历,15.0
6,人物简历查询,2025搜索随机1w,205,195,流量最高,江华简历,15.0
6,人物简历查询,2025搜索随机1w,205,195,随机,周弃决简历,2.0
6,人物简历查询,2025搜索随机1w,205,195,随机,重庆市谢才萍简历,2.0
6,人物简历查询,2025搜索随机1w,205,195,随机,武警吴双战简历,1.0
13,人物照片查询#13,2025搜索随机1w,30,27,流量最高,陈冲惊艳全身照,35.0
13,人物照片查询#13,2025搜索随机1w,30,27,流量最高,麦洁文年轻惊艳的照片,20.0
13,人物照片查询#13,2025搜索随机1w,30,27,流量最高,秀兰邓波儿的照片,20.0
13,人物照片查询#13,2025搜索随机1w,30,27,随机,麦洁文年轻惊艳的照片,20.0
13,人物照片查询#13,2025搜索随机1w,30,27,随机,毯毯杰克逊和波姬小丝太像了,1.0
13,人物照片查询#13,2025搜索随机1w,30,27,随机,郑宇吃丁妮的饭,1.0
4,领导班子成员名单查询,2025搜索随机1w,59,22,流量最高,G-Block成员,12.0
4,领导班子成员名单查询,2025搜索随机1w,59,22,流量最高,snh48黑龙江成员,3.0
4,领导班子成员名单查询,2025搜索随机1w,59,22,流量最高,寿光工信局班子成员,3.0
4,领导班子成员名单查询,2025搜索随机1w,59,22,随机,黄中石,2.0
4,领导班子成员名单查询,2025搜索随机1w,59,22,随机,张恺帆家族成员及历史贡献,1.0
4,领导班子成员名单查询,2025搜索随机1w,59,22,随机,朱勤天,1.0
8,个人简历查询,2025搜索随机1w,205,198,流量最高,黄勇个人简历介绍,689.0
8,个人简历查询,2025搜索随机1w,205,198,流量最高,冯治安个人简历,70.0
8,个人简历查询,2025搜索随机1w,205,198,流量最高,曲珊珊个人简历及资料,60.0
8,个人简历查询,2025搜索随机1w,205,198,随机,吴煜敏个人简历,1.0
8,个人简历查询,2025搜索随机1w,205,198,随机,湖北省卫生斌个人简历,1.0
8,个人简历查询,2025搜索随机1w,205,198,随机,魏仕君个人简历,1.0
33,人员名单查询,2025搜索随机1w,46,16,流量最高,金禾班长,8.0
33,人员名单查询,2025搜索随机1w,46,16,流量最高,曹全虎,6.0
33,人员名单查询,2025搜索随机1w,46,16,流量最高,祝绪丹五哈,5.0
33,人员名单查询,2025搜索随机1w,46,16,随机,gidle成员名韩文,1.0
33,人员名单查询,2025搜索随机1w,46,16,随机,雨敞坪镇博才何梓谦,2.0
33,人员名单查询,2025搜索随机1w,46,16,随机,韦姓官员名单大全,1.0
11,个人简历与成就查询,2025搜索随机1w,32,32,流量最高,特警张遇简历和经历,17.0
11,个人简历与成就查询,2025搜索随机1w,32,32,流量最高,林柏生,8.0
11,个人简历与成就查询,2025搜索随机1w,32,32,流量最高,如皋丁邦杰的荣誉与成就,4.0
11,个人简历与成就查询,2025搜索随机1w,32,32,随机,林松光简历和成就,1.0
11,个人简历与成就查询,2025搜索随机1w,32,32,随机,昌吉光华,3.0
11,个人简历与成就查询,2025搜索随机1w,32,32,随机,苍南县陈运清个人简历和成就,1.0
54,教师名单与简介查询,2025搜索随机1w,65,46,流量最高,鸿钧老祖,384.0
54,教师名单与简介查询,2025搜索随机1w,65,46,流量最高,夏思凝穿三角短裤,89.0
54,教师名单与简介查询,2025搜索随机1w,65,46,流量最高,扬秀平老师是教授吗,3.0
54,教师名单与简介查询,2025搜索随机1w,65,46,随机,沈音附中钢琴系老师有哪些,2.0
54,教师名单与简介查询,2025搜索随机1w,65,46,随机,吉林财经大学经济学院老师,3.0
54,教师名单与简介查询,2025搜索随机1w,65,46,随机,德化林朝阳,3.0
53,书记职务信息查询,2025搜索随机1w,76,4,流量最高,中江县苏柯嘉,3.0
53,书记职务信息查询,2025搜索随机1w,76,4,流量最高,中江县永兴镇金武村贪腐,1.0
53,书记职务信息查询,2025搜索随机1w,76,4,流量最高,陈强玉环县委办,1.0
53,书记职务信息查询,2025搜索随机1w,76,4,随机,张健交通运输部机关党委,1.0
15,解答原因类查询,2025搜索随机1w,103,97,流量最高,李莲英是几品官职,39.0
15,解答原因类查询,2025搜索随机1w,103,97,流量最高,奥古斯丁哈德里希,33.0
15,解答原因类查询,2025搜索随机1w,103,97,流量最高,马廷强为什么只喜欢黎姿呢,15.0
15,解答原因类查询,2025搜索随机1w,103,97,随机,为什么拉布布会火爆全网吗,1.0
15,解答原因类查询,2025搜索随机1w,103,97,随机,张超为什么和李静结婚,2.0
15,解答原因类查询,2025搜索随机1w,103,97,随机,星月恶魔眼,1.0
12,人物照片查询#12,2025搜索随机1w,136,122,流量最高,宁国府,263.0
12,人物照片查询#12,2025搜索随机1w,136,122,流量最高,撒贝宁李白一家四口近况照片,49.0
12,人物照片查询#12,2025搜索随机1w,136,122,流量最高,方大树一家四口照片,48.0
12,人物照片查询#12,2025搜索随机1w,136,122,随机,蔡秀彬戴眼镜,1.0
12,人物照片查询#12,2025搜索随机1w,136,122,随机,姜黎黎一家4口人照片高清,7.0
12,人物照片查询#12,2025搜索随机1w,136,122,随机,袁之现状照片,1.0
42,查询机构职务负责人及人员信息,2025搜索随机1w,115,104,流量最高,马清水,14.0
42,查询机构职务负责人及人员信息,2025搜索随机1w,115,104,流量最高,枣庄孔令东,11.0
42,查询机构职务负责人及人员信息,2025搜索随机1w,115,104,流量最高,自治区发改委主任,10.0
42,查询机构职务负责人及人员信息,2025搜索随机1w,115,104,随机,曲建济宁,1.0
42,查询机构职务负责人及人员信息,2025搜索随机1w,115,104,随机,枣庄市团委办公室主任,1.0
42,查询机构职务负责人及人员信息,2025搜索随机1w,115,104,随机,山东画院创作部主任王磐德简历,1.0
56,老师信息查询,2025搜索随机1w,59,49,流量最高,抖音上嚎老师真名叫啥,32.0
56,老师信息查询,2025搜索随机1w,59,49,流量最高,杨昌济的老师,14.0
56,老师信息查询,2025搜索随机1w,59,49,流量最高,赵爽老师,4.0
56,老师信息查询,2025搜索随机1w,59,49,随机,长春二中老师简介,1.0
56,老师信息查询,2025搜索随机1w,59,49,随机,石鹰老师,1.0
