外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
非人物类目浏览或不可解析查询,2026搜索随机1w,助手随机1k,1349,147,0.1834,0.155,True,查询实体百科信息,57.45,查询实体百科信息,59.86,True
非人物类目浏览或不可解析查询,2026搜索随机1w,助手语音头部1k,1349,210,0.5444,0.1374,True,查询实体百科信息,57.45,人名查询,58.57,False
非人物类目浏览或不可解析查询,2026搜索随机1w,助手语音随机1k,1349,174,0.1591,0.1412,True,查询实体百科信息,57.45,查询实体百科信息,56.32,True
非人物类目浏览或不可解析查询,助手头部1k,助手随机1k,147,147,0.3878,0.2041,True,查询实体百科信息,37.41,查询实体百科信息,59.86,True
非人物类目浏览或不可解析查询,助手头部1k,助手语音头部1k,147,210,0.4306,0.196,True,查询实体百科信息,37.41,人名查询,58.57,False
非人物类目浏览或不可解析查询,助手头部1k,助手语音随机1k,147,174,0.2773,0.1902,True,查询实体百科信息,37.41,查询实体百科信息,56.32,True
非人物类目浏览或不可解析查询,助手随机1k,助手语音头部1k,147,210,0.6483,0.2015,True,查询实体百科信息,59.86,人名查询,58.57,False
非人物类目浏览或不可解析查询,助手随机1k,助手语音随机1k,147,174,0.2041,0.1942,True,查询实体百科信息,59.86,查询实体百科信息,56.32,True
非人物类目浏览或不可解析查询,助手语音头部1k,助手语音随机1k,210,174,0.479,0.1767,True,人名查询,58.57,查询实体百科信息,56.32,False
职务任免与现职级别核查,2025搜索,2025搜索随机1w,373,1048,0.4528,0.1066,True,查询实体百科信息,32.17,查询实体百科信息,57.82,True
职务任免与现职级别核查,2025搜索,2026搜索,373,197,0.1649,0.1545,True,查询实体百科信息,32.17,查询实体百科信息,27.92,True
职务任免与现职级别核查,2025搜索,2026搜索随机1w,373,1188,0.4116,0.1094,True,查询实体百科信息,32.17,查询实体百科信息,52.61,True
职务任免与现职级别核查,2025搜索,助手随机1k,373,140,0.514,0.1746,True,查询实体百科信息,32.17,查询实体百科信息,59.29,True
职务任免与现职级别核查,2025搜索,助手语音随机1k,373,100,0.3715,0.1959,True,查询实体百科信息,32.17,查询实体百科信息,49.0,True
职务任免与现职级别核查,2025搜索随机1w,2026搜索,1048,197,0.4633,0.1403,True,查询实体百科信息,57.82,查询实体百科信息,27.92,True
职务任免与现职级别核查,2025搜索随机1w,2026搜索随机1w,1048,1188,0.0794,0.0741,True,查询实体百科信息,57.82,查询实体百科信息,52.61,True
职务任免与现职级别核查,2025搜索随机1w,助手随机1k,1048,140,0.1548,0.1515,True,查询实体百科信息,57.82,查询实体百科信息,59.29,True
职务任免与现职级别核查,2025搜索随机1w,助手语音随机1k,1048,100,0.1546,0.1767,False,查询实体百科信息,57.82,查询实体百科信息,49.0,True
职务任免与现职级别核查,2026搜索,2026搜索随机1w,197,1188,0.4382,0.1402,True,查询实体百科信息,27.92,查询实体百科信息,52.61,True
职务任免与现职级别核查,2026搜索,助手随机1k,197,140,0.5373,0.2092,True,查询实体百科信息,27.92,查询实体百科信息,59.29,True
职务任免与现职级别核查,2026搜索,助手语音随机1k,197,100,0.3901,0.2249,True,查询实体百科信息,27.92,查询实体百科信息,49.0,True
职务任免与现职级别核查,2026搜索随机1w,助手随机1k,1188,140,0.1998,0.1632,True,查询实体百科信息,52.61,查询实体百科信息,59.29,True
职务任免与现职级别核查,2026搜索随机1w,助手语音随机1k,1188,100,0.121,0.1886,False,查询实体百科信息,52.61,查询实体百科信息,49.0,True
职务任免与现职级别核查,助手随机1k,助手语音随机1k,140,100,0.2543,0.2244,True,查询实体百科信息,59.29,查询实体百科信息,49.0,True
指定平台页面导航或平台互动,2025搜索,2025搜索随机1w,61,69,0.1884,0.1287,True,查询实体百科信息,100.0,查询实体百科信息,81.16,True
指定平台页面导航或平台互动,2025搜索,2026搜索,61,861,0.1254,0.0875,True,查询实体百科信息,100.0,查询实体百科信息,87.46,True
指定平台页面导航或平台互动,2025搜索,2026搜索随机1w,61,88,0.1136,0.092,True,查询实体百科信息,100.0,查询实体百科信息,88.64,True
指定平台页面导航或平台互动,2025搜索随机1w,2026搜索,69,861,0.1861,0.1019,True,查询实体百科信息,81.16,查询实体百科信息,87.46,True
指定平台页面导航或平台互动,2025搜索随机1w,2026搜索随机1w,69,88,0.1202,0.1492,False,查询实体百科信息,81.16,查询实体百科信息,88.64,True
指定平台页面导航或平台互动,2026搜索,2026搜索随机1w,861,88,0.089,0.0846,True,查询实体百科信息,87.46,查询实体百科信息,88.64,True
人物简介履历资料查询,2025搜索,2025搜索随机1w,1089,1120,0.2482,0.0583,True,查询实体百科信息,63.91,查询实体百科信息,49.11,True
人物简介履历资料查询,2025搜索,2026搜索,1089,2720,0.1287,0.0423,True,查询实体百科信息,63.91,查询实体百科信息,73.64,True
人物简介履历资料查询,2025搜索,2026搜索随机1w,1089,1110,0.3293,0.0631,True,查询实体百科信息,63.91,查询实体百科信息,43.33,True
人物简介履历资料查询,2025搜索,助手头部1k,1089,49,0.1545,0.1605,False,查询实体百科信息,63.91,查询实体百科信息,71.43,True
人物简介履历资料查询,2025搜索,助手随机1k,1089,57,0.2006,0.1689,True,查询实体百科信息,63.91,查询实体百科信息,63.16,True
人物简介履历资料查询,2025搜索,助手语音随机1k,1089,48,0.3791,0.17,True,查询实体百科信息,63.91,查询实体百科信息,39.58,True
人物简介履历资料查询,2025搜索随机1w,2026搜索,1120,2720,0.3045,0.0481,True,查询实体百科信息,49.11,查询实体百科信息,73.64,True
人物简介履历资料查询,2025搜索随机1w,2026搜索随机1w,1120,1110,0.0936,0.0638,True,查询实体百科信息,49.11,查询实体百科信息,43.33,True
人物简介履历资料查询,2025搜索随机1w,助手头部1k,1120,49,0.2909,0.2244,True,查询实体百科信息,49.11,查询实体百科信息,71.43,True
人物简介履历资料查询,2025搜索随机1w,助手随机1k,1120,57,0.3013,0.2022,True,查询实体百科信息,49.11,查询实体百科信息,63.16,True
人物简介履历资料查询,2025搜索随机1w,助手语音随机1k,1120,48,0.2039,0.2197,False,查询实体百科信息,49.11,查询实体百科信息,39.58,True
人物简介履历资料查询,2026搜索,2026搜索随机1w,2720,1110,0.3832,0.0444,True,查询实体百科信息,73.64,查询实体百科信息,43.33,True
人物简介履历资料查询,2026搜索,助手头部1k,2720,49,0.089,0.1441,False,查询实体百科信息,73.64,查询实体百科信息,71.43,True
人物简介履历资料查询,2026搜索,助手随机1k,2720,57,0.2107,0.1445,True,查询实体百科信息,73.64,查询实体百科信息,63.16,True
人物简介履历资料查询,2026搜索,助手语音随机1k,2720,48,0.4332,0.1566,True,查询实体百科信息,73.64,查询实体百科信息,39.58,True
人物简介履历资料查询,2026搜索随机1w,助手头部1k,1110,49,0.3685,0.2204,True,查询实体百科信息,43.33,查询实体百科信息,71.43,True
人物简介履历资料查询,2026搜索随机1w,助手随机1k,1110,57,0.3489,0.2107,True,查询实体百科信息,43.33,查询实体百科信息,63.16,True
人物简介履历资料查询,2026搜索随机1w,助手语音随机1k,1110,48,0.1678,0.2201,False,查询实体百科信息,43.33,查询实体百科信息,39.58,True
人物简介履历资料查询,助手头部1k,助手随机1k,49,57,0.164,0.2357,False,查询实体百科信息,71.43,查询实体百科信息,63.16,True
人物简介履历资料查询,助手头部1k,助手语音随机1k,49,48,0.4192,0.2764,True,查询实体百科信息,71.43,查询实体百科信息,39.58,True
人物简介履历资料查询,助手随机1k,助手语音随机1k,57,48,0.4156,0.2862,True,查询实体百科信息,63.16,查询实体百科信息,39.58,True
由作品或角色反向解析人物,2025搜索,2025搜索随机1w,80,290,0.0409,0.1603,False,查询实体百科信息,55.0,查询实体百科信息,55.17,True
由作品或角色反向解析人物,2025搜索,2026搜索,80,53,0.1347,0.204,False,查询实体百科信息,55.0,查询人物身份及关系,49.06,False
由作品或角色反向解析人物,2025搜索,2026搜索随机1w,80,242,0.0753,0.1833,False,查询实体百科信息,55.0,查询实体百科信息,50.0,True
由作品或角色反向解析人物,2025搜索,助手随机1k,80,34,0.1434,0.2525,False,查询实体百科信息,55.0,查询实体百科信息,61.76,True
由作品或角色反向解析人物,2025搜索,助手语音随机1k,80,49,0.1102,0.2031,False,查询实体百科信息,55.0,查询实体百科信息,46.94,True
由作品或角色反向解析人物,2025搜索随机1w,2026搜索,290,53,0.1472,0.1884,False,查询实体百科信息,55.17,查询人物身份及关系,49.06,False
由作品或角色反向解析人物,2025搜索随机1w,2026搜索随机1w,290,242,0.0828,0.1255,False,查询实体百科信息,55.17,查询实体百科信息,50.0,True
由作品或角色反向解析人物,2025搜索随机1w,助手随机1k,290,34,0.1404,0.2356,False,查询实体百科信息,55.17,查询实体百科信息,61.76,True
由作品或角色反向解析人物,2025搜索随机1w,助手语音随机1k,290,49,0.1237,0.1816,False,查询实体百科信息,55.17,查询实体百科信息,46.94,True
由作品或角色反向解析人物,2026搜索,2026搜索随机1w,53,242,0.1174,0.1901,False,查询人物身份及关系,49.06,查询实体百科信息,50.0,False
由作品或角色反向解析人物,2026搜索,助手随机1k,53,34,0.2531,0.2592,False,查询人物身份及关系,49.06,查询实体百科信息,61.76,False
由作品或角色反向解析人物,2026搜索,助手语音随机1k,53,49,0.0574,0.2176,False,查询人物身份及关系,49.06,查询实体百科信息,46.94,False
由作品或角色反向解析人物,2026搜索随机1w,助手随机1k,242,34,0.1976,0.2478,False,查询实体百科信息,50.0,查询实体百科信息,61.76,True
由作品或角色反向解析人物,2026搜索随机1w,助手语音随机1k,242,49,0.0928,0.2112,False,查询实体百科信息,50.0,查询实体百科信息,46.94,True
由作品或角色反向解析人物,助手随机1k,助手语音随机1k,34,49,0.2071,0.2504,False,查询实体百科信息,61.76,查询实体百科信息,46.94,True
人物名单与条件式人物列表查询,2025搜索,2025搜索随机1w,155,723,0.2437,0.1837,True,查询实体百科信息,30.97,查询实体百科信息,34.44,True
人物名单与条件式人物列表查询,2025搜索,2026搜索,155,220,0.2258,0.1887,True,查询实体百科信息,30.97,查询实体百科信息,41.82,True
人物名单与条件式人物列表查询,2025搜索,2026搜索随机1w,155,772,0.224,0.1733,True,查询实体百科信息,30.97,查询实体百科信息,34.33,True
人物名单与条件式人物列表查询,2025搜索,助手随机1k,155,97,0.3745,0.2805,True,查询实体百科信息,30.97,查询实体百科信息,54.64,True
人物名单与条件式人物列表查询,2025搜索,助手语音随机1k,155,60,0.3699,0.2847,True,查询实体百科信息,30.97,查询实体百科信息,53.33,True
人物名单与条件式人物列表查询,2025搜索随机1w,2026搜索,723,220,0.2461,0.1553,True,查询实体百科信息,34.44,查询实体百科信息,41.82,True
人物名单与条件式人物列表查询,2025搜索随机1w,2026搜索随机1w,723,772,0.0783,0.1027,False,查询实体百科信息,34.44,查询实体百科信息,34.33,True
人物名单与条件式人物列表查询,2025搜索随机1w,助手随机1k,723,97,0.3315,0.2071,True,查询实体百科信息,34.44,查询实体百科信息,54.64,True
人物名单与条件式人物列表查询,2025搜索随机1w,助手语音随机1k,723,60,0.3281,0.2609,True,查询实体百科信息,34.44,查询实体百科信息,53.33,True
人物名单与条件式人物列表查询,2026搜索,2026搜索随机1w,220,772,0.2424,0.1491,True,查询实体百科信息,41.82,查询实体百科信息,34.33,True
人物名单与条件式人物列表查询,2026搜索,助手随机1k,220,97,0.3026,0.2352,True,查询实体百科信息,41.82,查询实体百科信息,54.64,True
人物名单与条件式人物列表查询,2026搜索,助手语音随机1k,220,60,0.2742,0.2608,True,查询实体百科信息,41.82,查询实体百科信息,53.33,True
人物名单与条件式人物列表查询,2026搜索随机1w,助手随机1k,772,97,0.3497,0.2086,True,查询实体百科信息,34.33,查询实体百科信息,54.64,True
人物名单与条件式人物列表查询,2026搜索随机1w,助手语音随机1k,772,60,0.324,0.2578,True,查询实体百科信息,34.33,查询实体百科信息,53.33,True
人物名单与条件式人物列表查询,助手随机1k,助手语音随机1k,97,60,0.2335,0.3082,False,查询实体百科信息,54.64,查询实体百科信息,53.33,True
亲属关系与家庭背景查询,2025搜索,2025搜索随机1w,166,602,0.1237,0.1218,True,查询实体百科信息,76.51,查询实体百科信息,68.77,True
亲属关系与家庭背景查询,2025搜索,2026搜索,166,95,0.0649,0.1336,False,查询实体百科信息,76.51,查询实体百科信息,78.95,True
亲属关系与家庭背景查询,2025搜索,2026搜索随机1w,166,542,0.1323,0.1205,True,查询实体百科信息,76.51,查询实体百科信息,69.56,True
亲属关系与家庭背景查询,2025搜索,助手头部1k,166,61,0.1694,0.1469,True,查询实体百科信息,76.51,查询实体百科信息,90.16,True
亲属关系与家庭背景查询,2025搜索,助手随机1k,166,97,0.1318,0.1568,False,查询实体百科信息,76.51,查询实体百科信息,78.35,True
亲属关系与家庭背景查询,2025搜索,助手语音随机1k,166,71,0.1308,0.1594,False,查询实体百科信息,76.51,查询实体百科信息,73.24,True
亲属关系与家庭背景查询,2025搜索随机1w,2026搜索,602,95,0.1167,0.1459,False,查询实体百科信息,68.77,查询实体百科信息,78.95,True
亲属关系与家庭背景查询,2025搜索随机1w,2026搜索随机1w,602,542,0.0609,0.0822,False,查询实体百科信息,68.77,查询实体百科信息,69.56,True
亲属关系与家庭背景查询,2025搜索随机1w,助手头部1k,602,61,0.2318,0.1764,True,查询实体百科信息,68.77,查询实体百科信息,90.16,True
亲属关系与家庭背景查询,2025搜索随机1w,助手随机1k,602,97,0.1744,0.1542,True,查询实体百科信息,68.77,查询实体百科信息,78.35,True
亲属关系与家庭背景查询,2025搜索随机1w,助手语音随机1k,602,71,0.1397,0.1796,False,查询实体百科信息,68.77,查询实体百科信息,73.24,True
亲属关系与家庭背景查询,2026搜索,2026搜索随机1w,95,542,0.1249,0.1478,False,查询实体百科信息,78.95,查询实体百科信息,69.56,True
亲属关系与家庭背景查询,2026搜索,助手头部1k,95,61,0.145,0.1508,False,查询实体百科信息,78.95,查询实体百科信息,90.16,True
亲属关系与家庭背景查询,2026搜索,助手随机1k,95,97,0.1334,0.1606,False,查询实体百科信息,78.95,查询实体百科信息,78.35,True
亲属关系与家庭背景查询,2026搜索,助手语音随机1k,95,71,0.1692,0.1835,False,查询实体百科信息,78.95,查询实体百科信息,73.24,True
亲属关系与家庭背景查询,2026搜索随机1w,助手头部1k,542,61,0.2206,0.169,True,查询实体百科信息,69.56,查询实体百科信息,90.16,True
亲属关系与家庭背景查询,2026搜索随机1w,助手随机1k,542,97,0.1817,0.1523,True,查询实体百科信息,69.56,查询实体百科信息,78.35,True
亲属关系与家庭背景查询,2026搜索随机1w,助手语音随机1k,542,71,0.1485,0.173,False,查询实体百科信息,69.56,查询实体百科信息,73.24,True
亲属关系与家庭背景查询,助手头部1k,助手随机1k,61,97,0.1486,0.1674,False,查询实体百科信息,90.16,查询实体百科信息,78.35,True
亲属关系与家庭背景查询,助手头部1k,助手语音随机1k,61,71,0.1856,0.1831,True,查询实体百科信息,90.16,查询实体百科信息,73.24,True
亲属关系与家庭背景查询,助手随机1k,助手语音随机1k,97,71,0.1233,0.1869,False,查询实体百科信息,78.35,查询实体百科信息,73.24,True
人物照片图集查询,2025搜索,2025搜索随机1w,86,241,0.3657,0.1715,True,人物及角色图片查询,63.95,人物照片查询,45.64,False
人物照片图集查询,2025搜索,2026搜索,86,63,0.2268,0.1942,True,人物及角色图片查询,63.95,人物及角色图片查询,41.27,True
人物照片图集查询,2025搜索,2026搜索随机1w,86,209,0.3053,0.1659,True,人物及角色图片查询,63.95,人物照片查询,49.28,False
人物照片图集查询,2025搜索随机1w,2026搜索,241,63,0.3188,0.2007,True,人物照片查询,45.64,人物及角色图片查询,41.27,False
人物照片图集查询,2025搜索随机1w,2026搜索随机1w,241,209,0.1309,0.1343,False,人物照片查询,45.64,人物照片查询,49.28,True
人物照片图集查询,2026搜索,2026搜索随机1w,63,209,0.2584,0.193,True,人物及角色图片查询,41.27,人物照片查询,49.28,False
人物相关原因与解释查询,2025搜索随机1w,2026搜索随机1w,99,83,0.1957,0.2011,False,解答原因类查询,51.52,解答原因类查询,67.47,True
人物相关原因与解释查询,2025搜索随机1w,助手随机1k,99,30,0.3323,0.3021,True,解答原因类查询,51.52,查询实体百科信息,50.0,False
人物相关原因与解释查询,2026搜索随机1w,助手随机1k,83,30,0.4655,0.2581,True,解答原因类查询,67.47,查询实体百科信息,50.0,False
虚构角色剧情与设定查询,2025搜索,2025搜索随机1w,108,537,0.231,0.1469,True,查询实体百科信息,57.41,查询实体百科信息,68.9,True
虚构角色剧情与设定查询,2025搜索,2026搜索,108,44,0.1465,0.2467,False,查询实体百科信息,57.41,查询实体百科信息,61.36,True
虚构角色剧情与设定查询,2025搜索,2026搜索随机1w,108,402,0.2141,0.1582,True,查询实体百科信息,57.41,查询实体百科信息,68.41,True
虚构角色剧情与设定查询,2025搜索,助手随机1k,108,50,0.2641,0.2479,True,查询实体百科信息,57.41,查询实体百科信息,66.0,True
虚构角色剧情与设定查询,2025搜索,助手语音随机1k,108,74,0.1867,0.2223,False,查询实体百科信息,57.41,查询实体百科信息,59.46,True
虚构角色剧情与设定查询,2025搜索随机1w,2026搜索,537,44,0.2359,0.2202,True,查询实体百科信息,68.9,查询实体百科信息,61.36,True
虚构角色剧情与设定查询,2025搜索随机1w,2026搜索随机1w,537,402,0.0786,0.0968,False,查询实体百科信息,68.9,查询实体百科信息,68.41,True
虚构角色剧情与设定查询,2025搜索随机1w,助手随机1k,537,50,0.1952,0.2199,False,查询实体百科信息,68.9,查询实体百科信息,66.0,True
虚构角色剧情与设定查询,2025搜索随机1w,助手语音随机1k,537,74,0.1339,0.1713,False,查询实体百科信息,68.9,查询实体百科信息,59.46,True
虚构角色剧情与设定查询,2026搜索,2026搜索随机1w,44,402,0.2116,0.2194,False,查询实体百科信息,61.36,查询实体百科信息,68.41,True
虚构角色剧情与设定查询,2026搜索,助手随机1k,44,50,0.19,0.2865,False,查询实体百科信息,61.36,查询实体百科信息,66.0,True
虚构角色剧情与设定查询,2026搜索,助手语音随机1k,44,74,0.1966,0.2691,False,查询实体百科信息,61.36,查询实体百科信息,59.46,True
虚构角色剧情与设定查询,2026搜索随机1w,助手随机1k,402,50,0.2006,0.2085,False,查询实体百科信息,68.41,查询实体百科信息,66.0,True
虚构角色剧情与设定查询,2026搜索随机1w,助手语音随机1k,402,74,0.1555,0.1865,False,查询实体百科信息,68.41,查询实体百科信息,59.46,True
虚构角色剧情与设定查询,助手随机1k,助手语音随机1k,50,74,0.1962,0.2649,False,查询实体百科信息,66.0,查询实体百科信息,59.46,True
人物评价与对比观点查询,2025搜索随机1w,2026搜索随机1w,163,145,0.1654,0.1566,True,查询实体百科信息,69.33,查询实体百科信息,64.14,True
人物评价与对比观点查询,2025搜索随机1w,助手头部1k,163,30,0.2243,0.2556,False,查询实体百科信息,69.33,查询实体百科信息,76.67,True
人物评价与对比观点查询,2025搜索随机1w,助手随机1k,163,64,0.1485,0.2095,False,查询实体百科信息,69.33,查询实体百科信息,68.75,True
人物评价与对比观点查询,2026搜索随机1w,助手头部1k,145,30,0.2908,0.2507,True,查询实体百科信息,64.14,查询实体百科信息,76.67,True
人物评价与对比观点查询,2026搜索随机1w,助手随机1k,145,64,0.2391,0.1956,True,查询实体百科信息,64.14,查询实体百科信息,68.75,True
人物评价与对比观点查询,助手头部1k,助手随机1k,30,64,0.25,0.2554,False,查询实体百科信息,76.67,查询实体百科信息,68.75,True
人物单项属性事实查询,2025搜索,2025搜索随机1w,114,358,0.0666,0.1029,False,查询实体百科信息,90.35,查询实体百科信息,86.59,True
人物单项属性事实查询,2025搜索,2026搜索,114,177,0.0816,0.1008,False,查询实体百科信息,90.35,查询实体百科信息,87.01,True
人物单项属性事实查询,2025搜索,2026搜索随机1w,114,399,0.0977,0.1091,False,查询实体百科信息,90.35,查询实体百科信息,84.71,True
人物单项属性事实查询,2025搜索,助手随机1k,114,70,0.1561,0.1397,True,查询实体百科信息,90.35,查询实体百科信息,78.57,True
人物单项属性事实查询,2025搜索,助手语音随机1k,114,67,0.0606,0.1167,False,查询实体百科信息,90.35,查询实体百科信息,88.06,True
人物单项属性事实查询,2025搜索随机1w,2026搜索,358,177,0.089,0.0909,False,查询实体百科信息,86.59,查询实体百科信息,87.01,True
人物单项属性事实查询,2025搜索随机1w,2026搜索随机1w,358,399,0.0515,0.077,False,查询实体百科信息,86.59,查询实体百科信息,84.71,True
人物单项属性事实查询,2025搜索随机1w,助手随机1k,358,70,0.1333,0.1389,False,查询实体百科信息,86.59,查询实体百科信息,78.57,True
人物单项属性事实查询,2025搜索随机1w,助手语音随机1k,358,67,0.0484,0.1318,False,查询实体百科信息,86.59,查询实体百科信息,88.06,True
人物单项属性事实查询,2026搜索,2026搜索随机1w,177,399,0.0977,0.0977,True,查询实体百科信息,87.01,查询实体百科信息,84.71,True
人物单项属性事实查询,2026搜索,助手随机1k,177,70,0.1631,0.1492,True,查询实体百科信息,87.01,查询实体百科信息,78.57,True
人物单项属性事实查询,2026搜索,助手语音随机1k,177,67,0.096,0.1304,False,查询实体百科信息,87.01,查询实体百科信息,88.06,True
人物单项属性事实查询,2026搜索随机1w,助手随机1k,399,70,0.1441,0.1454,False,查询实体百科信息,84.71,查询实体百科信息,78.57,True
人物单项属性事实查询,2026搜索随机1w,助手语音随机1k,399,67,0.0803,0.1389,False,查询实体百科信息,84.71,查询实体百科信息,88.06,True
