key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
PORTRAIT_IMAGE_REQUEST__3,PORTRAIT_IMAGE_REQUEST__3,177,39964,0.443,17,3838,0.443,0.0,-0.18,0.272,False,两界面都有,,,,8.76
POST_TENURE_AND_MOVE_RESOLUTION__5,POST_TENURE_AND_MOVE_RESOLUTION__5,217,39964,0.543,22,3838,0.573,0.03,-0.179,0.331,False,两界面都有,,,,9.21
OFFICIAL_DOCUMENT_RETRIEVAL__1,OFFICIAL_DOCUMENT_RETRIEVAL__1,18,39964,0.045,3,3838,0.078,0.033,-0.025,0.185,False,两界面都有,,,,14.29
SCANDAL_BLACK_MATERIAL_CONSUMPTION__1,SCANDAL_BLACK_MATERIAL_CONSUMPTION__1,2,39964,0.005,2,3838,0.052,0.047,0.007,0.185,True,两界面都有,,,,50.0
BARE_NAME_DEFAULT_LOOKUP__2,BARE_NAME_DEFAULT_LOOKUP__2,3078,39964,7.702,298,3838,7.764,0.063,-0.785,0.989,False,两界面都有,,,,8.83
RELATION_AND_FAMILY_LOOKUP__1,RELATION_AND_FAMILY_LOOKUP__1,138,39964,0.345,16,3838,0.417,0.072,-0.1,0.336,False,两界面都有,,,,10.39
DEATH_VERIFICATION__1,DEATH_VERIFICATION__1,11,39964,0.028,4,3838,0.104,0.077,0.009,0.241,True,两界面都有,,,,26.67
HARD_REFUSE_ILLICIT_IMAGERY_REQUEST__1,HARD_REFUSE_ILLICIT_IMAGERY_REQUEST__1,13,39964,0.033,5,3838,0.13,0.098,0.02,0.273,True,两界面都有,,,,27.78
RELATION_AND_FAMILY_LOOKUP__2,RELATION_AND_FAMILY_LOOKUP__2,227,39964,0.568,26,3838,0.677,0.109,-0.119,0.43,False,两界面都有,,,,10.28
SINGLE_ATTRIBUTE_FACTOID__3,SINGLE_ATTRIBUTE_FACTOID__3,76,39964,0.19,12,3838,0.313,0.122,-0.019,0.359,False,两界面都有,,,,13.64
PRIVATE_INDIVIDUAL_DATA_PROBE__2,PRIVATE_INDIVIDUAL_DATA_PROBE__2,140,39964,0.35,20,3838,0.521,0.171,-0.023,0.458,False,两界面都有,,,,12.5
ADULT_SEXUALIZED_IMAGE_BROWSE__1,ADULT_SEXUALIZED_IMAGE_BROWSE__1,46,39964,0.115,11,3838,0.287,0.172,0.039,0.399,True,两界面都有,,,,19.3
PRIVATE_INDIVIDUAL_DATA_PROBE__1,PRIVATE_INDIVIDUAL_DATA_PROBE__1,166,39964,0.415,23,3838,0.599,0.184,-0.027,0.488,False,两界面都有,,,,12.17
EVALUATION_OPINION_LOOKUP__2,EVALUATION_OPINION_LOOKUP__2,52,39964,0.13,13,3838,0.339,0.209,0.062,0.451,True,两界面都有,,,,20.0
SINGLE_ATTRIBUTE_FACTOID__5,SINGLE_ATTRIBUTE_FACTOID__5,74,39964,0.185,16,3838,0.417,0.232,0.065,0.494,True,两界面都有,,,,17.78
SINGLE_ATTRIBUTE_FACTOID__1,SINGLE_ATTRIBUTE_FACTOID__1,192,39964,0.48,28,3838,0.73,0.249,0.013,0.578,True,两界面都有,,,,12.73
CURRENT_STATUS_TRACKING__1,CURRENT_STATUS_TRACKING__1,43,39964,0.108,14,3838,0.365,0.257,0.105,0.505,True,两界面都有,,,,24.56
FICTIONAL_PLOT_SETTING_LOOKUP__1,FICTIONAL_PLOT_SETTING_LOOKUP__1,585,39964,1.464,70,3838,1.824,0.36,-0.037,0.847,False,两界面都有,,,,10.69
RELATION_AND_FAMILY_LOOKUP__3,RELATION_AND_FAMILY_LOOKUP__3,361,39964,0.903,49,3838,1.277,0.373,0.049,0.79,True,两界面都有,,,,11.95
REVERSE_ENTITY_RESOLUTION__2,REVERSE_ENTITY_RESOLUTION__2,202,39964,0.505,36,3838,0.938,0.433,0.162,0.796,True,两界面都有,,,,15.13
RELATION_AND_FAMILY_LOOKUP__4,RELATION_AND_FAMILY_LOOKUP__4,334,39964,0.836,49,3838,1.277,0.441,0.117,0.857,True,两界面都有,,,,12.79
SINGLE_ATTRIBUTE_FACTOID__2,SINGLE_ATTRIBUTE_FACTOID__2,216,39964,0.54,45,3838,1.172,0.632,0.327,1.03,True,两界面都有,,,,17.24
SINGLE_ATTRIBUTE_FACTOID__4,SINGLE_ATTRIBUTE_FACTOID__4,309,39964,0.773,57,3838,1.485,0.712,0.363,1.154,True,两界面都有,,,,15.57
FICTIONAL_PLOT_SETTING_LOOKUP__2,FICTIONAL_PLOT_SETTING_LOOKUP__2,506,39964,1.266,83,3838,2.163,0.896,0.466,1.417,True,两界面都有,,,,14.09
CAUSAL_EXPLANATION__1,CAUSAL_EXPLANATION__1,201,39964,0.503,56,3838,1.459,0.956,0.614,1.392,True,两界面都有,,,,21.79
REVERSE_ENTITY_RESOLUTION__1,REVERSE_ENTITY_RESOLUTION__1,463,39964,1.159,88,3838,2.293,1.134,0.692,1.667,True,两界面都有,,,,15.97
PERSON_LIST_LOOKUP__2,PERSON_LIST_LOOKUP__2,852,39964,2.132,129,3838,3.361,1.229,0.684,1.863,True,两界面都有,,,,13.15
RELATION_AND_FAMILY_LOOKUP__5,RELATION_AND_FAMILY_LOOKUP__5,345,39964,0.863,92,3838,2.397,1.534,1.085,2.074,True,两界面都有,,,,21.05
BARE_NAME_DEFAULT_LOOKUP__4,BARE_NAME_DEFAULT_LOOKUP__4,3374,39964,8.443,399,3838,10.396,1.953,0.987,2.994,True,两界面都有,,,,10.58
POST_TENURE_AND_MOVE_RESOLUTION__2,POST_TENURE_AND_MOVE_RESOLUTION__2,522,39964,1.306,128,3838,3.335,2.029,1.493,2.654,True,两界面都有,,,,19.69
EVALUATION_OPINION_LOOKUP__1,EVALUATION_OPINION_LOOKUP__1,279,39964,0.698,116,3838,3.022,2.324,1.82,2.92,True,两界面都有,,,,29.37
OUT_OF_SCOPE_OR_UNPARSEABLE__1,OUT_OF_SCOPE_OR_UNPARSEABLE__1,4111,39964,10.287,650,3838,16.936,6.649,5.457,7.904,True,两界面都有,,,,13.65
