外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
人物信息查询,2025搜索随机1w,助手语音随机1k,5033,482,0.2119,0.0889,True,裸名人物默认身份查询,24.7,非人物类目浏览或不可解析查询,20.33,False
人物信息查询,2026搜索,2026搜索随机1w,3943,5001,0.5886,0.0384,True,人物简介履历资料查询,50.8,裸名人物默认身份查询,28.47,False
人物信息查询,2026搜索,助手头部1k,3943,288,0.5559,0.0947,True,人物简介履历资料查询,50.8,非人物类目浏览或不可解析查询,19.1,False
人物信息查询,2026搜索,助手随机1k,3943,571,0.7038,0.0715,True,人物简介履历资料查询,50.8,非人物类目浏览或不可解析查询,15.41,False
人物信息查询,2026搜索,助手语音头部1k,3943,154,0.6366,0.1177,True,人物简介履历资料查询,50.8,裸名人物默认身份查询,35.06,False
人物信息查询,2026搜索,助手语音随机1k,3943,482,0.659,0.0752,True,人物简介履历资料查询,50.8,非人物类目浏览或不可解析查询,20.33,False
人物信息查询,2026搜索随机1w,助手头部1k,5001,288,0.2817,0.1056,True,裸名人物默认身份查询,28.47,非人物类目浏览或不可解析查询,19.1,False
人物信息查询,2026搜索随机1w,助手随机1k,5001,571,0.2731,0.0813,True,裸名人物默认身份查询,28.47,非人物类目浏览或不可解析查询,15.41,False
人物信息查询,2026搜索随机1w,助手语音头部1k,5001,154,0.2398,0.1492,True,裸名人物默认身份查询,28.47,裸名人物默认身份查询,35.06,True
人物信息查询,2026搜索随机1w,助手语音随机1k,5001,482,0.2389,0.0897,True,裸名人物默认身份查询,28.47,非人物类目浏览或不可解析查询,20.33,False
人物信息查询,助手头部1k,助手随机1k,288,571,0.2626,0.1366,True,非人物类目浏览或不可解析查询,19.1,非人物类目浏览或不可解析查询,15.41,True
人物信息查询,助手头部1k,助手语音头部1k,288,154,0.3902,0.1914,True,非人物类目浏览或不可解析查询,19.1,裸名人物默认身份查询,35.06,False
人物信息查询,助手头部1k,助手语音随机1k,288,482,0.2508,0.1398,True,非人物类目浏览或不可解析查询,19.1,非人物类目浏览或不可解析查询,20.33,True
人物信息查询,助手随机1k,助手语音头部1k,571,154,0.4119,0.1772,True,非人物类目浏览或不可解析查询,15.41,裸名人物默认身份查询,35.06,False
人物信息查询,助手随机1k,助手语音随机1k,571,482,0.2234,0.1204,True,非人物类目浏览或不可解析查询,15.41,非人物类目浏览或不可解析查询,20.33,True
人物信息查询,助手语音头部1k,助手语音随机1k,154,482,0.2527,0.1711,True,裸名人物默认身份查询,35.06,非人物类目浏览或不可解析查询,20.33,False
人名查询,2025搜索,2025搜索随机1w,5827,1556,0.0251,0.0183,True,裸名人物默认身份查询,90.9,裸名人物默认身份查询,88.56,True
人名查询,2025搜索,2026搜索,5827,4086,0.0124,0.0111,True,裸名人物默认身份查询,90.9,裸名人物默认身份查询,92.07,True
人名查询,2025搜索,2026搜索随机1w,5827,1385,0.0412,0.02,True,裸名人物默认身份查询,90.9,裸名人物默认身份查询,86.93,True
人名查询,2025搜索,助手头部1k,5827,447,0.0199,0.0298,False,裸名人物默认身份查询,90.9,裸名人物默认身份查询,89.26,True
人名查询,2025搜索,助手随机1k,5827,58,0.119,0.0756,True,裸名人物默认身份查询,90.9,裸名人物默认身份查询,79.31,True
人名查询,2025搜索,助手语音头部1k,5827,682,0.0972,0.0268,True,裸名人物默认身份查询,90.9,裸名人物默认身份查询,81.38,True
人名查询,2025搜索,助手语音随机1k,5827,210,0.1002,0.0442,True,裸名人物默认身份查询,90.9,裸名人物默认身份查询,80.95,True
人名查询,2025搜索随机1w,2026搜索,1556,4086,0.0375,0.0181,True,裸名人物默认身份查询,88.56,裸名人物默认身份查询,92.07,True
人名查询,2025搜索随机1w,2026搜索随机1w,1556,1385,0.0168,0.0245,False,裸名人物默认身份查询,88.56,裸名人物默认身份查询,86.93,True
人名查询,2025搜索随机1w,助手头部1k,1556,447,0.0108,0.0384,False,裸名人物默认身份查询,88.56,裸名人物默认身份查询,89.26,True
人名查询,2025搜索随机1w,助手随机1k,1556,58,0.0957,0.0863,True,裸名人物默认身份查询,88.56,裸名人物默认身份查询,79.31,True
人名查询,2025搜索随机1w,助手语音头部1k,1556,682,0.0774,0.0333,True,裸名人物默认身份查询,88.56,裸名人物默认身份查询,81.38,True
人名查询,2025搜索随机1w,助手语音随机1k,1556,210,0.0799,0.0483,True,裸名人物默认身份查询,88.56,裸名人物默认身份查询,80.95,True
人名查询,2026搜索,2026搜索随机1w,4086,1385,0.0536,0.0198,True,裸名人物默认身份查询,92.07,裸名人物默认身份查询,86.93,True
人名查询,2026搜索,助手头部1k,4086,447,0.032,0.029,True,裸名人物默认身份查询,92.07,裸名人物默认身份查询,89.26,True
人名查询,2026搜索,助手随机1k,4086,58,0.1313,0.0653,True,裸名人物默认身份查询,92.07,裸名人物默认身份查询,79.31,True
人名查询,2026搜索,助手语音头部1k,4086,682,0.1072,0.0268,True,裸名人物默认身份查询,92.07,裸名人物默认身份查询,81.38,True
人名查询,2026搜索,助手语音随机1k,4086,210,0.1114,0.0428,True,裸名人物默认身份查询,92.07,裸名人物默认身份查询,80.95,True
人名查询,2026搜索随机1w,助手头部1k,1385,447,0.0256,0.0404,False,裸名人物默认身份查询,86.93,裸名人物默认身份查询,89.26,True
人名查询,2026搜索随机1w,助手随机1k,1385,58,0.0805,0.0892,False,裸名人物默认身份查询,86.93,裸名人物默认身份查询,79.31,True
人名查询,2026搜索随机1w,助手语音头部1k,1385,682,0.0649,0.0415,True,裸名人物默认身份查询,86.93,裸名人物默认身份查询,81.38,True
人名查询,2026搜索随机1w,助手语音随机1k,1385,210,0.0659,0.0535,True,裸名人物默认身份查询,86.93,裸名人物默认身份查询,80.95,True
人名查询,助手头部1k,助手随机1k,447,58,0.104,0.0957,True,裸名人物默认身份查询,89.26,裸名人物默认身份查询,79.31,True
人名查询,助手头部1k,助手语音头部1k,447,682,0.0863,0.047,True,裸名人物默认身份查询,89.26,裸名人物默认身份查询,81.38,True
人名查询,助手头部1k,助手语音随机1k,447,210,0.0876,0.0619,True,裸名人物默认身份查询,89.26,裸名人物默认身份查询,80.95,True
人名查询,助手随机1k,助手语音头部1k,58,682,0.0503,0.1103,False,裸名人物默认身份查询,79.31,裸名人物默认身份查询,81.38,True
人名查询,助手随机1k,助手语音随机1k,58,210,0.047,0.1281,False,裸名人物默认身份查询,79.31,裸名人物默认身份查询,80.95,True
人名查询,助手语音头部1k,助手语音随机1k,682,210,0.0043,0.0632,False,裸名人物默认身份查询,81.38,裸名人物默认身份查询,80.95,True
搜索美女图片,2025搜索,2025搜索随机1w,44,38,0.183,0.2476,False,非人物类目浏览或不可解析查询,70.45,非人物类目浏览或不可解析查询,63.16,True
搜索美女图片,2025搜索,2026搜索,44,41,0.0438,0.219,False,非人物类目浏览或不可解析查询,70.45,非人物类目浏览或不可解析查询,73.17,True
搜索美女图片,2025搜索,2026搜索随机1w,44,38,0.1077,0.2429,False,非人物类目浏览或不可解析查询,70.45,非人物类目浏览或不可解析查询,68.42,True
搜索美女图片,2025搜索随机1w,2026搜索,38,41,0.1958,0.2548,False,非人物类目浏览或不可解析查询,63.16,非人物类目浏览或不可解析查询,73.17,True
搜索美女图片,2025搜索随机1w,2026搜索随机1w,38,38,0.1053,0.2632,False,非人物类目浏览或不可解析查询,63.16,非人物类目浏览或不可解析查询,68.42,True
搜索美女图片,2026搜索,2026搜索随机1w,41,38,0.1431,0.241,False,非人物类目浏览或不可解析查询,73.17,非人物类目浏览或不可解析查询,68.42,True
书记职务信息查询,2025搜索,2025搜索随机1w,66,76,0.0781,0.1389,False,职务任免与现职级别核查,87.88,职务任免与现职级别核查,80.26,True
书记职务信息查询,2025搜索,2026搜索随机1w,66,101,0.0536,0.1218,False,职务任免与现职级别核查,87.88,职务任免与现职级别核查,83.17,True
书记职务信息查询,2025搜索随机1w,2026搜索随机1w,76,101,0.0753,0.1348,False,职务任免与现职级别核查,80.26,职务任免与现职级别核查,83.17,True
人物个人资料查询,2025搜索,2025搜索随机1w,256,113,0.1719,0.097,True,人物简介履历资料查询,82.03,人物简介履历资料查询,92.92,True
人物个人资料查询,2025搜索,2026搜索,256,431,0.1321,0.0641,True,人物简介履历资料查询,82.03,人物简介履历资料查询,77.26,True
人物个人资料查询,2025搜索,2026搜索随机1w,256,95,0.1153,0.1039,True,人物简介履历资料查询,82.03,人物简介履历资料查询,84.21,True
人物个人资料查询,2025搜索随机1w,2026搜索,113,431,0.2227,0.0943,True,人物简介履历资料查询,92.92,人物简介履历资料查询,77.26,True
人物个人资料查询,2025搜索随机1w,2026搜索随机1w,113,95,0.1385,0.1045,True,人物简介履历资料查询,92.92,人物简介履历资料查询,84.21,True
人物个人资料查询,2026搜索,2026搜索随机1w,431,95,0.1303,0.1075,True,人物简介履历资料查询,77.26,人物简介履历资料查询,84.21,True
中共中央领导机构及成员查询,2025搜索,2025搜索随机1w,63,31,0.1623,0.2985,False,裸名人物默认身份查询,41.27,裸名人物默认身份查询,35.48,True
中共中央领导机构及成员查询,2025搜索,2026搜索,63,64,0.1664,0.23,False,裸名人物默认身份查询,41.27,人物名单与条件式人物列表查询,42.19,False
中共中央领导机构及成员查询,2025搜索,2026搜索随机1w,63,50,0.1749,0.262,False,裸名人物默认身份查询,41.27,人物名单与条件式人物列表查询,34.0,False
中共中央领导机构及成员查询,2025搜索随机1w,2026搜索,31,64,0.1794,0.2839,False,裸名人物默认身份查询,35.48,人物名单与条件式人物列表查询,42.19,False
中共中央领导机构及成员查询,2025搜索随机1w,2026搜索随机1w,31,50,0.2006,0.3409,False,裸名人物默认身份查询,35.48,人物名单与条件式人物列表查询,34.0,False
中共中央领导机构及成员查询,2026搜索,2026搜索随机1w,64,50,0.17,0.2612,False,人物名单与条件式人物列表查询,42.19,人物名单与条件式人物列表查询,34.0,True
高校人员信息查询,2025搜索,2025搜索随机1w,63,345,0.2276,0.1828,True,裸名人物默认身份查询,84.13,裸名人物默认身份查询,66.38,True
高校人员信息查询,2025搜索,2026搜索,63,55,0.0297,0.1411,False,裸名人物默认身份查询,84.13,裸名人物默认身份查询,83.64,True
高校人员信息查询,2025搜索,2026搜索随机1w,63,384,0.1716,0.162,True,裸名人物默认身份查询,84.13,裸名人物默认身份查询,73.44,True
高校人员信息查询,2025搜索随机1w,2026搜索,345,55,0.2253,0.1782,True,裸名人物默认身份查询,66.38,裸名人物默认身份查询,83.64,True
高校人员信息查询,2025搜索随机1w,2026搜索随机1w,345,384,0.087,0.0955,False,裸名人物默认身份查询,66.38,裸名人物默认身份查询,73.44,True
高校人员信息查询,2026搜索,2026搜索随机1w,55,384,0.1693,0.171,False,裸名人物默认身份查询,83.64,裸名人物默认身份查询,73.44,True
人物简历查询,2025搜索,2025搜索随机1w,81,205,0.3612,0.1152,True,人物简介履历资料查询,58.02,人物简介履历资料查询,90.24,True
人物简历查询,2025搜索,2026搜索,81,118,0.1994,0.1462,True,人物简介履历资料查询,58.02,人物简介履历资料查询,77.12,True
人物简历查询,2025搜索,2026搜索随机1w,81,240,0.3823,0.1054,True,人物简介履历资料查询,58.02,人物简介履历资料查询,92.92,True
人物简历查询,2025搜索随机1w,2026搜索,205,118,0.1618,0.086,True,人物简介履历资料查询,90.24,人物简介履历资料查询,77.12,True
人物简历查询,2025搜索随机1w,2026搜索随机1w,205,240,0.0351,0.0617,False,人物简介履历资料查询,90.24,人物简介履历资料查询,92.92,True
人物简历查询,2026搜索,2026搜索随机1w,118,240,0.1828,0.0824,True,人物简介履历资料查询,77.12,人物简介履历资料查询,92.92,True
书记信息查询,2025搜索,2025搜索随机1w,66,99,0.1414,0.2073,False,职务任免与现职级别核查,65.15,职务任免与现职级别核查,61.62,True
书记信息查询,2025搜索,2026搜索,66,56,0.2175,0.2192,False,职务任免与现职级别核查,65.15,职务任免与现职级别核查,46.43,True
书记信息查询,2025搜索,2026搜索随机1w,66,139,0.1617,0.2035,False,职务任免与现职级别核查,65.15,职务任免与现职级别核查,60.43,True
书记信息查询,2025搜索随机1w,2026搜索,99,56,0.2724,0.2281,True,职务任免与现职级别核查,61.62,职务任免与现职级别核查,46.43,True
书记信息查询,2025搜索随机1w,2026搜索随机1w,99,139,0.096,0.1895,False,职务任免与现职级别核查,61.62,职务任免与现职级别核查,60.43,True
书记信息查询,2026搜索,2026搜索随机1w,56,139,0.2698,0.2346,True,职务任免与现职级别核查,46.43,职务任免与现职级别核查,60.43,True
个人简历查询,2025搜索,2025搜索随机1w,129,205,0.0172,0.0454,False,人物简介履历资料查询,95.35,人物简介履历资料查询,96.1,True
个人简历查询,2025搜索,2026搜索,129,212,0.0613,0.0604,True,人物简介履历资料查询,95.35,人物简介履历资料查询,92.45,True
个人简历查询,2025搜索,2026搜索随机1w,129,238,0.0381,0.0336,True,人物简介履历资料查询,95.35,人物简介履历资料查询,99.16,True
个人简历查询,2025搜索随机1w,2026搜索,205,212,0.066,0.0493,True,人物简介履历资料查询,96.1,人物简介履历资料查询,92.45,True
个人简历查询,2025搜索随机1w,2026搜索随机1w,205,238,0.0306,0.03,True,人物简介履历资料查询,96.1,人物简介履历资料查询,99.16,True
个人简历查询,2026搜索,2026搜索随机1w,212,238,0.0708,0.0411,True,人物简介履历资料查询,92.45,人物简介履历资料查询,99.16,True
人物时间节点查询,2025搜索,2025搜索随机1w,48,48,0.7292,0.25,True,裸名人物默认身份查询,87.5,人物单项属性事实查询,20.83,False
人物时间节点查询,2025搜索,2026搜索,48,36,0.0486,0.1458,False,裸名人物默认身份查询,87.5,裸名人物默认身份查询,91.67,True
人物时间节点查询,2025搜索,2026搜索随机1w,48,46,0.6359,0.2682,True,裸名人物默认身份查询,87.5,人物单项属性事实查询,23.91,False
人物时间节点查询,2025搜索随机1w,2026搜索,48,36,0.7708,0.2851,True,人物单项属性事实查询,20.83,裸名人物默认身份查询,91.67,False
人物时间节点查询,2025搜索随机1w,2026搜索随机1w,48,46,0.24,0.3252,False,人物单项属性事实查询,20.83,人物单项属性事实查询,23.91,True
人物时间节点查询,2026搜索,2026搜索随机1w,36,46,0.6775,0.324,True,裸名人物默认身份查询,91.67,人物单项属性事实查询,23.91,False
外文人名与专名背景查询,2025搜索,2025搜索随机1w,171,215,0.0709,0.0901,False,非人物类目浏览或不可解析查询,81.29,非人物类目浏览或不可解析查询,85.12,True
外文人名与专名背景查询,2025搜索,2026搜索,171,72,0.0212,0.117,False,非人物类目浏览或不可解析查询,81.29,非人物类目浏览或不可解析查询,79.17,True
外文人名与专名背景查询,2025搜索,2026搜索随机1w,171,212,0.0492,0.0837,False,非人物类目浏览或不可解析查询,81.29,非人物类目浏览或不可解析查询,83.49,True
外文人名与专名背景查询,2025搜索随机1w,2026搜索,215,72,0.0921,0.1198,False,非人物类目浏览或不可解析查询,85.12,非人物类目浏览或不可解析查询,79.17,True
外文人名与专名背景查询,2025搜索随机1w,2026搜索随机1w,215,212,0.0301,0.0779,False,非人物类目浏览或不可解析查询,85.12,非人物类目浏览或不可解析查询,83.49,True
外文人名与专名背景查询,2026搜索,2026搜索随机1w,72,212,0.0624,0.1182,False,非人物类目浏览或不可解析查询,79.17,非人物类目浏览或不可解析查询,83.49,True
查询地方党委书记及常委任职信息,2025搜索,2025搜索随机1w,43,32,0.29,0.2117,True,职务任免与现职级别核查,88.37,职务任免与现职级别核查,59.38,True
查询地方党委书记及常委任职信息,2025搜索,2026搜索随机1w,43,48,0.3837,0.2148,True,职务任免与现职级别核查,88.37,职务任免与现职级别核查,50.0,True
查询地方党委书记及常委任职信息,2025搜索随机1w,2026搜索随机1w,32,48,0.125,0.2813,False,职务任免与现职级别核查,59.38,职务任免与现职级别核查,50.0,True
人物厉害程度比较查询,2025搜索,2025搜索随机1w,62,70,0.7138,0.2477,True,裸名人物默认身份查询,87.1,虚构角色剧情与设定查询,24.29,False
人物厉害程度比较查询,2025搜索,2026搜索,62,47,0.036,0.1484,False,裸名人物默认身份查询,87.1,裸名人物默认身份查询,85.11,True
人物厉害程度比较查询,2025搜索,2026搜索随机1w,62,92,0.7514,0.2178,True,裸名人物默认身份查询,87.1,人物评价与对比观点查询,35.87,False
人物厉害程度比较查询,2025搜索随机1w,2026搜索,70,47,0.6939,0.2753,True,虚构角色剧情与设定查询,24.29,裸名人物默认身份查询,85.11,False
人物厉害程度比较查询,2025搜索随机1w,2026搜索随机1w,70,92,0.1978,0.2358,False,虚构角色剧情与设定查询,24.29,人物评价与对比观点查询,35.87,False
人物厉害程度比较查询,2026搜索,2026搜索随机1w,47,92,0.7528,0.256,True,裸名人物默认身份查询,85.11,人物评价与对比观点查询,35.87,False
人物及角色图片查询,2025搜索,2025搜索随机1w,129,111,0.4073,0.1729,True,裸名人物默认身份查询,46.51,人物照片图集查询,71.17,False
人物及角色图片查询,2025搜索,2026搜索,129,83,0.1166,0.1829,False,裸名人物默认身份查询,46.51,裸名人物默认身份查询,50.6,True
人物及角色图片查询,2025搜索,2026搜索随机1w,129,110,0.4338,0.1758,True,裸名人物默认身份查询,46.51,人物照片图集查询,72.73,False
人物及角色图片查询,2025搜索随机1w,2026搜索,111,83,0.4642,0.2059,True,人物照片图集查询,71.17,裸名人物默认身份查询,50.6,False
人物及角色图片查询,2025搜索随机1w,2026搜索随机1w,111,110,0.0525,0.1517,False,人物照片图集查询,71.17,人物照片图集查询,72.73,True
人物及角色图片查询,2026搜索,2026搜索随机1w,83,110,0.4815,0.2033,True,裸名人物默认身份查询,50.6,人物照片图集查询,72.73,False
主席相关信息查询,2025搜索,2025搜索随机1w,50,52,0.1292,0.2583,False,职务任免与现职级别核查,46.0,职务任免与现职级别核查,40.38,True
主席相关信息查询,2025搜索,2026搜索,50,57,0.2284,0.2765,False,职务任免与现职级别核查,46.0,职务任免与现职级别核查,38.6,True
主席相关信息查询,2025搜索,2026搜索随机1w,50,75,0.2667,0.3067,False,职务任免与现职级别核查,46.0,职务任免与现职级别核查,36.0,True
主席相关信息查询,2025搜索随机1w,2026搜索,52,57,0.1727,0.2854,False,职务任免与现职级别核查,40.38,职务任免与现职级别核查,38.6,True
主席相关信息查询,2025搜索随机1w,2026搜索随机1w,52,75,0.1721,0.2839,False,职务任免与现职级别核查,40.38,职务任免与现职级别核查,36.0,True
主席相关信息查询,2026搜索,2026搜索随机1w,57,75,0.1719,0.2835,False,职务任免与现职级别核查,38.6,职务任免与现职级别核查,36.0,True
人物姓名查询,2025搜索,2025搜索随机1w,49,106,0.4047,0.2804,True,裸名人物默认身份查询,46.94,非人物类目浏览或不可解析查询,27.36,False
人物姓名查询,2025搜索,2026搜索,49,35,0.1837,0.302,False,裸名人物默认身份查询,46.94,裸名人物默认身份查询,54.29,True
人物姓名查询,2025搜索,2026搜索随机1w,49,77,0.3785,0.284,True,裸名人物默认身份查询,46.94,非人物类目浏览或不可解析查询,27.27,False
人物姓名查询,2025搜索随机1w,2026搜索,106,35,0.4881,0.3101,True,非人物类目浏览或不可解析查询,27.36,裸名人物默认身份查询,54.29,False
人物姓名查询,2025搜索随机1w,2026搜索随机1w,106,77,0.1067,0.2403,False,非人物类目浏览或不可解析查询,27.36,非人物类目浏览或不可解析查询,27.27,True
人物姓名查询,2026搜索,2026搜索随机1w,35,77,0.4519,0.3117,True,裸名人物默认身份查询,54.29,非人物类目浏览或不可解析查询,27.27,False
人物关系查询,2025搜索,2025搜索随机1w,68,108,0.6057,0.1798,True,裸名人物默认身份查询,73.53,亲属关系与家庭背景查询,73.15,False
人物关系查询,2025搜索,2026搜索,68,43,0.0988,0.181,False,裸名人物默认身份查询,73.53,裸名人物默认身份查询,65.12,True
人物关系查询,2025搜索,2026搜索随机1w,68,103,0.6576,0.1744,True,裸名人物默认身份查询,73.53,亲属关系与家庭背景查询,80.58,False
人物关系查询,2025搜索随机1w,2026搜索,108,43,0.5265,0.2059,True,亲属关系与家庭背景查询,73.15,裸名人物默认身份查询,65.12,False
人物关系查询,2025搜索随机1w,2026搜索随机1w,108,103,0.1132,0.1599,False,亲属关系与家庭背景查询,73.15,亲属关系与家庭背景查询,80.58,True
人物关系查询,2026搜索,2026搜索随机1w,43,103,0.585,0.2127,True,裸名人物默认身份查询,65.12,亲属关系与家庭背景查询,80.58,False
名单查询,2025搜索随机1w,2026搜索,143,42,0.1037,0.1275,False,人物名单与条件式人物列表查询,88.81,人物名单与条件式人物列表查询,83.33,True
名单查询,2025搜索随机1w,2026搜索随机1w,143,152,0.0929,0.0938,False,人物名单与条件式人物列表查询,88.81,人物名单与条件式人物列表查询,80.26,True
名单查询,2026搜索,2026搜索随机1w,42,152,0.1209,0.1515,False,人物名单与条件式人物列表查询,83.33,人物名单与条件式人物列表查询,80.26,True
解答原因类查询,2025搜索,2025搜索随机1w,66,103,0.7992,0.1936,True,裸名人物默认身份查询,81.82,人物相关原因与解释查询,49.51,False
解答原因类查询,2025搜索,2026搜索,66,42,0.1212,0.1558,False,裸名人物默认身份查询,81.82,裸名人物默认身份查询,78.57,True
解答原因类查询,2025搜索,2026搜索随机1w,66,79,0.8533,0.2033,True,裸名人物默认身份查询,81.82,人物相关原因与解释查询,70.89,False
解答原因类查询,2025搜索随机1w,2026搜索,103,42,0.7275,0.2227,True,人物相关原因与解释查询,49.51,裸名人物默认身份查询,78.57,False
解答原因类查询,2025搜索随机1w,2026搜索随机1w,103,79,0.2293,0.1951,True,人物相关原因与解释查询,49.51,人物相关原因与解释查询,70.89,True
解答原因类查询,2026搜索,2026搜索随机1w,42,79,0.7351,0.2364,True,裸名人物默认身份查询,78.57,人物相关原因与解释查询,70.89,False
查询人物或事物的属性与背景,2025搜索,2025搜索随机1w,67,126,0.4033,0.2641,True,裸名人物默认身份查询,46.27,非人物类目浏览或不可解析查询,24.6,False
查询人物或事物的属性与背景,2025搜索,2026搜索,67,30,0.1284,0.3068,False,裸名人物默认身份查询,46.27,裸名人物默认身份查询,53.33,True
查询人物或事物的属性与背景,2025搜索,2026搜索随机1w,67,112,0.4688,0.2645,True,裸名人物默认身份查询,46.27,非人物类目浏览或不可解析查询,27.68,False
查询人物或事物的属性与背景,2025搜索,助手随机1k,67,57,0.4716,0.3373,True,裸名人物默认身份查询,46.27,非人物类目浏览或不可解析查询,21.05,False
查询人物或事物的属性与背景,2025搜索随机1w,2026搜索,126,30,0.4381,0.3461,True,非人物类目浏览或不可解析查询,24.6,裸名人物默认身份查询,53.33,False
查询人物或事物的属性与背景,2025搜索随机1w,2026搜索随机1w,126,112,0.1855,0.2362,False,非人物类目浏览或不可解析查询,24.6,非人物类目浏览或不可解析查询,27.68,True
查询人物或事物的属性与背景,2025搜索随机1w,助手随机1k,126,57,0.2607,0.2891,False,非人物类目浏览或不可解析查询,24.6,非人物类目浏览或不可解析查询,21.05,True
查询人物或事物的属性与背景,2026搜索,2026搜索随机1w,30,112,0.4798,0.3317,True,裸名人物默认身份查询,53.33,非人物类目浏览或不可解析查询,27.68,False
查询人物或事物的属性与背景,2026搜索,助手随机1k,30,57,0.5263,0.4071,True,裸名人物默认身份查询,53.33,非人物类目浏览或不可解析查询,21.05,False
查询人物或事物的属性与背景,2026搜索随机1w,助手随机1k,112,57,0.3225,0.2898,True,非人物类目浏览或不可解析查询,27.68,非人物类目浏览或不可解析查询,21.05,True
人物照片查询#13,2025搜索,2025搜索随机1w,35,30,0.781,0.3193,True,裸名人物默认身份查询,91.43,人物照片图集查询,53.33,False
人物照片查询#13,2025搜索,2026搜索,35,34,0.1496,0.1782,False,裸名人物默认身份查询,91.43,裸名人物默认身份查询,76.47,True
人物照片查询#13,2025搜索,2026搜索随机1w,35,43,0.6585,0.2704,True,裸名人物默认身份查询,91.43,人物照片图集查询,51.16,False
人物照片查询#13,2025搜索随机1w,2026搜索,30,34,0.6608,0.3609,True,人物照片图集查询,53.33,裸名人物默认身份查询,76.47,False
人物照片查询#13,2025搜索随机1w,2026搜索随机1w,30,43,0.169,0.3174,False,人物照片图集查询,53.33,人物照片图集查询,51.16,True
人物照片查询#13,2026搜索,2026搜索随机1w,34,43,0.5383,0.2985,True,裸名人物默认身份查询,76.47,人物照片图集查询,51.16,False
查询人物身份及关系,2025搜索,2025搜索随机1w,92,268,0.2665,0.1771,True,裸名人物默认身份查询,35.87,由作品或角色反向解析人物,41.42,False
查询人物身份及关系,2025搜索,2026搜索,92,81,0.1766,0.2244,False,裸名人物默认身份查询,35.87,裸名人物默认身份查询,48.15,True
查询人物身份及关系,2025搜索,2026搜索随机1w,92,218,0.2627,0.1787,True,裸名人物默认身份查询,35.87,由作品或角色反向解析人物,45.41,False
查询人物身份及关系,2025搜索,助手头部1k,92,36,0.2572,0.2754,False,裸名人物默认身份查询,35.87,非人物类目浏览或不可解析查询,33.33,False
查询人物身份及关系,2025搜索,助手随机1k,92,30,0.392,0.3174,True,裸名人物默认身份查询,35.87,由作品或角色反向解析人物,33.33,False
查询人物身份及关系,2025搜索,助手语音随机1k,92,50,0.2743,0.2505,True,裸名人物默认身份查询,35.87,由作品或角色反向解析人物,46.0,False
查询人物身份及关系,2025搜索随机1w,2026搜索,268,81,0.3848,0.1941,True,由作品或角色反向解析人物,41.42,裸名人物默认身份查询,48.15,False
查询人物身份及关系,2025搜索随机1w,2026搜索随机1w,268,218,0.0813,0.1379,False,由作品或角色反向解析人物,41.42,由作品或角色反向解析人物,45.41,True
查询人物身份及关系,2025搜索随机1w,助手头部1k,268,36,0.4635,0.2649,True,由作品或角色反向解析人物,41.42,非人物类目浏览或不可解析查询,33.33,False
查询人物身份及关系,2025搜索随机1w,助手随机1k,268,30,0.3017,0.2795,True,由作品或角色反向解析人物,41.42,由作品或角色反向解析人物,33.33,True
查询人物身份及关系,2025搜索随机1w,助手语音随机1k,268,50,0.1161,0.2351,False,由作品或角色反向解析人物,41.42,由作品或角色反向解析人物,46.0,True
