sid,query
M01e03a86e5d,小米含磷量是多少毫克
Mf06a94d7629,玉米胡萝卜蛋炒饭营养吗
M4d1c0c7461a,排卵期出血是怎么回事
Me1166b65cd2,土豆发芽了还能吃吗
Mbca754e6e7c,腰间盘突出最快恢复方法
Mfbdfc595344,手指十个穴
Md6741cd6062,雷贝拉唑肠溶片是饭前吃还是饭后吃
Mfbc7441579b,小宝发热退烧的最佳方法
M555ff371df2,女性全身光溜溜针灸
M567afc77b13,三种人不宜喝黄芪水
M6b96213da55,甲低的人不能吃什么食物
M38524b4e519,利伐沙班
M75a3dc51937,肝胆有毛病需要做CT还是彩超
Mc6af487ceb9,化疗期间吃什么最好增强免疫力
Meb8848a14de,口腔溃疡用什么药好
M5ba59d9ce88,九州药业
M5837aa45f1f,试管和自然怀孕有什么区别
M2b654b12bc2,血常规和尿常规一般多长时间验一次？
M1f0e945f36f,破伤风的潜伏期一般为多少天
M07754a1e46b,盐酸多西环素肠溶胶囊
M5353d6f7644,疝气是什么症状
M4d0c55bca62,上环对身体有哪些影响和危害
M9f8dbe17fc5,深度扶正胶囊功效
M48c1f448eb8,男性胃癌最明显征兆
M088fed5ad4e,痔疮的症状有哪些
M9fe8e137a9b,睑板腺炎一般几天能好
M9bedd401fd3,包皮手术得多长时间痊愈
M2c7594159b5,中暑的症状
Mfd88d41631b,金银花口服液要用温水冲吗
M7e6e4313ab9,碳酸氢钠
Mc99363ad598,合肥市五院妇幼保健院东区电话
M694a7b9af27,量体温一般几分钟
M256b90633f6,维生素C
Mb7e1c6d4d8d,痔疮痒肛门痒是怎么回事
M4ace9360835,小蓝g钙2023ggy钙2023
M185f61f6bdf,小活络丸小写拼音
Mfda575ae286,阳溪穴位的作用
M8e9af4e4065,足底小坑
Mada2e3e14d6,消炎药
Maa5b64e8669,消化不良胃顶的难受怎么办运动
M088954a9030,舌苔厚白是什么原因
Ma45b2e4bf92,李氏祛痛开关调理突发性耳聋耳鸣
M1e5a9fb6d1c,尿酸正常标准是多少
Md426c9bb010,老师，我的头部不疼不痒也不晕，但是就觉得不舒服，这是怎么回事？按摩哪儿能解决这个问题？
M44fd0d9dad1,半月板损伤怎么治疗比较好得快
Mcfc2f5d8748,shenton线
Mbc637221d4b,疾病词条
M5dd3d78f9b8,血脂高有哪些症状出现
M277935c9d10,天津达仁堂堂生产的生金散用什么样的标准生产的
M853e521880e,引起副作用的原因是
Mc1ab66e577b,通化东宝
M9444f3d0ec3,哪些肿瘤适合保守治疗
M32c7072e7d8,舌头上有白点癌前病变图片
M0c54bf59ef4,罗汉果泡水喝功效与主治
Mb78e7ef3fe4,逍遥丸作用和功效
M961d77924b6,博瑞医药
M49df380f523,枕叶受损有什么症状
M44a9c2c9c78,发芽的山药还能吃吗
M49460f9bdef,小孩老是喜欢咳嗽怎么办
Md0d09c18c0c,头孢呋辛酯片
M6b9f28399b8,高纤维食物有哪些
Mc4e5e12feb2,怎么预约
M8d837c05873,吃垃圾是他的严重问题吗
M0007b4ca71c,蜗斯特 15%四聚乙醛颗粒剂 产品全解析
Mfed29f08721,小孩子眼睛眨眼睛频繁怎么回事
M9f07098c516,康复新液饭前吃还是饭后吃
Mdd1caa5f11f,孕妇血糖正常值范围
M00ea54f0a24,晚上做什么动作长高得快
M3f4f9bc7f6d,金沙洲肿瘤收费价目表
M4e13474127d,甲状腺4a到4b需要多长时间
M2ca65c2c8b5,消化不良草药图片
M13cef79d4ce,降尿酸最好的药是什么药
Md8144564659,受伤
M209a60bbe5d,食欲
M6b5bbbc77d8,廊坊城南医院
M6b32215909e,平板支撑的功效和作用
M8bb2a480f12,喉咙感觉一直有异物感是怎么回事
M18ead1635c4,辛伐他汀片的作用与功效
M8dc34ba09f8,冠心病人能吃三七粉吗
M4093cfdfbb6,红薯与哪些食物相克
M9f7b22b9649,宫颈癌1B1根治性放化疗能达到手术效果吗
M69b37aeeedf,中风和脑梗有什么区别
Mdcda6acea08,拉稀
M1e7ff0c7de1,高血压和糖尿病人能吃西红柿吗
Mef20200ee6b,耳朵增生
M12ee7d073e3,晚期直肠癌的转移途径
M71ea4202cf9,保胎是否需要泼尼松
M31d6e8cac95,网上免费领血糖仪是真的吗
Mde1dcda7a3f,明年二月或九月受孕，宝宝健康吗
M3ca17f5a116,虫草花的功效与作用及营养
Mfa0dac151c6,体检没搞完的可以退钱吗?
Md309a56b5b2,蒲地蓝消炎片一次吃几片
Md6076da4a28,因房颤摔倒，脑出血，脑水肿住院一个月
M8062b8e47db,魔芋的功效与作用
M3d6078f899f,东部战区总医院
M150a08eb440,大肠杆菌的危害
M69bd9bffa1f,胃全切食5个月后停止治疗恢复期可以干活吗
M0856e276776,喝湿热的中药会导致皮肤瘙痒吗
Mdf93c14c6cf,钠对人体有什么作用
M2232afcd9b5,排肝胆毒最有效的食物
M8fda35cee6e,阿莫西林胶囊
M999b18a1f24,窦性心律不齐是什么意思
M6f10885390c,牛黄解毒片的功效
M7b0d00e1d11,牛肝蛋白质含量
M35e3f252c7b,爬楼梯能减肥吗
Mff3b6fd2ee0,红斑狼疮
M64f51aff95e,脑出血是什么原因造成的
M733762425ec,西瓜的热量
Mc698a8e36bd,我现在已经长到将近一米七了，然后体重我刚刚测了一下，嗯，是105斤，这算重吗？
M920028c2cf6,"阿莫西林一天几次,一次几粒"
M8b93801bef8,开封二院周六上午上班吗
M76b4d2ec533,女性私密部位外翻
Mbf4d576b0c9,曲安奈德益康唑乳膏的作用
Ma690c52ba0d,文丘里面罩组装图解
M6d90200c977,谷维素的功效与作用
M4e1c43d4c87,如何判断伤口是否感染
Mb74dd1317b5,排卵期出血
M45bdbf3699a,肺结核会传染吗
M58a1e7c2402,请问功效是什么？
Mf94504a38fb,榨精病院1～7的临床表现与预防措施评估评价
M653383dd807,整个孕期早孕试纸都是双杠吗
M35295034661,孕育指南
Md7c36977d2c,心脏造影
M3effb3c2652,胃酸反酸水的原因及解决办法
Mcc55a2a0f9f,什么功效
M762906f16eb,知母和玉竹图片区别
M9962832f91b,月经期间头痛的最快治疗方法
M0f335c11f52,紫外线会导致衰老吗
M78dd48ef719,瑞舒伐他汀
M7ee4df73c59,正柴胡饮颗粒10岁儿童用量
M9b5d0ef4831,性瘾
Mc1806e99718,不宁腿综合征的症状表现
M59df4251368,耳朵疼痛什么原因
M76cb126451a,前列腺增生与前列腺癌症状区别
M55ffee0b516,拉肚子吃什么药
M50114bb7a2a,服用方法
Mcd7001a2772,蛋白粉和驼奶粉能一起喝吗？
M79eb8959be3,胰腺属于内分泌吗
M548e2103c67,高血压的症状表现有哪些
Mc5877d826db,医疗机构需要首诊负责的患者有
Mdca3a898dc6,乌冬撞笼嘴出血
M33ba8201b02,头晕是怎么回事
M510c9dfa8d8,盐酸左西替利嗉片
M46f49851237,血糖正常值范围是多少?
Md9847152aca,体温正常值范围是多少
M949830a0f56,松花粉的功效和作用
M362e4469239,小腹疼痛什么原因女性
Mc13a19f4078,再生障碍性贫血是什么病
M0f880fb3749,苓桂术甘汤
M0559936029a,肾结石怎么办才能快速排出
Me10c61b9eb2,人体构造图
Mbdf8b7f38c6,心电图T波改变
M345e88fa026,破伤风针多少小时内打
M3f93cc785fd,西梅的营养价值有哪些
M62f7687661d,扩阴器撑开了一夜会得癌吗
Mfa21222918a,省会医院
Mc98dc6375e8,北京协和医院
M76dca70e6d6,人dna与rna的杂交
M7ff45d53790,北京协和医院主要擅长治疗什么病
M4283d5dc5f2,口香糖不小心咽下去怎么办
M5dddcff35ea,枸杞的功效
M7ed52b409a4,植物调和油有什么好
M9fd059ce688,药盒OTC
Ma0a3a316812,钾低了会出现什么症状
Ma1ed3333425,人体内脏器官分布图
M8e457e5a957,胃舒片和胃舒宁有什么区别?
M466ba339a42,维生素b6的作用
M4ee6053f542,功效作用与主治
M738e0e613e7,孕妇孕妇AAAAA
M4b779d1bcdc,病灶属于医学哪一类疾病
Mb4e849b834f,扶他林软膏的作用和功效
M5a0e72ad80f,摩罗丹饭前吃还是饭后吃
M9e67faba970,女人为什么总是妇科病呢
M3083bda512b,荞麦枕真的有养生作用吗
Mea67739582e,妈咪爱
Mce2dfed34fc,盐酸苯海索片的作用与功效
Ma96ddac64da,胃反酸反流烧心吃什么药治疗最好
Mc5c0093cf5a,五岁小女孩喝了十二瓶五维赖怎办?
Mc6801ed47e7,同种异体肾移植术 髂窝切口 手术瘢痕
Mc1eff77e989,BMI计算器
Mba60daea4e2,太冲穴位图
M44fc0e6e839,查甲状腺应该挂什么科
Md35a2742546,脑供血不足的症状是什么
M61088c4767e,龙胆泻肝汤
M754d4a9d1ab,洋葱拌香油的功效
Mc2e0ced3695,耳道里总是发痒没有什么脏东西什么原因
Mf72f60ff40a,桃子糖尿病人可以吃吗
M31ee6abf5c3,童磨吐血是为什么
Ma6c48aed4e0,女性轻微漏尿内裤会有异味吗?
M2d68e3a2204,结肠腺瘤0.5厘米手术切除后需要休息多久
M7b5be78107a,怎么调理
M2593534b2d6,梅毒是怎么传染的
Mb3491676269,早上醒来舌头干有齿印怎么调理
M6c8a342b2e4,手术后吃什么身体恢复快
M48e5e2ea172,晚上腋下体温36.9
Mec43efc8557,蠓虫叮咬后的症状图
M6b99e6f55e6,宫颈糜烂怎么治才能彻底根除
Mb635b1227a4,糖尿病人能吃西瓜吗
Ma4be9079955,人的五官准确是哪五官
M6c693d4ab8e,半途肺CT能不能发现
Mf5c68b8bd0b,美西律的功效与作用
M60ac00b5ddc,在装很多水的尿盆里小区便的泡沫很快消失但在都是尿液的盆里小便泡沫散去很慢，这正常吗
Md5230f36f7c,大便出血女性是什么原因
M27cddfaa6b2,血塘正常值是多少
M534f47d150f,和烟酰胺是同一个物质吗？
Maeaf3c30d1e,呼吸频率正常值是多少
Mbb31f5853c2,肚子疼
M241fb5afa3e,男性性生活后出虚汗多可以吃什么中成药
Mb7ec829f1f8,麻腮风疹子出来了一般几天能好
Mbbead3a8e75,睾丸积液和鞘膜积液的区别
M73c348359b5,鸡眼长什么样子图片
Md2b44525ac2,肉苁蓉
Md9809f9df7f,上海第九人民医院
Mdf1f52b1c1d,总胆红素偏高
M72a107aa525,男e2雌二醇多少是正常的
Mc335cf15073,营养
Mfa346e012e2,盐酸西替利嗪片
M50db55b2702,盆腔炎有什么明显症状
M734a5e28994,小腿筋脉曲张的危害
M1601595daab,中日友好医院
M2de7ec1c750,直肠癌的早期症状
Mf47f789067e,高血脂人可以吃香蕉吗
M534a6d7d7b0,脑血栓属不属于五大疾病
Mb22d39c5ba5,摔了一跤
Md9da0325f95,这是什么虫子咬的
M512d370f3fb,骑自行车可以减肥吗
M8aed903a680,尿频尿急尿不尽是什么原因造成的怎么办
M4302bec048c,三伏血
M8f7b4de293c,夏枯草吧？
Mecc28183511,"茯苓,党参各20g 炒山药,炒白术,苍术各12g 法半夏,厚朴,陈皮,桂枝各10g 干姜,"
M1e23efa876c,舌苔厚白是什么原因引起的
M33d2fae36eb,众生药业
M783bb77e122,痛风吃什么药最好最快断根
Mf633e322c49,qid是指一天几次用药
M18bb49410eb,心理应激
M9786826112d,吃生瓜子仁升血糖吗？
Mb632cf17808,蜂蜜和牛奶能一起喝吗
Mee9a14e4b63,甲状腺结节吃中药能消除结节吗
Mf3f4b9f1f33,阿莫西林
M90949e38f2f,身高体重指数( BMI )
M56981498fa6,多巴胺是什么东西
M053f7822306,吃完避孕药后几天出血是月经吗
Med42384a5ec,胰岛素抵抗是什么意思
M207b46f9761,疱疹图片和症状
Mdfe4081d95e,这正常吗
M05b80aeaab5,"靠眼睛皮肤,鼻子皮肤和面部皮肤庠红肿,还脱皮到底是什么原因"
Mad4cb1d53b3,将十字架与内环一样高
M241f90bae8c,孩子头痛频繁发作，需要做哪些检查
Madabac30229,联华莲花清瘟颗粒
M23656824b04,维生素b12
M13659646baa,中华跌打丸
M7f144ef2f2f,平均红细胞血红蛋白浓度偏低是怎么回事
Mbe32b6f4a51,高密度脂蛋白胆固醇高于正常值
M8acdc9d07b2,老拔云堂眼膏有副作用吗
M5ce15fa27cf,夜间盗汗都哪里出汗
Me40c3408b7e,血红蛋白
Maa41bd8b927,肌酸激酶偏低是什么问题
M35e640657e8,云南白药
M47b94d509e2,气血虚的脉搏是怎样的表现
M1cc65f72c2a,牛黄清胃丸的功效和作用
M36e7f89ce84,乙肝疫苗可以管几年
M13eef60fc45,安宁派肠溶胶囊
Me5e8c76a495,姜姜子作用和功效
Mfdbffeb7e06,"干咳,无痰,喉咙痒,尤其夜里严重怎么办"
M0e7f9a5ef51,在调理尿酸期间指标反而升高了怎么回事
Mf16ec31b319,这个号码是否属于泰州惠民医药连锁有限公司
M225e786bf64,性别 种族和地域怎么回事
M24b9e57581d,裸眼视力4.5大约是多少度的眼镜呢
M412a3806e48,想吃甜食，吃一点水果可以吗？
M0ed62f6b49e,胳膊肘疼痛的原因和治疗方法
Mdf32e0aa5b2,干姜的功效与作用
M6079ea56bc9,咳嗽吃什么药好
Mef05ea09c77,夜晚咳嗽的止咳方法
M2d86b0e7edb,口腔溃疡怎么治最快有效
Mfe5162fbdd1,维生素d滴剂早上吃还是晚上吃
Mae114c879cb,杜仲叶的功效与作用吃法
Mf98f41047fc,生孩子
M95fcf1c15a6,冷小知石斛原浆一天喝多少合适
M1ffd8008b12,黄拍的功效与作用是什么
Mecc27f0d0d3,硝酸甘油使用说明书
M92061fc3324,吃了布洛芬还能吃连花清瘟吗
Mec20066eeff,白银看颈椎病去哪家
Mc8314828f7a,肺结核病人出院后，在家将近两周又发烧36度，38度，28度，这种要查多长时间才能查出来
M0d6f4f2f953,过期的十滴水有什么用
Ma459a54e843,铁蛋白65正常吗
M7733f86280c,几个月唐氏筛查最合适
M8bd1faec25e,静脉曲张的最快消除方法怎么治疗
M1c4359d242d,四联药拉肚子正常吗
M12b1f68d8ef,退烧药有哪些药
Mc9086b4915a,亚麻籽对甲状腺结节的影响
M726d2d9e069,肝脏合成vldl的原料有哪些
M09a3c93ebe0,黄连的功能
M8b0d78abea6,晒的很黑怎么挽救呢
M1a4b7996336,洗脸时不小心碰到会痛
M66668c5bfb0,用于治疗腰间盘突出的消炎药
M810d49d8b07,塞来黄布一天吃几次
M909cf14511a,谷维素能和佐匹克
Me54b514cbb5,百香果的正确吃法和功效
Mfaf2368e6a2,坐骨神经痛一侧屁股和腿痛怎么治疗
M8b802844d71,腱鞘炎用什么药治疗最好最快
M18eb8c704f4,锻锻炼回来是不是马上要冲个澡
Mc1005022c7d,曲妥珠单抗进口和国产的药效
M5d48c44ebd9,乌鸡白凤丸是经前吃还是经后吃
M6aa3bc9a749,玫瑰痤疮
Md5a0a870f81,根裂了
Mfddbdb38c0a,肿瘤和癌症的区别在哪里
M16ca3c246a2,急救车药品都有啥药
M16abf6f3c93,参苓白术散的组成配方
Mda70c18bd55,丝状疣用什么药最好
M73822dde60a,癌症晚期一步步死亡表现
M3a6c689d505,黄连和哪味药煮水喝管肝火肝火旺
Md6cc5a513ed,天麻一般吃多久停一停
M89977c030e2,肺腺癌一般能活多久
M4a8efa460cd,支扩支气管镜灌洗后会怎么样
M7aef4421ad0,灵芝孢子粉
Md336324bdaf,甘肃省中心医院陈清彬
Mf893902ee41,焦虑
M28a4eb8933b,螃蟹可以喝酒吗
Md8627be1dde,罗汉果可以和什么一起煮水
M8ec8b65a566,减少铅含量
Mc9f627da117,血液透析室丙肝等经血液传播疾病的防控措施
M10696b03eff,盐酸西替利嗪片和氯雷效果一样吗
M2d49ce5bb88,蜂蜜有什么功效
M3243d1e20c7,喝什么水可以改善乳腺增生和结节
M17570150ba7,子宫直肠窝积液是怎么回事
Mdf5e1ecbc47,布洛芬片一次吃多少片
M6ae8ae9d112,怀孕大肚子快生了
Meef17c55b03,腿膝盖疼是什么原因
Md15a23b11d7,这个方子能治什么病
Me7c38f55b44,降脂宁多长时间一个疗程
M6d1cd86feff,善顺堂
Mf1dafbdd682,痛风的症状
M924a98fd944,十八数藏 柏松
Mc3d55b7e0c6,肺结节严重吗
Mb1a3c15c1a4,饭前还是饭后吃
M6a8dd32a649,脚踝的位置图
M67540cea8ce,阳了吃什么药好得快
M2a25f329c8c,吃阿莫西林可以喝酒吗
Mba360de0bf9,脂肪瘤的危害性大吗
Mfabb1f09486,胃口光堵的慌胃酸
Mde7016768f3,腰椎间盘突出
M320232cf1c3,黄黄一片一片一片片片的菌菇是什么
Mc90bfa86147,汗出多了喝什么水比较好
M514c4ba70de,"巴德维酸奶,多久后进食比较好"
M0e4b8d1c341,中日友好医院花瞻水平怎么样
Maaf3f6194a0,高密度脂蛋白胆固醇低了怎么办
Me757f8715da,尿酸高怎么能降下来
M3e624c07347,胳肢窝长了个肉疙瘩
M2ac55127d30,皮脂腺囊肿最好的治疗方法
M50916d5f54b,去内搭，手放下，去麦克风，胸型自然挺拔
M35391dfad2d,癌症早期症状
M1e4271814b6,过敏性鼻炎的症状及治疗方法
M4338f9a6876,伤口大概一厘米，缝了两针
Mf086a1ab13f,婴儿大便硬出血怎么办
Maae5a97dd9b,小腿痒痒越挠越痒是什么原因
M1bb716455d3,宫外孕能用验孕棒测出来吗
M99620c5671c,医院下午几点上班
Ma67c2177793,间质性肺炎会传染给别人吗
M96cd913caa5,泡水里有什么好玩的
Md8e1d3cf52d,体湿肚子大吃什么药
M5a93611fe39,锁骨骨折注意事项和禁忌
M07ca5bf6b27,曲妥珠单抗皮下制剂价格
Mab6e0e5f541,阑尾炎是怎么引起的
M1ccdf9348f8,身体弯下来
Mc9f57217dcd,足部艾草贴有用吗
M57d4864e56c,人血白蛋白
M06fb978ca52,尿毒症终未期病人的临床表现有那些?
Me6c366a1515,三级高血压能恢复正常吗
M587bc0f89ad,肝功化验需要空腹吗
M941f4d3ca6c,替米沙坦片正确吃法
Mbbaa6e77967,舌质回声欠缺欠
Ma723f666ea9,丝瓜是凉性还是热性
M0f3c343052a,醋酸泼尼松服了之后胃疼
M2eab47da957,扎风池穴和料子
Mc99c093200a,甲钴胺主治什么病
M14a2ecb0fae,怎么取下来
Me1861767e79,脉诊真的可以养生吗
M627faea78f4,红曲的功效与作用是什么
M570c1e1cfc7,输卵管造影检查是怎么做的
M2b09049e7bb,肺活量正常范围是多少
Mf294fbf60fc,骨盆前倾的症状有哪些表现
M388d0da15d9,肾结石能吃豆腐吗
M28a32f05a9e,怀孕16周的孕妇，每天可以吃四个三个吗？龙眼干
M072ba489dff,便血中医辨证论治
Med5a5631976,中央型肺癌CT
M92f17077928,癌症晚期病人临终前发出的五个信号
Mba1c8f0dae7,囊膜中磷脂分子的元素组成与血凝素蛋白相同
Mffb9e4e0f1e,色弱是什么意思
M57fbbb3ab93,尿毒症不治疗会痛苦吗
M5814add46b8,加碘盐好还是不加碘盐好
M3d76f1731d0,左氧氟沙星管子宫内膜炎吗
Mb58858bcb89,狗咬了没破皮没出血有问题吗
M739885e725d,三种人不能吃山茱萸
M2b287f6419d,专家B类和知名专家区别
Md46076e4504,小红点像血点不痛不痒
M270ba25270d,窦性心律不齐
M84156c9ea1e,同房后阴道瘙痒
M312e88e30aa,眼睛充血要警惕四种疾病
Mc8630a9c920,牛黄清胃丸的功效与作用和适用人群
M9c32265081b,安检退眼药水
M6375e990793,丝状疣是什么原因长出来的
M9fd1f8c9ccd,饱和脂肪酸和不饱和脂肪酸的区别
