外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
查询高校与职业院校信息,2025搜索,2026搜索,2672,2408,0.0105,0.0228,False,按裸校名检索院校信息,88.06,按裸校名检索院校信息,88.12,True
录取分数线查询,2025搜索,2026搜索,422,257,0.1179,0.0676,True,查询录取分数线与录取数据,86.02,查询录取分数线与录取数据,75.88,True
查找古诗文原文,2025搜索,2026搜索,330,327,0.0236,0.0464,False,检索古诗文与课文原文,90.61,检索古诗文与课文原文,92.97,True
查找古诗文原文,2025搜索,助手头部1k,330,40,0.3091,0.1144,True,检索古诗文与课文原文,90.61,检索古诗文与课文原文,60.0,True
查找古诗文原文,2025搜索,助手随机1k,330,37,0.3986,0.1283,True,检索古诗文与课文原文,90.61,检索古诗文与课文原文,51.35,True
查找古诗文原文,2026搜索,助手头部1k,327,40,0.3297,0.1052,True,检索古诗文与课文原文,92.97,检索古诗文与课文原文,60.0,True
查找古诗文原文,2026搜索,助手随机1k,327,37,0.4192,0.1184,True,检索古诗文与课文原文,92.97,检索古诗文与课文原文,51.35,True
查找古诗文原文,助手头部1k,助手随机1k,40,37,0.1115,0.2628,False,检索古诗文与课文原文,60.0,检索古诗文与课文原文,51.35,True
短词模糊查询处理,2025搜索,2026搜索,177,197,0.0692,0.1003,False,无意图或上下文依赖的残余查询,76.27,无意图或上下文依赖的残余查询,82.23,True
短词模糊查询处理,2025搜索,助手头部1k,177,183,0.2098,0.0877,True,无意图或上下文依赖的残余查询,76.27,无意图或上下文依赖的残余查询,94.54,True
短词模糊查询处理,2026搜索,助手头部1k,197,183,0.1562,0.0769,True,无意图或上下文依赖的残余查询,82.23,无意图或上下文依赖的残余查询,94.54,True
查询好词好句与名言故事素材,2025搜索,2026搜索,138,137,0.0925,0.1551,False,无意图或上下文依赖的残余查询,55.07,无意图或上下文依赖的残余查询,57.66,True
查询好词好句与名言故事素材,2025搜索,助手头部1k,138,56,0.1775,0.2099,False,无意图或上下文依赖的残余查询,55.07,无意图或上下文依赖的残余查询,71.43,True
查询好词好句与名言故事素材,2025搜索,助手随机1k,138,60,0.1167,0.19,False,无意图或上下文依赖的残余查询,55.07,无意图或上下文依赖的残余查询,61.67,True
查询好词好句与名言故事素材,2026搜索,助手头部1k,137,56,0.1515,0.187,False,无意图或上下文依赖的残余查询,57.66,无意图或上下文依赖的残余查询,71.43,True
查询好词好句与名言故事素材,2026搜索,助手随机1k,137,60,0.0661,0.1786,False,无意图或上下文依赖的残余查询,57.66,无意图或上下文依赖的残余查询,61.67,True
查询好词好句与名言故事素材,助手头部1k,助手随机1k,56,60,0.1333,0.2048,False,无意图或上下文依赖的残余查询,71.43,无意图或上下文依赖的残余查询,61.67,True
教育考试院官网查询,2025搜索,2026搜索,131,157,0.0051,0.0229,False,导航至官方招考政务门户与登录入口,99.24,导航至官方招考政务门户与登录入口,98.73,True
词语释义查询,2025搜索,2026搜索,260,293,0.1173,0.1153,True,查询词语或成语释义,52.69,查询词语或成语释义,62.46,True
查询极短词条,2025搜索,2026搜索,128,182,0.0,0.0,False,无意图或上下文依赖的残余查询,100.0,无意图或上下文依赖的残余查询,100.0,True
查询极短词条,2025搜索,助手头部1k,128,117,0.0,0.0,False,无意图或上下文依赖的残余查询,100.0,无意图或上下文依赖的残余查询,100.0,True
查询极短词条,2026搜索,助手头部1k,182,117,0.0,0.0,False,无意图或上下文依赖的残余查询,100.0,无意图或上下文依赖的残余查询,100.0,True
查询专业与院校信息,2025搜索,2026搜索,168,121,0.0776,0.1109,False,了解专业培养内容与就业前景,79.17,了解专业培养内容与就业前景,72.73,True
生成作业与学习内容,2025搜索,2026搜索,222,166,0.066,0.1173,False,完成中小学学科作业与写作任务,56.76,完成中小学学科作业与写作任务,51.2,True
生成作业与学习内容,2025搜索,助手头部1k,222,130,0.0723,0.1268,False,完成中小学学科作业与写作任务,56.76,完成中小学学科作业与写作任务,53.85,True
生成作业与学习内容,2025搜索,助手随机1k,222,206,0.1367,0.106,True,完成中小学学科作业与写作任务,56.76,完成中小学学科作业与写作任务,69.42,True
生成作业与学习内容,2026搜索,助手头部1k,166,130,0.069,0.1495,False,完成中小学学科作业与写作任务,51.2,完成中小学学科作业与写作任务,53.85,True
生成作业与学习内容,2026搜索,助手随机1k,166,206,0.1907,0.1273,True,完成中小学学科作业与写作任务,51.2,完成中小学学科作业与写作任务,69.42,True
生成作业与学习内容,助手头部1k,助手随机1k,130,206,0.1626,0.1096,True,完成中小学学科作业与写作任务,53.85,完成中小学学科作业与写作任务,69.42,True
高校985/211属性查询,2025搜索,2026搜索,93,116,0.015,0.0798,False,判定高校办学层次与标签,91.4,判定高校办学层次与标签,92.24,True
查询词语对应生肖,2025搜索,2026搜索,96,115,0.0139,0.0538,False,求生肖谜语博彩谜底,95.83,求生肖谜语博彩谜底,96.52,True
教育服务平台官网查询,2025搜索,2026搜索,64,92,0.0999,0.1651,False,导航至官方招考政务门户与登录入口,78.12,导航至官方招考政务门户与登录入口,70.65,True
英文单词查询,2025搜索,2026搜索,1862,1591,0.0029,0.0087,False,启动翻译工具或查询英汉词句,98.66,启动翻译工具或查询英汉词句,98.37,True
查询职业资格考试报名信息,2025搜索,2026搜索,77,94,0.1208,0.1788,False,查询职业资格与成人学历提升,58.44,查询职业资格与成人学历提升,56.38,True
按需求生成与改写文本,2025搜索,2026搜索,145,155,0.0781,0.1537,False,检索古诗文与课文原文,44.83,检索古诗文与课文原文,43.23,True
按需求生成与改写文本,2025搜索,助手头部1k,145,48,0.3159,0.2109,True,检索古诗文与课文原文,44.83,无意图或上下文依赖的残余查询,45.83,False
按需求生成与改写文本,2025搜索,助手随机1k,145,261,0.4161,0.1372,True,检索古诗文与课文原文,44.83,无意图或上下文依赖的残余查询,59.39,False
按需求生成与改写文本,2026搜索,助手头部1k,155,48,0.3609,0.2052,True,检索古诗文与课文原文,43.23,无意图或上下文依赖的残余查询,45.83,False
按需求生成与改写文本,2026搜索,助手随机1k,155,261,0.4306,0.1454,True,检索古诗文与课文原文,43.23,无意图或上下文依赖的残余查询,59.39,False
按需求生成与改写文本,助手头部1k,助手随机1k,48,261,0.2335,0.2122,True,无意图或上下文依赖的残余查询,45.83,无意图或上下文依赖的残余查询,59.39,True
汉字读音释义查询,2025搜索,2026搜索,314,397,0.0401,0.0397,True,无意图或上下文依赖的残余查询,90.45,无意图或上下文依赖的残余查询,94.46,True
查询中文内容拼音读音,2025搜索,2026搜索,1015,1363,0.0175,0.0155,True,查询汉字或词语读音,97.73,查询汉字或词语读音,96.18,True
汉字笔顺查询,2025搜索,2026搜索,133,246,0.0219,0.0244,False,查询汉字笔顺写法,96.99,查询汉字笔顺写法,99.19,True
考试升学报考条件与学制学费查询,2025搜索,2026搜索,34,60,0.1755,0.2706,False,查询职业资格与成人学历提升,35.29,查询职业资格与成人学历提升,50.0,True
考试升学报考条件与学制学费查询,2025搜索,助手随机1k,34,36,0.0866,0.3074,False,查询职业资格与成人学历提升,35.29,进行升学与择校志愿决策咨询,38.89,False
考试升学报考条件与学制学费查询,2026搜索,助手随机1k,60,36,0.1833,0.2556,False,查询职业资格与成人学历提升,50.0,进行升学与择校志愿决策咨询,38.89,False
汉字组词查询,2025搜索,2026搜索,128,150,0.0191,0.0445,False,生成生字组词,95.31,生成生字组词,96.67,True
汉字组词查询,2025搜索,助手头部1k,128,34,0.1374,0.0938,True,生成生字组词,95.31,生成生字组词,82.35,True
汉字组词查询,2026搜索,助手头部1k,150,34,0.1565,0.091,True,生成生字组词,96.67,生成生字组词,82.35,True
查询专业学习内容与就业方向,2025搜索,2026搜索,101,85,0.0099,0.0118,False,了解专业培养内容与就业前景,99.01,了解专业培养内容与就业前景,100.0,True
专业就业方向及前景查询,2025搜索,2026搜索,83,95,0.0,0.0,False,了解专业培养内容与就业前景,100.0,了解专业培养内容与就业前景,100.0,True
查询拼音字母与声韵母发音表,2025搜索,2026搜索,45,39,0.065,0.2291,False,无意图或上下文依赖的残余查询,75.56,无意图或上下文依赖的残余查询,69.23,True
查询院校基本信息,2025搜索,2026搜索,46,36,0.0833,0.3095,False,进行升学与择校志愿决策咨询,34.78,按裸校名检索院校信息,30.56,False
查询词语概念含义与基础常识,2025搜索,2026搜索,69,80,0.2533,0.2733,False,无意图或上下文依赖的残余查询,27.54,无意图或上下文依赖的残余查询,33.75,True
查询词语概念含义与基础常识,2025搜索,助手随机1k,69,57,0.3783,0.2937,True,无意图或上下文依赖的残余查询,27.54,无意图或上下文依赖的残余查询,52.63,True
查询词语概念含义与基础常识,2026搜索,助手随机1k,80,57,0.3772,0.2816,True,无意图或上下文依赖的残余查询,33.75,无意图或上下文依赖的残余查询,52.63,True
查询汉字与词语,2025搜索,2026搜索,36,32,0.191,0.2847,False,按结构约束列举字词,72.22,按结构约束列举字词,53.12,True
查询高校一本二本层次,2025搜索,2026搜索,149,66,0.005,0.0387,False,判定高校办学层次与标签,97.99,判定高校办学层次与标签,98.48,True
