外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
获取市场动态与事件公告,2025搜索,2026搜索,66,54,0.5101,0.4108,True,银行存贷款利率与利息查询,30.3,查询股票行情,25.93,False
获取市场动态与事件公告,2025搜索,助手随机1k,66,56,0.7262,0.4075,True,银行存贷款利率与利息查询,30.3,A股个股推荐与走势预测,46.43,False
获取市场动态与事件公告,2026搜索,助手随机1k,54,56,0.6561,0.4504,True,查询股票行情,25.93,A股个股推荐与走势预测,46.43,False
识别陌生电话号码归属,2025搜索,2026搜索,121,109,0.1181,0.1613,False,电话号码归属与用途查询,73.55,电话号码归属与用途查询,63.3,True
寻求个股买卖与持有决策建议,2025搜索,2026搜索,85,110,0.2738,0.2573,True,查询概念板块龙头股,51.76,查询概念板块龙头股,50.91,True
寻求个股买卖与持有决策建议,2025搜索,助手头部1k,85,87,0.5108,0.3103,True,查询概念板块龙头股,51.76,A股个股推荐与走势预测,35.63,False
寻求个股买卖与持有决策建议,2025搜索,助手随机1k,85,276,0.6234,0.2629,True,查询概念板块龙头股,51.76,A股个股推荐与走势预测,55.43,False
寻求个股买卖与持有决策建议,2025搜索,助手语音1k,85,90,0.6621,0.2949,True,查询概念板块龙头股,51.76,A股个股推荐与走势预测,48.89,False
寻求个股买卖与持有决策建议,2026搜索,助手头部1k,110,87,0.5912,0.2729,True,查询概念板块龙头股,50.91,A股个股推荐与走势预测,35.63,False
寻求个股买卖与持有决策建议,2026搜索,助手随机1k,110,276,0.6823,0.2291,True,查询概念板块龙头股,50.91,A股个股推荐与走势预测,55.43,False
寻求个股买卖与持有决策建议,2026搜索,助手语音1k,110,90,0.6273,0.2576,True,查询概念板块龙头股,50.91,A股个股推荐与走势预测,48.89,False
寻求个股买卖与持有决策建议,助手头部1k,助手随机1k,87,276,0.4032,0.2438,True,A股个股推荐与走势预测,35.63,A股个股推荐与走势预测,55.43,True
寻求个股买卖与持有决策建议,助手头部1k,助手语音1k,87,90,0.3858,0.2927,True,A股个股推荐与走势预测,35.63,A股个股推荐与走势预测,48.89,True
寻求个股买卖与持有决策建议,助手随机1k,助手语音1k,276,90,0.1957,0.2448,False,A股个股推荐与走势预测,55.43,A股个股推荐与走势预测,48.89,True
核实金融平台真伪与合法性,2025搜索,2026搜索,195,65,0.1897,0.2718,False,借款平台正规性查询,42.05,借款平台正规性查询,36.92,True
查询历史价格走势图,2025搜索,2026搜索,116,186,0.1568,0.2052,False,查询金融品种价格走势图,45.69,查询金融品种价格走势图,49.46,True
解释金融术语与基础规则,2025搜索,2026搜索,354,154,0.2025,0.2261,False,术语含义查询,22.6,术语含义查询,29.87,True
解释金融术语与基础规则,2025搜索,助手随机1k,354,93,0.4625,0.2656,True,术语含义查询,22.6,A股个股推荐与走势预测,24.73,False
解释金融术语与基础规则,2025搜索,助手语音1k,354,109,0.3031,0.2643,True,术语含义查询,22.6,金融术语与行情原因查询,15.6,False
解释金融术语与基础规则,2026搜索,助手随机1k,154,93,0.5008,0.2959,True,术语含义查询,29.87,A股个股推荐与走势预测,24.73,False
解释金融术语与基础规则,2026搜索,助手语音1k,154,109,0.3677,0.2999,True,术语含义查询,29.87,金融术语与行情原因查询,15.6,False
解释金融术语与基础规则,助手随机1k,助手语音1k,93,109,0.2984,0.3124,False,A股个股推荐与走势预测,24.73,金融术语与行情原因查询,15.6,False
进入个股股吧讨论区,2025搜索,2026搜索,1073,1413,0.0181,0.0392,False,股票股吧查询,87.7,股票股吧查询,87.54,True
获取银行或支付账户操作指引,2025搜索,2026搜索,208,83,0.1644,0.2276,False,电子支付工具使用查询,24.52,电子支付工具使用查询,22.89,True
获取银行或支付账户操作指引,2025搜索,助手随机1k,208,69,0.431,0.2731,True,电子支付工具使用查询,24.52,查询资金产品安全性及存取借贷规则,20.29,False
获取银行或支付账户操作指引,2025搜索,助手语音1k,208,135,0.2198,0.2092,True,电子支付工具使用查询,24.52,银行卡业务办理与异常处理,19.26,False
获取银行或支付账户操作指引,2026搜索,助手随机1k,83,69,0.4882,0.3513,True,电子支付工具使用查询,22.89,查询资金产品安全性及存取借贷规则,20.29,False
获取银行或支付账户操作指引,2026搜索,助手语音1k,83,135,0.3155,0.2776,True,电子支付工具使用查询,22.89,银行卡业务办理与异常处理,19.26,False
获取银行或支付账户操作指引,助手随机1k,助手语音1k,69,135,0.352,0.3104,True,查询资金产品安全性及存取借贷规则,20.29,银行卡业务办理与异常处理,19.26,False
处置账户异常与非预期扣款,2025搜索,助手头部1k,37,58,0.7241,0.3533,True,银行卡业务办理与异常处理,29.73,银行服务信息查询,37.93,False
处置账户异常与非预期扣款,2025搜索,助手随机1k,37,30,0.5045,0.4947,True,银行卡业务办理与异常处理,29.73,查询资金产品安全性及存取借贷规则,20.0,False
处置账户异常与非预期扣款,2025搜索,助手语音1k,37,37,0.3243,0.4054,False,银行卡业务办理与异常处理,29.73,银行卡业务办理与异常处理,29.73,True
处置账户异常与非预期扣款,助手头部1k,助手随机1k,58,30,0.7103,0.4276,True,银行服务信息查询,37.93,查询资金产品安全性及存取借贷规则,20.0,False
处置账户异常与非预期扣款,助手头部1k,助手语音1k,58,37,0.5993,0.3533,True,银行服务信息查询,37.93,银行卡业务办理与异常处理,29.73,False
处置账户异常与非预期扣款,助手随机1k,助手语音1k,30,37,0.3279,0.5234,False,查询资金产品安全性及存取借贷规则,20.0,银行卡业务办理与异常处理,29.73,False
判定信贷产品账单与征信规则,2025搜索,助手随机1k,65,55,0.2993,0.3763,False,查询资金产品安全性及存取借贷规则,18.46,查询资金产品安全性及存取借贷规则,25.45,True
判定信贷产品账单与征信规则,2025搜索,助手语音1k,65,36,0.3312,0.3688,False,查询资金产品安全性及存取借贷规则,18.46,查询资金产品安全性及存取借贷规则,30.56,True
判定信贷产品账单与征信规则,助手随机1k,助手语音1k,55,36,0.2879,0.4338,False,查询资金产品安全性及存取借贷规则,25.45,查询资金产品安全性及存取借贷规则,30.56,True
