外层,a,b,n_a,n_b,内层TVD,同源噪声上界,超出噪声,a主导内层,a主导占比%,b主导内层,b主导占比%,主导是否相同
汇率换算查询,2025搜索,2026搜索,805,559,0.1361,0.0585,True,查询金融资产实时行情,60.37,查询金融资产实时行情,73.17,True
汇率换算查询,2025搜索,助手头部1k,805,60,0.1776,0.1474,True,查询金融资产实时行情,60.37,查询金融资产实时行情,76.67,True
汇率换算查询,2025搜索,助手语音1k,805,111,0.3456,0.1068,True,查询金融资产实时行情,60.37,计算具体金额或利率,67.57,False
汇率换算查询,2026搜索,助手头部1k,559,60,0.0415,0.1168,False,查询金融资产实时行情,73.17,查询金融资产实时行情,76.67,True
汇率换算查询,2026搜索,助手语音1k,559,111,0.4792,0.1039,True,查询金融资产实时行情,73.17,计算具体金额或利率,67.57,False
汇率换算查询,助手头部1k,助手语音1k,60,111,0.5207,0.1739,True,查询金融资产实时行情,76.67,计算具体金额或利率,67.57,False
财经网站查询,2025搜索,2026搜索,98,55,0.1686,0.2155,False,其他或无法判定的非金融查询,52.04,其他或无法判定的非金融查询,52.73,True
股票信息查询,2025搜索,2026搜索,1847,2275,0.0061,0.0133,False,查询金融资产实时行情,96.53,查询金融资产实时行情,96.4,True
股票信息查询,2025搜索,助手头部1k,1847,150,0.0802,0.0378,True,查询金融资产实时行情,96.53,查询金融资产实时行情,91.33,True
股票信息查询,2025搜索,助手随机1k,1847,40,0.6397,0.0719,True,查询金融资产实时行情,96.53,寻求个股买卖与持有决策建议,45.0,False
股票信息查询,2025搜索,助手语音1k,1847,52,0.2205,0.0661,True,查询金融资产实时行情,96.53,查询金融资产实时行情,76.92,True
股票信息查询,2026搜索,助手头部1k,2275,150,0.0823,0.035,True,查询金融资产实时行情,96.4,查询金融资产实时行情,91.33,True
股票信息查询,2026搜索,助手随机1k,2275,40,0.6443,0.0671,True,查询金融资产实时行情,96.4,寻求个股买卖与持有决策建议,45.0,False
股票信息查询,2026搜索,助手语音1k,2275,52,0.2246,0.0646,True,查询金融资产实时行情,96.4,查询金融资产实时行情,76.92,True
股票信息查询,助手头部1k,助手随机1k,150,40,0.57,0.1651,True,查询金融资产实时行情,91.33,寻求个股买卖与持有决策建议,45.0,False
股票信息查询,助手头部1k,助手语音1k,150,52,0.1508,0.1151,True,查询金融资产实时行情,91.33,查询金融资产实时行情,76.92,True
股票信息查询,助手随机1k,助手语音1k,40,52,0.4462,0.2692,True,寻求个股买卖与持有决策建议,45.0,查询金融资产实时行情,76.92,False
大盘走势查询,2025搜索,2026搜索,83,74,0.0402,0.1348,False,查询金融资产实时行情,83.13,查询金融资产实时行情,82.43,True
蚂蚁庄园今日答案查询,2025搜索,2026搜索,118,53,0.0424,0.0566,False,获取每日答题活动答案,95.76,获取每日答题活动答案,100.0,True
蚂蚁庄园今日答案查询,2025搜索,助手头部1k,118,32,0.0424,0.0853,False,获取每日答题活动答案,95.76,获取每日答题活动答案,100.0,True
蚂蚁庄园今日答案查询,2026搜索,助手头部1k,53,32,0.0,0.0,False,获取每日答题活动答案,100.0,获取每日答题活动答案,100.0,True
查询美股行情,2025搜索,2026搜索,50,83,0.0559,0.0723,False,查询金融资产实时行情,92.0,查询金融资产实时行情,97.59,True
指数行情查询,2025搜索,2026搜索,92,123,0.049,0.0627,False,查询金融资产实时行情,92.39,查询金融资产实时行情,96.75,True
查询A股股票及板块信息,2025搜索,2026搜索,126,135,0.0513,0.1065,False,查询金融资产实时行情,78.57,查询金融资产实时行情,80.0,True
银行服务信息查询,2025搜索,助手头部1k,55,38,0.8057,0.3287,True,查找官方渠道与客服入口,50.91,处置账户异常与非预期扣款,57.89,False
加密货币价格行情查询,2025搜索,2026搜索,125,89,0.0796,0.1303,False,查询金融资产实时行情,78.4,查询金融资产实时行情,80.9,True
贷款信息查询与办理,2025搜索,2026搜索,104,36,0.25,0.2981,False,计算具体金额或利率,21.15,计算具体金额或利率,30.56,True
贷款信息查询与办理,2025搜索,助手语音1k,104,31,0.3477,0.3306,True,计算具体金额或利率,21.15,计算具体金额或利率,29.03,True
贷款信息查询与办理,2026搜索,助手语音1k,36,31,0.3405,0.3952,False,计算具体金额或利率,30.56,计算具体金额或利率,29.03,True
银行信用卡客服电话查询,2025搜索,2026搜索,102,44,0.2001,0.2169,False,查找官方渠道与客服入口,65.69,查找官方渠道与客服入口,79.55,True
港股休市查询,2025搜索,2026搜索,70,46,0.0578,0.2159,False,查询交易日程与市场状态,48.57,查询金融资产实时行情,47.83,False
车险保险公司电话查询,2025搜索,2026搜索,69,34,0.032,0.1642,False,查找官方渠道与客服入口,82.61,查找官方渠道与客服入口,79.41,True
银行客服电话查询,2025搜索,2026搜索,144,71,0.0141,0.0141,False,查找官方渠道与客服入口,100.0,查找官方渠道与客服入口,98.59,True
金属行情报价查询,2025搜索,2026搜索,38,41,0.1547,0.2512,False,查询金融资产实时行情,52.63,查询金融资产实时行情,60.98,True
黄金价格及黄金股票行情查询,2025搜索,2026搜索,57,71,0.0662,0.1904,False,查询金融资产实时行情,71.93,查询金融资产实时行情,73.24,True
查询金融机构24小时人工客服电话,2025搜索,2026搜索,104,54,0.0185,0.037,False,查找官方渠道与客服入口,99.04,查找官方渠道与客服入口,98.15,True
银行股票信息查询,2025搜索,2026搜索,61,52,0.0854,0.1182,False,查询金融资产实时行情,95.08,查询金融资产实时行情,86.54,True
查询银行及业务信息,2025搜索,2026搜索,158,84,0.068,0.1939,False,其他或无法判定的非金融查询,33.54,其他或无法判定的非金融查询,38.1,True
查询银行及业务信息,2025搜索,助手随机1k,158,38,0.3148,0.2645,True,其他或无法判定的非金融查询,33.54,查找官方渠道与客服入口,36.84,False
查询银行及业务信息,2025搜索,助手语音1k,158,52,0.5046,0.2322,True,其他或无法判定的非金融查询,33.54,查找官方渠道与客服入口,55.77,False
查询银行及业务信息,2026搜索,助手随机1k,84,38,0.3371,0.2854,True,其他或无法判定的非金融查询,38.1,查找官方渠道与客服入口,36.84,False
查询银行及业务信息,2026搜索,助手语音1k,84,52,0.5201,0.2418,True,其他或无法判定的非金融查询,38.1,查找官方渠道与客服入口,55.77,False
查询银行及业务信息,助手随机1k,助手语音1k,38,52,0.3725,0.307,True,查找官方渠道与客服入口,36.84,查找官方渠道与客服入口,55.77,True
电子支付工具使用查询,2025搜索,2026搜索,101,45,0.1749,0.2364,False,获取银行或支付账户操作指引,50.5,获取银行或支付账户操作指引,42.22,True
电子支付工具使用查询,2025搜索,助手语音1k,101,43,0.1432,0.2424,False,获取银行或支付账户操作指引,50.5,获取银行或支付账户操作指引,55.81,True
电子支付工具使用查询,2026搜索,助手语音1k,45,43,0.2393,0.305,False,获取银行或支付账户操作指引,42.22,获取银行或支付账户操作指引,55.81,True
查询证券股票与券商信息,2025搜索,2026搜索,99,115,0.0339,0.1369,False,查询金融资产实时行情,75.76,查询金融资产实时行情,74.78,True
黄金价格与行情查询,2025搜索,2026搜索,178,275,0.0301,0.0321,False,查询金融资产实时行情,96.63,查询金融资产实时行情,96.73,True
黄金价格与行情查询,2025搜索,助手头部1k,178,31,0.0687,0.0687,False,查询金融资产实时行情,96.63,查询金融资产实时行情,90.32,True
黄金价格与行情查询,2026搜索,助手头部1k,275,31,0.0931,0.064,True,查询金融资产实时行情,96.73,查询金融资产实时行情,90.32,True
货币兑换查询,2025搜索,2026搜索,200,166,0.0599,0.0967,False,查询金融资产实时行情,80.0,查询金融资产实时行情,81.93,True
股票代码查询#16,2025搜索,2026搜索,605,610,0.0051,0.0183,False,查询金融资产实时行情,97.19,查询金融资产实时行情,97.38,True
银行客服短号查询,2025搜索,2026搜索,62,60,0.1172,0.2124,False,其他或无法判定的非金融查询,48.39,识别陌生电话号码归属,51.67,False
查询新材类股票及股吧信息,2025搜索,2026搜索,87,141,0.0783,0.1112,False,查询金融资产实时行情,75.86,查询金融资产实时行情,82.98,True
查询科技类股票行情,2025搜索,2026搜索,238,354,0.0282,0.0255,True,查询金融资产实时行情,98.74,查询金融资产实时行情,96.89,True
保险信息查询,2025搜索,2026搜索,135,58,0.1299,0.2212,False,其他或无法判定的非金融查询,44.44,其他或无法判定的非金融查询,41.38,True
查询金融品种价格走势图,2025搜索,2026搜索,58,101,0.0275,0.0854,False,查询历史价格走势图,91.38,查询历史价格走势图,91.09,True
查询个股股票信息#41,2025搜索,2026搜索,157,249,0.0161,0.0242,False,查询金融资产实时行情,99.36,查询金融资产实时行情,97.99,True
含龙字股票信息查询,2025搜索,2026搜索,52,51,0.0924,0.1701,False,查询金融资产实时行情,69.23,查询金融资产实时行情,76.47,True
国际原油价格行情查询,2025搜索,2026搜索,60,56,0.0881,0.1571,False,查询金融资产实时行情,76.67,查询金融资产实时行情,67.86,True
查询概念板块龙头股,2025搜索,2026搜索,56,61,0.1323,0.1418,False,寻求个股买卖与持有决策建议,78.57,寻求个股买卖与持有决策建议,91.8,True
股票代码查询#35,2025搜索,2026搜索,93,99,0.0541,0.1127,False,其他或无法判定的非金融查询,89.25,其他或无法判定的非金融查询,83.84,True
钢铁股票查询,2025搜索,2026搜索,34,35,0.0025,0.1185,False,查询金融资产实时行情,91.18,查询金融资产实时行情,91.43,True
电话号码归属与用途查询,2025搜索,2026搜索,91,70,0.0077,0.0429,False,识别陌生电话号码归属,97.8,识别陌生电话号码归属,98.57,True
加密货币交易所App官方下载地址查询,2025搜索,2026搜索,90,32,0.1771,0.2584,False,查找官方渠道与客服入口,57.78,查找官方渠道与客服入口,53.12,True
银行存贷款利率与利息查询,2025搜索,2026搜索,178,56,0.0799,0.2114,False,查询金融资产实时行情,31.46,解释金融术语与基础规则,28.57,False
银行存贷款利率与利息查询,2025搜索,助手随机1k,178,38,0.3622,0.2666,True,查询金融资产实时行情,31.46,计算具体金额或利率,42.11,False
银行存贷款利率与利息查询,2025搜索,助手语音1k,178,37,0.3389,0.258,True,查询金融资产实时行情,31.46,计算具体金额或利率,45.95,False
银行存贷款利率与利息查询,2026搜索,助手随机1k,56,38,0.3712,0.2906,True,解释金融术语与基础规则,28.57,计算具体金额或利率,42.11,False
银行存贷款利率与利息查询,2026搜索,助手语音1k,56,37,0.2756,0.2824,False,解释金融术语与基础规则,28.57,计算具体金额或利率,45.95,False
银行存贷款利率与利息查询,助手随机1k,助手语音1k,38,37,0.2596,0.3131,False,计算具体金额或利率,42.11,计算具体金额或利率,45.95,True
查询个股股票信息#49,2025搜索,2026搜索,115,201,0.01,0.0174,False,查询金融资产实时行情,100.0,查询金融资产实时行情,99.0,True
金融类App下载,2025搜索,2026搜索,130,64,0.0397,0.0791,False,查找官方渠道与客服入口,93.08,查找官方渠道与客服入口,92.19,True
股票股吧查询,2025搜索,2026搜索,969,1313,0.0303,0.0182,True,进入个股股吧讨论区,97.11,进入个股股吧讨论区,94.21,True
查询车险险种与保费理赔范围,2025搜索,助手随机1k,54,48,0.5162,0.3103,True,解释金融术语与基础规则,70.37,解释金融术语与基础规则,29.17,True
查询车险险种与保费理赔范围,2025搜索,助手语音1k,54,45,0.4,0.2891,True,解释金融术语与基础规则,70.37,解释金融术语与基础规则,37.78,True
查询车险险种与保费理赔范围,助手随机1k,助手语音1k,48,45,0.1847,0.3306,False,解释金融术语与基础规则,29.17,解释金融术语与基础规则,37.78,True
术语含义查询,2025搜索,2026搜索,89,48,0.0787,0.1009,False,解释金融术语与基础规则,89.89,解释金融术语与基础规则,95.83,True
期货行情查询,2025搜索,2026搜索,102,105,0.0507,0.0992,False,查询金融资产实时行情,89.22,查询金融资产实时行情,89.52,True
金融术语与行情原因查询,2025搜索,2026搜索,79,57,0.3851,0.2581,True,解释金融术语与基础规则,62.03,解释金融术语与基础规则,36.84,True
金融术语与行情原因查询,2025搜索,助手随机1k,79,51,0.4768,0.2793,True,解释金融术语与基础规则,62.03,解释金融术语与基础规则,33.33,True
金融术语与行情原因查询,2026搜索,助手随机1k,57,51,0.2239,0.3138,False,解释金融术语与基础规则,36.84,解释金融术语与基础规则,33.33,True
数字串含义查询,2025搜索,2026搜索,76,81,0.0666,0.0666,False,其他或无法判定的非金融查询,92.11,其他或无法判定的非金融查询,98.77,True
证券代码行情查询,2025搜索,2026搜索,61,96,0.2988,0.1725,True,其他或无法判定的非金融查询,81.97,其他或无法判定的非金融查询,52.08,True
银行卡业务办理与异常处理,2025搜索,助手语音1k,95,48,0.2759,0.2277,True,获取银行或支付账户操作指引,40.0,获取银行或支付账户操作指引,54.17,True
能源资源类股票查询,2025搜索,2026搜索,69,91,0.0863,0.1576,False,查询金融资产实时行情,79.71,查询金融资产实时行情,71.43,True
查询资金产品安全性及存取借贷规则,2025搜索,2026搜索,89,33,0.206,0.3205,False,其他或无法判定的非金融查询,23.6,其他或无法判定的非金融查询,27.27,True
查询资金产品安全性及存取借贷规则,2025搜索,助手随机1k,89,77,0.2719,0.2526,True,其他或无法判定的非金融查询,23.6,其他或无法判定的非金融查询,31.17,True
查询资金产品安全性及存取借贷规则,2025搜索,助手语音1k,89,56,0.3204,0.2998,True,其他或无法判定的非金融查询,23.6,获取银行或支付账户操作指引,25.0,False
查询资金产品安全性及存取借贷规则,2026搜索,助手随机1k,33,77,0.2424,0.3509,False,其他或无法判定的非金融查询,27.27,其他或无法判定的非金融查询,31.17,True
查询资金产品安全性及存取借贷规则,2026搜索,助手语音1k,33,56,0.2792,0.3703,False,其他或无法判定的非金融查询,27.27,获取银行或支付账户操作指引,25.0,False
查询资金产品安全性及存取借贷规则,助手随机1k,助手语音1k,77,56,0.2484,0.3052,False,其他或无法判定的非金融查询,31.17,获取银行或支付账户操作指引,25.0,False
数字代码查询,2025搜索,2026搜索,79,77,0.0159,0.1123,False,其他或无法判定的非金融查询,88.61,其他或无法判定的非金融查询,87.01,True
A股个股推荐与走势预测,2025搜索,2026搜索,52,45,0.2051,0.2779,False,解释金融术语与基础规则,30.77,寻求个股买卖与持有决策建议,33.33,False
A股个股推荐与走势预测,2025搜索,助手头部1k,52,48,0.5304,0.2792,True,解释金融术语与基础规则,30.77,寻求个股买卖与持有决策建议,64.58,False
A股个股推荐与走势预测,2025搜索,助手随机1k,52,278,0.4164,0.2085,True,解释金融术语与基础规则,30.77,寻求个股买卖与持有决策建议,55.04,False
A股个股推荐与走势预测,2025搜索,助手语音1k,52,87,0.378,0.2512,True,解释金融术语与基础规则,30.77,寻求个股买卖与持有决策建议,50.57,False
A股个股推荐与走势预测,2026搜索,助手头部1k,45,48,0.4972,0.2907,True,寻求个股买卖与持有决策建议,33.33,寻求个股买卖与持有决策建议,64.58,True
A股个股推荐与走势预测,2026搜索,助手随机1k,45,278,0.4117,0.2178,True,寻求个股买卖与持有决策建议,33.33,寻求个股买卖与持有决策建议,55.04,True
A股个股推荐与走势预测,2026搜索,助手语音1k,45,87,0.3831,0.2607,True,寻求个股买卖与持有决策建议,33.33,寻求个股买卖与持有决策建议,50.57,True
A股个股推荐与走势预测,助手头部1k,助手随机1k,48,278,0.1622,0.2196,False,寻求个股买卖与持有决策建议,64.58,寻求个股买卖与持有决策建议,55.04,True
A股个股推荐与走势预测,助手头部1k,助手语音1k,48,87,0.2328,0.2285,True,寻求个股买卖与持有决策建议,64.58,寻求个股买卖与持有决策建议,50.57,True
A股个股推荐与走势预测,助手随机1k,助手语音1k,278,87,0.1051,0.1649,False,寻求个股买卖与持有决策建议,55.04,寻求个股买卖与持有决策建议,50.57,True
查询金融业务办理与资金问题处理方法,2025搜索,2026搜索,58,34,0.1339,0.2773,False,获取银行或支付账户操作指引,56.9,获取银行或支付账户操作指引,55.88,True
查询金融业务办理与资金问题处理方法,2025搜索,助手语音1k,58,32,0.1433,0.276,False,获取银行或支付账户操作指引,56.9,获取银行或支付账户操作指引,56.25,True
查询金融业务办理与资金问题处理方法,2026搜索,助手语音1k,34,32,0.2298,0.3273,False,获取银行或支付账户操作指引,55.88,获取银行或支付账户操作指引,56.25,True
金融代码行情查询,2025搜索,2026搜索,66,74,0.0418,0.1016,False,其他或无法判定的非金融查询,86.36,其他或无法判定的非金融查询,90.54,True
ST股票信息查询,2025搜索,2026搜索,38,40,0.0724,0.1961,False,查询金融资产实时行情,84.21,查询金融资产实时行情,77.5,True
