key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
44,A股个股推荐与走势预测查询,2025搜索,助手随机1k,52,278,9998,987,0.52,28.166,27.646,24.924,30.535,True,共有
45,银行卡业务办理与异常处理,2025搜索,助手随机1k,95,21,9998,987,0.95,2.128,1.177,0.416,2.294,True,共有
46,查询资金产品安全性及存取借贷规则,2025搜索,助手随机1k,89,77,9998,987,0.89,7.801,6.911,5.383,8.76,True,共有
47,贷款信息查询与办理,2025搜索,助手随机1k,104,28,9998,987,1.04,2.837,1.797,0.903,3.043,True,共有
48,查询农业银行及农村金融机构信息,2025搜索,助手随机1k,48,14,9998,987,0.48,1.418,0.938,0.346,1.894,True,共有
49,股票行情查询,2025搜索,助手随机1k,262,33,9998,987,2.621,3.343,0.723,-0.286,2.07,False,共有
50,货币兑换查询,2025搜索,助手随机1k,200,4,9998,987,2.0,0.405,-1.595,-1.979,-0.913,True,共有
51,股票代码查询#51,2025搜索,助手随机1k,605,4,9998,987,6.051,0.405,-5.646,-6.19,-4.87,True,共有
52,能源资源类股票查询,2025搜索,助手随机1k,69,3,9998,987,0.69,0.304,-0.386,-0.657,0.217,False,共有
53,个股股票信息查询,2025搜索,助手随机1k,157,3,9998,987,1.57,0.304,-1.266,-1.597,-0.639,True,共有
55,黄金价格查询,2025搜索,助手随机1k,51,3,9998,987,0.51,0.304,-0.206,-0.463,0.392,False,共有
57,大盘走势查询,2025搜索,助手随机1k,83,5,9998,987,0.83,0.507,-0.324,-0.675,0.369,False,共有
58,ST股票信息查询,2025搜索,助手随机1k,38,7,9998,987,0.38,0.709,0.329,-0.062,1.084,False,共有
59,白银价格行情查询,2025搜索,助手随机1k,26,4,9998,987,0.26,0.405,0.145,-0.13,0.783,False,共有
6,股票股吧查询,2025搜索,助手随机1k,969,7,9998,987,9.692,0.709,-8.983,-9.681,-8.046,True,共有
60,今日金价查询,2025搜索,助手随机1k,93,5,9998,987,0.93,0.507,-0.424,-0.78,0.271,False,共有
61,实时国际金价查询,2025搜索,助手随机1k,75,1,9998,987,0.75,0.101,-0.649,-0.855,-0.155,True,共有
62,金属行情报价查询,2025搜索,助手随机1k,38,0,9998,987,0.38,0.0,-0.38,-0.521,0.021,False,a独有
63,电话号码归属与用途查询,2025搜索,助手随机1k,91,1,9998,987,0.91,0.101,-0.809,-1.031,-0.309,True,共有
64,银行客服短号查询,2025搜索,助手随机1k,62,1,9998,987,0.62,0.101,-0.519,-0.712,-0.029,True,共有
65,金融机构24小时人工客服电话查询,2025搜索,助手随机1k,104,2,9998,987,1.04,0.203,-0.838,-1.101,-0.275,True,共有
66,银行客服电话查询,2025搜索,助手随机1k,144,6,9998,987,1.44,0.608,-0.832,-1.247,-0.088,True,共有
67,银行信用卡客服电话查询,2025搜索,助手随机1k,102,9,9998,987,1.02,0.912,-0.108,-0.591,0.723,False,共有
68,数字串含义查询,2025搜索,助手随机1k,76,2,9998,987,0.76,0.203,-0.558,-0.798,-0.003,True,共有
69,证券代码行情查询,2025搜索,助手随机1k,61,5,9998,987,0.61,0.507,-0.104,-0.441,0.584,False,共有
7,个人金融支付与征信业务查询,2025搜索,助手随机1k,256,56,9998,987,2.561,5.674,3.113,1.793,4.762,True,共有
70,金融代码行情查询,2025搜索,助手随机1k,66,0,9998,987,0.66,0.0,-0.66,-0.839,-0.248,True,a独有
71,数字代码查询,2025搜索,助手随机1k,79,2,9998,987,0.79,0.203,-0.588,-0.831,-0.032,True,共有
72,股票代码查询#72,2025搜索,助手随机1k,93,7,9998,987,0.93,0.709,-0.221,-0.641,0.546,False,共有
73,金融类App下载查询,2025搜索,助手随机1k,130,10,9998,987,1.3,1.013,-0.287,-0.808,0.579,False,共有
74,黄金价格及黄金股票行情查询,2025搜索,助手随机1k,57,8,9998,987,0.57,0.811,0.24,-0.193,1.032,False,共有
75,每日答题活动答案查询,2025搜索,助手随机1k,118,2,9998,987,1.18,0.203,-0.978,-1.252,-0.41,True,共有
76,金融术语与行情原因查询,2025搜索,助手随机1k,79,51,9998,987,0.79,5.167,4.377,3.146,5.948,True,共有
77,个股资料与行情查询,2025搜索,助手随机1k,115,1,9998,987,1.15,0.101,-1.049,-1.292,-0.541,True,共有
78,查询金融品种价格走势图,2025搜索,助手随机1k,58,9,9998,987,0.58,0.912,0.332,-0.132,1.154,False,共有
79,银行服务信息查询,2025搜索,助手随机1k,55,12,9998,987,0.55,1.216,0.666,0.121,1.572,True,共有
80,银行股票信息查询,2025搜索,助手随机1k,61,2,9998,987,0.61,0.203,-0.407,-0.634,0.142,False,共有
9,期货行情查询,2025搜索,助手随机1k,102,4,9998,987,1.02,0.405,-0.615,-0.944,0.042,False,共有
1,板块与基金核心数据查询,2025搜索,助手语音1k,81,20,9998,1000,0.81,2.0,1.19,0.461,2.27,True,共有
10,黄金价格与行情查询,2025搜索,助手语音1k,178,9,9998,1000,1.78,0.9,-0.88,-1.389,-0.043,True,共有
11,股票信息查询,2025搜索,助手语音1k,1847,52,9998,1000,18.474,5.2,-13.274,-14.712,-11.547,True,共有
13,特定股票查询,2025搜索,助手语音1k,86,1,9998,1000,0.86,0.1,-0.76,-0.977,-0.268,True,共有
17,股票与指数行情查询,2025搜索,助手语音1k,259,16,9998,1000,2.591,1.6,-0.991,-1.687,0.036,False,共有
18,财经网站与证券股票信息查询,2025搜索,助手语音1k,363,12,9998,1000,3.631,1.2,-2.431,-3.071,-1.479,True,共有
19,银行存贷款利率与利息查询,2025搜索,助手语音1k,178,37,9998,1000,1.78,3.7,1.92,0.878,3.299,True,共有
2,术语含义查询,2025搜索,助手语音1k,89,12,9998,1000,0.89,1.2,0.31,-0.242,1.211,False,共有
21,科技类股票行情查询,2025搜索,助手语音1k,238,11,9998,1000,2.38,1.1,-1.28,-1.86,-0.377,True,共有
22,银行及业务信息查询,2025搜索,助手语音1k,158,52,9998,1000,1.58,5.2,3.62,2.379,5.192,True,共有
23,保险信息查询,2025搜索,助手语音1k,258,62,9998,1000,2.581,6.2,3.619,2.246,5.314,True,共有
3,汇率换算查询,2025搜索,助手语音1k,805,111,9998,1000,8.052,11.1,3.048,1.166,5.209,True,共有
38,加密货币价格行情查询,2025搜索,助手语音1k,125,3,9998,1000,1.25,0.3,-0.95,-1.259,-0.338,True,共有
39,加密货币交易所App官方下载地址查询,2025搜索,助手语音1k,90,1,9998,1000,0.9,0.1,-0.8,-1.021,-0.307,True,共有
4,国际原油价格行情查询,2025搜索,助手语音1k,60,1,9998,1000,0.6,0.1,-0.5,-0.69,-0.017,True,共有
40,查询A股股票及板块信息,2025搜索,助手语音1k,126,9,9998,1000,1.26,0.9,-0.36,-0.848,0.466,False,共有
42,借款平台正规性查询,2025搜索,助手语音1k,94,4,9998,1000,0.94,0.4,-0.54,-0.862,0.107,False,共有
44,A股个股推荐与走势预测查询,2025搜索,助手语音1k,52,87,9998,1000,0.52,8.7,8.18,6.579,10.093,True,共有
45,银行卡业务办理与异常处理,2025搜索,助手语音1k,95,48,9998,1000,0.95,4.8,3.85,2.67,5.366,True,共有
46,查询资金产品安全性及存取借贷规则,2025搜索,助手语音1k,89,56,9998,1000,0.89,5.6,4.71,3.431,6.321,True,共有
47,贷款信息查询与办理,2025搜索,助手语音1k,104,31,9998,1000,1.04,3.1,2.06,1.126,3.339,True,共有
48,查询农业银行及农村金融机构信息,2025搜索,助手语音1k,48,22,9998,1000,0.48,2.2,1.72,0.961,2.835,True,共有
49,股票行情查询,2025搜索,助手语音1k,262,45,9998,1000,2.621,4.5,1.879,0.711,3.377,True,共有
50,货币兑换查询,2025搜索,助手语音1k,200,17,9998,1000,2.0,1.7,-0.3,-1.001,0.737,False,共有
51,股票代码查询#51,2025搜索,助手语音1k,605,6,9998,1000,6.051,0.6,-5.451,-6.034,-4.616,True,共有
52,能源资源类股票查询,2025搜索,助手语音1k,69,0,9998,1000,0.69,0.0,-0.69,-0.872,-0.281,True,a独有
53,个股股票信息查询,2025搜索,助手语音1k,157,6,9998,1000,1.57,0.6,-0.97,-1.388,-0.232,True,共有
55,黄金价格查询,2025搜索,助手语音1k,51,3,9998,1000,0.51,0.3,-0.21,-0.465,0.381,False,共有
57,大盘走势查询,2025搜索,助手语音1k,83,2,9998,1000,0.83,0.2,-0.63,-0.875,-0.08,True,共有
58,ST股票信息查询,2025搜索,助手语音1k,38,3,9998,1000,0.38,0.3,-0.08,-0.323,0.507,False,共有
59,白银价格行情查询,2025搜索,助手语音1k,26,1,9998,1000,0.26,0.1,-0.16,-0.306,0.311,False,共有
6,股票股吧查询,2025搜索,助手语音1k,969,23,9998,1000,9.692,2.3,-7.392,-8.359,-6.131,True,共有
60,今日金价查询,2025搜索,助手语音1k,93,11,9998,1000,0.93,1.1,0.17,-0.358,1.045,False,共有
61,实时国际金价查询,2025搜索,助手语音1k,75,0,9998,1000,0.75,0.0,-0.75,-0.939,-0.339,True,a独有
62,金属行情报价查询,2025搜索,助手语音1k,38,0,9998,1000,0.38,0.0,-0.38,-0.521,0.016,False,a独有
63,电话号码归属与用途查询,2025搜索,助手语音1k,91,4,9998,1000,0.91,0.4,-0.51,-0.83,0.136,False,共有
64,银行客服短号查询,2025搜索,助手语音1k,62,0,9998,1000,0.62,0.0,-0.62,-0.794,-0.214,True,a独有
65,金融机构24小时人工客服电话查询,2025搜索,助手语音1k,104,2,9998,1000,1.04,0.2,-0.84,-1.103,-0.284,True,共有
66,银行客服电话查询,2025搜索,助手语音1k,144,11,9998,1000,1.44,1.1,-0.34,-0.887,0.545,False,共有
67,银行信用卡客服电话查询,2025搜索,助手语音1k,102,17,9998,1000,1.02,1.7,0.68,0.008,1.701,True,共有
68,数字串含义查询,2025搜索,助手语音1k,76,0,9998,1000,0.76,0.0,-0.76,-0.95,-0.348,True,a独有
69,证券代码行情查询,2025搜索,助手语音1k,61,1,9998,1000,0.61,0.1,-0.51,-0.701,-0.027,True,共有
7,个人金融支付与征信业务查询,2025搜索,助手语音1k,256,93,9998,1000,2.561,9.3,6.739,5.059,8.72,True,共有
70,金融代码行情查询,2025搜索,助手语音1k,66,2,9998,1000,0.66,0.2,-0.46,-0.69,0.085,False,共有
71,数字代码查询,2025搜索,助手语音1k,79,2,9998,1000,0.79,0.2,-0.59,-0.832,-0.041,True,共有
72,股票代码查询#72,2025搜索,助手语音1k,93,7,9998,1000,0.93,0.7,-0.23,-0.646,0.527,False,共有
73,金融类App下载查询,2025搜索,助手语音1k,130,5,9998,1000,1.3,0.5,-0.8,-1.175,-0.105,True,共有
74,黄金价格及黄金股票行情查询,2025搜索,助手语音1k,57,5,9998,1000,0.57,0.5,-0.07,-0.402,0.608,False,共有
75,每日答题活动答案查询,2025搜索,助手语音1k,118,12,9998,1000,1.18,1.2,0.02,-0.542,0.926,False,共有
76,金融术语与行情原因查询,2025搜索,助手语音1k,79,29,9998,1000,0.79,2.9,2.11,1.215,3.353,True,共有
77,个股资料与行情查询,2025搜索,助手语音1k,115,0,9998,1000,1.15,0.0,-1.15,-1.379,-0.723,True,a独有
78,查询金融品种价格走势图,2025搜索,助手语音1k,58,5,9998,1000,0.58,0.5,-0.08,-0.413,0.598,False,共有
79,银行服务信息查询,2025搜索,助手语音1k,55,29,9998,1000,0.55,2.9,2.35,1.461,3.59,True,共有
80,银行股票信息查询,2025搜索,助手语音1k,61,1,9998,1000,0.61,0.1,-0.51,-0.701,-0.027,True,共有
9,期货行情查询,2025搜索,助手语音1k,102,1,9998,1000,1.02,0.1,-0.92,-1.152,-0.423,True,共有
1,板块与基金核心数据查询,2026搜索,助手头部1k,150,17,9999,950,1.5,1.789,0.289,-0.428,1.37,False,共有
10,黄金价格与行情查询,2026搜索,助手头部1k,275,31,9999,950,2.75,3.263,0.513,-0.5,1.878,False,共有
11,股票信息查询,2026搜索,助手头部1k,2275,150,9999,950,22.752,15.789,-6.963,-9.297,-4.376,True,共有
13,特定股票查询,2026搜索,助手头部1k,86,4,9999,950,0.86,0.421,-0.439,-0.765,0.237,False,共有
17,股票与指数行情查询,2026搜索,助手头部1k,308,54,9999,950,3.08,5.684,2.604,1.254,4.293,True,共有
18,财经网站与证券股票信息查询,2026搜索,助手头部1k,372,19,9999,950,3.72,2.0,-1.72,-2.535,-0.563,True,共有
