source,label,n,distinct,hhi_strings,top1_pv_share,top5_pv_share
assistant_top,查询中文内容拼音读音,23,21,0.05103969754253306,0.2832087720255305,0.7629971087229283
assistant_top,查询事物区别,2,2,0.5,0.7818261633011413,1.0
assistant_top,查询职业资格考试报名信息,6,6,0.16666666666666669,0.35959715639810425,0.916765402843602
assistant_top,教育考试院官网查询,1,1,1.0,1.0,1.0
assistant_top,查询专业与院校信息,2,2,0.5,0.5824284304047384,1.0
assistant_top,高考志愿填报信息查询,2,2,0.5,0.540381791483113,1.0
assistant_random,查找古诗文原文,37,37,0.027027027027027025,0.1333333333333333,0.2888888888888889
assistant_random,生成作业与学习内容,206,206,0.004854368932038833,0.025974025974025972,0.08225108225108227
assistant_random,按需求生成与改写文本,261,261,0.003831417624521072,0.02076124567474048,0.0657439446366782
assistant_random,汉字笔顺查询,3,3,0.3333333333333333,0.3333333333333333,1.0
assistant_random,录取分数线查询,27,27,0.03703703703703703,0.06896551724137931,0.24137931034482765
assistant_random,查询词语概念含义与基础常识,57,57,0.01754385964912281,0.03448275862068965,0.10344827586206896
assistant_random,英文单词查询,23,23,0.043478260869565195,0.3499999999999999,0.55
assistant_random,中英文翻译查询,44,44,0.02272727272727272,0.08510638297872339,0.17021276595744683
assistant_random,词语释义查询,29,29,0.03448275862068965,0.06451612903225806,0.22580645161290328
assistant_random,查询中文内容拼音读音,20,20,0.05000000000000002,0.19354838709677413,0.4838709677419354
assistant_random,查询好词好句与名言故事素材,60,60,0.016666666666666663,0.12195121951219515,0.28048780487804886
assistant_random,查询汉字与词语,11,11,0.09090909090909091,0.0909090909090909,0.45454545454545453
assistant_random,生肖谜底查询,9,9,0.1111111111111111,0.1818181818181818,0.6363636363636364
assistant_random,查询院校基本信息,29,29,0.03448275862068965,0.13513513513513511,0.35135135135135137
assistant_random,专业就业方向及前景查询,5,5,0.20000000000000004,0.19999999999999998,1.0
assistant_random,查询高校与职业院校信息,27,27,0.03703703703703703,0.6086956521739131,0.7608695652173911
assistant_random,考试升学报考条件与学制学费查询,36,36,0.027777777777777776,0.05263157894736842,0.1842105263157895
assistant_random,查询词语对应生肖,8,8,0.125,0.2222222222222222,0.6666666666666667
assistant_random,查询极短词条,2,2,0.5,0.5,1.0
assistant_random,院校专业名单查询,19,19,0.05263157894736842,0.05263157894736842,0.2631578947368421
assistant_random,短词模糊查询处理,12,12,0.08333333333333334,0.5151515151515151,0.787878787878788
assistant_random,查询事物区别,2,2,0.5,0.5,1.0
assistant_random,查询中考成绩,11,11,0.09090909090909091,0.16666666666666663,0.5
assistant_random,汉字组词查询,8,8,0.125,0.35714285714285715,0.7857142857142858
assistant_random,查询专业学习内容与就业方向,1,1,1.0,1.0,1.0
assistant_random,查询职业资格考试报名信息,7,7,0.14285714285714285,0.25,0.7500000000000001
assistant_random,查询拼音字母与声韵母发音表,4,4,0.25,0.25,1.0
assistant_random,教育服务平台官网查询,1,1,1.0,1.0,1.0
assistant_random,高考信息查询,6,6,0.16666666666666669,0.16666666666666663,0.8333333333333333
assistant_random,考试招生官网查询,1,1,1.0,1.0,1.0
assistant_random,汉字读音释义查询,1,1,1.0,1.0,1.0
assistant_random,官网入口查询,2,2,0.5,0.5,1.0
assistant_random,多音字组词查询,1,1,1.0,1.0,1.0
