label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
查询汉字或词语读音,2026search,assistant_top,1339,12,9981,859,0.1341548942991684,0.013969732246798603,-12.01851620523698,-12.9248313570758,-10.799100190482566,stable,True,界面（同为头部流量）
导航至官方招考政务门户与登录入口,2026search,assistant_top,424,1,9981,859,0.04248071335537521,0.0011641443538998836,-4.131656900147533,-4.556206250995669,-3.4722555154237638,stable,True,界面（同为头部流量）
了解专业培养内容与就业前景,2026search,assistant_top,295,2,9981,859,0.02955615669772568,0.002328288707799767,-2.7227867989925914,-3.1121376689815383,-2.0345860930985964,stable,True,界面（同为头部流量）
查询汉字笔顺写法,2026search,assistant_top,249,0,9981,859,0.024947400060114217,0.0,-2.4947400060114218,-2.819479530145013,-1.9643972036272555,receded,True,界面（同为头部流量）
进入高校官网及校内业务平台,2026search,assistant_top,219,1,9981,859,0.021941689209498048,0.0011641443538998836,-2.0777544855598165,-2.3987234691166663,-1.474192486601456,stable,True,界面（同为头部流量）
查询录取分数线与录取数据,2026search,assistant_top,234,4,9981,859,0.023444544634806132,0.004656577415599534,-1.87879672192066,-2.303718584101254,-1.1014997557993578,stable,True,界面（同为头部流量）
判定高校办学层次与标签,2026search,assistant_top,186,1,9981,859,0.018635407273820258,0.0011641443538998836,-1.7471262919920374,-2.047265888278855,-1.1531271148855031,stable,True,界面（同为头部流量）
查询考试成绩与出分动态,2026search,assistant_top,103,0,9981,859,0.010319607253782186,0.0,-1.0319607253782186,-1.2499175560368967,-0.5516354796746598,receded,True,界面（同为头部流量）
查询词语或成语释义,2026search,assistant_top,207,9,9981,859,0.020739404869251576,0.010477299185098952,-1.0262105684152625,-1.6047583951506517,-0.05871284123028803,stable,True,界面（同为头部流量）
查询职业资格与成人学历提升,2026search,assistant_top,116,5,9981,859,0.01162208195571586,0.005820721769499418,-0.5801360186216442,-0.9849219111834305,0.21663533344456407,stable,False,界面（同为头部流量）
进行升学与择校志愿决策咨询,2026search,assistant_top,353,27,9981,859,0.035367197675583606,0.03143189755529686,-0.3935300120286749,-1.4393897039738908,1.0399384984428321,stable,False,界面（同为头部流量）
查询官方教务与考试办事流程,2026search,assistant_top,18,0,9981,859,0.0018034265103697023,0.0,-0.18034265103697023,-0.2849097813507527,0.2697673386361737,receded,False,界面（同为头部流量）
按结构约束列举字词,2026search,assistant_top,49,4,9981,859,0.004909327722673079,0.004656577415599534,-0.02527503070735449,-0.3503790086889293,0.7099707145236062,stable,False,界面（同为头部流量）
求生肖谜语博彩谜底,2026search,assistant_top,270,26,9981,859,0.027051397655545536,0.030267753201396973,0.32163555458514376,-0.6891521845047306,1.725423291984468,stable,False,界面（同为头部流量）
检索古诗文与课文原文,2026search,assistant_top,469,51,9981,859,0.046989279631299466,0.059371362048894066,1.23820824175946,-0.22030401319789797,3.0671815417366477,stable,False,界面（同为头部流量）
生成生字组词,2026search,assistant_top,164,28,9981,859,0.016431219316701735,0.03259604190919674,1.6164822592495003,0.585942415987488,3.0464291635019545,stable,True,界面（同为头部流量）
完成中小学学科作业与写作任务,2026search,assistant_top,130,105,9981,859,0.01302474701933674,0.12223515715948778,10.921041014015104,8.882762360275349,13.29012038640814,stable,True,界面（同为头部流量）
无意图或上下文依赖的残余查询,2026search,assistant_top,1175,532,9981,859,0.11772367498246669,0.619324796274738,50.16011212922713,46.80379031616394,53.40651803057833,stable,True,界面（同为头部流量）
无意图或上下文依赖的残余查询,assistant_top,assistant_random,532,388,859,970,0.619324796274738,0.4,-21.9324796274738,-26.335344191822973,-17.398244320679456,stable,True,深度（助手头部→长尾）
生成生字组词,assistant_top,assistant_random,28,6,859,970,0.03259604190919674,0.006185567010309278,-2.641047489888746,-4.091306779357339,-1.4103871039120883,stable,True,深度（助手头部→长尾）
求生肖谜语博彩谜底,assistant_top,assistant_random,26,20,859,970,0.030267753201396973,0.020618556701030927,-0.9649196500366046,-2.5151900623090766,0.49154277767721294,stable,False,深度（助手头部→长尾）
检索古诗文与课文原文,assistant_top,assistant_random,51,55,859,970,0.059371362048894066,0.05670103092783505,-0.2670331121059015,-2.4684094855492065,1.8829749678379588,stable,False,深度（助手头部→长尾）
查询汉字或词语读音,assistant_top,assistant_random,12,12,859,970,0.013969732246798603,0.012371134020618556,-0.15985982261800466,-1.3162909442379982,0.9302745744569976,stable,False,深度（助手头部→长尾）
导航至官方招考政务门户与登录入口,assistant_top,assistant_random,1,1,859,970,0.0011641443538998836,0.0010309278350515464,-0.013321651884833714,-0.5599885082807493,0.47472859897156616,stable,False,深度（助手头部→长尾）
判定高校办学层次与标签,assistant_top,assistant_random,1,2,859,970,0.0011641443538998836,0.002061855670103093,0.08977113162032092,-0.47060845378419974,0.6406378012422892,stable,False,深度（助手头部→长尾）
查询录取分数线与录取数据,assistant_top,assistant_random,4,7,859,970,0.004656577415599534,0.007216494845360825,0.2559917429761291,-0.5591539546372158,1.0678661619617678,stable,False,深度（助手头部→长尾）
启动翻译工具或查询英汉词句,assistant_top,assistant_random,48,57,859,970,0.05587892898719441,0.058762886597938144,0.28839576107437326,-1.8939600145949138,2.4275499769836837,stable,False,深度（助手头部→长尾）
进入高校官网及校内业务平台,assistant_top,assistant_random,1,4,859,970,0.0011641443538998836,0.004123711340206186,0.29595669863063023,-0.29993670079960194,0.9461679253433667,stable,False,深度（助手头部→长尾）
查询汉字笔顺写法,assistant_top,assistant_random,0,3,859,970,0.0,0.003092783505154639,0.30927835051546393,-0.18046140745956724,0.9053441296771013,emergent,False,深度（助手头部→长尾）
查询官方教务与考试办事流程,assistant_top,assistant_random,0,4,859,970,0.0,0.004123711340206186,0.4123711340206186,-0.09915906750167713,1.0554770486416027,emergent,False,深度（助手头部→长尾）
按裸校名检索院校信息,assistant_top,assistant_random,3,10,859,970,0.0034924330616996507,0.010309278350515464,0.6816845288815814,-0.13877493903082777,1.5684665597250014,stable,False,深度（助手头部→长尾）
按结构约束列举字词,assistant_top,assistant_random,4,14,859,970,0.004656577415599534,0.01443298969072165,0.9776412275122116,0.04778124091210593,1.9834111426438576,stable,True,深度（助手头部→长尾）
查询词语或成语释义,assistant_top,assistant_random,9,23,859,970,0.010477299185098952,0.023711340206185566,1.3234041021086613,0.10464667213064463,2.5864413496510377,stable,True,深度（助手头部→长尾）
了解专业培养内容与就业前景,assistant_top,assistant_random,2,22,859,970,0.002328288707799767,0.02268041237113402,2.0352123663334254,1.0550389489190346,3.1897730425281074,stable,True,深度（助手头部→长尾）
查询职业资格与成人学历提升,assistant_top,assistant_random,5,34,859,970,0.005820721769499418,0.03505154639175258,2.923082462225316,1.6699487077098099,4.316456840065243,stable,True,深度（助手头部→长尾）
进行升学与择校志愿决策咨询,assistant_top,assistant_random,27,71,859,970,0.03143189755529686,0.0731958762886598,4.176397873336294,2.147889598796524,6.234395447953604,stable,True,深度（助手头部→长尾）
完成中小学学科作业与写作任务,assistant_top,assistant_random,105,237,859,970,0.12223515715948778,0.2443298969072165,12.209473974772871,8.698140333896012,15.665517449010158,stable,True,深度（助手头部→长尾）
按裸校名检索院校信息,2026search,assistant_random,2144,10,9981,970,0.21480813545736901,0.010309278350515464,-20.449885710685358,-21.392076042136633,-19.281653708537476,stable,True,界面+深度（不可单独归因）
启动翻译工具或查询英汉词句,2026search,assistant_random,1837,57,9981,970,0.18404969441939686,0.058762886597938144,-12.528680782145873,-14.052220194175433,-10.706680822568842,stable,True,界面+深度（不可单独归因）
查询汉字或词语读音,2026search,assistant_random,1339,12,9981,970,0.1341548942991684,0.012371134020618556,-12.178376027854986,-13.041470597443825,-11.055183896794828,stable,True,界面+深度（不可单独归因）
导航至官方招考政务门户与登录入口,2026search,assistant_random,424,1,9981,970,0.04248071335537521,0.0010309278350515464,-4.1449785520323665,-4.56718630987959,-3.534916406726142,stable,True,界面+深度（不可单独归因）
查询汉字笔顺写法,2026search,assistant_random,249,3,9981,970,0.024947400060114217,0.003092783505154639,-2.185461655495958,-2.5689829652205076,-1.5233848419273648,stable,True,界面+深度（不可单独归因）
进入高校官网及校内业务平台,2026search,assistant_random,219,4,9981,970,0.021941689209498048,0.004123711340206186,-1.7817977869291863,-2.1783865153230346,-1.0844927507155453,stable,True,界面+深度（不可单独归因）
判定高校办学层次与标签,2026search,assistant_random,186,2,9981,970,0.018635407273820258,0.002061855670103093,-1.6573551603717165,-1.978729777596491,-1.0611490737685585,stable,True,界面+深度（不可单独归因）
查询录取分数线与录取数据,2026search,assistant_random,234,7,9981,970,0.023444544634806132,0.007216494845360825,-1.622804978944531,-2.1104351746470074,-0.8128094504328517,stable,True,界面+深度（不可单独归因）
查询考试成绩与出分动态,2026search,assistant_random,103,0,9981,970,0.010319607253782186,0.0,-1.0319607253782186,-1.2499175560368967,-0.5982529982442693,receded,True,界面+深度（不可单独归因）
生成生字组词,2026search,assistant_random,164,6,9981,970,0.016431219316701735,0.006185567010309278,-1.0245652306392456,-1.4537997517168084,-0.2641370397904084,stable,True,界面+深度（不可单独归因）
了解专业培养内容与就业前景,2026search,assistant_random,295,22,9981,970,0.02955615669772568,0.02268041237113402,-0.687574432659166,-1.5296733542480991,0.4970888664188478,stable,False,界面+深度（不可单独归因）
求生肖谜语博彩谜底,2026search,assistant_random,270,20,9981,970,0.027051397655545536,0.020618556701030927,-0.6432840954514608,-1.4411319102540938,0.4983961338326407,stable,False,界面+深度（不可单独归因）
查询官方教务与考试办事流程,2026search,assistant_random,18,4,9981,970,0.0018034265103697023,0.004123711340206186,0.2320284829836483,-0.04070808909347628,0.8785360437754235,stable,False,界面+深度（不可单独归因）
查询词语或成语释义,2026search,assistant_random,207,23,9981,970,0.020739404869251576,0.023711340206185566,0.29719353369339896,-0.5436091596396152,1.4880658395921889,stable,False,界面+深度（不可单独归因）
按结构约束列举字词,2026search,assistant_random,49,14,9981,970,0.004909327722673079,0.01443298969072165,0.9523661968048571,0.34979312933199197,1.9244369445019651,stable,True,界面+深度（不可单独归因）
检索古诗文与课文原文,2026search,assistant_random,469,55,9981,970,0.046989279631299466,0.05670103092783505,0.9711751296535586,-0.38775934462280204,2.6567210488782176,stable,False,界面+深度（不可单独归因）
查询职业资格与成人学历提升,2026search,assistant_random,116,34,9981,970,0.01162208195571586,0.03505154639175258,2.3429464436036715,1.3303757039009398,3.7094896817316063,stable,True,界面+深度（不可单独归因）
进行升学与择校志愿决策咨询,2026search,assistant_random,353,71,9981,970,0.035367197675583606,0.0731958762886598,3.782867861307619,2.2584653121627625,5.628218994390808,stable,True,界面+深度（不可单独归因）
完成中小学学科作业与写作任务,2026search,assistant_random,130,237,9981,970,0.01302474701933674,0.2443298969072165,23.130514988787976,20.5195294357716,25.9394249764401,stable,True,界面+深度（不可单独归因）
无意图或上下文依赖的残余查询,2026search,assistant_random,1175,388,9981,970,0.11772367498246669,0.4,28.22763250175333,25.121811099760738,31.4048097379078,stable,True,界面+深度（不可单独归因）
