label,a,b,k_a,k_b,n_a,n_b,share_a,share_b,diff_pp,lo_pp,hi_pp,kind,sig,why
查询职业资格考试报名信息,2026search,assistant_top,94,6,9981,859,0.009417893998597335,0.006984866123399301,-0.2433027875198034,-0.6753468455712089,0.591480232713413,stable,False,界面（同为头部流量）
院校专业名单查询,2026search,assistant_top,20,0,9981,859,0.0020038072337441137,0.0,-0.20038072337441137,-0.3093223912859436,0.25039615528510484,receded,False,界面（同为头部流量）
查询事物区别,2026search,assistant_top,29,2,9981,859,0.002905520488928965,0.002328288707799767,-0.057723178112919785,-0.26873799580791546,0.5606868797905815,stable,False,界面（同为头部流量）
查询词语对应生肖,2026search,assistant_top,115,11,9981,859,0.011521891594028654,0.012805587892898719,0.1283696298870065,-0.48036498017075147,1.1443978556325562,stable,False,界面（同为头部流量）
生肖谜底查询,2026search,assistant_top,155,15,9981,859,0.015529506061516882,0.017462165308498253,0.19326592469813708,-0.5402499905752819,1.330502175364477,stable,False,界面（同为头部流量）
查询院校基本信息,2026search,assistant_top,36,5,9981,859,0.0036068530207394047,0.005820721769499418,0.22138687487600137,-0.13934348180053505,1.0010547158881518,stable,False,界面（同为头部流量）
高考信息查询,2026search,assistant_top,73,10,9981,859,0.007313896403166016,0.011641443538998836,0.4327547135832821,-0.1298799098052716,1.4096609364146861,stable,False,界面（同为头部流量）
查询拼音字母与声韵母发音表,2026search,assistant_top,39,8,9981,859,0.003907424105801022,0.009313154831199068,0.5405730725398047,0.06015435087576389,1.4422603406903391,stable,True,界面（同为头部流量）
查询汉字与词语,2026search,assistant_top,32,9,9981,859,0.003206091573990582,0.010477299185098952,0.727120761110837,0.21438460949303992,1.6632251433955358,stable,True,界面（同为头部流量）
考试升学报考条件与学制学费查询,2026search,assistant_top,60,15,9981,859,0.006011421701232342,0.017462165308498253,1.145074360726591,0.43868647921536214,2.267911445324188,stable,True,界面（同为头部流量）
查询词语概念含义与基础常识,2026search,assistant_top,80,18,9981,859,0.008015228934976455,0.020954598370197905,1.293936943522145,0.5036044724244201,2.4967155043348357,stable,True,界面（同为头部流量）
查找古诗文原文,2026search,assistant_top,327,40,9981,859,0.03276224827171626,0.046565774155995346,1.3803525884279084,0.10763999319738302,3.036123012886079,stable,True,界面（同为头部流量）
汉字组词查询,2026search,assistant_top,150,34,9981,859,0.015028554253080854,0.03958090803259604,2.4552353779515186,1.3136886328821964,3.9931250347644562,stable,True,界面（同为头部流量）
中英文翻译查询,2026search,assistant_top,176,43,9981,859,0.017633503656948202,0.050058207217694994,3.2424703560746795,1.9440703292641508,4.928737583542925,stable,True,界面（同为头部流量）
按需求生成与改写文本,2026search,assistant_top,155,48,9981,859,0.015529506061516882,0.05587892898719441,4.034942292567753,2.6621857743525394,5.792353970659184,stable,True,界面（同为头部流量）
查询好词好句与名言故事素材,2026search,assistant_top,137,56,9981,859,0.01372607955114718,0.06519208381839348,5.14660042672463,3.66087240096524,7.010596425858662,stable,True,界面（同为头部流量）
查询极短词条,2026search,assistant_top,182,117,9981,859,0.018234645827071436,0.1362048894062864,11.797024357921496,9.64607304741414,14.265533765478885,stable,True,界面（同为头部流量）
生成作业与学习内容,2026search,assistant_top,166,130,9981,859,0.016631600040076144,0.15133876600698487,13.470716596690874,11.213440378596696,16.032837145141883,stable,True,界面（同为头部流量）
短词模糊查询处理,2026search,assistant_top,197,183,9981,859,0.01973750125237952,0.21303841676367868,19.330091551129915,16.706523447172184,22.204215975635773,stable,True,界面（同为头部流量）
短词模糊查询处理,assistant_top,assistant_random,183,12,859,970,0.21303841676367868,0.012371134020618556,-20.066728274306012,-22.97781036465536,-17.30430540738729,stable,True,深度（助手头部→长尾）
查询极短词条,assistant_top,assistant_random,117,2,859,970,0.1362048894062864,0.002061855670103093,-13.414303373618331,-15.875221288629346,-11.213953053958273,stable,True,深度（助手头部→长尾）
汉字组词查询,assistant_top,assistant_random,34,8,859,970,0.03958090803259604,0.008247422680412371,-3.133348535218367,-4.708604257656127,-1.7668500858956389,stable,True,深度（助手头部→长尾）
汉字读音释义查询,assistant_top,assistant_random,19,1,859,970,0.02211874272409779,0.0010309278350515464,-2.1087814889046244,-3.328605045454326,-1.1839898633675188,stable,True,深度（助手头部→长尾）
英文单词查询,assistant_top,assistant_random,29,23,859,970,0.033760186263096625,0.023711340206185566,-1.0048846056911058,-2.637043269378215,0.5379998971969073,stable,False,深度（助手头部→长尾）
查找古诗文原文,assistant_top,assistant_random,40,37,859,970,0.046565774155995346,0.03814432989690722,-0.8421444259088127,-2.766172811574258,1.013026053022286,stable,False,深度（助手头部→长尾）
生肖谜底查询,assistant_top,assistant_random,15,9,859,970,0.017462165308498253,0.009278350515463918,-0.8183814793034335,-2.0165171271773343,0.2548757104070225,stable,False,深度（助手头部→长尾）
查询中文内容拼音读音,assistant_top,assistant_random,23,20,859,970,0.02677532013969732,0.020618556701030927,-0.6156763438666394,-2.1104744357464003,0.7983874094891723,stable,False,深度（助手头部→长尾）
高考信息查询,assistant_top,assistant_random,10,6,859,970,0.011641443538998836,0.006185567010309278,-0.5455876528689558,-1.567419383427416,0.3523073014106144,stable,False,深度（助手头部→长尾）
查询拼音字母与声韵母发音表,assistant_top,assistant_random,8,4,859,970,0.009313154831199068,0.004123711340206186,-0.5189443490992883,-1.449275287319753,0.2709651139499422,stable,False,深度（助手头部→长尾）
中英文翻译查询,assistant_top,assistant_random,43,44,859,970,0.050058207217694994,0.04536082474226804,-0.46973824754269544,-2.490896524560787,1.4935646146382437,stable,False,深度（助手头部→长尾）
查询词语对应生肖,assistant_top,assistant_random,11,8,859,970,0.012805587892898719,0.008247422680412371,-0.45581652124863475,-1.5331879295323476,0.5182998806079172,stable,False,深度（助手头部→长尾）
查询好词好句与名言故事素材,assistant_top,assistant_random,56,60,859,970,0.06519208381839348,0.061855670103092786,-0.333641371530069,-2.6255156397690826,1.9071660282192073,stable,False,深度（助手头部→长尾）
高考志愿填报信息查询,assistant_top,assistant_random,2,0,859,970,0.002328288707799767,0.0,-0.23282887077997672,-0.8449215544999963,0.1962960829814733,receded,False,深度（助手头部→长尾）
高校985/211属性查询,assistant_top,assistant_random,2,0,859,970,0.002328288707799767,0.0,-0.23282887077997672,-0.8449215544999963,0.1962960829814733,receded,False,深度（助手头部→长尾）
查询专业与院校信息,assistant_top,assistant_random,2,0,859,970,0.002328288707799767,0.0,-0.23282887077997672,-0.8449215544999963,0.1962960829814733,receded,False,深度（助手头部→长尾）
考试招生官网查询,assistant_top,assistant_random,2,1,859,970,0.002328288707799767,0.0010309278350515464,-0.12973608727482208,-0.7476876346207053,0.3777573672645847,stable,False,深度（助手头部→长尾）
教育考试院官网查询,assistant_top,assistant_random,1,0,859,970,0.0011641443538998836,0.0,-0.11641443538998836,-0.6564496106130447,0.2895309635264428,receded,False,深度（助手头部→长尾）
查询事物区别,assistant_top,assistant_random,2,2,859,970,0.002328288707799767,0.002061855670103093,-0.026643303769667427,-0.6567581684757154,0.5415209741814766,stable,False,深度（助手头部→长尾）
查询专业学习内容与就业方向,assistant_top,assistant_random,1,1,859,970,0.0011641443538998836,0.0010309278350515464,-0.013321651884833714,-0.5599885082807493,0.47472859897156616,stable,False,深度（助手头部→长尾）
查询职业资格考试报名信息,assistant_top,assistant_random,6,7,859,970,0.006984866123399301,0.007216494845360825,0.023162872196152377,-0.8743720228452951,0.8723456337859113,stable,False,深度（助手头部→长尾）
查询汉字与词语,assistant_top,assistant_random,9,11,859,970,0.010477299185098952,0.01134020618556701,0.08629070004680575,-0.9706886135143258,1.1007230419505218,stable,False,深度（助手头部→长尾）
教育服务平台官网查询,assistant_top,assistant_random,0,1,859,970,0.0,0.0010309278350515464,0.10309278350515465,-0.35013878585725733,0.5816360160748001,emergent,False,深度（助手头部→长尾）
多音字组词查询,assistant_top,assistant_random,0,1,859,970,0.0,0.0010309278350515464,0.10309278350515465,-0.35013878585725733,0.5816360160748001,emergent,False,深度（助手头部→长尾）
官网入口查询,assistant_top,assistant_random,0,2,859,970,0.0,0.002061855670103093,0.2061855670103093,-0.26349462559213027,0.7486472391841227,emergent,False,深度（助手头部→长尾）
汉字笔顺查询,assistant_top,assistant_random,0,3,859,970,0.0,0.003092783505154639,0.30927835051546393,-0.18046140745956724,0.9053441296771013,emergent,False,深度（助手头部→长尾）
专业就业方向及前景查询,assistant_top,assistant_random,0,5,859,970,0.0,0.005154639175257732,0.5154639175257731,-0.018663791762415366,1.2009553484379256,emergent,False,深度（助手头部→长尾）
查询中考成绩,assistant_top,assistant_random,1,11,859,970,0.0011641443538998836,0.01134020618556701,1.0176061831667127,0.2818912173221391,1.9079381747287987,stable,True,深度（助手头部→长尾）
查询高校与职业院校信息,assistant_top,assistant_random,14,27,859,970,0.01629802095459837,0.027835051546391754,1.1537030591793385,-0.2347455904230293,2.5533069144669054,stable,False,深度（助手头部→长尾）
词语释义查询,assistant_top,assistant_random,9,29,859,970,0.010477299185098952,0.029896907216494847,1.9419608031395894,0.6466625175353159,3.3061558746674873,stable,True,深度（助手头部→长尾）
院校专业名单查询,assistant_top,assistant_random,0,19,859,970,0.0,0.01958762886597938,1.958762886597938,1.128124875385717,3.039021111117987,emergent,True,深度（助手头部→长尾）
考试升学报考条件与学制学费查询,assistant_top,assistant_random,15,36,859,970,0.017462165308498253,0.03711340206185567,1.9651236753357417,0.45498431013066726,3.509299926768768,stable,True,深度（助手头部→长尾）
录取分数线查询,assistant_top,assistant_random,4,27,859,970,0.004656577415599534,0.027835051546391754,2.3178474130792224,1.189979045273723,3.586221589913728,stable,True,深度（助手头部→长尾）
查询院校基本信息,assistant_top,assistant_random,5,29,859,970,0.005820721769499418,0.029896907216494847,2.4076185446995426,1.2209817239444274,3.7215733111541542,stable,True,深度（助手头部→长尾）
查询词语概念含义与基础常识,assistant_top,assistant_random,18,57,859,970,0.020954598370197905,0.058762886597938144,3.7808288227740237,2.006947045136257,5.610244244481647,stable,True,深度（助手头部→长尾）
生成作业与学习内容,assistant_top,assistant_random,130,206,859,970,0.15133876600698487,0.21237113402061855,6.103236801363368,2.560541645000622,9.600338373047082,stable,True,深度（助手头部→长尾）
按需求生成与改写文本,assistant_top,assistant_random,48,261,859,970,0.05587892898719441,0.2690721649484536,21.31932359612592,18.10919059972917,24.497092941804485,stable,True,深度（助手头部→长尾）
查询高校与职业院校信息,2026search,assistant_random,2408,27,9981,970,0.2412583909427913,0.027835051546391754,-21.342333939639953,-22.553495697854167,-19.853837940097247,stable,True,界面+深度（不可单独归因）
英文单词查询,2026search,assistant_random,1591,23,9981,970,0.15940286544434426,0.023711340206185566,-13.56915252381587,-14.642688074974306,-12.210208980038791,stable,True,界面+深度（不可单独归因）
查询中文内容拼音读音,2026search,assistant_random,1363,20,9981,970,0.13655946297966134,0.020618556701030927,-11.594090627863043,-12.592042949397886,-10.31022890119893,stable,True,界面+深度（不可单独归因）
汉字读音释义查询,2026search,assistant_random,397,1,9981,970,0.03977557358982066,0.0010309278350515464,-3.874464575476911,-4.284786593280082,-3.2719838773660275,stable,True,界面+深度（不可单独归因）
汉字笔顺查询,2026search,assistant_random,246,3,9981,970,0.0246468289750526,0.003092783505154639,-2.155404546989796,-2.537414679585955,-1.4941132471616139,stable,True,界面+深度（不可单独归因）
查询极短词条,2026search,assistant_random,182,2,9981,970,0.018234645827071436,0.002061855670103093,-1.6172790156968344,-1.936186472465639,-1.022238121459542,stable,True,界面+深度（不可单独归因）
教育考试院官网查询,2026search,assistant_random,157,0,9981,970,0.015729886784891293,0.0,-1.5729886784891294,-1.8363905463181087,-1.1183006184873834,receded,True,界面+深度（不可单独归因）
查询专业与院校信息,2026search,assistant_random,121,0,9981,970,0.01212303376415189,0.0,-1.212303376415189,-1.446544354275748,-0.7715160311875511,receded,True,界面+深度（不可单独归因）
高校985/211属性查询,2026search,assistant_random,116,0,9981,970,0.01162208195571586,0.0,-1.162208195571586,-1.3920588877287374,-0.7233793132462186,receded,True,界面+深度（不可单独归因）
考试招生官网查询,2026search,assistant_random,103,1,9981,970,0.010319607253782186,0.0010309278350515464,-0.928867941873064,-1.1627735669323411,-0.4174935457255148,stable,True,界面+深度（不可单独归因）
教育服务平台官网查询,2026search,assistant_random,92,1,9981,970,0.009217513275222924,0.0010309278350515464,-0.8186585440171378,-1.0426445120785526,-0.3109796849957154,stable,True,界面+深度（不可单独归因）
官网入口查询,2026search,assistant_random,101,2,9981,970,0.010119226530407775,0.002061855670103093,-0.8057370860304682,-1.0685472064107577,-0.23470385308595906,stable,True,界面+深度（不可单独归因）
查询专业学习内容与就业方向,2026search,assistant_random,85,1,9981,970,0.008516180743412484,0.0010309278350515464,-0.7485252908360938,-0.9659200229394846,-0.2432032294551304,stable,True,界面+深度（不可单独归因）
高考志愿填报信息查询,2026search,assistant_random,74,0,9981,970,0.007414086764853221,0.0,-0.741408676485322,-0.9296874292038049,-0.31925315435479856,receded,True,界面+深度（不可单独归因）
短词模糊查询处理,2026search,assistant_random,197,12,9981,970,0.01973750125237952,0.012371134020618556,-0.7366367231760965,-1.3400002833254532,0.21105012176563087,stable,False,界面+深度（不可单独归因）
汉字组词查询,2026search,assistant_random,150,8,9981,970,0.015028554253080854,0.008247422680412371,-0.6781131572668483,-1.1593813531548356,0.1461938987842592,stable,False,界面+深度（不可单独归因）
查询高校一本二本层次,2026search,assistant_random,66,0,9981,970,0.0066125638713555755,0.0,-0.6612563871355576,-0.8403401161838499,-0.24230890240461467,receded,True,界面+深度（不可单独归因）
生肖谜底查询,2026search,assistant_random,155,9,9981,970,0.015529506061516882,0.009278350515463918,-0.6251155546052964,-1.1362415394802503,0.2309582908330502,stable,False,界面+深度（不可单独归因）
查询中考成绩,2026search,assistant_random,164,11,9981,970,0.016431219316701735,0.01134020618556701,-0.5091013131134725,-1.076385717378757,0.40581233025343066,stable,False,界面+深度（不可单独归因）
专业就业方向及前景查询,2026search,assistant_random,95,5,9981,970,0.009518084360284541,0.005154639175257732,-0.43634451850268097,-0.7986778977351059,0.27052051972213975,stable,False,界面+深度（不可单独归因）
查询词语对应生肖,2026search,assistant_random,115,8,9981,970,0.011521891594028654,0.008247422680412371,-0.32744689136162825,-0.7937763653524443,0.48949393961743076,stable,False,界面+深度（不可单独归因）
查询职业资格考试报名信息,2026search,assistant_random,94,7,9981,970,0.009417893998597335,0.007216494845360825,-0.22013991532365101,-0.6466553271453072,0.5593846154370613,stable,False,界面+深度（不可单独归因）
多音字组词查询,2026search,assistant_random,29,1,9981,970,0.002905520488928965,0.0010309278350515464,-0.18745926538774185,-0.3397351128761488,0.29913828052760877,stable,False,界面+深度（不可单独归因）
高考信息查询,2026search,assistant_random,73,6,9981,970,0.007313896403166016,0.006185567010309278,-0.11283293928567376,-0.49636554762722707,0.6267348897719666,stable,False,界面+深度（不可单独归因）
查询事物区别,2026search,assistant_random,29,2,9981,970,0.002905520488928965,0.002061855670103093,-0.08436648188258722,-0.2802454281342517,0.4652135505332984,stable,False,界面+深度（不可单独归因）
查询拼音字母与声韵母发音表,2026search,assistant_random,39,4,9981,970,0.003907424105801022,0.004123711340206186,0.02162872344051636,-0.26799406353834204,0.6732117537301469,stable,False,界面+深度（不可单独归因）
词语释义查询,2026search,assistant_random,293,29,9981,970,0.029355775974351267,0.029896907216494847,0.054113124214357974,-0.9115574527107354,1.3632078754865309,stable,False,界面+深度（不可单独归因）
录取分数线查询,2026search,assistant_random,257,27,9981,970,0.025748922953611864,0.027835051546391754,0.20861285927798906,-0.7156616139691154,1.478926278614614,stable,False,界面+深度（不可单独归因）
查找古诗文原文,2026search,assistant_random,327,37,9981,970,0.03276224827171626,0.03814432989690722,0.5382081625190959,-0.5597147744749712,1.975909592260581,stable,False,界面+深度（不可单独归因）
查询汉字与词语,2026search,assistant_random,32,11,9981,970,0.003206091573990582,0.01134020618556701,0.8134114611576428,0.29672438115546435,1.7034824128250157,stable,True,界面+深度（不可单独归因）
院校专业名单查询,2026search,assistant_random,20,19,9981,970,0.0020038072337441137,0.01958762886597938,1.7583821632235268,1.0487233729483543,2.8409464485729488,stable,True,界面+深度（不可单独归因）
查询院校基本信息,2026search,assistant_random,36,29,9981,970,0.0036068530207394047,0.029896907216494847,2.6290054195755443,1.718325996299299,3.903941789743211,stable,True,界面+深度（不可单独归因）
中英文翻译查询,2026search,assistant_random,176,44,9981,970,0.017633503656948202,0.04536082474226804,2.772732108531984,1.599594819653971,4.290422122749986,stable,True,界面+深度（不可单独归因）
考试升学报考条件与学制学费查询,2026search,assistant_random,60,36,9981,970,0.006011421701232342,0.03711340206185567,3.1101980360623327,2.0771540460809352,4.500492450129425,stable,True,界面+深度（不可单独归因）
查询好词好句与名言故事素材,2026search,assistant_random,137,60,9981,970,0.01372607955114718,0.061855670103092786,4.812959055194561,3.440452833278662,6.521583293818615,stable,True,界面+深度（不可单独归因）
查询词语概念含义与基础常识,2026search,assistant_random,80,57,9981,970,0.008015228934976455,0.058762886597938144,5.074765766296169,3.7471389785004616,6.743522178508064,stable,True,界面+深度（不可单独归因）
