key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
REACH_NAMED_PAGE_OR_PROFILE__3,REACH_NAMED_PAGE_OR_PROFILE__3,2025搜索,2026搜索,115,93,9997,9999,1.15,0.93,-0.22,-0.505,0.062,False,共有
REACH_NAMED_PAGE_OR_PROFILE__4,REACH_NAMED_PAGE_OR_PROFILE__4,2025搜索,2026搜索,67,108,9997,9999,0.67,1.08,0.41,0.152,0.674,True,共有
REACH_NAMED_PAGE_OR_PROFILE__5,REACH_NAMED_PAGE_OR_PROFILE__5,2025搜索,2026搜索,71,93,9997,9999,0.71,0.93,0.22,-0.031,0.474,False,共有
REACH_OFFICIAL_ENTRY__1,REACH_OFFICIAL_ENTRY__1,2025搜索,2026搜索,89,107,9997,9999,0.89,1.07,0.18,-0.095,0.457,False,共有
REACH_OFFICIAL_ENTRY__2,REACH_OFFICIAL_ENTRY__2,2025搜索,2026搜索,21,35,9997,9999,0.21,0.35,0.14,-0.008,0.294,False,共有
REACH_OFFICIAL_ENTRY__3,REACH_OFFICIAL_ENTRY__3,2025搜索,2026搜索,51,79,9997,9999,0.51,0.79,0.28,0.057,0.509,True,共有
REACH_OFFICIAL_ENTRY__4,REACH_OFFICIAL_ENTRY__4,2025搜索,2026搜索,23,27,9997,9999,0.23,0.27,0.04,-0.103,0.185,False,共有
REACH_OFFICIAL_ENTRY__5,REACH_OFFICIAL_ENTRY__5,2025搜索,2026搜索,137,196,9997,9999,1.37,1.96,0.59,0.235,0.948,True,共有
RECOMMEND_SOFTWARE_BY_FUNCTION__1,RECOMMEND_SOFTWARE_BY_FUNCTION__1,2025搜索,2026搜索,163,166,9997,9999,1.63,1.66,0.03,-0.325,0.384,False,共有
RECOMMEND_SOFTWARE_BY_FUNCTION__2,RECOMMEND_SOFTWARE_BY_FUNCTION__2,2025搜索,2026搜索,94,84,9997,9999,0.94,0.84,-0.1,-0.364,0.162,False,共有
RECOMMEND_SOFTWARE_BY_FUNCTION__3,RECOMMEND_SOFTWARE_BY_FUNCTION__3,2025搜索,2026搜索,123,96,9997,9999,1.23,0.96,-0.27,-0.563,0.019,False,共有
RECOVER_LOST_DATA__1,RECOVER_LOST_DATA__1,2025搜索,2026搜索,49,40,9997,9999,0.49,0.4,-0.09,-0.28,0.097,False,共有
RECOVER_LOST_DATA__2,RECOVER_LOST_DATA__2,2025搜索,2026搜索,45,44,9997,9999,0.45,0.44,-0.01,-0.199,0.178,False,共有
RECOVER_LOST_DATA__3,RECOVER_LOST_DATA__3,2025搜索,2026搜索,91,72,9997,9999,0.91,0.72,-0.19,-0.444,0.06,False,共有
SOCIAL_RELATIONSHIP_STATUS__1,SOCIAL_RELATIONSHIP_STATUS__1,2025搜索,2026搜索,58,43,9997,9999,0.58,0.43,-0.15,-0.352,0.048,False,共有
CANCEL_SUBSCRIPTION_OR_AUTHORIZATION__1,CANCEL_SUBSCRIPTION_OR_AUTHORIZATION__1,2025搜索,助手头部1k,77,0,9997,940,0.77,0.0,-0.77,-0.962,-0.335,True,a独有
CIRCUMVENTION_ACCESS__1,CIRCUMVENTION_ACCESS__1,2025搜索,助手头部1k,91,0,9997,940,0.91,0.0,-0.91,-1.116,-0.47,True,a独有
CIRCUMVENTION_ACCESS__2,CIRCUMVENTION_ACCESS__2,2025搜索,助手头部1k,63,1,9997,940,0.63,0.106,-0.524,-0.72,-0.011,True,共有
CIRCUMVENTION_ACCESS__3,CIRCUMVENTION_ACCESS__3,2025搜索,助手头部1k,120,0,9997,940,1.2,0.0,-1.2,-1.433,-0.749,True,a独有
CIRCUMVENTION_ACCESS__4,CIRCUMVENTION_ACCESS__4,2025搜索,助手头部1k,45,0,9997,940,0.45,0.0,-0.45,-0.602,-0.028,True,a独有
CIRCUMVENTION_ACCESS__5,CIRCUMVENTION_ACCESS__5,2025搜索,助手头部1k,26,2,9997,940,0.26,0.213,-0.047,-0.243,0.518,False,共有
CIRCUMVENTION_ACCESS__6,CIRCUMVENTION_ACCESS__6,2025搜索,助手头部1k,116,0,9997,940,1.16,0.0,-1.16,-1.39,-0.71,True,a独有
COMPLETE_TASK_HOWTO__1,COMPLETE_TASK_HOWTO__1,2025搜索,助手头部1k,877,13,9997,940,8.773,1.383,-7.39,-8.198,-6.281,True,共有
COMPLETE_TASK_HOWTO__2,COMPLETE_TASK_HOWTO__2,2025搜索,助手头部1k,457,27,9997,940,4.571,2.872,-1.699,-2.687,-0.366,True,共有
DEFINE_TERM_OR_COMPARE__1,DEFINE_TERM_OR_COMPARE__1,2025搜索,助手头部1k,87,15,9997,940,0.87,1.596,0.725,0.067,1.759,True,共有
DEFINE_TERM_OR_COMPARE__2,DEFINE_TERM_OR_COMPARE__2,2025搜索,助手头部1k,89,6,9997,940,0.89,0.638,-0.252,-0.653,0.514,False,共有
DOWNLOAD_INSTALL_NAMED_APP__1,DOWNLOAD_INSTALL_NAMED_APP__1,2025搜索,助手头部1k,512,3,9997,940,5.122,0.319,-4.802,-5.299,-4.06,True,共有
DOWNLOAD_INSTALL_NAMED_APP__2,DOWNLOAD_INSTALL_NAMED_APP__2,2025搜索,助手头部1k,404,2,9997,940,4.041,0.213,-3.828,-4.261,-3.158,True,共有
DOWNLOAD_INSTALL_NAMED_APP__3,DOWNLOAD_INSTALL_NAMED_APP__3,2025搜索,助手头部1k,113,1,9997,940,1.13,0.106,-1.024,-1.267,-0.495,True,共有
DOWNLOAD_INSTALL_NAMED_APP__4,DOWNLOAD_INSTALL_NAMED_APP__4,2025搜索,助手头部1k,12,4,9997,940,0.12,0.426,0.305,0.031,0.971,True,共有
DOWNLOAD_INSTALL_NAMED_APP__5,DOWNLOAD_INSTALL_NAMED_APP__5,2025搜索,助手头部1k,381,1,9997,940,3.811,0.106,-3.705,-4.108,-3.095,True,共有
DOWNLOAD_INSTALL_NAMED_APP__6,DOWNLOAD_INSTALL_NAMED_APP__6,2025搜索,助手头部1k,378,5,9997,940,3.781,0.532,-3.249,-3.746,-2.457,True,共有
EDIT_IMAGE_COMMAND__1,EDIT_IMAGE_COMMAND__1,2025搜索,助手头部1k,3,146,9997,940,0.03,15.532,15.502,13.326,17.957,True,共有
EDIT_IMAGE_COMMAND__2,EDIT_IMAGE_COMMAND__2,2025搜索,助手头部1k,33,186,9997,940,0.33,19.787,19.457,17.032,22.126,True,共有
EDIT_IMAGE_COMMAND__3,EDIT_IMAGE_COMMAND__3,2025搜索,助手头部1k,24,102,9997,940,0.24,10.851,10.611,8.776,12.762,True,共有
EXTRACT_FROM_IMAGE_DOCUMENT__1,EXTRACT_FROM_IMAGE_DOCUMENT__1,2025搜索,助手头部1k,16,29,9997,940,0.16,3.085,2.925,1.991,4.237,True,共有
FIX_MALFUNCTION_TROUBLESHOOT__1,FIX_MALFUNCTION_TROUBLESHOOT__1,2025搜索,助手头部1k,133,0,9997,940,1.33,0.0,-1.33,-1.574,-0.874,True,a独有
GENERATE_SOCIAL_COPY__1,GENERATE_SOCIAL_COPY__1,2025搜索,助手头部1k,63,32,9997,940,0.63,3.404,2.774,1.776,4.143,True,共有
GENERATE_SOCIAL_COPY__2,GENERATE_SOCIAL_COPY__2,2025搜索,助手头部1k,132,0,9997,940,1.32,0.0,-1.32,-1.564,-0.864,True,a独有
GENERATE_SOCIAL_COPY__3,GENERATE_SOCIAL_COPY__3,2025搜索,助手头部1k,51,0,9997,940,0.51,0.0,-0.51,-0.67,-0.085,True,a独有
GENERATE_SOCIAL_COPY__4,GENERATE_SOCIAL_COPY__4,2025搜索,助手头部1k,234,0,9997,940,2.341,0.0,-2.341,-2.656,-1.847,True,a独有
GENERATE_SOCIAL_COPY__5,GENERATE_SOCIAL_COPY__5,2025搜索,助手头部1k,39,0,9997,940,0.39,0.0,-0.39,-0.533,0.03,False,a独有
GENERATE_SOCIAL_COPY__6,GENERATE_SOCIAL_COPY__6,2025搜索,助手头部1k,84,4,9997,940,0.84,0.426,-0.415,-0.742,0.268,False,共有
GET_ADULT_CONTENT_OR_APP__1,GET_ADULT_CONTENT_OR_APP__1,2025搜索,助手头部1k,123,2,9997,940,1.23,0.213,-1.018,-1.299,-0.424,True,共有
GET_CRACKED_UNLOCKED_SOFTWARE__1,GET_CRACKED_UNLOCKED_SOFTWARE__1,2025搜索,助手头部1k,38,0,9997,940,0.38,0.0,-0.38,-0.521,0.04,False,a独有
GET_GREY_UTILITY_TOOL__1,GET_GREY_UTILITY_TOOL__1,2025搜索,助手头部1k,39,1,9997,940,0.39,0.106,-0.284,-0.451,0.221,False,共有
GET_LOCATION_SPOOFING_TOOL__1,GET_LOCATION_SPOOFING_TOOL__1,2025搜索,助手头部1k,9,0,9997,940,0.09,0.0,-0.09,-0.171,0.319,False,a独有
GET_UNAUTHORIZED_SOFTWARE_LIBRARY__1,GET_UNAUTHORIZED_SOFTWARE_LIBRARY__1,2025搜索,助手头部1k,84,4,9997,940,0.84,0.426,-0.415,-0.742,0.268,False,共有
GET_WIFI_CREDENTIAL_INTRUSION_TOOL__1,GET_WIFI_CREDENTIAL_INTRUSION_TOOL__1,2025搜索,助手头部1k,39,4,9997,940,0.39,0.426,0.035,-0.261,0.707,False,共有
LOOKUP_INPUT_CODE__1,LOOKUP_INPUT_CODE__1,2025搜索,助手头部1k,210,0,9997,940,2.101,0.0,-2.101,-2.401,-1.616,True,a独有
LOOKUP_INPUT_CODE__2,LOOKUP_INPUT_CODE__2,2025搜索,助手头部1k,348,1,9997,940,3.481,0.106,-3.375,-3.762,-2.774,True,共有
NAME_ONLY_DISAMBIGUATION__1,NAME_ONLY_DISAMBIGUATION__1,2025搜索,助手头部1k,1028,65,9997,940,10.283,6.915,-3.368,-4.944,-1.474,True,共有
NAME_ONLY_DISAMBIGUATION__2,NAME_ONLY_DISAMBIGUATION__2,2025搜索,助手头部1k,1655,134,9997,940,16.555,14.255,-2.3,-4.517,0.186,False,共有
NON_CONSENSUAL_EXPLICIT_IMAGE_EDIT__1,NON_CONSENSUAL_EXPLICIT_IMAGE_EDIT__1,2025搜索,助手头部1k,0,33,9997,940,0.0,3.511,3.511,2.51,4.889,True,b独有
PLATFORM_RULES_VERDICT__1,PLATFORM_RULES_VERDICT__1,2025搜索,助手头部1k,240,2,9997,940,2.401,0.213,-2.188,-2.542,-1.561,True,共有
PLATFORM_RULES_VERDICT__2,PLATFORM_RULES_VERDICT__2,2025搜索,助手头部1k,68,14,9997,940,0.68,1.489,0.809,0.182,1.814,True,共有
REACH_NAMED_PAGE_OR_PROFILE__1,REACH_NAMED_PAGE_OR_PROFILE__1,2025搜索,助手头部1k,105,3,9997,940,1.05,0.319,-0.731,-1.035,-0.09,True,共有
REACH_NAMED_PAGE_OR_PROFILE__2,REACH_NAMED_PAGE_OR_PROFILE__2,2025搜索,助手头部1k,154,2,9997,940,1.54,0.213,-1.328,-1.631,-0.725,True,共有
REACH_NAMED_PAGE_OR_PROFILE__3,REACH_NAMED_PAGE_OR_PROFILE__3,2025搜索,助手头部1k,115,3,9997,940,1.15,0.319,-0.831,-1.142,-0.187,True,共有
REACH_NAMED_PAGE_OR_PROFILE__4,REACH_NAMED_PAGE_OR_PROFILE__4,2025搜索,助手头部1k,67,4,9997,940,0.67,0.426,-0.245,-0.561,0.434,False,共有
REACH_NAMED_PAGE_OR_PROFILE__5,REACH_NAMED_PAGE_OR_PROFILE__5,2025搜索,助手头部1k,71,0,9997,940,0.71,0.0,-0.71,-0.895,-0.278,True,a独有
REACH_OFFICIAL_ENTRY__1,REACH_OFFICIAL_ENTRY__1,2025搜索,助手头部1k,89,1,9997,940,0.89,0.106,-0.784,-1.006,-0.263,True,共有
REACH_OFFICIAL_ENTRY__2,REACH_OFFICIAL_ENTRY__2,2025搜索,助手头部1k,21,4,9997,940,0.21,0.426,0.215,-0.067,0.883,False,共有
REACH_OFFICIAL_ENTRY__3,REACH_OFFICIAL_ENTRY__3,2025搜索,助手头部1k,51,16,9997,940,0.51,1.702,1.192,0.521,2.244,True,共有
REACH_OFFICIAL_ENTRY__4,REACH_OFFICIAL_ENTRY__4,2025搜索,助手头部1k,23,3,9997,940,0.23,0.319,0.089,-0.151,0.709,False,共有
REACH_OFFICIAL_ENTRY__5,REACH_OFFICIAL_ENTRY__5,2025搜索,助手头部1k,137,6,9997,940,1.37,0.638,-0.732,-1.157,0.044,False,共有
RECOMMEND_SOFTWARE_BY_FUNCTION__1,RECOMMEND_SOFTWARE_BY_FUNCTION__1,2025搜索,助手头部1k,163,4,9997,940,1.63,0.426,-1.205,-1.578,-0.503,True,共有
RECOMMEND_SOFTWARE_BY_FUNCTION__2,RECOMMEND_SOFTWARE_BY_FUNCTION__2,2025搜索,助手头部1k,94,8,9997,940,0.94,0.851,-0.089,-0.558,0.748,False,共有
RECOMMEND_SOFTWARE_BY_FUNCTION__3,RECOMMEND_SOFTWARE_BY_FUNCTION__3,2025搜索,助手头部1k,123,31,9997,940,1.23,3.298,2.068,1.074,3.427,True,共有
RECOVER_LOST_DATA__1,RECOVER_LOST_DATA__1,2025搜索,助手头部1k,49,0,9997,940,0.49,0.0,-0.49,-0.647,-0.066,True,a独有
RECOVER_LOST_DATA__2,RECOVER_LOST_DATA__2,2025搜索,助手头部1k,45,1,9997,940,0.45,0.106,-0.344,-0.519,0.163,False,共有
RECOVER_LOST_DATA__3,RECOVER_LOST_DATA__3,2025搜索,助手头部1k,91,9,9997,940,0.91,0.957,0.047,-0.45,0.916,False,共有
SOCIAL_RELATIONSHIP_STATUS__1,SOCIAL_RELATIONSHIP_STATUS__1,2025搜索,助手头部1k,58,6,9997,940,0.58,0.638,0.058,-0.326,0.817,False,共有
CANCEL_SUBSCRIPTION_OR_AUTHORIZATION__1,CANCEL_SUBSCRIPTION_OR_AUTHORIZATION__1,2025搜索,助手随机1k,77,5,9997,984,0.77,0.508,-0.262,-0.61,0.431,False,共有
CIRCUMVENTION_ACCESS__1,CIRCUMVENTION_ACCESS__1,2025搜索,助手随机1k,91,1,9997,984,0.91,0.102,-0.809,-1.031,-0.308,True,共有
CIRCUMVENTION_ACCESS__2,CIRCUMVENTION_ACCESS__2,2025搜索,助手随机1k,63,2,9997,984,0.63,0.203,-0.427,-0.656,0.125,False,共有
CIRCUMVENTION_ACCESS__3,CIRCUMVENTION_ACCESS__3,2025搜索,助手随机1k,120,1,9997,984,1.2,0.102,-1.099,-1.346,-0.588,True,共有
CIRCUMVENTION_ACCESS__4,CIRCUMVENTION_ACCESS__4,2025搜索,助手随机1k,45,0,9997,984,0.45,0.0,-0.45,-0.602,-0.045,True,a独有
CIRCUMVENTION_ACCESS__5,CIRCUMVENTION_ACCESS__5,2025搜索,助手随机1k,26,0,9997,984,0.26,0.0,-0.26,-0.381,0.137,False,a独有
CIRCUMVENTION_ACCESS__6,CIRCUMVENTION_ACCESS__6,2025搜索,助手随机1k,116,3,9997,984,1.16,0.305,-0.855,-1.161,-0.237,True,共有
COMPLETE_TASK_HOWTO__1,COMPLETE_TASK_HOWTO__1,2025搜索,助手随机1k,877,89,9997,984,8.773,9.045,0.272,-1.461,2.3,False,共有
COMPLETE_TASK_HOWTO__2,COMPLETE_TASK_HOWTO__2,2025搜索,助手随机1k,457,150,9997,984,4.571,15.244,10.673,8.519,13.085,True,共有
DEFINE_TERM_OR_COMPARE__1,DEFINE_TERM_OR_COMPARE__1,2025搜索,助手随机1k,87,6,9997,984,0.87,0.61,-0.261,-0.647,0.472,False,共有
DEFINE_TERM_OR_COMPARE__2,DEFINE_TERM_OR_COMPARE__2,2025搜索,助手随机1k,89,8,9997,984,0.89,0.813,-0.077,-0.527,0.723,False,共有
DOWNLOAD_INSTALL_NAMED_APP__1,DOWNLOAD_INSTALL_NAMED_APP__1,2025搜索,助手随机1k,512,5,9997,984,5.122,0.508,-4.613,-5.149,-3.82,True,共有
DOWNLOAD_INSTALL_NAMED_APP__2,DOWNLOAD_INSTALL_NAMED_APP__2,2025搜索,助手随机1k,404,8,9997,984,4.041,0.813,-3.228,-3.797,-2.363,True,共有
DOWNLOAD_INSTALL_NAMED_APP__3,DOWNLOAD_INSTALL_NAMED_APP__3,2025搜索,助手随机1k,113,0,9997,984,1.13,0.0,-1.13,-1.357,-0.698,True,a独有
DOWNLOAD_INSTALL_NAMED_APP__4,DOWNLOAD_INSTALL_NAMED_APP__4,2025搜索,助手随机1k,12,4,9997,984,0.12,0.407,0.286,0.022,0.923,True,共有
DOWNLOAD_INSTALL_NAMED_APP__5,DOWNLOAD_INSTALL_NAMED_APP__5,2025搜索,助手随机1k,381,6,9997,984,3.811,0.61,-3.201,-3.715,-2.403,True,共有
DOWNLOAD_INSTALL_NAMED_APP__6,DOWNLOAD_INSTALL_NAMED_APP__6,2025搜索,助手随机1k,378,9,9997,984,3.781,0.915,-2.867,-3.45,-1.977,True,共有
EDIT_IMAGE_COMMAND__1,EDIT_IMAGE_COMMAND__1,2025搜索,助手随机1k,3,43,9997,984,0.03,4.37,4.34,3.229,5.805,True,共有
EDIT_IMAGE_COMMAND__2,EDIT_IMAGE_COMMAND__2,2025搜索,助手随机1k,33,171,9997,984,0.33,17.378,17.048,14.805,19.543,True,共有
EDIT_IMAGE_COMMAND__3,EDIT_IMAGE_COMMAND__3,2025搜索,助手随机1k,24,21,9997,984,0.24,2.134,1.894,1.151,3.003,True,共有
EXTRACT_FROM_IMAGE_DOCUMENT__1,EXTRACT_FROM_IMAGE_DOCUMENT__1,2025搜索,助手随机1k,16,20,9997,984,0.16,2.033,1.872,1.153,2.96,True,共有
FIX_MALFUNCTION_TROUBLESHOOT__1,FIX_MALFUNCTION_TROUBLESHOOT__1,2025搜索,助手随机1k,133,29,9997,984,1.33,2.947,1.617,0.696,2.887,True,共有
GENERATE_SOCIAL_COPY__1,GENERATE_SOCIAL_COPY__1,2025搜索,助手随机1k,63,20,9997,984,0.63,2.033,1.402,0.668,2.497,True,共有
GENERATE_SOCIAL_COPY__2,GENERATE_SOCIAL_COPY__2,2025搜索,助手随机1k,132,0,9997,984,1.32,0.0,-1.32,-1.564,-0.88,True,a独有
GENERATE_SOCIAL_COPY__3,GENERATE_SOCIAL_COPY__3,2025搜索,助手随机1k,51,1,9997,984,0.51,0.102,-0.409,-0.589,0.079,False,共有
GENERATE_SOCIAL_COPY__4,GENERATE_SOCIAL_COPY__4,2025搜索,助手随机1k,234,0,9997,984,2.341,0.0,-2.341,-2.656,-1.862,True,a独有
GENERATE_SOCIAL_COPY__5,GENERATE_SOCIAL_COPY__5,2025搜索,助手随机1k,39,0,9997,984,0.39,0.0,-0.39,-0.533,0.013,False,a独有
GENERATE_SOCIAL_COPY__6,GENERATE_SOCIAL_COPY__6,2025搜索,助手随机1k,84,6,9997,984,0.84,0.61,-0.23,-0.616,0.502,False,共有
GET_ADULT_CONTENT_OR_APP__1,GET_ADULT_CONTENT_OR_APP__1,2025搜索,助手随机1k,123,3,9997,984,1.23,0.305,-0.925,-1.235,-0.305,True,共有
GET_CRACKED_UNLOCKED_SOFTWARE__1,GET_CRACKED_UNLOCKED_SOFTWARE__1,2025搜索,助手随机1k,38,5,9997,984,0.38,0.508,0.128,-0.195,0.812,False,共有
GET_GREY_UTILITY_TOOL__1,GET_GREY_UTILITY_TOOL__1,2025搜索,助手随机1k,39,0,9997,984,0.39,0.0,-0.39,-0.533,0.013,False,a独有
GET_LOCATION_SPOOFING_TOOL__1,GET_LOCATION_SPOOFING_TOOL__1,2025搜索,助手随机1k,9,0,9997,984,0.09,0.0,-0.09,-0.171,0.301,False,a独有
GET_UNAUTHORIZED_SOFTWARE_LIBRARY__1,GET_UNAUTHORIZED_SOFTWARE_LIBRARY__1,2025搜索,助手随机1k,84,4,9997,984,0.84,0.407,-0.434,-0.752,0.22,False,共有
GET_WIFI_CREDENTIAL_INTRUSION_TOOL__1,GET_WIFI_CREDENTIAL_INTRUSION_TOOL__1,2025搜索,助手随机1k,39,1,9997,984,0.39,0.102,-0.288,-0.454,0.195,False,共有
