key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
33,应用商店客户端下载,2025搜索,助手头部1k,204,5,9997,940,2.041,0.532,-1.509,-1.933,-0.755,True,共有
34,豆包App下载及功能查询,2025搜索,助手头部1k,61,38,9997,940,0.61,4.043,3.432,2.335,4.896,True,共有
35,去除图片视频水印,2025搜索,助手头部1k,77,104,9997,940,0.77,11.064,10.294,8.435,12.465,True,共有
36,查询软件应用版本与下载渠道,2025搜索,助手头部1k,306,1,9997,940,3.061,0.106,-2.955,-3.321,-2.366,True,共有
38,图片编辑与绘图软件查询,2025搜索,助手头部1k,271,55,9997,940,2.711,5.851,3.14,1.77,4.855,True,共有
39,网络加速器查询下载,2025搜索,助手头部1k,900,35,9997,940,9.003,3.723,-5.279,-6.463,-3.767,True,共有
4,软件应用及安卓商店下载查询,2025搜索,助手头部1k,539,4,9997,940,5.392,0.426,-4.966,-5.495,-4.178,True,共有
40,删除或清理不需要的内容,2025搜索,助手头部1k,57,153,9997,940,0.57,16.277,15.706,13.478,18.206,True,共有
41,QQ官网查询,2025搜索,助手头部1k,314,16,9997,940,3.141,1.702,-1.439,-2.184,-0.345,True,共有
42,查询软件及工具信息,2025搜索,助手头部1k,375,18,9997,940,3.751,1.915,-1.836,-2.638,-0.688,True,共有
5,Excel表格操作与制作查询,2025搜索,助手头部1k,231,19,9997,940,2.311,2.021,-0.289,-1.078,0.858,False,共有
0,汉字五笔打法查询,2025搜索,助手随机1k,561,3,9997,984,5.612,0.305,-5.307,-5.817,-4.576,True,共有
1,查询软件介绍与使用信息,2025搜索,助手随机1k,705,24,9997,984,7.052,2.439,-4.613,-5.562,-3.351,True,共有
14,按要求编辑处理图片,2025搜索,助手随机1k,28,245,9997,984,0.28,24.898,24.618,22.015,27.416,True,共有
16,应用软件下载安装查询,2025搜索,助手随机1k,484,12,9997,984,4.841,1.22,-3.622,-4.302,-2.636,True,共有
17,复制网址并用浏览器打开,2025搜索,助手随机1k,301,79,9997,984,3.011,8.028,5.018,3.438,6.91,True,共有
19,查找VPN软件与服务,2025搜索,助手随机1k,110,1,9997,984,1.1,0.102,-0.999,-1.238,-0.491,True,共有
2,微信功能操作与设置查询,2025搜索,助手随机1k,1286,158,9997,984,12.864,16.057,3.193,0.93,5.702,True,共有
22,软件下载地址与安装包查询,2025搜索,助手随机1k,349,6,9997,984,3.491,0.61,-2.881,-3.383,-2.089,True,共有
24,APP下载获取,2025搜索,助手随机1k,572,6,9997,984,5.722,0.61,-5.112,-5.688,-4.274,True,共有
26,查询微信QQ好友删除拉黑状态及恢复联系方法,2025搜索,助手随机1k,227,60,9997,984,2.271,6.098,3.827,2.46,5.522,True,共有
28,论坛社区入口查询,2025搜索,助手随机1k,835,28,9997,984,8.353,2.846,-5.507,-6.54,-4.163,True,共有
29,万能遥控器与WiFi万能钥匙下载,2025搜索,助手随机1k,105,3,9997,984,1.05,0.305,-0.745,-1.043,-0.13,True,共有
3,微信朋友圈与聊天界面素材及发布方法查询,2025搜索,助手随机1k,682,39,9997,984,6.822,3.963,-2.859,-4.027,-1.371,True,共有
31,查找AI软件与工具,2025搜索,助手随机1k,162,38,9997,984,1.62,3.862,2.241,1.172,3.654,True,共有
32,微信下载与使用支持查询,2025搜索,助手随机1k,255,15,9997,984,2.551,1.524,-1.026,-1.709,-0.008,True,共有
33,应用商店客户端下载,2025搜索,助手随机1k,204,1,9997,984,2.041,0.102,-1.939,-2.247,-1.401,True,共有
34,豆包App下载及功能查询,2025搜索,助手随机1k,61,16,9997,984,0.61,1.626,1.016,0.37,2.024,True,共有
35,去除图片视频水印,2025搜索,助手随机1k,77,26,9997,984,0.77,2.642,1.872,1.018,3.083,True,共有
36,查询软件应用版本与下载渠道,2025搜索,助手随机1k,306,10,9997,984,3.061,1.016,-2.045,-2.629,-1.142,True,共有
38,图片编辑与绘图软件查询,2025搜索,助手随机1k,271,34,9997,984,2.711,3.455,0.744,-0.285,2.112,False,共有
39,网络加速器查询下载,2025搜索,助手随机1k,900,13,9997,984,9.003,1.321,-7.682,-8.477,-6.607,True,共有
4,软件应用及安卓商店下载查询,2025搜索,助手随机1k,539,8,9997,984,5.392,0.813,-4.579,-5.189,-3.687,True,共有
40,删除或清理不需要的内容,2025搜索,助手随机1k,57,48,9997,984,0.57,4.878,4.308,3.117,5.844,True,共有
41,QQ官网查询,2025搜索,助手随机1k,314,12,9997,984,3.141,1.22,-1.921,-2.555,-0.965,True,共有
42,查询软件及工具信息,2025搜索,助手随机1k,375,37,9997,984,3.751,3.76,0.009,-1.083,1.434,False,共有
5,Excel表格操作与制作查询,2025搜索,助手随机1k,231,62,9997,984,2.311,6.301,3.99,2.6,5.707,True,共有
0,汉字五笔打法查询,2026搜索,助手头部1k,681,0,9999,940,6.811,0.0,-6.811,-7.321,-6.183,True,a独有
1,查询软件介绍与使用信息,2026搜索,助手头部1k,697,21,9999,940,6.971,2.234,-4.737,-5.662,-3.483,True,共有
14,按要求编辑处理图片,2026搜索,助手头部1k,21,219,9999,940,0.21,23.298,23.088,20.495,25.897,True,共有
16,应用软件下载安装查询,2026搜索,助手头部1k,497,2,9999,940,4.97,0.213,-4.758,-5.227,-4.065,True,共有
17,复制网址并用浏览器打开,2026搜索,助手头部1k,294,20,9999,940,2.94,2.128,-0.813,-1.637,0.366,False,共有
19,查找VPN软件与服务,2026搜索,助手头部1k,150,0,9999,940,1.5,0.0,-1.5,-1.758,-1.037,True,a独有
2,微信功能操作与设置查询,2026搜索,助手头部1k,894,34,9999,940,8.941,3.617,-5.324,-6.492,-3.827,True,共有
22,软件下载地址与安装包查询,2026搜索,助手头部1k,392,0,9999,940,3.92,0.0,-3.92,-4.319,-3.375,True,a独有
24,APP下载获取,2026搜索,助手头部1k,643,6,9999,940,6.431,0.638,-5.792,-6.398,-4.913,True,共有
26,查询微信QQ好友删除拉黑状态及恢复联系方法,2026搜索,助手头部1k,151,6,9999,940,1.51,0.638,-0.872,-1.303,-0.093,True,共有
28,论坛社区入口查询,2026搜索,助手头部1k,954,49,9999,940,9.541,5.213,-4.328,-5.709,-2.622,True,共有
29,万能遥控器与WiFi万能钥匙下载,2026搜索,助手头部1k,91,5,9999,940,0.91,0.532,-0.378,-0.746,0.349,False,共有
3,微信朋友圈与聊天界面素材及发布方法查询,2026搜索,助手头部1k,542,41,9999,940,5.421,4.362,-1.059,-2.28,0.503,False,共有
31,查找AI软件与工具,2026搜索,助手头部1k,207,76,9999,940,2.07,8.085,6.015,4.41,7.951,True,共有
32,微信下载与使用支持查询,2026搜索,助手头部1k,254,13,9999,940,2.54,1.383,-1.157,-1.817,-0.146,True,共有
33,应用商店客户端下载,2026搜索,助手头部1k,220,5,9999,940,2.2,0.532,-1.668,-2.1,-0.911,True,共有
34,豆包App下载及功能查询,2026搜索,助手头部1k,154,38,9999,940,1.54,4.043,2.502,1.388,3.977,True,共有
35,去除图片视频水印,2026搜索,助手头部1k,73,104,9999,940,0.73,11.064,10.334,8.475,12.505,True,共有
36,查询软件应用版本与下载渠道,2026搜索,助手头部1k,393,1,9999,940,3.93,0.106,-3.824,-4.232,-3.211,True,共有
38,图片编辑与绘图软件查询,2026搜索,助手头部1k,249,55,9999,940,2.49,5.851,3.361,1.993,5.073,True,共有
39,网络加速器查询下载,2026搜索,助手头部1k,1005,35,9999,940,10.051,3.723,-6.328,-7.526,-4.804,True,共有
4,软件应用及安卓商店下载查询,2026搜索,助手头部1k,594,4,9999,940,5.941,0.426,-5.515,-6.061,-4.715,True,共有
40,删除或清理不需要的内容,2026搜索,助手头部1k,43,153,9999,940,0.43,16.277,15.847,13.62,18.345,True,共有
41,QQ官网查询,2026搜索,助手头部1k,307,16,9999,940,3.07,1.702,-1.368,-2.111,-0.275,True,共有
42,查询软件及工具信息,2026搜索,助手头部1k,382,18,9999,940,3.82,1.915,-1.905,-2.709,-0.757,True,共有
5,Excel表格操作与制作查询,2026搜索,助手头部1k,111,19,9999,940,1.11,2.021,0.911,0.153,2.041,True,共有
0,汉字五笔打法查询,2026搜索,助手随机1k,681,3,9999,984,6.811,0.305,-6.506,-7.055,-5.749,True,共有
1,查询软件介绍与使用信息,2026搜索,助手随机1k,697,24,9999,984,6.971,2.439,-4.532,-5.479,-3.271,True,共有
14,按要求编辑处理图片,2026搜索,助手随机1k,21,245,9999,984,0.21,24.898,24.688,22.085,27.485,True,共有
16,应用软件下载安装查询,2026搜索,助手随机1k,497,12,9999,984,4.97,1.22,-3.751,-4.435,-2.762,True,共有
17,复制网址并用浏览器打开,2026搜索,助手随机1k,294,79,9999,984,2.94,8.028,5.088,3.51,6.98,True,共有
19,查找VPN软件与服务,2026搜索,助手随机1k,150,1,9999,984,1.5,0.102,-1.399,-1.669,-0.878,True,共有
2,微信功能操作与设置查询,2026搜索,助手随机1k,894,158,9999,984,8.941,16.057,7.116,4.88,9.601,True,共有
22,软件下载地址与安装包查询,2026搜索,助手随机1k,392,6,9999,984,3.92,0.61,-3.311,-3.828,-2.51,True,共有
24,APP下载获取,2026搜索,助手随机1k,643,6,9999,984,6.431,0.61,-5.821,-6.418,-4.969,True,共有
26,查询微信QQ好友删除拉黑状态及恢复联系方法,2026搜索,助手随机1k,151,60,9999,984,1.51,6.098,4.587,3.231,6.275,True,共有
28,论坛社区入口查询,2026搜索,助手随机1k,954,28,9999,984,9.541,2.846,-6.695,-7.747,-5.338,True,共有
29,万能遥控器与WiFi万能钥匙下载,2026搜索,助手随机1k,91,3,9999,984,0.91,0.305,-0.605,-0.893,0.006,False,共有
3,微信朋友圈与聊天界面素材及发布方法查询,2026搜索,助手随机1k,542,39,9999,984,5.421,3.963,-1.457,-2.605,0.015,False,共有
31,查找AI软件与工具,2026搜索,助手随机1k,207,38,9999,984,2.07,3.862,1.792,0.714,3.21,True,共有
32,微信下载与使用支持查询,2026搜索,助手随机1k,254,15,9999,984,2.54,1.524,-1.016,-1.698,0.002,False,共有
33,应用商店客户端下载,2026搜索,助手随机1k,220,1,9999,984,2.2,0.102,-2.099,-2.416,-1.555,True,共有
34,豆包App下载及功能查询,2026搜索,助手随机1k,154,16,9999,984,1.54,1.626,0.086,-0.589,1.109,False,共有
35,去除图片视频水印,2026搜索,助手随机1k,73,26,9999,984,0.73,2.642,1.912,1.059,3.123,True,共有
36,查询软件应用版本与下载渠道,2026搜索,助手随机1k,393,10,9999,984,3.93,1.016,-2.914,-3.526,-1.995,True,共有
38,图片编辑与绘图软件查询,2026搜索,助手随机1k,249,34,9999,984,2.49,3.455,0.965,-0.06,2.33,False,共有
39,网络加速器查询下载,2026搜索,助手随机1k,1005,13,9999,984,10.051,1.321,-8.73,-9.546,-7.64,True,共有
4,软件应用及安卓商店下载查询,2026搜索,助手随机1k,594,8,9999,984,5.941,0.813,-5.128,-5.753,-4.226,True,共有
40,删除或清理不需要的内容,2026搜索,助手随机1k,43,48,9999,984,0.43,4.878,4.448,3.259,5.982,True,共有
41,QQ官网查询,2026搜索,助手随机1k,307,12,9999,984,3.07,1.22,-1.851,-2.482,-0.895,True,共有
42,查询软件及工具信息,2026搜索,助手随机1k,382,37,9999,984,3.82,3.76,-0.06,-1.154,1.365,False,共有
5,Excel表格操作与制作查询,2026搜索,助手随机1k,111,62,9999,984,1.11,6.301,5.191,3.817,6.896,True,共有
0,汉字五笔打法查询,助手头部1k,助手随机1k,0,3,940,984,0.0,0.305,0.305,-0.149,0.893,False,b独有
1,查询软件介绍与使用信息,助手头部1k,助手随机1k,21,24,940,984,2.234,2.439,0.205,-1.199,1.6,False,共有
14,按要求编辑处理图片,助手头部1k,助手随机1k,219,245,940,984,23.298,24.898,1.601,-2.227,5.412,False,共有
16,应用软件下载安装查询,助手头部1k,助手随机1k,2,12,940,984,0.213,1.22,1.007,0.242,1.92,True,共有
17,复制网址并用浏览器打开,助手头部1k,助手随机1k,20,79,940,984,2.128,8.028,5.901,3.988,7.91,True,共有
19,查找VPN软件与服务,助手头部1k,助手随机1k,0,1,940,984,0.0,0.102,0.102,-0.314,0.573,False,b独有
2,微信功能操作与设置查询,助手头部1k,助手随机1k,34,158,940,984,3.617,16.057,12.44,9.868,15.07,True,共有
22,软件下载地址与安装包查询,助手头部1k,助手随机1k,0,6,940,984,0.0,0.61,0.61,0.086,1.324,True,b独有
24,APP下载获取,助手头部1k,助手随机1k,6,6,940,984,0.638,0.61,-0.029,-0.845,0.765,False,共有
26,查询微信QQ好友删除拉黑状态及恢复联系方法,助手头部1k,助手随机1k,6,60,940,984,0.638,6.098,5.459,3.933,7.167,True,共有
28,论坛社区入口查询,助手头部1k,助手随机1k,49,28,940,984,5.213,2.846,-2.367,-4.199,-0.611,True,共有
29,万能遥控器与WiFi万能钥匙下载,助手头部1k,助手随机1k,5,3,940,984,0.532,0.305,-0.227,-0.962,0.435,False,共有
3,微信朋友圈与聊天界面素材及发布方法查询,助手头部1k,助手随机1k,41,39,940,984,4.362,3.963,-0.398,-2.231,1.408,False,共有
31,查找AI软件与工具,助手头部1k,助手随机1k,76,38,940,984,8.085,3.862,-4.223,-6.403,-2.118,True,共有
32,微信下载与使用支持查询,助手头部1k,助手随机1k,13,15,940,984,1.383,1.524,0.141,-0.997,1.273,False,共有
33,应用商店客户端下载,助手头部1k,助手随机1k,5,1,940,984,0.532,0.102,-0.43,-1.142,0.131,False,共有
34,豆包App下载及功能查询,助手头部1k,助手随机1k,38,16,940,984,4.043,1.626,-2.417,-4.001,-0.943,True,共有
35,去除图片视频水印,助手头部1k,助手随机1k,104,26,940,984,11.064,2.642,-8.422,-10.742,-6.217,True,共有
36,查询软件应用版本与下载渠道,助手头部1k,助手随机1k,1,10,940,984,0.106,1.016,0.91,0.233,1.759,True,共有
38,图片编辑与绘图软件查询,助手头部1k,助手随机1k,55,34,940,984,5.851,3.455,-2.396,-4.344,-0.513,True,共有
39,网络加速器查询下载,助手头部1k,助手随机1k,35,13,940,984,3.723,1.321,-2.402,-3.916,-1.014,True,共有
4,软件应用及安卓商店下载查询,助手头部1k,助手随机1k,4,8,940,984,0.426,0.813,0.387,-0.387,1.213,False,共有
40,删除或清理不需要的内容,助手头部1k,助手随机1k,153,48,940,984,16.277,4.878,-11.399,-14.159,-8.701,True,共有
41,QQ官网查询,助手头部1k,助手随机1k,16,12,940,984,1.702,1.22,-0.483,-1.65,0.629,False,共有
42,查询软件及工具信息,助手头部1k,助手随机1k,18,37,940,984,1.915,3.76,1.845,0.351,3.392,True,共有
5,Excel表格操作与制作查询,助手头部1k,助手随机1k,19,62,940,984,2.021,6.301,4.28,2.526,6.122,True,共有
