层级,快照,名次,key,条数,行占比%,流量占比%
自上而下 L1 意图,助手头部1k,8,EXTRACT_FROM_IMAGE_DOCUMENT,29,3.0851063829787235,3.5806138635208593
自上而下 L1 意图,助手头部1k,9,DEFINE_TERM_OR_COMPARE,21,2.234042553191489,2.5595613940523303
自上而下 L1 意图,助手头部1k,10,DOWNLOAD_INSTALL_NAMED_APP,16,1.702127659574468,1.306731554063419
自上而下 L1 意图,助手随机1k,1,COMPLETE_TASK_HOWTO,239,24.288617886178862,20.694752402069476
自上而下 L1 意图,助手随机1k,2,EDIT_IMAGE_COMMAND,235,23.882113821138212,25.4249815225425
自上而下 L1 意图,助手随机1k,3,PLATFORM_RULES_VERDICT,176,17.88617886178862,14.042867701404285
自上而下 L1 意图,助手随机1k,4,NAME_ONLY_DISAMBIGUATION,60,6.097560975609756,5.395417590539542
自上而下 L1 意图,助手随机1k,5,RECOMMEND_SOFTWARE_BY_FUNCTION,49,4.979674796747967,5.764966740576496
自上而下 L1 意图,助手随机1k,6,DOWNLOAD_INSTALL_NAMED_APP,32,3.252032520325203,9.977827050997783
自上而下 L1 意图,助手随机1k,7,FIX_MALFUNCTION_TROUBLESHOOT,29,2.9471544715447155,2.365114560236511
自上而下 L1 意图,助手随机1k,8,GENERATE_SOCIAL_COPY,27,2.7439024390243905,2.8085735402808574
自上而下 L1 意图,助手随机1k,9,EXTRACT_FROM_IMAGE_DOCUMENT,20,2.032520325203252,2.4390243902439024
自上而下 L1 意图,助手随机1k,10,SOCIAL_RELATIONSHIP_STATUS,20,2.032520325203252,1.5521064301552103
自上而下 L2 子意图,2025搜索,1,NAME_ONLY_DISAMBIGUATION__2,1655,16.554966489946985,27.212346092983516
自上而下 L2 子意图,2025搜索,2,NAME_ONLY_DISAMBIGUATION__1,1028,10.283084925477644,15.966777750515314
自上而下 L2 子意图,2025搜索,3,COMPLETE_TASK_HOWTO__1,877,8.772631789536861,5.242525291380717
自上而下 L2 子意图,2025搜索,4,DOWNLOAD_INSTALL_NAMED_APP__1,512,5.121536460938281,3.27787774663012
自上而下 L2 子意图,2025搜索,5,COMPLETE_TASK_HOWTO__2,457,4.571371411423427,2.7271954052518708
自上而下 L2 子意图,2025搜索,6,DOWNLOAD_INSTALL_NAMED_APP__2,404,4.041212363709112,3.44382098571194
自上而下 L2 子意图,2025搜索,7,DOWNLOAD_INSTALL_NAMED_APP__5,381,3.8111433430029007,2.327335552210167
自上而下 L2 子意图,2025搜索,8,DOWNLOAD_INSTALL_NAMED_APP__6,378,3.7811343403020907,2.5903036085741658
自上而下 L2 子意图,2025搜索,9,LOOKUP_INPUT_CODE__2,348,3.4810443132939883,1.4178153945343386
自上而下 L2 子意图,2025搜索,10,PLATFORM_RULES_VERDICT__1,240,2.4007202160648196,1.6483018381862662
自上而下 L2 子意图,2026搜索,1,NAME_ONLY_DISAMBIGUATION__2,1797,17.97179717971797,30.691794589617185
自上而下 L2 子意图,2026搜索,2,NAME_ONLY_DISAMBIGUATION__1,1120,11.201120112011202,14.465924021066579
自上而下 L2 子意图,2026搜索,3,COMPLETE_TASK_HOWTO__1,596,5.960596059605961,3.189857497389137
自上而下 L2 子意图,2026搜索,4,DOWNLOAD_INSTALL_NAMED_APP__1,554,5.540554055405541,3.4493717083469018
自上而下 L2 子意图,2026搜索,5,DOWNLOAD_INSTALL_NAMED_APP__5,433,4.33043304330433,2.97312775825089
自上而下 L2 子意图,2026搜索,6,DOWNLOAD_INSTALL_NAMED_APP__2,428,4.280428042804281,3.089914767941966
自上而下 L2 子意图,2026搜索,7,LOOKUP_INPUT_CODE__2,416,4.160416041604161,1.8655601846133114
自上而下 L2 子意图,2026搜索,8,DOWNLOAD_INSTALL_NAMED_APP__6,415,4.15041504150415,2.628325341658151
自上而下 L2 子意图,2026搜索,9,COMPLETE_TASK_HOWTO__2,280,2.8002800280028004,1.467192956844954
自上而下 L2 子意图,2026搜索,10,LOOKUP_INPUT_CODE__1,263,2.63026302630263,0.9070644911342939
自上而下 L2 子意图,助手头部1k,1,EDIT_IMAGE_COMMAND__2,186,19.78723404255319,15.998028737313842
自上而下 L2 子意图,助手头部1k,2,EDIT_IMAGE_COMMAND__1,146,15.53191489361702,11.730553031586403
自上而下 L2 子意图,助手头部1k,3,NAME_ONLY_DISAMBIGUATION__2,134,14.25531914893617,20.521922597138584
自上而下 L2 子意图,助手头部1k,4,EDIT_IMAGE_COMMAND__3,102,10.851063829787234,8.350915559114778
自上而下 L2 子意图,助手头部1k,5,NAME_ONLY_DISAMBIGUATION__1,65,6.914893617021277,12.684613370705186
自上而下 L2 子意图,助手头部1k,6,NON_CONSENSUAL_EXPLICIT_IMAGE_EDIT__1,33,3.5106382978723403,2.252321623827637
自上而下 L2 子意图,助手头部1k,7,GENERATE_SOCIAL_COPY__1,32,3.404255319148936,2.9630542251243583
自上而下 L2 子意图,助手头部1k,8,RECOMMEND_SOFTWARE_BY_FUNCTION__3,31,3.297872340425532,3.6753268753946373
自上而下 L2 子意图,助手头部1k,9,EXTRACT_FROM_IMAGE_DOCUMENT__1,29,3.0851063829787235,3.5806138635208593
自上而下 L2 子意图,助手头部1k,10,COMPLETE_TASK_HOWTO__2,27,2.872340425531915,1.7779865399719708
自上而下 L2 子意图,助手随机1k,1,EDIT_IMAGE_COMMAND__2,171,17.378048780487806,18.47745750184774
自上而下 L2 子意图,助手随机1k,2,COMPLETE_TASK_HOWTO__2,150,15.24390243902439,13.229859571322983
自上而下 L2 子意图,助手随机1k,3,PLATFORM_RULES_VERDICT__2,114,11.585365853658537,8.795269770879525
自上而下 L2 子意图,助手随机1k,4,COMPLETE_TASK_HOWTO__1,89,9.044715447154472,7.464892830746488
自上而下 L2 子意图,助手随机1k,5,PLATFORM_RULES_VERDICT__1,62,6.300813008130081,5.247597930524758
自上而下 L2 子意图,助手随机1k,6,NAME_ONLY_DISAMBIGUATION__2,46,4.67479674796748,4.2867701404286755
自上而下 L2 子意图,助手随机1k,7,EDIT_IMAGE_COMMAND__1,43,4.369918699186992,5.173688100517368
自上而下 L2 子意图,助手随机1k,8,FIX_MALFUNCTION_TROUBLESHOOT__1,29,2.9471544715447155,2.3651145602365107
自上而下 L2 子意图,助手随机1k,9,EDIT_IMAGE_COMMAND__3,21,2.1341463414634148,1.773835920177383
自上而下 L2 子意图,助手随机1k,10,EXTRACT_FROM_IMAGE_DOCUMENT__1,20,2.032520325203252,2.439024390243902
自下而上 家族,2025搜索,1,2,1286,12.863859157747324,7.691701892998988
自下而上 家族,2025搜索,2,39,900,9.002700810243073,10.035103242876009
自下而上 家族,2025搜索,3,28,835,8.352505751725518,10.250188921879971
自下而上 家族,2025搜索,4,1,705,7.0521156346904075,7.97892615368353
自下而上 家族,2025搜索,5,3,682,6.822046613984195,5.127824596491216
自下而上 家族,2025搜索,6,24,572,5.721716514954486,3.7190396503186385
自下而上 家族,2025搜索,7,0,561,5.6116835050515155,2.1454315206750016
自下而上 家族,2025搜索,8,4,539,5.391617485245574,4.256071313940737
自下而上 家族,2025搜索,9,16,484,4.841452435730719,3.444346011779485
自下而上 家族,2025搜索,10,42,375,3.7511253376012803,2.4758479258495187
自下而上 家族,2026搜索,1,39,1005,10.051005100510052,10.790277481443217
自下而上 家族,2026搜索,2,28,954,9.54095409540954,9.91196056192519
自下而上 家族,2026搜索,3,2,894,8.94089408940894,4.881360119482094
自下而上 家族,2026搜索,4,1,697,6.97069706970697,7.611817947019125
自下而上 家族,2026搜索,5,0,681,6.810681068106811,2.7903111700037053
自下而上 家族,2026搜索,6,24,643,6.43064306430643,3.54330664450708
自下而上 家族,2026搜索,7,4,594,5.9405940594059405,4.422241187634052
自下而上 家族,2026搜索,8,3,542,5.420542054205421,3.4218032363477104
自下而上 家族,2026搜索,9,16,497,4.970497049704971,3.3506080785168053
自下而上 家族,2026搜索,10,36,393,3.9303930393039304,2.7169262557410923
自下而上 家族,助手头部1k,1,14,219,23.29787234042553,17.314000585218608
自下而上 家族,助手头部1k,2,40,153,16.27659574468085,13.309103229482698
自下而上 家族,助手头部1k,3,35,104,11.063829787234043,8.915343507923552
自下而上 家族,助手头部1k,4,31,76,8.085106382978724,13.540110575516302
自下而上 家族,助手头部1k,5,38,55,5.851063829787234,8.09449740501748
自下而上 家族,助手头部1k,6,28,49,5.212765957446808,6.375032726040688
自下而上 家族,助手头部1k,7,3,41,4.361702127659575,3.6152649654259004
自下而上 家族,助手头部1k,8,34,38,4.042553191489362,8.360925877442902
自下而上 家族,助手头部1k,9,39,35,3.723404255319149,4.036468359693838
自下而上 家族,助手头部1k,10,2,34,3.617021276595745,2.388615957987464
自下而上 家族,助手随机1k,1,14,245,24.898373983739837,24.094604582409463
自下而上 家族,助手随机1k,2,2,158,16.056910569105693,13.082039911308206
自下而上 家族,助手随机1k,3,17,79,8.028455284552846,6.06060606060606
自下而上 家族,助手随机1k,4,5,62,6.300813008130081,6.873614190687362
自下而上 家族,助手随机1k,5,26,60,6.097560975609756,4.656319290465632
自下而上 家族,助手随机1k,6,40,48,4.878048780487805,6.504065040650406
自下而上 家族,助手随机1k,7,3,39,3.9634146341463414,3.991130820399113
自下而上 家族,助手随机1k,8,31,38,3.861788617886179,2.882483370288248
自下而上 家族,助手随机1k,9,42,37,3.7601626016260163,4.582409460458241
自下而上 家族,助手随机1k,10,38,34,3.4552845528455283,3.7694013303769403
自下而上 叶,2025搜索,1,36,900,9.002700810243073,10.035103242876009
自下而上 叶,2025搜索,2,35,835,8.352505751725518,10.250188921879971
自下而上 叶,2025搜索,3,22,572,5.721716514954486,3.7190396503186385
自下而上 叶,2025搜索,4,0,561,5.6116835050515155,2.1454315206750016
自下而上 叶,2025搜索,5,26,484,4.841452435730719,3.444346011779485
自下而上 叶,2025搜索,6,37,398,3.9811943583074925,4.327719871291609
自下而上 叶,2025搜索,7,25,375,3.7511253376012803,2.4758479258495187
自下而上 叶,2025搜索,8,38,352,3.5210563168950686,2.6294355514751304
自下而上 叶,2025搜索,9,27,349,3.491047314194258,2.2989141410871055
自下而上 叶,2025搜索,10,2,314,3.1409422826848052,8.571750587416664
自下而上 叶,2026搜索,1,36,1005,10.051005100510052,10.790277481443216
自下而上 叶,2026搜索,2,35,954,9.54095409540954,9.911960561925188
自下而上 叶,2026搜索,3,0,681,6.810681068106811,2.790311170003705
自下而上 叶,2026搜索,4,22,643,6.43064306430643,3.543306644507079
自下而上 叶,2026搜索,5,26,497,4.970497049704971,3.3506080785168044
自下而上 叶,2026搜索,6,37,425,4.250425042504251,4.967041358322757
自下而上 叶,2026搜索,7,6,393,3.9303930393039304,2.716926255741092
自下而上 叶,2026搜索,8,27,392,3.92039203920392,2.8896362758419327
自下而上 叶,2026搜索,9,38,386,3.86038603860386,2.7796992734500447
自下而上 叶,2026搜索,10,25,382,3.8203820382038205,3.0180458389013034
自下而上 叶,助手头部1k,1,31,219,23.29787234042553,17.314000585218608
自下而上 叶,助手头部1k,2,30,153,16.27659574468085,13.309103229482698
自下而上 叶,助手头部1k,3,32,104,11.063829787234043,8.915343507923552
自下而上 叶,助手头部1k,4,1,76,8.085106382978724,13.540110575516302
自下而上 叶,助手头部1k,5,34,55,5.851063829787234,8.09449740501748
自下而上 叶,助手头部1k,6,35,49,5.212765957446808,6.375032726040688
自下而上 叶,助手头部1k,7,28,38,4.042553191489362,8.360925877442902
自下而上 叶,助手头部1k,8,36,35,3.723404255319149,4.036468359693838
自下而上 叶,助手头部1k,9,19,33,3.5106382978723403,2.6550444304128873
自下而上 叶,助手头部1k,10,33,20,2.127659574468085,1.6386121078650304
自下而上 叶,助手随机1k,1,31,245,24.898373983739837,24.094604582409463
自下而上 叶,助手随机1k,2,33,79,8.028455284552846,6.06060606060606
自下而上 叶,助手随机1k,3,29,62,6.300813008130081,6.873614190687362
自下而上 叶,助手随机1k,4,12,60,6.097560975609756,4.656319290465632
自下而上 叶,助手随机1k,5,8,49,4.979674796747967,4.138950480413895
自下而上 叶,助手随机1k,6,30,48,4.878048780487805,6.504065040650406
自下而上 叶,助手随机1k,7,13,43,4.369918699186992,3.252032520325203
自下而上 叶,助手随机1k,8,1,38,3.861788617886179,2.882483370288248
自下而上 叶,助手随机1k,9,25,37,3.7601626016260163,4.582409460458241
自下而上 叶,助手随机1k,10,19,34,3.4552845528455283,3.621581670362158
