key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
6,查询软件应用版本与下载渠道,2025搜索,2026搜索,306,393,9997,9999,3.061,3.93,0.869,0.361,1.381,True,共有
7,微信下载与使用支持查询,2025搜索,2026搜索,255,254,9997,9999,2.551,2.54,-0.011,-0.449,0.428,False,共有
8,微信账号与支付功能关闭及解限方法查询,2025搜索,2026搜索,284,195,9997,9999,2.841,1.95,-0.891,-1.318,-0.468,True,共有
9,微信聊天记录恢复查询,2025搜索,2026搜索,223,188,9997,9999,2.231,1.88,-0.35,-0.746,0.043,False,共有
0,汉字五笔打法查询,2025搜索,助手头部1k,561,0,9997,940,5.612,0.0,-5.612,-6.08,-5.016,True,a独有
1,查找AI软件与工具,2025搜索,助手头部1k,162,76,9997,940,1.62,8.085,6.465,4.865,8.396,True,共有
10,微信功能设置与操作查询,2025搜索,助手头部1k,282,2,9997,940,2.821,0.213,-2.608,-2.984,-1.97,True,共有
11,微信语音与声音设置查询,2025搜索,助手头部1k,110,1,9997,940,1.1,0.106,-0.994,-1.235,-0.466,True,共有
12,查询微信好友删除拉黑状态及恢复联系方法,2025搜索,助手头部1k,227,6,9997,940,2.271,0.638,-1.632,-2.097,-0.836,True,共有
13,微信账号注册与手机号绑定查询,2025搜索,助手头部1k,197,3,9997,940,1.971,0.319,-1.651,-2.011,-0.986,True,共有
14,微信群建群、群管理与群名查询,2025搜索,助手头部1k,190,1,9997,940,1.901,0.106,-1.794,-2.094,-1.241,True,共有
15,查询微信朋友圈与聊天背景图,2025搜索,助手头部1k,98,1,9997,940,0.98,0.106,-0.874,-1.104,-0.35,True,共有
16,七月朋友圈文案查询,2025搜索,助手头部1k,122,0,9997,940,1.22,0.0,-1.22,-1.455,-0.768,True,a独有
17,生成生日朋友圈文案,2025搜索,助手头部1k,45,7,9997,940,0.45,0.745,0.295,-0.118,1.087,False,共有
18,朋友圈文案句子查询,2025搜索,助手头部1k,197,0,9997,940,1.971,0.0,-1.971,-2.262,-1.491,True,a独有
19,朋友圈发布方法查询,2025搜索,助手头部1k,149,33,9997,940,1.49,3.511,2.02,0.988,3.416,True,共有
2,QQ官网查询,2025搜索,助手头部1k,314,16,9997,940,3.141,1.702,-1.439,-2.184,-0.345,True,共有
20,建党节朋友圈文案查询,2025搜索,助手头部1k,29,0,9997,940,0.29,0.0,-0.29,-0.416,0.126,False,a独有
21,毕业发朋友圈文案查询,2025搜索,助手头部1k,42,0,9997,940,0.42,0.0,-0.42,-0.567,0.001,False,a独有
22,APP下载获取,2025搜索,助手头部1k,572,6,9997,940,5.722,0.638,-5.083,-5.669,-4.217,True,共有
23,应用商店下载,2025搜索,助手头部1k,204,5,9997,940,2.041,0.532,-1.509,-1.933,-0.755,True,共有
24,万能遥控器与WiFi万能钥匙下载,2025搜索,助手头部1k,105,5,9997,940,1.05,0.532,-0.518,-0.894,0.212,False,共有
25,查询软件及工具信息,2025搜索,助手头部1k,375,18,9997,940,3.751,1.915,-1.836,-2.638,-0.688,True,共有
26,下载安装应用软件,2025搜索,助手头部1k,484,2,9997,940,4.841,0.213,-4.629,-5.093,-3.939,True,共有
27,软件下载查询,2025搜索,助手头部1k,349,0,9997,940,3.491,0.0,-3.491,-3.869,-2.959,True,a独有
28,豆包App下载及功能查询,2025搜索,助手头部1k,61,38,9997,940,0.61,4.043,3.432,2.335,4.896,True,共有
29,Excel表格操作与制作查询,2025搜索,助手头部1k,231,19,9997,940,2.311,2.021,-0.289,-1.078,0.858,False,共有
30,删除或清理不需要的内容,2025搜索,助手头部1k,57,153,9997,940,0.57,16.277,15.706,13.478,18.206,True,共有
31,按要求编辑处理图片,2025搜索,助手头部1k,28,219,9997,940,0.28,23.298,23.018,20.424,25.827,True,共有
32,去除图片视频水印,2025搜索,助手头部1k,77,104,9997,940,0.77,11.064,10.294,8.435,12.465,True,共有
33,复制网址并用浏览器打开,2025搜索,助手头部1k,301,20,9997,940,3.011,2.128,-0.883,-1.709,0.296,False,共有
34,图片编辑与绘图软件查询,2025搜索,助手头部1k,271,55,9997,940,2.711,5.851,3.14,1.77,4.855,True,共有
35,论坛社区入口查询,2025搜索,助手头部1k,835,49,9997,940,8.353,5.213,-3.14,-4.507,-1.444,True,共有
36,网络加速器查询下载,2025搜索,助手头部1k,900,35,9997,940,9.003,3.723,-5.279,-6.463,-3.767,True,共有
37,查询软件工具信息,2025搜索,助手头部1k,398,10,9997,940,3.981,1.064,-2.917,-3.547,-1.961,True,共有
38,软件与应用下载查询,2025搜索,助手头部1k,352,4,9997,940,3.521,0.426,-3.096,-3.556,-2.348,True,共有
39,安卓应用及商店下载查询,2025搜索,助手头部1k,187,0,9997,940,1.871,0.0,-1.871,-2.155,-1.394,True,a独有
4,查找VPN软件与服务,2025搜索,助手头部1k,110,0,9997,940,1.1,0.0,-1.1,-1.324,-0.653,True,a独有
5,查询软件定义与用途,2025搜索,助手头部1k,307,11,9997,940,3.071,1.17,-1.901,-2.528,-0.933,True,共有
6,查询软件应用版本与下载渠道,2025搜索,助手头部1k,306,1,9997,940,3.061,0.106,-2.955,-3.321,-2.366,True,共有
7,微信下载与使用支持查询,2025搜索,助手头部1k,255,13,9997,940,2.551,1.383,-1.168,-1.828,-0.156,True,共有
8,微信账号与支付功能关闭及解限方法查询,2025搜索,助手头部1k,284,12,9997,940,2.841,1.277,-1.564,-2.209,-0.574,True,共有
9,微信聊天记录恢复查询,2025搜索,助手头部1k,223,15,9997,940,2.231,1.596,-0.635,-1.333,0.421,False,共有
0,汉字五笔打法查询,2025搜索,助手随机1k,561,3,9997,984,5.612,0.305,-5.307,-5.817,-4.576,True,共有
1,查找AI软件与工具,2025搜索,助手随机1k,162,38,9997,984,1.62,3.862,2.241,1.172,3.654,True,共有
10,微信功能设置与操作查询,2025搜索,助手随机1k,282,23,9997,984,2.821,2.337,-0.483,-1.331,0.703,False,共有
11,微信语音与声音设置查询,2025搜索,助手随机1k,110,8,9997,984,1.1,0.813,-0.287,-0.746,0.518,False,共有
12,查询微信好友删除拉黑状态及恢复联系方法,2025搜索,助手随机1k,227,60,9997,984,2.271,6.098,3.827,2.46,5.522,True,共有
13,微信账号注册与手机号绑定查询,2025搜索,助手随机1k,197,43,9997,984,1.971,4.37,2.399,1.252,3.886,True,共有
14,微信群建群、群管理与群名查询,2025搜索,助手随机1k,190,14,9997,984,1.901,1.423,-0.478,-1.119,0.506,False,共有
15,查询微信朋友圈与聊天背景图,2025搜索,助手随机1k,98,2,9997,984,0.98,0.203,-0.777,-1.036,-0.214,True,共有
16,七月朋友圈文案查询,2025搜索,助手随机1k,122,0,9997,984,1.22,0.0,-1.22,-1.455,-0.784,True,a独有
17,生成生日朋友圈文案,2025搜索,助手随机1k,45,2,9997,984,0.45,0.203,-0.247,-0.458,0.3,False,共有
18,朋友圈文案句子查询,2025搜索,助手随机1k,197,0,9997,984,1.971,0.0,-1.971,-2.262,-1.506,True,a独有
19,朋友圈发布方法查询,2025搜索,助手随机1k,149,34,9997,984,1.49,3.455,1.965,0.959,3.317,True,共有
2,QQ官网查询,2025搜索,助手随机1k,314,12,9997,984,3.141,1.22,-1.921,-2.555,-0.965,True,共有
20,建党节朋友圈文案查询,2025搜索,助手随机1k,29,1,9997,984,0.29,0.102,-0.188,-0.34,0.291,False,共有
21,毕业发朋友圈文案查询,2025搜索,助手随机1k,42,0,9997,984,0.42,0.0,-0.42,-0.567,-0.016,True,a独有
22,APP下载获取,2025搜索,助手随机1k,572,6,9997,984,5.722,0.61,-5.112,-5.688,-4.274,True,共有
23,应用商店下载,2025搜索,助手随机1k,204,1,9997,984,2.041,0.102,-1.939,-2.247,-1.401,True,共有
24,万能遥控器与WiFi万能钥匙下载,2025搜索,助手随机1k,105,3,9997,984,1.05,0.305,-0.745,-1.043,-0.13,True,共有
25,查询软件及工具信息,2025搜索,助手随机1k,375,37,9997,984,3.751,3.76,0.009,-1.083,1.434,False,共有
26,下载安装应用软件,2025搜索,助手随机1k,484,12,9997,984,4.841,1.22,-3.622,-4.302,-2.636,True,共有
27,软件下载查询,2025搜索,助手随机1k,349,6,9997,984,3.491,0.61,-2.881,-3.383,-2.089,True,共有
28,豆包App下载及功能查询,2025搜索,助手随机1k,61,16,9997,984,0.61,1.626,1.016,0.37,2.024,True,共有
29,Excel表格操作与制作查询,2025搜索,助手随机1k,231,62,9997,984,2.311,6.301,3.99,2.6,5.707,True,共有
30,删除或清理不需要的内容,2025搜索,助手随机1k,57,48,9997,984,0.57,4.878,4.308,3.117,5.844,True,共有
31,按要求编辑处理图片,2025搜索,助手随机1k,28,245,9997,984,0.28,24.898,24.618,22.015,27.416,True,共有
32,去除图片视频水印,2025搜索,助手随机1k,77,26,9997,984,0.77,2.642,1.872,1.018,3.083,True,共有
33,复制网址并用浏览器打开,2025搜索,助手随机1k,301,79,9997,984,3.011,8.028,5.018,3.438,6.91,True,共有
34,图片编辑与绘图软件查询,2025搜索,助手随机1k,271,34,9997,984,2.711,3.455,0.744,-0.285,2.112,False,共有
35,论坛社区入口查询,2025搜索,助手随机1k,835,28,9997,984,8.353,2.846,-5.507,-6.54,-4.163,True,共有
36,网络加速器查询下载,2025搜索,助手随机1k,900,13,9997,984,9.003,1.321,-7.682,-8.477,-6.607,True,共有
37,查询软件工具信息,2025搜索,助手随机1k,398,5,9997,984,3.981,0.508,-3.473,-3.969,-2.705,True,共有
38,软件与应用下载查询,2025搜索,助手随机1k,352,6,9997,984,3.521,0.61,-2.911,-3.414,-2.119,True,共有
39,安卓应用及商店下载查询,2025搜索,助手随机1k,187,2,9997,984,1.871,0.203,-1.667,-1.988,-1.078,True,共有
4,查找VPN软件与服务,2025搜索,助手随机1k,110,1,9997,984,1.1,0.102,-0.999,-1.238,-0.491,True,共有
5,查询软件定义与用途,2025搜索,助手随机1k,307,19,9997,984,3.071,1.931,-1.14,-1.918,-0.028,True,共有
6,查询软件应用版本与下载渠道,2025搜索,助手随机1k,306,10,9997,984,3.061,1.016,-2.045,-2.629,-1.142,True,共有
7,微信下载与使用支持查询,2025搜索,助手随机1k,255,15,9997,984,2.551,1.524,-1.026,-1.709,-0.008,True,共有
8,微信账号与支付功能关闭及解限方法查询,2025搜索,助手随机1k,284,49,9997,984,2.841,4.98,2.139,0.897,3.712,True,共有
9,微信聊天记录恢复查询,2025搜索,助手随机1k,223,21,9997,984,2.231,2.134,-0.097,-0.893,1.043,False,共有
0,汉字五笔打法查询,2026搜索,助手头部1k,681,0,9999,940,6.811,0.0,-6.811,-7.321,-6.183,True,a独有
1,查找AI软件与工具,2026搜索,助手头部1k,207,76,9999,940,2.07,8.085,6.015,4.41,7.951,True,共有
10,微信功能设置与操作查询,2026搜索,助手头部1k,187,2,9999,940,1.87,0.213,-1.657,-1.981,-1.045,True,共有
11,微信语音与声音设置查询,2026搜索,助手头部1k,76,1,9999,940,0.76,0.106,-0.654,-0.863,-0.137,True,共有
12,查询微信好友删除拉黑状态及恢复联系方法,2026搜索,助手头部1k,151,6,9999,940,1.51,0.638,-0.872,-1.303,-0.093,True,共有
13,微信账号注册与手机号绑定查询,2026搜索,助手头部1k,128,3,9999,940,1.28,0.319,-0.961,-1.28,-0.314,True,共有
14,微信群建群、群管理与群名查询,2026搜索,助手头部1k,120,1,9999,940,1.2,0.106,-1.094,-1.343,-0.563,True,共有
15,查询微信朋友圈与聊天背景图,2026搜索,助手头部1k,116,1,9999,940,1.16,0.106,-1.054,-1.299,-0.524,True,共有
16,七月朋友圈文案查询,2026搜索,助手头部1k,136,0,9999,940,1.36,0.0,-1.36,-1.607,-0.903,True,a独有
17,生成生日朋友圈文案,2026搜索,助手头部1k,25,7,9999,940,0.25,0.745,0.495,0.093,1.283,True,共有
18,朋友圈文案句子查询,2026搜索,助手头部1k,115,0,9999,940,1.15,0.0,-1.15,-1.379,-0.701,True,a独有
19,朋友圈发布方法查询,2026搜索,助手头部1k,77,33,9999,940,0.77,3.511,2.741,1.722,4.128,True,共有
2,QQ官网查询,2026搜索,助手头部1k,307,16,9999,940,3.07,1.702,-1.368,-2.111,-0.275,True,共有
20,建党节朋友圈文案查询,2026搜索,助手头部1k,36,0,9999,940,0.36,0.0,-0.36,-0.498,0.059,False,a独有
21,毕业发朋友圈文案查询,2026搜索,助手头部1k,37,0,9999,940,0.37,0.0,-0.37,-0.51,0.049,False,a独有
22,APP下载获取,2026搜索,助手头部1k,643,6,9999,940,6.431,0.638,-5.792,-6.398,-4.913,True,共有
23,应用商店下载,2026搜索,助手头部1k,220,5,9999,940,2.2,0.532,-1.668,-2.1,-0.911,True,共有
24,万能遥控器与WiFi万能钥匙下载,2026搜索,助手头部1k,91,5,9999,940,0.91,0.532,-0.378,-0.746,0.349,False,共有
25,查询软件及工具信息,2026搜索,助手头部1k,382,18,9999,940,3.82,1.915,-1.905,-2.709,-0.757,True,共有
26,下载安装应用软件,2026搜索,助手头部1k,497,2,9999,940,4.97,0.213,-4.758,-5.227,-4.065,True,共有
27,软件下载查询,2026搜索,助手头部1k,392,0,9999,940,3.92,0.0,-3.92,-4.319,-3.375,True,a独有
28,豆包App下载及功能查询,2026搜索,助手头部1k,154,38,9999,940,1.54,4.043,2.502,1.388,3.977,True,共有
29,Excel表格操作与制作查询,2026搜索,助手头部1k,111,19,9999,940,1.11,2.021,0.911,0.153,2.041,True,共有
30,删除或清理不需要的内容,2026搜索,助手头部1k,43,153,9999,940,0.43,16.277,15.847,13.62,18.345,True,共有
31,按要求编辑处理图片,2026搜索,助手头部1k,21,219,9999,940,0.21,23.298,23.088,20.495,25.897,True,共有
32,去除图片视频水印,2026搜索,助手头部1k,73,104,9999,940,0.73,11.064,10.334,8.475,12.505,True,共有
33,复制网址并用浏览器打开,2026搜索,助手头部1k,294,20,9999,940,2.94,2.128,-0.813,-1.637,0.366,False,共有
34,图片编辑与绘图软件查询,2026搜索,助手头部1k,249,55,9999,940,2.49,5.851,3.361,1.993,5.073,True,共有
35,论坛社区入口查询,2026搜索,助手头部1k,954,49,9999,940,9.541,5.213,-4.328,-5.709,-2.622,True,共有
36,网络加速器查询下载,2026搜索,助手头部1k,1005,35,9999,940,10.051,3.723,-6.328,-7.526,-4.804,True,共有
37,查询软件工具信息,2026搜索,助手头部1k,425,10,9999,940,4.25,1.064,-3.187,-3.824,-2.226,True,共有
38,软件与应用下载查询,2026搜索,助手头部1k,386,4,9999,940,3.86,0.426,-3.435,-3.908,-2.68,True,共有
39,安卓应用及商店下载查询,2026搜索,助手头部1k,208,0,9999,940,2.08,0.0,-2.08,-2.379,-1.596,True,a独有
4,查找VPN软件与服务,2026搜索,助手头部1k,150,0,9999,940,1.5,0.0,-1.5,-1.758,-1.037,True,a独有
5,查询软件定义与用途,2026搜索,助手头部1k,272,11,9999,940,2.72,1.17,-1.55,-2.166,-0.589,True,共有
6,查询软件应用版本与下载渠道,2026搜索,助手头部1k,393,1,9999,940,3.93,0.106,-3.824,-4.232,-3.211,True,共有
7,微信下载与使用支持查询,2026搜索,助手头部1k,254,13,9999,940,2.54,1.383,-1.157,-1.817,-0.146,True,共有
8,微信账号与支付功能关闭及解限方法查询,2026搜索,助手头部1k,195,12,9999,940,1.95,1.277,-0.674,-1.291,0.301,False,共有
9,微信聊天记录恢复查询,2026搜索,助手头部1k,188,15,9999,940,1.88,1.596,-0.284,-0.973,0.766,False,共有
0,汉字五笔打法查询,2026搜索,助手随机1k,681,3,9999,984,6.811,0.305,-6.506,-7.055,-5.749,True,共有
1,查找AI软件与工具,2026搜索,助手随机1k,207,38,9999,984,2.07,3.862,1.792,0.714,3.21,True,共有
10,微信功能设置与操作查询,2026搜索,助手随机1k,187,23,9999,984,1.87,2.337,0.467,-0.358,1.639,False,共有
11,微信语音与声音设置查询,2026搜索,助手随机1k,76,8,9999,984,0.76,0.813,0.053,-0.39,0.851,False,共有
12,查询微信好友删除拉黑状态及恢复联系方法,2026搜索,助手随机1k,151,60,9999,984,1.51,6.098,4.587,3.231,6.275,True,共有
13,微信账号注册与手机号绑定查询,2026搜索,助手随机1k,128,43,9999,984,1.28,4.37,3.09,1.955,4.568,True,共有
14,微信群建群、群管理与群名查询,2026搜索,助手随机1k,120,14,9999,984,1.2,1.423,0.223,-0.396,1.194,False,共有
15,查询微信朋友圈与聊天背景图,2026搜索,助手随机1k,116,2,9999,984,1.16,0.203,-0.957,-1.23,-0.389,True,共有
16,七月朋友圈文案查询,2026搜索,助手随机1k,136,0,9999,984,1.36,0.0,-1.36,-1.607,-0.919,True,a独有
17,生成生日朋友圈文案,2026搜索,助手随机1k,25,2,9999,984,0.25,0.203,-0.047,-0.236,0.494,False,共有
18,朋友圈文案句子查询,2026搜索,助手随机1k,115,0,9999,984,1.15,0.0,-1.15,-1.379,-0.717,True,a独有
19,朋友圈发布方法查询,2026搜索,助手随机1k,77,34,9999,984,0.77,3.455,2.685,1.694,4.028,True,共有
2,QQ官网查询,2026搜索,助手随机1k,307,12,9999,984,3.07,1.22,-1.851,-2.482,-0.895,True,共有
20,建党节朋友圈文案查询,2026搜索,助手随机1k,36,1,9999,984,0.36,0.102,-0.258,-0.42,0.224,False,共有
21,毕业发朋友圈文案查询,2026搜索,助手随机1k,37,0,9999,984,0.37,0.0,-0.37,-0.51,0.032,False,a独有
22,APP下载获取,2026搜索,助手随机1k,643,6,9999,984,6.431,0.61,-5.821,-6.418,-4.969,True,共有
23,应用商店下载,2026搜索,助手随机1k,220,1,9999,984,2.2,0.102,-2.099,-2.416,-1.555,True,共有
24,万能遥控器与WiFi万能钥匙下载,2026搜索,助手随机1k,91,3,9999,984,0.91,0.305,-0.605,-0.893,0.006,False,共有
25,查询软件及工具信息,2026搜索,助手随机1k,382,37,9999,984,3.82,3.76,-0.06,-1.154,1.365,False,共有
26,下载安装应用软件,2026搜索,助手随机1k,497,12,9999,984,4.97,1.22,-3.751,-4.435,-2.762,True,共有
27,软件下载查询,2026搜索,助手随机1k,392,6,9999,984,3.92,0.61,-3.311,-3.828,-2.51,True,共有
28,豆包App下载及功能查询,2026搜索,助手随机1k,154,16,9999,984,1.54,1.626,0.086,-0.589,1.109,False,共有
29,Excel表格操作与制作查询,2026搜索,助手随机1k,111,62,9999,984,1.11,6.301,5.191,3.817,6.896,True,共有
30,删除或清理不需要的内容,2026搜索,助手随机1k,43,48,9999,984,0.43,4.878,4.448,3.259,5.982,True,共有
31,按要求编辑处理图片,2026搜索,助手随机1k,21,245,9999,984,0.21,24.898,24.688,22.085,27.485,True,共有
32,去除图片视频水印,2026搜索,助手随机1k,73,26,9999,984,0.73,2.642,1.912,1.059,3.123,True,共有
33,复制网址并用浏览器打开,2026搜索,助手随机1k,294,79,9999,984,2.94,8.028,5.088,3.51,6.98,True,共有
34,图片编辑与绘图软件查询,2026搜索,助手随机1k,249,34,9999,984,2.49,3.455,0.965,-0.06,2.33,False,共有
35,论坛社区入口查询,2026搜索,助手随机1k,954,28,9999,984,9.541,2.846,-6.695,-7.747,-5.338,True,共有
36,网络加速器查询下载,2026搜索,助手随机1k,1005,13,9999,984,10.051,1.321,-8.73,-9.546,-7.64,True,共有
37,查询软件工具信息,2026搜索,助手随机1k,425,5,9999,984,4.25,0.508,-3.742,-4.248,-2.968,True,共有
38,软件与应用下载查询,2026搜索,助手随机1k,386,6,9999,984,3.86,0.61,-3.251,-3.766,-2.451,True,共有
39,安卓应用及商店下载查询,2026搜索,助手随机1k,208,2,9999,984,2.08,0.203,-1.877,-2.21,-1.281,True,共有
4,查找VPN软件与服务,2026搜索,助手随机1k,150,1,9999,984,1.5,0.102,-1.399,-1.669,-0.878,True,共有
5,查询软件定义与用途,2026搜索,助手随机1k,272,19,9999,984,2.72,1.931,-0.789,-1.559,0.318,False,共有
6,查询软件应用版本与下载渠道,2026搜索,助手随机1k,393,10,9999,984,3.93,1.016,-2.914,-3.526,-1.995,True,共有
7,微信下载与使用支持查询,2026搜索,助手随机1k,254,15,9999,984,2.54,1.524,-1.016,-1.698,0.002,False,共有
8,微信账号与支付功能关闭及解限方法查询,2026搜索,助手随机1k,195,49,9999,984,1.95,4.98,3.029,1.802,4.593,True,共有
9,微信聊天记录恢复查询,2026搜索,助手随机1k,188,21,9999,984,1.88,2.134,0.254,-0.534,1.388,False,共有
0,汉字五笔打法查询,助手头部1k,助手随机1k,0,3,940,984,0.0,0.305,0.305,-0.149,0.893,False,b独有
1,查找AI软件与工具,助手头部1k,助手随机1k,76,38,940,984,8.085,3.862,-4.223,-6.403,-2.118,True,共有
10,微信功能设置与操作查询,助手头部1k,助手随机1k,2,23,940,984,0.213,2.337,2.125,1.169,3.281,True,共有
11,微信语音与声音设置查询,助手头部1k,助手随机1k,1,8,940,984,0.106,0.813,0.707,0.071,1.495,True,共有
12,查询微信好友删除拉黑状态及恢复联系方法,助手头部1k,助手随机1k,6,60,940,984,0.638,6.098,5.459,3.933,7.167,True,共有
13,微信账号注册与手机号绑定查询,助手头部1k,助手随机1k,3,43,940,984,0.319,4.37,4.051,2.782,5.53,True,共有
14,微信群建群、群管理与群名查询,助手头部1k,助手随机1k,1,14,940,984,0.106,1.423,1.316,0.56,2.272,True,共有
15,查询微信朋友圈与聊天背景图,助手头部1k,助手随机1k,1,2,940,984,0.106,0.203,0.097,-0.418,0.639,False,共有
17,生成生日朋友圈文案,助手头部1k,助手随机1k,7,2,940,984,0.745,0.203,-0.541,-1.34,0.117,False,共有
19,朋友圈发布方法查询,助手头部1k,助手随机1k,33,34,940,984,3.511,3.455,-0.055,-1.742,1.612,False,共有
2,QQ官网查询,助手头部1k,助手随机1k,16,12,940,984,1.702,1.22,-0.483,-1.65,0.629,False,共有
20,建党节朋友圈文案查询,助手头部1k,助手随机1k,0,1,940,984,0.0,0.102,0.102,-0.314,0.573,False,b独有
22,APP下载获取,助手头部1k,助手随机1k,6,6,940,984,0.638,0.61,-0.029,-0.845,0.765,False,共有
23,应用商店下载,助手头部1k,助手随机1k,5,1,940,984,0.532,0.102,-0.43,-1.142,0.131,False,共有
24,万能遥控器与WiFi万能钥匙下载,助手头部1k,助手随机1k,5,3,940,984,0.532,0.305,-0.227,-0.962,0.435,False,共有
25,查询软件及工具信息,助手头部1k,助手随机1k,18,37,940,984,1.915,3.76,1.845,0.351,3.392,True,共有
26,下载安装应用软件,助手头部1k,助手随机1k,2,12,940,984,0.213,1.22,1.007,0.242,1.92,True,共有
27,软件下载查询,助手头部1k,助手随机1k,0,6,940,984,0.0,0.61,0.61,0.086,1.324,True,b独有
28,豆包App下载及功能查询,助手头部1k,助手随机1k,38,16,940,984,4.043,1.626,-2.417,-4.001,-0.943,True,共有
29,Excel表格操作与制作查询,助手头部1k,助手随机1k,19,62,940,984,2.021,6.301,4.28,2.526,6.122,True,共有
30,删除或清理不需要的内容,助手头部1k,助手随机1k,153,48,940,984,16.277,4.878,-11.399,-14.159,-8.701,True,共有
31,按要求编辑处理图片,助手头部1k,助手随机1k,219,245,940,984,23.298,24.898,1.601,-2.227,5.412,False,共有
32,去除图片视频水印,助手头部1k,助手随机1k,104,26,940,984,11.064,2.642,-8.422,-10.742,-6.217,True,共有
33,复制网址并用浏览器打开,助手头部1k,助手随机1k,20,79,940,984,2.128,8.028,5.901,3.988,7.91,True,共有
