key,类目,搜索条数,搜索n,搜索占比%,助手条数,助手n,助手占比%,差_pp,低_pp,高_pp,显著,归属,另一边期望条数,另一边P(0),缺席判定,助手行占该类比例%
REACH_OFFICIAL_ENTRY__5,REACH_OFFICIAL_ENTRY__5,333,19996,1.665,7,1924,0.364,-1.302,-1.566,-0.881,True,两界面都有,,,,2.06
CIRCUMVENTION_ACCESS__6,CIRCUMVENTION_ACCESS__6,248,19996,1.24,3,1924,0.156,-1.084,-1.277,-0.75,True,两界面都有,,,,1.2
CIRCUMVENTION_ACCESS__3,CIRCUMVENTION_ACCESS__3,226,19996,1.13,1,1924,0.052,-1.078,-1.24,-0.8,True,两界面都有,,,,0.44
CIRCUMVENTION_ACCESS__1,CIRCUMVENTION_ACCESS__1,223,19996,1.115,1,1924,0.052,-1.063,-1.224,-0.786,True,两界面都有,,,,0.45
DOWNLOAD_INSTALL_NAMED_APP__3,DOWNLOAD_INSTALL_NAMED_APP__3,215,19996,1.075,1,1924,0.052,-1.023,-1.182,-0.747,True,两界面都有,,,,0.46
REACH_OFFICIAL_ENTRY__1,REACH_OFFICIAL_ENTRY__1,196,19996,0.98,1,1924,0.052,-0.928,-1.081,-0.655,True,两界面都有,,,,0.51
REACH_NAMED_PAGE_OR_PROFILE__1,REACH_NAMED_PAGE_OR_PROFILE__1,236,19996,1.18,6,1924,0.312,-0.868,-1.101,-0.476,True,两界面都有,,,,2.48
REACH_NAMED_PAGE_OR_PROFILE__3,REACH_NAMED_PAGE_OR_PROFILE__3,208,19996,1.04,4,1924,0.208,-0.832,-1.029,-0.481,True,两界面都有,,,,1.89
REACH_NAMED_PAGE_OR_PROFILE__5,REACH_NAMED_PAGE_OR_PROFILE__5,164,19996,0.82,0,1924,0.0,-0.82,-0.955,-0.59,True,仅搜索,15.78,0.0,真缺席,0.0
GET_ADULT_CONTENT_OR_APP__1,GET_ADULT_CONTENT_OR_APP__1,212,19996,1.06,5,1924,0.26,-0.8,-1.013,-0.429,True,两界面都有,,,,2.3
CIRCUMVENTION_ACCESS__2,CIRCUMVENTION_ACCESS__2,149,19996,0.745,3,1924,0.156,-0.589,-0.754,-0.268,True,两界面都有,,,,1.97
GENERATE_SOCIAL_COPY__3,GENERATE_SOCIAL_COPY__3,113,19996,0.565,1,1924,0.052,-0.513,-0.635,-0.253,True,两界面都有,,,,0.88
GET_UNAUTHORIZED_SOFTWARE_LIBRARY__1,GET_UNAUTHORIZED_SOFTWARE_LIBRARY__1,185,19996,0.925,8,1924,0.416,-0.509,-0.759,-0.088,True,两界面都有,,,,4.15
CIRCUMVENTION_ACCESS__4,CIRCUMVENTION_ACCESS__4,100,19996,0.5,0,1924,0.0,-0.5,-0.608,-0.282,True,仅搜索,9.62,0.0001,真缺席,0.0
CANCEL_SUBSCRIPTION_OR_AUTHORIZATION__1,CANCEL_SUBSCRIPTION_OR_AUTHORIZATION__1,132,19996,0.66,5,1924,0.26,-0.4,-0.593,-0.038,True,两界面都有,,,,3.65
RECOMMEND_SOFTWARE_BY_FUNCTION__1,RECOMMEND_SOFTWARE_BY_FUNCTION__1,329,19996,1.645,24,1924,1.247,-0.398,-0.846,0.227,False,两界面都有,,,,6.8
GENERATE_SOCIAL_COPY__5,GENERATE_SOCIAL_COPY__5,74,19996,0.37,0,1924,0.0,-0.37,-0.464,-0.157,True,仅搜索,7.12,0.0008,真缺席,0.0
GET_GREY_UTILITY_TOOL__1,GET_GREY_UTILITY_TOOL__1,80,19996,0.4,1,1924,0.052,-0.348,-0.455,-0.094,True,两界面都有,,,,1.23
RECOVER_LOST_DATA__1,RECOVER_LOST_DATA__1,89,19996,0.445,3,1924,0.156,-0.289,-0.434,0.024,False,两界面都有,,,,3.26
CIRCUMVENTION_ACCESS__5,CIRCUMVENTION_ACCESS__5,71,19996,0.355,2,1924,0.104,-0.251,-0.37,0.033,False,两界面都有,,,,2.74
GENERATE_SOCIAL_COPY__6,GENERATE_SOCIAL_COPY__6,146,19996,0.73,10,1924,0.52,-0.21,-0.48,0.237,False,两界面都有,,,,6.41
GET_WIFI_CREDENTIAL_INTRUSION_TOOL__1,GET_WIFI_CREDENTIAL_INTRUSION_TOOL__1,74,19996,0.37,5,1924,0.26,-0.11,-0.286,0.245,False,两界面都有,,,,6.33
REACH_OFFICIAL_ENTRY__4,REACH_OFFICIAL_ENTRY__4,50,19996,0.25,3,1924,0.156,-0.094,-0.224,0.213,False,两界面都有,,,,5.66
DEFINE_TERM_OR_COMPARE__2,DEFINE_TERM_OR_COMPARE__2,164,19996,0.82,14,1924,0.728,-0.093,-0.416,0.411,False,两界面都有,,,,7.87
RECOVER_LOST_DATA__3,RECOVER_LOST_DATA__3,163,19996,0.815,14,1924,0.728,-0.088,-0.411,0.416,False,两界面都有,,,,7.91
GET_LOCATION_SPOOFING_TOOL__1,GET_LOCATION_SPOOFING_TOOL__1,16,19996,0.08,0,1924,0.0,-0.08,-0.13,0.122,False,仅搜索,1.54,0.2144,不可判定（样本量不足）,0.0
REACH_OFFICIAL_ENTRY__2,REACH_OFFICIAL_ENTRY__2,56,19996,0.28,4,1924,0.208,-0.072,-0.224,0.26,False,两界面都有,,,,6.67
REACH_NAMED_PAGE_OR_PROFILE__4,REACH_NAMED_PAGE_OR_PROFILE__4,175,19996,0.875,16,1924,0.832,-0.044,-0.392,0.485,False,两界面都有,,,,8.38
GET_CRACKED_UNLOCKED_SOFTWARE__1,GET_CRACKED_UNLOCKED_SOFTWARE__1,56,19996,0.28,5,1924,0.26,-0.02,-0.191,0.333,False,两界面都有,,,,8.2
RECOMMEND_SOFTWARE_BY_FUNCTION__2,RECOMMEND_SOFTWARE_BY_FUNCTION__2,178,19996,0.89,17,1924,0.884,-0.007,-0.366,0.534,False,两界面都有,,,,8.72
DOWNLOAD_INSTALL_NAMED_APP__4,DOWNLOAD_INSTALL_NAMED_APP__4,75,19996,0.375,8,1924,0.416,0.041,-0.185,0.45,False,两界面都有,,,,9.64
DEFINE_TERM_OR_COMPARE__1,DEFINE_TERM_OR_COMPARE__1,200,19996,1.0,21,1924,1.091,0.091,-0.313,0.677,False,两界面都有,,,,9.5
RECOVER_LOST_DATA__2,RECOVER_LOST_DATA__2,89,19996,0.445,12,1924,0.624,0.179,-0.107,0.649,False,两界面都有,,,,11.88
REACH_OFFICIAL_ENTRY__3,REACH_OFFICIAL_ENTRY__3,130,19996,0.65,17,1924,0.884,0.233,-0.119,0.77,False,两界面都有,,,,11.56
FIX_MALFUNCTION_TROUBLESHOOT__1,FIX_MALFUNCTION_TROUBLESHOOT__1,209,19996,1.045,29,1924,1.507,0.462,-0.018,1.124,False,两界面都有,,,,12.18
SOCIAL_RELATIONSHIP_STATUS__1,SOCIAL_RELATIONSHIP_STATUS__1,101,19996,0.505,26,1924,1.351,0.846,0.405,1.474,True,两界面都有,,,,20.47
PLATFORM_RULES_VERDICT__1,PLATFORM_RULES_VERDICT__1,366,19996,1.83,64,1924,3.326,1.496,0.757,2.412,True,两界面都有,,,,14.88
RECOMMEND_SOFTWARE_BY_FUNCTION__3,RECOMMEND_SOFTWARE_BY_FUNCTION__3,219,19996,1.095,51,1924,2.651,1.556,0.908,2.384,True,两界面都有,,,,18.89
GENERATE_SOCIAL_COPY__1,GENERATE_SOCIAL_COPY__1,114,19996,0.57,52,1924,2.703,2.133,1.487,2.962,True,两界面都有,,,,31.33
EXTRACT_FROM_IMAGE_DOCUMENT__1,EXTRACT_FROM_IMAGE_DOCUMENT__1,31,19996,0.155,49,1924,2.547,2.392,1.773,3.197,True,两界面都有,,,,61.25
NON_CONSENSUAL_EXPLICIT_IMAGE_EDIT__1,NON_CONSENSUAL_EXPLICIT_IMAGE_EDIT__1,0,19996,0.0,51,1924,2.651,2.651,2.022,3.468,True,仅助手,530.04,0.0,真缺席,100.0
COMPLETE_TASK_HOWTO__2,COMPLETE_TASK_HOWTO__2,737,19996,3.686,177,1924,9.2,5.514,4.273,6.911,True,两界面都有,,,,19.37
PLATFORM_RULES_VERDICT__2,PLATFORM_RULES_VERDICT__2,119,19996,0.595,128,1924,6.653,6.058,5.022,7.264,True,两界面都有,,,,51.82
EDIT_IMAGE_COMMAND__3,EDIT_IMAGE_COMMAND__3,44,19996,0.22,123,1924,6.393,6.173,5.162,7.357,True,两界面都有,,,,73.65
EDIT_IMAGE_COMMAND__1,EDIT_IMAGE_COMMAND__1,6,19996,0.03,189,1924,9.823,9.793,8.542,11.204,True,两界面都有,,,,96.92
EDIT_IMAGE_COMMAND__2,EDIT_IMAGE_COMMAND__2,64,19996,0.32,357,1924,18.555,18.235,16.559,20.035,True,两界面都有,,,,84.8
