key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
43,查询人物图片,2025搜索,2026搜索,90,64,9983,9982,0.902,0.641,-0.26,-0.508,-0.017,True,共有
45,查询明星娱乐八卦动态,2025搜索,2026搜索,116,98,9983,9982,1.162,0.982,-0.18,-0.469,0.107,False,共有
46,查询人物配偶及亲属关系,2025搜索,2026搜索,67,38,9983,9982,0.671,0.381,-0.29,-0.498,-0.09,True,共有
48,查询女性人物资料,2025搜索,2026搜索,54,28,9983,9982,0.541,0.281,-0.26,-0.446,-0.083,True,共有
49,鞠婧祎资料与送花影响力查询,2025搜索,2026搜索,7,108,9983,9982,0.07,1.082,1.012,0.812,1.237,True,共有
50,人物角色资料查询,2025搜索,2026搜索,316,247,9983,9982,3.165,2.474,-0.691,-1.153,-0.232,True,共有
51,查询女性人物及角色信息,2025搜索,2026搜索,63,56,9983,9982,0.631,0.561,-0.07,-0.288,0.146,False,共有
52,人名信息查询,2025搜索,2026搜索,214,163,9983,9982,2.144,1.633,-0.511,-0.892,-0.133,True,共有
59,查询习近平总书记个人信息与讲话,2025搜索,2026搜索,3,14,9983,9982,0.03,0.14,0.11,0.029,0.207,True,共有
9,明星百度影响力查询,2025搜索,2026搜索,0,144,9983,9982,0.0,1.443,1.443,1.223,1.696,True,b独有
0,专名信息查询,2025搜索,助手头部1k,1210,36,9983,889,12.121,4.049,-8.071,-9.36,-6.441,True,共有
1,人物资料查询,2025搜索,助手头部1k,5835,414,9983,889,58.449,46.569,-11.88,-15.277,-8.453,True,共有
10,百度送花明星影响力查询,2025搜索,助手头部1k,12,2,9983,889,0.12,0.225,0.105,-0.082,0.699,False,共有
12,列举特定对象的重要成果与相关条目,2025搜索,助手头部1k,18,12,9983,889,0.18,1.35,1.17,0.584,2.166,True,共有
13,查询人物背景与个人生活,2025搜索,助手头部1k,145,64,9983,889,1.452,7.199,5.747,4.204,7.649,True,共有
14,七一勋章获得者信息查询,2025搜索,助手头部1k,2,0,9983,889,0.02,0.0,-0.02,-0.073,0.41,False,a独有
15,查询人物身份与归属信息,2025搜索,助手头部1k,52,15,9983,889,0.521,1.687,1.166,0.485,2.251,True,共有
16,查询鹿晗关晓彤近况与感情动态,2025搜索,助手头部1k,56,1,9983,889,0.561,0.112,-0.448,-0.639,0.089,False,共有
17,人物及机构基本信息查询,2025搜索,助手头部1k,81,33,9983,889,0.811,3.712,2.901,1.826,4.364,True,共有
18,查询个人背景与任职信息,2025搜索,助手头部1k,25,3,9983,889,0.25,0.337,0.087,-0.165,0.742,False,共有
19,人物年龄及属性查询,2025搜索,助手头部1k,29,2,9983,889,0.29,0.225,-0.066,-0.272,0.533,False,共有
20,党委书记及常委任职查询,2025搜索,助手头部1k,153,3,9983,889,1.533,0.337,-1.195,-1.538,-0.508,True,共有
21,省级党委书记任免查询,2025搜索,助手头部1k,94,0,9983,889,0.942,0.0,-0.942,-1.151,-0.478,True,a独有
22,美女图片查询,2025搜索,助手头部1k,56,9,9983,889,0.561,1.012,0.451,-0.056,1.361,False,共有
24,查询人物个人资料简历,2025搜索,助手头部1k,72,1,9983,889,0.721,0.112,-0.609,-0.817,-0.066,True,共有
25,官员职务及履历查询,2025搜索,助手头部1k,80,10,9983,889,0.801,1.125,0.323,-0.225,1.27,False,共有
26,查询中国中央党政军领导成员名单与职务,2025搜索,助手头部1k,156,13,9983,889,1.563,1.462,-0.1,-0.761,0.948,False,共有
27,查询部长级官员任职信息,2025搜索,助手头部1k,38,1,9983,889,0.381,0.112,-0.268,-0.437,0.264,False,共有
28,领导班子成员名单查询,2025搜索,助手头部1k,44,1,9983,889,0.441,0.112,-0.328,-0.505,0.206,False,共有
32,人物个人简介查询,2025搜索,助手头部1k,77,6,9983,889,0.771,0.675,-0.096,-0.509,0.708,False,共有
34,查询对象身份,2025搜索,助手头部1k,92,42,9983,889,0.922,4.724,3.803,2.575,5.412,True,共有
35,肖战个人资料简介查询,2025搜索,助手头部1k,14,1,9983,889,0.14,0.112,-0.028,-0.16,0.497,False,共有
36,人物简历查询,2025搜索,助手头部1k,70,4,9983,889,0.701,0.45,-0.251,-0.582,0.465,False,共有
37,查询习近平个人资料与讲话,2025搜索,助手头部1k,47,2,9983,889,0.471,0.225,-0.246,-0.471,0.357,False,共有
38,查询含“马”字人物信息,2025搜索,助手头部1k,104,4,9983,889,1.042,0.45,-0.592,-0.943,0.132,False,共有
39,名称含义查询,2025搜索,助手头部1k,491,28,9983,889,4.918,3.15,-1.769,-2.827,-0.345,True,共有
43,查询人物图片,2025搜索,助手头部1k,90,15,9983,889,0.902,1.687,0.786,0.093,1.877,True,共有
45,查询明星娱乐八卦动态,2025搜索,助手头部1k,116,94,9983,889,1.162,10.574,9.412,7.543,11.614,True,共有
46,查询人物配偶及亲属关系,2025搜索,助手头部1k,67,5,9983,889,0.671,0.562,-0.109,-0.478,0.652,False,共有
48,查询女性人物资料,2025搜索,助手头部1k,54,1,9983,889,0.541,0.112,-0.428,-0.617,0.108,False,共有
49,鞠婧祎资料与送花影响力查询,2025搜索,助手头部1k,7,1,9983,889,0.07,0.112,0.042,-0.077,0.566,False,共有
50,人物角色资料查询,2025搜索,助手头部1k,316,13,9983,889,3.165,1.462,-1.703,-2.409,-0.629,True,共有
51,查询女性人物及角色信息,2025搜索,助手头部1k,63,15,9983,889,0.631,1.687,1.056,0.371,2.143,True,共有
52,人名信息查询,2025搜索,助手头部1k,214,38,9983,889,2.144,4.274,2.131,0.947,3.692,True,共有
59,查询习近平总书记个人信息与讲话,2025搜索,助手头部1k,3,0,9983,889,0.03,0.0,-0.03,-0.088,0.401,False,a独有
0,专名信息查询,2025搜索,助手随机1k,1210,34,9983,950,12.121,3.579,-8.542,-9.743,-7.026,True,共有
1,人物资料查询,2025搜索,助手随机1k,5835,82,9983,950,58.449,8.632,-49.818,-51.705,-47.634,True,共有
10,百度送花明星影响力查询,2025搜索,助手随机1k,12,0,9983,950,0.12,0.0,-0.12,-0.21,0.286,False,a独有
12,列举特定对象的重要成果与相关条目,2025搜索,助手随机1k,18,115,9983,950,0.18,12.105,11.925,9.999,14.154,True,共有
13,查询人物背景与个人生活,2025搜索,助手随机1k,145,269,9983,950,1.452,28.316,26.863,24.079,29.819,True,共有
14,七一勋章获得者信息查询,2025搜索,助手随机1k,2,1,9983,950,0.02,0.105,0.085,-0.016,0.574,False,共有
15,查询人物身份与归属信息,2025搜索,助手随机1k,52,36,9983,950,0.521,3.789,3.269,2.216,4.686,True,共有
16,查询鹿晗关晓彤近况与感情动态,2025搜索,助手随机1k,56,0,9983,950,0.561,0.0,-0.561,-0.728,-0.138,True,a独有
17,人物及机构基本信息查询,2025搜索,助手随机1k,81,92,9983,950,0.811,9.684,8.873,7.14,10.925,True,共有
18,查询个人背景与任职信息,2025搜索,助手随机1k,25,95,9983,950,0.25,10.0,9.75,7.996,11.823,True,共有
19,人物年龄及属性查询,2025搜索,助手随机1k,29,27,9983,950,0.29,2.842,2.552,1.661,3.816,True,共有
20,党委书记及常委任职查询,2025搜索,助手随机1k,153,9,9983,950,1.533,0.947,-0.585,-1.104,0.287,False,共有
21,省级党委书记任免查询,2025搜索,助手随机1k,94,1,9983,950,0.942,0.105,-0.836,-1.063,-0.319,True,共有
22,美女图片查询,2025搜索,助手随机1k,56,4,9983,950,0.561,0.421,-0.14,-0.446,0.529,False,共有
24,查询人物个人资料简历,2025搜索,助手随机1k,72,0,9983,950,0.721,0.0,-0.721,-0.907,-0.292,True,a独有
25,官员职务及履历查询,2025搜索,助手随机1k,80,5,9983,950,0.801,0.526,-0.275,-0.634,0.442,False,共有
26,查询中国中央党政军领导成员名单与职务,2025搜索,助手随机1k,156,13,9983,950,1.563,1.368,-0.194,-0.819,0.791,False,共有
27,查询部长级官员任职信息,2025搜索,助手随机1k,38,2,9983,950,0.381,0.211,-0.17,-0.378,0.393,False,共有
28,领导班子成员名单查询,2025搜索,助手随机1k,44,12,9983,950,0.441,1.263,0.822,0.263,1.761,True,共有
32,人物个人简介查询,2025搜索,助手随机1k,77,2,9983,950,0.771,0.211,-0.561,-0.806,0.014,False,共有
34,查询对象身份,2025搜索,助手随机1k,92,42,9983,950,0.922,4.421,3.499,2.347,5.01,True,共有
35,肖战个人资料简介查询,2025搜索,助手随机1k,14,0,9983,950,0.14,0.0,-0.14,-0.235,0.266,False,a独有
36,人物简历查询,2025搜索,助手随机1k,70,7,9983,950,0.701,0.737,0.036,-0.386,0.825,False,共有
37,查询习近平个人资料与讲话,2025搜索,助手随机1k,47,1,9983,950,0.471,0.105,-0.366,-0.543,0.137,False,共有
38,查询含“马”字人物信息,2025搜索,助手随机1k,104,1,9983,950,1.042,0.105,-0.937,-1.172,-0.415,True,共有
39,名称含义查询,2025搜索,助手随机1k,491,8,9983,950,4.918,0.842,-4.076,-4.682,-3.169,True,共有
43,查询人物图片,2025搜索,助手随机1k,90,15,9983,950,0.902,1.579,0.677,0.025,1.701,True,共有
45,查询明星娱乐八卦动态,2025搜索,助手随机1k,116,43,9983,950,1.162,4.526,3.364,2.193,4.892,True,共有
46,查询人物配偶及亲属关系,2025搜索,助手随机1k,67,3,9983,950,0.671,0.316,-0.355,-0.631,0.27,False,共有
48,查询女性人物资料,2025搜索,助手随机1k,54,4,9983,950,0.541,0.421,-0.12,-0.425,0.549,False,共有
49,鞠婧祎资料与送花影响力查询,2025搜索,助手随机1k,7,0,9983,950,0.07,0.0,-0.07,-0.145,0.334,False,a独有
50,人物角色资料查询,2025搜索,助手随机1k,316,9,9983,950,3.165,0.947,-2.218,-2.794,-1.314,True,共有
51,查询女性人物及角色信息,2025搜索,助手随机1k,63,8,9983,950,0.631,0.842,0.211,-0.239,1.033,False,共有
52,人名信息查询,2025搜索,助手随机1k,214,5,9983,950,2.144,0.526,-1.617,-2.045,-0.869,True,共有
59,查询习近平总书记个人信息与讲话,2025搜索,助手随机1k,3,0,9983,950,0.03,0.0,-0.03,-0.088,0.373,False,a独有
9,明星百度影响力查询,2025搜索,助手随机1k,0,5,9983,950,0.0,0.526,0.526,0.223,1.226,True,b独有
0,专名信息查询,2026搜索,助手头部1k,744,36,9982,889,7.453,4.049,-3.404,-4.635,-1.818,True,共有
1,人物资料查询,2026搜索,助手头部1k,6339,414,9982,889,63.504,46.569,-16.935,-20.325,-13.514,True,共有
10,百度送花明星影响力查询,2026搜索,助手头部1k,206,2,9982,889,2.064,0.225,-1.839,-2.178,-1.192,True,共有
12,列举特定对象的重要成果与相关条目,2026搜索,助手头部1k,8,12,9982,889,0.08,1.35,1.27,0.688,2.265,True,共有
13,查询人物背景与个人生活,2026搜索,助手头部1k,69,64,9982,889,0.691,7.199,6.508,4.976,8.403,True,共有
14,七一勋章获得者信息查询,2026搜索,助手头部1k,87,0,9982,889,0.872,0.0,-0.872,-1.074,-0.411,True,a独有
15,查询人物身份与归属信息,2026搜索,助手头部1k,31,15,9982,889,0.311,1.687,1.377,0.702,2.458,True,共有
16,查询鹿晗关晓彤近况与感情动态,2026搜索,助手头部1k,6,1,9982,889,0.06,0.112,0.052,-0.064,0.575,False,共有
17,人物及机构基本信息查询,2026搜索,助手头部1k,43,33,9982,889,0.431,3.712,3.281,2.214,4.741,True,共有
18,查询个人背景与任职信息,2026搜索,助手头部1k,21,3,9982,889,0.21,0.337,0.127,-0.122,0.781,False,共有
19,人物年龄及属性查询,2026搜索,助手头部1k,40,2,9982,889,0.401,0.225,-0.176,-0.394,0.425,False,共有
20,党委书记及常委任职查询,2026搜索,助手头部1k,66,3,9982,889,0.661,0.337,-0.324,-0.609,0.341,False,共有
21,省级党委书记任免查询,2026搜索,助手头部1k,1,0,9982,889,0.01,0.0,-0.01,-0.057,0.42,False,a独有
22,美女图片查询,2026搜索,助手头部1k,51,9,9982,889,0.511,1.012,0.501,-0.003,1.41,False,共有
24,查询人物个人资料简历,2026搜索,助手头部1k,134,1,9982,889,1.342,0.112,-1.23,-1.492,-0.668,True,共有
25,官员职务及履历查询,2026搜索,助手头部1k,48,10,9982,889,0.481,1.125,0.644,0.108,1.585,True,共有
26,查询中国中央党政军领导成员名单与职务,2026搜索,助手头部1k,190,13,9982,889,1.903,1.462,-0.441,-1.111,0.612,False,共有
27,查询部长级官员任职信息,2026搜索,助手头部1k,36,1,9982,889,0.361,0.112,-0.248,-0.415,0.283,False,共有
28,领导班子成员名单查询,2026搜索,助手头部1k,43,1,9982,889,0.431,0.112,-0.318,-0.494,0.215,False,共有
32,人物个人简介查询,2026搜索,助手头部1k,141,6,9982,889,1.413,0.675,-0.738,-1.181,0.08,False,共有
34,查询对象身份,2026搜索,助手头部1k,59,42,9982,889,0.591,4.724,4.133,2.911,5.739,True,共有
35,肖战个人资料简介查询,2026搜索,助手头部1k,131,1,9982,889,1.312,0.112,-1.2,-1.46,-0.639,True,共有
36,人物简历查询,2026搜索,助手头部1k,99,4,9982,889,0.992,0.45,-0.542,-0.89,0.181,False,共有
37,查询习近平个人资料与讲话,2026搜索,助手头部1k,85,2,9982,889,0.852,0.225,-0.627,-0.885,-0.013,True,共有
38,查询含“马”字人物信息,2026搜索,助手头部1k,50,4,9982,889,0.501,0.45,-0.051,-0.368,0.661,False,共有
39,名称含义查询,2026搜索,助手头部1k,294,28,9982,889,2.945,3.15,0.204,-0.819,1.605,False,共有
43,查询人物图片,2026搜索,助手头部1k,64,15,9982,889,0.641,1.687,1.046,0.361,2.133,True,共有
45,查询明星娱乐八卦动态,2026搜索,助手头部1k,98,94,9982,889,0.982,10.574,9.592,7.725,11.793,True,共有
46,查询人物配偶及亲属关系,2026搜索,助手头部1k,38,5,9982,889,0.381,0.562,0.182,-0.17,0.936,False,共有
48,查询女性人物资料,2026搜索,助手头部1k,28,1,9982,889,0.281,0.112,-0.168,-0.323,0.361,False,共有
49,鞠婧祎资料与送花影响力查询,2026搜索,助手头部1k,108,1,9982,889,1.082,0.112,-0.969,-1.211,-0.416,True,共有
50,人物角色资料查询,2026搜索,助手头部1k,247,13,9982,889,2.474,1.462,-1.012,-1.699,0.051,False,共有
51,查询女性人物及角色信息,2026搜索,助手头部1k,56,15,9982,889,0.561,1.687,1.126,0.443,2.212,True,共有
52,人名信息查询,2026搜索,助手头部1k,163,38,9982,889,1.633,4.274,2.642,1.466,4.197,True,共有
59,查询习近平总书记个人信息与讲话,2026搜索,助手头部1k,14,0,9982,889,0.14,0.0,-0.14,-0.235,0.294,False,a独有
9,明星百度影响力查询,2026搜索,助手头部1k,144,0,9982,889,1.443,0.0,-1.443,-1.696,-0.961,True,a独有
0,专名信息查询,2026搜索,助手随机1k,744,34,9982,950,7.453,3.579,-3.874,-5.013,-2.406,True,共有
1,人物资料查询,2026搜索,助手随机1k,6339,82,9982,950,63.504,8.632,-54.873,-56.748,-52.698,True,共有
10,百度送花明星影响力查询,2026搜索,助手随机1k,206,0,9982,950,2.064,0.0,-2.064,-2.362,-1.584,True,a独有
12,列举特定对象的重要成果与相关条目,2026搜索,助手随机1k,8,115,9982,950,0.08,12.105,12.025,10.1,14.254,True,共有
13,查询人物背景与个人生活,2026搜索,助手随机1k,69,269,9982,950,0.691,28.316,27.625,24.845,30.576,True,共有
14,七一勋章获得者信息查询,2026搜索,助手随机1k,87,1,9982,950,0.872,0.105,-0.766,-0.986,-0.251,True,共有
15,查询人物身份与归属信息,2026搜索,助手随机1k,31,36,9982,950,0.311,3.789,3.479,2.431,4.894,True,共有
16,查询鹿晗关晓彤近况与感情动态,2026搜索,助手随机1k,6,0,9982,950,0.06,0.0,-0.06,-0.131,0.344,False,a独有
17,人物及机构基本信息查询,2026搜索,助手随机1k,43,92,9982,950,0.431,9.684,9.253,7.526,11.303,True,共有
18,查询个人背景与任职信息,2026搜索,助手随机1k,21,95,9982,950,0.21,10.0,9.79,8.037,11.863,True,共有
19,人物年龄及属性查询,2026搜索,助手随机1k,40,27,9982,950,0.401,2.842,2.441,1.548,3.707,True,共有
20,党委书记及常委任职查询,2026搜索,助手随机1k,66,9,9982,950,0.661,0.947,0.286,-0.196,1.141,False,共有
21,省级党委书记任免查询,2026搜索,助手随机1k,1,1,9982,950,0.01,0.105,0.095,-0.003,0.584,False,共有
22,美女图片查询,2026搜索,助手随机1k,51,4,9982,950,0.511,0.421,-0.09,-0.393,0.578,False,共有
24,查询人物个人资料简历,2026搜索,助手随机1k,134,0,9982,950,1.342,0.0,-1.342,-1.588,-0.889,True,a独有
25,官员职务及履历查询,2026搜索,助手随机1k,48,5,9982,950,0.481,0.526,0.045,-0.294,0.755,False,共有
26,查询中国中央党政军领导成员名单与职务,2026搜索,助手随机1k,190,13,9982,950,1.903,1.368,-0.535,-1.171,0.456,False,共有
27,查询部长级官员任职信息,2026搜索,助手随机1k,36,2,9982,950,0.361,0.211,-0.15,-0.356,0.413,False,共有
28,领导班子成员名单查询,2026搜索,助手随机1k,43,12,9982,950,0.431,1.263,0.832,0.273,1.771,True,共有
32,人物个人简介查询,2026搜索,助手随机1k,141,2,9982,950,1.413,0.211,-1.202,-1.496,-0.608,True,共有
34,查询对象身份,2026搜索,助手随机1k,59,42,9982,950,0.591,4.421,3.83,2.683,5.337,True,共有
35,肖战个人资料简介查询,2026搜索,助手随机1k,131,0,9982,950,1.312,0.0,-1.312,-1.555,-0.86,True,a独有
36,人物简历查询,2026搜索,助手随机1k,99,7,9982,950,0.992,0.737,-0.255,-0.691,0.541,False,共有
37,查询习近平个人资料与讲话,2026搜索,助手随机1k,85,1,9982,950,0.852,0.105,-0.746,-0.964,-0.231,True,共有
38,查询含“马”字人物信息,2026搜索,助手随机1k,50,1,9982,950,0.501,0.105,-0.396,-0.577,0.108,False,共有
39,名称含义查询,2026搜索,助手随机1k,294,8,9982,950,2.945,0.842,-2.103,-2.646,-1.234,True,共有
43,查询人物图片,2026搜索,助手随机1k,64,15,9982,950,0.641,1.579,0.938,0.293,1.957,True,共有
45,查询明星娱乐八卦动态,2026搜索,助手随机1k,98,43,9982,950,0.982,4.526,3.545,2.376,5.07,True,共有
46,查询人物配偶及亲属关系,2026搜索,助手随机1k,38,3,9982,950,0.381,0.316,-0.065,-0.317,0.552,False,共有
48,查询女性人物资料,2026搜索,助手随机1k,28,4,9982,950,0.281,0.421,0.141,-0.145,0.803,False,共有
49,鞠婧祎资料与送花影响力查询,2026搜索,助手随机1k,108,0,9982,950,1.082,0.0,-1.082,-1.305,-0.639,True,a独有
50,人物角色资料查询,2026搜索,助手随机1k,247,9,9982,950,2.474,0.947,-1.527,-2.08,-0.636,True,共有
51,查询女性人物及角色信息,2026搜索,助手随机1k,56,8,9982,950,0.561,0.842,0.281,-0.166,1.102,False,共有
52,人名信息查询,2026搜索,助手随机1k,163,5,9982,950,1.633,0.526,-1.107,-1.51,-0.37,True,共有
59,查询习近平总书记个人信息与讲话,2026搜索,助手随机1k,14,0,9982,950,0.14,0.0,-0.14,-0.235,0.266,False,a独有
9,明星百度影响力查询,2026搜索,助手随机1k,144,5,9982,950,1.443,0.526,-0.916,-1.31,-0.184,True,共有
0,专名信息查询,助手头部1k,助手随机1k,36,34,889,950,4.049,3.579,-0.471,-2.282,1.301,False,共有
1,人物资料查询,助手头部1k,助手随机1k,414,82,889,950,46.569,8.632,-37.938,-41.603,-34.138,True,共有
10,百度送花明星影响力查询,助手头部1k,助手随机1k,2,0,889,950,0.225,0.0,-0.225,-0.817,0.21,False,a独有
12,列举特定对象的重要成果与相关条目,助手头部1k,助手随机1k,12,115,889,950,1.35,12.105,10.755,8.59,13.057,True,共有
13,查询人物背景与个人生活,助手头部1k,助手随机1k,64,269,889,950,7.199,28.316,21.117,17.761,24.434,True,共有
14,七一勋章获得者信息查询,助手头部1k,助手随机1k,0,1,889,950,0.0,0.105,0.105,-0.334,0.594,False,b独有
15,查询人物身份与归属信息,助手头部1k,助手随机1k,15,36,889,950,1.687,3.789,2.102,0.604,3.662,True,共有
16,查询鹿晗关晓彤近况与感情动态,助手头部1k,助手随机1k,1,0,889,950,0.112,0.0,-0.112,-0.634,0.301,False,a独有
17,人物及机构基本信息查询,助手头部1k,助手随机1k,33,92,889,950,3.712,9.684,5.972,3.718,8.275,True,共有
18,查询个人背景与任职信息,助手头部1k,助手随机1k,3,95,889,950,0.337,10.0,9.663,7.796,11.746,True,共有
19,人物年龄及属性查询,助手头部1k,助手随机1k,2,27,889,950,0.225,2.842,2.617,1.555,3.889,True,共有
20,党委书记及常委任职查询,助手头部1k,助手随机1k,3,9,889,950,0.337,0.947,0.61,-0.18,1.482,False,共有
21,省级党委书记任免查询,助手头部1k,助手随机1k,0,1,889,950,0.0,0.105,0.105,-0.334,0.594,False,b独有
22,美女图片查询,助手头部1k,助手随机1k,9,4,889,950,1.012,0.421,-0.591,-1.528,0.221,False,共有
24,查询人物个人资料简历,助手头部1k,助手随机1k,1,0,889,950,0.112,0.0,-0.112,-0.634,0.301,False,a独有
25,官员职务及履历查询,助手头部1k,助手随机1k,10,5,889,950,1.125,0.526,-0.599,-1.579,0.269,False,共有
26,查询中国中央党政军领导成员名单与职务,助手头部1k,助手随机1k,13,13,889,950,1.462,1.368,-0.094,-1.264,1.04,False,共有
27,查询部长级官员任职信息,助手头部1k,助手随机1k,1,2,889,950,0.112,0.211,0.098,-0.446,0.66,False,共有
28,领导班子成员名单查询,助手头部1k,助手随机1k,1,12,889,950,0.112,1.263,1.151,0.4,2.087,True,共有
32,人物个人简介查询,助手头部1k,助手随机1k,6,2,889,950,0.675,0.211,-0.464,-1.269,0.199,False,共有
34,查询对象身份,助手头部1k,助手随机1k,42,42,889,950,4.724,4.421,-0.303,-2.264,1.625,False,共有
35,肖战个人资料简介查询,助手头部1k,助手随机1k,1,0,889,950,0.112,0.0,-0.112,-0.634,0.301,False,a独有
36,人物简历查询,助手头部1k,助手随机1k,4,7,889,950,0.45,0.737,0.287,-0.51,1.11,False,共有
37,查询习近平个人资料与讲话,助手头部1k,助手随机1k,2,1,889,950,0.225,0.105,-0.12,-0.718,0.395,False,共有
38,查询含“马”字人物信息,助手头部1k,助手随机1k,4,1,889,950,0.45,0.105,-0.345,-1.051,0.216,False,共有
39,名称含义查询,助手头部1k,助手随机1k,28,8,889,950,3.15,0.842,-2.308,-3.734,-1.05,True,共有
43,查询人物图片,助手头部1k,助手随机1k,15,15,889,950,1.687,1.579,-0.108,-1.352,1.099,False,共有
45,查询明星娱乐八卦动态,助手头部1k,助手随机1k,94,43,889,950,10.574,4.526,-6.047,-8.524,-3.653,True,共有
46,查询人物配偶及亲属关系,助手头部1k,助手随机1k,5,3,889,950,0.562,0.316,-0.247,-1.023,0.442,False,共有
48,查询女性人物资料,助手头部1k,助手随机1k,1,4,889,950,0.112,0.421,0.309,-0.273,0.972,False,共有
49,鞠婧祎资料与送花影响力查询,助手头部1k,助手随机1k,1,0,889,950,0.112,0.0,-0.112,-0.634,0.301,False,a独有
50,人物角色资料查询,助手头部1k,助手随机1k,13,9,889,950,1.462,0.947,-0.515,-1.632,0.523,False,共有
51,查询女性人物及角色信息,助手头部1k,助手随机1k,15,8,889,950,1.687,0.842,-0.845,-2.0,0.202,False,共有
52,人名信息查询,助手头部1k,助手随机1k,38,5,889,950,4.274,0.526,-3.748,-5.315,-2.407,True,共有
9,明星百度影响力查询,助手头部1k,助手随机1k,0,5,889,950,0.0,0.526,0.526,0.001,1.226,True,b独有
