key,类目,a,b,k_a,k_b,n_a,n_b,占比_a%,占比_b%,差_pp,低_pp,高_pp,显著,类型
MEME_OR_PHRASE_EXPLAINER,人物相关梗与说法解释,2025搜索,助手头部1k,16,12,9983,889,0.16,1.35,1.19,0.605,2.186,True,共有
NAVIGATE_TO_PERSON_PAGE,跳转人物站外主页,2025搜索,助手头部1k,31,1,9983,889,0.311,0.112,-0.198,-0.358,0.332,False,共有
OFFICE_HOLDER_LOOKUP,公共职务现任者查询,2025搜索,助手头部1k,305,12,9983,889,3.055,1.35,-1.705,-2.383,-0.661,True,共有
OUT_OF_DOMAIN_NON_PERSON,垂类外非人物查询,2025搜索,助手头部1k,553,84,9983,889,5.539,9.449,3.909,2.096,6.054,True,共有
PERSONNEL_EVENT_LOOKUP,人事任免事件查询,2025搜索,助手头部1k,114,6,9983,889,1.142,0.675,-0.467,-0.898,0.345,False,共有
PERSON_ATTRIBUTE_LOOKUP,人物单项属性查询,2025搜索,助手头部1k,155,28,9983,889,1.553,3.15,1.597,0.6,2.98,True,共有
PERSON_IMAGE_REQUEST,人物肖像图片获取,2025搜索,助手头部1k,77,7,9983,889,0.771,0.787,0.016,-0.432,0.859,False,共有
PERSON_RECENT_EVENT_LOOKUP,人物近期事件状态查询,2025搜索,助手头部1k,121,79,9983,889,1.212,8.886,7.674,5.96,9.735,True,共有
RELATIONSHIP_AND_FAMILY_STATUS,私人家世与感情关系查询,2025搜索,助手头部1k,168,47,9983,889,1.683,5.287,3.604,2.288,5.293,True,共有
REVERSE_PERSON_RESOLUTION,作品角色反查人物,2025搜索,助手头部1k,58,15,9983,889,0.581,1.687,1.106,0.423,2.192,True,共有
SEXUALIZED_BROWSE_NON_PERSON,性化类目浏览或非具体人物浏览,2025搜索,助手头部1k,105,17,9983,889,1.052,1.912,0.86,0.112,2.004,True,共有
WORK_CONTENT_RETRIEVAL,作品本体获取,2025搜索,助手头部1k,25,1,9983,889,0.25,0.112,-0.138,-0.289,0.39,False,共有
BARE_NAME_IDENTITY_LOOKUP,裸名人物身份识别,2025搜索,助手随机1k,6913,107,9983,950,69.248,11.263,-57.985,-60.047,-55.632,True,共有
BIO_PROFILE_LOOKUP,人物档案调阅,2025搜索,助手随机1k,1076,51,9983,950,10.778,5.368,-5.41,-6.817,-3.683,True,共有
CLAIM_VERIFICATION,人物相关说法核实,2025搜索,助手随机1k,35,111,9983,950,0.351,11.684,11.334,9.439,13.535,True,共有
DEFAMATION_AND_SCANDAL,黑料绯闻炒作查询,2025搜索,助手随机1k,11,4,9983,950,0.11,0.421,0.311,0.039,0.969,True,共有
ENTERTAINER_POPULARITY_METRIC_LOOKUP,艺人平台热度数值查询,2025搜索,助手随机1k,0,1,9983,950,0.0,0.105,0.105,0.01,0.594,True,b独有
FAN_ENGAGEMENT_ACTION,粉丝打榜投票入口,2025搜索,助手随机1k,11,0,9983,950,0.11,0.0,-0.11,-0.197,0.295,False,a独有
GROUP_ROSTER_ENUMERATION,群体名单枚举,2025搜索,助手随机1k,209,107,9983,950,2.094,11.263,9.17,7.289,11.354,True,共有
MEME_OR_PHRASE_EXPLAINER,人物相关梗与说法解释,2025搜索,助手随机1k,16,7,9983,950,0.16,0.737,0.577,0.184,1.355,True,共有
NAVIGATE_TO_PERSON_PAGE,跳转人物站外主页,2025搜索,助手随机1k,31,0,9983,950,0.311,0.0,-0.311,-0.44,0.103,False,a独有
OFFICE_HOLDER_LOOKUP,公共职务现任者查询,2025搜索,助手随机1k,305,34,9983,950,3.055,3.579,0.524,-0.544,1.941,False,共有
OUT_OF_DOMAIN_NON_PERSON,垂类外非人物查询,2025搜索,助手随机1k,553,180,9983,950,5.539,18.947,13.408,10.997,16.059,True,共有
PERSONNEL_EVENT_LOOKUP,人事任免事件查询,2025搜索,助手随机1k,114,61,9983,950,1.142,6.421,5.279,3.871,7.03,True,共有
PERSON_ATTRIBUTE_LOOKUP,人物单项属性查询,2025搜索,助手随机1k,155,79,9983,950,1.553,8.316,6.763,5.149,8.704,True,共有
PERSON_IMAGE_REQUEST,人物肖像图片获取,2025搜索,助手随机1k,77,16,9983,950,0.771,1.684,0.913,0.24,1.958,True,共有
PERSON_RECENT_EVENT_LOOKUP,人物近期事件状态查询,2025搜索,助手随机1k,121,85,9983,950,1.212,8.947,7.735,6.065,9.729,True,共有
RELATIONSHIP_AND_FAMILY_STATUS,私人家世与感情关系查询,2025搜索,助手随机1k,168,69,9983,950,1.683,7.263,5.58,4.072,7.423,True,共有
REVERSE_PERSON_RESOLUTION,作品角色反查人物,2025搜索,助手随机1k,58,30,9983,950,0.581,3.158,2.577,1.625,3.898,True,共有
SEXUALIZED_BROWSE_NON_PERSON,性化类目浏览或非具体人物浏览,2025搜索,助手随机1k,105,6,9983,950,1.052,0.632,-0.42,-0.827,0.341,False,共有
WORK_CONTENT_RETRIEVAL,作品本体获取,2025搜索,助手随机1k,25,2,9983,950,0.25,0.211,-0.04,-0.234,0.52,False,共有
BARE_NAME_IDENTITY_LOOKUP,裸名人物身份识别,2026搜索,助手头部1k,4952,486,9982,889,49.609,54.668,5.059,1.63,8.449,True,共有
BIO_PROFILE_LOOKUP,人物档案调阅,2026搜索,助手头部1k,2981,48,9982,889,29.864,5.399,-24.464,-26.051,-22.557,True,共有
CLAIM_VERIFICATION,人物相关说法核实,2026搜索,助手头部1k,8,11,9982,889,0.08,1.237,1.157,0.607,2.123,True,共有
DEFAMATION_AND_SCANDAL,黑料绯闻炒作查询,2026搜索,助手头部1k,2,11,9982,889,0.02,1.237,1.217,0.67,2.182,True,共有
ENTERTAINER_POPULARITY_METRIC_LOOKUP,艺人平台热度数值查询,2026搜索,助手头部1k,247,1,9982,889,2.474,0.112,-2.362,-2.698,-1.766,True,共有
FAN_ENGAGEMENT_ACTION,粉丝打榜投票入口,2026搜索,助手头部1k,135,1,9982,889,1.352,0.112,-1.24,-1.503,-0.678,True,共有
GROUP_ROSTER_ENUMERATION,群体名单枚举,2026搜索,助手头部1k,254,22,9982,889,2.545,2.475,-0.07,-0.967,1.208,False,共有
MEME_OR_PHRASE_EXPLAINER,人物相关梗与说法解释,2026搜索,助手头部1k,13,12,9982,889,0.13,1.35,1.22,0.636,2.216,True,共有
NAVIGATE_TO_PERSON_PAGE,跳转人物站外主页,2026搜索,助手头部1k,89,1,9982,889,0.892,0.112,-0.779,-1.003,-0.231,True,共有
OFFICE_HOLDER_LOOKUP,公共职务现任者查询,2026搜索,助手头部1k,190,12,9982,889,1.903,1.35,-0.554,-1.197,0.472,False,共有
OUT_OF_DOMAIN_NON_PERSON,垂类外非人物查询,2026搜索,助手头部1k,358,84,9982,889,3.586,9.449,5.862,4.069,7.992,True,共有
PERSONNEL_EVENT_LOOKUP,人事任免事件查询,2026搜索,助手头部1k,39,6,9982,889,0.391,0.675,0.284,-0.108,1.081,False,共有
PERSON_ATTRIBUTE_LOOKUP,人物单项属性查询,2026搜索,助手头部1k,194,28,9982,889,1.943,3.15,1.206,0.202,2.594,True,共有
PERSON_IMAGE_REQUEST,人物肖像图片获取,2026搜索,助手头部1k,215,7,9982,889,2.154,0.787,-1.366,-1.873,-0.496,True,共有
PERSON_RECENT_EVENT_LOOKUP,人物近期事件状态查询,2026搜索,助手头部1k,66,79,9982,889,0.661,8.886,8.225,6.518,10.282,True,共有
RELATIONSHIP_AND_FAMILY_STATUS,私人家世与感情关系查询,2026搜索,助手头部1k,97,47,9982,889,0.972,5.287,4.315,3.01,5.997,True,共有
REVERSE_PERSON_RESOLUTION,作品角色反查人物,2026搜索,助手头部1k,34,15,9982,889,0.341,1.687,1.347,0.671,2.429,True,共有
SEXUALIZED_BROWSE_NON_PERSON,性化类目浏览或非具体人物浏览,2026搜索,助手头部1k,94,17,9982,889,0.942,1.912,0.971,0.226,2.112,True,共有
WORK_CONTENT_RETRIEVAL,作品本体获取,2026搜索,助手头部1k,14,1,9982,889,0.14,0.112,-0.028,-0.16,0.497,False,共有
BARE_NAME_IDENTITY_LOOKUP,裸名人物身份识别,2026搜索,助手随机1k,4952,107,9982,950,49.609,11.263,-38.346,-40.446,-35.966,True,共有
BIO_PROFILE_LOOKUP,人物档案调阅,2026搜索,助手随机1k,2981,51,9982,950,29.864,5.368,-24.495,-26.048,-22.646,True,共有
CLAIM_VERIFICATION,人物相关说法核实,2026搜索,助手随机1k,8,111,9982,950,0.08,11.684,11.604,9.712,13.803,True,共有
DEFAMATION_AND_SCANDAL,黑料绯闻炒作查询,2026搜索,助手随机1k,2,4,9982,950,0.02,0.421,0.401,0.138,1.058,True,共有
ENTERTAINER_POPULARITY_METRIC_LOOKUP,艺人平台热度数值查询,2026搜索,助手随机1k,247,1,9982,950,2.474,0.105,-2.369,-2.704,-1.803,True,共有
FAN_ENGAGEMENT_ACTION,粉丝打榜投票入口,2026搜索,助手随机1k,135,0,9982,950,1.352,0.0,-1.352,-1.598,-0.899,True,a独有
GROUP_ROSTER_ENUMERATION,群体名单枚举,2026搜索,助手随机1k,254,107,9982,950,2.545,11.263,8.719,6.834,10.906,True,共有
MEME_OR_PHRASE_EXPLAINER,人物相关梗与说法解释,2026搜索,助手随机1k,13,7,9982,950,0.13,0.737,0.607,0.216,1.385,True,共有
NAVIGATE_TO_PERSON_PAGE,跳转人物站外主页,2026搜索,助手随机1k,89,0,9982,950,0.892,0.0,-0.892,-1.096,-0.456,True,a独有
OFFICE_HOLDER_LOOKUP,公共职务现任者查询,2026搜索,助手随机1k,190,34,9982,950,1.903,3.579,1.676,0.629,3.079,True,共有
OUT_OF_DOMAIN_NON_PERSON,垂类外非人物查询,2026搜索,助手随机1k,358,180,9982,950,3.586,18.947,15.361,12.965,17.999,True,共有
PERSONNEL_EVENT_LOOKUP,人事任免事件查询,2026搜索,助手随机1k,39,61,9982,950,0.391,6.421,6.03,4.633,7.774,True,共有
PERSON_ATTRIBUTE_LOOKUP,人物单项属性查询,2026搜索,助手随机1k,194,79,9982,950,1.943,8.316,6.372,4.754,8.317,True,共有
PERSON_IMAGE_REQUEST,人物肖像图片获取,2026搜索,助手随机1k,215,16,9982,950,2.154,1.684,-0.47,-1.183,0.598,False,共有
PERSON_RECENT_EVENT_LOOKUP,人物近期事件状态查询,2026搜索,助手随机1k,66,85,9982,950,0.661,8.947,8.286,6.623,10.275,True,共有
RELATIONSHIP_AND_FAMILY_STATUS,私人家世与感情关系查询,2026搜索,助手随机1k,97,69,9982,950,0.972,7.263,6.291,4.792,8.128,True,共有
REVERSE_PERSON_RESOLUTION,作品角色反查人物,2026搜索,助手随机1k,34,30,9982,950,0.341,3.158,2.817,1.871,4.135,True,共有
SEXUALIZED_BROWSE_NON_PERSON,性化类目浏览或非具体人物浏览,2026搜索,助手随机1k,94,6,9982,950,0.942,0.632,-0.31,-0.711,0.449,False,共有
WORK_CONTENT_RETRIEVAL,作品本体获取,2026搜索,助手随机1k,14,2,9982,950,0.14,0.211,0.07,-0.11,0.627,False,共有
BARE_NAME_IDENTITY_LOOKUP,裸名人物身份识别,助手头部1k,助手随机1k,486,107,889,950,54.668,11.263,-43.405,-47.144,-39.468,True,共有
BIO_PROFILE_LOOKUP,人物档案调阅,助手头部1k,助手随机1k,48,51,889,950,5.399,5.368,-0.031,-2.137,2.049,False,共有
CLAIM_VERIFICATION,人物相关说法核实,助手头部1k,助手随机1k,11,111,889,950,1.237,11.684,10.447,8.325,12.712,True,共有
DEFAMATION_AND_SCANDAL,黑料绯闻炒作查询,助手头部1k,助手随机1k,11,4,889,950,1.237,0.421,-0.816,-1.815,0.037,False,共有
ENTERTAINER_POPULARITY_METRIC_LOOKUP,艺人平台热度数值查询,助手头部1k,助手随机1k,1,1,889,950,0.112,0.105,-0.007,-0.536,0.49,False,共有
FAN_ENGAGEMENT_ACTION,粉丝打榜投票入口,助手头部1k,助手随机1k,1,0,889,950,0.112,0.0,-0.112,-0.634,0.301,False,a独有
GROUP_ROSTER_ENUMERATION,群体名单枚举,助手头部1k,助手随机1k,22,107,889,950,2.475,11.263,8.788,6.554,11.112,True,共有
MEME_OR_PHRASE_EXPLAINER,人物相关梗与说法解释,助手头部1k,助手随机1k,12,7,889,950,1.35,0.737,-0.613,-1.678,0.354,False,共有
NAVIGATE_TO_PERSON_PAGE,跳转人物站外主页,助手头部1k,助手随机1k,1,0,889,950,0.112,0.0,-0.112,-0.634,0.301,False,a独有
OFFICE_HOLDER_LOOKUP,公共职务现任者查询,助手头部1k,助手随机1k,12,34,889,950,1.35,3.579,2.229,0.814,3.725,True,共有
OUT_OF_DOMAIN_NON_PERSON,垂类外非人物查询,助手头部1k,助手随机1k,84,180,889,950,9.449,18.947,9.499,6.335,12.646,True,共有
PERSONNEL_EVENT_LOOKUP,人事任免事件查询,助手头部1k,助手随机1k,6,61,889,950,0.675,6.421,5.746,4.148,7.525,True,共有
PERSON_ATTRIBUTE_LOOKUP,人物单项属性查询,助手头部1k,助手随机1k,28,79,889,950,3.15,8.316,5.166,3.069,7.321,True,共有
PERSON_IMAGE_REQUEST,人物肖像图片获取,助手头部1k,助手随机1k,7,16,889,950,0.787,1.684,0.897,-0.153,2.008,False,共有
PERSON_RECENT_EVENT_LOOKUP,人物近期事件状态查询,助手头部1k,助手随机1k,79,85,889,950,8.886,8.947,0.061,-2.574,2.673,False,共有
RELATIONSHIP_AND_FAMILY_STATUS,私人家世与感情关系查询,助手头部1k,助手随机1k,47,69,889,950,5.287,7.263,1.976,-0.26,4.213,False,共有
REVERSE_PERSON_RESOLUTION,作品角色反查人物,助手头部1k,助手随机1k,15,30,889,950,1.687,3.158,1.471,0.042,2.942,True,共有
SEXUALIZED_BROWSE_NON_PERSON,性化类目浏览或非具体人物浏览,助手头部1k,助手随机1k,17,6,889,950,1.912,0.632,-1.281,-2.46,-0.252,True,共有
WORK_CONTENT_RETRIEVAL,作品本体获取,助手头部1k,助手随机1k,1,2,889,950,0.112,0.211,0.098,-0.446,0.66,False,共有
