层级,快照,名次,key,条数,行占比%,流量占比%
自上而下 L2 子意图,2026搜索,9,FAN_ENGAGEMENT_ACTION__1,135,1.3524343818873974,1.1928647535918646
自上而下 L2 子意图,2026搜索,10,OFFICE_HOLDER_LOOKUP__1,125,1.2522540573031458,1.1198314311268147
自上而下 L2 子意图,助手头部1k,1,BARE_NAME_IDENTITY_LOOKUP__2,259,29.133858267716537,30.43143041899488
自上而下 L2 子意图,助手头部1k,2,BARE_NAME_IDENTITY_LOOKUP__3,130,14.623172103487065,14.150403740611166
自上而下 L2 子意图,助手头部1k,3,BARE_NAME_IDENTITY_LOOKUP__1,97,10.911136107986502,12.684667805209664
自上而下 L2 子意图,助手头部1k,4,OUT_OF_DOMAIN_NON_PERSON__4,48,5.399325084364454,6.747525327054766
自上而下 L2 子意图,助手头部1k,5,PERSON_RECENT_EVENT_LOOKUP__3,43,4.83689538807649,3.8550181558919596
自上而下 L2 子意图,助手头部1k,6,BIO_PROFILE_LOOKUP__1,36,4.049493813273341,3.8458987581038286
自上而下 L2 子意图,助手头部1k,7,PERSON_RECENT_EVENT_LOOKUP__2,35,3.937007874015748,3.355109349869841
自上而下 L2 子意图,助手头部1k,8,RELATIONSHIP_AND_FAMILY_STATUS__3,26,2.9246344206974126,2.380991858864884
自上而下 L2 子意图,助手头部1k,9,PERSON_ATTRIBUTE_LOOKUP__4,22,2.4746906636670416,2.2914559533086836
自上而下 L2 子意图,助手头部1k,10,RELATIONSHIP_AND_FAMILY_STATUS__2,21,2.3622047244094486,1.9996352240884745
自上而下 L2 子意图,助手随机1k,1,OUT_OF_DOMAIN_NON_PERSON__4,131,13.789473684210526,10.981697171381034
自上而下 L2 子意图,助手随机1k,2,CLAIM_VERIFICATION__1,111,11.68421052631579,9.650582362728787
自上而下 L2 子意图,助手随机1k,3,GROUP_ROSTER_ENUMERATION__2,88,9.263157894736842,7.820299500831949
自上而下 L2 子意图,助手随机1k,4,PERSONNEL_EVENT_LOOKUP__1,61,6.421052631578948,5.740432612312812
自上而下 L2 子意图,助手随机1k,5,PERSON_ATTRIBUTE_LOOKUP__4,58,6.105263157894737,4.991680532445924
自上而下 L2 子意图,助手随机1k,6,BARE_NAME_IDENTITY_LOOKUP__3,53,5.578947368421052,6.15640599001664
自上而下 L2 子意图,助手随机1k,7,PERSON_RECENT_EVENT_LOOKUP__2,49,5.157894736842105,5.241264559068221
自上而下 L2 子意图,助手随机1k,8,BIO_PROFILE_LOOKUP__1,42,4.421052631578948,3.9933444259567397
自上而下 L2 子意图,助手随机1k,9,RELATIONSHIP_AND_FAMILY_STATUS__3,42,4.421052631578948,3.7437603993344433
自上而下 L2 子意图,助手随机1k,10,PERSON_RECENT_EVENT_LOOKUP__3,36,3.789473684210526,3.4109816971713816
自下而上 家族,2025搜索,1,1,5835,58.449363918661724,62.55511905353905
自下而上 家族,2025搜索,2,33,1210,12.120605028548532,7.272947373126847
自下而上 家族,2025搜索,3,34,491,4.918361214063909,3.3702175025755627
自下而上 家族,2025搜索,4,36,316,3.1653811479515177,1.8737137882899921
自下而上 家族,2025搜索,5,39,214,2.1436441951317238,2.866497189358995
自下而上 家族,2025搜索,6,48,156,1.5626565160773314,1.9642088438623748
自下而上 家族,2025搜索,7,45,153,1.5326054292296905,1.051110920235661
自下而上 家族,2025搜索,8,40,145,1.4524691976359811,0.9938281930072277
自下而上 家族,2025搜索,9,56,116,1.1619753581087848,0.6671498829380955
自下而上 家族,2025搜索,10,51,104,1.041771010718221,6.076972032225804
自下而上 家族,2026搜索,1,1,6339,63.50430775395712,64.16193844954562
自下而上 家族,2026搜索,2,33,744,7.453416149068323,5.216146517820003
自下而上 家族,2026搜索,3,2,350,3.506311360448808,2.9750191351158866
自下而上 家族,2026搜索,4,34,294,2.9453015427769986,1.870539475377943
自下而上 家族,2026搜索,5,36,247,2.474454017231016,1.6961330750638672
自下而上 家族,2026搜索,6,48,190,1.9034261671007815,3.6103512305440395
自下而上 家族,2026搜索,7,39,163,1.632939290723302,2.1757378292569567
自下而上 家族,2026搜索,8,60,141,1.4125425766379482,1.0225307478637917
自下而上 家族,2026搜索,9,41,134,1.3424163494289723,0.8478545674667317
自下而上 家族,2026搜索,10,55,131,1.3123622520536966,1.2472447103191397
自下而上 家族,助手头部1k,1,1,414,46.56917885264342,45.52610634875893
自下而上 家族,助手头部1k,2,56,94,10.573678290213723,12.960322329260002
自下而上 家族,助手头部1k,3,40,64,7.199100112485939,6.217356701099302
自下而上 家族,助手头部1k,4,43,42,4.724409448818897,5.6163054832451795
自下而上 家族,助手头部1k,5,39,38,4.274465691788526,3.7542902621412346
自下而上 家族,助手头部1k,6,33,36,4.049493813273341,3.255210492281673
自下而上 家族,助手头部1k,7,54,33,3.7120359955005626,3.8164679743330407
自下而上 家族,助手头部1k,8,34,28,3.1496062992125986,2.5285602958001028
自下而上 家族,助手头部1k,9,31,15,1.687289088863892,2.139742335560677
自下而上 家族,助手头部1k,10,38,15,1.687289088863892,1.3214836431165127
自下而上 家族,助手随机1k,1,40,269,28.31578947368421,25.62396006655574
自下而上 家族,助手随机1k,2,57,115,12.105263157894736,10.399334442595674
自下而上 家族,助手随机1k,3,59,95,10.0,8.236272878535774
自下而上 家族,助手随机1k,4,54,92,9.68421052631579,8.069883527454243
自下而上 家族,助手随机1k,5,1,82,8.631578947368421,19.051580698835274
自下而上 家族,助手随机1k,6,56,43,4.526315789473684,3.743760399334443
自下而上 家族,助手随机1k,7,43,42,4.421052631578948,3.743760399334443
自下而上 家族,助手随机1k,8,58,36,3.789473684210526,3.0782029950083194
自下而上 家族,助手随机1k,9,33,34,3.5789473684210527,3.9933444259567388
自下而上 家族,助手随机1k,10,61,27,2.8421052631578947,2.7454242928452577
自下而上 叶,2025搜索,1,1,5835,58.449363918661724,62.555119053539066
自下而上 叶,2025搜索,2,0,1210,12.120605028548532,7.272947373126849
自下而上 叶,2025搜索,3,39,491,4.918361214063909,3.370217502575563
自下而上 叶,2025搜索,4,50,316,3.1653811479515177,1.8737137882899926
自下而上 叶,2025搜索,5,52,214,2.1436441951317238,2.8664971893589954
自下而上 叶,2025搜索,6,26,156,1.5626565160773314,1.9642088438623753
自下而上 叶,2025搜索,7,20,153,1.5326054292296905,1.051110920235661
自下而上 叶,2025搜索,8,13,145,1.4524691976359811,0.9938281930072278
自下而上 叶,2025搜索,9,45,116,1.1619753581087848,0.6671498829380956
自下而上 叶,2025搜索,10,38,104,1.041771010718221,6.076972032225805
自下而上 叶,2026搜索,1,1,6339,63.50430775395712,64.1619384495456
自下而上 叶,2026搜索,2,0,744,7.453416149068323,5.216146517820002
自下而上 叶,2026搜索,3,39,294,2.9453015427769986,1.8705394753779427
自下而上 叶,2026搜索,4,50,247,2.474454017231016,1.696133075063867
自下而上 叶,2026搜索,5,10,206,2.063714686435584,1.887330073876064
自下而上 叶,2026搜索,6,26,190,1.9034261671007815,3.610351230544039
自下而上 叶,2026搜索,7,52,163,1.632939290723302,2.1757378292569562
自下而上 叶,2026搜索,8,9,144,1.442596674013224,1.087689061239822
自下而上 叶,2026搜索,9,32,141,1.4125425766379482,1.0225307478637915
自下而上 叶,2026搜索,10,24,134,1.3424163494289723,0.8478545674667315
自下而上 叶,助手头部1k,1,1,414,46.56917885264342,45.52610634875893
自下而上 叶,助手头部1k,2,45,94,10.573678290213723,12.960322329260002
自下而上 叶,助手头部1k,3,13,64,7.199100112485939,6.217356701099302
自下而上 叶,助手头部1k,4,34,42,4.724409448818897,5.6163054832451795
自下而上 叶,助手头部1k,5,52,38,4.274465691788526,3.7542902621412346
自下而上 叶,助手头部1k,6,0,36,4.049493813273341,3.255210492281673
自下而上 叶,助手头部1k,7,17,33,3.7120359955005626,3.8164679743330407
自下而上 叶,助手头部1k,8,39,28,3.1496062992125986,2.5285602958001028
自下而上 叶,助手头部1k,9,15,15,1.687289088863892,2.246273482449305
自下而上 叶,助手头部1k,10,43,15,1.687289088863892,2.139742335560677
自下而上 叶,助手随机1k,1,13,269,28.31578947368421,25.623960066555743
自下而上 叶,助手随机1k,2,12,115,12.105263157894736,10.399334442595675
自下而上 叶,助手随机1k,3,18,95,10.0,8.236272878535775
自下而上 叶,助手随机1k,4,17,92,9.68421052631579,8.069883527454243
自下而上 叶,助手随机1k,5,1,82,8.631578947368421,19.051580698835277
自下而上 叶,助手随机1k,6,45,43,4.526315789473684,3.7437603993344433
自下而上 叶,助手随机1k,7,34,42,4.421052631578948,3.7437603993344433
自下而上 叶,助手随机1k,8,15,36,3.789473684210526,3.07820299500832
自下而上 叶,助手随机1k,9,0,34,3.5789473684210527,3.9933444259567397
自下而上 叶,助手随机1k,10,19,27,2.8421052631578947,2.7454242928452586
